timestamp,temp_c,humidity
1514391133.946,18.6013,47.9551
1514391134.949,18.5693,47.9780
1514391135.948,18.5799,47.9627
1514391136.948,18.5799,47.9627
1514391137.948,18.5799,47.9474
1514391138.947,18.5906,47.9398
1514391139.946,18.5906,47.9551
1514391140.946,18.5906,47.9551
1514391141.945,18.5693,47.9474
1514391142.945,18.5906,47.9551
1514391143.944,18.5906,47.9474
1514391144.944,18.5906,47.9627
1514391145.944,18.5906,47.9627
1514391146.943,18.5906,47.9703
1514391147.943,18.5906,47.9780
1514391148.942,18.5906,47.9703
1514391149.942,18.5799,47.9856
1514391150.945,18.5906,47.9856
1514391151.945,18.5906,48.0085
1514391152.944,18.6013,48.0009
1514391153.944,18.5906,48.0085
1514391154.943,18.6120,48.0161
1514391155.943,18.5906,48.0237
1514391156.942,18.6013,48.0390
1514391157.942,18.5799,48.0390
1514391158.941,18.6013,48.0466
1514391159.941,18.5906,48.0314
1514391160.940,18.5799,48.0543
1514391161.940,18.5906,48.0543
1514391162.939,18.5906,48.0543
1514391163.939,18.6120,48.0543
1514391164.938,18.6013,48.0543
1514391165.938,18.5906,48.0848
1514391166.941,18.6120,48.0466
1514391167.941,18.6227,48.0771
1514391168.940,18.6227,48.0695
1514391169.940,18.6013,48.0695
1514391170.939,18.6120,48.0695
1514391171.939,18.5906,48.0619
1514391172.938,18.6013,48.0543
1514391173.938,18.5906,48.0619
1514391174.937,18.6120,48.0771
1514391175.937,18.6013,48.0543
1514391176.936,18.6013,48.0695
1514391177.936,18.5906,48.0466
1514391178.935,18.6120,48.0390
1514391179.935,18.5906,48.0390
1514391180.938,18.5906,48.0543
1514391181.934,18.6013,48.0390
1514391182.937,18.6227,48.0314
1514391183.937,18.5906,48.0314
1514391184.936,18.5906,48.0314
1514391185.936,18.5906,48.0237
1514391186.935,18.5906,48.0237
1514391187.935,18.5799,48.0237
1514391188.934,18.6013,48.0314
1514391189.934,18.5906,48.0085
1514391190.933,18.6013,48.0237
1514391191.933,18.5906,48.0085
1514391192.933,18.5906,48.0009
1514391193.932,18.6013,48.0085
1514391194.932,18.5906,48.0009
1514391195.931,18.5906,48.0085
1514391196.934,18.6013,48.0085
1514391197.930,18.5906,48.0237
1514391198.934,18.5906,48.0085
1514391199.933,18.5799,48.0009
1514391200.932,18.5906,48.0085
1514391201.932,18.5799,48.0085
1514391202.932,18.6013,47.9856
1514391203.931,18.5906,48.0009
1514391204.931,18.6013,47.9932
1514391205.930,18.5906,48.0085
1514391206.930,18.5906,47.9932
1514391207.929,18.5906,47.9780
1514391208.929,18.5906,47.9856
