Date,Amps
2017-04-29 22:12:39.737974,-0.000000
2017-04-29 22:12:40.187896,-0.000000
2017-04-29 22:12:40.638311,-0.000000
2017-04-29 22:12:41.087797,-0.000000
2017-04-29 22:12:41.538650,-0.000000
2017-04-29 22:12:41.988182,-0.000000
2017-04-29 22:12:42.437668,-0.000000
2017-04-29 22:12:42.888167,-0.000000
2017-04-29 22:12:43.338001,-0.000000
2017-04-29 22:12:43.787908,-0.000000
2017-04-29 22:12:44.237889,-0.000000
2017-04-29 22:12:44.688204,-0.000000
2017-04-29 22:12:45.137993,-0.000000
2017-04-29 22:12:45.588162,-0.000000
2017-04-29 22:12:46.037915,-0.000000
2017-04-29 22:12:46.487776,-0.000000
2017-04-29 22:12:46.937966,-0.000000
2017-04-29 22:12:47.387810,-0.000000
2017-04-29 22:12:47.837546,-0.000000
2017-04-29 22:12:48.287774,-0.000000
2017-04-29 22:12:48.737918,-0.000000
2017-04-29 22:12:49.187770,-0.000000
2017-04-29 22:12:49.637633,-0.000000
2017-04-29 22:12:50.087758,-0.000000
2017-04-29 22:12:50.537623,-0.000000
2017-04-29 22:12:50.987760,-0.000000
2017-04-29 22:12:51.437580,-0.000000
2017-04-29 22:12:51.887749,-0.000000
2017-04-29 22:12:52.337605,-0.000000
2017-04-29 22:12:52.787718,-0.000000
2017-04-29 22:12:53.237859,-0.000000
2017-04-29 22:12:53.687762,-0.000000
2017-04-29 22:12:54.137555,-0.000000
2017-04-29 22:12:54.587429,-0.000000
2017-04-29 22:12:55.037543,-0.000000
2017-04-29 22:12:55.487734,-0.000000
2017-04-29 22:12:55.937586,-0.000000
2017-04-29 22:12:56.387391,-0.000000
2017-04-29 22:12:56.837585,-0.000000
2017-04-29 22:12:57.287406,-0.000000
2017-04-29 22:12:57.737548,-0.000000
2017-04-29 22:12:58.187751,-0.000000
2017-04-29 22:12:58.637584,-0.000000
2017-04-29 22:12:59.087393,-0.000000
2017-04-29 22:12:59.537558,-0.000000
2017-04-29 22:12:59.987358,-0.000000
2017-04-29 22:13:00.437228,-0.000000
2017-04-29 22:13:00.887373,-0.000000
2017-04-29 22:13:01.337486,-0.000000
2017-04-29 22:13:01.787406,-0.000000
2017-04-29 22:13:02.237450,-0.000000
2017-04-29 22:13:02.687368,-0.000000
2017-04-29 22:13:03.137205,-0.000000
2017-04-29 22:13:03.587491,-0.000000
2017-04-29 22:13:04.037146,-0.000000
2017-04-29 22:13:04.487008,-0.000000
2017-04-29 22:13:04.937521,-0.000000
2017-04-29 22:13:05.387188,-0.000000
2017-04-29 22:13:05.837172,-0.000000
2017-04-29 22:13:06.287369,-0.000000
2017-04-29 22:13:06.737178,-0.000000
2017-04-29 22:13:07.186969,-0.000000
2017-04-29 22:13:07.637195,-0.000000
2017-04-29 22:13:08.086958,-0.000000
2017-04-29 22:13:08.888056,0.101800
2017-04-29 22:13:09.237757,0.101900
2017-04-29 22:13:09.588052,0.102000
2017-04-29 22:13:09.937115,0.102100
2017-04-29 22:13:10.287343,0.102200
2017-04-29 22:13:10.637503,0.102300
2017-04-29 22:13:10.987334,0.102300
2017-04-29 22:13:11.337130,0.102300
2017-04-29 22:13:11.687323,0.102300
2017-04-29 22:13:12.037172,0.102400
2017-04-29 22:13:12.387338,0.102400
2017-04-29 22:13:12.737489,0.102400
2017-04-29 22:13:13.087290,0.102400
2017-04-29 22:13:13.437119,0.102400
2017-04-29 22:13:13.787311,0.102400
2017-04-29 22:13:14.137142,0.102500
2017-04-29 22:13:14.487320,0.102500
2017-04-29 22:13:14.837476,0.102500
2017-04-29 22:13:15.187315,0.102500
2017-04-29 22:13:15.537427,0.102500
2017-04-29 22:13:15.887309,0.102500
2017-04-29 22:13:16.237116,0.102500
2017-04-29 22:13:16.586773,0.102500
2017-04-29 22:13:16.937105,0.102600
2017-04-29 22:13:17.286966,0.102600
2017-04-29 22:13:17.636915,0.102600
2017-04-29 22:13:17.986949,0.102600
2017-04-29 22:13:18.337014,0.102600
2017-04-29 22:13:18.686953,0.102600
2017-04-29 22:13:19.037095,0.102600
2017-04-29 22:13:19.386975,0.102600
2017-04-29 22:13:19.737136,0.102600
2017-04-29 22:13:20.086952,0.102600
2017-04-29 22:13:20.436788,0.102600
2017-04-29 22:13:20.786942,0.102600
2017-04-29 22:13:21.136744,0.102600
2017-04-29 22:13:21.486902,0.102700
2017-04-29 22:13:21.837065,0.102700
2017-04-29 22:13:22.186881,0.102700
2017-04-29 22:13:22.536975,0.102700
2017-04-29 22:13:22.886925,0.102700
2017-04-29 22:13:23.237126,0.102700
2017-04-29 22:13:23.586895,0.102700
2017-04-29 22:13:23.937053,0.102700
2017-04-29 22:13:24.286933,0.102700
2017-04-29 22:13:24.637106,0.102700
2017-04-29 22:13:24.986578,0.102800
2017-04-29 22:13:25.336767,0.102800
2017-04-29 22:13:25.686919,0.102800
2017-04-29 22:13:26.036591,0.102800
2017-04-29 22:13:26.386589,0.102800
2017-04-29 22:13:26.736760,0.102800
2017-04-29 22:13:27.086893,0.102800
2017-04-29 22:13:27.436778,0.102800
2017-04-29 22:13:27.786898,0.102800
2017-04-29 22:13:28.136774,0.102800
2017-04-29 22:13:28.486880,0.102800
2017-04-29 22:13:28.836766,0.102800
2017-04-29 22:13:29.186526,0.102800
2017-04-29 22:13:29.536599,0.102800
2017-04-29 22:13:29.886709,0.102800
2017-04-29 22:13:30.236706,0.102800
2017-04-29 22:13:30.586900,0.102800
2017-04-29 22:13:30.936748,0.102800
2017-04-29 22:13:31.286902,0.102800
2017-04-29 22:13:31.636558,0.102800
2017-04-29 22:13:31.987565,0.102800
2017-04-29 22:13:32.336678,0.102800
2017-04-29 22:13:32.686478,0.102800
2017-04-29 22:13:33.036755,0.102800
2017-04-29 22:13:33.386570,0.102900
2017-04-29 22:13:33.736372,0.102900
2017-04-29 22:13:34.086543,0.102900
2017-04-29 22:13:34.436756,0.102900
2017-04-29 22:13:34.786466,0.102900
2017-04-29 22:13:35.136530,0.102900
2017-04-29 22:13:35.486519,0.102900
2017-04-29 22:13:35.836757,0.102900
2017-04-29 22:13:36.186492,0.102900
2017-04-29 22:13:36.536551,0.102900
2017-04-29 22:13:36.886503,0.102900
2017-04-29 22:13:37.236741,0.102900
2017-04-29 22:13:37.586536,0.102900
2017-04-29 22:13:37.936384,0.102900
2017-04-29 22:13:38.286503,0.102900
2017-04-29 22:13:38.636161,0.102900
2017-04-29 22:13:38.986516,0.103000
2017-04-29 22:13:39.336320,0.103000
2017-04-29 22:13:39.686550,0.103000
2017-04-29 22:13:40.036762,0.103000
2017-04-29 22:13:40.386377,0.103000
2017-04-29 22:13:40.736017,0.103000
2017-04-29 22:13:41.086137,0.103000
2017-04-29 22:13:41.436020,0.103000
2017-04-29 22:13:41.786180,0.103000
2017-04-29 22:13:42.136050,0.103000
2017-04-29 22:13:42.486021,0.103000
2017-04-29 22:13:42.835982,0.103000
2017-04-29 22:13:43.185836,0.103000
2017-04-29 22:13:43.535729,0.103000
2017-04-29 22:13:43.886170,0.103000
2017-04-29 22:13:44.236024,0.103000
2017-04-29 22:13:44.585781,0.103000
2017-04-29 22:13:44.935985,0.103000
2017-04-29 22:13:45.285880,0.103000
2017-04-29 22:13:45.635905,0.103000
2017-04-29 22:13:45.985800,0.103000
2017-04-29 22:13:46.335894,0.103000
2017-04-29 22:13:46.685838,0.103000
2017-04-29 22:13:47.035921,0.103000
2017-04-29 22:13:47.385821,0.103000
2017-04-29 22:13:47.735912,0.103000
2017-04-29 22:13:48.085797,0.103000
2017-04-29 22:13:48.435849,0.103000
2017-04-29 22:13:48.785787,0.103000
2017-04-29 22:13:49.135896,0.103000
2017-04-29 22:13:49.485757,0.103000
2017-04-29 22:13:49.835888,0.103000
2017-04-29 22:13:50.185783,0.103000
2017-04-29 22:13:50.535551,0.103000
2017-04-29 22:13:50.885794,0.103000
2017-04-29 22:13:51.235878,0.103000
2017-04-29 22:13:51.585789,0.103000
2017-04-29 22:13:51.935464,0.103000
2017-04-29 22:13:52.285727,0.103000
2017-04-29 22:13:52.635730,0.103100
2017-04-29 22:13:52.985768,0.103100
2017-04-29 22:13:53.335615,0.103100
2017-04-29 22:13:53.685758,0.103100
2017-04-29 22:13:54.035737,0.103100
2017-04-29 22:13:54.385701,0.103100
2017-04-29 22:13:54.735624,0.103100
2017-04-29 22:13:55.085743,0.103100
2017-04-29 22:13:55.435647,0.103100
2017-04-29 22:13:55.785665,0.103100
2017-04-29 22:13:56.135645,0.103100
2017-04-29 22:13:56.485390,0.103100
2017-04-29 22:13:56.835617,0.103100
2017-04-29 22:13:57.185421,0.103100
2017-04-29 22:13:57.535378,0.103100
2017-04-29 22:13:57.885422,0.103100
2017-04-29 22:13:58.235561,0.103100
2017-04-29 22:13:58.585328,0.103100
2017-04-29 22:13:58.935526,0.103100
2017-04-29 22:13:59.286071,0.103100
2017-04-29 22:13:59.635585,0.103100
2017-04-29 22:13:59.985360,0.103100
2017-04-29 22:14:00.335532,0.103100
2017-04-29 22:14:00.685404,0.103100
2017-04-29 22:14:01.035560,0.103100
2017-04-29 22:14:01.385368,0.103100
2017-04-29 22:14:01.735241,0.103100
2017-04-29 22:14:02.085357,0.103100
2017-04-29 22:14:02.435540,0.103100
2017-04-29 22:14:02.785400,0.103100
2017-04-29 22:14:03.135550,0.103100
2017-04-29 22:14:03.485353,0.103100
2017-04-29 22:14:03.835468,0.103100
2017-04-29 22:14:04.185390,0.103100
2017-04-29 22:14:04.535552,0.103100
2017-04-29 22:14:04.885361,0.103100
2017-04-29 22:14:05.235205,0.103100
2017-04-29 22:14:05.585322,0.103100
2017-04-29 22:14:05.935191,0.103100
2017-04-29 22:14:06.285238,0.103100
2017-04-29 22:14:06.635188,0.103100
2017-04-29 22:14:06.985339,0.103100
2017-04-29 22:14:07.335485,0.103100
2017-04-29 22:14:07.685355,0.103100
2017-04-29 22:14:08.035161,0.103100
2017-04-29 22:14:08.385212,0.103100
2017-04-29 22:14:08.735092,0.103100
2017-04-29 22:14:09.085240,0.103100
2017-04-29 22:14:09.435166,0.103100
2017-04-29 22:14:09.785010,0.103200
2017-04-29 22:14:10.135143,0.103200
2017-04-29 22:14:10.484976,0.103200
2017-04-29 22:14:10.835174,0.103200
2017-04-29 22:14:11.185011,0.103200
2017-04-29 22:14:11.535163,0.103200
2017-04-29 22:14:11.884971,0.103200
2017-04-29 22:14:12.235117,0.103200
2017-04-29 22:14:12.584977,0.103200
2017-04-29 22:14:12.935150,0.103200
2017-04-29 22:14:13.284934,0.103200
2017-04-29 22:14:13.635161,0.103200
2017-04-29 22:14:13.984960,0.103200
2017-04-29 22:14:14.334727,0.103200
2017-04-29 22:14:14.684993,0.103200
2017-04-29 22:14:15.034923,0.103200
2017-04-29 22:14:15.384932,0.103200
2017-04-29 22:14:15.735127,0.103200
2017-04-29 22:14:16.084957,0.103200
2017-04-29 22:14:16.435076,0.103200
2017-04-29 22:14:16.784936,0.103200
2017-04-29 22:14:17.134733,0.103200
2017-04-29 22:14:17.484929,0.103200
2017-04-29 22:14:17.835102,0.103200
2017-04-29 22:14:18.184970,0.103200
2017-04-29 22:14:18.534579,0.103200
2017-04-29 22:14:18.884936,0.103200
2017-04-29 22:14:19.234795,0.103200
2017-04-29 22:14:19.584929,0.103200
2017-04-29 22:14:19.934807,0.103200
2017-04-29 22:14:20.284973,0.103200
2017-04-29 22:14:20.634761,0.103200
2017-04-29 22:14:20.984961,0.103200
2017-04-29 22:14:21.334766,0.103200
2017-04-29 22:14:21.684931,0.103200
2017-04-29 22:14:22.034499,0.103200
2017-04-29 22:14:22.384935,0.103200
2017-04-29 22:14:22.734742,0.103200
2017-04-29 22:14:23.084575,0.103200
2017-04-29 22:14:23.434708,0.103200
2017-04-29 22:14:23.784920,0.103200
2017-04-29 22:14:24.134728,0.103200
2017-04-29 22:14:24.484577,0.103200
2017-04-29 22:14:24.834749,0.103200
2017-04-29 22:14:25.184576,0.103200
2017-04-29 22:14:25.534730,0.103200
2017-04-29 22:14:25.884544,0.103200
2017-04-29 22:14:26.234717,0.103200
2017-04-29 22:14:26.585214,0.103200
2017-04-29 22:14:26.934708,0.103200
2017-04-29 22:14:27.284552,0.103200
2017-04-29 22:14:27.634403,0.103200
2017-04-29 22:14:27.984560,0.103200
2017-04-29 22:14:28.334746,0.103200
2017-04-29 22:14:28.684245,0.103200
2017-04-29 22:14:29.034202,0.103200
2017-04-29 22:14:29.384272,0.103200
2017-04-29 22:14:29.734381,0.103200
2017-04-29 22:14:30.084434,0.103200
2017-04-29 22:14:30.434367,0.103200
2017-04-29 22:14:30.784564,0.103200
2017-04-29 22:14:31.134360,0.103200
2017-04-29 22:14:31.484267,0.103200
2017-04-29 22:14:31.834362,0.103200
2017-04-29 22:14:32.184292,0.103200
2017-04-29 22:14:32.533764,0.103200
2017-04-29 22:14:32.884521,0.103200
2017-04-29 22:14:33.234012,0.103200
2017-04-29 22:14:33.584264,0.103200
2017-04-29 22:14:33.934042,0.103200
2017-04-29 22:14:34.284145,0.103200
2017-04-29 22:14:34.634347,0.103200
2017-04-29 22:14:34.984213,0.103200
2017-04-29 22:14:35.334002,0.103200
2017-04-29 22:14:35.684199,0.103200
2017-04-29 22:14:36.033810,0.103200
2017-04-29 22:14:36.384199,0.103200
2017-04-29 22:14:36.734355,0.103200
2017-04-29 22:14:37.084014,0.103200
2017-04-29 22:14:37.434376,0.103200
2017-04-29 22:14:37.783808,0.103200
2017-04-29 22:14:38.134034,0.103200
2017-04-29 22:14:38.483840,0.103200
2017-04-29 22:14:38.833983,0.103200
2017-04-29 22:14:39.183803,0.103200
2017-04-29 22:14:39.533809,0.103200
2017-04-29 22:14:39.883802,0.103200
2017-04-29 22:14:40.233786,0.103200
2017-04-29 22:14:40.583776,0.103200
2017-04-29 22:14:40.933915,0.103200
2017-04-29 22:14:41.283790,0.103200
2017-04-29 22:14:41.633442,0.103200
2017-04-29 22:14:41.983730,0.103200
2017-04-29 22:14:42.333974,0.103200
2017-04-29 22:14:42.683813,0.103200
2017-04-29 22:14:43.033432,0.103200
2017-04-29 22:14:43.383807,0.103200
2017-04-29 22:14:43.733447,0.103200
2017-04-29 22:14:44.083599,0.103200
2017-04-29 22:14:44.433637,0.103200
2017-04-29 22:14:44.783597,0.103200
2017-04-29 22:14:45.133578,0.103200
2017-04-29 22:14:45.483787,0.103200
2017-04-29 22:14:45.833646,0.103200
2017-04-29 22:14:46.183252,0.103200
2017-04-29 22:14:46.533446,0.103200
2017-04-29 22:14:46.883570,0.103200
2017-04-29 22:14:47.233620,0.103200
2017-04-29 22:14:47.583231,0.103200
2017-04-29 22:14:47.933603,0.103200
2017-04-29 22:14:48.283432,0.103200
2017-04-29 22:14:48.633415,0.103200
2017-04-29 22:14:48.983229,0.103200
2017-04-29 22:14:49.333622,0.103200
2017-04-29 22:14:49.683389,0.103200
2017-04-29 22:14:50.033420,0.103200
2017-04-29 22:14:50.383423,0.103200
2017-04-29 22:14:50.733618,0.103200
2017-04-29 22:14:51.083215,0.103200
2017-04-29 22:14:51.433602,0.103200
2017-04-29 22:14:51.783409,0.103200
2017-04-29 22:14:52.133609,0.103200
2017-04-29 22:14:52.483339,0.103200
2017-04-29 22:14:52.833263,0.103200
2017-04-29 22:14:53.183381,0.103200
2017-04-29 22:14:53.533042,0.103200
2017-04-29 22:14:53.884097,0.103200
2017-04-29 22:14:54.233580,0.103200
2017-04-29 22:14:54.583214,0.103200
2017-04-29 22:14:54.933221,0.103200
2017-04-29 22:14:55.283315,0.103200
2017-04-29 22:14:55.633229,0.103200
2017-04-29 22:14:55.983336,0.103200
2017-04-29 22:14:56.333154,0.103200
2017-04-29 22:14:56.682996,0.103200
2017-04-29 22:14:57.033029,0.103200
2017-04-29 22:14:57.383316,0.103200
2017-04-29 22:14:57.733243,0.103200
2017-04-29 22:14:58.082843,0.103200
2017-04-29 22:14:58.433204,0.103200
2017-04-29 22:14:58.782977,0.103200
2017-04-29 22:14:59.133013,0.103200
2017-04-29 22:14:59.482956,0.103200
2017-04-29 22:14:59.833241,0.103200
2017-04-29 22:15:00.182918,0.103200
2017-04-29 22:15:00.533187,0.103200
2017-04-29 22:15:00.882971,0.103200
2017-04-29 22:15:01.232871,0.103200
2017-04-29 22:15:01.582816,0.103200
2017-04-29 22:15:01.933115,0.103200
2017-04-29 22:15:02.283018,0.103200
2017-04-29 22:15:02.633194,0.103200
2017-04-29 22:15:02.983065,0.103200
2017-04-29 22:15:03.332872,0.103200
2017-04-29 22:15:03.682834,0.103200
2017-04-29 22:15:04.032634,0.103200
2017-04-29 22:15:04.383047,0.103200
2017-04-29 22:15:04.732787,0.103200
2017-04-29 22:15:05.082472,0.103200
2017-04-29 22:15:05.432883,0.103200
2017-04-29 22:15:05.783009,0.103200
2017-04-29 22:15:06.132853,0.103200
2017-04-29 22:15:06.483017,0.103200
2017-04-29 22:15:06.832856,0.103200
2017-04-29 22:15:07.182461,0.103200
2017-04-29 22:15:07.532778,0.103200
2017-04-29 22:15:07.882668,0.103200
2017-04-29 22:15:08.232759,0.103200
2017-04-29 22:15:08.582456,0.103200
2017-04-29 22:15:08.932803,0.103200
2017-04-29 22:15:09.282938,0.103200
2017-04-29 22:15:09.632632,0.103200
2017-04-29 22:15:09.982640,0.103200
2017-04-29 22:15:10.332844,0.103200
2017-04-29 22:15:10.682448,0.103200
2017-04-29 22:15:11.032288,0.103200
2017-04-29 22:15:11.382634,0.103200
2017-04-29 22:15:11.732807,0.103200
2017-04-29 22:15:12.082427,0.103200
2017-04-29 22:15:12.432815,0.103200
2017-04-29 22:15:12.782622,0.103200
2017-04-29 22:15:13.132414,0.103200
2017-04-29 22:15:13.482673,0.103200
2017-04-29 22:15:13.832476,0.103200
2017-04-29 22:15:14.182435,0.103200
2017-04-29 22:15:14.532280,0.103200
2017-04-29 22:15:14.882418,0.103200
2017-04-29 22:15:15.232594,0.103200
2017-04-29 22:15:15.582431,0.103200
2017-04-29 22:15:15.932477,0.103200
2017-04-29 22:15:16.282647,0.103200
2017-04-29 22:15:16.632406,0.103200
2017-04-29 22:15:16.982254,0.103200
2017-04-29 22:15:17.332433,0.103200
2017-04-29 22:15:17.682254,0.103200
2017-04-29 22:15:18.032224,0.103200
2017-04-29 22:15:18.382257,0.103200
2017-04-29 22:15:18.732398,0.103200
2017-04-29 22:15:19.082231,0.103200
2017-04-29 22:15:19.432427,0.103200
2017-04-29 22:15:19.782252,0.103200
2017-04-29 22:15:20.132111,0.103200
2017-04-29 22:15:20.482620,0.103200
2017-04-29 22:15:20.832494,0.103200
2017-04-29 22:15:21.183293,0.103200
2017-04-29 22:15:21.532209,0.103200
2017-04-29 22:15:21.882282,0.103200
2017-04-29 22:15:22.232129,0.103200
2017-04-29 22:15:22.582238,0.103200
2017-04-29 22:15:22.932109,0.103200
2017-04-29 22:15:23.282246,0.103200
2017-04-29 22:15:23.631892,0.103200
2017-04-29 22:15:23.982197,0.103200
2017-04-29 22:15:24.331855,0.103200
2017-04-29 22:15:24.682033,0.103200
2017-04-29 22:15:25.031893,0.103200
2017-04-29 22:15:25.382258,0.103200
2017-04-29 22:15:25.732107,0.103200
2017-04-29 22:15:26.081880,0.103200
2017-04-29 22:15:26.432089,0.103200
2017-04-29 22:15:26.781863,0.103200
2017-04-29 22:15:27.132196,0.103200
2017-04-29 22:15:27.481915,0.103200
2017-04-29 22:15:27.832117,0.103200
2017-04-29 22:15:28.181905,0.103200
2017-04-29 22:15:28.532051,0.103200
2017-04-29 22:15:28.882236,0.103200
2017-04-29 22:15:29.232421,0.103200
2017-04-29 22:15:29.582185,0.103200
2017-04-29 22:15:29.932095,0.103200
2017-04-29 22:15:30.282188,0.103200
2017-04-29 22:15:30.631639,0.103200
2017-04-29 22:15:30.981980,0.103200
2017-04-29 22:15:31.332074,0.103200
2017-04-29 22:15:31.682192,0.103200
2017-04-29 22:15:32.031782,0.103200
2017-04-29 22:15:32.382221,0.103200
2017-04-29 22:15:32.732075,0.103200
2017-04-29 22:15:33.082190,0.103200
2017-04-29 22:15:33.432070,0.103200
2017-04-29 22:15:33.782186,0.103200
2017-04-29 22:15:34.132042,0.103200
2017-04-29 22:15:34.481835,0.103200
2017-04-29 22:15:34.832044,0.103200
2017-04-29 22:15:35.181866,0.103200
2017-04-29 22:15:35.531481,0.103200
2017-04-29 22:15:35.881830,0.103200
2017-04-29 22:15:36.231624,0.103200
2017-04-29 22:15:36.581542,0.103200
2017-04-29 22:15:36.931678,0.103200
2017-04-29 22:15:37.281529,0.103200
2017-04-29 22:15:37.632055,0.103200
2017-04-29 22:15:37.981790,0.103200
2017-04-29 22:15:38.331672,0.103200
2017-04-29 22:15:38.681798,0.103200
2017-04-29 22:15:39.032068,0.103200
2017-04-29 22:15:39.381803,0.103200
2017-04-29 22:15:39.732020,0.103200
2017-04-29 22:15:40.081799,0.103200
2017-04-29 22:15:40.431630,0.103200
2017-04-29 22:15:40.781457,0.103200
2017-04-29 22:15:41.131662,0.103200
2017-04-29 22:15:41.481513,0.103200
2017-04-29 22:15:41.831664,0.103200
2017-04-29 22:15:42.181833,0.103200
2017-04-29 22:15:42.531446,0.103200
2017-04-29 22:15:42.881771,0.103200
2017-04-29 22:15:43.231592,0.103200
2017-04-29 22:15:43.581816,0.103200
2017-04-29 22:15:43.931656,0.103200
2017-04-29 22:15:44.281532,0.103200
2017-04-29 22:15:44.631630,0.103200
2017-04-29 22:15:44.981453,0.103200
2017-04-29 22:15:45.331445,0.103200
2017-04-29 22:15:45.681493,0.103200
2017-04-29 22:15:46.031461,0.103200
2017-04-29 22:15:46.381511,0.103200
2017-04-29 22:15:46.731597,0.103200
2017-04-29 22:15:47.081496,0.103200
2017-04-29 22:15:47.431624,0.103200
2017-04-29 22:15:47.781468,0.103200
2017-04-29 22:15:48.131605,0.103200
2017-04-29 22:15:48.482159,0.103200
2017-04-29 22:15:48.831291,0.103200
2017-04-29 22:15:49.181504,0.103200
2017-04-29 22:15:49.531095,0.103200
2017-04-29 22:15:49.881522,0.103200
2017-04-29 22:15:50.231249,0.103200
2017-04-29 22:15:50.580889,0.103200
2017-04-29 22:15:50.931275,0.103200
2017-04-29 22:15:51.281442,0.103200
2017-04-29 22:15:51.631220,0.103200
2017-04-29 22:15:51.981445,0.103200
2017-04-29 22:15:52.331206,0.103200
2017-04-29 22:15:52.681025,0.103200
2017-04-29 22:15:53.030986,0.103200
2017-04-29 22:15:53.381079,0.103200
2017-04-29 22:15:53.731238,0.103200
2017-04-29 22:15:54.080891,0.103200
2017-04-29 22:15:54.430877,0.103200
2017-04-29 22:15:54.781064,0.103200
2017-04-29 22:15:55.131034,0.103200
2017-04-29 22:15:55.481090,0.103200
2017-04-29 22:15:55.830893,0.103200
2017-04-29 22:15:56.181074,0.103200
2017-04-29 22:15:56.531049,0.103200
2017-04-29 22:15:56.881079,0.103200
2017-04-29 22:15:57.230878,0.103200
2017-04-29 22:15:57.581094,0.103200
2017-04-29 22:15:57.930824,0.103200
2017-04-29 22:15:58.281047,0.103200
2017-04-29 22:15:58.630675,0.103200
2017-04-29 22:15:58.980723,0.103200
2017-04-29 22:15:59.330860,0.103100
2017-04-29 22:15:59.681040,0.103100
2017-04-29 22:16:00.030768,0.103100
2017-04-29 22:16:00.380656,0.103100
2017-04-29 22:16:00.730820,0.103200
2017-04-29 22:16:01.080715,0.103200
2017-04-29 22:16:01.430870,0.103200
2017-04-29 22:16:01.780709,0.103200
2017-04-29 22:16:02.130865,0.103200
2017-04-29 22:16:02.480699,0.103200
2017-04-29 22:16:02.830859,0.103200
2017-04-29 22:16:03.180719,0.103200
2017-04-29 22:16:03.530708,0.103200
2017-04-29 22:16:03.880715,0.103200
2017-04-29 22:16:04.230790,0.103200
2017-04-29 22:16:04.580661,0.103100
2017-04-29 22:16:04.930454,0.103100
2017-04-29 22:16:05.280671,0.103100
2017-04-29 22:16:05.630449,0.103100
2017-04-29 22:16:05.980626,0.103100
2017-04-29 22:16:06.330447,0.103100
2017-04-29 22:16:06.680703,0.103100
2017-04-29 22:16:07.030359,0.103100
2017-04-29 22:16:07.380686,0.103100
2017-04-29 22:16:07.730453,0.103100
2017-04-29 22:16:08.080658,0.103100
2017-04-29 22:16:08.430441,0.103100
2017-04-29 22:16:08.780664,0.103100
