timestamp,value
1500149771.430,999209
1500149771.565,999221
1500149771.701,999199
1500149771.836,999210
1500149771.971,999209
1500149772.107,999225
1500149772.241,999214
1500149772.380,999210
1500149772.516,999214
1500149772.651,999210
1500149772.786,999205
1500149772.921,999204
1500149773.056,999213
1500149773.191,999199
1500149773.330,999186
1500149773.466,999192
1500149773.601,999204
1500149773.736,999207
1500149773.871,999187
1500149774.006,999215
1500149774.141,999207
1500149774.276,999207
1500149774.415,999197
1500149774.551,999197
1500149774.686,999201
1500149774.821,999218
1500149774.956,999205
1500149775.091,999199
1500149775.227,999199
1500149775.362,999206
1500149775.501,999205
1500149775.637,999202
1500149775.772,999204
1500149775.907,999206
1500149776.042,999196
1500149776.177,999206
1500149776.312,999202
1500149776.451,999202
1500149776.587,999208
1500149776.722,999225
1500149776.857,999210
1500149776.992,999198
1500149777.127,999203
1500149777.263,999207
1500149777.398,999199
1500149777.537,999223
1500149777.672,999208
1500149777.807,999202
1500149777.942,999195
1500149778.078,999210
1500149778.213,999219
1500149778.348,999188
1500149778.487,999209
1500149778.622,999190
1500149778.758,999200
1500149778.893,999225
1500149779.028,999204
1500149779.163,999213
1500149779.298,999216
1500149779.433,999216
1500149779.572,999206
1500149779.708,999204
1500149779.843,999195
1500149779.978,999202
1500149780.113,999203
1500149780.248,999214
1500149780.384,999200
1500149780.519,999198
1500149780.658,999200
1500149780.793,999210
1500149780.928,999195
1500149781.063,999203
1500149781.199,999219
1500149781.334,999210
1500149781.469,999205
1500149781.608,999217
1500149781.743,999208
1500149781.879,999196
1500149782.014,999199
1500149782.149,999192
1500149782.284,999218
1500149782.419,999197
1500149782.554,999206
1500149782.693,999215
1500149782.829,999209
1500149782.964,999222
1500149783.099,999200
1500149783.234,999208
1500149783.370,999213
1500149783.505,999205
1500149783.643,999205
1500149783.779,999209
1500149783.914,999192
1500149784.049,999199
1500149784.184,999207
1500149784.320,999205
1500149784.455,999197
1500149784.590,999198
1500149784.729,999208
1500149784.864,999204
1500149785.000,999203
1500149785.135,999207
1500149785.270,999220
1500149785.405,999214
1500149785.540,999199
1500149785.675,999196
1500149785.815,999197
1500149785.950,999219
1500149786.085,999204
1500149786.220,999210
1500149786.355,999212
1500149786.490,999207
1500149786.626,999203
1500149786.765,999201
1500149786.900,999206
1500149787.035,999203
1500149787.170,999213
1500149787.306,999203
1500149787.441,999208
1500149787.576,999197
1500149787.711,999198
1500149787.850,999197
1500149787.985,999196
1500149788.121,999203
1500149788.256,999202
1500149788.391,999195
1500149788.526,999197
1500149788.661,999210
1500149788.800,999202
1500149788.936,999198
1500149789.071,999192
1500149789.206,999189
1500149789.341,999205
1500149789.476,999212
1500149789.612,999211
1500149789.746,999196
1500149789.886,999203
1500149790.021,999196
1500149790.156,999201
1500149790.291,999197
1500149790.427,999196
1500149790.562,999198
1500149790.697,999204
1500149790.832,999195
1500149790.971,999203
1500149791.106,999215
1500149791.242,999199
1500149791.377,999193
1500149791.512,999209
1500149791.647,999208
1500149791.782,999189
1500149791.921,999209
1500149792.057,999188
1500149792.192,999198
1500149792.327,999205
1500149792.462,999208
1500149792.597,999194
1500149792.732,999210
1500149792.868,999191
1500149793.007,999217
1500149793.142,999206
1500149793.277,999199
1500149793.412,999197
1500149793.548,999201
1500149793.683,999189
1500149793.818,999187
1500149793.953,999203
1500149794.092,999195
1500149794.227,999190
1500149794.363,999203
1500149794.498,999217
1500149794.633,999189
1500149794.768,999210
1500149794.903,999210
1500149795.038,999204
1500149795.178,999213
1500149795.313,999200
1500149795.448,999199
1500149795.583,999199
1500149795.718,999194
1500149795.854,999196
1500149795.989,999198
1500149796.128,999193
1500149796.263,999206
1500149796.398,999194
1500149796.533,999190
1500149796.669,999203
1500149796.804,999196
1500149796.939,999219
1500149797.074,999203
1500149797.213,999211
1500149797.348,999202
1500149797.484,999208
1500149797.619,999204
1500149797.754,999202
1500149797.889,999210
1500149798.024,999199
1500149798.163,999206
1500149798.299,999194
1500149798.434,999187
1500149798.569,999207
1500149798.704,999192
1500149798.839,999205
1500149798.974,999207
1500149799.110,999208
1500149799.249,999203
1500149799.384,999215
1500149799.519,999207
1500149799.654,999206
1500149799.790,999204
1500149799.925,999206
1500149800.060,999217
1500149800.199,999193
1500149800.334,999186
1500149800.469,999199
1500149800.605,999201
1500149800.740,999200
1500149800.875,999197
1500149801.011,999188
1500149801.145,999182
1500149801.284,999186
1500149801.420,999194
1500149801.555,999218
1500149801.690,999209
1500149801.826,999201
1500149801.960,999215
1500149802.095,999212
1500149802.231,999203
1500149802.370,999204
1500149802.505,999212
1500149802.640,999219
1500149802.775,999205
1500149802.911,999204
1500149803.046,999195
1500149803.181,999203
1500149803.320,999206
1500149803.455,999200
1500149803.591,999211
1500149803.726,999214
1500149803.861,999200
1500149803.996,999193
1500149804.131,999217
1500149804.266,999205
1500149804.405,999192
1500149804.541,999213
1500149804.676,999198
1500149804.811,999197
1500149804.946,999222
1500149805.081,999202
1500149805.217,999201
1500149805.352,999201
1500149805.491,999198
1500149805.626,999193
1500149805.761,999197
1500149805.896,999199
1500149806.031,999188
1500149806.167,999191
1500149806.302,999197
1500149806.441,999202
1500149806.576,999193
1500149806.712,999204
1500149806.847,999200
1500149806.982,999204
1500149807.117,999216
1500149807.252,999213
1500149807.387,999196
1500149807.527,999190
1500149807.662,999200
1500149807.797,999204
1500149807.932,999191
1500149808.067,999201
1500149808.202,999202
1500149808.337,999211
1500149808.477,999220
1500149808.612,999205
1500149808.747,999202
1500149808.882,999198
1500149809.017,999209
1500149809.153,999192
1500149809.288,999201
1500149809.423,999195
1500149809.562,999207
1500149809.697,999217
1500149809.833,999202
1500149809.968,999205
1500149810.103,999197
1500149810.238,999215
1500149810.373,999224
1500149810.508,999202
1500149810.647,999205
1500149810.783,999215
1500149810.918,999209
1500149811.053,999218
1500149811.188,999203
1500149811.323,999191
1500149811.459,999218
1500149811.597,999201
1500149811.733,999205
1500149811.868,999208
1500149812.003,999209
1500149812.138,999206
1500149812.274,999201
1500149812.409,999211
1500149812.544,999206
1500149812.683,999216
1500149812.818,999203
1500149812.954,999218
1500149813.089,999205
1500149813.224,999199
1500149813.359,999202
1500149813.494,999187
1500149813.633,999197
1500149813.768,999189
1500149813.904,999203
1500149814.039,999199
1500149814.174,999184
1500149814.309,999213
1500149814.444,999217
1500149814.579,999204
1500149814.719,999200
1500149814.854,999196
1500149814.989,999203
1500149815.124,999194
1500149815.260,999199
1500149815.395,999213
1500149815.530,999197
1500149815.665,999193
1500149815.804,999213
1500149815.939,999200
1500149816.075,999208
1500149816.210,999201
1500149816.345,999197
1500149816.480,999205
1500149816.615,999208
1500149816.754,999217
1500149816.889,999216
1500149817.025,999208
1500149817.160,999216
1500149817.295,999212
1500149817.430,999195
1500149817.565,999199
1500149817.701,999197
1500149817.839,999201
1500149817.975,999208
1500149818.110,999200
1500149818.245,999203
1500149818.380,999217
1500149818.516,999215
1500149818.651,999202
1500149818.786,999211
1500149818.925,999198
1500149819.060,999189
1500149819.195,999208
1500149819.331,999199
1500149819.466,999200
1500149819.601,999191
1500149819.736,999201
1500149819.875,999202
1500149820.010,999193
1500149820.146,999207
1500149820.281,999204
1500149820.416,999210
1500149820.551,999203
1500149820.686,999206
1500149820.822,999209
1500149820.961,999209
1500149821.096,999210
1500149821.231,999199
1500149821.366,999206
1500149821.501,999208
1500149821.637,999200
1500149821.772,999220
1500149821.907,999201
1500149822.046,999203
1500149822.181,999191
1500149822.317,999200
1500149822.452,999199
1500149822.587,999193
1500149822.722,999200
1500149822.857,999201
1500149822.996,999198
1500149823.132,999193
1500149823.267,999198
1500149823.402,999183
1500149823.537,999189
1500149823.672,999203
1500149823.807,999207
1500149823.943,999203
1500149824.081,999212
1500149824.217,999195
1500149824.352,999198
1500149824.487,999208
1500149824.623,999198
1500149824.758,999200
1500149824.893,999203
1500149825.028,999210
1500149825.167,999211
1500149825.302,999207
1500149825.438,999204
1500149825.573,999196
1500149825.708,999200
1500149825.843,999213
1500149825.978,999205
1500149826.117,999207
1500149826.252,999201
1500149826.388,999207
1500149826.523,999199
1500149826.658,999214
1500149826.793,999203
1500149826.928,999184
1500149827.063,999193
1500149827.203,999202
1500149827.338,999199
1500149827.473,999203
1500149827.608,999208
1500149827.743,999208
1500149827.879,999212
1500149828.014,999208
1500149828.153,999208
1500149828.288,999190
1500149828.423,999197
1500149828.558,999225
1500149828.694,999206
1500149828.829,999214
1500149828.964,999201
1500149829.099,999193
1500149829.238,999194
1500149829.374,999199
1500149829.509,999218
1500149829.644,999200
1500149829.779,999212
1500149829.914,999204
1500149830.049,999195
1500149830.185,999193
1500149830.324,999195
1500149830.459,999187
1500149830.594,999194
1500149830.729,999197
1500149830.865,999211
1500149831.000,999192
1500149831.135,999196
1500149831.274,999187
1500149831.409,999201
1500149831.544,999193
1500149831.680,999202
1500149831.815,999201
1500149831.950,999206
1500149832.085,999198
1500149832.220,999205
1500149832.359,999200
1500149832.495,999205
1500149832.630,999203
1500149832.765,999209
1500149832.900,999210
1500149833.035,999207
1500149833.170,999206
1500149833.306,999193
1500149833.445,999200
1500149833.580,999205
1500149833.715,999215
1500149833.850,999199
1500149833.985,999206
1500149834.121,999198
1500149834.256,999192
1500149834.395,999173
1500149834.530,999186
1500149834.665,999188
1500149834.801,999193
1500149834.936,999186
1500149835.071,999182
1500149835.206,999188
1500149835.341,999202
1500149835.480,999193
1500149835.616,999195
1500149835.751,999185
1500149835.886,999189
1500149836.021,999195
1500149836.156,999190
1500149836.291,999192
1500149836.430,999200
1500149836.566,999186
1500149836.701,999188
1500149836.836,999188
1500149836.971,999184
1500149837.107,999179
1500149837.242,999186
1500149837.377,999198
1500149837.516,999202
1500149837.651,999189
1500149837.786,999202
1500149837.922,999197
1500149838.057,999182
1500149838.192,999197
1500149838.327,999204
1500149838.466,999183
1500149838.601,999189
1500149838.737,999175
1500149838.872,999199
1500149839.007,999190
1500149839.142,999187
1500149839.277,999189
1500149839.412,999199
1500149839.552,999192
1500149839.687,999185
1500149839.822,999191
1500149839.957,999192
1500149840.092,999194
1500149840.227,999185
1500149840.363,999180
1500149840.502,999187
1500149840.637,999185
1500149840.772,999193
1500149840.907,999183
1500149841.043,999184
1500149841.178,999189
1500149841.313,999189
1500149841.448,999200
1500149841.587,999204
1500149841.722,999192
1500149841.858,999188
1500149841.993,999186
1500149842.128,999186
1500149842.263,999194
1500149842.398,999185
1500149842.537,999206
1500149842.673,999203
1500149842.808,999208
1500149842.943,999196
1500149843.078,999191
1500149843.213,999193
1500149843.348,999203
1500149843.484,999189
1500149843.623,999194
1500149843.758,999195
1500149843.893,999186
1500149844.028,999193
1500149844.164,999182
1500149844.299,999197
1500149844.434,999187
1500149844.573,999200
1500149844.708,999198
1500149844.843,999203
1500149844.979,999186
1500149845.114,999189
1500149845.249,999191
1500149845.384,999188
1500149845.519,999195
1500149845.658,999201
1500149845.794,999191
1500149845.929,999178
1500149846.064,999195
1500149846.199,999187
1500149846.334,999196
1500149846.469,999199
1500149846.605,999192
1500149846.744,999192
1500149846.879,999197
1500149847.014,999201
1500149847.149,999195
1500149847.285,999205
1500149847.420,999172
1500149847.555,999196
1500149847.694,999185
1500149847.829,999195
1500149847.964,999185
1500149848.100,999182
1500149848.235,999196
1500149848.370,999207
1500149848.505,999174
1500149848.640,999197
1500149848.779,999193
1500149848.915,999191
1500149849.050,999180
1500149849.185,999197
1500149849.320,999191
1500149849.455,999188
1500149849.590,999187
1500149849.729,999203
1500149849.865,999200
1500149850.000,999193
1500149850.135,999183
1500149850.270,999186
1500149850.406,999207
1500149850.541,999196
1500149850.676,999185
1500149850.815,999190
1500149850.950,999185
1500149851.085,999193
1500149851.221,999183
1500149851.356,999185
1500149851.491,999177
1500149851.626,999185
1500149851.765,999195
1500149851.900,999194
1500149852.036,999196
1500149852.171,999196
1500149852.306,999178
1500149852.441,999192
1500149852.576,999193
1500149852.711,999179
1500149852.850,999183
1500149852.986,999188
1500149853.121,999197
1500149853.256,999191
1500149853.392,999206
1500149853.527,999188
1500149853.662,999191
1500149853.797,999189
1500149853.936,999187
1500149854.072,999183
1500149854.206,999185
1500149854.342,999202
1500149854.477,999171
1500149854.612,999187
1500149854.747,999222
1500149854.886,999185
1500149855.022,999177
1500149855.157,999197
1500149855.317,999189
1500149855.427,999184
1500149855.562,999188
1500149855.697,999192
1500149855.832,999185
1500149855.971,999184
1500149856.107,999189
1500149856.242,999213
1500149856.377,999187
1500149856.512,999180
1500149856.647,999193
1500149856.783,999200
1500149856.922,999191
1500149857.057,999191
1500149857.192,999189
1500149857.327,999193
1500149857.463,999196
1500149857.598,999190
1500149857.733,999195
1500149857.868,999194
1500149858.007,999179
1500149858.143,999180
1500149858.278,999181
1500149858.413,999186
1500149858.548,999184
1500149858.683,999183
1500149858.818,999182
1500149858.957,999181
1500149859.093,999196
1500149859.228,999180
1500149859.363,999164
1500149859.498,999184
1500149859.633,999165
1500149859.768,999180
1500149859.903,999163
1500149860.043,999177
1500149860.178,999175
1500149860.313,999177
1500149860.448,999172
1500149860.583,999161
1500149860.718,999171
1500149860.854,999166
1500149860.993,999161
1500149861.128,999146
1500149861.264,999157
1500149861.399,999158
1500149861.534,999168
1500149861.669,999166
1500149861.804,999154
1500149861.939,999147
1500149862.079,999171
1500149862.214,999137
1500149862.349,999174
1500149862.484,999157
1500149862.619,999158
1500149862.755,999175
1500149862.890,999149
1500149863.025,999154
1500149863.164,999164
1500149863.299,999161
1500149863.434,999170
1500149863.570,999160
1500149863.705,999165
1500149863.840,999155
1500149863.975,999164
1500149864.114,999172
1500149864.249,999167
1500149864.385,999158
1500149864.520,999171
1500149864.655,999169
1500149864.790,999168
1500149864.925,999162
1500149865.060,999152
1500149865.199,999161
1500149865.335,999156
1500149865.470,999163
1500149865.605,999160
1500149865.740,999155
1500149865.876,999181
1500149866.011,999168
1500149866.150,999146
1500149866.285,999142
1500149866.420,999161
1500149866.555,999161
1500149866.690,999161
1500149866.826,999153
1500149866.961,999154
1500149867.096,999175
1500149867.235,999167
1500149867.370,999166
1500149867.506,999173
1500149867.641,999160
1500149867.776,999168
1500149867.911,999167
1500149868.046,999183
1500149868.185,999169
1500149868.321,999175
1500149868.456,999175
1500149868.591,999170
1500149868.726,999159
1500149868.861,999150
1500149868.996,999169
1500149869.132,999168
1500149869.271,999170
1500149869.406,999169
1500149869.541,999177
1500149869.676,999166
1500149869.812,999153
1500149869.947,999170
1500149870.082,999174
1500149870.221,999169
1500149870.356,999176
1500149870.491,999173
1500149870.627,999169
1500149870.762,999165
1500149870.897,999171
1500149871.032,999146
1500149871.167,999170
1500149871.306,999149
1500149871.442,999156
1500149871.577,999167
1500149871.712,999173
1500149871.847,999170
1500149871.982,999173
1500149872.118,999156
1500149872.253,999149
1500149872.392,999173
1500149872.527,999168
1500149872.662,999156
1500149872.797,999164
1500149872.933,999156
1500149873.068,999170
1500149873.203,999167
1500149873.342,999170
1500149873.477,999176
1500149873.612,999165
1500149873.748,999157
1500149873.883,999176
1500149874.018,999170
1500149874.153,999171
1500149874.288,999153
1500149874.427,999169
1500149874.563,999181
1500149874.698,999168
1500149874.833,999174
1500149874.968,999156
1500149875.103,999170
1500149875.238,999151
1500149875.377,999165
1500149875.513,999169
1500149875.648,999167
1500149875.783,999158
1500149875.918,999182
1500149876.054,999157
1500149876.189,999164
1500149876.324,999158
1500149876.463,999174
1500149876.598,999160
1500149876.733,999174
1500149876.869,999174
1500149877.004,999166
1500149877.139,999158
1500149877.274,999167
1500149877.413,999182
1500149877.548,999175
1500149877.684,999169
1500149877.819,999180
1500149877.954,999170
1500149878.089,999178
1500149878.224,999170
1500149878.360,999162
1500149878.499,999173
1500149878.634,999165
1500149878.769,999164
1500149878.904,999166
1500149879.039,999153
1500149879.175,999157
1500149879.310,999170
1500149879.449,999170
1500149879.584,999151
1500149879.719,999181
1500149879.854,999156
1500149879.990,999154
1500149880.125,999178
1500149880.260,999163
1500149880.395,999173
1500149880.534,999164
1500149880.670,999169
1500149880.805,999173
1500149880.940,999161
1500149881.075,999175
1500149881.210,999175
1500149881.345,999163
1500149881.484,999166
1500149881.620,999180
1500149881.755,999168
1500149881.890,999173
1500149882.025,999172
1500149882.160,999175
1500149882.296,999173
1500149882.431,999182
1500149882.570,999166
1500149882.705,999172
1500149882.840,999171
1500149882.975,999171
1500149883.111,999186
1500149883.246,999179
1500149883.381,999183
1500149883.516,999181
1500149883.655,999184
1500149883.790,999183
1500149883.926,999174
1500149884.061,999173
1500149884.196,999164
1500149884.331,999176
1500149884.466,999172
1500149884.605,999178
1500149884.741,999173
1500149884.876,999182
1500149885.011,999179
1500149885.146,999173
1500149885.281,999185
1500149885.416,999181
1500149885.552,999175
1500149885.691,999166
1500149885.827,999177
1500149885.961,999170
1500149886.096,999178
1500149886.232,999180
1500149886.367,999175
1500149886.502,999165
1500149886.637,999186
1500149886.776,999190
1500149886.912,999182
1500149887.047,999165
1500149887.182,999189
1500149887.317,999173
1500149887.452,999180
1500149887.587,999192
1500149887.726,999174
1500149887.861,999163
1500149887.997,999169
1500149888.132,999178
1500149888.267,999176
1500149888.402,999171
1500149888.537,999170
1500149888.672,999151
1500149888.812,999180
1500149888.947,999167
1500149889.082,999174
1500149889.218,999178
1500149889.353,999175
1500149889.488,999190
1500149889.623,999192
1500149889.762,999176
1500149889.897,999174
1500149890.032,999170
1500149890.168,999169
1500149890.303,999164
1500149890.438,999164
1500149890.573,999168
1500149890.708,999180
1500149890.847,999178
1500149890.983,999160
1500149891.118,999160
1500149891.253,999183
1500149891.388,999163
1500149891.524,999159
1500149891.659,999176
1500149891.797,999164
1500149891.933,999181
1500149892.068,999175
1500149892.203,999176
1500149892.338,999165
1500149892.474,999171
1500149892.609,999177
1500149892.744,999190
1500149892.883,999176
1500149893.018,999173
1500149893.154,999169
1500149893.289,999178
1500149893.424,999178
1500149893.559,999180
1500149893.694,999170
1500149893.829,999180
1500149893.968,999178
1500149894.104,999174
1500149894.239,999190
1500149894.374,999161
1500149894.509,999173
1500149894.645,999163
1500149894.779,999165
1500149894.919,999170
1500149895.054,999168
1500149895.189,999175
1500149895.324,999176
1500149895.460,999154
1500149895.595,999162
1500149895.730,999167
1500149895.865,999174
1500149896.004,999157
1500149896.139,999153
1500149896.275,999178
1500149896.410,999172
1500149896.545,999165
1500149896.680,999160
1500149896.815,999183
1500149896.954,999168
1500149897.090,999166
1500149897.225,999176
1500149897.360,999179
1500149897.495,999174
1500149897.630,999161
1500149897.765,999167
1500149897.901,999169
1500149898.040,999174
1500149898.175,999167
1500149898.310,999173
1500149898.445,999167
1500149898.580,999180
1500149898.716,999167
1500149898.851,999160
1500149898.990,999164
1500149899.125,999181
1500149899.260,999172
1500149899.395,999166
1500149899.530,999160
1500149899.665,999176
1500149899.801,999162
1500149899.936,999181
1500149900.075,999168
1500149900.210,999169
1500149900.345,999168
1500149900.481,999163
1500149900.616,999169
1500149900.751,999173
1500149900.886,999176
1500149901.022,999172
1500149901.161,999161
1500149901.296,999177
1500149901.431,999170
1500149901.566,999185
1500149901.701,999175
1500149901.837,999174
1500149901.972,999169
1500149902.111,999178
1500149902.246,999172
1500149902.381,999190
1500149902.517,999165
1500149902.652,999178
1500149902.787,999174
1500149902.922,999175
1500149903.057,999179
1500149903.196,999180
1500149903.332,999183
1500149903.467,999179
1500149903.602,999170
1500149903.737,999180
1500149903.872,999186
1500149904.008,999168
1500149904.146,999188
1500149904.282,999172
1500149904.417,999178
1500149904.552,999179
1500149904.688,999167
1500149904.823,999180
1500149904.958,999179
1500149905.093,999178
1500149905.232,999184
1500149905.367,999178
1500149905.503,999174
1500149905.638,999166
1500149905.773,999166
1500149905.908,999166
1500149906.043,999162
1500149906.178,999162
1500149906.317,999157
1500149906.453,999163
1500149906.588,999162
1500149906.723,999153
1500149906.858,999160
1500149906.993,999149
1500149907.128,999160
1500149907.267,999155
1500149907.403,999170
1500149907.538,999171
1500149907.673,999168
1500149907.808,999173
1500149907.944,999159
1500149908.079,999172
1500149908.214,999154
1500149908.353,999160
1500149908.488,999167
1500149908.624,999171
1500149908.759,999170
1500149908.894,999173
1500149909.029,999186
1500149909.164,999176
1500149909.299,999176
1500149909.438,999168
1500149909.574,999184
1500149909.709,999177
1500149909.844,999167
1500149909.979,999162
1500149910.114,999175
1500149910.250,999179
1500149910.388,999176
1500149910.524,999162
1500149910.659,999162
1500149910.794,999161
1500149910.929,999187
1500149911.064,999199
1500149911.199,999167
1500149911.334,999177
1500149911.474,999170
1500149911.609,999170
1500149911.744,999184
1500149911.879,999196
1500149912.014,999185
1500149912.150,999164
1500149912.285,999171
1500149912.424,999176
1500149912.560,999164
1500149912.695,999165
1500149912.830,999180
1500149912.965,999155
1500149913.100,999168
1500149913.235,999164
1500149913.370,999161
1500149913.509,999160
1500149913.645,999151
1500149913.780,999157
1500149913.915,999184
1500149914.050,999162
1500149914.185,999159
1500149914.321,999169
1500149914.456,999164
1500149914.595,999169
1500149914.730,999166
1500149914.865,999165
1500149915.001,999169
1500149915.136,999170
1500149915.271,999164
1500149915.406,999166
1500149915.545,999158
1500149915.681,999155
1500149915.816,999160
1500149915.951,999164
1500149916.086,999164
1500149916.221,999150
1500149916.356,999166
1500149916.491,999160
1500149916.631,999158
1500149916.766,999158
1500149916.901,999152
1500149917.036,999172
1500149917.171,999161
1500149917.307,999169
1500149917.442,999177
1500149917.581,999172
1500149917.716,999167
1500149917.851,999176
1500149917.986,999172
1500149918.122,999182
1500149918.257,999163
1500149918.392,999169
1500149918.527,999170
1500149918.666,999155
1500149918.801,999142
1500149918.937,999163
1500149919.072,999154
1500149919.207,999164
1500149919.342,999167
1500149919.477,999164
1500149919.612,999165
1500149919.752,999161
1500149919.887,999168
1500149920.022,999159
1500149920.157,999154
1500149920.292,999151
1500149920.428,999153
1500149920.563,999169
1500149920.702,999174
1500149920.837,999161
1500149920.972,999169
1500149921.107,999158
1500149921.243,999167
1500149921.378,999147
1500149921.513,999148
1500149921.648,999160
1500149921.787,999154
1500149921.922,999167
1500149922.058,999166
1500149922.193,999181
1500149922.328,999160
1500149922.463,999162
1500149922.598,999157
1500149922.737,999148
1500149922.873,999152
1500149923.008,999148
1500149923.143,999141
1500149923.278,999143
1500149923.413,999164
1500149923.548,999164
1500149923.683,999160
1500149923.822,999169
1500149923.958,999157
1500149924.093,999169
1500149924.229,999166
1500149924.364,999162
1500149924.499,999168
1500149924.634,999163
1500149924.773,999165
1500149924.908,999181
1500149925.043,999179
1500149925.179,999171
1500149925.314,999174
1500149925.449,999170
1500149925.584,999172
1500149925.719,999176
1500149925.858,999169
1500149925.994,999164
1500149926.129,999156
1500149926.264,999161
1500149926.399,999154
1500149926.534,999168
1500149926.670,999149
1500149926.808,999158
1500149926.944,999168
1500149927.079,999153
1500149927.214,999180
1500149927.349,999155
1500149927.485,999175
1500149927.620,999173
1500149927.755,999163
1500149927.894,999167
1500149928.029,999143
1500149928.165,999178
1500149928.300,999170
1500149928.435,999159
1500149928.570,999143
1500149928.705,999142
1500149928.844,999161
1500149928.980,999168
1500149929.115,999153
1500149929.250,999164
1500149929.385,999153
1500149929.520,999145
1500149929.655,999164
1500149929.790,999161
1500149929.930,999156
1500149930.065,999156
1500149930.200,999166
1500149930.335,999153
1500149930.470,999159
1500149930.606,999169
1500149930.741,999157
1500149930.880,999166
1500149931.015,999173
1500149931.150,999168
1500149931.286,999155
1500149931.421,999165
1500149931.556,999144
1500149931.691,999169
1500149931.826,999161
1500149931.965,999160
1500149932.101,999161
1500149932.236,999156
1500149932.371,999152
1500149932.506,999175
1500149932.642,999153
1500149932.776,999169
1500149932.912,999169
1500149933.051,999148
1500149933.186,999162
1500149933.321,999165
1500149933.456,999165
1500149933.591,999166
1500149933.727,999165
1500149933.862,999167
1500149934.001,999169
1500149934.136,999166
1500149934.271,999170
1500149934.406,999156
1500149934.541,999149
1500149934.676,999162
1500149934.812,999160
1500149934.947,999150
1500149935.086,999157
1500149935.221,999169
1500149935.356,999163
1500149935.492,999168
1500149935.627,999163
1500149935.762,999160
1500149935.897,999159
1500149936.036,999152
1500149936.172,999158
1500149936.307,999167
1500149936.442,999158
1500149936.577,999167
1500149936.713,999155
1500149936.847,999164
1500149936.983,999167
1500149937.122,999163
1500149937.257,999168
1500149937.392,999164
1500149937.528,999174
1500149937.663,999158
1500149937.798,999162
1500149937.933,999154
1500149938.068,999156
1500149938.207,999164
1500149938.343,999162
1500149938.478,999163
1500149938.613,999160
1500149938.748,999164
1500149938.883,999150
1500149939.018,999157
1500149939.157,999158
1500149939.293,999167
1500149939.428,999154
1500149939.563,999147
1500149939.698,999165
1500149939.833,999156
1500149939.969,999161
1500149940.104,999158
1500149940.243,999167
1500149940.378,999137
1500149940.513,999160
1500149940.649,999152
1500149940.784,999150
1500149940.919,999158
1500149941.054,999160
1500149941.193,999156
1500149941.328,999169
1500149941.464,999143
1500149941.599,999168
1500149941.734,999156
1500149941.869,999152
1500149942.004,999153
1500149942.140,999148
1500149942.278,999155
1500149942.414,999164
1500149942.549,999168
1500149942.684,999165
1500149942.819,999172
1500149942.955,999162
1500149943.090,999164
1500149943.229,999164
1500149943.364,999166
1500149943.499,999152
1500149943.634,999159
1500149943.770,999136
1500149943.905,999139
1500149944.040,999149
1500149944.175,999156
1500149944.314,999142
1500149944.449,999140
1500149944.585,999167
1500149944.720,999165
1500149944.855,999158
1500149944.990,999146
1500149945.125,999151
1500149945.260,999156
1500149945.400,999146
1500149945.535,999160
1500149945.670,999154
1500149945.805,999165
1500149945.940,999150
1500149946.075,999165
1500149946.210,999179
1500149946.349,999160
1500149946.485,999156
1500149946.620,999149
1500149946.755,999159
1500149946.890,999152
1500149947.025,999149
1500149947.160,999156
1500149947.296,999162
1500149947.435,999150
1500149947.570,999156
1500149947.706,999166
1500149947.841,999164
1500149947.976,999146
1500149948.111,999168
1500149948.246,999157
1500149948.385,999139
1500149948.520,999157
1500149948.656,999177
1500149948.791,999159
1500149948.926,999144
1500149949.061,999153
1500149949.197,999145
1500149949.332,999147
1500149949.471,999153
1500149949.606,999147
1500149949.741,999161
1500149949.876,999162
1500149950.011,999152
1500149950.147,999143
1500149950.282,999146
1500149950.421,999166
1500149950.556,999154
1500149950.692,999161
1500149950.827,999166
1500149950.962,999171
1500149951.097,999160
1500149951.232,999168
1500149951.368,999175
1500149951.506,999159
1500149951.642,999165
1500149951.777,999156
1500149951.912,999147
1500149952.047,999154
1500149952.182,999150
1500149952.318,999155
1500149952.453,999162
1500149952.592,999153
1500149952.727,999145
1500149952.862,999164
1500149952.998,999160
1500149953.133,999160
1500149953.268,999153
1500149953.403,999156
1500149953.542,999166
1500149953.677,999174
1500149953.813,999161
1500149953.948,999157
1500149954.083,999156
1500149954.218,999157
1500149954.353,999179
1500149954.488,999154
1500149954.627,999171
1500149954.763,999174
1500149954.898,999161
1500149955.033,999170
1500149955.168,999145
1500149955.303,999162
1500149955.438,999148
1500149955.577,999158
1500149955.713,999144
1500149955.848,999167
1500149955.983,999163
1500149956.119,999145
1500149956.254,999156
1500149956.389,999169
1500149956.524,999170
1500149956.663,999139
1500149956.798,999161
1500149956.934,999171
1500149957.069,999168
1500149957.204,999161
1500149957.339,999155
1500149957.474,999167
1500149957.609,999161
1500149957.748,999159
1500149957.883,999178
1500149958.019,999156
1500149958.154,999158
1500149958.289,999162
1500149958.424,999167
1500149958.559,999160
1500149958.698,999160
1500149958.834,999181
1500149958.969,999159
1500149959.104,999168
1500149959.239,999158
1500149959.374,999175
1500149959.510,999152
1500149959.645,999176
1500149959.784,999174
1500149959.919,999163
1500149960.054,999167
1500149960.189,999164
1500149960.325,999168
1500149960.460,999160
1500149960.595,999157
1500149960.734,999174
1500149960.870,999156
1500149961.005,999169
1500149961.140,999154
