Timestamp,Resistance,PPM,Oven (C),Ambient (C),"Savitzky-Golay (151,2)"
1520655623.93,1999.7891,0.08,24.981,20.74,-0.0305256323512
1520655624.93,1999.7884,-0.27,24.983,20.729,-0.0333133906055
1520655625.93,1999.7884,-0.27,24.988,20.718,-0.0362484252138
1520655626.93,1999.7884,-0.27,25.003,20.74,-0.0393307361763
1520655627.93,1999.7876,-0.67,25.012,20.74,-0.0425603234929
1520655628.93,1999.7876,-0.67,25.019,20.74,-0.0459371871636
1520655629.93,1999.7876,-0.67,25.009,20.729,-0.0494613271884
1520655630.93,1999.7876,-0.67,24.996,20.74,-0.0531327435674
1520655631.93,1999.7891,0.08,24.984,20.729,-0.0569514363005
1520655632.93,1999.7891,0.08,24.983,20.729,-0.0609174053877
1520655633.93,1999.7891,0.08,24.983,20.729,-0.0650306508291
1520655634.93,1999.7886,-0.17,24.994,20.74,-0.0692911726245
1520655635.93,1999.7886,-0.17,25.004,20.761,-0.0736989707741
1520655636.93,1999.7886,-0.17,25.017,20.718,-0.0782540452778
1520655637.93,1999.7889,-0.02,25.016,20.718,-0.0829563961357
1520655638.93,1999.7889,-0.02,25.011,20.718,-0.0878060233476
1520655639.93,1999.7889,-0.02,24.991,20.718,-0.0928029269137
1520655640.93,1999.7889,-0.02,24.985,20.718,-0.0979471068339
1520655641.93,1999.7894,0.23,24.982,20.729,-0.103238563108
1520655642.93,1999.7894,0.23,24.987,20.718,-0.108677295737
1520655643.93,1999.7894,0.23,24.995,20.729,-0.114263304719
1520655644.93,1999.7896,0.33,25.012,20.707,-0.119996590056
1520655645.93,1999.7896,0.33,25.018,20.718,-0.125877151747
1520655646.93,1999.7896,0.33,25.019,20.707,-0.131904989792
1520655647.93,1999.7884,-0.27,25.001,20.697,-0.138080104191
1520655648.93,1999.7884,-0.27,24.989,20.707,-0.144402494944
1520655649.93,1999.7884,-0.27,24.982,20.718,-0.150872162051
1520655650.93,1999.7884,-0.27,24.983,20.707,-0.157489105513
1520655651.94,1999.7894,0.23,24.987,20.718,-0.164253325328
1520655652.94,1999.7894,0.23,25.002,20.686,-0.171164821498
1520655653.94,1999.7894,0.23,25.013,20.707,-0.178223594022
1520655654.93,1999.7904,0.73,25.023,20.697,-0.1854296429
1520655655.93,1999.7904,0.73,25.015,20.697,-0.192782968132
1520655656.94,1999.7904,0.73,24.999,20.697,-0.200283569718
1520655657.94,1999.7874,-0.77,24.983,20.707,-0.207931447658
1520655658.94,1999.7874,-0.77,24.981,20.707,-0.215726601953
1520655659.94,1999.7874,-0.77,24.98,20.707,-0.223669032601
1520655660.94,1999.7874,-0.77,24.988,20.718,-0.231758739604
1520655661.94,1999.7881,-0.42,25.001,20.697,-0.239995722961
1520655662.93,1999.7881,-0.42,25.022,20.718,-0.248379982672
1520655663.94,1999.7881,-0.42,25.025,20.707,-0.256911518737
1520655664.94,1999.7896,0.33,25.018,20.697,-0.265590331156
1520655665.94,1999.7896,0.33,24.992,20.707,-0.274416419929
1520655666.94,1999.7896,0.33,24.983,20.686,-0.283389785057
1520655667.94,1999.7881,-0.42,24.98,20.697,-0.292510426538
1520655668.94,1999.7881,-0.42,24.982,20.729,-0.301778344374
1520655669.94,1999.7881,-0.42,24.989,20.697,-0.311193538564
1520655670.94,1999.7881,-0.42,25.01,20.697,-0.320756009108
1520655671.94,1999.7874,-0.77,25.022,20.718,-0.330465756006
1520655672.94,1999.7874,-0.77,25.026,20.718,-0.340322779258
1520655673.94,1999.7874,-0.77,25.006,20.707,-0.350327078864
1520655674.94,1999.7872,-0.87,24.988,20.707,-0.360478654825
1520655675.94,1999.7872,-0.87,24.98,20.697,-0.370777507139
1520655676.94,1999.7872,-0.87,24.98,20.707,-0.381223635808
1520655677.94,1999.7889,-0.02,24.983,20.718,-0.391817040831
