timestamp,r,humidity,temp_c
1516427885.42,80003.197,51.182,20.591
1516427888.42,80003.210,51.205,20.580
1516427892.42,80003.200,51.182,20.591
1516427895.42,80003.208,51.175,20.591
1516427898.42,80003.205,51.190,20.591
1516427902.42,80003.195,51.213,20.580
1516427905.42,80003.164,51.213,20.580
1516427908.41,80003.159,51.251,20.559
1516427912.42,80003.152,51.251,20.580
1516427915.41,80003.187,51.266,20.580
1516427918.41,80003.149,51.281,20.602
1516427922.42,80003.159,51.289,20.580
1516427925.41,80003.134,51.304,20.569
1516427928.41,80003.121,51.320,20.591
1516427932.41,80003.144,51.343,20.580
1516427935.41,80003.177,51.350,20.580
1516427939.41,80003.182,51.381,20.580
1516427942.41,80003.154,51.381,20.580
1516427945.41,80003.157,51.411,20.569
1516427949.41,80003.164,51.411,20.602
1516427952.41,80003.175,51.419,20.591
1516427955.41,80003.180,51.442,20.580
1516427959.41,80003.201,51.457,20.580
1516427962.41,80003.177,51.457,20.580
1516427965.41,80003.197,51.457,20.580
1516427969.4,80003.172,51.503,20.591
1516427972.41,80003.175,51.503,20.580
1516427975.41,80003.164,51.533,20.602
1516427979.4,80003.177,51.564,20.569
1516427982.4,80003.175,51.602,20.548
1516427985.4,80003.182,51.594,20.559
1516427989.4,80003.172,51.602,20.559
1516427992.4,80003.164,51.587,20.537
1516427996.4,80003.190,51.579,20.548
1516427999.4,80003.205,51.602,20.548
1516428002.4,80003.205,51.610,20.527
1516428006.4,80003.215,51.655,20.548
1516428009.4,80003.213,51.648,20.537
1516428012.4,80003.223,51.640,20.527
1516428016.4,80003.233,51.678,20.559
1516428019.4,80003.202,51.678,20.559
1516428022.4,80003.185,51.678,20.548
1516428026.4,80003.159,51.709,20.548
1516428029.4,80003.177,51.701,20.569
1516428032.39,80003.154,51.709,20.559
1516428036.4,80003.190,51.693,20.559
1516428039.39,80003.172,51.693,20.527
1516428042.39,80003.182,51.709,20.537
1516428046.4,80003.197,51.716,20.559
1516428049.39,80003.205,51.724,20.537
1516428053.39,80003.187,51.747,20.537
1516428056.39,80003.187,51.747,20.537
1516428059.39,80003.187,51.747,20.559
1516428063.39,80003.149,51.747,20.537
1516428066.39,80003.144,51.770,20.559
1516428069.39,80003.167,51.732,20.527
1516428073.39,80003.175,51.755,20.527
1516428076.39,80003.185,51.755,20.527
1516428079.39,80003.164,51.747,20.516
1516428083.39,80003.152,51.755,20.537
1516428086.39,80003.144,51.785,20.516
1516428089.39,80003.149,51.770,20.516
1516428093.38,80003.167,51.770,20.516
1516428096.39,80003.149,51.777,20.527
1516428099.39,80003.159,51.785,20.527
1516428103.38,80003.180,51.808,20.484
1516428106.39,80003.185,51.823,20.463
1516428110.38,80003.210,51.838,20.463
1516428113.38,80003.208,51.854,20.484
1516428116.38,80003.200,51.877,20.484
