Timestamp,Resistance,PPM,Oven (C),Ambient (C),"Savitzky-Golay (151,2)"
1518331238.4,1000.0794,0.1,24.997,21.222,0.0736503803334
1518331239.4,1000.0794,0.1,24.999,21.222,0.074468045845
1518331240.41,1000.0794,0.1,24.998,21.233,0.0752811222294
1518331241.4,1000.0794,0.1,24.999,21.211,0.0760896094866
1518331242.4,1000.0794,0.1,24.998,21.211,0.0768935076165
1518331243.4,1000.0794,0.1,25.0,21.233,0.0776928166192
1518331244.4,1000.0794,0.1,24.998,21.233,0.0784875364946
1518331245.41,1000.0794,0.1,25.0,21.233,0.0792776672427
1518331246.41,1000.0794,0.1,24.997,21.233,0.0800632088636
1518331247.41,1000.0794,0.1,25.0,21.233,0.0808441613573
1518331248.41,1000.0795,0.2,24.997,21.211,0.0816205247237
1518331249.4,1000.0795,0.2,24.999,21.233,0.0823922989629
1518331250.4,1000.0795,0.2,24.998,21.244,0.0831594840748
1518331251.4,1000.0795,0.2,25.0,21.233,0.0839220800594
1518331252.41,1000.0793,0.0,24.998,21.244,0.0846800869168
1518331253.41,1000.0793,0.0,25.001,21.233,0.085433504647
1518331254.41,1000.0793,0.0,24.999,21.244,0.0861823332499
1518331255.41,1000.0795,0.2,25.001,21.233,0.0869265727256
1518331256.41,1000.0795,0.2,24.998,21.244,0.087666223074
1518331257.41,1000.0795,0.2,25.001,21.222,0.0884012842951
1518331258.41,1000.0793,0.0,24.999,21.233,0.089131756389
1518331259.41,1000.0793,0.0,25.003,21.233,0.0898576393557
1518331260.41,1000.0793,0.0,25.002,21.211,0.0905789331951
1518331261.41,1000.0793,0.0,25.004,21.233,0.0912956379073
1518331262.41,1000.0793,0.0,24.999,21.244,0.0920077534922
1518331263.41,1000.0793,0.0,24.999,21.201,0.0927152799498
1518331264.41,1000.0793,0.0,24.995,21.233,0.0934182172802
1518331265.41,1000.0794,0.1,24.999,21.244,0.0941165654834
1518331266.41,1000.0794,0.1,24.998,21.233,0.0948103245593
1518331267.41,1000.0794,0.1,25.004,21.222,0.095499494508
1518331268.41,1000.0794,0.1,25.003,21.233,0.0961840753294
1518331269.41,1000.0794,0.1,25.005,21.233,0.0968640670235
1518331270.41,1000.0794,0.1,25.001,21.222,0.0975394695905
1518331271.41,1000.0794,0.1,25.001,21.211,0.0982102830301
1518331272.41,1000.0794,0.1,24.999,21.233,0.0988765073425
1518331273.41,1000.0794,0.1,25.0,21.233,0.0995381425277
1518331274.41,1000.0794,0.1,24.999,21.233,0.100195188586
1518331275.41,1000.0794,0.1,25.003,21.211,0.100847645516
1518331276.41,1000.0794,0.1,25.002,21.233,0.10149551332
1518331277.41,1000.0794,0.1,25.005,21.222,0.102138791996
1518331278.41,1000.0793,0.0,25.002,21.211,0.102777481545
1518331279.41,1000.0793,0.0,25.003,21.233,0.103411581966
1518331280.41,1000.0793,0.0,24.999,21.233,0.104041093261
1518331281.41,1000.0793,0.0,25.002,21.222,0.104666015428
1518331282.41,1000.0794,0.1,24.998,21.222,0.105286348468
1518331283.41,1000.0794,0.1,25.001,21.222,0.105902092381
1518331284.41,1000.0794,0.1,24.997,21.233,0.106513247166
1518331285.41,1000.0794,0.1,25.001,21.222,0.107119812824
1518331286.41,1000.0794,0.1,24.999,21.233,0.107721789355
1518331287.41,1000.0794,0.1,25.002,21.222,0.108319176759
1518331288.41,1000.0794,0.1,25.0,21.233,0.108911975035
1518331289.41,1000.0794,0.1,25.003,21.233,0.109500184184
1518331290.41,1000.0794,0.1,25.002,21.211,0.110083804206
1518331291.41,1000.0794,0.1,25.005,21.233,0.110662835101
1518331292.41,1000.0793,0.0,25.002,21.233,0.111237276868
1518331293.42,1000.0793,0.0,25.004,21.233,0.111807129508
1518331294.42,1000.0793,0.0,25.002,21.222,0.112372393021
1518331295.42,1000.0793,0.0,25.003,21.233,0.112933067407
1518331296.42,1000.0793,0.0,25.001,21.244,0.113489152665
1518331297.41,1000.0793,0.0,25.001,21.233,0.114040648797
1518331298.41,1000.0793,0.0,24.999,21.233,0.114587555801
1518331299.41,1000.0795,0.2,25.001,21.244,0.115129873677
1518331300.42,1000.0795,0.2,25.001,21.233,0.115667602427
1518331301.42,1000.0795,0.2,25.004,21.233,0.116200742049
1518331302.42,1000.0794,0.1,25.003,21.254,0.116729292544
1518331303.42,1000.0794,0.1,25.005,21.244,0.117253253911
1518331304.42,1000.0794,0.1,25.003,21.244,0.117772626152
1518331305.41,1000.0795,0.2,25.005,21.254,0.118287409265
1518331306.42,1000.0795,0.2,25.003,21.233,0.118797603251
1518331307.42,1000.0795,0.2,25.006,21.233,0.11930320811
1518331308.42,1000.0795,0.2,25.004,21.254,0.119804223841
1518331309.42,1000.0794,0.1,25.006,21.233,0.120300650445
1518331310.42,1000.0794,0.1,25.002,21.233,0.120792487922
1518331311.42,1000.0794,0.1,25.004,21.233,0.121279736272
1518331312.42,1000.0794,0.1,25.001,21.244,0.121762395494
1518331313.42,1000.0794,0.1,25.004,21.233,0.122240465589
1518331314.42,1000.0794,0.1,25.003,21.244,0.122457381548
1518331315.42,1000.0796,0.3,25.007,21.201,0.122715693682
1518331316.42,1000.0796,0.3,25.005,21.233,0.123014530493
1518331317.42,1000.0796,0.3,25.007,21.254,0.125274848817
1518331318.42,1000.0796,0.3,25.003,21.233,0.127444095555
1518331319.42,1000.0795,0.2,25.004,21.233,0.129523142205
1518331320.42,1000.0795,0.2,25.002,21.244,0.131512860267
1518331321.42,1000.0795,0.2,25.004,21.233,0.133414121238
1518331322.42,1000.0795,0.2,25.001,21.233,0.135227796617
1518331323.42,1000.0795,0.2,25.003,21.233,0.136954757902
1518331324.42,1000.0795,0.2,25.001,21.233,0.139622588891
1518331325.42,1000.0794,0.1,25.004,21.233,0.142272118412
1518331326.42,1000.0794,0.1,25.001,21.222,0.144905089464
1518331327.42,1000.0794,0.1,25.004,21.233,0.147523245042
1518331328.42,1000.0794,0.1,25.001,21.244,0.148074903547
1518331329.42,1000.0793,0.0,25.001,21.211,0.148481893313
1518331330.42,1000.0793,0.0,24.997,21.222,0.14874421434
1518331331.42,1000.0793,0.0,24.998,21.233,0.149954377057
1518331332.42,1000.0794,0.1,24.996,21.222,0.151218136928
1518331333.42,1000.0794,0.1,25.001,21.244,0.152536365451
1518331334.42,1000.0794,0.1,25.002,21.233,0.152817423694
1518331335.42,1000.0795,0.2,25.006,21.222,0.152956427693
1518331336.42,1000.0795,0.2,25.003,21.244,0.152953377449
1518331337.42,1000.0795,0.2,25.004,21.233,0.15280827296
1518331338.42,1000.0795,0.2,24.999,21.233,0.151560200061
1518331339.42,1000.0795,0.2,24.999,21.244,0.150234999551
1518331340.42,1000.0795,0.2,24.996,21.222,0.148831799932
1518331341.43,1000.0795,0.2,24.997,21.233,0.146454613669
1518331342.43,1000.0794,0.1,24.997,21.233,0.144194208196
1518331343.43,1000.0794,0.1,25.003,21.254,0.142048840515
1518331344.42,1000.0794,0.1,25.004,21.233,0.140977681797
1518331345.42,1000.0794,0.1,25.008,21.233,0.139953148245
1518331346.42,1000.0794,0.1,25.007,21.233,0.13897436836
1518331347.42,1000.0794,0.1,25.007,21.222,0.138040470644
1518331348.43,1000.0794,0.1,25.001,21.233,0.138111497766
1518331349.43,1000.0794,0.1,25.0,21.233,0.138160737427
1518331350.43,1000.0794,0.1,24.996,21.233,0.138188189628
1518331351.43,1000.0794,0.1,24.996,21.222,0.138193854367
1518331352.43,1000.0795,0.2,24.995,21.222,0.138177731647
1518331353.42,1000.0795,0.2,25.001,21.222,0.138139821465
1518331354.43,1000.0795,0.2,25.002,21.222,0.136092497357
1518331355.43,1000.0795,0.2,25.005,21.222,0.134021642792
1518331356.43,1000.0795,0.2,25.002,21.244,0.131925514772
1518331357.43,1000.0795,0.2,25.003,21.233,0.129802370301
1518331358.43,1000.0795,0.2,24.997,21.222,0.130599007015
1518331359.43,1000.0795,0.2,24.999,21.201,0.131301957647
1518331360.43,1000.0795,0.2,24.996,21.233,0.131912093697
1518331361.43,1000.0795,0.2,24.999,21.233,0.131469372495
1518331362.43,1000.0793,0.0,24.998,21.211,0.131000506341
1518331363.43,1000.0793,0.0,25.002,21.233,0.130505495233
1518331364.43,1000.0793,0.0,25.001,21.222,0.129023425006
1518331365.43,1000.0793,0.0,25.003,21.233,0.127580136459
1518331366.43,1000.0795,0.2,25.0,21.233,0.126174758094
1518331367.43,1000.0795,0.2,25.002,21.222,0.124806418412
1518331368.43,1000.0795,0.2,24.997,21.211,0.12436936195
1518331369.43,1000.0795,0.2,24.999,21.233,0.123771078279
1518331370.43,1000.0795,0.2,24.996,21.222,0.123011567399
1518331371.43,1000.0795,0.2,24.999,21.233,0.119208086808
1518331372.43,1000.0794,0.1,24.998,21.244,0.115438158907
