timestamp,run3
1519629281.857,17570.166
1519629285.202,17570.353
1519629288.549,17569.788
1519629291.894,17570.064
1519629295.239,17570.224
1519629298.584,17570.090
1519629301.930,17571.091
1519629305.275,17570.921
1519629308.621,17571.012
1519629311.966,17571.575
1519629315.311,17570.239
1519629318.657,17569.096
1519629322.002,17568.871
1519629325.348,17568.644
1519629328.693,17568.361
1519629332.039,17569.038
1519629335.384,17568.972
1519629338.730,17568.873
1519629342.074,17568.938
1519629345.420,17568.104
1519629348.765,17568.435
1519629352.111,17568.560
1519629355.456,17568.560
1519629358.802,17568.555
1519629362.147,17568.669
1519629365.493,17568.167
1519629368.838,17568.387
1519629372.183,17568.157
1519629375.529,17568.333
1519629378.875,17568.574
1519629382.219,17568.805
1519629385.565,17569.096
1519629388.910,17568.635
1519629392.256,17568.931
1519629395.601,17568.313
1519629398.946,17568.670
1519629402.292,17568.947
1519629405.637,17568.493
1519629408.983,17568.184
1519629412.328,17568.041
1519629415.673,17567.738
1519629419.019,17567.485
1519629422.364,17567.815
1519629425.710,17568.241
1519629429.055,17567.876
1519629432.401,17568.489
1519629435.746,17568.016
1519629439.091,17567.387
1519629442.436,17568.060
1519629445.782,17568.024
1519629449.128,17567.641
1519629452.473,17567.633
1519629455.819,17565.999
1519629459.164,17566.228
1519629462.510,17565.941
1519629465.855,17566.285
1519629469.200,17566.136
1519629472.546,17564.628
1519629475.891,17564.464
1519629479.237,17564.561
1519629482.582,17565.552
1519629485.927,17565.247
1519629489.272,17565.438
1519629492.618,17565.663
1519629495.963,17565.635
1519629499.309,17565.661
1519629502.654,17565.297
1519629506.000,17564.810
1519629509.345,17564.704
1519629512.691,17563.808
1519629516.036,17564.173
1519629519.382,17563.732
1519629522.727,17565.490
1519629526.072,17565.965
1519629529.418,17566.022
1519629532.763,17565.591
1519629536.108,17565.283
1519629539.454,17565.360
1519629542.799,17565.521
1519629546.145,17565.214
1519629549.490,17565.168
1519629552.835,17565.460
1519629556.181,17567.170
1519629559.527,17567.160
1519629562.872,17567.598
1519629566.217,17567.684
1519629569.562,17567.297
1519629572.908,17567.890
1519629576.254,17567.806
1519629579.598,17567.963
1519629582.944,17567.046
1519629586.290,17567.488
1519629589.635,17567.493
1519629592.981,17567.541
1519629596.325,17567.641
1519629599.671,17567.674
1519629603.016,17567.862
1519629606.362,17568.055
1519629609.707,17567.785
1519629613.053,17567.730
1519629616.398,17567.526
1519629619.744,17568.270
1519629623.089,17568.483
1519629626.434,17567.799
1519629629.780,17566.957
1519629633.125,17567.043
1519629636.470,17567.461
1519629639.816,17567.302
1519629643.162,17567.243
1519629646.507,17566.851
1519629649.852,17566.881
1519629653.198,17567.408
1519629656.543,17567.256
1519629659.889,17566.972
1519629663.234,17567.489
1519629666.579,17567.674
1519629669.925,17567.484
1519629673.270,17567.505
1519629676.616,17567.251
1519629679.961,17567.269
1519629683.306,17566.828
1519629686.652,17567.368
1519629689.997,17567.193
1519629693.342,17567.193
1519629696.688,17567.332
1519629700.034,17566.982
1519629703.378,17567.316
1519629706.724,17567.086
1519629710.069,17567.466
1519629713.415,17567.041
1519629716.760,17567.250
1519629720.106,17566.947
1519629723.451,17567.722
1519629726.797,17567.978
1519629730.142,17567.918
1519629733.488,17567.895
1519629736.833,17567.608
1519629740.178,17567.722
1519629743.523,17567.705
1519629746.869,17567.754
1519629750.215,17567.790
1519629753.560,17567.636
1519629756.906,17567.739
1519629760.250,17567.781
1519629763.596,17567.908
1519629766.941,17568.202
1519629770.287,17568.212
1519629773.632,17567.908
1519629776.978,17568.087
1519629780.323,17567.962
1519629783.669,17568.148
1519629787.014,17567.839
1519629790.359,17568.108
1519629793.705,17568.356
1519629797.050,17565.965
1519629800.395,17565.753
1519629803.740,17565.894
1519629807.086,17565.557
1519629810.432,17565.803
1519629813.777,17565.368
1519629817.123,17564.439
1519629820.468,17564.221
1519629823.814,17564.000
1519629827.159,17564.891
1519629830.504,17564.896
1519629833.850,17564.415
1519629837.195,17563.818
1519629840.541,17564.340
1519629843.886,17564.701
1519629847.232,17564.440
1519629850.577,17564.739
1519629853.923,17564.727
1519629857.268,17564.656
1519629860.613,17564.313
1519629863.959,17563.558
1519629867.304,17564.307
1519629870.649,17565.004
1519629873.995,17565.043
1519629877.341,17565.222
1519629880.685,17565.064
1519629884.031,17565.411
1519629887.377,17565.412
1519629890.722,17565.334
1519629894.067,17564.926
1519629897.413,17564.349
1519629900.758,17564.207
1519629904.104,17564.381
1519629907.449,17564.411
1519629910.794,17564.571
1519629914.140,17565.046
1519629917.486,17564.800
1519629920.830,17564.648
1519629924.176,17564.567
1519629927.522,17564.294
1519629930.866,17564.536
1519629934.212,17564.392
1519629937.558,17564.269
1519629940.903,17564.538
1519629944.248,17564.203
1519629947.594,17563.917
1519629950.940,17564.239
1519629954.284,17564.022
1519629957.630,17564.180
1519629960.976,17564.013
1519629964.320,17563.875
1519629967.666,17564.022
1519629971.012,17564.188
1519629974.357,17564.078
1519629977.702,17563.979
1519629981.048,17563.730
1519629984.393,17564.286
1519629987.739,17564.492
1519629991.084,17564.441
1519629994.429,17564.452
1519629997.775,17564.139
1519630001.121,17564.272
1519630004.465,17563.738
1519630007.811,17564.268
1519630011.157,17564.468
1519630014.502,17564.504
1519630017.847,17564.450
1519630021.193,17564.425
1519630024.539,17565.037
1519630027.883,17564.586
1519630031.229,17564.829
1519630034.575,17565.394
1519630037.919,17567.375
1519630041.265,17567.953
1519630044.611,17567.788
1519630047.956,17567.819
1519630051.301,17567.963
1519630054.647,17567.753
1519630057.992,17567.994
1519630061.338,17568.222
1519630064.683,17568.242
1519630068.028,17568.445
1519630071.374,17567.875
1519630074.720,17568.305
1519630078.064,17568.265
1519630081.410,17568.364
1519630084.756,17568.229
1519630088.101,17567.766
1519630091.446,17567.953
1519630094.792,17568.194
1519630098.138,17568.161
1519630101.482,17568.128
1519630104.828,17568.237
1519630108.173,17567.920
1519630111.519,17568.275
1519630114.864,17568.280
1519630118.210,17568.419
1519630121.555,17568.343
1519630124.900,17567.887
1519630128.246,17568.067
1519630131.591,17568.285
1519630134.937,17568.440
1519630138.282,17568.399
1519630141.637,17568.189
1519630144.973,17568.293
1519630148.318,17568.602
1519630151.664,17568.640
1519630155.009,17568.924
1519630158.355,17568.397
1519630161.700,17568.762
1519630165.046,17568.858
1519630168.390,17568.473
1519630171.736,17568.006
1519630175.082,17567.692
1519630178.427,17567.961
1519630181.773,17567.826
1519630185.118,17567.331
1519630188.463,17568.039
1519630191.808,17567.788
1519630195.154,17567.608
1519630198.499,17567.753
1519630201.845,17567.543
1519630205.190,17567.608
1519630208.536,17567.768
1519630211.881,17567.788
1519630215.226,17567.292
1519630218.572,17567.791
1519630221.917,17567.750
1519630225.263,17567.667
1519630228.609,17567.601
1519630231.953,17567.396
1519630235.299,17567.441
1519630238.645,17567.515
1519630241.990,17567.852
1519630245.335,17567.946
1519630248.680,17567.715
1519630252.026,17567.816
1519630255.371,17567.902
1519630258.717,17568.110
1519630262.063,17568.714
1519630265.408,17568.893
1519630268.753,17568.749
1519630272.099,17568.399
1519630275.444,17567.791
1519630278.789,17565.702
1519630282.134,17565.910
1519630285.480,17565.843
1519630288.825,17566.078
1519630292.171,17565.549
1519630295.517,17565.809
1519630298.862,17565.372
1519630302.207,17565.559
1519630305.553,17565.877
1519630308.898,17565.952
1519630312.243,17565.904
1519630315.589,17565.681
1519630318.934,17565.595
1519630322.280,17565.854
1519630325.625,17566.126
1519630328.970,17566.004
1519630332.316,17566.119
1519630335.662,17565.490
1519630339.006,17566.308
1519630342.352,17566.194
1519630345.698,17566.318
1519630349.043,17566.261
1519630352.388,17565.870
1519630355.734,17565.974
1519630359.079,17565.576
1519630362.424,17565.936
1519630365.770,17565.721
1519630369.115,17565.766
1519630372.460,17565.496
1519630375.806,17565.644
1519630379.152,17565.734
1519630382.497,17566.361
1519630385.842,17566.287
1519630389.188,17566.188
1519630392.534,17566.202
1519630395.878,17565.540
1519630399.224,17566.043
1519630402.569,17565.948
1519630405.915,17566.157
1519630409.260,17566.279
1519630412.606,17566.013
1519630415.951,17566.578
1519630419.296,17566.233
1519630422.642,17565.979
1519630425.988,17565.967
1519630429.332,17566.070
1519630432.678,17566.155
1519630436.023,17565.771
1519630439.369,17566.001
1519630442.715,17566.145
1519630446.060,17565.927
1519630449.405,17566.230
1519630452.751,17565.917
1519630456.096,17566.304
1519630459.441,17566.309
1519630462.787,17566.282
1519630466.132,17566.294
1519630469.478,17566.187
1519630472.823,17566.181
1519630476.168,17566.259
1519630479.514,17566.306
1519630482.860,17566.250
1519630486.205,17566.176
1519630489.550,17565.841
1519630492.895,17566.046
1519630496.241,17566.161
1519630499.587,17565.915
1519630502.931,17566.119
1519630506.277,17565.676
1519630509.623,17565.833
1519630512.968,17566.401
1519630516.313,17567.722
1519630519.659,17569.087
1519630523.005,17569.291
1519630526.349,17569.080
1519630529.695,17569.101
1519630533.040,17569.341
1519630536.386,17569.062
1519630539.731,17568.852
1519630543.077,17569.167
1519630546.422,17568.961
1519630549.767,17568.791
1519630553.113,17569.037
1519630556.458,17569.260
1519630559.804,17569.359
1519630563.149,17569.030
1519630566.494,17569.431
1519630569.840,17569.395
1519630573.186,17569.327
1519630576.531,17569.426
1519630579.876,17569.001
1519630583.222,17569.365
1519630586.567,17569.258
1519630589.913,17569.403
1519630593.257,17569.489
1519630596.603,17569.502
1519630599.949,17569.160
1519630603.294,17569.588
1519630606.639,17569.601
1519630609.985,17570.146
1519630613.330,17570.211
1519630616.676,17569.971
1519630620.021,17570.637
1519630623.366,17570.452
1519630626.712,17570.625
1519630630.058,17570.660
1519630633.403,17570.138
1519630636.748,17570.886
1519630640.093,17570.934
1519630643.439,17570.878
1519630646.784,17570.690
1519630650.130,17570.551
1519630653.476,17570.242
1519630656.820,17570.526
1519630660.166,17570.249
1519630663.512,17570.341
1519630666.856,17570.222
1519630670.203,17570.163
1519630673.547,17570.320
1519630676.893,17570.280
1519630680.238,17570.118
1519630683.584,17569.758
1519630686.930,17569.667
1519630690.275,17569.380
1519630693.621,17569.750
1519630696.965,17569.357
1519630700.311,17569.383
1519630703.657,17569.142
1519630707.002,17569.040
1519630710.347,17569.020
1519630713.692,17568.959
1519630717.038,17569.101
1519630720.384,17569.236
1519630723.729,17569.030
1519630727.074,17568.757
1519630730.420,17569.127
1519630733.765,17568.384
1519630737.111,17568.635
1519630740.455,17568.893
1519630743.801,17568.888
1519630747.147,17568.630
1519630750.492,17568.478
1519630753.838,17568.019
1519630757.183,17566.012
1519630760.528,17565.553
1519630763.874,17565.604
1519630767.220,17565.828
1519630770.564,17565.734
1519630773.910,17565.735
1519630777.256,17565.861
1519630780.600,17565.468
1519630783.946,17566.289
1519630787.292,17566.014
1519630790.637,17566.176
1519630793.982,17565.957
1519630797.328,17565.975
1519630800.673,17566.581
1519630804.018,17566.276
1519630807.364,17566.487
1519630810.709,17566.603
1519630814.055,17566.463
1519630817.400,17566.554
1519630820.745,17566.443
1519630824.091,17566.443
1519630827.437,17566.562
1519630830.782,17566.595
1519630834.127,17566.645
1519630837.472,17566.622
1519630840.818,17566.318
1519630844.164,17566.326
1519630847.509,17566.154
1519630850.854,17565.989
1519630854.200,17566.767
1519630857.546,17566.759
1519630860.890,17566.582
1519630864.236,17566.620
1519630867.581,17566.374
1519630870.927,17566.769
1519630874.272,17566.785
1519630877.618,17566.443
1519630880.963,17566.475
1519630884.308,17566.199
1519630887.654,17566.638
1519630890.999,17566.795
1519630894.345,17566.775
1519630897.690,17566.519
1519630901.035,17566.245
1519630904.381,17566.790
1519630907.727,17566.739
1519630911.071,17566.853
1519630914.417,17566.508
1519630917.763,17566.500
1519630921.107,17566.729
1519630924.453,17566.611
1519630927.799,17566.683
1519630931.144,17566.672
1519630934.489,17566.878
1519630937.835,17566.787
1519630941.181,17566.578
1519630944.525,17566.856
1519630947.871,17566.791
1519630951.217,17566.597
1519630954.562,17567.010
1519630957.907,17567.074
1519630961.253,17567.314
1519630964.598,17567.634
1519630967.943,17567.292
1519630971.289,17567.743
1519630974.634,17567.095
1519630977.980,17566.970
1519630981.436,17567.079
1519630984.671,17566.896
1519630988.016,17567.056
1519630991.361,17567.167
1519630994.707,17566.930
1519630998.052,17569.438
1519631001.397,17569.770
1519631004.743,17569.347
1519631008.088,17569.791
1519631011.434,17570.087
1519631014.779,17570.102
1519631018.125,17570.004
1519631021.471,17569.907
1519631024.815,17569.408
1519631028.161,17569.844
1519631031.506,17569.786
1519631034.852,17569.765
1519631038.197,17569.712
1519631041.542,17569.362
1519631044.888,17569.608
1519631048.233,17569.819
1519631051.579,17569.971
1519631054.924,17569.895
1519631058.269,17569.852
1519631061.615,17569.743
1519631064.960,17569.948
1519631068.306,17569.892
1519631071.651,17569.585
1519631074.996,17569.824
1519631078.342,17570.001
1519631081.688,17569.793
1519631085.033,17569.986
1519631088.379,17569.504
1519631091.724,17569.867
1519631095.069,17570.194
1519631098.414,17570.130
1519631101.760,17570.293
1519631105.105,17570.201
1519631108.451,17570.211
1519631111.796,17570.011
1519631115.142,17570.237
1519631118.487,17570.143
1519631121.832,17570.447
1519631125.177,17570.384
1519631128.523,17570.607
1519631131.869,17570.115
1519631135.214,17570.039
1519631138.560,17570.199
1519631141.904,17569.907
1519631145.250,17570.031
1519631148.595,17570.014
1519631151.941,17569.986
1519631155.286,17570.090
1519631158.632,17570.158
1519631161.978,17570.217
1519631165.322,17570.034
1519631168.668,17569.743
1519631172.013,17569.621
1519631175.359,17569.821
1519631178.705,17569.337
1519631182.049,17569.659
1519631185.395,17569.621
1519631188.741,17569.732
1519631192.086,17569.745
1519631195.431,17569.108
1519631198.777,17569.162
1519631202.122,17569.276
1519631205.468,17569.170
1519631208.813,17569.312
1519631212.158,17568.899
1519631215.504,17569.058
1519631218.849,17569.264
1519631222.195,17569.327
1519631225.540,17569.195
1519631228.885,17569.182
1519631232.231,17568.980
1519631235.576,17568.816
1519631238.922,17566.535
1519631242.267,17566.479
1519631245.612,17566.606
1519631248.958,17566.316
1519631252.303,17566.525
1519631255.649,17566.587
1519631258.995,17566.704
1519631262.339,17566.672
1519631265.685,17566.437
1519631269.030,17566.610
1519631272.376,17566.515
1519631275.721,17566.427
1519631279.066,17566.422
1519631282.412,17566.420
1519631285.758,17566.366
1519631289.103,17566.633
1519631292.448,17566.256
1519631295.793,17566.285
1519631299.139,17566.494
1519631302.485,17566.697
1519631305.830,17566.884
1519631309.175,17566.967
1519631312.520,17566.655
1519631315.866,17566.633
1519631319.212,17566.742
1519631322.557,17567.012
1519631325.902,17567.099
1519631329.247,17567.189
1519631332.593,17566.886
1519631335.939,17566.545
1519631339.284,17566.897
1519631342.629,17566.602
1519631345.975,17566.653
1519631349.320,17566.407
1519631352.666,17566.460
1519631356.011,17566.649
1519631359.356,17566.374
1519631362.702,17566.847
1519631366.047,17566.749
1519631369.392,17566.781
1519631372.738,17567.188
1519631376.083,17566.916
1519631379.429,17567.022
1519631382.775,17567.235
1519631386.119,17566.974
1519631389.465,17567.184
1519631392.811,17567.127
1519631396.156,17567.426
1519631399.501,17567.674
1519631402.847,17567.446
1519631406.193,17567.799
1519631409.537,17568.118
1519631412.883,17568.022
1519631416.229,17568.034
1519631419.573,17568.169
1519631422.919,17568.202
1519631426.264,17568.265
1519631429.610,17568.437
1519631432.956,17568.123
1519631436.301,17568.184
1519631439.646,17568.147
1519631442.991,17568.095
1519631446.337,17568.077
1519631449.683,17567.722
1519631453.027,17567.575
1519631456.373,17567.431
1519631459.719,17567.491
1519631463.064,17567.260
1519631466.410,17567.299
1519631469.754,17567.160
1519631473.100,17567.136
1519631476.446,17567.780
1519631479.791,17569.337
1519631483.137,17569.677
1519631486.481,17569.535
1519631489.828,17569.892
1519631493.172,17570.313
1519631496.518,17570.898
1519631499.863,17570.959
1519631503.209,17571.033
1519631506.555,17571.058
1519631509.900,17570.688
1519631513.246,17570.703
1519631516.590,17570.308
1519631519.936,17570.085
1519631523.281,17570.214
1519631526.627,17569.623
1519631529.972,17570.077
1519631533.318,17569.826
1519631536.663,17569.882
1519631540.008,17570.125
1519631543.354,17569.839
1519631546.699,17569.628
1519631550.045,17569.418
1519631553.390,17569.710
1519631556.736,17569.545
1519631560.081,17568.835
1519631563.427,17568.658
1519631566.771,17569.066
1519631570.117,17569.649
1519631573.463,17569.236
1519631576.808,17569.033
1519631580.153,17568.635
1519631583.498,17568.584
1519631586.844,17568.701
1519631590.189,17568.754
1519631593.535,17568.931
1519631596.880,17568.558
1519631600.226,17568.589
1519631603.571,17569.038
1519631606.916,17569.291
1519631610.262,17569.299
1519631613.607,17569.509
1519631616.953,17569.160
1519631620.298,17569.142
1519631623.644,17569.334
1519631626.989,17569.373
1519631630.335,17569.639
1519631633.680,17569.988
1519631637.026,17570.034
1519631640.371,17569.786
1519631643.716,17570.001
1519631647.061,17570.194
1519631650.407,17570.021
1519631653.752,17570.049
1519631657.098,17570.280
1519631660.444,17569.983
1519631663.788,17569.961
1519631667.134,17570.412
1519631670.479,17570.219
1519631673.825,17570.176
1519631677.170,17570.437
1519631680.516,17570.490
1519631683.861,17570.546
1519631687.206,17570.660
1519631690.552,17570.194
1519631693.898,17570.564
1519631697.242,17570.371
1519631700.588,17570.386
1519631703.934,17570.941
1519631707.279,17571.071
1519631710.624,17570.744
1519631713.969,17570.693
1519631717.315,17569.008
1519631720.661,17568.027
1519631724.006,17568.458
1519631727.351,17568.873
1519631730.697,17568.255
1519631734.042,17568.501
1519631737.387,17568.668
1519631740.733,17568.817
1519631744.079,17568.929
1519631747.423,17568.853
1519631750.769,17568.886
1519631754.115,17569.046
1519631757.460,17569.307
1519631760.806,17569.243
1519631764.151,17568.734
1519631767.496,17568.612
1519631770.842,17568.572
1519631774.187,17568.336
1519631777.532,17568.323
1519631780.878,17568.141
1519631784.224,17567.411
1519631787.568,17567.313
1519631790.914,17567.304
1519631794.259,17567.322
1519631797.605,17567.573
1519631800.951,17567.375
1519631804.295,17567.505
1519631807.641,17567.814
1519631810.986,17567.768
1519631814.332,17567.450
1519631817.678,17567.740
1519631821.023,17567.498
1519631824.368,17567.516
1519631827.714,17568.179
1519631831.059,17568.544
1519631834.405,17568.577
1519631837.750,17568.354
1519631841.095,17568.376
1519631844.441,17568.321
1519631847.786,17568.470
1519631851.131,17568.442
1519631854.477,17568.027
1519631857.822,17568.427
1519631861.168,17568.440
1519631864.514,17568.511
1519631867.858,17567.999
1519631871.204,17568.110
1519631874.549,17567.824
1519631877.894,17567.842
1519631881.240,17568.293
1519631884.586,17568.022
1519631887.931,17567.616
1519631891.276,17568.490
1519631894.622,17568.153
1519631897.967,17568.055
1519631901.313,17568.181
1519631904.658,17567.908
1519631908.003,17568.354
1519631911.349,17568.014
1519631914.695,17567.816
1519631918.039,17568.105
1519631921.385,17568.161
1519631924.731,17568.508
1519631928.075,17568.630
1519631931.421,17568.412
1519631934.767,17568.422
1519631938.112,17567.856
1519631941.457,17568.125
1519631944.803,17568.460
1519631948.149,17568.247
1519631951.493,17568.592
1519631954.839,17568.214
1519631958.185,17570.888
1519631961.530,17571.519
1519631964.876,17571.618
1519631968.220,17571.730
1519631971.566,17571.230
1519631974.912,17571.730
1519631978.257,17571.791
1519631981.603,17571.783
1519631984.947,17571.727
1519631988.293,17571.699
1519631991.638,17571.562
1519631994.984,17571.215
1519631998.330,17571.722
1519632001.675,17571.978
1519632005.020,17571.846
1519632008.365,17571.737
1519632011.711,17571.702
1519632015.056,17571.659
1519632018.402,17571.808
1519632021.748,17571.737
1519632025.093,17571.732
1519632028.439,17571.405
1519632031.783,17573.210
1519632035.129,17571.588
1519632038.474,17571.448
1519632041.820,17571.524
1519632045.166,17571.618
1519632048.511,17571.676
1519632051.856,17570.967
1519632055.201,17570.039
1519632058.547,17570.285
1519632061.893,17570.364
1519632065.237,17570.146
1519632068.583,17570.483
1519632071.928,17570.287
1519632075.273,17570.554
1519632078.619,17570.741
1519632081.965,17570.746
1519632085.310,17570.939
1519632088.656,17571.055
1519632092.001,17571.197
1519632095.346,17570.949
1519632098.692,17570.118
1519632102.037,17570.609
1519632105.382,17570.402
1519632108.728,17570.556
1519632112.073,17570.351
1519632115.419,17569.826
1519632118.764,17570.234
1519632122.109,17569.976
1519632125.455,17570.189
1519632128.801,17570.029
1519632132.145,17569.773
1519632135.491,17570.424
1519632138.837,17570.713
1519632142.182,17570.528
1519632145.527,17570.516
1519632148.873,17570.042
1519632152.218,17570.455
1519632155.564,17570.741
1519632158.909,17570.916
1519632162.254,17571.048
1519632165.600,17570.579
1519632168.945,17570.622
1519632172.291,17570.843
1519632175.637,17571.154
1519632178.981,17570.992
1519632182.327,17570.678
1519632185.672,17571.177
1519632189.017,17571.301
1519632192.363,17571.078
1519632195.709,17571.050
1519632199.054,17568.455
1519632202.400,17568.174
1519632205.745,17568.313
1519632209.090,17568.579
1519632212.436,17568.620
1519632215.781,17568.521
1519632219.127,17568.658
1519632222.472,17568.577
1519632225.818,17568.475
1519632229.162,17568.257
1519632232.508,17566.853
1519632235.854,17566.658
1519632239.199,17566.833
1519632242.544,17567.251
1519632245.890,17568.346
1519632249.235,17568.749
1519632252.580,17568.279
1519632255.926,17568.427
1519632259.271,17568.668
1519632262.617,17568.686
1519632265.962,17568.349
1519632269.307,17568.686
1519632272.653,17568.861
1519632275.999,17568.830
1519632279.506,17569.101
1519632282.689,17568.518
1519632286.035,17569.010
1519632289.380,17569.484
1519632292.725,17569.261
1519632296.071,17569.004
1519632299.417,17568.643
1519632302.761,17568.649
1519632306.107,17568.259
1519632309.453,17567.743
1519632312.798,17567.702
1519632316.143,17568.175
1519632319.489,17568.305
1519632322.835,17567.996
1519632326.179,17568.189
1519632329.525,17567.930
1519632332.870,17568.409
1519632336.216,17568.257
1519632339.561,17568.143
1519632342.907,17568.068
1519632346.252,17568.164
1519632349.597,17567.734
1519632352.943,17567.956
1519632356.288,17568.260
1519632359.634,17568.237
1519632362.979,17568.285
1519632366.324,17568.321
1519632369.670,17568.321
1519632373.015,17568.166
