timestamp,temp_c,humidity
1499641629.363,24.7625,68.5087
1499641630.363,24.7732,68.4934
1499641631.362,24.7518,68.4858
1499641632.362,24.7732,68.4781
1499641633.361,24.7732,68.4781
1499641634.361,24.7625,68.4781
1499641635.364,24.7518,68.4629
1499641636.364,24.7732,68.4553
1499641637.363,24.7625,68.4629
1499641638.363,24.7732,68.4476
1499641639.362,24.7839,68.4476
1499641640.366,24.7839,68.4400
1499641641.365,24.7625,68.4476
1499641642.365,24.7518,68.4476
1499641643.364,24.7625,68.4019
1499641644.363,24.7839,68.4171
1499641645.363,24.7625,68.4324
1499641646.366,24.7625,68.3942
1499641647.366,24.7732,68.4095
1499641648.365,24.7625,68.4019
1499641649.365,24.7625,68.4095
1499641650.365,24.7839,68.3942
1499641651.368,24.7732,68.3942
1499641652.367,24.7732,68.3942
1499641653.367,24.7518,68.4171
1499641654.366,24.7732,68.3790
1499641655.366,24.7625,68.3790
1499641656.369,24.7625,68.3942
1499641657.369,24.7839,68.3790
1499641658.369,24.7732,68.3866
1499641659.368,24.7946,68.3942
1499641660.367,24.7625,68.3790
1499641661.367,24.7732,68.3790
1499641662.370,24.7839,68.3942
1499641663.370,24.7732,68.3866
1499641664.369,24.7732,68.3866
1499641665.368,24.7839,68.3713
1499641666.368,24.7732,68.3637
1499641667.367,24.7732,68.3561
1499641668.371,24.7946,68.3637
1499641669.371,24.7625,68.3637
1499641670.370,24.7518,68.3790
1499641671.370,24.7732,68.3561
1499641672.369,24.7839,68.3713
1499641673.369,24.7839,68.3637
1499641674.372,24.7625,68.3713
1499641675.372,24.7625,68.3637
1499641676.371,24.7625,68.3713
1499641677.371,24.7625,68.3484
1499641678.370,24.7839,68.3484
1499641679.374,24.7839,68.3637
1499641680.373,24.7732,68.3561
1499641681.373,24.7732,68.3408
1499641682.372,24.7625,68.3561
1499641683.372,24.7732,68.3561
1499641684.371,24.7625,68.3713
1499641685.374,24.7625,68.3713
1499641686.374,24.7732,68.3408
1499641687.373,24.7625,68.3484
1499641688.373,24.7839,68.3484
1499641689.372,24.7732,68.3484
1499641690.376,24.7518,68.3637
1499641691.375,24.7839,68.3561
1499641692.375,24.7625,68.3637
1499641693.374,24.7518,68.3561
1499641694.374,24.7732,68.3484
1499641695.377,24.7625,68.3561
1499641696.377,24.7732,68.3408
1499641697.376,24.7732,68.3408
1499641698.376,24.7839,68.3484
1499641699.375,24.7625,68.3332
1499641700.375,24.7625,68.3408
1499641701.378,24.7732,68.3561
1499641702.378,24.7839,68.3484
1499641703.377,24.7839,68.3484
1499641704.377,24.7625,68.3103
1499641705.376,24.7518,68.3256
1499641706.376,24.7732,68.3332
1499641707.375,24.7625,68.3179
1499641708.379,24.7732,68.3332
1499641709.378,24.7625,68.2950
1499641710.378,24.7946,68.3179
1499641711.377,24.7732,68.3179
1499641712.377,24.7839,68.3256
1499641713.380,24.7732,68.2874
1499641714.380,24.7839,68.3103
1499641715.379,24.7839,68.2874
1499641716.379,24.7625,68.2950
1499641717.378,24.7732,68.2798
1499641718.381,24.7625,68.2722
1499641719.381,24.7625,68.2874
1499641720.380,24.7839,68.2874
1499641721.380,24.7732,68.2645
1499641722.379,24.7732,68.2722
1499641723.379,24.7732,68.2722
1499641724.382,24.7839,68.2645
1499641725.382,24.7732,68.2722
1499641726.381,24.7518,68.2798
1499641727.381,24.7839,68.2874
1499641728.380,24.7839,68.2798
1499641729.384,24.7839,68.2874
1499641730.383,24.7946,68.2874
1499641731.383,24.7732,68.2722
1499641732.382,24.7625,68.2874
1499641733.382,24.7625,68.2722
1499641734.385,24.7518,68.2722
1499641735.385,24.7625,68.2798
1499641736.384,24.7839,68.2950
1499641737.384,24.7946,68.2950
1499641738.383,24.7946,68.2798
1499641739.382,24.7732,68.2874
1499641740.382,24.7732,68.2874
1499641741.385,24.7732,68.2874
1499641742.385,24.7732,68.2874
1499641743.384,24.7732,68.2950
1499641744.384,24.7839,68.2874
1499641745.383,24.7946,68.2874
1499641746.383,24.7625,68.2950
1499641747.386,24.7839,68.2950
1499641748.386,24.7839,68.2874
1499641749.385,24.7839,68.3027
1499641750.385,24.7839,68.2874
1499641751.384,24.7839,68.2950
1499641752.388,24.7839,68.3027
1499641753.387,24.7839,68.3103
1499641754.387,24.7732,68.3103
1499641755.386,24.7839,68.3103
1499641756.386,24.7839,68.3256
1499641757.385,24.7839,68.3332
1499641758.388,24.7839,68.3179
1499641759.388,24.7839,68.3103
1499641760.388,24.7839,68.3179
1499641761.387,24.7946,68.3332
1499641762.386,24.7732,68.3332
1499641763.390,24.7946,68.3484
1499641764.389,24.7732,68.3484
1499641765.389,24.7946,68.3332
1499641766.388,24.8053,68.3332
1499641767.388,24.7732,68.3408
1499641768.392,24.8053,68.3408
1499641769.391,24.7732,68.3408
1499641770.391,24.7946,68.3484
1499641771.390,24.7839,68.3561
1499641772.390,24.7946,68.3637
1499641773.389,24.7839,68.3484
1499641774.393,24.8160,68.3637
1499641775.392,24.7946,68.3561
1499641776.391,24.7946,68.3561
1499641777.391,24.7946,68.3713
1499641778.391,24.7839,68.3713
1499641779.390,24.7946,68.3561
1499641780.390,24.7732,68.3637
1499641781.393,24.7946,68.3713
1499641782.392,24.7839,68.3713
1499641783.392,24.8160,68.3713
1499641784.391,24.8053,68.3637
1499641785.429,24.8053,68.3713
1499641786.394,24.7946,68.3713
1499641787.394,24.7946,68.3713
1499641788.393,24.7946,68.3713
1499641789.393,24.7946,68.3866
1499641790.392,24.7946,68.3713
1499641791.396,24.8160,68.3713
1499641792.395,24.8053,68.3790
1499641793.395,24.8160,68.3866
1499641794.394,24.7946,68.3790
1499641795.394,24.8053,68.3942
1499641796.393,24.7839,68.3790
1499641797.397,24.8160,68.3866
1499641798.396,24.7946,68.3790
1499641799.396,24.8053,68.3713
1499641800.395,24.8053,68.3713
1499641801.395,24.7946,68.3713
1499641802.398,24.7946,68.3713
1499641803.398,24.8160,68.3866
1499641804.397,24.8053,68.3866
1499641805.397,24.7839,68.3942
1499641806.396,24.7946,68.3866
1499641807.399,24.8267,68.3942
1499641808.399,24.7839,68.3790
1499641809.399,24.8160,68.3942
1499641810.398,24.7839,68.3942
1499641811.397,24.8160,68.3942
1499641812.397,24.7946,68.3942
1499641813.396,24.8160,68.3942
1499641814.400,24.8267,68.4095
1499641815.399,24.8053,68.4095
1499641816.399,24.8160,68.4247
1499641817.398,24.8053,68.4171
1499641818.398,24.8267,68.4324
1499641819.397,24.8053,68.4171
1499641820.401,24.8160,68.4400
1499641821.400,24.8267,68.4324
1499641822.400,24.8160,68.4171
1499641823.399,24.8267,68.4324
1499641824.399,24.8053,68.4324
1499641825.402,24.8053,68.4247
1499641826.402,24.8267,68.4400
1499641827.401,24.8053,68.4476
1499641828.401,24.8160,68.4400
1499641829.400,24.8160,68.4400
1499641830.404,24.8160,68.4629
1499641831.403,24.8160,68.4476
1499641832.403,24.8160,68.4553
1499641833.402,24.8053,68.4553
1499641834.401,24.7946,68.4705
1499641835.401,24.8267,68.4629
1499641836.404,24.7946,68.4781
1499641837.404,24.8053,68.4629
1499641838.403,24.8160,68.4934
1499641839.403,24.8267,68.4858
1499641840.402,24.8160,68.5010
1499641841.406,24.8053,68.4781
1499641842.405,24.8160,68.4781
1499641843.405,24.8053,68.4934
1499641844.404,24.8267,68.4781
1499641845.404,24.7946,68.5010
1499641846.403,24.8160,68.4934
1499641847.407,24.8160,68.5087
1499641848.406,24.8160,68.5010
1499641849.406,24.8160,68.5010
1499641850.405,24.8160,68.5087
1499641851.405,24.8053,68.4934
1499641852.405,24.8160,68.4934
1499641853.408,24.8160,68.5163
1499641854.407,24.8373,68.5239
1499641855.407,24.8267,68.5316
1499641856.406,24.8267,68.5163
1499641857.406,24.8373,68.5239
1499641858.405,24.8267,68.5316
1499641859.409,24.8160,68.5392
1499641860.408,24.8267,68.5392
1499641861.408,24.8373,68.5316
1499641862.407,24.8160,68.5316
1499641863.407,24.8267,68.5239
1499641864.410,24.8267,68.5621
1499641865.409,24.8373,68.5392
1499641866.409,24.8267,68.5468
1499641867.409,24.8267,68.5544
1499641868.408,24.8267,68.5468
1499641869.408,24.8160,68.5621
1499641870.411,24.8160,68.5392
1499641871.410,24.8160,68.5544
1499641872.410,24.8267,68.5468
1499641873.409,24.8160,68.5544
1499641874.409,24.8373,68.5468
1499641875.412,24.8480,68.5544
1499641876.412,24.8587,68.5468
1499641877.412,24.8267,68.5544
1499641878.411,24.8267,68.5697
1499641879.410,24.8373,68.5697
1499641880.414,24.8694,68.5697
1499641881.413,24.8480,68.5697
1499641882.413,24.8694,68.5544
1499641883.412,24.8373,68.5850
1499641884.412,24.8373,68.6002
1499641885.411,24.8160,68.5773
1499641886.415,24.8373,68.6002
1499641887.414,24.8267,68.6002
1499641888.414,24.8480,68.6155
1499641889.413,24.8373,68.5850
1499641890.413,24.8373,68.6155
1499641891.412,24.8480,68.6231
1499641892.412,24.8373,68.6231
