timestamp,resistance,ppm,temp_c,ambient_c
1517988661.53,119.96824,-0.35,25.004,20.471
1517988662.53,119.96824,-0.35,25.005,20.482
1517988663.53,119.96832,0.32,25.002,20.471
1517988664.53,119.96832,0.32,25.003,20.471
1517988665.52,119.96832,0.32,24.998,20.471
1517988666.52,119.96827,-0.10,25.001,20.482
1517988667.52,119.96827,-0.10,25.0,20.471
1517988668.53,119.96827,-0.10,25.003,20.504
1517988669.53,119.96827,-0.10,25.002,20.493
1517988670.53,119.96819,-0.77,25.006,20.493
1517988671.53,119.96819,-0.77,25.004,20.493
1517988672.53,119.96819,-0.77,25.006,20.482
1517988673.52,119.96839,0.90,25.004,20.493
1517988674.53,119.96839,0.90,25.003,20.482
1517988675.53,119.96839,0.90,25.0,20.493
1517988676.53,119.96837,0.73,25.002,20.493
1517988677.53,119.96837,0.73,25.0,20.493
1517988678.53,119.96837,0.73,25.003,20.482
1517988679.53,119.96837,0.73,25.001,20.471
1517988680.53,119.96822,-0.52,25.005,20.482
1517988681.53,119.96822,-0.52,25.002,20.482
1517988682.53,119.96822,-0.52,25.005,20.504
1517988683.53,119.96829,0.07,25.004,20.493
1517988684.53,119.96829,0.07,25.004,20.493
1517988685.53,119.96829,0.07,25.001,20.504
1517988686.53,119.96824,-0.35,25.005,20.504
1517988687.53,119.96824,-0.35,25.003,20.493
1517988688.53,119.96824,-0.35,25.007,20.493
1517988689.53,119.96824,-0.35,25.005,20.514
1517988690.53,119.96822,-0.52,25.007,20.504
1517988691.53,119.96822,-0.52,25.004,20.493
1517988692.53,119.96822,-0.52,25.003,20.504
1517988693.53,119.96832,0.32,25.0,20.493
1517988694.53,119.96832,0.32,25.005,20.493
1517988695.53,119.96832,0.32,25.003,20.493
1517988696.53,119.96832,0.32,25.006,20.493
1517988697.53,119.96832,0.32,25.003,20.471
1517988698.53,119.96832,0.32,25.005,20.482
1517988699.53,119.96832,0.32,25.003,20.482
1517988700.53,119.96816,-1.02,25.005,20.471
1517988701.53,119.96816,-1.02,25.002,20.461
1517988702.53,119.96816,-1.02,25.005,20.482
1517988703.53,119.96822,-0.52,25.003,20.471
1517988704.53,119.96822,-0.52,25.007,20.461
1517988705.53,119.96822,-0.52,25.001,20.461
1517988706.53,119.96822,-0.52,25.005,20.471
1517988707.53,119.96824,-0.35,25.002,20.482
1517988708.53,119.96824,-0.35,25.003,20.482
1517988709.53,119.96824,-0.35,25.001,20.482
1517988710.54,119.9683,0.15,25.004,20.482
1517988711.54,119.9683,0.15,25.002,20.482
1517988712.53,119.9683,0.15,25.004,20.482
1517988713.53,119.96827,-0.10,25.002,20.461
1517988714.53,119.96827,-0.10,25.005,20.461
1517988715.53,119.96827,-0.10,25.002,20.461
1517988716.54,119.96827,-0.10,25.005,20.482
1517988717.54,119.96824,-0.35,25.003,20.45
1517988718.54,119.96824,-0.35,25.006,20.45
1517988719.54,119.96824,-0.35,25.003,20.45
1517988720.53,119.96834,0.48,25.003,20.45
1517988721.53,119.96834,0.48,25.002,20.439
1517988722.54,119.96834,0.48,25.004,20.45
1517988723.54,119.96824,-0.35,25.002,20.429
1517988724.54,119.96824,-0.35,25.005,20.45
1517988725.54,119.96824,-0.35,25.002,20.45
1517988726.54,119.96824,-0.35,25.003,20.45
1517988727.54,119.96842,1.15,24.999,20.45
1517988728.54,119.96842,1.15,25.001,20.439
1517988729.54,119.96842,1.15,24.999,20.429
1517988730.54,119.96819,-0.77,25.0,20.429
1517988731.54,119.96819,-0.77,24.998,20.396
1517988732.54,119.96819,-0.77,25.001,20.429
1517988733.54,119.96838,0.82,24.996,20.439
1517988734.54,119.96838,0.82,25.0,20.45
1517988735.54,119.96838,0.82,24.998,20.439
1517988736.54,119.96838,0.82,25.001,20.429
1517988737.54,119.96811,-1.43,24.998,20.439
1517988738.54,119.96811,-1.43,25.0,20.418
1517988739.54,119.96811,-1.43,24.995,20.418
1517988740.54,119.96834,0.48,24.996,20.439
1517988741.54,119.96834,0.48,24.995,20.418
1517988742.54,119.96834,0.48,24.998,20.439
1517988743.54,119.96842,1.15,24.997,20.396
1517988744.54,119.96842,1.15,25.0,20.429
1517988745.54,119.96842,1.15,24.997,20.418
1517988746.54,119.96842,1.15,25.0,20.429
1517988747.54,119.96832,0.32,24.997,20.407
1517988748.54,119.96832,0.32,24.999,20.429
1517988749.54,119.96832,0.32,24.996,20.45
1517988750.54,119.96827,-0.10,24.998,20.439
1517988751.54,119.96827,-0.10,24.995,20.45
1517988752.54,119.96827,-0.10,24.997,20.461
1517988753.54,119.96819,-0.77,24.994,20.461
1517988754.54,119.96819,-0.77,24.997,20.471
1517988755.54,119.96819,-0.77,24.997,20.493
1517988756.54,119.96819,-0.77,25.002,20.461
1517988757.54,119.96824,-0.35,25.0,20.471
1517988758.54,119.96824,-0.35,25.003,20.45
1517988759.54,119.96824,-0.35,24.999,20.461
1517988760.54,119.96814,-1.18,25.0,20.461
1517988761.54,119.96814,-1.18,24.996,20.45
1517988762.54,119.96814,-1.18,24.998,20.45
1517988763.54,119.96814,-1.18,24.996,20.429
1517988764.55,119.96834,0.48,25.001,20.45
1517988765.55,119.96834,0.48,25.002,20.461
1517988766.55,119.96834,0.48,25.007,20.471
1517988767.55,119.96824,-0.35,25.004,20.471
1517988768.54,119.96824,-0.35,25.005,20.471
1517988769.54,119.96824,-0.35,24.999,20.471
1517988770.54,119.96822,-0.52,24.998,20.471
1517988771.55,119.96822,-0.52,24.994,20.493
1517988772.55,119.96822,-0.52,24.999,20.493
1517988773.55,119.96822,-0.52,25.0,20.482
1517988774.55,119.96811,-1.43,25.004,20.493
1517988775.55,119.96811,-1.43,25.003,20.514
1517988776.54,119.96811,-1.43,25.003,20.504
1517988777.55,119.96819,-0.77,25.0,20.493
1517988778.55,119.96819,-0.77,25.002,20.482
1517988779.55,119.96819,-0.77,25.0,20.493
1517988780.55,119.96824,-0.35,25.003,20.493
1517988781.55,119.96824,-0.35,25.0,20.493
1517988782.55,119.96824,-0.35,25.003,20.493
1517988783.55,119.96824,-0.35,25.0,20.493
1517988784.55,119.96811,-1.43,25.002,20.493
1517988785.55,119.96811,-1.43,24.998,20.493
1517988786.55,119.96811,-1.43,25.001,20.504
1517988787.55,119.96814,-1.18,24.999,20.482
1517988788.55,119.96814,-1.18,25.0,20.504
1517988789.55,119.96814,-1.18,24.998,20.493
1517988790.55,119.96824,-0.35,25.0,20.493
1517988791.55,119.96824,-0.35,24.999,20.493
1517988792.55,119.96824,-0.35,25.002,20.514
1517988793.55,119.96824,-0.35,24.999,20.514
1517988794.55,119.96829,0.07,25.0,20.525
1517988795.55,119.96829,0.07,24.997,20.547
1517988796.55,119.96829,0.07,24.999,20.525
1517988797.55,119.96816,-1.02,24.997,20.514
1517988798.55,119.96816,-1.02,25.001,20.525
1517988799.55,119.96816,-1.02,25.001,20.525
1517988800.55,119.96827,-0.10,25.003,20.525
1517988801.55,119.96827,-0.10,25.0,20.514
1517988802.55,119.96827,-0.10,25.003,20.547
1517988803.55,119.96827,-0.10,25.0,20.525
1517988804.55,119.96811,-1.43,25.002,20.547
1517988805.55,119.96811,-1.43,24.999,20.525
1517988806.55,119.96811,-1.43,25.002,20.547
1517988807.55,119.96834,0.48,24.998,20.536
1517988808.55,119.96834,0.48,25.002,20.536
1517988809.55,119.96834,0.48,24.999,20.525
1517988810.55,119.96829,0.07,25.001,20.536
1517988811.55,119.96829,0.07,24.998,20.547
1517988812.55,119.96829,0.07,25.002,20.536
1517988813.55,119.96829,0.07,25.002,20.547
1517988814.56,119.96822,-0.52,25.007,20.525
1517988815.55,119.96822,-0.52,25.005,20.536
1517988816.55,119.96822,-0.52,25.006,20.536
1517988817.55,119.96819,-0.77,25.002,20.536
1517988818.55,119.96819,-0.77,25.001,20.536
1517988819.56,119.96819,-0.77,24.998,20.525
1517988820.56,119.96819,-0.77,25.0,20.514
1517988821.56,119.96822,-0.52,24.998,20.514
1517988822.56,119.96822,-0.52,25.002,20.536
1517988823.55,119.96822,-0.52,24.999,20.514
1517988824.55,119.96822,-0.52,25.002,20.504
1517988825.55,119.96822,-0.52,25.001,20.514
1517988826.56,119.96822,-0.52,25.004,20.504
1517988827.56,119.96816,-1.02,25.001,20.525
1517988828.56,119.96816,-1.02,25.004,20.536
1517988829.56,119.96816,-1.02,25.0,20.525
1517988830.56,119.96816,-1.02,25.0,20.525
1517988831.56,119.96811,-1.43,24.998,20.514
1517988832.56,119.96811,-1.43,24.999,20.536
1517988833.56,119.96811,-1.43,24.998,20.493
1517988834.56,119.96827,-0.10,25.002,20.504
1517988835.56,119.96827,-0.10,25.0,20.493
1517988836.56,119.96827,-0.10,25.003,20.514
1517988837.56,119.96801,-2.27,25.0,20.493
1517988838.56,119.96801,-2.27,25.002,20.525
1517988839.56,119.96801,-2.27,24.998,20.514
1517988840.56,119.96801,-2.27,25.0,20.525
1517988841.56,119.96816,-1.02,24.998,20.536
1517988842.56,119.96816,-1.02,25.001,20.514
1517988843.56,119.96816,-1.02,24.998,20.514
1517988844.56,119.96829,0.07,25.0,20.493
1517988845.56,119.96829,0.07,24.998,20.514
1517988846.56,119.96829,0.07,25.001,20.514
1517988847.56,119.96822,-0.52,24.997,20.525
1517988848.56,119.96822,-0.52,25.0,20.493
1517988849.56,119.96822,-0.52,25.0,20.482
1517988850.56,119.96822,-0.52,25.005,20.514
1517988851.56,119.96806,-1.85,25.002,20.504
1517988852.56,119.96806,-1.85,25.004,20.493
1517988853.56,119.96806,-1.85,24.999,20.504
1517988854.56,119.96827,-0.10,24.999,20.471
1517988855.56,119.96827,-0.10,24.996,20.493
1517988856.56,119.96827,-0.10,24.998,20.493
1517988857.56,119.96822,-0.52,24.996,20.493
1517988858.56,119.96822,-0.52,25.0,20.482
1517988859.56,119.96822,-0.52,25.0,20.493
1517988860.56,119.96822,-0.52,25.004,20.461
1517988861.56,119.96819,-0.77,25.001,20.493
1517988862.56,119.96819,-0.77,25.001,20.471
1517988863.56,119.96819,-0.77,24.997,20.482
1517988864.56,119.96809,-1.60,24.999,20.461
1517988865.56,119.96809,-1.60,24.997,20.471
1517988866.56,119.96809,-1.60,25.0,20.45
1517988867.56,119.96814,-1.18,24.999,20.461
1517988868.57,119.96814,-1.18,25.001,20.471
1517988869.57,119.96814,-1.18,24.998,20.461
1517988870.56,119.96814,-1.18,24.999,20.461
1517988871.56,119.96829,0.07,24.996,20.461
1517988872.56,119.96829,0.07,24.997,20.439
1517988873.56,119.96829,0.07,24.995,20.439
1517988874.56,119.96819,-0.77,24.999,20.45
1517988875.57,119.96819,-0.77,24.998,20.45
1517988876.57,119.96819,-0.77,25.002,20.439
1517988877.57,119.96816,-1.02,25.0,20.429
1517988878.57,119.96816,-1.02,25.005,20.418
1517988879.56,119.96816,-1.02,25.0,20.439
1517988880.57,119.96816,-1.02,25.0,20.439
1517988881.57,119.96811,-1.43,24.995,20.418
1517988882.57,119.96811,-1.43,24.996,20.418
1517988883.57,119.96811,-1.43,24.995,20.407
1517988884.57,119.9681,-1.52,25.0,20.429
1517988885.57,119.9681,-1.52,25.0,20.429
1517988886.57,119.9681,-1.52,25.004,20.45
1517988887.57,119.9681,-1.52,25.002,20.418
1517988888.57,119.9682,-0.68,25.002,20.439
1517988889.57,119.9682,-0.68,24.997,20.407
1517988890.57,119.9682,-0.68,24.999,20.45
1517988891.57,119.96815,-1.10,24.999,20.429
1517988892.57,119.96815,-1.10,25.003,20.429
1517988893.57,119.96815,-1.10,25.001,20.429
1517988894.57,119.9681,-1.52,25.004,20.439
1517988895.57,119.9681,-1.52,25.0,20.439
1517988896.57,119.9681,-1.52,25.001,20.429
1517988897.57,119.9681,-1.52,24.997,20.429
1517988898.57,119.9682,-0.68,25.0,20.429
1517988899.57,119.9682,-0.68,24.999,20.418
1517988900.57,119.9682,-0.68,25.003,20.418
1517988901.57,119.96828,-0.02,25.001,20.396
1517988902.57,119.96828,-0.02,25.004,20.418
1517988903.57,119.96828,-0.02,25.002,20.396
1517988904.57,119.96834,0.48,25.002,20.407
1517988905.57,119.96834,0.48,25.0,20.407
1517988906.57,119.96834,0.48,25.001,20.396
1517988907.57,119.96834,0.48,24.997,20.386
1517988908.57,119.96829,0.07,25.001,20.386
1517988909.57,119.96829,0.07,25.0,20.386
1517988910.57,119.96829,0.07,25.004,20.375
1517988911.57,119.96818,-0.85,25.003,20.386
1517988912.57,119.96818,-0.85,25.004,20.396
1517988913.57,119.96818,-0.85,25.001,20.375
1517988914.57,119.96827,-0.10,25.002,20.386
1517988915.57,119.96827,-0.10,24.997,20.353
1517988916.57,119.96827,-0.10,25.001,20.364
1517988917.58,119.96827,-0.10,25.0,20.375
1517988918.57,119.96841,1.07,25.005,20.375
1517988919.57,119.96841,1.07,25.001,20.396
1517988920.57,119.96841,1.07,25.003,20.375
1517988921.57,119.96827,-0.10,24.999,20.353
1517988922.57,119.96827,-0.10,24.999,20.364
1517988923.58,119.96827,-0.10,24.995,20.343
1517988924.58,119.96816,-1.02,24.998,20.386
1517988925.58,119.96816,-1.02,24.996,20.364
1517988926.57,119.96816,-1.02,25.0,20.375
1517988927.57,119.96816,-1.02,24.999,20.364
1517988928.57,119.96814,-1.18,25.003,20.353
1517988929.57,119.96814,-1.18,24.999,20.375
1517988930.58,119.96814,-1.18,25.001,20.364
1517988931.58,119.96819,-0.77,24.998,20.353
1517988932.58,119.96819,-0.77,24.998,20.364
1517988933.58,119.96819,-0.77,24.995,20.343
1517988934.58,119.96816,-1.02,24.996,20.364
1517988935.58,119.96816,-1.02,24.994,20.332
1517988936.58,119.96816,-1.02,24.998,20.364
1517988937.58,119.96816,-1.02,24.999,20.353
1517988938.58,119.96816,-1.02,25.002,20.353
1517988939.58,119.96816,-1.02,24.998,20.343
1517988940.58,119.96816,-1.02,25.001,20.353
1517988941.58,119.96819,-0.77,24.998,20.364
1517988942.58,119.96819,-0.77,25.002,20.343
1517988943.58,119.96819,-0.77,24.999,20.353
1517988944.58,119.96819,-0.77,25.002,20.364
1517988945.58,119.96824,-0.35,25.0,20.353
1517988946.58,119.96824,-0.35,25.001,20.353
1517988947.58,119.96824,-0.35,24.999,20.353
1517988948.58,119.96829,0.07,25.001,20.364
1517988949.58,119.96829,0.07,24.999,20.364
1517988950.58,119.96829,0.07,25.001,20.364
1517988951.58,119.96813,-1.27,24.998,20.343
1517988952.58,119.96813,-1.27,25.0,20.364
1517988953.58,119.96813,-1.27,24.997,20.375
1517988954.58,119.96813,-1.27,25.001,20.364
1517988955.58,119.96827,-0.10,25.0,20.364
1517988956.58,119.96827,-0.10,25.004,20.396
1517988957.58,119.96827,-0.10,25.002,20.396
1517988958.58,119.96827,-0.10,25.004,20.375
1517988959.58,119.96827,-0.10,25.0,20.386
1517988960.58,119.96827,-0.10,25.0,20.396
1517988961.58,119.96822,-0.52,24.997,20.375
1517988962.58,119.96822,-0.52,25.0,20.396
1517988963.58,119.96822,-0.52,24.998,20.407
1517988964.58,119.96822,-0.52,25.003,20.375
1517988965.58,119.96819,-0.77,25.001,20.386
1517988966.58,119.96819,-0.77,25.005,20.386
1517988967.58,119.96819,-0.77,25.001,20.396
1517988968.58,119.96822,-0.52,25.004,20.386
1517988969.58,119.96822,-0.52,25.0,20.418
1517988970.58,119.96822,-0.52,25.001,20.375
1517988971.58,119.96809,-1.60,24.998,20.396
1517988972.59,119.96809,-1.60,25.0,20.407
1517988973.58,119.96809,-1.60,24.998,20.407
1517988974.58,119.96809,-1.60,25.003,20.396
1517988975.58,119.9681,-1.52,25.001,20.375
1517988976.58,119.9681,-1.52,25.005,20.407
1517988977.58,119.9681,-1.52,25.002,20.386
1517988978.59,119.96811,-1.43,25.005,20.364
1517988979.59,119.96811,-1.43,25.001,20.375
1517988980.59,119.96811,-1.43,25.002,20.375
1517988981.58,119.96829,0.07,24.999,20.364
1517988982.58,119.96829,0.07,25.001,20.375
1517988983.58,119.96829,0.07,25.0,20.364
1517988984.59,119.96829,0.07,25.004,20.386
1517988985.59,119.96823,-0.43,25.001,20.386
1517988986.59,119.96823,-0.43,25.004,20.364
1517988987.59,119.96823,-0.43,25.001,20.375
1517988988.59,119.96804,-2.02,25.004,20.375
1517988989.59,119.96804,-2.02,25.001,20.353
1517988990.59,119.96804,-2.02,25.003,20.364
1517988991.59,119.96816,-1.02,25.001,20.353
1517988992.59,119.96816,-1.02,25.004,20.375
1517988993.59,119.96816,-1.02,25.0,20.375
1517988994.59,119.96816,-1.02,25.003,20.375
1517988995.59,119.96819,-0.77,24.999,20.364
1517988996.59,119.96819,-0.77,25.001,20.375
1517988997.59,119.96819,-0.77,24.997,20.364
1517988998.59,119.96811,-1.43,24.999,20.364
1517988999.59,119.96811,-1.43,24.997,20.364
1517989000.59,119.96811,-1.43,25.0,20.353
1517989001.59,119.96822,-0.52,24.997,20.386
1517989002.59,119.96822,-0.52,25.0,20.353
1517989003.59,119.96822,-0.52,24.997,20.364
1517989004.59,119.96822,-0.52,24.999,20.332
1517989005.59,119.96823,-0.43,24.997,20.353
1517989006.59,119.96823,-0.43,25.0,20.343
1517989007.59,119.96823,-0.43,25.0,20.332
1517989008.59,119.96819,-0.77,25.003,20.332
1517989009.59,119.96819,-0.77,25.0,20.343
1517989010.59,119.96819,-0.77,25.002,20.332
1517989011.59,119.96819,-0.77,24.997,20.332
1517989012.59,119.96824,-0.35,24.999,20.353
1517989013.59,119.96824,-0.35,24.996,20.353
1517989014.59,119.96824,-0.35,24.998,20.332
1517989015.59,119.96815,-1.10,24.997,20.332
1517989016.59,119.96815,-1.10,25.001,20.332
1517989017.59,119.96815,-1.10,24.998,20.343
1517989018.59,119.96809,-1.60,25.0,20.353
1517989019.59,119.96809,-1.60,24.997,20.332
1517989020.6,119.96809,-1.60,25.0,20.343
1517989021.59,119.96809,-1.60,24.997,20.332
1517989022.59,119.96822,-0.52,25.0,20.343
1517989023.59,119.96822,-0.52,24.997,20.332
1517989024.59,119.96822,-0.52,25.0,20.364
1517989025.59,119.96809,-1.60,24.998,20.386
1517989026.6,119.96809,-1.60,25.003,20.364
1517989027.6,119.96809,-1.60,25.001,20.364
1517989028.6,119.96833,0.40,25.001,20.353
1517989029.59,119.96833,0.40,24.998,20.364
1517989030.59,119.96833,0.40,25.001,20.364
1517989031.59,119.96833,0.40,24.998,20.364
1517989032.59,119.96827,-0.10,25.002,20.364
1517989033.6,119.96827,-0.10,25.0,20.364
1517989034.6,119.96827,-0.10,25.004,20.364
1517989035.6,119.96823,-0.43,25.002,20.353
1517989036.6,119.96823,-0.43,25.004,20.343
1517989037.6,119.96823,-0.43,25.0,20.353
1517989038.6,119.96827,-0.10,25.003,20.364
1517989039.6,119.96827,-0.10,24.999,20.343
1517989040.6,119.96827,-0.10,25.002,20.364
1517989041.6,119.96827,-0.10,25.0,20.364
1517989042.6,119.96814,-1.18,25.004,20.353
1517989043.6,119.96814,-1.18,25.002,20.375
1517989044.6,119.96814,-1.18,25.002,20.364
1517989045.6,119.96839,0.90,24.999,20.375
1517989046.6,119.96839,0.90,25.003,20.364
1517989047.6,119.96839,0.90,25.0,20.375
1517989048.6,119.96819,-0.77,25.001,20.396
1517989049.6,119.96819,-0.77,24.998,20.407
1517989050.6,119.96819,-0.77,25.001,20.386
1517989051.6,119.96819,-0.77,25.0,20.375
1517989052.6,119.96829,0.07,25.004,20.386
1517989053.6,119.96829,0.07,25.002,20.375
1517989054.6,119.96829,0.07,25.005,20.396
1517989055.6,119.96819,-0.77,25.002,20.364
1517989056.6,119.96819,-0.77,25.004,20.375
1517989057.6,119.96819,-0.77,25.0,20.386
1517989058.6,119.96822,-0.52,25.002,20.386
1517989059.6,119.96822,-0.52,25.0,20.407
1517989060.6,119.96822,-0.52,25.003,20.364
1517989061.6,119.96822,-0.52,25.003,20.386
1517989062.6,119.96819,-0.77,25.005,20.386
1517989063.6,119.96819,-0.77,25.002,20.386
1517989064.6,119.96819,-0.77,25.002,20.375
1517989065.6,119.96816,-1.02,24.999,20.386
1517989066.6,119.96816,-1.02,25.003,20.396
1517989067.6,119.96816,-1.02,25.001,20.375
1517989068.6,119.96816,-1.02,25.003,20.364
1517989069.6,119.96824,-0.35,25.0,20.386
1517989070.6,119.96824,-0.35,25.002,20.375
1517989071.6,119.96824,-0.35,24.997,20.375
1517989072.6,119.96814,-1.18,24.999,20.375
1517989073.6,119.96814,-1.18,24.995,20.375
1517989074.6,119.96814,-1.18,24.997,20.386
1517989075.61,119.96819,-0.77,24.996,20.364
1517989076.6,119.96819,-0.77,25.001,20.364
1517989077.6,119.96819,-0.77,25.001,20.407
1517989078.6,119.96819,-0.77,25.006,20.396
1517989079.6,119.96799,-2.43,25.002,20.375
1517989080.6,119.96799,-2.43,25.003,20.407
1517989081.61,119.96799,-2.43,24.996,20.375
1517989082.61,119.96828,-0.02,24.995,20.396
1517989083.61,119.96828,-0.02,24.992,20.375
1517989084.61,119.96828,-0.02,24.996,20.375
1517989085.6,119.96816,-1.02,24.997,20.364
1517989086.6,119.96816,-1.02,25.004,20.364
1517989087.6,119.96816,-1.02,25.001,20.364
1517989088.61,119.96816,-1.02,25.003,20.364
1517989089.61,119.96811,-1.43,24.998,20.375
1517989090.61,119.96811,-1.43,24.997,20.386
1517989091.61,119.96811,-1.43,24.992,20.386
1517989092.61,119.96816,-1.02,24.994,20.386
1517989093.61,119.96816,-1.02,24.993,20.386
1517989094.61,119.96816,-1.02,24.999,20.375
1517989095.61,119.96824,-0.35,24.999,20.375
1517989096.61,119.96824,-0.35,25.004,20.375
1517989097.61,119.96824,-0.35,25.0,20.375
1517989098.61,119.96824,-0.35,25.001,20.375
1517989099.61,119.96827,-0.10,24.996,20.375
1517989100.61,119.96827,-0.10,24.998,20.375
1517989101.61,119.96827,-0.10,24.996,20.364
1517989102.61,119.96847,1.57,25.001,20.375
1517989103.61,119.96847,1.57,25.0,20.364
1517989104.61,119.96847,1.57,25.005,20.375
1517989105.61,119.96824,-0.35,25.001,20.353
1517989106.61,119.96824,-0.35,25.003,20.343
1517989107.61,119.96824,-0.35,24.997,20.364
1517989108.61,119.96824,-0.35,24.999,20.364
1517989109.61,119.96816,-1.02,24.995,20.364
1517989110.61,119.96816,-1.02,24.997,20.353
1517989111.61,119.96816,-1.02,24.995,20.386
1517989112.61,119.96814,-1.18,25.001,20.375
1517989113.61,119.96814,-1.18,25.003,20.343
1517989114.61,119.96814,-1.18,25.008,20.364
1517989115.61,119.96823,-0.43,25.003,20.353
1517989116.61,119.96823,-0.43,25.003,20.364
1517989117.61,119.96823,-0.43,24.994,20.353
1517989118.61,119.96823,-0.43,24.993,20.353
1517989119.61,119.96819,-0.77,24.989,20.332
1517989120.61,119.96819,-0.77,24.993,20.364
1517989121.61,119.96819,-0.77,24.996,20.375
1517989122.61,119.96811,-1.43,25.002,20.364
1517989123.61,119.96811,-1.43,25.003,20.375
1517989124.61,119.96811,-1.43,25.008,20.343
1517989125.61,119.96819,-0.77,25.002,20.353
1517989126.61,119.96819,-0.77,25.002,20.364
1517989127.61,119.96819,-0.77,24.996,20.353
1517989128.61,119.96819,-0.77,24.997,20.364
1517989129.61,119.96814,-1.18,24.995,20.364
1517989130.61,119.96814,-1.18,25.0,20.364
1517989131.62,119.96814,-1.18,24.999,20.364
1517989132.61,119.96829,0.07,25.003,20.375
1517989133.61,119.96829,0.07,25.0,20.364
1517989134.61,119.96829,0.07,25.001,20.375
1517989135.61,119.96829,0.07,24.997,20.396
1517989136.62,119.96823,-0.43,24.998,20.386
1517989137.62,119.96823,-0.43,24.996,20.386
1517989138.62,119.96823,-0.43,25.0,20.386
1517989139.62,119.96832,0.32,24.998,20.386
1517989140.61,119.96832,0.32,25.001,20.375
1517989141.61,119.96832,0.32,24.998,20.386
1517989142.62,119.96827,-0.10,25.0,20.375
1517989143.62,119.96827,-0.10,24.997,20.386
1517989144.62,119.96827,-0.10,24.999,20.386
1517989145.62,119.96827,-0.10,24.998,20.396
1517989146.62,119.96825,-0.27,25.002,20.396
1517989147.62,119.96825,-0.27,24.998,20.396
1517989148.62,119.96825,-0.27,25.001,20.375
1517989149.62,119.96815,-1.10,24.999,20.375
1517989150.62,119.96815,-1.10,25.002,20.407
1517989151.62,119.96815,-1.10,24.999,20.396
1517989152.62,119.96829,0.07,25.002,20.386
1517989153.62,119.96829,0.07,25.0,20.407
1517989154.62,119.96829,0.07,25.004,20.386
1517989155.62,119.96829,0.07,25.0,20.386
1517989156.62,119.96816,-1.02,25.003,20.375
1517989157.62,119.96816,-1.02,24.999,20.386
1517989158.62,119.96816,-1.02,25.001,20.396
1517989159.62,119.96809,-1.60,24.996,20.364
1517989160.62,119.96809,-1.60,24.998,20.375
1517989161.62,119.96809,-1.60,24.997,20.375
1517989162.62,119.96819,-0.77,25.002,20.375
1517989163.62,119.96819,-0.77,25.0,20.364
1517989164.62,119.96819,-0.77,25.004,20.364
1517989165.62,119.96819,-0.77,25.001,20.375
1517989166.62,119.9682,-0.68,25.001,20.364
1517989167.62,119.9682,-0.68,24.996,20.343
1517989168.62,119.9682,-0.68,24.998,20.353
1517989169.62,119.96827,-0.10,24.996,20.364
1517989170.62,119.96827,-0.10,25.001,20.364
1517989171.62,119.96827,-0.10,25.0,20.364
1517989172.62,119.96822,-0.52,25.004,20.364
1517989173.62,119.96822,-0.52,24.999,20.353
1517989174.62,119.96822,-0.52,25.001,20.343
1517989175.62,119.96822,-0.52,24.996,20.375
1517989176.62,119.96818,-0.85,24.998,20.353
1517989177.62,119.96818,-0.85,24.995,20.364
1517989178.62,119.96818,-0.85,24.999,20.375
1517989179.62,119.96837,0.73,24.997,20.332
1517989180.62,119.96837,0.73,25.001,20.343
1517989181.62,119.96837,0.73,24.998,20.332
1517989182.62,119.96818,-0.85,25.002,20.364
1517989183.62,119.96818,-0.85,24.998,20.343
1517989184.63,119.96818,-0.85,25.0,20.364
1517989185.63,119.96818,-0.85,24.997,20.364
1517989186.63,119.96828,-0.02,25.0,20.375
1517989187.63,119.96828,-0.02,24.997,20.364
1517989188.62,119.96828,-0.02,25.001,20.332
1517989189.62,119.96838,0.82,24.998,20.353
1517989190.62,119.96838,0.82,25.001,20.353
1517989191.63,119.96838,0.82,24.998,20.364
1517989192.63,119.96838,0.82,24.999,20.375
1517989193.63,119.96811,-1.43,24.996,20.364
1517989194.63,119.96811,-1.43,24.999,20.353
1517989195.63,119.96811,-1.43,24.996,20.332
1517989196.63,119.96823,-0.43,24.999,20.364
1517989197.63,119.96823,-0.43,24.997,20.343
1517989198.63,119.96823,-0.43,24.999,20.353
1517989199.63,119.96825,-0.27,24.996,20.343
1517989200.63,119.96825,-0.27,24.999,20.343
1517989201.63,119.96825,-0.27,24.997,20.343
1517989202.63,119.96825,-0.27,24.998,20.353
1517989203.63,119.96823,-0.43,24.996,20.332
1517989204.63,119.96823,-0.43,24.996,20.353
1517989205.63,119.96823,-0.43,24.994,20.343
1517989206.63,119.96833,0.40,24.997,20.353
1517989207.63,119.96833,0.40,24.996,20.332
1517989208.63,119.96833,0.40,25.0,20.332
1517989209.63,119.96837,0.73,25.0,20.343
1517989210.63,119.96837,0.73,25.004,20.311
1517989211.63,119.96837,0.73,25.0,20.332
1517989212.63,119.96837,0.73,25.001,20.332
1517989213.63,119.96828,-0.02,24.997,20.332
1517989214.63,119.96828,-0.02,24.998,20.332
1517989215.63,119.96828,-0.02,24.997,20.353
1517989216.63,119.96832,0.32,25.001,20.353
1517989217.63,119.96832,0.32,25.0,20.353
1517989218.63,119.96832,0.32,25.004,20.343
1517989219.63,119.96819,-0.77,25.0,20.353
1517989220.63,119.96819,-0.77,25.001,20.353
1517989221.63,119.96819,-0.77,24.995,20.343
1517989222.63,119.96819,-0.77,24.995,20.343
1517989223.63,119.96825,-0.27,24.994,20.343
