timestamp,run6-ltz1000-3
1517494588.302,7171982.600
1517494591.643,7171983.900
1517494594.983,7171985.200
1517494598.340,7171984.400
1517494601.681,7171986.200
1517494605.022,7171983.600
1517494608.379,7171984.400
1517494611.720,7171984.900
1517494615.060,7171984.200
1517494618.402,7171984.400
1517494621.758,7171985.400
1517494625.099,7171984.900
1517494628.440,7171984.400
1517494631.797,7171985.400
1517494635.138,7171983.600
1517494638.479,7171984.400
1517494641.820,7171984.200
1517494645.176,7171984.400
1517494648.517,7171985.400
1517494651.858,7171986.900
1517494655.215,7171986.200
1517494658.556,7171988.000
1517494661.897,7171986.900
1517494665.238,7171986.400
1517494668.595,7171986.700
1517494671.935,7171986.200
1517494675.276,7171986.200
1517494678.633,7171987.700
1517494681.973,7171986.200
1517494685.314,7171985.700
1517494688.655,7171984.900
1517494692.012,7171986.700
1517494695.353,7171988.000
1517494698.694,7171987.400
1517494702.050,7171985.900
1517494705.391,7171986.400
1517494708.732,7171985.900
1517494712.073,7171986.700
1517494715.430,7171986.200
1517494718.771,7171987.400
1517494722.112,7171986.400
1517494725.468,7171986.200
1517494728.809,7171985.200
1517494732.150,7171986.900
1517494735.491,7171987.400
1517494738.848,7171986.400
1517494742.189,7171986.200
1517494745.530,7171986.200
1517494748.886,7171986.400
1517494752.227,7171985.900
1517494755.568,7171986.400
1517494758.909,7171986.400
1517494762.266,7171986.900
1517494765.607,7171986.700
1517494768.948,7171987.200
1517494772.289,7171986.400
1517494775.646,7171986.700
1517494778.986,7171986.200
1517494782.327,7171986.200
1517494785.684,7171986.700
1517494789.025,7171985.400
1517494792.365,7171987.400
1517494795.706,7171986.200
1517494799.063,7171986.900
1517494802.404,7171987.700
1517494805.745,7171986.700
1517494809.101,7171988.200
1517494812.442,7171985.200
1517494815.783,7171987.700
1517494819.140,7171987.200
1517494822.481,7171985.900
1517494825.822,7171986.200
1517494829.162,7171987.200
1517494832.519,7171988.000
1517494835.860,7171988.000
1517494839.201,7171987.200
1517494842.558,7171988.000
1517494845.898,7171986.900
1517494849.239,7171987.400
1517494852.580,7171986.400
1517494855.937,7171986.700
1517494859.278,7171986.900
1517494862.619,7171985.700
1517494865.975,7171985.400
1517494869.316,7171985.700
1517494872.657,7171986.400
1517494875.998,7171985.900
1517494879.355,7171987.200
1517494882.695,7171987.700
1517494886.036,7171987.400
1517494889.393,7171987.400
1517494892.734,7171985.700
1517494896.075,7171986.900
1517494899.416,7171986.400
1517494902.772,7171985.900
1517494906.113,7171984.700
1517494909.454,7171984.400
1517494912.810,7171984.700
1517494916.151,7171984.700
1517494919.492,7171985.400
1517494922.833,7171984.400
1517494926.190,7171984.200
1517494929.531,7171985.900
1517494932.872,7171983.400
1517494936.229,7171984.700
1517494939.570,7171983.600
1517494942.910,7171984.200
1517494946.251,7171984.900
1517494949.608,7171986.700
1517494952.949,7171984.900
1517494956.290,7171985.200
1517494959.646,7171985.400
1517494962.987,7171986.900
1517494966.328,7171988.000
1517494969.669,7171985.900
1517494973.025,7171985.700
1517494976.366,7171986.700
1517494979.707,7171986.400
1517494983.064,7171986.400
1517494986.405,7171985.900
1517494989.746,7171986.400
1517494993.087,7171986.400
1517494996.443,7171985.700
1517494999.784,7171986.700
1517495003.125,7171986.400
1517495006.482,7171986.900
1517495009.822,7171986.700
1517495013.164,7171986.900
1517495016.504,7171984.900
1517495019.861,7171986.700
1517495023.202,7171985.200
1517495026.542,7171986.700
1517495029.899,7171985.400
1517495033.240,7171986.200
1517495036.581,7171984.700
1517495039.922,7171985.900
1517495043.278,7171986.700
1517495046.619,7171986.700
1517495049.960,7171986.900
1517495053.317,7171985.400
1517495056.657,7171986.200
1517495059.999,7171986.200
1517495063.340,7171985.400
1517495066.696,7171986.400
1517495070.037,7171987.200
1517495073.378,7171985.400
1517495076.735,7171986.400
1517495080.076,7171986.400
1517495083.417,7171988.000
1517495086.757,7171986.400
1517495090.114,7171987.700
1517495093.454,7171984.900
1517495096.795,7171986.700
1517495100.152,7171985.400
1517495103.493,7171986.400
1517495106.834,7171986.400
1517495110.175,7171986.900
1517495113.531,7171986.200
1517495116.873,7171986.400
1517495120.213,7171985.700
1517495123.570,7171986.900
1517495126.911,7171986.200
1517495130.252,7171985.700
1517495133.593,7171985.900
1517495136.949,7171986.700
1517495140.290,7171986.400
1517495143.631,7171985.400
1517495146.988,7171985.400
1517495150.329,7171985.400
1517495153.669,7171986.900
1517495157.011,7171984.700
1517495160.368,7171985.400
1517495163.708,7171985.400
1517495167.049,7171985.200
1517495170.405,7171986.200
1517495173.747,7171986.200
1517495177.088,7171985.400
1517495180.428,7171985.700
1517495183.785,7171987.400
1517495187.126,7171985.900
1517495190.467,7171986.900
1517495193.824,7171986.900
1517495197.165,7171986.200
1517495200.506,7171986.200
