Timestamp,Resistance,PPM,Oven (C),Ambient (C)
1518421297.22,12500.503,-0.61,24.999,19.099
1518421298.22,12500.503,-0.61,25.0,19.088
1518421299.22,12500.503,-0.61,24.997,19.12
1518421300.22,12500.511,0.03,24.997,19.099
1518421301.22,12500.511,0.03,24.994,19.088
1518421302.21,12500.511,0.03,24.996,19.12
1518421303.22,12500.505,-0.45,24.995,19.109
1518421304.22,12500.505,-0.45,24.998,19.099
1518421305.22,12500.505,-0.45,24.997,19.109
1518421306.22,12500.505,-0.45,25.0,19.099
1518421307.22,12500.503,-0.61,24.998,19.109
1518421308.22,12500.503,-0.61,25.001,19.088
1518421309.22,12500.503,-0.61,24.996,19.099
1518421310.22,12500.493,-1.41,24.998,19.099
1518421311.22,12500.493,-1.41,24.995,19.099
1518421312.22,12500.493,-1.41,24.996,19.131
1518421313.22,12500.495,-1.25,24.995,19.077
1518421314.22,12500.495,-1.25,24.997,19.109
1518421315.22,12500.495,-1.25,24.997,19.109
1518421316.22,12500.495,-1.25,24.999,19.109
1518421317.22,12500.513,0.19,24.998,19.12
1518421318.22,12500.513,0.19,24.999,19.099
1518421319.22,12500.513,0.19,24.999,19.088
1518421320.22,12500.511,0.03,25.002,19.088
1518421321.22,12500.511,0.03,25.0,19.088
1518421322.22,12500.511,0.03,25.002,19.109
1518421323.22,12500.508,-0.21,24.999,19.099
1518421324.22,12500.508,-0.21,25.001,19.099
1518421325.22,12500.508,-0.21,24.998,19.099
1518421326.22,12500.508,-0.21,25.0,19.088
1518421327.22,12500.521,0.83,24.998,19.099
1518421328.22,12500.521,0.83,25.0,19.109
1518421329.22,12500.521,0.83,24.998,19.099
1518421330.22,12500.508,-0.21,25.002,19.099
1518421331.22,12500.508,-0.21,25.001,19.088
1518421332.22,12500.508,-0.21,25.003,19.099
1518421333.22,12500.521,0.83,24.999,19.099
1518421334.22,12500.521,0.83,25.001,19.088
1518421335.22,12500.521,0.83,24.999,19.12
1518421336.22,12500.521,0.83,25.002,19.077
1518421337.22,12500.495,-1.25,25.0,19.088
1518421338.22,12500.495,-1.25,25.002,19.077
1518421339.22,12500.495,-1.25,24.999,19.088
1518421340.23,12500.511,0.03,25.001,19.099
1518421341.22,12500.511,0.03,24.999,19.088
1518421342.22,12500.511,0.03,25.003,19.099
1518421343.22,12500.518,0.59,25.001,19.099
1518421344.22,12500.518,0.59,25.004,19.099
1518421345.22,12500.518,0.59,25.001,19.077
1518421346.22,12500.518,0.59,25.003,19.077
1518421347.23,12500.5,-0.85,25.0,19.066
1518421348.23,12500.5,-0.85,25.001,19.088
1518421349.22,12500.5,-0.85,24.998,19.099
1518421350.22,12500.5,-0.85,25.001,19.088
1518421351.22,12500.5,-0.85,24.997,19.077
1518421352.23,12500.5,-0.85,25.001,19.088
1518421353.23,12500.513,0.19,24.999,19.099
1518421354.23,12500.513,0.19,25.002,19.066
1518421355.23,12500.513,0.19,25.001,19.056
1518421356.23,12500.513,0.19,25.004,19.066
1518421357.23,12500.531,1.63,25.001,19.045
1518421358.22,12500.531,1.63,25.002,19.056
1518421359.23,12500.531,1.63,24.999,19.056
1518421360.23,12500.513,0.19,24.999,19.045
1518421361.23,12500.513,0.19,24.998,19.056
1518421362.23,12500.513,0.19,25.002,19.066
1518421363.23,12500.513,0.19,25.001,19.034
1518421364.23,12500.513,0.19,25.003,19.056
1518421365.23,12500.513,0.19,25.001,19.056
1518421366.23,12500.513,0.19,25.002,19.045
1518421367.23,12500.516,0.43,24.998,19.056
1518421368.23,12500.516,0.43,25.0,19.056
1518421369.23,12500.516,0.43,24.998,19.045
1518421370.23,12500.505,-0.45,25.002,19.056
1518421371.23,12500.505,-0.45,25.0,19.066
1518421372.23,12500.505,-0.45,25.004,19.045
1518421373.23,12500.505,-0.45,25.001,19.066
1518421374.23,12500.513,0.19,25.002,19.045
1518421375.23,12500.513,0.19,25.001,19.056
1518421376.23,12500.513,0.19,25.003,19.045
1518421377.23,12500.518,0.59,25.0,19.056
1518421378.23,12500.518,0.59,25.002,19.066
1518421379.23,12500.518,0.59,24.999,19.077
1518421380.23,12500.5,-0.85,25.001,19.066
1518421381.23,12500.5,-0.85,24.999,19.056
1518421382.23,12500.5,-0.85,25.003,19.066
1518421383.23,12500.5,-0.85,25.001,19.056
1518421384.23,12500.513,0.19,25.004,19.066
1518421385.23,12500.513,0.19,25.003,19.077
1518421386.23,12500.513,0.19,25.004,19.066
1518421387.23,12500.505,-0.45,25.0,19.066
1518421388.23,12500.505,-0.45,25.001,19.066
1518421389.23,12500.505,-0.45,24.997,19.077
1518421390.23,12500.518,0.59,25.0,19.077
1518421391.23,12500.518,0.59,24.998,19.077
1518421392.23,12500.518,0.59,25.002,19.077
1518421393.23,12500.518,0.59,25.0,19.088
1518421394.23,12500.508,-0.21,25.003,19.077
1518421395.24,12500.508,-0.21,25.001,19.088
1518421396.23,12500.508,-0.21,25.002,19.077
1518421397.23,12500.516,0.43,25.0,19.077
1518421398.23,12500.516,0.43,25.002,19.088
1518421399.23,12500.516,0.43,24.999,19.088
1518421400.23,12500.511,0.03,25.0,19.088
1518421401.23,12500.511,0.03,24.998,19.099
1518421402.24,12500.511,0.03,25.001,19.099
1518421403.24,12500.511,0.03,25.0,19.131
1518421404.24,12500.518,0.59,25.002,19.099
1518421405.23,12500.518,0.59,25.0,19.077
1518421406.23,12500.518,0.59,25.002,19.088
1518421407.24,12500.513,0.19,24.999,19.088
1518421408.24,12500.513,0.19,25.001,19.077
1518421409.24,12500.513,0.19,24.999,19.099
1518421410.24,12500.511,0.03,25.001,19.088
1518421411.24,12500.511,0.03,25.0,19.099
1518421412.24,12500.511,0.03,25.003,19.077
1518421413.24,12500.511,0.03,25.001,19.077
1518421414.23,12500.523,0.99,25.002,19.077
1518421415.24,12500.523,0.99,24.999,19.099
1518421416.24,12500.523,0.99,25.001,19.088
1518421417.24,12500.516,0.43,24.998,19.088
1518421418.24,12500.516,0.43,25.0,19.099
1518421419.24,12500.516,0.43,24.998,19.077
1518421420.24,12500.513,0.19,25.002,19.099
1518421421.24,12500.513,0.19,25.0,19.077
1518421422.24,12500.513,0.19,25.003,19.088
1518421423.24,12500.513,0.19,25.0,19.099
1518421424.24,12500.505,-0.45,25.002,19.077
1518421425.24,12500.505,-0.45,24.999,19.088
1518421426.24,12500.505,-0.45,25.0,19.099
1518421427.24,12500.511,0.03,24.996,19.066
1518421428.24,12500.511,0.03,24.998,19.077
1518421429.24,12500.511,0.03,24.996,19.088
1518421430.24,12500.511,0.03,25.0,19.077
1518421431.24,12500.503,-0.61,25.0,19.077
1518421432.24,12500.503,-0.61,25.003,19.066
1518421433.24,12500.503,-0.61,25.001,19.077
1518421434.24,12500.508,-0.21,25.002,19.088
1518421435.24,12500.508,-0.21,25.0,19.077
1518421436.24,12500.508,-0.21,25.001,19.077
1518421437.24,12500.512,0.11,24.997,19.066
1518421438.24,12500.512,0.11,24.999,19.099
1518421439.24,12500.512,0.11,24.997,19.077
1518421440.24,12500.512,0.11,25.001,19.066
1518421441.24,12500.518,0.59,25.0,19.066
1518421442.24,12500.518,0.59,25.003,19.056
1518421443.24,12500.518,0.59,25.001,19.077
1518421444.24,12500.5,-0.85,25.003,19.066
1518421445.24,12500.5,-0.85,25.0,19.066
1518421446.24,12500.5,-0.85,25.002,19.099
1518421447.24,12500.516,0.43,25.0,19.077
1518421448.24,12500.516,0.43,25.001,19.077
1518421449.24,12500.516,0.43,24.998,19.066
1518421450.24,12500.516,0.43,25.001,19.077
1518421451.24,12500.503,-0.61,24.999,19.056
1518421452.24,12500.503,-0.61,25.003,19.077
1518421453.24,12500.503,-0.61,25.001,19.066
1518421454.24,12500.521,0.83,25.003,19.056
1518421455.24,12500.521,0.83,25.001,19.066
1518421456.24,12500.521,0.83,25.002,19.077
1518421457.25,12500.493,-1.41,25.0,19.066
1518421458.25,12500.493,-1.41,25.002,19.077
1518421459.25,12500.493,-1.41,25.001,19.066
1518421460.25,12500.493,-1.41,25.002,19.077
1518421461.24,12500.531,1.63,24.999,19.056
1518421462.24,12500.531,1.63,25.001,19.066
1518421463.25,12500.531,1.63,24.998,19.066
1518421464.25,12500.505,-0.45,25.0,19.056
1518421465.25,12500.505,-0.45,24.997,19.077
1518421466.25,12500.505,-0.45,25.002,19.099
1518421467.25,12500.516,0.43,25.0,19.066
1518421468.25,12500.516,0.43,25.001,19.066
1518421469.24,12500.516,0.43,24.999,19.088
1518421470.25,12500.516,0.43,25.001,19.045
1518421471.25,12500.521,0.83,24.998,19.066
1518421472.25,12500.521,0.83,25.0,19.056
1518421473.25,12500.521,0.83,24.998,19.066
1518421474.25,12500.523,0.99,25.0,19.045
1518421475.25,12500.523,0.99,24.999,19.045
1518421476.25,12500.523,0.99,25.002,19.056
1518421477.25,12500.503,-0.61,24.998,19.066
1518421478.25,12500.503,-0.61,25.0,19.045
1518421479.25,12500.503,-0.61,24.998,19.077
1518421480.25,12500.503,-0.61,25.001,19.066
1518421481.25,12500.508,-0.21,25.0,19.066
1518421482.25,12500.508,-0.21,25.002,19.045
1518421483.25,12500.508,-0.21,25.001,19.066
1518421484.25,12500.533,1.79,25.001,19.045
1518421485.25,12500.533,1.79,24.997,19.066
1518421486.25,12500.533,1.79,25.0,19.066
1518421487.25,12500.508,-0.21,24.997,19.045
1518421488.25,12500.508,-0.21,25.001,19.045
1518421489.25,12500.508,-0.21,25.0,19.066
1518421490.25,12500.508,-0.21,25.003,19.045
1518421491.25,12500.503,-0.61,25.001,19.045
1518421492.25,12500.503,-0.61,25.002,19.066
1518421493.25,12500.503,-0.61,25.0,19.045
1518421494.25,12500.502,-0.69,25.001,19.066
1518421495.25,12500.502,-0.69,24.998,19.056
1518421496.25,12500.502,-0.69,25.001,19.066
1518421497.25,12500.502,-0.69,24.999,19.056
1518421498.25,12500.511,0.03,25.003,19.066
1518421499.25,12500.511,0.03,25.0,19.066
1518421500.25,12500.511,0.03,25.002,19.056
1518421501.25,12500.522,0.91,24.999,19.077
1518421502.25,12500.522,0.91,25.002,19.066
1518421503.25,12500.522,0.91,24.998,19.056
1518421504.25,12500.526,1.23,25.0,19.066
1518421505.25,12500.526,1.23,24.999,19.056
1518421506.25,12500.526,1.23,25.002,19.066
1518421507.26,12500.526,1.23,25.0,19.077
1518421508.25,12500.511,0.03,25.002,19.066
1518421509.25,12500.511,0.03,24.999,19.056
1518421510.25,12500.511,0.03,25.001,19.077
1518421511.25,12500.516,0.43,24.998,19.056
1518421512.26,12500.516,0.43,24.999,19.034
1518421513.26,12500.516,0.43,24.997,19.045
1518421514.26,12500.511,0.03,25.0,19.045
1518421515.26,12500.511,0.03,24.999,19.045
1518421516.25,12500.511,0.03,25.002,19.056
1518421517.25,12500.511,0.03,25.001,19.045
1518421518.25,12500.526,1.23,25.003,19.034
1518421519.26,12500.526,1.23,25.001,19.045
1518421520.26,12500.526,1.23,25.002,19.056
1518421521.26,12500.503,-0.61,24.999,19.045
1518421522.26,12500.503,-0.61,25.0,19.045
1518421523.26,12500.503,-0.61,24.998,19.045
1518421524.26,12500.505,-0.45,25.0,19.045
1518421525.26,12500.505,-0.45,24.998,19.045
1518421526.26,12500.505,-0.45,25.001,19.034
1518421527.26,12500.505,-0.45,25.0,19.024
1518421528.26,12500.511,0.03,25.003,19.045
1518421529.26,12500.511,0.03,25.0,19.056
1518421530.26,12500.511,0.03,25.002,19.024
1518421531.26,12500.505,-0.45,24.999,19.045
1518421532.26,12500.505,-0.45,25.001,19.034
1518421533.26,12500.505,-0.45,24.998,19.045
1518421534.26,12500.511,0.03,24.999,19.034
1518421535.26,12500.511,0.03,24.998,19.045
1518421536.26,12500.511,0.03,25.0,19.045
1518421537.26,12500.511,0.03,24.998,19.045
1518421538.26,12500.508,-0.21,25.001,19.034
1518421539.26,12500.508,-0.21,24.999,19.013
1518421540.26,12500.508,-0.21,25.001,19.034
1518421541.26,12500.531,1.63,24.997,19.024
1518421542.26,12500.531,1.63,24.999,19.024
1518421543.26,12500.531,1.63,24.995,19.045
1518421544.26,12500.511,0.03,24.998,19.013
1518421545.26,12500.511,0.03,24.997,19.024
1518421546.26,12500.511,0.03,25.0,19.034
1518421547.26,12500.511,0.03,24.998,19.034
1518421548.26,12500.523,0.99,25.0,19.034
1518421549.26,12500.523,0.99,24.997,19.045
1518421550.26,12500.523,0.99,24.998,19.024
1518421551.26,12500.528,1.39,24.995,19.045
1518421552.26,12500.528,1.39,24.996,19.034
1518421553.26,12500.528,1.39,24.995,19.034
1518421554.26,12500.528,1.39,24.997,19.034
1518421555.26,12500.5,-0.85,24.995,19.045
1518421556.26,12500.5,-0.85,24.998,19.024
1518421557.26,12500.5,-0.85,24.996,19.045
1518421558.26,12500.513,0.19,24.998,19.013
1518421559.26,12500.513,0.19,24.997,19.034
1518421560.26,12500.513,0.19,25.0,19.045
1518421561.26,12500.505,-0.45,24.998,19.034
1518421562.27,12500.505,-0.45,24.999,19.045
1518421563.27,12500.505,-0.45,24.997,19.045
1518421564.26,12500.505,-0.45,25.0,19.056
1518421565.26,12500.508,-0.21,24.998,19.024
1518421566.26,12500.508,-0.21,25.0,19.034
1518421567.26,12500.508,-0.21,24.997,19.066
1518421568.27,12500.514,0.27,24.999,19.045
1518421569.27,12500.514,0.27,24.997,19.045
1518421570.27,12500.514,0.27,24.999,19.034
1518421571.27,12500.503,-0.61,24.998,19.056
1518421572.26,12500.503,-0.61,25.001,19.066
1518421573.26,12500.503,-0.61,25.0,19.056
1518421574.26,12500.503,-0.61,25.002,19.045
1518421575.27,12500.518,0.59,24.998,19.056
1518421576.27,12500.518,0.59,24.999,19.045
1518421577.27,12500.518,0.59,24.996,19.034
1518421578.27,12500.508,-0.21,24.998,19.034
1518421579.27,12500.508,-0.21,24.998,19.045
1518421580.27,12500.508,-0.21,25.002,19.034
1518421581.27,12500.526,1.23,25.001,19.045
1518421582.27,12500.526,1.23,25.004,19.024
1518421583.27,12500.526,1.23,25.002,19.045
1518421584.27,12500.526,1.23,25.001,19.034
1518421585.27,12500.505,-0.45,24.999,19.045
1518421586.27,12500.505,-0.45,25.001,19.034
1518421587.27,12500.505,-0.45,24.999,19.034
1518421588.27,12500.518,0.59,25.002,19.034
1518421589.27,12500.518,0.59,25.001,19.056
1518421590.27,12500.518,0.59,25.004,19.056
1518421591.27,12500.503,-0.61,25.001,19.034
1518421592.27,12500.503,-0.61,25.002,19.045
1518421593.27,12500.503,-0.61,24.998,19.056
1518421594.27,12500.503,-0.61,25.0,19.013
1518421595.27,12500.516,0.43,24.998,19.045
1518421596.27,12500.516,0.43,25.0,19.045
1518421597.27,12500.516,0.43,24.998,19.024
1518421598.27,12500.503,-0.61,25.001,19.045
1518421599.27,12500.503,-0.61,24.998,19.045
1518421600.27,12500.503,-0.61,25.001,19.045
1518421601.27,12500.516,0.43,24.999,19.024
1518421602.27,12500.516,0.43,25.0,19.045
1518421603.27,12500.516,0.43,24.999,19.034
1518421604.27,12500.516,0.43,25.001,19.034
1518421605.27,12500.517,0.51,24.999,19.034
1518421606.27,12500.517,0.51,25.001,19.045
1518421607.27,12500.517,0.51,24.999,19.056
1518421608.27,12500.508,-0.21,25.001,19.045
1518421609.27,12500.508,-0.21,25.0,19.045
1518421610.27,12500.508,-0.21,25.003,19.056
1518421611.27,12500.511,0.03,24.999,19.045
1518421612.27,12500.511,0.03,25.0,19.045
1518421613.27,12500.511,0.03,24.998,19.034
1518421614.27,12500.511,0.03,25.002,19.045
1518421615.27,12500.523,0.99,25.002,19.045
1518421616.27,12500.523,0.99,25.005,19.034
1518421617.28,12500.523,0.99,25.001,19.034
1518421618.28,12500.5,-0.85,25.003,19.024
1518421619.28,12500.5,-0.85,25.0,19.024
1518421620.27,12500.5,-0.85,25.001,19.045
1518421621.27,12500.5,-0.85,24.998,19.045
1518421622.27,12500.528,1.39,25.0,19.034
1518421623.27,12500.528,1.39,24.999,19.034
1518421624.28,12500.528,1.39,25.003,19.034
1518421625.28,12500.513,0.19,25.003,19.045
1518421626.28,12500.513,0.19,25.006,19.034
1518421627.28,12500.513,0.19,25.004,19.002
1518421628.27,12500.508,-0.21,25.003,19.024
1518421629.27,12500.508,-0.21,25.0,19.045
1518421630.28,12500.508,-0.21,25.002,19.034
1518421631.28,12500.508,-0.21,24.999,19.034
1518421632.28,12500.513,0.19,25.001,19.013
1518421633.28,12500.513,0.19,24.999,19.024
1518421634.28,12500.513,0.19,25.002,19.024
1518421635.28,12500.5,-0.85,24.999,19.013
1518421636.27,12500.5,-0.85,25.001,19.024
1518421637.28,12500.5,-0.85,24.999,19.034
1518421638.28,12500.511,0.03,25.0,19.013
1518421639.28,12500.511,0.03,24.998,19.024
1518421640.28,12500.511,0.03,25.002,19.024
1518421641.28,12500.511,0.03,25.0,19.024
1518421642.28,12500.485,-2.05,25.001,19.024
1518421643.28,12500.485,-2.05,24.999,19.024
1518421644.28,12500.485,-2.05,25.0,19.045
1518421645.28,12500.511,0.03,24.997,19.013
1518421646.28,12500.511,0.03,24.998,19.024
1518421647.28,12500.511,0.03,24.996,19.045
1518421648.28,12500.495,-1.25,25.0,19.024
1518421649.28,12500.495,-1.25,24.999,19.034
1518421650.28,12500.495,-1.25,25.002,19.024
1518421651.28,12500.495,-1.25,25.0,19.024
1518421652.28,12500.521,0.83,25.002,19.013
1518421653.28,12500.521,0.83,24.998,19.024
1518421654.28,12500.521,0.83,24.999,19.045
1518421655.28,12500.513,0.19,24.997,19.034
1518421656.28,12500.513,0.19,24.999,19.024
1518421657.28,12500.513,0.19,24.998,19.013
1518421658.28,12500.498,-1.01,25.001,19.013
1518421659.28,12500.498,-1.01,24.997,19.024
1518421660.28,12500.498,-1.01,25.0,19.034
1518421661.28,12500.498,-1.01,24.997,19.034
1518421662.28,12500.516,0.43,24.999,19.034
1518421663.28,12500.516,0.43,24.997,19.024
1518421664.28,12500.516,0.43,25.0,19.013
1518421665.28,12500.511,0.03,24.999,19.013
1518421666.28,12500.511,0.03,25.001,19.045
1518421667.28,12500.511,0.03,25.0,19.034
1518421668.28,12500.508,-0.21,25.001,19.045
1518421669.28,12500.508,-0.21,24.998,19.034
1518421670.28,12500.508,-0.21,24.998,19.002
1518421671.28,12500.508,-0.21,24.996,19.024
1518421672.28,12500.528,1.39,25.0,19.013
1518421673.29,12500.528,1.39,24.999,19.013
1518421674.29,12500.528,1.39,25.003,19.034
1518421675.28,12500.503,-0.61,25.002,19.013
1518421676.28,12500.503,-0.61,25.005,19.034
1518421677.28,12500.503,-0.61,25.002,19.024
1518421678.28,12500.503,-0.61,25.001,19.013
1518421679.29,12500.522,0.91,24.996,19.024
1518421680.29,12500.522,0.91,24.997,19.034
1518421681.29,12500.522,0.91,24.995,19.024
1518421682.29,12500.503,-0.61,24.999,19.034
1518421683.29,12500.503,-0.61,24.999,19.034
1518421684.28,12500.503,-0.61,25.004,19.013
1518421685.29,12500.505,-0.45,25.004,19.013
1518421686.29,12500.505,-0.45,25.007,19.002
1518421687.29,12500.505,-0.45,25.003,19.013
1518421688.29,12500.505,-0.45,25.004,19.024
1518421689.29,12500.508,-0.21,24.999,19.013
1518421690.29,12500.508,-0.21,25.0,19.013
1518421691.29,12500.508,-0.21,24.999,19.002
1518421692.29,12500.518,0.59,25.0,19.002
1518421693.29,12500.518,0.59,24.999,19.002
1518421694.29,12500.518,0.59,25.002,19.002
1518421695.29,12500.493,-1.41,25.0,19.024
1518421696.29,12500.493,-1.41,25.001,19.002
1518421697.29,12500.493,-1.41,24.998,18.991
1518421698.29,12500.493,-1.41,24.999,19.002
1518421699.29,12500.516,0.43,24.998,19.013
1518421700.29,12500.516,0.43,24.999,19.002
1518421701.29,12500.516,0.43,24.999,19.002
1518421702.29,12500.516,0.43,25.002,19.002
1518421703.29,12500.516,0.43,24.999,19.013
1518421704.29,12500.516,0.43,25.002,19.002
1518421705.29,12500.531,1.63,24.998,18.991
1518421706.29,12500.531,1.63,25.0,18.991
1518421707.29,12500.531,1.63,24.997,19.002
1518421708.29,12500.531,1.63,24.999,18.991
1518421709.29,12500.505,-0.45,24.997,19.002
1518421710.29,12500.505,-0.45,25.0,18.97
1518421711.29,12500.505,-0.45,24.999,18.981
1518421712.29,12500.508,-0.21,25.001,18.991
1518421713.29,12500.508,-0.21,25.0,19.002
1518421714.29,12500.508,-0.21,25.0,18.991
1518421715.29,12500.511,0.03,24.996,18.991
1518421716.29,12500.511,0.03,24.997,19.002
1518421717.29,12500.511,0.03,24.995,19.002
1518421718.29,12500.511,0.03,24.998,18.991
1518421719.29,12500.493,-1.41,24.997,18.991
1518421720.29,12500.493,-1.41,25.001,19.002
1518421721.29,12500.493,-1.41,25.001,19.002
1518421722.29,12500.505,-0.45,25.003,19.002
1518421723.29,12500.505,-0.45,25.0,18.991
1518421724.29,12500.505,-0.45,25.001,18.991
1518421725.29,12500.508,-0.21,24.998,18.991
1518421726.29,12500.508,-0.21,25.0,19.002
1518421727.29,12500.508,-0.21,24.998,18.981
1518421728.29,12500.508,-0.21,25.001,18.981
1518421729.3,12500.498,-1.01,24.998,19.002
1518421730.3,12500.498,-1.01,25.001,19.002
1518421731.29,12500.498,-1.01,24.999,18.981
1518421732.29,12500.505,-0.45,25.0,19.002
1518421733.29,12500.505,-0.45,24.999,19.002
1518421734.29,12500.505,-0.45,25.001,19.002
1518421735.3,12500.508,-0.21,24.999,19.002
1518421736.3,12500.508,-0.21,25.002,19.002
1518421737.3,12500.508,-0.21,25.0,19.013
1518421738.3,12500.508,-0.21,25.002,18.991
1518421739.29,12500.521,0.83,25.0,18.981
1518421740.29,12500.521,0.83,25.002,18.991
1518421741.29,12500.521,0.83,24.998,18.991
1518421742.3,12500.495,-1.25,24.999,18.981
1518421743.3,12500.495,-1.25,24.996,19.013
1518421744.3,12500.495,-1.25,25.0,19.002
1518421745.3,12500.495,-1.25,24.999,18.991
1518421746.3,12500.508,-0.21,25.002,19.002
1518421747.3,12500.508,-0.21,24.999,19.002
1518421748.3,12500.508,-0.21,25.001,19.002
1518421749.3,12500.49,-1.65,24.999,18.981
1518421750.3,12500.49,-1.65,25.0,19.002
1518421751.3,12500.49,-1.65,24.998,18.991
1518421752.3,12500.503,-0.61,24.999,19.002
1518421753.3,12500.503,-0.61,24.996,19.002
1518421754.3,12500.503,-0.61,24.998,19.002
1518421755.3,12500.503,-0.61,24.997,19.002
1518421756.3,12500.5,-0.85,25.0,19.002
1518421757.3,12500.5,-0.85,24.998,19.002
1518421758.3,12500.5,-0.85,25.0,19.002
1518421759.3,12500.488,-1.81,24.997,19.013
1518421760.3,12500.488,-1.81,24.998,19.013
1518421761.3,12500.488,-1.81,24.995,19.013
1518421762.3,12500.5,-0.85,24.998,19.002
1518421763.3,12500.5,-0.85,24.996,19.024
1518421764.3,12500.5,-0.85,25.0,19.002
1518421765.3,12500.5,-0.85,24.999,18.991
1518421766.3,12500.49,-1.65,25.002,19.024
1518421767.3,12500.49,-1.65,25.001,18.991
1518421768.3,12500.49,-1.65,25.004,19.002
1518421769.3,12500.511,0.03,25.0,19.013
1518421770.3,12500.511,0.03,25.001,19.013
1518421771.3,12500.511,0.03,24.997,19.013
1518421772.3,12500.508,-0.21,25.0,19.002
1518421773.3,12500.508,-0.21,24.997,19.013
1518421774.3,12500.508,-0.21,25.0,19.002
1518421775.3,12500.508,-0.21,24.998,19.002
1518421776.3,12500.516,0.43,25.002,19.002
1518421777.3,12500.516,0.43,25.0,18.991
1518421778.3,12500.516,0.43,25.002,19.002
1518421779.3,12500.505,-0.45,24.999,19.002
1518421780.3,12500.505,-0.45,25.002,18.991
1518421781.3,12500.505,-0.45,24.998,18.991
1518421782.3,12500.518,0.59,25.0,19.013
1518421783.3,12500.518,0.59,24.997,19.002
1518421784.31,12500.518,0.59,25.0,19.013
1518421785.31,12500.518,0.59,24.999,18.991
1518421786.3,12500.513,0.19,25.002,19.002
1518421787.3,12500.513,0.19,25.0,19.013
1518421788.3,12500.513,0.19,25.001,19.002
1518421789.3,12500.513,0.19,24.999,18.981
1518421790.31,12500.513,0.19,25.0,19.002
1518421791.31,12500.513,0.19,24.998,19.002
1518421792.31,12500.5,-0.85,24.998,19.013
1518421793.31,12500.5,-0.85,24.996,19.002
1518421794.31,12500.5,-0.85,24.999,19.002
1518421795.3,12500.5,-0.85,24.998,19.013
1518421796.3,12500.505,-0.45,25.001,19.002
1518421797.31,12500.505,-0.45,24.999,19.002
1518421798.31,12500.505,-0.45,25.0,19.002
1518421799.31,12500.5,-0.85,24.997,19.002
1518421800.31,12500.5,-0.85,24.998,19.024
1518421801.31,12500.5,-0.85,24.994,19.002
1518421802.31,12500.5,-0.85,24.996,18.991
1518421803.31,12500.511,0.03,24.996,19.013
1518421804.31,12500.511,0.03,24.999,19.002
1518421805.31,12500.511,0.03,24.998,18.991
1518421806.31,12500.488,-1.81,25.001,19.002
1518421807.31,12500.488,-1.81,24.998,19.002
1518421808.31,12500.488,-1.81,25.0,19.002
1518421809.31,12500.513,0.19,24.998,18.991
1518421810.31,12500.513,0.19,25.001,19.013
1518421811.31,12500.513,0.19,24.999,18.991
1518421812.31,12500.513,0.19,25.0,19.002
1518421813.31,12500.5,-0.85,24.997,19.002
1518421814.31,12500.5,-0.85,24.998,19.024
1518421815.31,12500.5,-0.85,24.996,19.002
1518421816.31,12500.508,-0.21,25.0,18.991
1518421817.31,12500.508,-0.21,24.997,18.991
1518421818.31,12500.508,-0.21,25.0,19.013
1518421819.31,12500.495,-1.25,24.997,19.013
1518421820.31,12500.495,-1.25,25.0,19.002
1518421821.31,12500.495,-1.25,24.998,18.981
1518421822.31,12500.495,-1.25,24.999,19.013
1518421823.31,12500.505,-0.45,24.997,19.013
1518421824.31,12500.505,-0.45,24.999,18.991
1518421825.31,12500.505,-0.45,24.998,19.002
1518421826.31,12500.485,-2.05,25.0,18.991
1518421827.31,12500.485,-2.05,24.999,19.013
1518421828.31,12500.485,-2.05,25.002,19.002
1518421829.31,12500.521,0.83,25.0,19.002
1518421830.31,12500.521,0.83,25.002,18.981
1518421831.31,12500.521,0.83,24.999,18.991
1518421832.31,12500.521,0.83,25.0,19.002
1518421833.31,12500.513,0.19,24.996,18.981
1518421834.31,12500.513,0.19,24.999,19.002
1518421835.31,12500.513,0.19,24.998,19.002
1518421836.31,12500.531,1.63,25.001,18.991
1518421837.31,12500.531,1.63,24.999,18.991
1518421838.31,12500.531,1.63,25.002,18.991
1518421839.32,12500.503,-0.61,25.001,18.981
1518421840.32,12500.503,-0.61,25.002,18.991
1518421841.32,12500.503,-0.61,24.999,18.991
1518421842.31,12500.503,-0.61,25.001,18.97
1518421843.31,12500.5,-0.85,24.997,18.97
1518421844.31,12500.5,-0.85,25.0,19.002
1518421845.31,12500.5,-0.85,24.998,19.002
1518421846.31,12500.518,0.59,25.001,19.002
1518421847.32,12500.518,0.59,24.999,19.002
1518421848.32,12500.518,0.59,25.001,19.002
1518421849.32,12500.511,0.03,24.999,18.981
1518421850.32,12500.511,0.03,25.0,19.013
1518421851.31,12500.511,0.03,24.998,18.991
1518421852.32,12500.511,0.03,25.0,19.002
1518421853.32,12500.511,0.03,24.998,19.013
1518421854.32,12500.511,0.03,25.0,19.013
1518421855.32,12500.511,0.03,24.999,18.991
1518421856.32,12500.495,-1.25,25.0,19.013
1518421857.32,12500.495,-1.25,24.998,19.013
1518421858.32,12500.495,-1.25,25.0,18.991
1518421859.32,12500.495,-1.25,24.998,18.991
1518421860.32,12500.5,-0.85,25.0,18.991
1518421861.32,12500.5,-0.85,24.998,18.981
1518421862.32,12500.5,-0.85,25.0,19.002
1518421863.32,12500.516,0.43,24.997,19.013
1518421864.32,12500.516,0.43,24.999,19.002
1518421865.32,12500.516,0.43,24.998,19.002
1518421866.32,12500.516,0.43,25.0,19.013
