timestamp,v,temp_c
1528860894.43,-7.04569901,21.907
1528860899.57,-7.04569966,21.904
1528860904.71,-7.04569866,21.909
1528860909.85,-7.04570023,21.913
1528860914.99,-7.04570064,21.91
1528860920.13,-7.0457005,21.921
1528860925.26,-7.04570116,21.916
1528860930.4,-7.045701,21.919
1528860935.54,-7.04570046,21.921
1528860940.68,-7.04570071,21.912
1528860945.82,-7.04570211,21.916
1528860950.96,-7.04570152,21.919
1528860956.1,-7.04570055,21.918
1528860961.24,-7.04570036,21.912
1528860966.38,-7.04569935,21.907
1528860971.51,-7.04569987,21.912
1528860976.65,-7.04570007,21.906
1528860981.79,-7.04570001,21.906
1528860986.93,-7.04569991,21.909
1528860992.07,-7.0456989,21.912
1528860997.21,-7.04569979,21.909
1528861002.35,-7.04569952,21.912
1528861007.49,-7.04570041,21.907
1528861012.63,-7.04570026,21.909
1528861017.77,-7.04570095,21.912
1528861022.91,-7.04570069,21.901
1528861028.04,-7.04570133,21.909
1528861033.18,-7.04570043,21.902
1528861038.32,-7.04570154,21.904
1528861043.46,-7.04570085,21.902
1528861048.6,-7.0457004,21.898
1528861053.74,-7.04569841,21.902
1528861058.88,-7.04569991,21.899
1528861064.02,-7.04570002,21.904
1528861069.16,-7.04570025,21.913
1528861074.3,-7.04569834,21.904
1528861079.44,-7.04569904,21.909
1528861084.58,-7.04569931,21.906
1528861089.71,-7.04569748,21.907
1528861094.85,-7.04569669,21.915
1528861099.99,-7.04569887,21.924
1528861105.13,-7.04569822,21.913
1528861110.27,-7.04569612,21.913
1528861115.41,-7.04569511,21.916
1528861120.55,-7.045697,21.91
1528861125.69,-7.0456982,21.904
1528861130.82,-7.04569843,21.907
1528861135.96,-7.04569989,21.907
1528861141.1,-7.04570123,21.899
1528861146.24,-7.04569847,21.901
1528861151.38,-7.04569807,21.907
1528861156.52,-7.045699,21.898
1528861161.66,-7.04569971,21.896
1528861166.8,-7.0456987,21.884
1528861171.94,-7.04569765,21.883
1528861177.08,-7.04569847,21.879
1528861182.21,-7.04569937,21.879
1528861187.35,-7.04569949,21.879
1528861192.49,-7.04569866,21.881
1528861197.63,-7.04569858,21.87
1528861202.77,-7.04569815,21.879
1528861207.91,-7.04569709,21.876
1528861213.05,-7.04569767,21.879
1528861218.19,-7.04569742,21.879
1528861223.32,-7.04569767,21.878
1528861228.46,-7.04569695,21.878
1528861233.6,-7.04569837,21.869
1528861238.74,-7.04569945,21.864
1528861243.88,-7.04569982,21.861
1528861249.02,-7.04569848,21.857
1528861254.16,-7.04569706,21.858
1528861259.3,-7.04569918,21.849
1528861264.44,-7.04569776,21.85
1528861269.58,-7.04569911,21.855
1528861274.72,-7.0456989,21.867
1528861279.85,-7.04569823,21.858
1528861284.99,-7.04569737,21.858
1528861290.13,-7.04569575,21.853
1528861295.27,-7.04569618,21.86
1528861300.41,-7.04569511,21.867
1528861305.55,-7.04569494,21.87
1528861310.69,-7.04569494,21.863
1528861315.83,-7.04569588,21.864
1528861320.97,-7.04569484,21.863
1528861326.1,-7.04569562,21.86
1528861331.24,-7.04569622,21.863
1528861336.38,-7.04569828,21.869
1528861341.52,-7.04569821,21.867
1528861346.66,-7.04569663,21.866
1528861351.8,-7.04569531,21.876
1528861356.94,-7.04569479,21.875
1528861362.08,-7.04569455,21.876
1528861367.22,-7.04569786,21.87
1528861372.36,-7.04569634,21.872
1528861377.5,-7.04569687,21.873
1528861382.64,-7.04569495,21.878
1528861387.78,-7.04569517,21.873
1528861392.91,-7.0456963,21.875
1528861398.05,-7.04569586,21.878
1528861403.19,-7.04569443,21.875
1528861408.33,-7.04569641,21.876
1528861413.47,-7.0456968,21.873
1528861418.61,-7.04569794,21.878
1528861423.75,-7.04569802,21.872
1528861428.89,-7.0456975,21.876
1528861434.03,-7.04569625,21.878
1528861439.17,-7.0456958,21.876
1528861444.31,-7.04569605,21.876
1528861449.44,-7.04569603,21.878
1528861454.58,-7.04569701,21.886
1528861459.72,-7.04569693,21.876
1528861464.86,-7.04569734,21.878
1528861470.0,-7.04569714,21.87
1528861475.14,-7.04569789,21.866
1528861480.28,-7.04569718,21.867
1528861485.42,-7.04569589,21.867
1528861490.56,-7.04569553,21.873
1528861495.69,-7.04569448,21.861
1528861500.83,-7.04569487,21.863
1528861505.97,-7.04569611,21.853
1528861511.11,-7.04569468,21.852
1528861516.25,-7.04569502,21.853
1528861521.39,-7.04569505,21.853
1528861526.53,-7.04569415,21.846
1528861531.67,-7.04569395,21.85
