timestamp,ltz1000-p17-hammond
1514527005.650,7071441.4
1514527009.002,7071441.4
1514527012.355,7071442.4
1514527015.706,7071441.6
1514527019.059,7071440.3
1514527022.411,7071440.9
1514527025.770,7071442.1
1514527029.115,7071442.6
1514527032.467,7071442.1
1514527035.819,7071443.4
1514527039.172,7071441.6
1514527042.523,7071440.9
1514527045.876,7071441.6
1514527049.228,7071441.1
1514527052.580,7071441.6
1514527055.932,7071440.9
1514527059.285,7071441.6
1514527062.636,7071441.9
1514527066.185,7071441.4
1514527069.341,7071441.6
1514527072.693,7071442.4
1514527076.045,7071441.6
1514527079.397,7071441.1
1514527082.749,7071442.6
1514527086.101,7071443.4
1514527089.454,7071442.1
1514527092.805,7071442.6
1514527096.158,7071443.4
1514527099.510,7071443.4
1514527102.862,7071443.4
1514527106.214,7071442.6
1514527109.566,7071443.4
1514527112.918,7071443.9
1514527116.271,7071443.9
1514527119.622,7071443.9
1514527122.975,7071443.6
1514527126.327,7071443.4
1514527129.679,7071443.9
1514527133.031,7071443.6
1514527136.383,7071443.4
1514527139.736,7071443.4
1514527143.087,7071443.9
1514527146.440,7071442.9
1514527149.792,7071444.7
1514527153.144,7071443.1
1514527156.496,7071443.4
1514527159.848,7071443.1
1514527163.200,7071442.4
1514527166.552,7071442.6
1514527169.905,7071442.6
1514527173.256,7071443.9
1514527176.609,7071442.9
1514527179.961,7071444.1
1514527183.313,7071443.9
1514527186.665,7071444.1
1514527190.017,7071445.4
1514527193.370,7071444.9
1514527196.721,7071444.4
1514527200.074,7071444.4
1514527203.426,7071444.1
1514527206.778,7071442.6
1514527210.130,7071443.6
1514527213.482,7071444.1
1514527216.834,7071443.6
1514527220.186,7071444.9
1514527223.538,7071444.1
1514527226.891,7071443.1
1514527230.242,7071444.4
1514527233.595,7071443.4
1514527236.947,7071442.9
1514527240.299,7071443.6
1514527243.651,7071444.4
1514527247.004,7071443.4
1514527250.355,7071445.4
1514527253.708,7071444.7
1514527257.060,7071443.4
1514527260.412,7071443.6
1514527263.764,7071443.1
1514527267.116,7071444.1
1514527270.468,7071443.6
1514527273.821,7071443.9
1514527277.172,7071443.9
1514527280.525,7071443.4
1514527283.877,7071443.4
1514527287.229,7071442.1
1514527290.582,7071442.1
1514527293.933,7071442.9
1514527297.286,7071443.1
1514527300.637,7071442.9
1514527303.990,7071443.4
1514527307.342,7071441.1
1514527310.693,7071443.6
1514527314.046,7071443.9
1514527317.399,7071444.7
1514527320.750,7071442.9
1514527324.102,7071442.1
1514527327.455,7071442.1
1514527330.806,7071442.9
1514527334.159,7071443.6
1514527337.511,7071441.6
1514527340.863,7071442.9
1514527344.215,7071441.9
1514527347.568,7071442.6
1514527350.919,7071442.6
1514527354.271,7071441.9
1514527357.624,7071442.1
1514527360.976,7071441.9
1514527364.328,7071442.6
1514527367.680,7071442.6
1514527371.032,7071442.6
1514527374.384,7071442.4
1514527377.736,7071443.6
1514527381.089,7071442.9
1514527384.440,7071442.4
1514527387.793,7071442.6
1514527391.145,7071440.9
1514527394.497,7071440.9
1514527397.849,7071441.4
1514527401.201,7071441.4
1514527404.554,7071441.1
1514527407.906,7071441.9
1514527411.257,7071441.9
1514527414.610,7071441.6
1514527417.962,7071442.1
1514527421.314,7071440.3
1514527424.666,7071441.4
1514527428.019,7071441.9
1514527431.370,7071441.6
1514527434.723,7071440.9
1514527438.074,7071440.6
1514527441.427,7071441.4
1514527444.779,7071441.1
1514527448.131,7071441.9
1514527451.483,7071441.4
1514527454.836,7071440.9
1514527458.187,7071439.6
1514527461.540,7071440.9
1514527464.892,7071441.1
1514527468.244,7071440.6
1514527471.596,7071440.3
1514527474.949,7071440.6
1514527478.300,7071441.4
1514527481.652,7071441.9
1514527485.004,7071442.1
1514527488.356,7071441.4
1514527491.709,7071441.9
1514527495.061,7071442.1
1514527498.413,7071442.4
1514527501.765,7071441.9
1514527505.117,7071440.3
1514527508.469,7071441.6
1514527511.822,7071442.4
1514527515.174,7071441.6
1514527518.525,7071441.9
1514527521.961,7071441.4
1514527525.230,7071441.1
1514527528.582,7071442.1
1514527531.935,7071442.6
1514527535.286,7071441.6
1514527538.639,7071441.9
1514527541.990,7071441.6
1514527545.343,7071442.4
1514527548.695,7071442.9
1514527552.047,7071443.9
1514527555.399,7071443.1
1514527558.752,7071442.1
1514527562.103,7071443.6
1514527565.456,7071444.1
1514527568.807,7071443.9
1514527572.160,7071443.1
1514527575.512,7071441.6
1514527578.864,7071442.4
1514527582.217,7071444.7
1514527585.568,7071444.7
1514527588.921,7071444.7
1514527592.273,7071444.4
1514527595.625,7071445.2
1514527598.977,7071444.4
1514527602.329,7071445.3
1514527605.681,7071445.2
1514527609.033,7071445.4
1514527612.386,7071445.9
1514527615.737,7071446.7
1514527619.090,7071445.9
1514527622.442,7071445.3
1514527625.794,7071444.1
1514527629.147,7071445.7
1514527632.498,7071445.4
1514527635.851,7071445.2
1514527639.202,7071444.9
1514527642.555,7071444.7
1514527645.907,7071444.7
1514527649.259,7071444.9
1514527652.611,7071446.4
1514527656.089,7071446.4
1514527659.315,7071446.9
1514527662.667,7071448.2
1514527666.020,7071447.7
1514527669.372,7071448.0
1514527672.724,7071448.5
1514527676.076,7071447.7
1514527679.428,7071445.9
1514527682.780,7071445.4
1514527686.133,7071446.4
1514527689.484,7071445.2
1514527692.837,7071445.9
1514527696.189,7071445.4
1514527699.541,7071445.9
1514527702.893,7071446.9
1514527706.245,7071445.9
1514527709.597,7071446.4
1514527712.950,7071446.2
1514527716.302,7071446.4
1514527719.654,7071446.9
1514527723.006,7071446.9
1514527726.359,7071448.7
1514527729.710,7071447.2
1514527733.063,7071447.2
1514527736.414,7071446.4
1514527739.767,7071446.7
1514527743.119,7071446.4
1514527746.471,7071445.4
1514527749.823,7071446.4
1514527753.175,7071445.9
1514527756.528,7071445.9
1514527759.880,7071445.7
1514527763.232,7071446.2
1514527766.584,7071446.9
1514527769.936,7071445.7
1514527773.288,7071447.4
1514527776.640,7071446.7
1514527779.992,7071446.4
1514527783.345,7071446.4
1514527786.696,7071445.7
1514527790.049,7071445.2
1514527793.401,7071446.9
1514527796.753,7071445.2
1514527800.105,7071445.4
1514527803.457,7071445.9
1514527806.810,7071445.7
1514527810.161,7071444.9
1514527813.514,7071446.2
1514527816.866,7071445.4
1514527820.218,7071444.9
1514527823.570,7071446.4
1514527826.922,7071445.9
1514527830.275,7071447.7
1514527833.627,7071446.4
1514527836.978,7071443.6
1514527840.331,7071445.2
1514527843.683,7071444.4
1514527847.035,7071444.1
1514527850.387,7071444.1
1514527853.740,7071443.6
1514527857.091,7071442.9
1514527860.444,7071444.4
1514527863.796,7071441.9
1514527867.148,7071444.4
1514527870.500,7071444.1
1514527873.852,7071444.4
1514527877.204,7071443.1
1514527880.557,7071443.1
1514527883.909,7071442.9
1514527887.261,7071442.1
1514527890.613,7071442.1
1514527893.965,7071441.9
1514527897.317,7071442.6
1514527900.669,7071442.6
1514527904.021,7071443.6
1514527907.374,7071442.1
1514527910.725,7071443.1
1514527914.078,7071443.9
1514527917.430,7071441.9
1514527920.782,7071441.9
1514527924.135,7071445.2
1514527927.486,7071445.7
1514527930.839,7071442.1
1514527934.190,7071442.6
1514527937.543,7071445.9
1514527940.895,7071442.9
1514527944.247,7071444.1
1514527947.599,7071443.6
1514527950.951,7071444.4
1514527954.304,7071442.6
1514527957.656,7071441.6
1514527961.007,7071444.1
1514527964.360,7071443.9
1514527967.712,7071445.2
1514527971.064,7071443.1
1514527974.416,7071444.4
1514527977.768,7071443.9
1514527981.121,7071443.1
1514527984.472,7071443.4
1514527987.825,7071441.9
1514527991.177,7071441.4
1514527994.529,7071443.6
1514527997.881,7071441.6
1514528001.233,7071442.6
1514528004.585,7071443.9
1514528007.938,7071443.4
1514528011.289,7071443.6
1514528014.709,7071442.1
1514528017.993,7071442.1
1514528021.346,7071443.4
1514528024.698,7071441.4
1514528028.050,7071442.6
1514528031.402,7071440.9
1514528034.754,7071440.3
1514528038.106,7071442.4
1514528041.459,7071442.4
1514528044.810,7071442.4
1514528048.163,7071442.9
1514528051.516,7071443.1
1514528054.867,7071442.6
1514528058.219,7071442.1
1514528061.571,7071440.6
1514528064.924,7071439.8
1514528068.276,7071440.6
1514528071.627,7071441.9
1514528074.980,7071442.6
1514528078.332,7071441.4
1514528081.684,7071442.1
1514528085.036,7071439.6
1514528088.389,7071442.6
1514528091.740,7071442.1
1514528095.093,7071440.1
1514528098.445,7071441.4
1514528101.797,7071439.8
1514528105.149,7071440.9
1514528108.501,7071440.3
1514528111.854,7071439.8
1514528115.205,7071439.6
1514528118.558,7071440.1
1514528121.909,7071439.8
1514528125.262,7071440.9
1514528128.614,7071440.6
1514528131.966,7071442.1
1514528135.318,7071441.4
1514528138.670,7071441.1
1514528142.022,7071442.4
1514528145.375,7071441.9
1514528148.727,7071442.1
1514528152.078,7071440.6
1514528155.431,7071440.9
1514528158.783,7071442.4
1514528162.135,7071442.4
1514528165.487,7071442.9
1514528168.839,7071442.6
1514528172.192,7071441.1
1514528175.543,7071441.6
1514528178.896,7071441.1
1514528182.247,7071441.6
1514528185.600,7071442.4
1514528188.953,7071441.9
1514528192.304,7071440.9
1514528195.656,7071441.4
1514528199.009,7071441.6
1514528202.361,7071442.6
1514528205.937,7071442.1
1514528209.064,7071442.1
1514528212.417,7071441.4
1514528215.769,7071442.1
1514528219.121,7071443.1
1514528222.475,7071441.6
1514528225.826,7071440.3
1514528229.177,7071443.1
1514528232.530,7071441.4
1514528235.882,7071442.1
1514528239.234,7071442.4
1514528242.586,7071441.6
1514528245.939,7071442.1
1514528249.291,7071441.4
1514528252.643,7071442.4
1514528255.995,7071441.1
1514528259.347,7071443.4
1514528262.699,7071443.6
1514528266.051,7071442.9
1514528269.403,7071443.1
1514528272.755,7071441.1
1514528276.107,7071441.9
1514528279.460,7071442.9
1514528282.812,7071442.6
1514528286.164,7071440.9
1514528289.516,7071442.4
1514528292.868,7071442.4
1514528296.220,7071442.1
1514528299.572,7071441.1
1514528302.925,7071441.9
1514528306.277,7071441.9
1514528309.629,7071441.6
1514528312.981,7071441.6
1514528316.333,7071441.9
1514528319.685,7071442.4
1514528323.037,7071441.6
1514528326.389,7071441.4
1514528329.742,7071440.6
1514528333.094,7071442.6
1514528336.445,7071441.9
1514528339.798,7071442.4
1514528343.150,7071441.4
1514528346.502,7071441.4
1514528349.854,7071442.4
1514528353.206,7071440.9
1514528356.558,7071441.9
1514528359.911,7071440.9
1514528363.262,7071442.9
1514528366.615,7071442.1
1514528369.967,7071440.9
1514528373.319,7071443.1
1514528376.672,7071443.1
1514528380.023,7071441.1
1514528383.376,7071441.6
1514528386.728,7071442.4
1514528390.080,7071441.1
1514528393.432,7071441.4
1514528396.784,7071441.6
1514528400.136,7071442.4
1514528403.488,7071441.9
1514528406.841,7071442.1
1514528410.193,7071441.9
1514528413.545,7071442.4
1514528416.896,7071442.6
1514528420.249,7071441.9
1514528423.601,7071442.4
1514528426.953,7071442.6
1514528430.305,7071441.4
1514528433.658,7071441.6
1514528437.010,7071442.1
1514528440.362,7071442.4
1514528443.713,7071443.1
1514528447.066,7071441.6
1514528450.418,7071443.1
1514528453.770,7071443.6
1514528457.122,7071444.1
1514528460.474,7071442.4
1514528463.827,7071443.1
1514528467.179,7071443.1
1514528470.531,7071443.1
1514528473.883,7071439.8
1514528477.235,7071440.9
1514528480.587,7071441.6
1514528483.939,7071441.1
1514528487.292,7071440.9
1514528490.643,7071440.9
1514528493.996,7071441.1
1514528497.348,7071441.9
1514528500.700,7071441.1
1514528504.052,7071440.9
1514528507.404,7071441.1
1514528510.756,7071440.6
1514528514.109,7071441.1
1514528517.460,7071440.6
1514528520.813,7071442.1
1514528524.165,7071440.6
1514528527.517,7071440.6
1514528530.868,7071440.3
1514528534.221,7071439.8
1514528537.574,7071441.4
1514528540.925,7071440.3
1514528544.278,7071442.1
1514528547.629,7071439.8
1514528550.982,7071439.8
1514528554.334,7071441.1
1514528557.686,7071441.1
1514528561.038,7071441.9
1514528564.391,7071439.8
1514528567.742,7071440.6
1514528571.095,7071441.4
1514528574.447,7071441.4
1514528577.799,7071441.1
1514528581.151,7071439.8
1514528584.504,7071439.1
1514528587.855,7071439.1
1514528591.207,7071440.3
1514528594.559,7071440.3
1514528597.912,7071441.6
1514528601.264,7071440.9
1514528604.616,7071440.6
1514528607.968,7071441.9
1514528611.320,7071441.4
1514528614.672,7071440.6
1514528618.025,7071439.1
1514528621.376,7071440.6
1514528624.729,7071440.6
1514528628.080,7071441.9
1514528631.433,7071442.4
1514528634.785,7071441.1
1514528638.137,7071441.6
1514528641.489,7071440.9
1514528644.842,7071441.9
1514528648.193,7071440.3
1514528651.546,7071440.1
1514528654.897,7071441.1
1514528658.250,7071440.9
1514528661.603,7071440.3
1514528665.057,7071441.4
1514528668.306,7071441.4
1514528671.658,7071441.9
1514528675.010,7071441.9
1514528678.362,7071442.1
1514528681.715,7071442.6
1514528685.067,7071442.1
1514528688.419,7071442.4
1514528691.771,7071442.1
1514528695.123,7071442.4
1514528698.475,7071440.9
1514528702.085,7071442.9
1514528705.180,7071443.4
1514528708.531,7071441.9
1514528711.884,7071442.9
1514528715.236,7071441.6
1514528718.588,7071441.6
1514528721.940,7071441.9
1514528725.292,7071442.9
1514528728.644,7071443.1
1514528731.996,7071442.6
1514528735.349,7071442.6
1514528738.700,7071442.6
1514528742.053,7071442.9
1514528745.405,7071442.1
1514528748.757,7071441.1
1514528752.109,7071442.1
1514528755.461,7071441.1
1514528758.814,7071444.7
1514528762.166,7071442.9
1514528765.518,7071444.7
1514528768.870,7071443.9
1514528772.222,7071444.1
1514528775.574,7071443.6
1514528778.926,7071444.4
1514528782.279,7071443.4
1514528785.630,7071444.7
1514528788.983,7071442.6
1514528792.335,7071443.1
1514528795.687,7071443.4
1514528799.039,7071443.1
1514528802.391,7071443.9
1514528805.743,7071443.4
1514528809.096,7071443.4
1514528812.447,7071443.9
1514528815.800,7071443.6
1514528819.152,7071444.1
1514528822.504,7071443.9
1514528825.856,7071444.1
1514528829.208,7071443.9
1514528832.560,7071443.4
1514528835.913,7071443.4
1514528839.264,7071444.4
1514528842.617,7071442.9
1514528845.969,7071443.9
1514528849.321,7071443.6
1514528852.673,7071443.6
1514528856.025,7071442.4
1514528859.378,7071443.4
1514528862.729,7071443.4
1514528866.082,7071441.9
1514528869.434,7071445.2
1514528872.786,7071443.1
1514528876.138,7071443.9
1514528879.490,7071443.0
1514528882.843,7071443.1
1514528886.194,7071443.1
1514528889.547,7071443.9
1514528892.899,7071443.4
1514528896.250,7071442.9
1514528899.603,7071444.1
1514528902.955,7071443.6
1514528906.307,7071442.4
1514528909.659,7071443.1
1514528913.011,7071442.9
1514528916.363,7071441.9
1514528919.715,7071443.4
1514528923.068,7071441.1
1514528926.420,7071442.1
1514528929.772,7071442.1
1514528933.124,7071442.9
1514528936.476,7071443.6
1514528939.828,7071442.9
1514528943.181,7071442.1
1514528946.532,7071441.9
1514528949.885,7071442.9
1514528953.393,7071443.1
1514528956.589,7071442.6
1514528959.941,7071442.9
1514528963.293,7071443.1
1514528966.645,7071443.6
1514528969.998,7071443.4
1514528973.349,7071443.4
1514528976.702,7071444.7
1514528980.054,7071442.6
1514528983.406,7071442.4
1514528986.758,7071442.6
1514528990.110,7071443.6
1514528993.462,7071443.4
1514528996.814,7071443.6
1514529000.166,7071443.9
1514529003.519,7071443.9
1514529006.871,7071444.4
1514529010.223,7071444.7
1514529013.575,7071443.9
1514529016.927,7071444.4
1514529020.280,7071444.1
1514529023.632,7071444.4
1514529026.983,7071444.4
1514529030.336,7071444.4
1514529033.687,7071443.9
1514529037.040,7071444.9
1514529040.392,7071443.9
1514529043.744,7071443.1
1514529047.096,7071443.1
1514529050.449,7071442.9
1514529054.057,7071443.1
1514529057.153,7071442.9
1514529060.505,7071443.9
1514529063.857,7071443.9
1514529067.209,7071443.4
1514529070.577,7071444.4
1514529073.913,7071443.9
1514529077.266,7071442.6
1514529080.617,7071442.6
1514529083.970,7071443.1
1514529087.322,7071444.7
1514529090.674,7071442.4
1514529094.026,7071444.1
1514529097.378,7071443.9
1514529100.731,7071444.1
1514529104.082,7071446.4
1514529107.435,7071444.9
1514529110.788,7071446.2
1514529114.138,7071446.7
1514529117.491,7071447.7
1514529120.843,7071445.7
1514529124.195,7071446.7
1514529127.548,7071442.9
1514529130.899,7071442.4
1514529134.252,7071443.1
1514529137.604,7071442.9
1514529140.955,7071444.4
1514529144.308,7071445.7
1514529147.660,7071445.2
1514529151.012,7071445.2
1514529154.365,7071446.4
1514529157.716,7071445.4
1514529161.069,7071444.1
1514529164.421,7071441.9
1514529167.773,7071443.1
1514529171.125,7071444.1
1514529174.477,7071443.9
1514529177.829,7071442.9
1514529181.181,7071445.4
1514529184.534,7071447.4
1514529187.885,7071443.4
1514529191.238,7071443.1
1514529194.590,7071443.4
1514529197.942,7071442.4
1514529201.295,7071443.1
1514529204.646,7071442.4
1514529207.998,7071442.6
1514529211.351,7071443.6
1514529214.702,7071442.1
1514529218.055,7071442.6
1514529221.407,7071443.9
1514529224.759,7071442.1
1514529228.112,7071442.9
1514529231.463,7071443.6
1514529234.816,7071442.6
1514529238.167,7071442.4
1514529241.520,7071441.1
1514529244.872,7071443.6
1514529248.224,7071442.1
1514529251.576,7071442.4
1514529254.928,7071442.1
1514529258.281,7071441.6
1514529261.633,7071441.6
1514529264.984,7071443.6
1514529268.337,7071444.1
1514529271.689,7071438.6
1514529275.041,7071438.3
1514529278.393,7071442.6
1514529281.746,7071446.2
1514529285.097,7071445.4
1514529288.450,7071443.6
1514529291.801,7071445.2
1514529295.154,7071444.9
1514529298.506,7071444.4
1514529301.858,7071443.4
1514529305.211,7071445.7
1514529308.562,7071444.1
1514529311.914,7071445.9
1514529315.266,7071446.2
1514529318.618,7071444.9
1514529321.971,7071445.2
1514529325.323,7071445.9
1514529328.675,7071445.7
1514529332.027,7071446.7
1514529335.379,7071445.9
1514529338.732,7071446.9
1514529342.083,7071445.9
1514529345.436,7071445.2
1514529348.788,7071444.9
1514529352.140,7071447.4
1514529355.492,7071444.4
1514529358.844,7071443.1
1514529362.196,7071443.0
1514529365.548,7071443.6
1514529368.900,7071447.2
1514529372.253,7071445.2
1514529375.605,7071445.9
1514529378.957,7071443.9
1514529382.309,7071442.6
1514529385.661,7071442.4
1514529389.014,7071442.6
1514529392.365,7071442.1
1514529395.718,7071443.4
1514529399.070,7071443.9
1514529402.422,7071443.9
1514529405.774,7071444.4
1514529409.126,7071444.9
1514529412.478,7071445.9
1514529415.830,7071444.1
1514529419.183,7071444.1
1514529422.534,7071444.1
1514529425.887,7071444.1
1514529429.239,7071444.0
1514529432.591,7071443.6
1514529435.943,7071443.9
1514529439.295,7071444.1
1514529442.648,7071442.9
1514529445.999,7071444.4
1514529449.352,7071443.1
1514529452.703,7071444.4
1514529456.056,7071444.1
1514529459.408,7071443.1
1514529462.760,7071443.4
1514529466.113,7071442.9
1514529469.464,7071444.7
1514529472.816,7071443.9
1514529476.169,7071443.6
1514529479.521,7071443.4
1514529482.873,7071443.1
1514529486.225,7071442.9
1514529489.577,7071443.6
1514529492.930,7071444.1
1514529496.281,7071443.6
1514529499.633,7071443.1
1514529502.986,7071443.4
1514529506.338,7071442.6
1514529509.690,7071442.1
1514529513.042,7071442.4
1514529516.394,7071443.4
1514529519.746,7071444.1
1514529523.098,7071443.6
1514529526.450,7071443.4
1514529529.803,7071444.4
1514529533.155,7071443.9
1514529536.507,7071442.9
1514529539.858,7071443.1
1514529543.211,7071442.9
1514529546.563,7071444.4
1514529549.915,7071444.9
1514529553.268,7071444.4
1514529556.619,7071446.4
1514529559.972,7071446.2
1514529563.324,7071445.9
1514529566.676,7071447.7
1514529570.028,7071446.7
1514529573.380,7071445.9
1514529576.732,7071445.2
1514529580.085,7071446.4
1514529583.437,7071445.4
1514529586.789,7071446.9
1514529590.141,7071446.9
1514529593.493,7071446.9
1514529596.845,7071445.7
1514529600.198,7071447.7
1514529603.549,7071447.7
1514529606.902,7071445.9
1514529610.254,7071447.2
1514529613.606,7071446.2
1514529616.958,7071445.9
1514529620.310,7071446.4
1514529623.662,7071445.4
1514529627.015,7071445.2
1514529630.366,7071446.2
1514529633.719,7071445.7
1514529637.071,7071443.6
1514529640.423,7071442.9
1514529643.776,7071442.4
1514529647.127,7071441.4
1514529650.480,7071443.1
1514529653.831,7071442.9
1514529657.184,7071443.4
1514529660.535,7071443.6
1514529663.888,7071443.1
1514529667.240,7071443.4
1514529670.592,7071443.1
1514529673.944,7071442.6
1514529677.297,7071441.9
1514529680.648,7071439.8
1514529684.000,7071441.5
1514529687.353,7071441.9
1514529690.705,7071441.4
1514529694.057,7071442.4
1514529697.409,7071442.6
1514529700.761,7071443.1
1514529704.114,7071442.6
1514529707.465,7071442.4
1514529710.818,7071441.6
1514529714.170,7071443.6
1514529717.521,7071443.6
1514529720.874,7071441.9
1514529724.226,7071443.6
1514529727.578,7071443.6
1514529730.930,7071443.6
1514529734.282,7071443.9
1514529737.635,7071443.1
1514529740.986,7071444.4
1514529744.339,7071441.9
1514529747.691,7071442.9
1514529751.043,7071443.1
1514529754.395,7071441.6
1514529757.748,7071442.4
1514529761.099,7071442.9
1514529764.452,7071443.1
1514529767.804,7071440.3
1514529771.156,7071441.6
1514529774.508,7071443.4
1514529777.860,7071443.4
1514529781.213,7071445.2
1514529784.564,7071444.9
1514529787.917,7071444.1
1514529791.269,7071443.1
1514529794.620,7071444.7
1514529797.973,7071443.9
1514529801.325,7071444.1
1514529804.677,7071443.8
1514529808.029,7071444.7
1514529811.382,7071444.4
1514529814.734,7071444.9
1514529818.086,7071444.7
1514529821.438,7071443.9
1514529824.790,7071444.7
1514529828.142,7071443.6
1514529831.494,7071444.4
1514529834.846,7071443.6
1514529838.199,7071444.1
1514529841.551,7071443.9
1514529844.902,7071443.1
1514529848.255,7071443.6
1514529851.607,7071443.6
1514529854.959,7071442.1
1514529858.311,7071441.4
1514529861.664,7071440.3
1514529865.015,7071442.4
1514529868.368,7071440.6
1514529871.719,7071441.4
1514529875.072,7071440.6
1514529878.424,7071443.1
1514529881.777,7071441.6
1514529885.128,7071441.4
1514529888.481,7071441.4
1514529891.832,7071441.6
1514529895.184,7071441.6
1514529898.537,7071440.9
1514529901.889,7071442.1
1514529905.241,7071441.6
1514529908.593,7071441.1
1514529911.945,7071443.1
1514529915.298,7071442.9
1514529918.650,7071442.4
1514529922.001,7071442.4
1514529925.354,7071443.1
1514529928.706,7071441.9
1514529932.058,7071443.1
1514529935.410,7071442.1
1514529938.762,7071441.9
1514529942.114,7071442.4
1514529945.467,7071442.9
1514529948.818,7071442.6
1514529952.171,7071441.9
1514529955.523,7071442.1
1514529958.875,7071442.4
1514529962.227,7071443.6
1514529965.580,7071442.1
1514529968.931,7071442.6
1514529972.283,7071442.1
1514529975.636,7071442.4
1514529978.988,7071442.9
1514529982.340,7071442.1
1514529985.692,7071441.0
1514529989.045,7071442.9
1514529992.397,7071441.6
1514529995.748,7071440.9
1514529999.100,7071443.1
1514530002.453,7071442.4
1514530005.805,7071443.4
1514530009.157,7071441.6
1514530012.509,7071441.4
1514530015.861,7071440.6
1514530019.213,7071441.1
1514530022.566,7071443.1
1514530025.918,7071441.9
1514530029.269,7071442.4
1514530032.622,7071442.4
1514530035.974,7071442.4
1514530039.326,7071440.9
1514530042.678,7071442.6
1514530046.030,7071442.6
1514530049.383,7071442.4
1514530052.734,7071442.6
1514530056.087,7071442.1
1514530059.439,7071441.6
1514530062.791,7071443.6
1514530066.143,7071441.4
1514530069.495,7071441.9
1514530072.847,7071442.6
1514530076.200,7071444.1
1514530079.593,7071442.4
1514530082.904,7071442.1
1514530086.256,7071443.1
1514530089.608,7071443.1
1514530092.960,7071444.1
1514530096.312,7071443.9
1514530099.665,7071444.4
1514530103.016,7071443.1
1514530106.369,7071443.9
1514530109.720,7071444.7
1514530113.073,7071443.1
1514530116.425,7071444.1
1514530119.777,7071445.7
1514530123.129,7071442.6
1514530126.482,7071442.9
1514530129.833,7071442.6
1514530133.186,7071444.1
1514530136.538,7071442.1
1514530139.890,7071443.1
1514530143.242,7071442.4
1514530146.594,7071443.6
1514530149.947,7071443.6
1514530153.298,7071443.6
1514530156.650,7071441.6
1514530160.003,7071443.6
1514530163.354,7071443.6
1514530166.707,7071442.9
1514530170.059,7071442.1
1514530173.412,7071442.4
1514530176.763,7071441.6
1514530180.116,7071442.9
1514530183.467,7071442.9
1514530186.820,7071443.6
1514530190.171,7071442.9
1514530193.524,7071443.1
1514530196.876,7071442.4
1514530200.228,7071441.4
1514530203.580,7071442.6
1514530206.932,7071441.9
1514530210.285,7071444.1
1514530213.636,7071441.6
1514530216.989,7071442.1
1514530220.341,7071442.9
1514530223.693,7071442.4
1514530227.045,7071442.4
1514530230.397,7071442.6
1514530233.750,7071442.4
1514530237.102,7071442.9
1514530240.453,7071442.6
1514530243.806,7071441.9
1514530247.158,7071442.4
1514530250.510,7071441.6
1514530253.862,7071442.6
1514530257.214,7071443.0
1514530260.566,7071441.6
1514530263.919,7071443.9
1514530267.271,7071443.9
1514530270.622,7071444.1
1514530273.975,7071443.1
1514530277.327,7071443.6
1514530280.679,7071445.2
1514530284.031,7071443.4
1514530287.384,7071443.6
1514530290.735,7071443.1
1514530294.088,7071444.1
1514530297.440,7071443.1
1514530300.792,7071442.1
1514530304.144,7071441.6
1514530307.496,7071443.6
1514530310.849,7071443.1
1514530314.200,7071443.1
1514530317.552,7071443.6
1514530320.904,7071441.6
1514530324.257,7071441.4
1514530327.609,7071440.3
1514530330.961,7071440.6
1514530334.313,7071440.6
1514530337.665,7071439.6
1514530341.017,7071440.9
1514530344.370,7071441.6
1514530347.721,7071441.4
1514530351.074,7071439.6
1514530354.426,7071442.4
1514530357.778,7071441.4
1514530361.130,7071441.1
1514530364.482,7071439.6
1514530367.835,7071441.4
1514530371.186,7071442.1
1514530374.539,7071441.9
1514530377.891,7071442.4
1514530381.242,7071442.4
1514530384.595,7071442.4
1514530387.948,7071441.1
1514530391.299,7071440.9
1514530394.652,7071440.9
1514530398.003,7071441.4
1514530401.356,7071442.1
1514530404.708,7071440.9
1514530408.060,7071440.6
1514530411.412,7071441.9
1514530414.764,7071441.4
1514530418.117,7071442.9
1514530421.469,7071443.9
1514530424.820,7071442.4
1514530428.173,7071442.9
1514530431.525,7071441.6
1514530434.877,7071442.1
1514530438.229,7071443.1
1514530441.581,7071441.9
1514530444.934,7071441.6
1514530448.286,7071441.6
1514530451.638,7071442.9
1514530454.990,7071441.9
1514530458.342,7071442.4
1514530461.694,7071441.9
1514530465.046,7071441.6
1514530468.398,7071441.6
1514530471.750,7071441.4
1514530475.103,7071441.9
1514530478.454,7071441.6
1514530481.806,7071441.1
1514530485.159,7071442.6
1514530488.511,7071443.4
1514530491.864,7071442.9
1514530495.215,7071441.9
1514530498.567,7071442.6
1514530501.920,7071443.9
1514530505.272,7071443.4
1514530508.623,7071443.6
1514530511.976,7071442.4
1514530515.328,7071444.4
1514530518.680,7071444.1
1514530522.033,7071441.6
1514530525.384,7071442.6
1514530528.737,7071443.1
1514530532.088,7071443.1
1514530535.441,7071443.4
1514530538.793,7071442.9
1514530542.145,7071444.1
1514530545.497,7071443.1
1514530548.849,7071443.4
1514530552.201,7071442.9
1514530555.554,7071444.1
1514530558.906,7071444.4
1514530562.258,7071443.6
1514530565.610,7071442.9
1514530568.962,7071443.6
1514530572.314,7071443.4
1514530575.666,7071443.1
1514530579.019,7071443.6
1514530582.370,7071444.9
1514530585.723,7071444.1
1514530589.074,7071443.6
1514530592.427,7071443.9
1514530595.779,7071443.9
1514530599.132,7071443.1
1514530602.483,7071443.9
1514530605.836,7071443.4
