resistance,ppm,temp_c
9984.8404,-1.11,26.006
9984.8404,-1.11,26.012
9984.8404,-1.11,26.013
9984.8404,-1.11,26.008
9984.8404,-1.11,26.005
9984.8404,-1.11,25.997
9984.8404,-1.11,26.013
9984.8404,-1.11,26.026
9984.8415,-1.00,25.998
9984.8415,-1.00,26.011
9984.8415,-1.00,26.015
9984.8415,-1.00,26.016
9984.8415,-1.00,26.005
9984.8415,-1.00,26.002
9984.8415,-1.00,26.019
9984.8415,-1.00,26.002
9984.8415,-1.00,26.019
9984.8415,-1.00,26.016
9984.8415,-1.00,26.016
9984.8415,-1.00,26.011
9984.8415,-1.00,26.037
9984.8422,-0.93,26.012
9984.8422,-0.93,26.024
9984.8422,-0.93,26.041
9984.8422,-0.93,26.015
9984.8422,-0.93,26.015
9984.8422,-0.93,26.028
9984.8422,-0.93,26.026
9984.8422,-0.93,26.013
9984.8422,-0.93,26.027
9984.8422,-0.93,26.023
9984.8422,-0.93,26.013
9984.8422,-0.93,26.016
9984.8422,-0.93,26.027
9984.8422,-0.93,26.012
9984.8392,-1.23,26.011
9984.8392,-1.23,26.016
9984.8392,-1.23,26.011
9984.8392,-1.23,26.02
9984.8392,-1.23,26.012
9984.8392,-1.23,26.008
9984.8392,-1.23,26.012
9984.8392,-1.23,26.02
9984.8392,-1.23,26.017
9984.8392,-1.23,26.017
9984.8392,-1.23,26.005
9984.8392,-1.23,26.016
9984.8392,-1.23,26.02
9984.8389,-1.26,26.039
9984.8389,-1.26,26.023
9984.8389,-1.26,26.026
9984.8389,-1.26,26.033
9984.8389,-1.26,26.022
9984.8389,-1.26,26.028
9984.8389,-1.26,26.022
9984.8389,-1.26,26.022
9984.8389,-1.26,26.016
9984.8389,-1.26,26.011
9984.8389,-1.26,26.008
9984.8389,-1.26,26.034
9984.8389,-1.26,26.011
9984.8389,-1.26,26.03
9984.8371,-1.44,26.026
9984.8371,-1.44,26.019
9984.8371,-1.44,26.023
9984.8371,-1.44,26.009
9984.8371,-1.44,26.017
9984.8371,-1.44,26.015
9984.8371,-1.44,25.998
9984.8371,-1.44,26.013
9984.8371,-1.44,26.011
9984.8371,-1.44,26.019
9984.8371,-1.44,26.031
9984.8371,-1.44,26.026
9984.8371,-1.44,26.034
9984.8375,-1.40,26.013
9984.8375,-1.40,26.023
9984.8375,-1.40,26.015
9984.8375,-1.40,26.022
9984.8375,-1.40,26.019
9984.8375,-1.40,26.022
9984.8375,-1.40,26.02
9984.8375,-1.40,26.026
9984.8375,-1.40,26.022
9984.8375,-1.40,26.016
9984.8375,-1.40,26.019
9984.8375,-1.40,26.024
9984.8375,-1.40,26.022
9984.8375,-1.40,26.013
9984.8371,-1.44,26.024
9984.8371,-1.44,26.028
9984.8371,-1.44,26.027
9984.8371,-1.44,26.022
9984.8371,-1.44,26.026
9984.8371,-1.44,26.019
9984.8371,-1.44,26.034
9984.8371,-1.44,26.015
9984.8371,-1.44,26.02
9984.8371,-1.44,26.031
9984.8371,-1.44,26.015
9984.8371,-1.44,26.017
9984.8371,-1.44,26.023
9984.8392,-1.23,26.02
9984.8392,-1.23,26.004
9984.8392,-1.23,26.017
9984.8392,-1.23,26.02
9984.8392,-1.23,26.013
9984.8392,-1.23,26.02
9984.8392,-1.23,26.03
9984.8392,-1.23,26.03
9984.8392,-1.23,26.017
9984.8392,-1.23,26.03
9984.8392,-1.23,26.023
9984.8392,-1.23,26.013
9984.8392,-1.23,26.024
9984.8392,-1.23,26.017
9984.8392,-1.23,26.015
9984.8392,-1.23,26.037
9984.8392,-1.23,26.02
9984.8392,-1.23,26.02
9984.8392,-1.23,26.035
9984.8392,-1.23,26.026
9984.8392,-1.23,26.024
9984.8392,-1.23,26.012
9984.8392,-1.23,26.017
9984.8392,-1.23,26.023
9984.8392,-1.23,26.027
9984.8392,-1.23,26.012
9984.8392,-1.23,26.011
9984.8366,-1.49,26.019
9984.8366,-1.49,26.006
9984.8366,-1.49,26.015
9984.8366,-1.49,26.024
9984.8366,-1.49,26.019
9984.8366,-1.49,26.012
9984.8366,-1.49,26.017
9984.8366,-1.49,26.02
9984.8366,-1.49,26.024
9984.8366,-1.49,26.004
9984.8366,-1.49,26.026
9984.8366,-1.49,26.044
9984.8366,-1.49,26.022
9984.8364,-1.51,26.035
9984.8364,-1.51,26.015
9984.8364,-1.51,26.017
9984.8364,-1.51,26.012
9984.8364,-1.51,26.015
9984.8364,-1.51,26.035
9984.8364,-1.51,26.033
9984.8364,-1.51,26.002
9984.8364,-1.51,26.023
9984.8364,-1.51,26.023
9984.8364,-1.51,26.011
9984.8364,-1.51,26.017
9984.8364,-1.51,26.017
9984.8364,-1.51,26.001
9984.8354,-1.61,26.017
9984.8354,-1.61,26.027
9984.8354,-1.61,26.011
9984.8354,-1.61,26.026
9984.8354,-1.61,26.02
9984.8354,-1.61,26.019
9984.8354,-1.61,26.0
9984.8354,-1.61,26.022
9984.8354,-1.61,26.016
9984.8354,-1.61,26.009
9984.8354,-1.61,26.026
9984.8354,-1.61,26.026
9984.8354,-1.61,26.024
9984.8354,-1.61,26.012
9984.8354,-1.61,26.016
9984.8354,-1.61,26.02
9984.8354,-1.61,26.013
9984.8354,-1.61,26.02
9984.8354,-1.61,26.011
9984.8354,-1.61,26.016
9984.8354,-1.61,26.015
9984.8354,-1.61,26.024
9984.8354,-1.61,26.017
9984.8354,-1.61,26.009
9984.8354,-1.61,26.019
9984.8354,-1.61,26.004
9984.8361,-1.54,26.015
9984.8361,-1.54,26.024
9984.8361,-1.54,26.016
9984.8361,-1.54,26.016
9984.8361,-1.54,26.016
9984.8361,-1.54,26.005
9984.8361,-1.54,26.013
9984.8361,-1.54,26.024
9984.8361,-1.54,26.009
9984.8361,-1.54,26.013
9984.8361,-1.54,26.006
9984.8361,-1.54,26.008
9984.8361,-1.54,26.015
9984.8361,-1.54,26.008
9984.8369,-1.46,26.012
9984.8369,-1.46,26.011
9984.8369,-1.46,26.002
9984.8369,-1.46,26.013
9984.8369,-1.46,26.006
9984.8369,-1.46,26.005
9984.8369,-1.46,26.027
9984.8369,-1.46,26.006
9984.8369,-1.46,26.005
9984.8369,-1.46,26.012
9984.8369,-1.46,26.002
9984.8369,-1.46,26.005
9984.8369,-1.46,26.015
9984.8364,-1.51,26.009
9984.8364,-1.51,26.027
9984.8364,-1.51,26.005
9984.8364,-1.51,26.015
9984.8364,-1.51,26.016
9984.8364,-1.51,26.024
9984.8364,-1.51,26.028
9984.8364,-1.51,26.011
9984.8364,-1.51,26.02
9984.8364,-1.51,26.024
9984.8364,-1.51,26.015
9984.8364,-1.51,26.013
9984.8364,-1.51,26.009
9984.8364,-1.51,26.011
9984.8359,-1.56,26.004
9984.8359,-1.56,26.008
9984.8359,-1.56,26.016
9984.8359,-1.56,26.019
9984.8359,-1.56,26.013
9984.8359,-1.56,26.011
9984.8359,-1.56,26.009
9984.8359,-1.56,25.998
9984.8359,-1.56,26.016
9984.8359,-1.56,25.994
9984.8359,-1.56,26.008
9984.8359,-1.56,26.002
9984.8359,-1.56,26.013
9984.8344,-1.71,26.011
9984.8344,-1.71,26.016
9984.8344,-1.71,26.016
9984.8344,-1.71,26.016
9984.8344,-1.71,26.03
9984.8344,-1.71,26.031
9984.8344,-1.71,26.023
9984.8344,-1.71,26.015
9984.8344,-1.71,26.034
9984.8344,-1.71,26.015
9984.8344,-1.71,26.009
9984.8344,-1.71,26.009
9984.8344,-1.71,26.008
9984.8344,-1.71,26.017
9984.8377,-1.38,26.008
9984.8377,-1.38,26.011
9984.8377,-1.38,26.016
9984.8377,-1.38,25.995
9984.8377,-1.38,26.006
9984.8377,-1.38,26.006
9984.8377,-1.38,25.997
9984.8377,-1.38,26.0
9984.8377,-1.38,26.0
9984.8377,-1.38,26.006
9984.8377,-1.38,26.002
9984.8377,-1.38,26.005
9984.8377,-1.38,25.994
9984.8359,-1.56,26.023
9984.8359,-1.56,26.005
9984.8359,-1.56,26.009
9984.8359,-1.56,26.009
9984.8359,-1.56,26.019
9984.8359,-1.56,26.012
9984.8359,-1.56,26.002
9984.8359,-1.56,26.016
9984.8359,-1.56,26.016
9984.8359,-1.56,26.004
9984.8359,-1.56,26.005
9984.8359,-1.56,25.991
9984.8359,-1.56,25.997
9984.8344,-1.71,26.006
9984.8344,-1.71,26.011
9984.8344,-1.71,26.011
9984.8344,-1.71,26.019
9984.8344,-1.71,26.012
9984.8344,-1.71,26.03
9984.8344,-1.71,26.016
9984.8344,-1.71,26.005
9984.8344,-1.71,26.002
9984.8344,-1.71,26.03
9984.8344,-1.71,26.02
9984.8344,-1.71,26.02
9984.8344,-1.71,26.012
9984.8344,-1.71,25.997
9984.8351,-1.64,26.005
9984.8351,-1.64,26.009
9984.8351,-1.64,25.993
9984.8351,-1.64,26.008
9984.8351,-1.64,26.009
9984.8351,-1.64,26.019
9984.8351,-1.64,25.994
9984.8351,-1.64,26.006
9984.8351,-1.64,26.001
9984.8351,-1.64,26.006
9984.8351,-1.64,26.002
9984.8351,-1.64,26.02
9984.8351,-1.64,26.005
9984.8351,-1.64,26.006
9984.8351,-1.64,26.009
9984.8351,-1.64,26.013
9984.8351,-1.64,26.009
9984.8351,-1.64,26.013
9984.8351,-1.64,26.026
9984.8351,-1.64,26.017
9984.8351,-1.64,26.005
9984.8351,-1.64,26.016
9984.8351,-1.64,26.0
9984.8351,-1.64,26.005
9984.8351,-1.64,26.013
9984.8351,-1.64,26.019
9984.8351,-1.64,26.02
9984.8349,-1.66,25.993
9984.8349,-1.66,26.005
9984.8349,-1.66,25.987
9984.8349,-1.66,26.001
9984.8349,-1.66,26.0
9984.8349,-1.66,25.991
9984.8349,-1.66,25.997
9984.8349,-1.66,25.997
9984.8349,-1.66,25.997
9984.8349,-1.66,26.019
9984.8349,-1.66,25.993
9984.8349,-1.66,26.006
9984.8349,-1.66,26.004
9984.8323,-1.92,26.004
9984.8323,-1.92,26.013
9984.8323,-1.92,26.017
9984.8323,-1.92,25.994
9984.8323,-1.92,26.005
9984.8323,-1.92,26.004
9984.8323,-1.92,26.005
9984.8323,-1.92,26.008
9984.8323,-1.92,26.012
9984.8323,-1.92,26.012
9984.8323,-1.92,25.995
9984.8323,-1.92,26.001
9984.8323,-1.92,26.004
9984.8349,-1.66,26.004
9984.8349,-1.66,26.001
9984.8349,-1.66,26.011
9984.8349,-1.66,25.997
9984.8349,-1.66,26.017
9984.8349,-1.66,26.002
9984.8349,-1.66,26.005
9984.8349,-1.66,26.008
9984.8349,-1.66,26.001
9984.8349,-1.66,26.0
9984.8349,-1.66,26.019
9984.8349,-1.66,26.008
9984.8349,-1.66,26.005
9984.8349,-1.66,25.998
9984.8331,-1.84,26.009
9984.8331,-1.84,25.998
9984.8331,-1.84,26.006
9984.8331,-1.84,26.004
9984.8331,-1.84,26.005
9984.8331,-1.84,25.997
9984.8331,-1.84,26.005
9984.8331,-1.84,25.995
9984.8331,-1.84,26.009
9984.8331,-1.84,26.002
9984.8331,-1.84,26.011
9984.8331,-1.84,26.011
9984.8331,-1.84,26.008
9984.8336,-1.79,26.012
9984.8336,-1.79,26.008
9984.8336,-1.79,26.004
9984.8336,-1.79,25.997
9984.8336,-1.79,26.008
9984.8336,-1.79,26.019
9984.8336,-1.79,26.008
9984.8336,-1.79,25.998
9984.8336,-1.79,25.997
9984.8336,-1.79,25.983
9984.8336,-1.79,26.0
9984.8336,-1.79,26.002
9984.8336,-1.79,26.002
9984.8336,-1.79,26.002
9984.8347,-1.68,26.002
9984.8347,-1.68,26.008
9984.8347,-1.68,26.0
9984.8347,-1.68,26.013
9984.8347,-1.68,26.005
9984.8347,-1.68,26.0
9984.8347,-1.68,26.013
9984.8347,-1.68,26.004
9984.8347,-1.68,26.008
9984.8347,-1.68,26.017
9984.8347,-1.68,25.987
9984.8347,-1.68,26.008
9984.8347,-1.68,26.005
9984.8336,-1.79,25.994
9984.8336,-1.79,26.008
9984.8336,-1.79,26.008
9984.8336,-1.79,26.0
9984.8336,-1.79,26.006
9984.8336,-1.79,26.0
9984.8336,-1.79,26.005
9984.8336,-1.79,25.994
9984.8336,-1.79,26.008
9984.8336,-1.79,25.993
9984.8336,-1.79,25.997
9984.8336,-1.79,25.994
9984.8336,-1.79,26.005
9984.8336,-1.79,26.005
9984.8331,-1.84,26.002
9984.8331,-1.84,26.011
9984.8331,-1.84,25.997
9984.8331,-1.84,26.012
9984.8331,-1.84,26.011
9984.8331,-1.84,26.008
9984.8331,-1.84,26.009
9984.8331,-1.84,26.011
9984.8331,-1.84,26.016
9984.8331,-1.84,25.995
9984.8331,-1.84,26.009
9984.8331,-1.84,26.009
9984.8331,-1.84,26.011
9984.8341,-1.74,26.006
9984.8341,-1.74,26.001
9984.8341,-1.74,26.002
9984.8341,-1.74,26.008
9984.8341,-1.74,25.991
9984.8341,-1.74,25.989
9984.8341,-1.74,26.006
9984.8341,-1.74,26.005
9984.8341,-1.74,26.013
9984.8341,-1.74,26.005
9984.8341,-1.74,26.001
9984.8341,-1.74,25.986
9984.8341,-1.74,26.005
9984.8369,-1.46,26.001
9984.8369,-1.46,26.006
9984.8369,-1.46,26.008
9984.8369,-1.46,26.005
9984.8369,-1.46,26.016
9984.8369,-1.46,26.005
9984.8369,-1.46,26.015
9984.8369,-1.46,26.002
9984.8369,-1.46,26.002
9984.8369,-1.46,26.0
9984.8369,-1.46,26.009
9984.8369,-1.46,26.011
9984.8369,-1.46,25.989
9984.8369,-1.46,26.004
9984.8336,-1.79,25.989
9984.8336,-1.79,25.994
9984.8336,-1.79,26.004
9984.8336,-1.79,26.008
9984.8336,-1.79,26.017
9984.8336,-1.79,26.001
9984.8336,-1.79,25.998
9984.8336,-1.79,26.015
9984.8336,-1.79,26.012
9984.8336,-1.79,26.012
9984.8336,-1.79,26.019
9984.8336,-1.79,26.009
9984.8336,-1.79,26.002
9984.8346,-1.69,26.005
9984.8346,-1.69,25.991
9984.8346,-1.69,26.008
9984.8346,-1.69,25.998
9984.8346,-1.69,25.997
9984.8346,-1.69,25.998
9984.8346,-1.69,25.983
9984.8346,-1.69,25.998
9984.8346,-1.69,25.99
9984.8346,-1.69,26.001
9984.8346,-1.69,26.023
9984.8346,-1.69,26.008
9984.8346,-1.69,25.995
9984.8346,-1.69,26.004
9984.8344,-1.71,26.0
9984.8344,-1.71,26.0
9984.8344,-1.71,26.009
9984.8344,-1.71,25.998
9984.8344,-1.71,25.99
9984.8344,-1.71,26.011
9984.8344,-1.71,26.006
9984.8344,-1.71,26.006
9984.8344,-1.71,26.001
9984.8344,-1.71,26.0
9984.8344,-1.71,25.993
9984.8344,-1.71,26.006
9984.8344,-1.71,25.995
9984.8336,-1.79,26.008
9984.8336,-1.79,25.998
9984.8336,-1.79,26.002
9984.8336,-1.79,26.001
9984.8336,-1.79,26.004
9984.8336,-1.79,26.008
9984.8336,-1.79,26.005
9984.8336,-1.79,26.009
9984.8336,-1.79,26.002
9984.8336,-1.79,26.004
9984.8336,-1.79,26.001
9984.8336,-1.79,26.008
9984.8336,-1.79,26.019
9984.8344,-1.71,25.991
9984.8344,-1.71,25.994
9984.8344,-1.71,25.993
9984.8344,-1.71,26.005
9984.8344,-1.71,25.986
9984.8344,-1.71,26.016
9984.8344,-1.71,25.99
9984.8344,-1.71,26.005
9984.8344,-1.71,25.994
9984.8344,-1.71,26.0
9984.8344,-1.71,26.012
9984.8344,-1.71,26.027
9984.8344,-1.71,25.998
9984.8344,-1.71,26.005
9984.8336,-1.79,25.994
9984.8336,-1.79,26.005
9984.8336,-1.79,26.005
9984.8336,-1.79,26.011
9984.8336,-1.79,26.006
9984.8336,-1.79,25.998
9984.8336,-1.79,26.002
9984.8336,-1.79,26.004
9984.8336,-1.79,25.994
9984.8336,-1.79,25.997
9984.8336,-1.79,26.002
9984.8336,-1.79,25.997
9984.8336,-1.79,25.997
9984.8336,-1.79,26.006
9984.8336,-1.79,26.004
9984.8336,-1.79,26.002
9984.8336,-1.79,25.998
9984.8336,-1.79,25.997
9984.8336,-1.79,25.998
9984.8336,-1.79,26.011
9984.8336,-1.79,26.013
9984.8336,-1.79,25.994
9984.8336,-1.79,26.015
9984.8336,-1.79,26.008
9984.8336,-1.79,26.004
9984.8336,-1.79,26.0
9984.8336,-1.79,25.993
9984.8351,-1.64,26.0
9984.8351,-1.64,25.991
9984.8351,-1.64,26.004
9984.8351,-1.64,26.001
9984.8351,-1.64,26.011
9984.8351,-1.64,25.994
9984.8351,-1.64,25.99
9984.8351,-1.64,25.993
9984.8351,-1.64,26.002
9984.8351,-1.64,26.004
9984.8351,-1.64,26.005
9984.8351,-1.64,25.991
9984.8351,-1.64,25.993
9984.8321,-1.94,25.989
9984.8321,-1.94,26.001
9984.8321,-1.94,25.994
9984.8321,-1.94,26.0
9984.8321,-1.94,26.002
9984.8321,-1.94,26.002
9984.8321,-1.94,26.002
9984.8321,-1.94,26.006
9984.8321,-1.94,26.011
9984.8321,-1.94,26.006
9984.8321,-1.94,26.009
9984.8321,-1.94,26.015
9984.8321,-1.94,26.006
9984.8321,-1.94,26.001
9984.8321,-1.94,26.001
9984.8321,-1.94,25.995
9984.8321,-1.94,25.998
9984.8321,-1.94,26.012
9984.8321,-1.94,26.001
9984.8321,-1.94,26.002
9984.8321,-1.94,26.002
9984.8321,-1.94,25.984
9984.8321,-1.94,25.989
9984.8321,-1.94,25.994
9984.8321,-1.94,25.997
9984.8321,-1.94,25.998
9984.8321,-1.94,26.001
9984.8339,-1.76,26.015
9984.8339,-1.76,26.008
9984.8339,-1.76,26.0
9984.8339,-1.76,26.001
9984.8339,-1.76,25.993
9984.8339,-1.76,26.001
9984.8339,-1.76,26.0
9984.8339,-1.76,26.013
9984.8339,-1.76,26.005
9984.8339,-1.76,26.002
9984.8339,-1.76,26.001
9984.8339,-1.76,26.005
9984.8339,-1.76,26.0
9984.8328,-1.87,26.008
9984.8328,-1.87,26.019
9984.8328,-1.87,26.019
9984.8328,-1.87,26.008
9984.8328,-1.87,26.009
9984.8328,-1.87,26.011
9984.8328,-1.87,25.994
9984.8328,-1.87,26.009
9984.8328,-1.87,26.005
9984.8328,-1.87,25.989
9984.8328,-1.87,25.991
9984.8328,-1.87,25.997
9984.8328,-1.87,25.998
9984.8328,-1.87,25.984
9984.8341,-1.74,25.984
9984.8341,-1.74,25.986
9984.8341,-1.74,25.989
9984.8341,-1.74,25.998
9984.8341,-1.74,26.009
9984.8341,-1.74,25.99
9984.8341,-1.74,25.998
9984.8341,-1.74,26.008
9984.8341,-1.74,25.978
9984.8341,-1.74,25.998
9984.8341,-1.74,25.993
9984.8341,-1.74,26.002
9984.8341,-1.74,25.998
9984.8336,-1.79,26.012
9984.8336,-1.79,26.006
9984.8336,-1.79,26.002
9984.8336,-1.79,25.998
9984.8336,-1.79,26.006
9984.8336,-1.79,25.991
9984.8336,-1.79,25.993
9984.8336,-1.79,26.001
9984.8336,-1.79,26.008
9984.8336,-1.79,26.012
9984.8336,-1.79,26.028
9984.8336,-1.79,26.008
9984.8336,-1.79,26.004
9984.8336,-1.79,25.989
9984.8346,-1.69,26.001
9984.8346,-1.69,26.001
9984.8346,-1.69,25.991
9984.8346,-1.69,25.995
9984.8346,-1.69,25.998
9984.8346,-1.69,25.994
9984.8346,-1.69,25.991
9984.8346,-1.69,26.002
9984.8346,-1.69,26.019
9984.8346,-1.69,26.013
9984.8346,-1.69,26.005
9984.8346,-1.69,25.994
9984.8346,-1.69,26.006
9984.8336,-1.79,25.994
9984.8336,-1.79,25.987
9984.8336,-1.79,26.015
9984.8336,-1.79,25.989
9984.8336,-1.79,25.995
9984.8336,-1.79,26.0
9984.8336,-1.79,25.997
9984.8336,-1.79,25.991
9984.8336,-1.79,25.989
9984.8336,-1.79,26.006
9984.8336,-1.79,26.006
9984.8336,-1.79,26.008
9984.8336,-1.79,26.004
9984.8323,-1.92,26.001
9984.8323,-1.92,26.006
9984.8323,-1.92,26.015
9984.8323,-1.92,26.005
9984.8323,-1.92,26.002
9984.8323,-1.92,25.995
9984.8323,-1.92,26.002
9984.8323,-1.92,25.986
9984.8323,-1.92,25.994
9984.8323,-1.92,26.008
9984.8323,-1.92,25.994
9984.8323,-1.92,25.984
9984.8323,-1.92,25.995
9984.8323,-1.92,26.006
9984.8331,-1.84,26.006
9984.8331,-1.84,26.0
9984.8331,-1.84,26.004
9984.8331,-1.84,26.0
9984.8331,-1.84,26.009
9984.8331,-1.84,26.001
9984.8331,-1.84,26.008
9984.8331,-1.84,25.989
9984.8331,-1.84,25.998
9984.8331,-1.84,26.006
9984.8331,-1.84,26.008
9984.8331,-1.84,25.987
9984.8331,-1.84,26.013
9984.8339,-1.76,26.004
9984.8339,-1.76,26.005
9984.8339,-1.76,26.001
9984.8339,-1.76,25.986
9984.8339,-1.76,26.0
9984.8339,-1.76,26.002
9984.8339,-1.76,25.995
9984.8339,-1.76,26.001
9984.8339,-1.76,26.001
9984.8339,-1.76,25.998
9984.8339,-1.76,25.986
9984.8339,-1.76,26.002
9984.8339,-1.76,26.004
9984.8339,-1.76,26.001
9984.8326,-1.89,25.993
9984.8326,-1.89,26.0
9984.8326,-1.89,25.997
9984.8326,-1.89,26.004
9984.8326,-1.89,26.009
9984.8326,-1.89,25.995
9984.8326,-1.89,25.993
9984.8326,-1.89,26.011
9984.8326,-1.89,25.997
9984.8326,-1.89,25.995
9984.8326,-1.89,25.995
9984.8326,-1.89,26.005
9984.8326,-1.89,25.995
9984.8333,-1.82,26.012
9984.8333,-1.82,26.011
9984.8333,-1.82,25.997
9984.8333,-1.82,25.991
9984.8333,-1.82,26.005
9984.8333,-1.82,26.005
9984.8333,-1.82,26.006
9984.8333,-1.82,26.0
9984.8333,-1.82,25.998
9984.8333,-1.82,26.004
9984.8333,-1.82,25.998
9984.8333,-1.82,25.997
9984.8333,-1.82,25.995
9984.8354,-1.61,26.006
9984.8354,-1.61,25.986
9984.8354,-1.61,26.009
9984.8354,-1.61,25.997
9984.8354,-1.61,25.997
9984.8354,-1.61,26.022
9984.8354,-1.61,25.987
9984.8354,-1.61,25.98
9984.8354,-1.61,26.0
9984.8354,-1.61,26.0
9984.8354,-1.61,26.002
9984.8354,-1.61,25.998
9984.8354,-1.61,26.001
9984.8354,-1.61,26.005
9984.8336,-1.79,26.012
9984.8336,-1.79,25.997
9984.8336,-1.79,26.001
9984.8336,-1.79,25.978
9984.8336,-1.79,25.997
9984.8336,-1.79,25.997
9984.8336,-1.79,26.009
9984.8336,-1.79,26.016
9984.8336,-1.79,26.009
9984.8336,-1.79,26.004
9984.8336,-1.79,25.997
9984.8336,-1.79,26.002
9984.8336,-1.79,26.001
9984.8328,-1.87,26.002
9984.8328,-1.87,26.002
9984.8328,-1.87,26.02
9984.8328,-1.87,26.004
9984.8328,-1.87,26.015
9984.8328,-1.87,26.002
9984.8328,-1.87,25.997
9984.8328,-1.87,26.011
9984.8328,-1.87,25.993
9984.8328,-1.87,26.008
9984.8328,-1.87,25.983
9984.8328,-1.87,25.991
9984.8328,-1.87,26.0
9984.8328,-1.87,26.012
9984.8344,-1.71,26.019
9984.8344,-1.71,26.006
9984.8344,-1.71,26.008
9984.8344,-1.71,26.004
9984.8344,-1.71,26.009
9984.8344,-1.71,25.979
9984.8344,-1.71,25.998
9984.8344,-1.71,25.994
9984.8344,-1.71,25.993
9984.8344,-1.71,25.989
9984.8344,-1.71,26.0
9984.8344,-1.71,25.986
9984.8344,-1.71,25.99
9984.8336,-1.79,25.984
9984.8336,-1.79,26.001
9984.8336,-1.79,26.001
9984.8336,-1.79,26.009
9984.8336,-1.79,26.005
9984.8336,-1.79,26.013
9984.8336,-1.79,26.008
9984.8336,-1.79,26.004
9984.8336,-1.79,26.009
9984.8336,-1.79,25.99
9984.8336,-1.79,25.99
9984.8336,-1.79,25.993
9984.8336,-1.79,26.001
9984.8336,-1.79,26.001
9984.8328,-1.87,26.019
9984.8328,-1.87,26.012
9984.8328,-1.87,26.005
9984.8328,-1.87,26.011
9984.8328,-1.87,26.011
9984.8328,-1.87,26.008
9984.8328,-1.87,25.995
9984.8328,-1.87,25.987
9984.8328,-1.87,26.009
9984.8328,-1.87,25.995
9984.8328,-1.87,25.987
9984.8328,-1.87,25.994
9984.8328,-1.87,26.0
9984.8328,-1.87,25.998
9984.8328,-1.87,26.0
9984.8328,-1.87,25.997
9984.8328,-1.87,25.993
9984.8328,-1.87,25.997
9984.8328,-1.87,25.993
9984.8328,-1.87,25.995
9984.8328,-1.87,26.004
9984.8328,-1.87,25.989
9984.8328,-1.87,26.004
9984.8328,-1.87,26.008
9984.8328,-1.87,26.005
9984.8328,-1.87,26.0
9984.8346,-1.69,26.0
9984.8346,-1.69,26.006
9984.8346,-1.69,26.019
9984.8346,-1.69,26.005
9984.8346,-1.69,25.998
9984.8346,-1.69,26.004
9984.8346,-1.69,25.998
9984.8346,-1.69,26.005
