timestamp,humidity
1514588532.643,47.9551
1514588533.642,47.9551
1514588534.642,47.9780
1514588535.641,48.0009
1514588536.641,48.0009
1514588537.640,48.0085
1514588538.640,48.0237
1514588539.639,48.0237
1514588540.639,48.0543
1514588541.638,48.0619
1514588542.638,48.0390
1514588543.637,48.0695
1514588544.637,48.0695
1514588545.640,48.0695
1514588546.636,48.0695
1514588547.639,48.0619
1514588548.639,48.0543
1514588549.638,48.0695
1514588550.638,48.0619
1514588551.637,48.0771
1514588552.637,48.0924
1514588553.636,48.0848
1514588554.636,48.0848
1514588555.635,48.0848
1514588556.635,48.0848
1514588557.634,48.0771
1514588558.634,48.0924
1514588559.637,48.0924
1514588560.637,48.0848
1514588561.636,48.0771
1514588562.636,48.0848
1514588563.636,48.0924
1514588564.635,48.0848
1514588565.635,48.0848
1514588566.634,48.0848
1514588567.634,48.0695
1514588568.633,48.0543
1514588569.633,48.0695
1514588570.632,48.0543
1514588571.632,48.0619
1514588572.631,48.0466
1514588573.635,48.0390
1514588574.634,48.0390
1514588575.634,48.0390
1514588576.633,48.0237
1514588577.758,48.0237
1514588578.632,48.0085
1514588579.632,47.9780
1514588580.631,48.0085
1514588581.631,47.9856
1514588582.630,47.9551
1514588583.630,47.9551
1514588584.629,47.9474
1514588585.629,47.9398
1514588586.632,47.9474
1514588587.628,47.9169
1514588588.631,47.9322
1514588589.631,47.9246
1514588590.630,47.9169
1514588591.630,47.9093
1514588592.629,47.9093
1514588593.629,47.8940
1514588594.628,47.8864
1514588595.628,47.8712
1514588596.628,47.8559
1514588597.627,47.8788
1514588598.630,47.8559
1514588599.626,47.8635
1514588600.630,47.8559
1514588601.629,47.8330
1514588602.628,47.8483
1514588603.628,47.8330
1514588604.628,47.8177
1514588605.627,47.8254
1514588606.627,47.8254
1514588607.626,47.8177
1514588608.626,47.8101
1514588609.625,47.8101
1514588610.625,47.8101
1514588611.624,47.8025
1514588612.624,47.8101
1514588613.627,47.8025
1514588614.627,47.8101
1514588615.626,47.8254
1514588616.626,47.8025
1514588617.625,47.8177
1514588618.625,47.8177
1514588619.624,47.8101
1514588620.624,47.8177
1514588621.623,47.8025
1514588622.623,47.8177
1514588623.622,47.8101
1514588624.622,47.8177
1514588625.621,47.8177
1514588626.621,47.8177
1514588627.624,47.8406
1514588628.624,47.8330
1514588629.623,47.8483
1514588630.623,47.8406
1514588631.622,47.8559
1514588632.622,47.8406
1514588633.622,47.8559
1514588634.621,47.8635
1514588635.621,47.8330
1514588636.620,47.8483
1514588637.620,47.8559
1514588638.619,47.8788
1514588639.623,47.8788
1514588640.618,47.8788
1514588641.621,47.8712
1514588642.621,47.8788
1514588643.621,47.8635
1514588644.620,47.8559
1514588645.620,47.8483
1514588646.619,47.8483
1514588647.618,47.8483
1514588648.618,47.8406
1514588649.618,47.8101
1514588650.617,47.8177
1514588651.617,47.8254
1514588652.616,47.8025
1514588653.620,47.8177
1514588654.619,47.8254
1514588655.619,47.7872
1514588656.618,47.7949
1514588657.618,47.8025
1514588658.617,47.8101
1514588659.617,47.8101
1514588660.616,47.7872
1514588661.616,47.8025
1514588662.615,47.7949
1514588663.615,47.7872
1514588664.614,47.7872
1514588665.614,47.7720
1514588666.613,47.7872
1514588667.613,47.7720
1514588668.616,47.7872
1514588669.616,47.7567
1514588670.615,47.7567
1514588671.615,47.7643
1514588672.614,47.7643
1514588673.614,47.7643
1514588674.613,47.7872
1514588675.613,47.7720
1514588676.612,47.7949
1514588677.612,47.7872
1514588678.612,47.7872
1514588679.611,47.7949
1514588680.615,47.7872
1514588681.610,47.7949
1514588682.613,47.7872
1514588683.613,47.7872
1514588684.613,47.7720
1514588685.612,47.7872
1514588686.612,47.7567
1514588687.611,47.7872
1514588688.611,47.7567
1514588689.610,47.7872
1514588690.610,47.7720
1514588691.609,47.7567
1514588692.609,47.7720
1514588693.608,47.7872
1514588694.612,47.7872
1514588695.611,47.8101
1514588696.611,47.7949
1514588697.610,47.8025
1514588698.610,47.8101
1514588699.609,47.8101
1514588700.609,47.8406
1514588701.608,47.8406
1514588702.608,47.8330
1514588703.607,47.8559
1514588704.607,47.8559
1514588705.606,47.8483
1514588706.606,47.8712
1514588707.609,47.8788
1514588708.605,47.8788
1514588709.608,47.8864
1514588710.608,47.8864
1514588711.607,47.8940
1514588712.607,47.9017
1514588713.606,47.9246
1514588714.606,47.9169
1514588715.605,47.9474
1514588716.605,47.9322
1514588717.605,47.9246
1514588718.604,47.9474
1514588719.603,47.9551
1514588720.603,47.9627
1514588721.607,47.9627
1514588722.606,47.9627
1514588723.606,47.9627
1514588724.605,47.9627
1514588725.605,47.9703
1514588726.604,47.9627
1514588727.604,47.9474
1514588728.603,47.9627
1514588729.603,47.9474
1514588730.602,47.9322
1514588731.602,47.9398
1514588732.601,47.9246
1514588733.605,47.9169
1514588734.600,47.9017
1514588735.604,47.8940
1514588736.603,47.8788
1514588737.603,47.8635
1514588738.602,47.8483
1514588739.602,47.8483
1514588740.601,47.8483
