timestamp;value;unit;mode;current;operation;peak;battery_low;relative;hold
2017-06-03 23:21:30.673614;99900.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:31.173620;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:31.673638;99900.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:32.173747;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:32.673749;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:33.173752;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:33.673755;99900.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:34.173758;99900.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:34.673760;99900.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:35.173764;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:35.673771;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:36.173770;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:36.673773;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:37.173774;99900.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:37.674089;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:38.173812;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:38.673784;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:39.173787;99900.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:39.673789;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:40.173793;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:40.673796;99900.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:41.173799;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:41.673926;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:42.173933;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:42.673932;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:43.173939;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:43.673938;99900.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:44.173940;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:44.673944;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:45.173946;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:45.673948;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:46.173952;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:46.673959;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:47.173961;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:47.674086;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:48.174088;99890.0;W;resistance;;normal;;0;0;0
2017-06-03 23:21:48.674096;99890.0;W;resistance;;normal;;0;0;0
