timestamp,LTC2400
1500054681.417,2498644
1500054681.552,2498716
1500054681.687,2498699
1500054681.823,2498708
1500054681.962,2498683
1500054682.097,2498614
1500054682.232,2498655
1500054682.367,2498696
1500054682.502,2498621
1500054682.638,2498676
1500054682.773,2498666
1500054682.912,2498671
1500054683.047,2498660
1500054683.182,2498676
1500054683.318,2498623
1500054683.453,2498620
1500054683.588,2498610
1500054683.723,2498610
1500054683.858,2498627
1500054683.997,2498651
1500054684.133,2498640
1500054684.268,2498634
1500054684.403,2498632
1500054684.538,2498707
1500054684.673,2498700
1500054684.808,2498633
1500054684.947,2498635
1500054685.083,2498680
1500054685.218,2498621
1500054685.353,2498648
1500054685.488,2498687
1500054685.623,2498673
1500054685.759,2498632
1500054685.894,2498619
1500054686.033,2498636
1500054686.168,2498657
1500054686.303,2498673
1500054686.439,2498619
1500054686.574,2498695
1500054686.709,2498654
1500054686.844,2498739
1500054686.983,2498632
1500054687.118,2498713
1500054687.254,2498643
1500054687.389,2498630
1500054687.524,2498618
1500054687.659,2498672
1500054687.794,2498643
1500054687.933,2498616
1500054688.069,2498683
1500054688.204,2498646
1500054688.339,2498648
1500054688.474,2498677
1500054688.609,2498702
1500054688.744,2498626
1500054688.880,2498684
1500054689.019,2498664
1500054689.154,2498635
1500054689.289,2498612
1500054689.424,2498664
1500054689.559,2498643
1500054689.695,2498653
1500054689.830,2498683
1500054689.969,2498701
1500054690.104,2498674
1500054690.240,2498631
1500054690.375,2498603
1500054690.510,2498678
1500054690.645,2498682
1500054690.780,2498722
1500054690.919,2498612
1500054691.055,2498657
1500054691.190,2498675
1500054691.325,2498662
1500054691.460,2498688
1500054691.595,2498766
1500054691.730,2498632
1500054691.865,2498684
1500054692.004,2498649
1500054692.140,2498661
1500054692.275,2498697
1500054692.410,2498741
1500054692.546,2498618
1500054692.680,2498658
1500054692.816,2498639
1500054692.955,2498689
1500054693.090,2498703
1500054693.225,2498705
1500054693.360,2498702
1500054693.496,2498665
1500054693.631,2498666
1500054693.766,2498669
1500054693.905,2498670
1500054694.040,2498691
1500054694.175,2498615
1500054694.311,2498665
1500054694.446,2498580
1500054694.581,2498645
1500054694.716,2498661
1500054694.851,2498667
1500054694.990,2498639
1500054695.126,2498701
1500054695.261,2498672
1500054695.396,2498634
1500054695.531,2498648
1500054695.666,2498638
1500054695.801,2498615
1500054695.941,2498685
1500054696.076,2498759
1500054696.211,2498700
1500054696.347,2498765
1500054696.481,2498687
1500054696.617,2498593
1500054696.752,2498706
1500054696.891,2498641
1500054697.026,2498681
1500054697.161,2498649
1500054697.296,2498717
1500054697.432,2498642
1500054697.567,2498621
1500054697.702,2498670
1500054697.837,2498641
1500054697.976,2498652
1500054698.111,2498653
1500054698.247,2498622
1500054698.382,2498688
1500054698.517,2498679
1500054698.652,2498611
1500054698.787,2498693
1500054698.926,2498670
1500054699.062,2498671
1500054699.197,2498672
1500054699.332,2498672
1500054699.467,2498670
1500054699.603,2498659
1500054699.738,2498638
1500054699.876,2498642
1500054700.012,2498680
1500054700.147,2498651
1500054700.282,2498538
1500054700.418,2498703
1500054700.553,2498587
1500054700.688,2498672
1500054700.823,2498670
1500054700.962,2498694
1500054701.097,2498677
1500054701.233,2498704
1500054701.368,2498663
1500054701.503,2498607
1500054701.638,2498665
1500054701.773,2498691
1500054701.912,2498668
1500054702.048,2498673
1500054702.183,2498650
1500054702.318,2498660
1500054702.453,2498633
1500054702.588,2498652
1500054702.723,2498672
1500054702.859,2498679
1500054702.998,2498680
1500054703.133,2498670
1500054703.268,2498678
1500054703.403,2498620
1500054703.538,2498700
1500054703.674,2498638
1500054703.809,2498644
1500054703.948,2498703
1500054704.083,2498641
1500054704.218,2498587
1500054704.354,2498685
1500054704.489,2498650
1500054704.624,2498666
1500054704.759,2498663
1500054704.898,2498667
1500054705.033,2498693
1500054705.169,2498660
1500054705.304,2498625
1500054705.439,2498676
1500054705.574,2498630
1500054705.709,2498563
1500054705.844,2498606
1500054705.984,2498615
1500054706.119,2498648
1500054706.254,2498674
1500054706.389,2498664
1500054706.524,2498656
1500054706.660,2498606
1500054706.795,2498685
1500054706.934,2498640
1500054707.069,2498643
1500054707.204,2498638
1500054707.339,2498668
1500054707.475,2498697
1500054707.610,2498687
1500054707.745,2498637
1500054707.884,2498642
1500054708.019,2498629
1500054708.154,2498648
1500054708.290,2498637
1500054708.425,2498586
1500054708.560,2498702
1500054708.695,2498679
1500054708.830,2498640
1500054708.969,2498662
1500054709.105,2498656
1500054709.240,2498633
1500054709.375,2498629
1500054709.510,2498654
1500054709.645,2498631
1500054709.780,2498685
1500054709.920,2498667
1500054710.055,2498682
1500054710.190,2498645
1500054710.325,2498629
1500054710.461,2498678
1500054710.596,2498624
1500054710.731,2498686
1500054710.870,2498680
1500054711.005,2498732
1500054711.140,2498638
1500054711.275,2498629
1500054711.411,2498679
1500054711.546,2498651
1500054711.681,2498635
1500054711.816,2498641
1500054711.955,2498677
1500054712.091,2498632
1500054712.226,2498629
1500054712.361,2498703
1500054712.496,2498707
1500054712.631,2498642
1500054712.766,2498651
1500054712.905,2498658
1500054713.041,2498693
1500054713.176,2498648
1500054713.311,2498694
1500054713.446,2498596
1500054713.581,2498629
1500054713.717,2498642
1500054713.852,2498729
1500054713.991,2498575
1500054714.126,2498727
1500054714.261,2498696
1500054714.397,2498661
1500054714.532,2498663
1500054714.667,2498580
1500054714.802,2498687
1500054714.941,2498715
1500054715.076,2498702
1500054715.211,2498714
1500054715.347,2498718
1500054715.482,2498638
1500054715.617,2498692
1500054715.752,2498696
1500054715.891,2498701
1500054716.026,2498645
1500054716.162,2498660
1500054716.297,2498660
1500054716.432,2498680
1500054716.567,2498670
1500054716.702,2498603
1500054716.838,2498709
1500054716.977,2498626
1500054717.112,2498604
1500054717.247,2498621
1500054717.382,2498767
1500054717.517,2498679
1500054717.653,2498701
1500054717.788,2498617
1500054717.927,2498691
1500054718.062,2498622
1500054718.197,2498592
1500054718.333,2498684
1500054718.468,2498657
1500054718.603,2498691
1500054718.738,2498717
1500054718.873,2498653
1500054719.012,2498705
1500054719.148,2498676
1500054719.283,2498724
1500054719.418,2498683
1500054719.553,2498724
1500054719.688,2498677
1500054719.823,2498635
1500054719.962,2498711
1500054720.098,2498718
1500054720.233,2498696
1500054720.368,2498723
1500054720.503,2498654
1500054720.639,2498675
1500054720.774,2498594
1500054720.913,2498656
1500054721.048,2498674
1500054721.183,2498644
1500054721.318,2498648
1500054721.453,2498651
1500054721.589,2498644
1500054721.724,2498715
1500054721.859,2498672
1500054721.998,2498635
1500054722.133,2498718
1500054722.269,2498629
1500054722.404,2498599
1500054722.539,2498573
1500054722.674,2498636
1500054722.809,2498674
1500054722.948,2498626
1500054723.084,2498590
1500054723.219,2498665
1500054723.354,2498623
1500054723.489,2498619
1500054723.624,2498698
1500054723.760,2498677
1500054723.898,2498660
1500054724.034,2498604
1500054724.169,2498630
1500054724.304,2498691
1500054724.439,2498689
1500054724.574,2498672
1500054724.710,2498629
1500054724.849,2498648
1500054724.984,2498700
1500054725.119,2498652
1500054725.254,2498645
1500054725.390,2498670
1500054725.525,2498725
1500054725.660,2498635
1500054725.795,2498589
1500054725.934,2498642
1500054726.069,2498677
1500054726.205,2498656
1500054726.340,2498652
1500054726.475,2498630
1500054726.610,2498686
1500054726.745,2498653
1500054726.884,2498606
1500054727.020,2498680
1500054727.155,2498680
1500054727.290,2498645
1500054727.425,2498659
1500054727.560,2498705
1500054727.695,2498585
1500054727.834,2498631
1500054727.970,2498615
1500054728.105,2498546
1500054728.240,2498563
1500054728.375,2498639
1500054728.511,2498596
1500054728.646,2498656
1500054728.781,2498639
1500054728.920,2498712
1500054729.056,2498654
1500054729.190,2498691
1500054729.326,2498641
1500054729.461,2498706
1500054729.596,2498582
1500054729.731,2498636
1500054729.870,2498690
1500054730.006,2498675
1500054730.141,2498674
1500054730.276,2498616
1500054730.411,2498707
1500054730.546,2498696
1500054730.681,2498686
1500054730.820,2498661
1500054730.956,2498691
1500054731.091,2498647
1500054731.226,2498642
1500054731.361,2498689
1500054731.496,2498660
1500054731.631,2498600
1500054731.767,2498685
1500054731.906,2498609
1500054732.041,2498648
1500054732.176,2498661
1500054732.311,2498675
1500054732.447,2498617
1500054732.582,2498743
1500054732.717,2498603
1500054732.856,2498642
1500054732.991,2498670
1500054733.126,2498651
1500054733.262,2498687
1500054733.397,2498672
1500054733.532,2498672
1500054733.667,2498619
1500054733.806,2498672
1500054733.942,2498726
1500054734.077,2498704
1500054734.212,2498593
1500054734.347,2498679
1500054734.482,2498646
1500054734.617,2498645
1500054734.756,2498618
1500054734.892,2498663
1500054735.027,2498606
1500054735.162,2498647
1500054735.297,2498615
1500054735.432,2498641
1500054735.568,2498642
1500054735.703,2498627
1500054735.842,2498645
1500054735.977,2498637
1500054736.112,2498670
1500054736.247,2498694
1500054736.383,2498646
1500054736.518,2498628
1500054736.653,2498701
1500054736.792,2498706
1500054736.927,2498632
1500054737.063,2498734
1500054737.198,2498601
1500054737.333,2498669
1500054737.468,2498686
1500054737.603,2498603
1500054737.742,2498655
1500054737.877,2498611
1500054738.013,2498684
1500054738.148,2498696
1500054738.283,2498606
1500054738.418,2498632
1500054738.553,2498681
1500054738.689,2498676
1500054738.828,2498682
1500054738.963,2498675
1500054739.098,2498685
1500054739.233,2498703
1500054739.368,2498638
1500054739.504,2498599
1500054739.639,2498667
1500054739.778,2498766
1500054739.913,2498702
1500054740.048,2498629
1500054740.184,2498604
1500054740.318,2498680
1500054740.454,2498681
1500054740.589,2498641
1500054740.728,2498685
1500054740.863,2498665
1500054740.999,2498723
1500054741.134,2498620
1500054741.269,2498640
1500054741.404,2498690
1500054741.539,2498597
1500054741.674,2498653
1500054741.814,2498685
1500054741.949,2498740
1500054742.084,2498589
1500054742.219,2498672
1500054742.354,2498641
1500054742.490,2498623
1500054742.625,2498566
1500054742.764,2498673
1500054742.899,2498635
1500054743.034,2498679
1500054743.169,2498643
1500054743.305,2498636
1500054743.440,2498633
1500054743.575,2498708
1500054743.714,2498673
1500054743.849,2498717
1500054743.984,2498655
1500054744.120,2498675
1500054744.255,2498641
1500054744.390,2498674
1500054744.525,2498641
1500054744.660,2498666
1500054744.799,2498665
1500054744.935,2498645
1500054745.071,2498641
1500054745.205,2498677
1500054745.340,2498641
1500054745.475,2498649
1500054745.611,2498622
1500054745.750,2498670
1500054745.885,2498622
1500054746.020,2498650
1500054746.155,2498646
1500054746.290,2498714
1500054746.426,2498669
1500054746.561,2498610
1500054746.700,2498584
1500054746.835,2498660
1500054746.970,2498668
1500054747.105,2498689
1500054747.241,2498664
1500054747.376,2498729
1500054747.511,2498676
1500054747.646,2498641
1500054747.785,2498635
1500054747.921,2498664
1500054748.056,2498689
1500054748.191,2498655
1500054748.326,2498576
1500054748.461,2498679
1500054748.596,2498665
1500054748.735,2498646
1500054748.871,2498623
1500054749.006,2498602
1500054749.141,2498594
1500054749.276,2498646
1500054749.411,2498648
1500054749.547,2498678
1500054749.685,2498631
1500054749.821,2498647
1500054749.956,2498608
1500054750.091,2498712
1500054750.226,2498581
1500054750.362,2498675
1500054750.497,2498701
1500054750.632,2498691
1500054750.771,2498666
1500054750.906,2498640
1500054751.042,2498657
1500054751.177,2498721
1500054751.312,2498698
1500054751.447,2498653
1500054751.582,2498584
1500054751.721,2498629
1500054751.857,2498735
1500054751.992,2498671
1500054752.127,2498650
1500054752.262,2498639
1500054752.397,2498617
1500054752.532,2498629
1500054752.671,2498569
1500054752.807,2498620
1500054752.942,2498646
1500054753.077,2498620
1500054753.212,2498661
1500054753.348,2498643
1500054753.483,2498594
1500054753.618,2498640
1500054753.757,2498662
1500054753.892,2498699
1500054754.027,2498625
1500054754.163,2498647
1500054754.298,2498672
1500054754.433,2498651
1500054754.568,2498618
1500054754.707,2498620
1500054754.842,2498615
1500054754.978,2498629
1500054755.113,2498662
1500054755.248,2498683
1500054755.383,2498639
1500054755.518,2498728
1500054755.653,2498775
1500054755.793,2498661
1500054755.928,2498668
1500054756.063,2498710
1500054756.198,2498653
1500054756.333,2498662
1500054756.468,2498616
1500054756.604,2498698
1500054756.743,2498639
1500054756.878,2498685
1500054757.013,2498617
1500054757.148,2498696
1500054757.284,2498679
1500054757.419,2498648
1500054757.554,2498672
1500054757.693,2498698
1500054757.828,2498660
1500054757.963,2498662
1500054758.099,2498661
1500054758.234,2498644
1500054758.369,2498646
1500054758.504,2498669
1500054758.639,2498569
1500054758.778,2498582
1500054758.914,2498649
1500054759.049,2498677
1500054759.184,2498711
1500054759.319,2498631
1500054759.454,2498673
1500054759.589,2498612
1500054759.728,2498674
1500054759.864,2498575
1500054759.999,2498665
1500054760.134,2498613
1500054760.269,2498679
1500054760.405,2498672
1500054760.540,2498644
1500054760.675,2498618
1500054760.814,2498714
1500054760.949,2498623
1500054761.084,2498724
1500054761.220,2498637
1500054761.355,2498659
1500054761.490,2498617
1500054761.625,2498642
1500054761.764,2498682
1500054761.899,2498646
1500054762.035,2498649
1500054762.170,2498631
1500054762.305,2498705
1500054762.440,2498660
1500054762.575,2498672
1500054762.714,2498643
1500054762.850,2498641
1500054762.985,2498648
1500054763.120,2498675
1500054763.255,2498635
1500054763.390,2498695
1500054763.526,2498626
1500054763.665,2498624
1500054763.800,2498598
1500054763.935,2498716
1500054764.070,2498643
1500054764.205,2498636
1500054764.341,2498664
1500054764.476,2498575
1500054764.611,2498645
1500054764.750,2498617
1500054764.885,2498634
1500054765.021,2498662
1500054765.156,2498606
1500054765.291,2498649
1500054765.426,2498659
1500054765.561,2498654
1500054765.700,2498630
1500054765.836,2498642
1500054765.971,2498683
1500054766.106,2498698
1500054766.241,2498723
1500054766.376,2498725
1500054766.511,2498697
1500054766.646,2498631
1500054766.786,2498636
1500054766.921,2498653
1500054767.056,2498600
1500054767.191,2498630
1500054767.326,2498655
1500054767.462,2498697
1500054767.597,2498630
1500054767.736,2498692
1500054767.871,2498603
1500054768.006,2498568
1500054768.141,2498653
1500054768.277,2498684
1500054768.412,2498649
1500054768.547,2498679
1500054768.686,2498668
1500054768.821,2498623
1500054768.956,2498592
1500054769.092,2498656
1500054769.227,2498663
1500054769.362,2498622
1500054769.497,2498599
1500054769.633,2498697
1500054769.771,2498672
1500054769.907,2498685
1500054770.042,2498662
1500054770.177,2498615
1500054770.312,2498666
1500054770.447,2498652
1500054770.583,2498646
1500054770.722,2498648
1500054770.857,2498612
1500054770.992,2498663
1500054771.127,2498598
1500054771.262,2498677
1500054771.398,2498603
1500054771.533,2498656
1500054771.672,2498699
1500054771.807,2498660
1500054771.942,2498686
1500054772.077,2498644
1500054772.213,2498738
1500054772.348,2498710
1500054772.483,2498667
1500054772.618,2498672
1500054772.757,2498627
1500054772.893,2498570
1500054773.028,2498640
1500054773.163,2498613
1500054773.298,2498704
1500054773.433,2498671
1500054773.569,2498683
1500054773.707,2498630
1500054773.843,2498659
1500054773.978,2498635
1500054774.113,2498684
1500054774.248,2498639
1500054774.383,2498677
1500054774.519,2498599
1500054774.654,2498682
1500054774.793,2498677
1500054774.928,2498653
1500054775.063,2498631
1500054775.199,2498735
1500054775.334,2498654
1500054775.469,2498646
1500054775.604,2498656
1500054775.743,2498597
1500054775.878,2498640
1500054776.014,2498651
1500054776.149,2498733
1500054776.284,2498630
1500054776.419,2498639
1500054776.554,2498661
1500054776.693,2498635
1500054776.828,2498684
1500054776.964,2498686
1500054777.099,2498591
1500054777.234,2498626
1500054777.369,2498656
1500054777.505,2498611
1500054777.640,2498663
1500054777.779,2498592
1500054777.914,2498600
1500054778.049,2498691
1500054778.184,2498686
1500054778.320,2498709
1500054778.455,2498623
1500054778.590,2498691
1500054778.729,2498654
1500054778.864,2498604
1500054778.999,2498633
1500054779.135,2498664
1500054779.270,2498615
1500054779.405,2498668
1500054779.540,2498654
1500054779.679,2498656
1500054779.814,2498653
1500054779.950,2498636
1500054780.085,2498679
1500054780.220,2498664
1500054780.355,2498682
1500054780.490,2498670
1500054780.629,2498639
1500054780.765,2498667
1500054780.900,2498679
1500054781.035,2498573
1500054781.170,2498638
1500054781.305,2498710
1500054781.441,2498644
1500054781.576,2498673
1500054781.715,2498638
1500054781.850,2498714
1500054781.985,2498661
1500054782.120,2498623
1500054782.256,2498735
1500054782.391,2498672
1500054782.526,2498649
1500054782.665,2498599
1500054782.800,2498653
1500054782.935,2498647
1500054783.071,2498579
1500054783.206,2498665
1500054783.341,2498701
1500054783.476,2498684
1500054783.615,2498637
1500054783.751,2498634
1500054783.886,2498627
1500054784.021,2498636
1500054784.156,2498711
1500054784.291,2498640
1500054784.426,2498637
1500054784.561,2498664
1500054784.701,2498682
1500054784.836,2498657
1500054784.971,2498692
1500054785.106,2498653
1500054785.241,2498662
1500054785.377,2498638
1500054785.512,2498672
1500054785.651,2498661
1500054785.786,2498639
1500054785.921,2498729
1500054786.057,2498616
1500054786.192,2498653
1500054786.327,2498581
1500054786.462,2498692
1500054786.601,2498615
1500054786.736,2498622
1500054786.871,2498610
1500054787.007,2498648
1500054787.142,2498702
1500054787.277,2498634
1500054787.412,2498721
1500054787.547,2498667
1500054787.686,2498666
1500054787.822,2498565
1500054787.957,2498656
1500054788.092,2498658
1500054788.227,2498687
1500054788.362,2498593
1500054788.497,2498634
1500054788.637,2498632
1500054788.772,2498745
1500054788.907,2498635
1500054789.042,2498637
1500054789.178,2498680
1500054789.313,2498624
1500054789.448,2498673
1500054789.583,2498606
1500054789.722,2498617
1500054789.857,2498681
1500054789.993,2498624
1500054790.128,2498611
1500054790.263,2498649
1500054790.398,2498662
1500054790.533,2498721
1500054790.672,2498613
1500054790.808,2498622
1500054790.943,2498642
1500054791.078,2498617
1500054791.213,2498634
1500054791.348,2498665
1500054791.483,2498588
1500054791.622,2498671
1500054791.758,2498678
1500054791.893,2498636
1500054792.028,2498645
1500054792.163,2498623
1500054792.298,2498642
1500054792.434,2498642
1500054792.569,2498648
1500054792.708,2498671
1500054792.843,2498678
1500054792.978,2498677
1500054793.114,2498695
1500054793.249,2498611
1500054793.384,2498611
1500054793.519,2498651
1500054793.658,2498582
1500054793.793,2498650
1500054793.929,2498579
1500054794.064,2498672
1500054794.199,2498677
1500054794.334,2498627
1500054794.469,2498622
1500054794.608,2498609
1500054794.744,2498649
1500054794.879,2498672
1500054795.014,2498632
1500054795.149,2498658
1500054795.284,2498681
1500054795.419,2498624
1500054795.558,2498630
1500054795.694,2498614
1500054795.829,2498636
1500054795.964,2498618
1500054796.099,2498604
1500054796.235,2498637
1500054796.370,2498685
1500054796.505,2498625
1500054796.644,2498692
1500054796.779,2498662
1500054796.914,2498640
1500054797.050,2498650
1500054797.185,2498632
1500054797.320,2498705
1500054797.455,2498683
1500054797.594,2498696
1500054797.729,2498625
1500054797.865,2498712
1500054798.000,2498672
1500054798.135,2498641
1500054798.270,2498654
1500054798.405,2498632
1500054798.541,2498604
1500054798.680,2498588
1500054798.815,2498642
1500054798.950,2498652
1500054799.085,2498613
1500054799.220,2498635
1500054799.356,2498608
1500054799.491,2498661
1500054799.630,2498652
1500054799.765,2498632
1500054799.900,2498676
1500054800.035,2498716
1500054800.171,2498648
1500054800.306,2498634
1500054800.441,2498615
1500054800.580,2498625
1500054800.715,2498647
1500054800.851,2498672
1500054800.986,2498651
1500054801.121,2498631
1500054801.256,2498653
1500054801.391,2498659
1500054801.526,2498677
1500054801.665,2498685
