timestamp,ltz1000-p17-cotton-rounds
1514616521.163,7071494.4
1514616524.697,7071494.4
1514616527.867,7071495.6
1514616531.219,7071494.6
1514616534.571,7071495.4
1514616537.923,7071495.1
1514616541.276,7071495.9
1514616544.627,7071495.4
1514616547.979,7071495.4
1514616551.332,7071495.1
1514616554.684,7071494.9
1514616558.036,7071495.6
1514616561.388,7071496.1
1514616564.740,7071497.6
1514616568.092,7071496.6
1514616571.444,7071495.4
1514616574.797,7071495.1
1514616578.148,7071496.1
1514616581.501,7071496.6
1514616584.852,7071496.1
1514616588.205,7071494.9
1514616591.557,7071496.4
1514616594.909,7071494.9
1514616598.261,7071495.9
1514616601.613,7071496.6
1514616604.965,7071495.4
1514616608.317,7071495.4
1514616611.669,7071496.1
1514616615.022,7071495.4
1514616618.373,7071495.6
1514616621.726,7071494.9
1514616625.078,7071496.1
1514616628.430,7071494.4
1514616631.782,7071494.4
1514616635.134,7071494.6
1514616638.486,7071495.9
1514616641.838,7071495.6
1514616645.191,7071495.1
1514616648.542,7071494.1
1514616651.895,7071495.1
1514616655.246,7071495.1
1514616658.599,7071495.4
1514616661.951,7071494.6
1514616665.303,7071494.6
1514616668.655,7071494.9
1514616672.007,7071495.6
1514616675.359,7071495.4
1514616678.711,7071495.9
1514616682.064,7071495.4
1514616685.415,7071496.1
1514616688.768,7071497.4
1514616692.119,7071495.1
1514616695.472,7071495.1
1514616698.824,7071493.8
1514616702.176,7071495.6
1514616705.528,7071495.4
1514616708.880,7071495.1
1514616712.233,7071495.6
1514616715.584,7071494.9
1514616718.937,7071495.6
1514616722.288,7071494.1
1514616725.641,7071495.4
1514616728.993,7071496.9
1514616732.345,7071494.9
1514616735.697,7071495.9
1514616739.049,7071494.9
1514616742.402,7071495.6
1514616745.753,7071495.9
1514616749.106,7071494.1
1514616752.458,7071495.9
1514616755.809,7071496.4
1514616759.162,7071495.1
1514616762.514,7071494.9
1514616765.866,7071496.4
1514616769.218,7071495.6
1514616772.570,7071496.1
1514616775.923,7071494.4
1514616779.274,7071494.6
1514616782.627,7071494.4
1514616785.978,7071495.4
1514616789.331,7071496.4
1514616792.683,7071496.1
1514616796.035,7071495.9
1514616799.387,7071495.4
1514616802.739,7071495.4
1514616806.092,7071496.1
1514616809.443,7071494.6
1514616812.796,7071495.1
1514616816.147,7071494.1
1514616819.500,7071494.9
1514616822.852,7071495.1
1514616826.204,7071497.1
1514616829.556,7071495.4
1514616832.908,7071495.6
1514616836.260,7071495.1
1514616839.612,7071496.9
1514616842.964,7071495.9
1514616846.316,7071496.1
1514616849.669,7071495.4
1514616853.020,7071496.6
1514616856.373,7071496.6
1514616859.724,7071496.1
1514616863.077,7071495.6
1514616866.429,7071496.4
1514616869.782,7071495.9
1514616873.133,7071495.1
1514616876.486,7071494.9
1514616879.838,7071495.9
1514616883.190,7071496.9
1514616886.542,7071495.9
1514616889.894,7071493.3
1514616893.246,7071495.9
1514616896.598,7071496.4
1514616899.951,7071494.9
1514616903.302,7071495.6
1514616906.654,7071494.6
1514616910.007,7071495.9
1514616913.358,7071495.6
1514616916.710,7071495.4
1514616920.063,7071495.4
1514616923.415,7071496.4
1514616926.766,7071495.9
1514616930.119,7071494.1
1514616933.471,7071493.8
1514616936.824,7071493.8
1514616940.175,7071494.1
1514616943.528,7071493.6
1514616946.879,7071496.9
1514616950.232,7071496.4
1514616953.583,7071496.6
1514616956.936,7071496.9
1514616960.288,7071496.4
1514616963.640,7071494.9
1514616966.992,7071496.6
1514616970.344,7071495.9
1514616973.696,7071495.6
1514616977.049,7071498.2
1514616980.400,7071496.1
1514616983.753,7071497.1
1514616987.104,7071497.9
1514616990.457,7071498.7
1514616993.809,7071497.6
1514616997.161,7071499.7
1514617000.514,7071495.4
1514617003.865,7071498.2
1514617007.218,7071500.4
1514617010.569,7071495.9
1514617013.922,7071492.6
1514617017.273,7071494.9
1514617020.626,7071499.4
1514617023.978,7071498.4
1514617027.330,7071497.6
1514617030.682,7071498.4
1514617034.034,7071494.1
1514617037.386,7071493.6
1514617040.738,7071491.8
1514617044.090,7071492.3
1514617047.443,7071493.8
1514617050.794,7071497.9
1514617054.147,7071499.4
1514617057.498,7071499.2
1514617060.851,7071497.6
1514617064.203,7071496.9
1514617067.555,7071495.1
1514617070.907,7071485.5
1514617074.260,7071472.3
1514617077.611,7071490.8
1514617080.964,7071492.8
1514617084.315,7071492.6
1514617087.668,7071493.1
1514617091.020,7071497.6
1514617094.371,7071496.6
1514617097.724,7071499.4
1514617101.076,7071498.4
1514617104.429,7071499.4
1514617107.780,7071500.2
1514617111.133,7071499.2
1514617114.484,7071499.7
1514617117.837,7071496.9
1514617121.189,7071495.1
1514617124.541,7071495.1
1514617127.893,7071496.4
1514617131.245,7071496.4
1514617134.597,7071494.4
1514617137.949,7071496.0
1514617141.302,7071495.9
1514617144.653,7071494.6
1514617148.005,7071495.4
1514617151.358,7071497.4
1514617154.709,7071495.9
1514617158.062,7071496.4
1514617161.414,7071495.4
1514617164.766,7071495.4
1514617168.118,7071497.9
1514617171.470,7071495.9
1514617174.822,7071495.1
1514617178.175,7071494.1
1514617181.526,7071492.1
1514617184.879,7071489.5
1514617188.230,7071491.8
1514617191.583,7071492.8
1514617194.935,7071492.3
1514617198.287,7071491.8
1514617201.639,7071492.3
1514617204.991,7071492.8
1514617208.343,7071491.6
1514617211.696,7071492.8
1514617215.047,7071491.3
1514617218.410,7071494.6
1514617221.751,7071494.1
1514617225.104,7071496.1
1514617228.456,7071496.1
1514617231.808,7071496.1
1514617235.160,7071495.9
1514617238.512,7071495.6
1514617241.864,7071497.1
1514617245.216,7071495.1
1514617248.568,7071495.9
1514617251.920,7071495.4
1514617255.273,7071495.1
1514617258.625,7071495.9
1514617261.977,7071495.1
1514617265.329,7071496.9
1514617268.681,7071495.6
1514617272.033,7071495.6
1514617275.385,7071495.9
1514617278.738,7071499.9
1514617282.089,7071498.7
1514617285.441,7071500.2
1514617288.794,7071499.4
1514617292.145,7071500.7
1514617295.498,7071499.2
1514617298.850,7071498.7
1514617302.203,7071495.6
1514617305.554,7071495.1
1514617308.906,7071492.8
1514617312.259,7071491.6
1514617315.610,7071494.9
1514617318.962,7071498.9
1514617322.315,7071499.4
1514617325.667,7071497.9
1514617329.019,7071496.9
1514617332.371,7071498.2
1514617335.726,7071498.2
1514617339.075,7071498.9
1514617342.428,7071496.9
1514617345.779,7071496.6
1514617349.132,7071496.1
1514617352.484,7071497.9
1514617355.835,7071498.7
1514617359.188,7071496.6
1514617362.540,7071499.9
1514617365.893,7071495.6
1514617369.244,7071496.6
1514617372.596,7071494.1
1514617375.948,7071497.6
1514617379.300,7071499.7
1514617382.652,7071499.9
1514617386.005,7071499.2
1514617389.357,7071493.7
1514617392.709,7071495.1
1514617396.061,7071496.9
1514617399.413,7071496.6
1514617402.765,7071494.9
1514617406.118,7071490.5
1514617409.469,7071497.1
1514617412.822,7071498.9
1514617416.173,7071500.2
1514617419.526,7071498.9
1514617422.878,7071496.6
1514617426.230,7071499.4
1514617429.582,7071496.1
1514617432.934,7071496.9
1514617436.286,7071496.6
1514617439.638,7071499.9
1514617442.990,7071500.2
1514617446.342,7071497.3
1514617449.695,7071498.4
1514617453.046,7071494.9
1514617456.399,7071497.6
1514617459.751,7071498.9
1514617463.103,7071499.4
1514617466.455,7071499.9
1514617469.807,7071499.9
1514617473.160,7071501.2
1514617476.511,7071499.7
1514617479.863,7071497.1
1514617483.216,7071495.4
1514617486.567,7071497.1
1514617489.920,7071497.1
1514617493.272,7071497.6
1514617496.624,7071496.9
1514617499.976,7071494.6
1514617503.328,7071494.4
1514617506.681,7071494.6
1514617510.032,7071494.4
1514617513.385,7071491.3
1514617516.737,7071494.1
1514617520.089,7071492.1
1514617523.440,7071492.3
1514617526.793,7071492.8
1514617530.145,7071491.6
1514617533.497,7071492.3
1514617536.849,7071492.1
1514617540.201,7071493.1
1514617543.554,7071492.8
1514617546.906,7071492.6
1514617550.257,7071492.6
1514617553.609,7071492.8
1514617556.962,7071492.8
1514617560.314,7071493.6
1514617563.666,7071493.3
1514617567.018,7071497.1
1514617570.370,7071497.4
1514617573.722,7071497.6
1514617577.075,7071495.9
1514617580.426,7071497.9
1514617583.778,7071497.6
1514617587.131,7071496.1
1514617590.482,7071496.6
1514617593.835,7071494.6
1514617597.187,7071495.1
1514617600.539,7071496.3
1514617603.891,7071495.9
1514617607.243,7071493.6
1514617610.595,7071493.1
1514617613.947,7071492.8
1514617617.299,7071497.6
1514617620.652,7071496.6
1514617624.003,7071494.9
1514617627.356,7071497.1
1514617630.708,7071497.9
1514617634.060,7071496.9
1514617637.412,7071496.6
1514617640.764,7071496.9
1514617644.116,7071496.9
1514617647.468,7071496.4
1514617650.820,7071495.9
1514617654.173,7071496.1
1514617657.524,7071496.6
1514617660.877,7071496.1
1514617664.229,7071494.6
1514617667.581,7071496.9
1514617670.933,7071496.9
1514617674.285,7071495.4
1514617677.637,7071495.1
1514617680.989,7071495.1
1514617684.342,7071495.6
1514617687.694,7071496.1
1514617691.045,7071495.4
1514617694.398,7071496.1
1514617697.750,7071494.9
1514617701.102,7071495.1
1514617704.454,7071495.4
1514617707.806,7071495.1
1514617711.158,7071495.9
1514617714.511,7071496.1
1514617717.863,7071495.9
1514617721.215,7071496.1
1514617724.567,7071495.4
1514617727.919,7071495.4
1514617731.271,7071495.9
1514617734.623,7071495.0
1514617737.975,7071495.6
1514617741.327,7071496.6
1514617744.679,7071495.6
1514617748.032,7071496.6
1514617751.383,7071495.6
1514617754.736,7071496.9
1514617758.088,7071496.1
1514617761.439,7071494.9
1514617764.792,7071494.4
1514617768.144,7071495.4
1514617771.496,7071494.6
1514617774.848,7071496.6
1514617778.200,7071495.4
1514617781.553,7071496.1
1514617784.904,7071496.4
1514617788.257,7071496.1
1514617791.609,7071496.4
1514617794.961,7071496.1
1514617798.313,7071497.1
1514617801.665,7071496.6
1514617805.017,7071495.6
1514617808.369,7071495.1
1514617811.722,7071495.4
1514617815.073,7071495.9
1514617818.426,7071495.4
1514617821.777,7071494.9
1514617825.130,7071496.4
1514617828.481,7071494.9
1514617831.834,7071494.9
1514617835.186,7071495.6
1514617838.538,7071495.1
1514617841.890,7071495.6
1514617845.242,7071496.4
1514617848.595,7071496.6
1514617851.946,7071496.1
1514617855.299,7071496.4
1514617858.650,7071495.4
1514617862.003,7071496.6
1514617865.354,7071495.4
1514617868.707,7071494.6
1514617872.060,7071495.1
1514617875.411,7071495.6
1514617878.764,7071495.9
1514617882.115,7071495.4
1514617885.468,7071495.4
1514617888.819,7071495.6
1514617892.172,7071496.1
1514617895.523,7071494.9
1514617898.876,7071495.4
1514617902.228,7071495.9
1514617905.580,7071495.6
1514617908.932,7071495.4
1514617912.285,7071495.6
1514617915.636,7071496.4
1514617918.988,7071495.9
1514617922.341,7071495.7
1514617925.693,7071495.1
1514617929.045,7071494.9
1514617932.397,7071495.9
1514617935.749,7071495.9
1514617939.102,7071496.6
1514617942.453,7071495.4
1514617945.806,7071495.6
1514617949.157,7071496.6
1514617952.510,7071494.9
1514617955.861,7071495.9
1514617959.214,7071496.1
1514617962.566,7071496.1
1514617965.918,7071495.9
1514617969.270,7071495.6
1514617972.622,7071496.4
1514617975.974,7071496.4
1514617979.326,7071495.4
1514617982.678,7071495.1
1514617986.031,7071494.6
1514617989.382,7071495.9
1514617992.735,7071495.4
1514617996.087,7071495.5
1514617999.439,7071494.6
1514618002.791,7071494.9
1514618006.143,7071494.4
1514618009.495,7071494.4
1514618012.847,7071495.6
1514618016.199,7071497.6
1514618019.552,7071496.9
1514618022.903,7071495.6
1514618026.256,7071496.6
1514618029.608,7071495.4
1514618032.960,7071495.4
1514618036.312,7071496.6
1514618039.664,7071497.1
1514618043.016,7071495.6
1514618046.368,7071495.4
1514618049.720,7071496.9
1514618053.073,7071496.1
1514618056.424,7071496.1
1514618059.777,7071495.9
1514618063.129,7071495.4
1514618066.481,7071496.6
1514618069.833,7071495.9
1514618073.185,7071496.1
1514618076.537,7071495.4
1514618079.890,7071495.6
1514618083.241,7071495.6
1514618086.594,7071495.9
1514618089.946,7071496.4
1514618093.298,7071496.1
1514618096.650,7071496.4
1514618100.002,7071496.6
1514618103.354,7071496.1
1514618106.706,7071495.6
1514618110.059,7071495.9
1514618113.410,7071496.1
1514618116.763,7071494.6
1514618120.114,7071494.9
1514618123.467,7071496.1
1514618126.819,7071495.6
1514618130.171,7071495.9
1514618133.523,7071496.6
1514618136.875,7071495.4
1514618140.227,7071496.6
1514618143.579,7071496.1
1514618146.931,7071495.1
1514618150.284,7071494.9
1514618153.635,7071495.4
1514618156.988,7071495.9
1514618160.339,7071496.1
1514618163.692,7071495.9
1514618167.044,7071496.1
1514618170.396,7071496.1
1514618173.748,7071494.9
1514618177.100,7071495.9
1514618180.453,7071496.4
1514618183.805,7071496.1
1514618187.156,7071495.9
1514618190.509,7071496.1
1514618193.861,7071495.4
1514618197.213,7071497.4
1514618200.565,7071495.9
1514618203.917,7071495.9
1514618207.269,7071494.9
1514618210.621,7071495.1
1514618213.974,7071496.6
1514618217.326,7071495.4
1514618220.678,7071495.4
1514618224.029,7071495.1
1514618227.382,7071496.9
1514618230.734,7071496.9
1514618234.086,7071496.9
1514618237.438,7071496.9
1514618240.791,7071494.9
1514618244.150,7071495.4
1514618247.495,7071496.5
1514618250.847,7071496.4
1514618254.199,7071496.1
1514618257.550,7071497.6
1514618260.903,7071496.9
1514618264.255,7071496.6
1514618267.608,7071495.9
1514618270.960,7071496.6
1514618274.468,7071494.4
1514618277.663,7071495.1
1514618281.016,7071495.4
1514618284.367,7071495.6
1514618287.719,7071496.1
1514618291.072,7071496.4
1514618294.424,7071495.4
1514618297.776,7071494.9
1514618301.128,7071494.9
1514618304.480,7071495.9
1514618307.832,7071495.6
1514618311.184,7071494.6
1514618314.536,7071496.8
1514618317.889,7071496.6
1514618321.241,7071497.9
1514618324.593,7071497.4
1514618327.945,7071498.4
1514618331.297,7071498.7
1514618334.649,7071498.9
1514618338.001,7071498.2
1514618341.354,7071499.2
1514618344.705,7071498.2
1514618348.057,7071497.4
1514618351.410,7071498.7
1514618354.762,7071498.9
1514618358.114,7071498.7
1514618361.466,7071498.2
1514618364.818,7071498.9
1514618368.170,7071498.7
1514618371.522,7071499.7
1514618374.875,7071497.9
1514618378.226,7071497.6
1514618381.579,7071498.9
1514618384.931,7071498.2
1514618388.283,7071497.6
1514618391.635,7071497.9
1514618394.987,7071498.4
1514618398.339,7071498.7
1514618401.691,7071498.7
1514618405.044,7071497.4
1514618408.395,7071498.4
1514618411.747,7071497.9
1514618415.100,7071498.2
1514618418.451,7071498.2
1514618421.804,7071496.1
1514618425.156,7071497.4
1514618428.508,7071499.2
1514618431.860,7071498.4
1514618435.212,7071499.9
1514618438.564,7071498.4
1514618441.917,7071498.7
1514618445.268,7071498.2
1514618448.621,7071499.7
1514618451.973,7071499.2
1514618455.325,7071498.9
1514618458.677,7071498.4
1514618462.029,7071497.1
1514618465.381,7071499.7
1514618468.733,7071499.2
1514618472.085,7071498.9
1514618475.437,7071498.4
1514618478.789,7071498.9
1514618482.142,7071499.4
1514618485.494,7071498.2
1514618488.846,7071498.9
1514618492.198,7071499.4
1514618495.550,7071497.6
1514618498.903,7071498.2
1514618502.254,7071497.9
1514618505.606,7071498.2
1514618508.959,7071499.7
1514618512.311,7071498.7
1514618515.663,7071498.4
1514618519.015,7071498.2
1514618522.367,7071498.2
1514618525.719,7071499.2
1514618529.071,7071498.9
1514618532.423,7071498.9
1514618535.775,7071497.9
1514618539.127,7071498.7
1514618542.479,7071498.9
1514618545.832,7071498.4
1514618549.183,7071499.4
1514618552.536,7071498.7
1514618555.888,7071498.7
1514618559.240,7071498.4
1514618562.592,7071498.7
1514618565.945,7071498.2
1514618569.296,7071498.2
1514618572.649,7071497.6
1514618576.000,7071497.9
1514618579.353,7071498.7
1514618582.705,7071498.7
1514618586.057,7071498.9
1514618589.409,7071498.2
1514618592.761,7071498.2
1514618596.113,7071497.4
1514618599.466,7071499.9
1514618602.817,7071498.2
1514618606.170,7071500.2
1514618609.522,7071500.2
1514618612.873,7071497.6
1514618616.226,7071498.7
1514618619.578,7071497.9
1514618622.930,7071498.2
1514618626.282,7071499.9
1514618629.634,7071499.4
1514618632.987,7071497.6
1514618636.338,7071498.9
1514618639.690,7071496.9
1514618643.043,7071497.9
1514618646.395,7071498.9
1514618649.747,7071498.9
1514618653.099,7071498.7
1514618656.452,7071498.3
1514618659.803,7071497.6
1514618663.156,7071497.4
1514618666.507,7071498.2
1514618669.859,7071498.2
1514618673.212,7071497.4
1514618676.564,7071498.2
1514618679.916,7071498.9
1514618683.268,7071498.7
1514618686.620,7071497.1
1514618689.972,7071496.4
1514618693.324,7071497.9
1514618696.676,7071497.4
1514618700.029,7071497.9
1514618703.380,7071498.2
1514618706.733,7071496.6
1514618710.085,7071496.9
1514618713.437,7071497.4
1514618716.789,7071498.7
1514618720.142,7071498.9
1514618723.493,7071498.4
1514618726.845,7071496.6
1514618730.198,7071497.1
1514618733.549,7071495.6
1514618736.902,7071497.1
1514618740.253,7071498.2
1514618743.606,7071497.1
1514618746.958,7071498.7
1514618750.310,7071498.2
1514618753.662,7071498.7
1514618757.014,7071498.2
1514618760.367,7071497.1
1514618763.718,7071497.6
1514618767.071,7071497.9
1514618770.423,7071497.1
1514618773.775,7071498.4
1514618777.127,7071498.7
1514618780.479,7071499.2
1514618783.831,7071499.2
1514618787.184,7071498.7
1514618790.535,7071498.4
1514618793.888,7071498.7
1514618797.239,7071498.4
1514618800.592,7071498.4
1514618803.944,7071497.4
1514618807.295,7071498.4
1514618810.648,7071498.4
1514618814.001,7071496.9
1514618817.352,7071499.2
1514618820.705,7071497.9
1514618824.056,7071498.7
1514618827.409,7071497.9
1514618830.761,7071496.4
1514618834.112,7071497.4
1514618837.465,7071498.2
1514618840.817,7071498.2
1514618844.169,7071497.9
1514618847.521,7071497.9
1514618850.874,7071497.4
1514618854.225,7071498.9
1514618857.577,7071497.9
1514618860.930,7071497.6
1514618864.281,7071498.2
1514618867.634,7071497.4
1514618870.986,7071498.2
1514618874.338,7071497.6
1514618877.690,7071498.4
1514618881.042,7071499.2
1514618884.395,7071497.1
1514618887.746,7071498.4
1514618891.099,7071498.2
1514618894.450,7071497.9
1514618897.803,7071496.9
1514618901.155,7071498.2
1514618904.507,7071498.4
1514618907.859,7071497.9
1514618911.212,7071498.4
1514618914.563,7071499.4
1514618917.916,7071498.2
1514618921.267,7071497.9
1514618924.620,7071498.2
1514618927.972,7071498.2
1514618931.323,7071498.2
1514618934.676,7071499.4
1514618938.028,7071497.9
1514618941.380,7071498.4
1514618944.732,7071498.4
1514618948.085,7071497.9
1514618951.436,7071497.6
1514618954.788,7071496.9
1514618958.141,7071499.2
1514618961.492,7071497.1
1514618964.845,7071497.4
1514618968.197,7071498.2
1514618971.549,7071497.6
1514618974.902,7071498.4
1514618978.253,7071498.2
1514618981.605,7071498.2
1514618984.958,7071498.2
1514618988.309,7071497.6
1514618991.662,7071496.9
1514618995.014,7071497.9
1514618998.366,7071497.9
1514619001.718,7071497.6
1514619005.071,7071497.4
1514619008.422,7071497.9
1514619011.774,7071497.1
1514619015.127,7071497.9
1514619018.479,7071497.4
1514619021.831,7071498.3
1514619025.183,7071497.6
1514619028.535,7071497.6
1514619031.887,7071497.9
1514619035.239,7071497.4
1514619038.591,7071496.6
1514619041.944,7071496.9
1514619045.295,7071496.4
1514619048.648,7071497.4
1514619052.000,7071498.2
1514619055.351,7071498.4
1514619058.704,7071496.6
1514619062.056,7071497.6
1514619065.408,7071497.1
1514619068.760,7071496.9
1514619072.112,7071496.4
1514619075.464,7071497.4
1514619078.816,7071498.2
1514619082.169,7071496.9
1514619085.520,7071498.2
1514619088.873,7071497.9
1514619092.225,7071497.9
1514619095.577,7071496.4
1514619098.929,7071495.9
1514619102.281,7071497.4
1514619105.633,7071496.6
1514619108.985,7071497.9
1514619112.337,7071497.4
1514619115.689,7071497.1
1514619119.042,7071496.6
1514619122.393,7071497.6
1514619125.746,7071497.4
1514619129.098,7071496.6
1514619132.450,7071495.9
1514619135.802,7071497.1
1514619139.155,7071497.1
1514619142.506,7071496.9
1514619145.858,7071498.0
1514619149.211,7071495.9
1514619152.563,7071495.4
1514619155.915,7071497.6
1514619159.267,7071495.9
1514619162.619,7071496.6
1514619165.972,7071497.4
1514619169.323,7071497.6
1514619172.676,7071496.6
1514619176.027,7071497.6
1514619179.380,7071498.2
1514619182.732,7071496.9
1514619186.084,7071496.6
1514619189.436,7071496.9
1514619192.788,7071497.4
1514619196.140,7071495.6
1514619199.492,7071496.4
1514619202.844,7071495.9
1514619206.197,7071497.6
1514619209.548,7071496.9
1514619212.901,7071497.6
1514619216.253,7071497.4
1514619219.605,7071497.4
1514619222.957,7071497.9
1514619226.309,7071496.6
1514619229.661,7071496.6
1514619233.014,7071497.6
1514619236.365,7071497.1
1514619239.718,7071497.6
1514619243.069,7071498.9
1514619246.421,7071498.2
1514619249.774,7071498.2
1514619253.126,7071498.4
1514619256.478,7071497.6
1514619259.830,7071497.1
1514619263.183,7071498.4
1514619266.534,7071498.2
1514619269.887,7071496.4
1514619273.239,7071497.9
1514619276.590,7071496.6
1514619279.943,7071498.4
1514619283.295,7071496.9
1514619286.647,7071497.9
1514619289.999,7071498.0
1514619293.351,7071496.9
1514619296.704,7071497.6
1514619300.055,7071498.2
1514619303.407,7071496.4
1514619306.760,7071497.4
1514619310.111,7071497.1
1514619313.464,7071497.1
1514619316.816,7071497.4
1514619320.168,7071497.6
1514619323.520,7071496.4
1514619326.873,7071496.6
1514619330.225,7071496.6
1514619333.576,7071498.2
1514619336.929,7071498.7
1514619340.281,7071498.2
1514619343.632,7071498.4
1514619346.985,7071497.4
1514619350.337,7071496.4
1514619353.689,7071498.7
1514619357.041,7071497.6
1514619360.394,7071498.4
1514619363.745,7071498.2
1514619367.098,7071496.9
1514619370.449,7071497.1
1514619373.802,7071497.9
1514619377.154,7071497.6
1514619380.506,7071497.6
1514619383.858,7071497.9
1514619387.210,7071498.7
1514619390.563,7071497.9
1514619393.914,7071497.1
1514619397.267,7071496.4
1514619400.619,7071496.9
1514619403.970,7071497.6
1514619407.323,7071498.4
1514619410.675,7071498.7
1514619414.027,7071497.4
1514619417.379,7071497.4
1514619420.731,7071498.2
1514619424.084,7071497.1
1514619427.435,7071498.7
1514619430.788,7071498.7
1514619434.140,7071498.7
1514619437.491,7071497.9
1514619440.844,7071497.9
1514619444.196,7071497.9
1514619447.548,7071498.4
1514619450.900,7071498.4
1514619454.253,7071497.1
1514619457.604,7071498.7
1514619460.957,7071498.2
1514619464.309,7071498.4
1514619467.661,7071498.3
1514619471.013,7071497.4
1514619474.365,7071498.4
1514619477.717,7071498.4
1514619481.069,7071497.4
1514619484.421,7071497.4
1514619487.773,7071498.7
1514619491.125,7071497.9
1514619494.478,7071498.7
1514619497.830,7071497.6
1514619501.182,7071498.2
1514619504.534,7071498.2
1514619507.886,7071497.4
1514619511.238,7071498.9
1514619514.590,7071498.0
1514619517.942,7071499.2
1514619521.294,7071498.2
1514619524.647,7071497.6
1514619527.998,7071498.7
1514619531.351,7071497.4
1514619534.703,7071498.7
1514619538.055,7071498.9
1514619541.407,7071498.4
1514619544.760,7071498.4
1514619548.111,7071499.2
1514619551.464,7071499.4
1514619554.815,7071497.6
1514619558.168,7071497.6
1514619561.519,7071498.2
1514619564.872,7071498.4
1514619568.224,7071498.9
1514619571.576,7071498.7
1514619574.928,7071497.1
1514619578.281,7071497.9
1514619581.633,7071497.6
1514619584.984,7071497.6
1514619588.337,7071496.4
1514619591.688,7071495.6
1514619595.041,7071496.9
1514619598.393,7071496.3
1514619601.745,7071496.6
1514619605.097,7071495.6
1514619608.449,7071495.6
1514619611.802,7071496.6
1514619615.153,7071497.9
1514619618.506,7071496.6
1514619621.857,7071497.1
1514619625.210,7071499.3
1514619628.562,7071497.4
1514619631.914,7071497.4
1514619635.266,7071498.2
1514619638.618,7071496.6
1514619641.971,7071496.9
1514619645.322,7071497.1
1514619648.674,7071495.9
1514619652.027,7071497.6
1514619655.378,7071497.4
1514619658.731,7071497.6
1514619662.083,7071497.4
1514619665.435,7071497.6
1514619668.787,7071497.1
1514619672.139,7071499.2
1514619675.492,7071497.9
1514619678.843,7071496.9
1514619682.196,7071497.1
1514619685.548,7071497.6
1514619688.899,7071498.7
1514619692.252,7071497.6
1514619695.604,7071498.2
1514619698.956,7071497.4
1514619702.308,7071497.4
1514619705.660,7071497.9
1514619709.012,7071497.4
1514619712.365,7071496.9
1514619715.717,7071496.9
1514619719.069,7071497.6
1514619722.421,7071497.6
1514619725.772,7071496.4
1514619729.125,7071497.9
1514619732.477,7071498.7
1514619735.829,7071497.9
1514619739.181,7071497.6
1514619742.533,7071498.9
1514619745.886,7071498.2
1514619749.237,7071497.4
1514619752.590,7071498.2
1514619755.942,7071497.9
1514619759.294,7071498.4
1514619762.646,7071496.9
1514619765.998,7071497.1
1514619769.351,7071497.9
1514619772.703,7071497.4
1514619776.054,7071496.9
1514619779.407,7071497.4
1514619782.758,7071497.4
1514619786.111,7071497.6
1514619789.463,7071498.7
1514619792.815,7071497.4
1514619796.167,7071497.9
1514619799.519,7071498.9
1514619802.872,7071497.4
1514619806.223,7071498.7
1514619809.576,7071500.2
1514619812.927,7071498.9
1514619816.280,7071497.4
1514619819.632,7071497.6
1514619822.984,7071496.6
1514619826.336,7071498.2
1514619829.688,7071497.6
1514619833.041,7071497.9
1514619836.392,7071497.9
1514619839.744,7071498.9
1514619843.097,7071497.9
1514619846.448,7071498.2
1514619849.801,7071497.6
1514619853.153,7071496.6
1514619856.505,7071497.4
1514619859.857,7071497.6
1514619863.209,7071497.6
1514619866.561,7071496.4
1514619869.914,7071497.9
1514619873.266,7071496.1
1514619876.617,7071498.2
1514619879.970,7071498.2
1514619883.322,7071498.2
1514619886.674,7071498.2
1514619890.026,7071498.4
1514619893.378,7071497.9
1514619896.730,7071498.4
1514619900.083,7071497.9
1514619903.434,7071497.6
1514619906.787,7071498.2
1514619910.138,7071497.1
1514619913.491,7071497.1
1514619916.843,7071497.6
1514619920.195,7071496.6
1514619923.547,7071498.2
1514619926.899,7071497.4
1514619930.251,7071497.9
1514619933.604,7071498.2
1514619936.955,7071498.9
1514619940.307,7071498.7
1514619943.660,7071498.7
1514619947.011,7071499.2
1514619950.364,7071497.9
1514619953.716,7071497.9
1514619957.068,7071497.9
1514619960.420,7071499.4
1514619963.772,7071498.2
1514619967.125,7071497.1
1514619970.477,7071498.7
1514619973.829,7071498.4
1514619977.181,7071498.2
1514619980.533,7071497.6
1514619983.885,7071497.6
1514619987.237,7071498.2
1514619990.589,7071498.4
1514619993.942,7071499.7
1514619997.293,7071497.9
1514620000.646,7071498.4
1514620003.998,7071498.7
1514620007.349,7071497.4
1514620010.702,7071497.9
1514620014.054,7071496.9
1514620017.406,7071498.2
1514620020.758,7071497.4
1514620024.110,7071498.9
1514620027.463,7071497.6
1514620030.814,7071498.9
1514620034.167,7071498.2
1514620037.519,7071498.4
1514620040.871,7071497.6
1514620044.223,7071496.9
1514620047.575,7071497.4
1514620050.927,7071498.7
1514620054.280,7071498.9
1514620057.631,7071497.1
1514620060.984,7071496.9
1514620064.335,7071495.9
1514620067.688,7071497.4
1514620071.040,7071496.6
1514620074.392,7071497.4
1514620077.744,7071497.6
1514620081.096,7071495.9
1514620084.449,7071498.7
1514620087.800,7071496.4
1514620091.152,7071495.6
1514620094.505,7071497.1
1514620097.857,7071497.1
1514620101.208,7071498.9
1514620104.561,7071498.2
1514620107.913,7071498.9
1514620111.265,7071498.2
1514620114.617,7071498.2
1514620117.970,7071498.7
1514620121.321,7071498.9
