timestamp,LM399_P6
1500390205.009,7161559.8
1500390208.355,7161559.6
1500390211.700,7161560.1
1500390215.045,7161559.8
1500390218.391,7161559.8
1500390221.736,7161560.3
1500390225.082,7161559.0
1500390228.427,7161559.6
1500390231.773,7161558.8
1500390235.118,7161560.1
1500390238.463,7161558.8
1500390241.809,7161558.8
1500390245.154,7161558.3
1500390248.500,7161558.0
1500390251.845,7161556.5
1500390255.190,7161557.0
1500390258.536,7161557.5
1500390261.881,7161556.3
1500390265.226,7161556.8
1500390268.572,7161556.3
1500390271.917,7161555.8
1500390275.263,7161554.7
1500390278.608,7161555.8
1500390281.953,7161555.8
1500390285.299,7161555.5
1500390288.644,7161556.8
1500390291.990,7161555.2
1500390295.335,7161555.2
1500390298.680,7161555.0
1500390302.026,7161554.2
1500390305.371,7161555.5
1500390308.717,7161555.8
1500390312.062,7161556.8
1500390315.407,7161556.5
1500390318.753,7161555.8
1500390322.098,7161557.8
1500390325.444,7161558.4
1500390328.789,7161557.8
1500390332.134,7161557.5
1500390335.480,7161558.3
1500390338.825,7161558.5
1500390342.171,7161558.5
1500390345.516,7161558.3
1500390348.861,7161558.3
1500390352.207,7161558.0
1500390355.552,7161559.0
1500390358.897,7161557.0
1500390362.243,7161558.8
1500390365.588,7161558.8
1500390368.934,7161558.3
1500390372.279,7161559.6
1500390375.625,7161557.5
1500390378.970,7161558.8
1500390382.315,7161557.8
1500390385.661,7161558.8
1500390389.006,7161558.5
1500390392.351,7161557.3
1500390395.697,7161558.8
1500390399.042,7161558.5
1500390402.388,7161557.3
1500390405.733,7161558.5
1500390409.078,7161558.5
1500390412.424,7161559.8
1500390415.769,7161559.8
1500390419.115,7161558.3
1500390422.460,7161559.0
1500390425.805,7161559.8
1500390429.151,7161558.0
1500390432.496,7161559.6
1500390435.842,7161558.3
1500390439.187,7161559.3
1500390442.532,7161558.5
1500390445.878,7161557.8
1500390449.223,7161559.0
1500390452.569,7161558.3
1500390455.914,7161559.8
1500390459.259,7161559.0
1500390462.605,7161557.3
1500390465.950,7161559.0
1500390469.296,7161558.8
1500390472.641,7161558.8
1500390475.986,7161559.6
1500390479.332,7161559.6
1500390482.677,7161559.6
1500390486.023,7161558.3
1500390489.368,7161558.3
1500390492.713,7161558.3
1500390496.059,7161558.3
1500390499.404,7161560.6
1500390502.750,7161557.8
1500390506.095,7161555.5
1500390509.440,7161557.5
1500390512.786,7161558.5
1500390516.131,7161557.5
1500390519.476,7161557.8
1500390522.822,7161557.5
1500390526.167,7161558.0
1500390529.513,7161559.0
1500390532.858,7161558.8
1500390536.204,7161559.3
1500390539.549,7161558.5
1500390542.894,7161559.0
1500390546.240,7161559.8
1500390549.585,7161559.8
1500390552.931,7161561.1
1500390556.276,7161559.0
1500390559.621,7161558.3
1500390562.967,7161559.3
1500390566.312,7161557.8
1500390569.658,7161558.8
1500390573.003,7161559.6
1500390576.348,7161558.3
1500390579.694,7161558.0
1500390583.039,7161557.5
1500390586.385,7161557.3
1500390589.730,7161557.0
1500390593.075,7161557.3
1500390596.421,7161558.0
1500390599.766,7161557.8
1500390603.112,7161557.5
1500390606.457,7161557.8
1500390609.802,7161558.5
1500390613.148,7161557.8
1500390616.493,7161558.0
1500390619.838,7161560.1
1500390623.184,7161559.3
1500390626.529,7161559.0
1500390629.875,7161558.8
1500390633.220,7161560.1
1500390636.566,7161559.6
1500390639.911,7161559.0
1500390643.256,7161561.1
1500390646.602,7161559.3
1500390649.947,7161558.3
1500390653.293,7161558.8
1500390656.638,7161558.5
1500390659.983,7161558.5
1500390663.329,7161558.3
1500390666.674,7161559.3
1500390670.020,7161559.6
1500390673.365,7161559.0
1500390676.710,7161559.6
1500390680.056,7161560.1
1500390683.401,7161559.3
1500390686.747,7161557.5
1500390690.092,7161558.8
1500390693.437,7161559.3
1500390696.783,7161558.5
1500390700.128,7161560.1
1500390703.474,7161558.5
1500390706.819,7161559.3
1500390710.164,7161559.3
1500390713.510,7161559.3
1500390716.855,7161558.8
1500390720.201,7161559.8
1500390723.546,7161557.8
1500390726.891,7161558.5
1500390730.237,7161558.3
1500390733.582,7161558.5
1500390736.928,7161558.5
1500390740.273,7161557.8
1500390743.618,7161558.0
1500390746.964,7161556.0
1500390750.309,7161557.0
1500390753.655,7161556.3
1500390757.000,7161557.5
1500390760.345,7161555.2
1500390763.691,7161556.3
1500390767.036,7161556.8
1500390770.382,7161555.8
1500390773.727,7161556.8
1500390777.072,7161558.0
1500390780.418,7161556.8
1500390783.763,7161556.3
1500390787.109,7161556.5
1500390790.454,7161556.3
1500390793.799,7161556.8
1500390797.145,7161556.3
1500390800.490,7161557.3
1500390803.836,7161558.5
1500390807.181,7161558.3
1500390810.526,7161558.0
1500390813.872,7161557.3
1500390817.217,7161557.0
1500390820.563,7161557.8
1500390823.908,7161555.8
1500390827.253,7161556.0
1500390830.599,7161557.0
1500390833.944,7161558.3
1500390837.290,7161557.3
1500390840.635,7161557.5
1500390843.980,7161557.0
1500390847.326,7161557.8
1500390850.671,7161558.0
1500390854.017,7161557.8
1500390857.362,7161557.8
1500390860.707,7161556.3
1500390864.053,7161556.5
1500390867.398,7161558.0
1500390870.744,7161557.5
1500390874.089,7161557.8
1500390877.434,7161558.0
1500390880.780,7161558.8
1500390884.125,7161558.5
1500390887.471,7161557.8
1500390890.816,7161558.8
1500390894.161,7161558.3
1500390897.507,7161558.3
1500390900.852,7161558.3
1500390904.198,7161557.3
1500390907.543,7161556.8
1500390910.888,7161557.3
1500390914.234,7161557.8
1500390917.579,7161558.0
1500390920.925,7161557.0
1500390924.270,7161557.5
1500390927.615,7161557.0
1500390930.961,7161557.8
1500390934.306,7161558.0
1500390937.652,7161557.3
1500390940.997,7161557.5
1500390944.342,7161557.8
1500390947.688,7161557.5
1500390951.033,7161558.3
1500390954.379,7161557.5
1500390957.724,7161557.0
1500390961.069,7161557.5
1500390964.415,7161556.3
1500390967.760,7161555.5
1500390971.106,7161557.8
1500390974.451,7161556.0
1500390977.796,7161557.3
1500390981.142,7161557.0
1500390984.487,7161556.8
1500390987.833,7161556.5
1500390991.178,7161557.0
1500390994.523,7161556.3
1500390997.869,7161558.3
1500391001.214,7161556.3
1500391004.560,7161557.3
1500391007.905,7161556.5
1500391011.250,7161557.3
1500391014.596,7161557.3
1500391017.941,7161556.0
1500391021.287,7161556.5
1500391024.632,7161556.0
1500391027.978,7161556.8
1500391031.323,7161557.8
1500391034.668,7161557.3
1500391038.014,7161556.5
1500391041.359,7161555.8
1500391044.704,7161557.0
1500391048.050,7161558.0
1500391051.395,7161558.5
1500391054.741,7161558.8
1500391058.086,7161559.0
1500391061.432,7161558.3
1500391064.777,7161559.3
1500391068.122,7161558.8
1500391071.468,7161557.0
1500391074.813,7161557.0
1500391078.159,7161557.8
1500391081.504,7161557.5
1500391084.849,7161556.8
1500391088.195,7161558.0
1500391091.540,7161559.6
1500391094.886,7161559.0
1500391098.231,7161557.8
1500391101.576,7161558.5
1500391104.922,7161558.0
1500391108.267,7161558.0
1500391111.613,7161558.3
1500391114.958,7161556.8
1500391118.303,7161558.8
1500391121.649,7161557.8
1500391124.994,7161558.5
1500391128.339,7161556.8
1500391131.685,7161558.3
1500391135.030,7161558.5
1500391138.376,7161558.8
1500391141.721,7161559.0
1500391145.066,7161558.5
1500391148.412,7161558.5
1500391151.757,7161559.3
1500391155.103,7161557.5
1500391158.448,7161558.0
1500391161.793,7161559.0
1500391165.139,7161559.6
1500391168.484,7161559.0
1500391171.830,7161558.5
1500391175.175,7161558.3
1500391178.520,7161559.0
1500391181.866,7161558.8
1500391185.211,7161558.8
1500391188.557,7161559.3
1500391191.902,7161558.3
1500391195.248,7161557.5
1500391198.593,7161559.3
1500391201.938,7161559.3
1500391205.284,7161558.3
1500391208.629,7161559.0
1500391211.975,7161559.8
1500391215.320,7161559.0
1500391218.665,7161558.5
1500391222.011,7161557.5
1500391225.356,7161558.5
1500391228.702,7161557.0
1500391232.047,7161557.5
1500391235.392,7161559.0
1500391238.738,7161560.1
1500391242.083,7161557.3
1500391245.429,7161557.5
1500391248.774,7161558.3
1500391252.119,7161558.8
1500391255.465,7161558.0
1500391258.810,7161558.3
1500391262.156,7161558.0
1500391265.501,7161557.3
1500391268.846,7161557.8
1500391272.192,7161558.5
1500391275.537,7161558.3
1500391278.882,7161559.0
1500391282.228,7161558.8
1500391285.573,7161556.5
1500391288.919,7161558.5
1500391292.264,7161558.3
1500391295.661,7161558.5
1500391298.955,7161557.3
1500391302.300,7161558.3
1500391305.646,7161559.3
1500391308.991,7161558.0
1500391312.337,7161558.8
1500391315.682,7161558.5
1500391319.027,7161558.0
1500391322.373,7161558.0
1500391325.718,7161559.0
1500391329.063,7161558.3
1500391332.409,7161557.5
1500391335.754,7161559.3
1500391339.100,7161558.5
1500391342.445,7161558.0
1500391345.791,7161557.5
1500391349.136,7161559.3
1500391352.481,7161558.5
1500391355.827,7161559.3
1500391359.172,7161558.0
1500391362.518,7161557.3
1500391365.863,7161559.6
1500391369.208,7161558.3
1500391372.554,7161558.0
1500391375.899,7161557.3
1500391379.245,7161558.8
1500391382.590,7161559.3
1500391385.935,7161558.8
1500391389.281,7161560.3
1500391392.626,7161559.8
1500391395.972,7161558.8
1500391399.317,7161559.6
1500391402.662,7161559.0
1500391406.008,7161559.0
1500391409.353,7161560.1
1500391412.699,7161557.5
1500391416.044,7161557.5
1500391419.389,7161556.5
1500391422.735,7161557.0
1500391426.080,7161557.8
1500391429.426,7161557.0
1500391432.771,7161557.8
1500391436.117,7161556.3
1500391439.462,7161556.0
1500391442.807,7161557.3
1500391446.153,7161557.3
1500391449.498,7161556.5
1500391452.844,7161556.3
1500391456.189,7161559.0
1500391459.534,7161556.8
1500391462.880,7161557.8
1500391466.225,7161557.3
1500391469.571,7161557.0
1500391472.916,7161558.3
1500391476.261,7161558.8
1500391479.607,7161558.5
1500391482.952,7161559.0
1500391486.298,7161559.8
1500391489.643,7161558.3
1500391492.988,7161558.0
1500391496.334,7161559.0
1500391499.679,7161559.0
1500391503.025,7161559.0
1500391506.370,7161559.0
1500391509.715,7161558.8
1500391513.061,7161559.3
1500391516.406,7161558.8
1500391519.752,7161558.3
1500391523.097,7161558.0
1500391526.442,7161558.0
1500391529.788,7161557.8
1500391533.133,7161557.3
1500391536.479,7161557.5
1500391539.824,7161558.5
1500391543.169,7161557.8
1500391546.515,7161557.3
1500391549.860,7161557.5
1500391553.206,7161557.3
1500391556.551,7161558.3
1500391559.896,7161556.3
1500391563.242,7161558.0
1500391566.587,7161558.5
1500391569.933,7161558.5
1500391573.278,7161560.3
1500391576.623,7161560.6
1500391579.969,7161560.1
1500391583.314,7161560.8
1500391586.660,7161560.1
1500391590.005,7161560.6
1500391593.350,7161560.3
1500391596.696,7161561.1
1500391600.041,7161559.8
1500391603.387,7161559.8
1500391606.732,7161559.8
1500391610.077,7161559.8
1500391613.423,7161559.8
1500391616.768,7161560.6
1500391620.114,7161559.6
1500391623.459,7161558.3
1500391626.804,7161559.6
1500391630.150,7161560.3
1500391633.495,7161559.8
1500391636.841,7161560.1
1500391640.186,7161560.3
1500391643.531,7161560.3
1500391646.877,7161560.1
1500391650.222,7161560.3
1500391653.567,7161559.3
1500391656.913,7161559.6
1500391660.258,7161560.6
1500391663.604,7161560.8
1500391666.949,7161560.6
1500391670.295,7161560.6
1500391673.640,7161559.6
1500391676.985,7161560.3
1500391680.331,7161560.1
1500391683.676,7161560.6
1500391687.022,7161560.3
1500391690.367,7161561.1
1500391693.712,7161561.3
1500391697.058,7161559.3
1500391700.403,7161561.6
1500391703.749,7161560.8
1500391707.094,7161560.8
1500391710.439,7161560.3
1500391713.785,7161559.6
1500391717.130,7161560.3
1500391720.475,7161561.6
1500391723.821,7161560.6
1500391727.166,7161560.8
1500391730.512,7161560.8
1500391733.857,7161560.6
1500391737.203,7161560.6
1500391740.548,7161560.6
1500391743.893,7161559.0
1500391747.239,7161559.6
1500391750.584,7161558.5
1500391753.929,7161557.0
1500391757.275,7161557.5
1500391760.620,7161559.3
1500391763.966,7161558.8
1500391767.311,7161558.8
1500391770.657,7161560.3
1500391774.002,7161559.0
1500391777.347,7161559.3
1500391780.693,7161560.1
1500391784.038,7161559.6
1500391787.384,7161559.3
1500391790.729,7161560.1
1500391794.074,7161561.1
1500391797.420,7161560.6
1500391800.765,7161559.8
1500391804.111,7161559.0
1500391807.456,7161558.0
1500391810.801,7161558.3
1500391814.147,7161558.3
1500391817.492,7161558.5
1500391820.838,7161558.8
1500391824.183,7161558.5
1500391827.529,7161557.8
1500391830.874,7161558.0
1500391834.219,7161557.5
1500391837.565,7161557.3
1500391840.910,7161556.8
1500391844.255,7161557.0
1500391847.601,7161558.0
1500391850.946,7161557.3
1500391854.292,7161556.5
1500391857.637,7161557.5
1500391860.982,7161558.0
1500391864.328,7161556.8
1500391867.673,7161558.0
1500391871.019,7161556.3
1500391874.364,7161558.0
1500391877.710,7161557.0
1500391881.055,7161557.5
1500391884.400,7161556.5
1500391887.746,7161557.0
1500391891.091,7161557.0
1500391894.436,7161558.0
1500391897.782,7161557.5
1500391901.127,7161557.3
1500391904.473,7161556.8
1500391907.818,7161558.0
1500391911.163,7161558.5
1500391914.509,7161557.3
1500391917.854,7161558.3
1500391921.200,7161558.8
1500391924.545,7161558.0
1500391927.890,7161558.3
1500391931.236,7161558.3
1500391934.581,7161558.0
1500391937.927,7161558.3
1500391941.272,7161558.0
1500391944.618,7161558.3
1500391947.963,7161559.6
1500391951.308,7161557.3
1500391954.654,7161557.3
1500391957.999,7161559.8
1500391961.345,7161557.8
1500391964.690,7161558.3
1500391968.035,7161558.5
1500391971.381,7161557.0
1500391974.726,7161558.0
1500391978.071,7161558.5
1500391981.417,7161557.8
1500391984.762,7161559.0
1500391988.108,7161557.5
1500391991.453,7161557.5
1500391994.799,7161557.5
1500391998.144,7161559.0
1500392001.489,7161557.8
1500392004.835,7161558.5
1500392008.180,7161557.3
1500392011.526,7161558.8
1500392014.871,7161558.0
1500392018.216,7161556.5
1500392021.562,7161557.5
1500392024.907,7161557.3
1500392028.253,7161556.5
1500392031.598,7161557.3
1500392034.943,7161556.8
1500392038.289,7161556.8
1500392041.634,7161556.0
1500392044.980,7161556.8
1500392048.325,7161559.3
1500392051.670,7161557.3
1500392055.016,7161557.3
1500392058.361,7161556.3
1500392061.706,7161557.3
1500392065.052,7161558.3
1500392068.397,7161557.0
1500392071.743,7161557.3
1500392075.088,7161557.0
1500392078.433,7161558.0
1500392081.779,7161558.8
1500392085.124,7161557.8
1500392088.470,7161557.8
1500392091.815,7161558.0
1500392095.161,7161557.0
1500392098.506,7161557.3
1500392101.851,7161558.0
1500392105.197,7161558.0
1500392108.542,7161557.0
1500392111.888,7161558.3
1500392115.233,7161557.3
1500392118.578,7161557.0
1500392121.924,7161557.0
1500392125.269,7161557.3
1500392128.615,7161556.5
1500392131.960,7161557.8
1500392135.305,7161556.8
1500392138.651,7161557.3
1500392141.996,7161557.3
1500392145.342,7161557.3
1500392148.687,7161557.5
1500392152.032,7161558.0
1500392155.378,7161557.3
1500392158.723,7161557.5
1500392162.069,7161556.5
1500392165.414,7161555.2
1500392168.760,7161556.3
1500392172.105,7161554.7
1500392175.450,7161556.5
1500392178.796,7161556.0
1500392182.141,7161555.0
1500392185.486,7161555.5
1500392188.832,7161556.3
1500392192.177,7161557.5
1500392195.523,7161557.3
1500392198.868,7161557.0
1500392202.213,7161556.8
1500392205.559,7161556.3
1500392208.904,7161556.5
1500392212.250,7161556.5
1500392215.595,7161556.5
1500392218.940,7161557.0
1500392222.286,7161556.3
1500392225.631,7161557.3
1500392228.977,7161556.8
1500392232.322,7161555.8
1500392235.667,7161555.2
1500392239.013,7161557.0
1500392242.358,7161556.8
1500392245.704,7161557.5
1500392249.049,7161558.5
1500392252.394,7161558.3
1500392255.740,7161558.0
1500392259.085,7161556.3
1500392262.431,7161556.3
1500392265.776,7161556.8
1500392269.121,7161555.5
1500392272.467,7161555.0
1500392275.812,7161556.8
1500392279.158,7161555.8
1500392282.503,7161558.3
1500392285.848,7161558.8
1500392289.194,7161558.5
1500392292.539,7161557.3
1500392295.885,7161556.8
1500392299.230,7161558.0
1500392302.575,7161557.8
1500392305.921,7161557.0
1500392309.266,7161559.3
1500392312.612,7161558.5
1500392315.957,7161559.8
1500392319.302,7161559.0
1500392322.648,7161560.6
1500392325.993,7161558.8
1500392329.339,7161558.3
1500392332.684,7161558.8
1500392336.029,7161559.0
1500392339.375,7161558.3
1500392342.720,7161558.0
1500392346.066,7161557.5
1500392349.411,7161558.3
1500392352.757,7161557.8
1500392356.102,7161558.0
1500392359.447,7161557.3
1500392362.793,7161558.8
1500392366.138,7161557.3
1500392369.484,7161557.5
1500392372.829,7161558.8
1500392376.174,7161557.8
1500392379.520,7161557.5
1500392382.865,7161557.0
1500392386.211,7161558.0
1500392389.556,7161558.0
1500392392.901,7161556.5
1500392396.247,7161556.5
1500392399.592,7161557.3
1500392402.937,7161557.8
1500392406.283,7161557.0
1500392409.628,7161556.5
1500392412.974,7161557.0
1500392416.319,7161556.5
1500392419.665,7161556.8
1500392423.010,7161555.2
1500392426.355,7161556.3
1500392429.701,7161556.5
1500392433.046,7161555.8
1500392436.392,7161556.3
1500392439.737,7161555.2
1500392443.082,7161556.8
1500392446.428,7161557.3
1500392449.773,7161557.3
1500392453.119,7161557.5
1500392456.464,7161558.0
1500392459.809,7161558.3
1500392463.155,7161557.5
1500392466.500,7161556.8
1500392469.846,7161558.5
1500392473.191,7161556.8
1500392476.536,7161555.2
1500392479.882,7161556.3
1500392483.227,7161556.5
1500392486.573,7161556.0
1500392489.918,7161556.5
1500392493.263,7161557.3
1500392496.609,7161556.3
1500392499.954,7161552.5
1500392503.300,7161555.5
1500392506.645,7161557.8
1500392509.990,7161558.3
1500392513.336,7161557.0
1500392516.681,7161557.0
1500392520.026,7161559.3
1500392523.372,7161558.5
1500392526.717,7161558.0
1500392530.063,7161558.0
1500392533.408,7161558.5
1500392536.754,7161557.8
1500392540.099,7161557.3
1500392543.444,7161557.8
1500392546.790,7161557.3
1500392550.135,7161557.3
1500392553.480,7161557.0
1500392556.826,7161557.8
1500392560.171,7161556.3
1500392563.517,7161558.3
1500392566.862,7161557.3
1500392570.207,7161557.3
1500392573.553,7161558.5
1500392576.898,7161556.8
1500392580.244,7161557.0
1500392583.589,7161557.5
1500392586.935,7161558.0
1500392590.280,7161557.5
1500392593.625,7161558.5
1500392596.971,7161558.3
1500392600.316,7161558.8
1500392603.662,7161558.8
1500392607.007,7161557.8
1500392610.352,7161557.3
1500392613.698,7161558.8
1500392617.043,7161557.5
1500392620.389,7161557.3
1500392623.734,7161558.3
1500392627.079,7161558.0
1500392630.425,7161557.8
1500392633.770,7161557.8
1500392637.116,7161556.8
1500392640.461,7161557.8
1500392643.806,7161559.0
1500392647.152,7161557.5
1500392650.497,7161558.5
1500392653.843,7161558.5
1500392657.188,7161557.8
1500392660.533,7161558.0
1500392663.879,7161557.8
1500392667.224,7161557.3
1500392670.570,7161558.0
1500392673.915,7161558.5
1500392677.260,7161557.8
1500392680.606,7161557.5
1500392683.951,7161559.0
1500392687.297,7161557.5
1500392690.642,7161558.3
1500392693.987,7161558.0
1500392697.333,7161558.0
1500392700.678,7161558.5
1500392704.023,7161557.3
1500392707.369,7161559.0
1500392710.714,7161557.8
1500392714.060,7161557.8
1500392717.405,7161559.3
1500392720.750,7161557.3
1500392724.096,7161558.0
1500392727.441,7161557.8
1500392730.787,7161557.3
1500392734.132,7161559.3
1500392737.477,7161559.8
1500392740.823,7161559.3
1500392744.168,7161556.8
1500392747.514,7161558.0
1500392750.859,7161558.5
1500392754.204,7161558.3
1500392757.550,7161558.5
1500392760.895,7161558.3
1500392764.241,7161557.3
1500392767.586,7161557.5
1500392770.931,7161557.0
1500392774.277,7161557.5
1500392777.622,7161558.3
1500392780.968,7161558.8
1500392784.313,7161557.5
1500392787.658,7161557.8
1500392791.004,7161556.5
1500392794.349,7161558.3
1500392797.695,7161557.5
1500392801.040,7161557.3
1500392804.385,7161558.0
1500392807.731,7161557.3
1500392811.076,7161558.8
1500392814.422,7161557.8
1500392817.767,7161558.0
1500392821.113,7161557.5
1500392824.458,7161557.0
1500392827.803,7161558.0
1500392831.149,7161557.3
1500392834.494,7161558.8
1500392837.840,7161557.3
1500392841.185,7161557.5
1500392844.530,7161556.5
1500392847.876,7161557.5
1500392851.221,7161557.8
1500392854.566,7161558.5
1500392857.912,7161557.0
1500392861.257,7161556.8
1500392864.603,7161556.5
1500392867.948,7161557.0
1500392871.294,7161556.8
1500392874.639,7161557.5
1500392877.984,7161558.5
1500392881.330,7161557.5
1500392884.675,7161557.5
1500392888.021,7161557.3
1500392891.366,7161557.8
1500392894.711,7161558.0
1500392898.057,7161557.8
1500392901.402,7161557.8
1500392904.748,7161558.5
1500392908.093,7161558.5
1500392911.438,7161557.5
1500392914.784,7161558.0
1500392918.129,7161557.8
1500392921.475,7161556.8
1500392924.820,7161557.5
1500392928.165,7161558.3
1500392931.511,7161556.8
1500392934.856,7161557.5
1500392938.202,7161556.8
1500392941.547,7161557.8
1500392944.892,7161558.0
1500392948.238,7161558.3
1500392951.583,7161557.3
1500392954.929,7161558.5
1500392958.274,7161559.6
1500392961.619,7161556.3
1500392964.965,7161558.3
1500392968.310,7161557.0
1500392971.656,7161557.8
1500392975.001,7161558.0
1500392978.346,7161557.8
1500392981.692,7161558.5
1500392985.037,7161558.0
1500392988.383,7161557.5
1500392991.728,7161557.0
1500392995.073,7161558.3
1500392998.419,7161558.0
1500393001.764,7161558.5
1500393005.109,7161559.0
1500393008.455,7161559.0
1500393011.800,7161557.8
1500393015.146,7161557.5
1500393018.491,7161558.8
1500393021.837,7161557.3
1500393025.182,7161559.0
1500393028.527,7161558.5
1500393031.873,7161557.0
1500393035.218,7161558.0
1500393038.564,7161557.8
1500393041.909,7161557.0
1500393045.254,7161557.5
1500393048.600,7161558.3
1500393051.945,7161558.0
1500393055.291,7161557.5
1500393058.636,7161557.8
1500393061.981,7161558.3
1500393065.327,7161558.3
1500393068.672,7161559.0
1500393072.018,7161558.0
1500393075.363,7161557.9
1500393078.708,7161559.6
1500393082.054,7161557.5
1500393085.399,7161558.0
1500393088.745,7161558.0
1500393092.090,7161558.0
1500393095.435,7161558.8
1500393098.781,7161558.5
1500393102.126,7161557.8
1500393105.472,7161558.5
1500393108.817,7161557.8
1500393112.162,7161557.8
1500393115.508,7161556.3
1500393118.853,7161558.0
1500393122.199,7161559.0
1500393125.544,7161558.0
1500393128.889,7161558.0
1500393132.235,7161558.8
1500393135.580,7161559.0
1500393138.926,7161559.8
1500393142.271,7161559.0
1500393145.616,7161558.5
1500393148.962,7161558.8
1500393152.307,7161559.0
1500393155.653,7161560.8
1500393158.998,7161559.3
1500393162.343,7161558.8
1500393165.689,7161559.3
1500393169.034,7161558.5
1500393172.380,7161558.8
1500393175.725,7161559.6
1500393179.071,7161558.8
1500393182.416,7161559.0
1500393185.761,7161558.8
1500393189.107,7161560.1
1500393192.452,7161560.1
1500393195.797,7161559.0
1500393199.143,7161557.8
1500393202.488,7161559.6
1500393205.834,7161558.5
1500393209.179,7161558.0
1500393212.524,7161558.3
1500393215.870,7161557.8
1500393219.215,7161558.5
1500393222.561,7161560.6
1500393225.906,7161559.0
1500393229.251,7161560.1
1500393232.597,7161560.3
1500393235.942,7161559.0
1500393239.288,7161560.6
1500393242.633,7161560.8
1500393245.979,7161558.8
1500393249.324,7161559.3
1500393252.669,7161560.6
1500393256.015,7161560.3
1500393259.360,7161559.0
1500393262.706,7161560.1
1500393266.051,7161560.3
1500393269.396,7161560.6
1500393272.742,7161559.8
1500393276.087,7161558.5
1500393279.433,7161558.5
1500393282.778,7161557.8
1500393286.123,7161559.6
1500393289.469,7161559.0
1500393292.814,7161558.8
1500393296.160,7161558.8
1500393299.505,7161558.0
1500393302.850,7161560.3
1500393306.196,7161558.5
1500393309.541,7161558.5
1500393312.887,7161558.3
1500393316.232,7161558.0
1500393319.577,7161558.5
1500393322.923,7161557.8
1500393326.268,7161559.0
1500393329.614,7161559.3
1500393332.959,7161559.3
1500393336.304,7161559.0
1500393339.650,7161558.3
1500393342.995,7161557.8
1500393346.341,7161558.5
