timestamp;value;unit;mode;current;operation;peak;battery_low;relative;hold
2017-06-03 22:12:00.916751;99010.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:01.413353;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:01.914833;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:02.413359;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:02.913528;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:03.413364;99020.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:03.915653;99020.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:04.413369;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:04.920731;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:05.413374;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:05.916925;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:06.413386;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:06.914315;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:07.413385;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:07.916881;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:08.413516;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:08.920806;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:09.413522;98970.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:09.915183;98970.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:10.413529;98980.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:10.917186;98980.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:11.413532;99010.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:11.922189;98990.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:12.413538;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:12.913628;99000.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:13.413544;99010.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:13.918758;98990.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:14.413548;99020.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:14.916515;99020.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:15.413684;99030.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:15.920858;98990.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:16.413719;99060.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:16.913719;99060.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:17.413690;98980.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:17.918233;99030.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:18.413695;99170.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:18.916800;99050.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:19.413703;99110.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:19.919730;98970.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:20.413707;99060.0;W;resistance;;normal;;0;0;0
2017-06-03 22:12:20.916666;98950.0;W;resistance;;normal;;0;0;0
