timestamp,ltz1000-3-to-4-lipo-3s
1515392893.808,17569.8
1515392897.153,17569.4
1515392900.499,17569.1
1515392903.844,17569.2
1515392907.190,17569.5
1515392910.535,17569.8
1515392913.881,17569.9
1515392917.226,17570.4
1515392920.571,17570.1
1515392923.917,17570.2
1515392927.263,17569.8
1515392930.607,17569.8
1515392933.953,17569.4
1515392937.299,17570.0
1515392940.644,17569.4
1515392943.990,17569.4
1515392947.335,17569.6
1515392950.680,17570.0
1515392954.025,17569.9
1515392957.371,17569.3
1515392960.717,17569.7
1515392964.061,17569.4
1515392967.407,17569.4
1515392970.753,17569.5
1515392974.098,17569.4
1515392977.443,17569.1
1515392980.789,17569.6
1515392984.135,17569.5
1515392987.480,17569.6
1515392990.826,17569.2
1515392994.170,17569.3
1515392997.516,17569.2
1515393000.862,17568.9
1515393004.207,17569.0
1515393007.552,17569.6
1515393010.898,17569.7
1515393014.243,17569.7
1515393017.589,17569.8
1515393020.934,17570.0
1515393024.279,17569.6
1515393027.625,17569.7
1515393030.970,17570.1
1515393034.315,17569.6
1515393037.661,17570.1
1515393041.006,17570.4
1515393044.352,17570.6
1515393047.697,17570.0
1515393051.043,17570.1
1515393054.388,17570.0
1515393057.734,17569.8
1515393061.079,17569.8
1515393064.424,17569.7
1515393067.770,17569.2
1515393071.116,17569.5
1515393074.460,17569.3
1515393077.806,17569.3
1515393081.151,17569.3
1515393084.497,17569.9
1515393087.842,17569.7
1515393091.187,17569.4
1515393094.533,17569.5
1515393097.879,17569.6
1515393101.224,17570.0
1515393104.570,17569.6
1515393107.914,17569.4
1515393111.260,17569.5
1515393114.606,17569.5
1515393117.950,17570.0
1515393121.296,17569.6
1515393124.641,17569.9
1515393127.987,17569.5
1515393131.333,17570.0
1515393134.678,17569.2
1515393138.023,17569.5
1515393141.369,17569.8
1515393144.714,17570.0
1515393148.060,17570.0
1515393151.405,17569.9
1515393154.750,17569.8
1515393158.096,17569.6
1515393161.442,17569.1
1515393164.787,17567.3
1515393168.132,17567.5
1515393171.477,17567.8
1515393174.823,17567.6
1515393178.169,17567.4
1515393181.514,17567.4
1515393184.859,17567.0
1515393188.205,17567.1
1515393191.550,17567.1
1515393194.896,17567.0
1515393198.240,17567.0
1515393201.586,17567.5
1515393204.931,17567.0
1515393208.277,17567.5
1515393211.623,17567.4
1515393214.968,17567.0
1515393218.313,17567.1
1515393221.659,17567.4
1515393225.004,17567.2
1515393228.350,17567.1
1515393231.695,17567.7
1515393235.040,17567.6
1515393238.386,17566.6
1515393241.732,17567.2
1515393245.076,17567.9
1515393248.422,17568.3
1515393251.767,17568.6
1515393255.113,17568.4
1515393258.459,17568.3
1515393261.803,17568.0
1515393265.149,17567.5
1515393268.494,17566.8
1515393271.840,17567.4
1515393275.186,17567.8
1515393278.530,17568.2
1515393281.876,17568.5
1515393285.222,17568.3
1515393288.567,17568.2
1515393291.912,17568.4
1515393295.258,17568.0
1515393298.604,17568.1
1515393301.948,17568.2
1515393305.294,17567.6
1515393308.639,17567.3
1515393311.985,17567.3
1515393315.330,17567.3
1515393318.676,17567.3
1515393322.021,17567.4
1515393325.367,17567.7
1515393328.712,17568.1
1515393332.057,17567.5
1515393335.403,17567.7
1515393338.748,17568.4
1515393342.093,17568.2
1515393345.439,17568.0
1515393348.785,17568.1
1515393352.129,17567.9
1515393355.475,17568.3
1515393358.821,17568.1
1515393362.167,17567.5
1515393365.512,17567.2
1515393368.857,17566.9
1515393372.202,17567.2
1515393375.548,17567.7
1515393378.894,17568.5
1515393382.238,17567.9
1515393385.584,17568.0
1515393388.929,17568.0
1515393392.275,17567.5
1515393395.621,17568.0
1515393398.965,17567.6
1515393402.311,17567.2
1515393405.656,17567.6
1515393409.002,17567.6
1515393412.348,17567.6
1515393415.692,17568.1
1515393419.038,17567.8
1515393422.384,17567.8
1515393425.729,17567.7
1515393429.075,17568.1
1515393432.419,17568.1
1515393435.765,17567.9
1515393439.111,17568.0
1515393442.456,17568.0
1515393445.801,17567.7
1515393449.147,17567.6
1515393452.492,17567.6
1515393455.838,17568.0
1515393459.183,17567.7
1515393462.529,17567.6
1515393465.874,17568.2
1515393469.219,17567.9
1515393472.565,17567.6
1515393475.910,17568.0
1515393479.256,17567.9
1515393482.601,17567.6
1515393485.947,17567.8
1515393489.291,17567.9
1515393492.637,17568.1
1515393495.983,17568.0
1515393499.328,17568.1
1515393502.673,17568.3
1515393506.019,17568.2
1515393509.365,17568.3
1515393512.709,17568.1
1515393516.055,17568.0
1515393519.401,17568.2
1515393522.746,17568.8
1515393526.091,17568.4
1515393529.437,17568.5
1515393532.782,17568.5
1515393536.128,17568.8
1515393539.473,17568.9
1515393542.819,17568.9
1515393546.164,17568.9
1515393549.509,17569.1
1515393552.855,17569.3
1515393556.200,17569.6
1515393559.545,17569.9
1515393562.891,17568.4
1515393566.237,17568.7
1515393569.582,17569.0
1515393572.927,17569.4
1515393576.273,17570.4
1515393579.619,17569.5
1515393582.963,17569.1
1515393586.309,17568.8
1515393589.655,17569.0
1515393593.000,17568.3
1515393596.345,17568.1
1515393599.691,17568.1
1515393603.036,17568.2
1515393606.381,17568.8
1515393609.727,17568.7
1515393613.072,17568.4
1515393616.418,17568.5
1515393619.763,17568.5
1515393623.108,17568.4
1515393626.454,17569.3
1515393629.799,17569.8
1515393633.145,17568.8
1515393636.490,17568.2
1515393639.836,17568.2
1515393643.181,17567.9
1515393646.526,17568.1
1515393649.872,17568.0
1515393653.217,17568.1
1515393656.562,17569.1
1515393659.908,17569.5
1515393663.254,17572.0
1515393666.599,17572.9
1515393669.944,17574.5
1515393673.290,17574.8
1515393676.635,17580.0
1515393679.981,17584.9
1515393683.326,17590.8
1515393686.671,17591.2
1515393690.017,17591.4
1515393693.362,17591.1
1515393696.708,17591.3
1515393700.053,17591.7
1515393703.398,17591.3
1515393706.744,17591.2
1515393710.090,17591.5
1515393713.434,17591.7
1515393716.780,17591.5
1515393720.126,17591.6
1515393723.471,17591.7
1515393726.816,17591.5
1515393730.161,17591.5
1515393733.507,17591.6
1515393736.853,17591.4
1515393740.198,17591.3
1515393743.543,17591.3
1515393746.889,17591.3
1515393750.233,17583.9
1515393753.579,17583.0
1515393756.925,17580.8
1515393760.271,17580.9
1515393763.615,17585.0
1515393766.961,17589.5
1515393770.307,17591.1
1515393773.651,17590.7
1515393776.997,17591.3
1515393780.343,17591.2
1515393783.688,17590.8
1515393787.034,17591.2
1515393790.379,17591.3
1515393793.724,17591.1
1515393797.070,17591.2
1515393800.415,17591.1
1515393803.761,17591.3
1515393807.106,17591.3
1515393810.451,17591.2
1515393813.797,17591.3
1515393817.143,17591.5
1515393820.487,17591.3
1515393823.833,17591.3
1515393827.179,17582.2
1515393830.524,17581.2
1515393833.869,17580.5
1515393837.215,17580.7
1515393840.560,17581.1
1515393843.905,17581.4
1515393847.251,17585.1
1515393850.596,17583.9
1515393853.942,17586.4
1515393857.287,17585.2
1515393860.633,17581.2
1515393863.978,17578.2
1515393867.323,17580.9
1515393870.669,17580.0
1515393874.015,17578.8
1515393877.359,17580.0
1515393880.705,17580.3
1515393884.051,17578.6
1515393887.395,17578.9
1515393890.741,17577.8
1515393894.087,17579.2
1515393897.432,17583.7
1515393900.778,17587.0
1515393904.123,17578.3
1515393907.469,17585.1
1515393910.814,17588.8
1515393914.159,17589.6
1515393917.505,17590.4
1515393920.850,17590.7
1515393924.195,17590.5
1515393927.541,17589.8
1515393930.886,17589.9
1515393934.232,17590.2
1515393937.577,17590.0
1515393940.923,17587.6
1515393944.268,17578.4
1515393947.613,17590.6
1515393950.959,17590.8
1515393954.304,17590.9
1515393957.650,17591.0
1515393960.995,17580.0
1515393964.341,17577.2
1515393967.686,17575.8
1515393971.031,17572.8
1515393974.376,17574.3
1515393977.722,17587.3
1515393981.068,17584.2
1515393984.413,17577.2
