timestamp,temp_c
1515900451.776,23.0938
1515900452.775,23.0938
1515900453.775,23.1045
1515900454.774,23.0938
1515900455.778,23.0938
1515900456.773,23.0938
1515900457.777,23.0831
1515900458.776,23.0938
1515900459.776,23.1045
1515900460.775,23.0617
1515900461.775,23.0831
1515900462.774,23.0831
1515900463.774,23.0724
1515900464.773,23.0724
1515900465.773,23.0831
1515900466.772,23.0724
1515900467.772,23.0938
1515900468.771,23.0831
1515900469.775,23.0938
1515900470.774,23.0938
1515900471.774,23.0831
1515900472.773,23.0724
1515900473.773,23.0938
1515900474.772,23.0724
1515900475.772,23.0724
1515900476.771,23.0724
1515900477.771,23.0831
1515900478.770,23.0831
1515900479.770,23.0617
1515900480.770,23.0831
1515900481.769,23.0617
1515900482.769,23.0724
1515900483.768,23.0938
1515900484.772,23.0831
1515900485.771,23.0831
1515900486.771,23.0831
1515900487.770,23.1045
1515900488.770,23.0724
1515900489.769,23.0724
1515900490.769,23.0724
1515900491.768,23.0617
1515900492.768,23.0938
1515900493.767,23.0938
1515900494.767,23.0831
1515900495.766,23.0831
1515900496.770,23.0617
1515900497.769,23.0831
1515900498.769,23.0724
1515900499.768,23.0724
1515900500.768,23.0724
1515900501.767,23.0724
1515900502.767,23.0831
1515900503.766,23.0724
1515900504.766,23.0831
1515900505.765,23.0724
1515900506.765,23.0831
1515900507.764,23.0724
1515900508.768,23.0831
1515900509.763,23.0831
1515900510.767,23.0831
1515900511.766,23.0724
1515900512.766,23.0724
1515900513.765,23.0831
1515900514.765,23.0724
1515900515.764,23.0938
1515900516.764,23.0831
1515900517.763,23.0724
1515900518.763,23.0724
1515900519.763,23.0617
1515900520.762,23.0938
1515900521.762,23.0831
1515900522.761,23.0831
1515900523.765,23.0831
1515900524.764,23.0724
1515900525.764,23.0724
1515900526.763,23.0617
1515900527.763,23.0510
1515900528.762,23.0831
1515900529.762,23.0617
1515900530.761,23.0831
1515900531.761,23.0724
1515900532.760,23.0724
1515900533.760,23.0617
1515900534.759,23.0724
1515900535.759,23.0617
1515900536.758,23.0510
1515900537.762,23.0404
1515900538.761,23.0404
1515900539.761,23.0404
1515900540.760,23.0617
1515900541.760,23.0404
1515900542.759,23.0297
1515900543.759,23.0404
1515900544.758,23.0297
1515900545.758,23.0404
1515900546.757,23.0404
1515900547.757,23.0404
1515900548.756,23.0510
1515900549.760,23.0510
1515900550.759,23.0404
1515900551.759,23.0297
1515900552.758,23.0404
1515900553.758,23.0297
1515900554.757,23.0404
1515900555.757,23.0404
1515900556.756,23.0297
1515900557.756,23.0404
1515900558.756,23.0404
1515900559.755,23.0404
1515900560.755,23.0297
1515900561.754,23.0404
1515900562.754,23.0297
1515900563.753,23.0510
1515900564.757,23.0297
1515900565.756,23.0617
1515900566.756,23.0724
1515900567.755,23.0510
1515900568.755,23.0617
1515900569.754,23.0404
1515900570.754,23.0297
1515900571.753,23.0404
1515900572.753,23.0510
1515900573.752,23.0404
1515900574.752,23.0297
1515900575.751,23.0190
1515900576.755,23.0297
1515900577.750,23.0404
1515900578.754,23.0190
1515900579.753,23.0404
1515900580.753,23.0297
1515900581.752,23.0190
1515900582.752,23.0190
1515900583.751,23.0404
1515900584.751,23.0083
1515900585.750,23.0190
1515900586.750,23.0190
1515900587.749,23.0083
1515900588.749,23.0404
1515900589.748,23.0297
1515900590.752,23.0190
1515900591.752,23.0404
1515900592.751,23.0297
1515900593.750,23.0404
1515900594.750,23.0510
1515900595.749,23.0404
1515900596.749,23.0404
1515900597.749,23.0297
1515900598.748,23.0404
1515900599.748,23.0404
1515900600.747,23.0083
