timestamp;value;unit;mode;current;operation;peak;battery_low;relative;hold
2017-04-29 19:56:27.105973;0.0001;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:27.606012;0.0001;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:28.105991;0.0001;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:28.606005;0.0001;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:29.106022;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:29.606146;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:30.106170;0.0001;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:30.606169;0.0001;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:31.106203;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:31.606206;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:32.106220;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:32.606164;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:33.106242;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:33.606104;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:34.106179;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:34.606194;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:35.106209;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:35.606239;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:36.106240;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:36.606196;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:37.106192;0.0001;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:37.606216;0.0001;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:38.106225;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:38.606298;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:39.106281;-0.0002;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:39.606290;-0.0002;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:40.106255;0.0001;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:40.606263;0.0001;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:41.106308;-0.0003;V;voltage;AC;normal;;0;0;0
2017-04-29 19:56:41.606295;-0.0003;V;voltage;AC;normal;;0;0;0
