timestamp;value;unit;mode;current;operation;peak;battery_low;relative;hold
2017-04-29 19:39:11.007031;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:11.507125;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:12.007083;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:12.507116;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:13.007120;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:13.507049;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:14.007087;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:14.507140;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:15.007105;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:15.507113;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:16.007162;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:16.507190;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:17.007197;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:17.507141;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:18.007200;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:19.007178;-0.03318;V;voltage;AC;normal;;0;0;0
2017-04-29 19:39:20.002227;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:20.502205;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:21.002198;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:21.502217;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:22.002100;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:22.502225;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:23.002234;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:23.502241;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:24.002217;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:24.502264;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:25.002271;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:25.502231;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:26.002221;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:26.502306;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:27.002308;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:27.502267;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:28.002264;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:28.502285;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:29.002229;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:29.502258;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:30.002238;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:30.502268;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:31.002266;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:31.502267;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:32.002298;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:32.502343;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:33.002303;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:33.533943;150000000.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:34.033961;1202.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:34.612938;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:35.113036;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:35.612988;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:36.113028;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:36.612987;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:37.113022;;W;resistance;;overload;;0;0;0
2017-04-29 19:39:37.613005;5056.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:38.113031;9759.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:38.613002;9759.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:39.113133;9758.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:39.613041;9758.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:40.113129;9759.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:40.613137;9759.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:41.113129;9759.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:41.613171;9759.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:42.113160;9759.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:42.613157;9759.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:43.113161;9759.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:43.613175;9759.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:44.113109;9759.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:44.613395;9759.0;W;resistance;;normal;;0;0;0
2017-04-29 19:39:45.113335;9759.0;W;resistance;;normal;;0;0;0
