timestamp;value;unit;mode;current;operation;peak;battery_low;relative;hold
2017-04-29 18:37:55.986253;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:37:56.486345;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:37:56.986272;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:37:57.486253;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:37:57.986390;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:37:58.486366;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:37:58.986291;-0.0002;V;voltage;AC;normal;;0;0;0
2017-04-29 18:37:59.486384;-0.0002;V;voltage;AC;normal;;0;0;0
2017-04-29 18:37:59.986329;0.0001;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:00.486341;0.0001;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:00.986334;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:01.486356;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:01.986364;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:02.486382;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:02.986383;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:03.486477;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:03.986538;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:04.486537;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:04.986542;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:05.486646;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:05.986575;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:06.486652;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:06.986575;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:07.486592;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:07.986597;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:08.486611;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:08.986617;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:09.486711;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:09.986636;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:10.486730;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:10.986656;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:11.486670;0.0;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:11.986675;-0.0021;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:12.486688;0.001;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:12.986697;-0.0001;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:13.486793;0.002;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:13.986727;0.001;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:14.486815;-0.0002;V;voltage;AC;normal;;0;0;0
2017-04-29 18:38:14.986742;-0.0006;V;voltage;AC;normal;;0;0;0
