timestamp,332B
1500593789.368,9999095.4
1500593792.714,9999096.6
1500593796.059,9999096.4
1500593799.405,9999095.9
1500593802.750,9999096.9
1500593806.095,9999096.4
1500593809.441,9999096.1
1500593812.786,9999096.1
1500593816.132,9999095.9
1500593819.477,9999096.6
1500593822.823,9999094.9
1500593826.168,9999096.1
1500593829.513,9999095.9
1500593832.859,9999096.9
1500593836.204,9999095.9
1500593839.549,9999095.9
1500593842.895,9999093.6
1500593846.240,9999094.9
1500593849.586,9999094.6
1500593852.931,9999095.9
1500593856.277,9999095.1
1500593859.622,9999095.4
1500593862.967,9999096.9
1500593866.313,9999096.4
1500593869.658,9999098.1
1500593873.004,9999095.6
1500593876.349,9999095.6
1500593879.694,9999096.1
1500593883.040,9999095.6
1500593886.385,9999094.9
1500593889.730,9999095.4
1500593893.076,9999097.1
1500593896.421,9999095.1
1500593899.767,9999095.4
1500593903.112,9999095.1
1500593906.457,9999096.1
1500593909.803,9999096.6
1500593913.148,9999097.6
1500593916.494,9999097.1
1500593919.839,9999096.6
1500593923.185,9999097.9
1500593926.530,9999096.6
1500593929.875,9999097.1
1500593933.221,9999097.1
1500593936.566,9999096.6
1500593939.911,9999096.4
1500593943.257,9999096.4
1500593946.602,9999096.4
1500593949.948,9999095.6
1500593953.293,9999096.1
1500593956.638,9999096.4
1500593959.984,9999096.1
1500593963.329,9999096.4
1500593966.675,9999096.4
1500593970.020,9999095.4
1500593973.365,9999096.1
1500593976.711,9999095.6
1500593980.056,9999097.4
1500593983.402,9999096.9
1500593986.747,9999095.6
1500593990.092,9999093.1
1500593993.438,9999093.1
1500593996.783,9999094.1
1500594000.129,9999094.1
1500594003.474,9999093.1
1500594006.819,9999093.6
1500594010.165,9999093.3
1500594013.510,9999093.3
1500594016.856,9999093.8
1500594020.201,9999094.3
1500594023.546,9999096.6
1500594026.892,9999094.6
1500594030.237,9999095.9
1500594033.582,9999096.6
1500594036.928,9999094.9
1500594040.273,9999094.3
1500594043.619,9999094.9
1500594046.964,9999094.1
1500594050.310,9999094.9
1500594053.655,9999093.8
1500594057.000,9999094.3
1500594060.346,9999093.8
1500594063.691,9999093.1
1500594067.037,9999092.8
1500594070.382,9999094.1
1500594073.727,9999094.3
1500594077.073,9999095.1
1500594080.418,9999093.8
1500594083.764,9999092.6
1500594087.109,9999092.3
1500594090.454,9999094.9
1500594093.800,9999100.4
1500594097.145,9999100.4
1500594100.491,9999101.4
1500594103.836,9999101.4
1500594107.181,9999100.4
1500594110.527,9999100.7
1500594113.872,9999100.2
1500594117.218,9999101.7
1500594120.563,9999099.9
1500594123.908,9999101.4
1500594127.254,9999103.0
1500594130.599,9999102.2
1500594133.944,9999102.7
1500594137.290,9999104.5
1500594140.635,9999103.7
1500594143.981,9999103.7
1500594147.326,9999103.0
1500594150.672,9999103.7
1500594154.017,9999103.7
1500594157.362,9999104.5
1500594160.708,9999104.5
1500594164.053,9999103.2
1500594167.399,9999104.2
1500594170.744,9999103.5
1500594174.089,9999104.2
1500594177.435,9999104.7
1500594180.780,9999104.2
1500594184.125,9999104.0
1500594187.471,9999102.5
1500594190.816,9999103.0
1500594194.162,9999103.2
1500594197.507,9999103.7
1500594200.853,9999103.0
1500594204.198,9999104.5
1500594207.543,9999102.5
1500594210.889,9999103.2
1500594214.234,9999105.5
1500594217.579,9999105.2
1500594220.925,9999105.2
1500594224.270,9999106.5
1500594227.616,9999102.5
1500594230.961,9999105.5
1500594234.307,9999103.5
1500594237.652,9999100.7
1500594240.997,9999099.2
1500594244.343,9999096.1
1500594247.688,9999096.6
1500594251.034,9999097.6
1500594254.379,9999099.2
1500594257.724,9999098.4
1500594261.070,9999097.9
1500594264.415,9999097.9
1500594267.761,9999096.9
1500594271.106,9999096.6
1500594274.451,9999094.3
1500594277.797,9999096.4
1500594281.142,9999099.4
1500594284.487,9999097.1
1500594287.833,9999099.2
1500594291.178,9999097.9
1500594294.524,9999095.4
1500594297.869,9999094.9
1500594301.214,9999095.9
1500594304.560,9999094.3
1500594307.905,9999095.9
1500594311.251,9999096.9
1500594314.596,9999094.1
1500594317.942,9999094.6
1500594321.287,9999095.6
1500594324.632,9999096.9
1500594327.978,9999094.3
1500594331.323,9999095.1
1500594334.668,9999095.4
1500594338.014,9999094.6
1500594341.359,9999093.3
1500594344.705,9999095.6
1500594348.050,9999094.3
1500594351.395,9999095.6
1500594354.741,9999094.3
1500594358.086,9999094.9
1500594361.432,9999094.1
1500594364.777,9999094.1
1500594368.122,9999095.9
1500594371.468,9999095.9
1500594374.813,9999094.3
1500594378.159,9999095.1
1500594381.504,9999094.3
1500594384.849,9999094.6
1500594388.195,9999094.9
1500594391.540,9999096.1
1500594394.886,9999096.6
1500594398.231,9999095.4
1500594401.577,9999095.1
1500594404.922,9999096.6
1500594408.267,9999097.6
1500594411.612,9999095.9
1500594414.958,9999093.3
1500594418.303,9999094.3
1500594421.649,9999093.8
1500594424.994,9999095.4
1500594428.339,9999094.9
1500594431.685,9999094.6
1500594435.030,9999093.8
1500594438.376,9999095.4
1500594441.721,9999093.8
1500594445.066,9999094.3
1500594448.412,9999096.1
1500594451.757,9999095.4
1500594455.102,9999095.9
1500594458.448,9999094.3
1500594461.793,9999094.6
1500594465.139,9999095.1
1500594468.484,9999093.6
1500594471.830,9999095.4
1500594475.175,9999094.6
1500594478.520,9999095.1
1500594481.866,9999094.9
1500594485.211,9999095.4
1500594488.556,9999096.6
1500594491.902,9999096.6
1500594495.247,9999095.1
1500594498.593,9999094.3
1500594501.938,9999095.4
1500594505.284,9999096.1
1500594508.629,9999095.4
1500594511.974,9999095.1
1500594515.320,9999094.6
1500594518.665,9999095.1
1500594522.011,9999093.6
1500594525.356,9999095.1
1500594528.701,9999095.9
1500594532.047,9999096.4
1500594535.392,9999097.4
1500594538.737,9999096.9
1500594542.083,9999095.4
1500594545.428,9999096.4
1500594548.774,9999095.4
1500594552.119,9999095.6
1500594555.465,9999095.9
1500594558.810,9999094.9
1500594562.155,9999096.9
1500594565.501,9999094.6
1500594568.846,9999097.1
1500594572.191,9999093.8
1500594575.537,9999093.6
1500594578.882,9999093.3
1500594582.228,9999095.4
1500594585.573,9999093.8
1500594588.919,9999094.9
1500594592.264,9999093.6
1500594595.609,9999095.4
1500594598.955,9999093.8
1500594602.300,9999093.3
1500594605.645,9999092.8
1500594608.991,9999094.6
1500594612.336,9999093.3
1500594615.682,9999093.6
1500594619.027,9999095.1
1500594622.372,9999094.6
1500594625.718,9999093.3
1500594629.063,9999094.3
1500594632.409,9999094.6
1500594635.754,9999093.6
1500594639.099,9999092.6
1500594642.445,9999093.3
1500594645.790,9999093.3
1500594649.136,9999092.8
1500594652.481,9999093.1
1500594655.826,9999090.8
1500594659.172,9999091.0
1500594662.517,9999092.6
1500594665.863,9999093.1
1500594669.208,9999093.3
1500594672.553,9999091.6
1500594675.899,9999091.8
1500594679.244,9999090.3
1500594682.589,9999092.1
1500594685.935,9999091.3
1500594689.280,9999091.3
1500594692.626,9999089.8
1500594695.971,9999092.3
1500594699.316,9999092.3
1500594702.662,9999092.3
1500594706.007,9999091.8
1500594709.353,9999091.8
1500594712.698,9999090.5
1500594716.043,9999090.8
1500594719.389,9999091.3
1500594722.734,9999090.8
1500594726.080,9999091.8
1500594729.425,9999091.0
1500594732.770,9999089.5
1500594736.116,9999090.0
1500594739.461,9999089.8
1500594742.807,9999090.3
1500594746.152,9999091.6
1500594749.497,9999090.8
1500594752.843,9999092.3
1500594756.188,9999090.5
1500594759.534,9999092.3
1500594762.879,9999091.0
1500594766.224,9999091.0
1500594769.570,9999091.3
1500594772.915,9999090.5
1500594776.261,9999091.3
1500594779.606,9999091.0
1500594782.951,9999091.8
1500594786.297,9999092.1
1500594789.642,9999092.1
1500594792.988,9999092.1
1500594796.333,9999091.8
1500594799.679,9999092.3
1500594803.024,9999092.3
1500594806.369,9999091.6
1500594809.715,9999093.3
1500594813.060,9999093.8
1500594816.405,9999094.3
1500594819.751,9999095.9
1500594823.096,9999091.6
1500594826.442,9999090.8
1500594829.787,9999090.5
1500594833.132,9999091.6
1500594836.478,9999093.6
1500594839.823,9999094.1
1500594843.169,9999093.1
1500594846.514,9999094.1
1500594849.859,9999092.8
1500594853.205,9999092.8
1500594856.550,9999093.1
1500594859.896,9999094.1
1500594863.241,9999094.1
1500594866.586,9999093.3
1500594869.932,9999092.8
1500594873.277,9999093.8
1500594876.623,9999094.1
1500594879.968,9999093.6
1500594883.313,9999092.3
1500594886.659,9999094.1
1500594890.004,9999094.9
1500594893.350,9999092.3
1500594896.695,9999092.6
1500594900.040,9999094.1
1500594903.386,9999092.8
1500594906.731,9999093.1
1500594910.076,9999093.3
1500594913.422,9999092.3
1500594916.767,9999091.0
1500594920.113,9999092.1
1500594923.458,9999094.9
1500594926.804,9999093.3
1500594930.149,9999094.9
1500594933.494,9999096.1
1500594936.840,9999096.1
1500594940.185,9999095.4
1500594943.531,9999095.9
1500594946.876,9999095.1
1500594950.221,9999091.8
1500594953.567,9999091.6
1500594956.912,9999092.3
1500594960.258,9999091.0
1500594963.603,9999091.0
1500594966.948,9999090.3
1500594970.294,9999091.3
1500594973.639,9999091.6
1500594976.985,9999092.6
1500594980.330,9999093.1
1500594983.675,9999092.3
1500594987.021,9999093.1
1500594990.366,9999092.3
1500594993.712,9999092.8
1500594997.057,9999092.3
1500595000.402,9999091.6
1500595003.748,9999089.5
1500595007.093,9999089.8
1500595010.439,9999089.0
1500595013.784,9999090.3
1500595017.129,9999089.3
1500595020.475,9999091.3
1500595023.820,9999090.3
1500595027.165,9999089.3
1500595030.511,9999088.0
1500595033.856,9999089.5
1500595037.202,9999090.0
1500595040.547,9999089.3
1500595043.892,9999088.8
1500595047.238,9999089.0
1500595050.583,9999089.3
1500595053.941,9999090.3
1500595057.274,9999090.0
1500595060.620,9999088.3
1500595063.965,9999089.8
1500595067.310,9999089.0
1500595070.656,9999089.8
1500595074.001,9999089.0
1500595077.346,9999089.8
1500595080.692,9999089.5
1500595084.037,9999089.8
1500595087.383,9999090.5
1500595090.728,9999088.8
1500595094.073,9999090.0
1500595097.419,9999087.5
1500595100.764,9999088.0
1500595104.110,9999089.5
1500595107.455,9999089.3
1500595110.800,9999089.8
1500595114.146,9999089.8
1500595117.491,9999088.8
1500595120.837,9999089.0
1500595124.182,9999088.8
1500595127.528,9999089.3
1500595130.873,9999089.8
1500595134.218,9999088.3
1500595137.564,9999090.0
1500595140.909,9999087.8
1500595144.254,9999089.3
1500595147.600,9999090.5
1500595150.945,9999090.5
1500595154.291,9999090.5
1500595157.636,9999089.5
1500595160.982,9999090.8
1500595164.327,9999090.3
1500595167.672,9999089.5
1500595171.018,9999089.3
1500595174.363,9999089.8
1500595177.708,9999089.0
1500595181.054,9999089.3
1500595184.399,9999089.3
1500595187.745,9999090.3
1500595191.090,9999088.8
1500595194.435,9999090.0
1500595197.781,9999089.0
1500595201.126,9999090.0
1500595204.472,9999090.5
1500595207.817,9999091.0
1500595211.162,9999090.0
1500595214.508,9999092.8
1500595217.853,9999092.1
1500595221.199,9999093.1
1500595224.544,9999091.0
1500595227.890,9999091.6
1500595231.235,9999090.0
1500595234.580,9999089.5
1500595237.926,9999090.5
1500595241.271,9999090.5
1500595244.617,9999090.3
1500595247.962,9999089.8
1500595251.307,9999088.5
1500595254.653,9999089.5
1500595257.998,9999090.5
1500595261.343,9999089.5
1500595264.689,9999091.3
1500595268.034,9999091.3
1500595271.380,9999090.0
1500595274.725,9999090.0
1500595278.070,9999089.3
1500595281.416,9999089.8
1500595284.761,9999092.3
1500595288.107,9999092.6
1500595291.452,9999093.6
1500595294.798,9999093.6
1500595298.143,9999091.3
1500595301.488,9999093.1
1500595304.834,9999092.3
1500595308.179,9999091.0
1500595311.524,9999092.6
1500595314.870,9999093.6
1500595318.215,9999093.1
1500595321.561,9999091.8
1500595324.906,9999091.6
1500595328.251,9999091.8
1500595331.597,9999093.1
1500595334.942,9999092.3
1500595338.287,9999092.3
1500595341.633,9999091.6
1500595344.978,9999089.8
1500595348.324,9999090.8
1500595351.669,9999092.1
1500595355.014,9999090.3
1500595358.360,9999091.0
1500595361.705,9999091.3
1500595365.051,9999091.3
1500595368.396,9999091.6
1500595371.741,9999092.3
1500595375.087,9999093.6
1500595378.432,9999092.3
1500595381.778,9999091.0
1500595385.123,9999092.6
1500595388.469,9999091.6
1500595391.814,9999093.1
1500595395.159,9999093.3
1500595398.505,9999092.3
1500595401.850,9999092.3
1500595405.195,9999091.3
1500595408.541,9999093.1
1500595411.886,9999092.1
1500595415.232,9999092.6
1500595418.577,9999091.6
1500595421.922,9999093.1
1500595425.268,9999090.3
1500595428.613,9999091.8
1500595431.959,9999091.8
1500595435.304,9999092.1
1500595438.649,9999091.6
1500595441.995,9999090.5
1500595445.340,9999091.0
1500595448.686,9999091.6
1500595452.031,9999091.3
1500595455.377,9999094.3
1500595458.722,9999092.6
1500595462.067,9999092.1
1500595465.413,9999092.6
1500595468.758,9999091.3
1500595472.103,9999092.1
1500595475.449,9999089.5
1500595478.794,9999090.0
1500595482.140,9999091.3
1500595485.485,9999090.5
1500595488.831,9999091.0
1500595492.176,9999091.0
1500595495.521,9999092.6
1500595498.867,9999092.6
1500595502.212,9999091.0
1500595505.557,9999091.8
1500595508.903,9999093.1
1500595512.248,9999093.6
1500595515.594,9999092.6
1500595518.939,9999092.3
1500595522.285,9999091.8
1500595525.630,9999091.0
1500595528.975,9999092.6
1500595532.321,9999093.1
1500595535.666,9999092.6
1500595539.012,9999091.8
1500595542.357,9999091.8
1500595545.702,9999091.0
1500595549.048,9999091.3
1500595552.393,9999091.6
1500595555.738,9999092.3
1500595559.084,9999091.8
1500595562.429,9999091.3
1500595565.775,9999091.8
1500595569.120,9999091.0
1500595572.466,9999091.0
1500595575.811,9999091.3
1500595579.156,9999092.3
1500595582.502,9999092.6
1500595585.847,9999091.8
1500595589.193,9999090.5
1500595592.538,9999091.6
1500595595.883,9999090.3
1500595599.229,9999091.8
1500595602.574,9999092.1
1500595605.920,9999090.8
1500595609.265,9999091.3
1500595612.610,9999091.3
1500595615.956,9999091.0
1500595619.301,9999091.0
1500595622.646,9999091.6
1500595625.992,9999091.0
1500595629.337,9999093.1
1500595632.683,9999091.6
1500595636.028,9999092.8
1500595639.373,9999092.1
1500595642.719,9999092.1
1500595646.064,9999091.0
1500595649.410,9999091.3
1500595652.755,9999092.1
1500595656.100,9999091.3
1500595659.446,9999091.0
1500595662.791,9999090.5
1500595666.137,9999090.3
1500595669.482,9999089.0
1500595672.827,9999090.3
1500595676.173,9999090.5
1500595679.518,9999090.3
1500595682.864,9999090.3
1500595686.209,9999089.3
1500595689.554,9999090.0
1500595692.900,9999089.8
1500595696.245,9999089.5
1500595699.591,9999090.0
1500595702.936,9999090.5
1500595706.282,9999089.3
1500595709.627,9999090.3
1500595712.972,9999091.0
1500595716.318,9999090.8
1500595719.663,9999089.8
1500595723.009,9999089.5
1500595726.354,9999090.5
1500595729.699,9999089.0
1500595733.045,9999091.3
1500595736.390,9999090.8
1500595739.735,9999089.8
1500595743.081,9999089.5
1500595746.426,9999089.5
1500595749.772,9999088.8
1500595753.117,9999090.8
1500595756.463,9999091.8
1500595759.808,9999089.8
1500595763.153,9999089.8
1500595766.499,9999092.1
1500595769.844,9999090.8
1500595773.189,9999090.3
1500595776.535,9999090.0
1500595779.880,9999089.3
1500595783.226,9999089.8
1500595786.571,9999090.8
1500595789.916,9999090.5
1500595793.262,9999089.8
1500595796.607,9999089.5
1500595799.953,9999089.5
1500595803.298,9999088.8
1500595806.644,9999089.0
1500595809.989,9999090.3
1500595813.334,9999090.3
1500595816.680,9999091.0
1500595820.025,9999091.0
1500595823.371,9999090.8
1500595826.716,9999089.8
1500595830.061,9999088.0
1500595833.407,9999090.0
1500595836.752,9999089.5
1500595840.097,9999089.0
1500595843.443,9999089.0
1500595846.788,9999089.0
1500595850.134,9999088.3
1500595853.479,9999089.5
1500595856.824,9999089.5
1500595860.170,9999089.5
1500595863.515,9999089.5
1500595866.861,9999090.0
1500595870.206,9999088.3
1500595873.552,9999090.5
1500595876.897,9999089.5
1500595880.242,9999090.3
1500595883.588,9999089.0
1500595886.933,9999087.8
1500595890.278,9999089.0
1500595893.624,9999092.6
1500595896.969,9999091.8
1500595900.315,9999091.6
1500595903.660,9999092.8
1500595907.006,9999090.8
1500595910.351,9999092.3
1500595913.696,9999092.3
1500595917.042,9999093.3
1500595920.387,9999091.3
1500595923.733,9999090.8
1500595927.078,9999090.8
1500595930.423,9999091.8
1500595933.769,9999091.3
1500595937.114,9999090.5
1500595940.459,9999091.6
1500595943.805,9999090.5
1500595947.150,9999091.0
1500595950.496,9999090.8
1500595953.841,9999091.0
1500595957.187,9999090.0
1500595960.532,9999090.3
1500595963.877,9999090.3
1500595967.223,9999091.0
1500595970.568,9999092.1
1500595973.914,9999091.6
1500595977.259,9999091.6
1500595980.604,9999092.1
1500595983.950,9999090.0
1500595987.295,9999090.8
1500595990.641,9999090.5
1500595993.986,9999090.8
1500595997.331,9999091.6
1500596000.677,9999089.8
1500596004.022,9999091.8
1500596007.367,9999091.0
1500596010.713,9999091.0
1500596014.058,9999090.5
1500596017.404,9999090.5
1500596020.749,9999091.6
1500596024.094,9999090.8
1500596027.440,9999089.3
1500596030.785,9999089.8
1500596034.131,9999091.3
1500596037.476,9999091.3
1500596040.822,9999090.0
1500596044.167,9999091.8
1500596047.512,9999091.0
1500596050.858,9999092.1
1500596054.203,9999091.3
1500596057.548,9999091.0
1500596060.894,9999089.8
1500596064.239,9999091.0
1500596067.585,9999090.3
1500596070.930,9999090.0
1500596074.275,9999090.8
1500596077.621,9999090.5
1500596080.966,9999091.0
1500596084.312,9999089.8
1500596087.657,9999091.6
1500596091.003,9999088.8
1500596094.348,9999092.3
1500596097.693,9999089.0
1500596101.039,9999090.3
1500596104.384,9999091.0
1500596107.730,9999090.3
1500596111.075,9999089.8
1500596114.420,9999090.0
1500596117.766,9999090.3
1500596121.111,9999088.5
1500596124.456,9999088.5
1500596127.802,9999090.0
1500596131.147,9999088.3
1500596134.493,9999089.5
1500596137.838,9999089.0
1500596141.184,9999089.3
1500596144.529,9999091.3
1500596147.874,9999092.8
1500596151.220,9999092.3
1500596154.565,9999089.3
1500596157.911,9999089.3
1500596161.256,9999088.8
1500596164.601,9999089.8
1500596167.947,9999089.8
1500596171.292,9999089.8
1500596174.637,9999088.3
1500596177.983,9999090.5
1500596181.328,9999089.5
1500596184.674,9999089.8
1500596188.019,9999090.3
1500596191.365,9999089.3
1500596194.710,9999090.0
1500596198.055,9999089.5
1500596201.401,9999091.0
1500596204.746,9999090.8
1500596208.092,9999089.8
1500596211.437,9999090.5
1500596214.782,9999090.5
1500596218.128,9999089.5
1500596221.473,9999089.0
1500596224.818,9999091.0
1500596228.164,9999090.0
1500596231.509,9999090.3
1500596234.855,9999090.0
1500596238.200,9999090.8
1500596241.546,9999087.8
1500596244.891,9999088.8
1500596248.236,9999088.8
1500596251.582,9999089.8
1500596254.927,9999090.0
1500596258.273,9999090.0
1500596261.618,9999089.8
1500596264.963,9999090.0
1500596268.309,9999090.8
1500596271.654,9999093.1
1500596275.000,9999092.1
1500596278.345,9999091.6
1500596281.690,9999092.6
1500596285.036,9999092.6
1500596288.381,9999091.8
1500596291.727,9999092.3
1500596295.072,9999091.8
1500596298.417,9999092.3
1500596301.763,9999090.8
1500596305.108,9999091.3
1500596308.454,9999092.6
1500596311.799,9999090.8
1500596315.145,9999090.5
1500596318.490,9999093.1
1500596321.835,9999091.8
1500596325.180,9999091.3
1500596328.526,9999091.0
1500596331.871,9999091.3
1500596335.217,9999093.3
1500596338.562,9999091.6
1500596341.908,9999092.8
1500596345.253,9999091.6
1500596348.598,9999091.0
1500596351.944,9999091.8
1500596355.289,9999091.0
1500596358.635,9999090.5
1500596361.980,9999092.6
1500596365.325,9999091.3
1500596368.671,9999092.1
1500596372.016,9999091.0
1500596375.362,9999091.6
1500596378.707,9999092.8
1500596382.052,9999090.3
1500596385.398,9999091.6
1500596388.743,9999091.3
1500596392.089,9999091.6
1500596395.434,9999090.5
1500596398.779,9999091.0
1500596402.125,9999090.8
1500596405.470,9999092.1
1500596408.816,9999092.6
1500596412.161,9999092.1
1500596415.506,9999090.5
1500596418.852,9999091.6
1500596422.197,9999091.0
1500596425.543,9999089.5
1500596428.888,9999089.0
1500596432.233,9999090.3
1500596435.579,9999091.6
1500596438.924,9999090.3
1500596442.270,9999090.8
1500596445.615,9999089.5
1500596448.960,9999089.8
1500596452.306,9999090.0
1500596455.651,9999090.8
1500596458.997,9999090.8
1500596462.342,9999090.8
1500596465.687,9999091.3
1500596469.033,9999090.3
1500596472.378,9999089.0
1500596475.724,9999092.1
1500596479.069,9999089.8
1500596482.414,9999090.0
1500596485.760,9999090.3
1500596489.105,9999090.0
1500596492.451,9999090.8
1500596495.796,9999092.3
1500596499.141,9999092.3
1500596502.487,9999090.5
1500596505.832,9999092.1
1500596509.178,9999090.3
1500596512.523,9999090.3
1500596515.868,9999090.3
1500596519.214,9999090.5
1500596522.559,9999090.5
1500596525.905,9999090.0
1500596529.250,9999091.0
1500596532.595,9999089.5
1500596535.941,9999091.3
1500596539.286,9999091.0
1500596542.632,9999092.6
1500596545.977,9999090.0
1500596549.322,9999091.8
1500596552.668,9999092.1
1500596556.013,9999091.0
1500596559.358,9999090.5
1500596562.704,9999092.3
1500596566.049,9999090.0
1500596569.395,9999091.3
1500596572.740,9999090.0
1500596576.085,9999091.0
1500596579.431,9999092.3
1500596582.776,9999090.8
1500596586.122,9999090.8
1500596589.467,9999091.0
1500596592.813,9999091.6
1500596596.158,9999089.8
1500596599.503,9999090.8
1500596602.849,9999091.3
1500596606.194,9999089.3
1500596609.539,9999090.8
1500596612.885,9999091.3
1500596616.230,9999092.1
1500596619.576,9999090.5
1500596622.921,9999090.3
1500596626.267,9999090.3
1500596629.612,9999092.6
1500596632.958,9999090.3
1500596636.303,9999090.0
1500596639.648,9999091.0
1500596642.994,9999091.0
1500596646.339,9999092.1
1500596649.684,9999091.6
1500596653.030,9999091.6
1500596656.375,9999091.8
1500596659.720,9999091.0
1500596663.066,9999091.0
1500596666.411,9999090.3
1500596669.757,9999090.8
1500596673.102,9999089.0
1500596676.448,9999090.5
1500596679.793,9999089.5
1500596683.138,9999090.3
1500596686.484,9999090.0
1500596689.829,9999091.0
1500596693.175,9999089.3
1500596696.520,9999090.5
1500596699.865,9999091.0
1500596703.211,9999090.0
1500596706.556,9999092.3
1500596709.902,9999091.6
1500596713.247,9999093.6
1500596716.592,9999091.3
1500596719.938,9999091.0
1500596723.283,9999092.8
1500596726.629,9999091.8
1500596729.974,9999091.8
1500596733.319,9999092.3
1500596736.665,9999091.3
1500596740.010,9999091.6
1500596743.356,9999090.5
1500596746.701,9999091.8
1500596750.046,9999091.6
1500596753.392,9999089.0
1500596756.737,9999090.8
1500596760.083,9999092.6
1500596763.428,9999091.6
1500596766.773,9999092.1
1500596770.119,9999090.8
1500596773.464,9999090.5
1500596776.810,9999091.3
1500596780.155,9999090.8
1500596783.500,9999090.5
1500596786.846,9999091.3
1500596790.191,9999091.6
1500596793.537,9999089.8
1500596796.882,9999092.1
1500596800.227,9999090.3
1500596803.573,9999089.5
1500596806.918,9999090.8
1500596810.264,9999090.5
1500596813.609,9999089.8
1500596816.954,9999090.5
1500596820.300,9999092.6
1500596823.645,9999095.4
1500596826.991,9999092.8
1500596830.336,9999093.8
1500596833.681,9999091.6
1500596837.027,9999091.3
1500596840.372,9999092.3
1500596843.718,9999091.3
1500596847.063,9999091.3
1500596850.408,9999092.1
1500596853.754,9999090.8
1500596857.100,9999090.5
1500596860.445,9999091.8
1500596863.790,9999092.1
1500596867.135,9999093.1
1500596870.481,9999091.6
1500596873.826,9999092.3
1500596877.171,9999092.8
1500596880.517,9999093.6
1500596883.862,9999089.8
1500596887.208,9999090.5
1500596890.553,9999090.3
1500596893.899,9999091.3
1500596897.244,9999091.6
1500596900.589,9999091.6
1500596903.935,9999090.5
1500596907.280,9999091.8
1500596910.626,9999090.0
1500596913.971,9999091.8
1500596917.316,9999091.8
1500596920.662,9999089.8
1500596924.007,9999090.3
1500596927.352,9999092.1
1500596930.698,9999091.0
1500596934.043,9999090.8
1500596937.389,9999090.5
1500596940.734,9999091.3
1500596944.080,9999091.0
1500596947.425,9999092.1
1500596950.770,9999091.6
1500596954.116,9999091.6
1500596957.461,9999091.6
1500596960.807,9999091.3
1500596964.152,9999092.3
1500596967.497,9999091.6
1500596970.843,9999091.0
1500596974.188,9999090.8
1500596977.534,9999090.3
1500596980.879,9999091.0
1500596984.224,9999089.8
1500596987.570,9999089.5
1500596990.915,9999091.3
1500596994.261,9999091.6
1500596997.606,9999090.5
1500597000.951,9999091.0
1500597004.297,9999090.8
1500597007.642,9999090.0
1500597010.988,9999090.5
1500597014.333,9999090.8
1500597017.679,9999090.0
1500597021.024,9999091.0
1500597024.369,9999091.0
1500597027.715,9999091.0
1500597031.060,9999092.3
1500597034.405,9999091.3
1500597037.751,9999090.5
1500597041.096,9999091.0
1500597044.442,9999090.5
1500597047.787,9999088.5
1500597051.132,9999091.3
1500597054.478,9999091.6
1500597057.823,9999090.5
1500597061.169,9999089.8
1500597064.514,9999090.8
1500597067.859,9999091.6
1500597071.205,9999089.8
1500597074.550,9999089.3
1500597077.896,9999093.6
1500597081.241,9999091.3
1500597084.586,9999094.3
1500597087.932,9999095.1
1500597091.277,9999092.3
1500597094.622,9999089.8
1500597097.968,9999090.0
1500597101.313,9999091.0
1500597104.659,9999089.3
1500597108.004,9999090.5
1500597111.350,9999090.0
1500597114.695,9999090.3
1500597118.040,9999093.1
1500597121.386,9999094.6
1500597124.731,9999092.8
1500597128.077,9999092.8
1500597131.422,9999093.3
1500597134.767,9999093.3
1500597138.113,9999094.9
1500597141.458,9999089.8
1500597144.803,9999089.3
1500597148.149,9999088.3
1500597151.494,9999089.0
1500597154.840,9999089.5
1500597158.185,9999089.3
1500597161.531,9999088.8
1500597164.876,9999089.3
1500597168.221,9999089.3
1500597171.567,9999090.0
1500597174.912,9999089.0
1500597178.257,9999088.5
1500597181.603,9999087.0
1500597184.948,9999087.2
1500597188.294,9999086.5
1500597191.639,9999087.8
1500597194.984,9999088.0
1500597198.330,9999086.2
1500597201.675,9999087.2
1500597205.021,9999086.0
1500597208.366,9999085.5
1500597211.711,9999087.5
1500597215.057,9999088.5
1500597218.402,9999088.8
1500597221.748,9999088.8
1500597225.093,9999088.0
1500597228.438,9999089.3
1500597231.784,9999088.5
1500597235.129,9999088.5
1500597238.475,9999088.5
1500597241.820,9999087.8
1500597245.165,9999088.3
1500597248.511,9999088.5
1500597251.856,9999088.3
1500597255.202,9999087.2
1500597258.547,9999088.5
1500597261.892,9999088.8
1500597265.238,9999090.3
1500597268.583,9999089.3
1500597271.929,9999089.5
1500597275.274,9999089.3
1500597278.620,9999089.8
1500597281.965,9999089.0
1500597285.310,9999088.8
1500597288.656,9999089.3
1500597292.001,9999089.8
1500597295.346,9999089.0
1500597298.692,9999089.8
1500597302.037,9999089.0
1500597305.383,9999090.0
1500597308.728,9999089.5
1500597312.073,9999088.0
1500597315.419,9999089.8
1500597318.764,9999089.0
1500597322.109,9999089.5
1500597325.455,9999090.3
1500597328.800,9999089.5
1500597332.146,9999089.5
1500597335.491,9999089.5
1500597338.837,9999088.8
1500597342.182,9999090.0
1500597345.527,9999088.0
1500597348.873,9999090.3
1500597352.218,9999090.0
1500597355.564,9999089.8
1500597358.909,9999089.0
1500597362.254,9999089.8
1500597365.600,9999089.3
1500597368.945,9999088.0
1500597372.291,9999089.5
1500597375.636,9999090.0
1500597378.982,9999088.5
1500597382.327,9999089.5
1500597385.672,9999090.3
