timestamp;value;unit;mode;current;operation;peak;battery_low;relative;hold
2017-04-29 20:48:46.715234;0.8848;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:47.215162;0.8848;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:47.715189;0.8848;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:48.215198;0.8848;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:48.715202;0.8848;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:49.215233;0.8848;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:49.715257;0.8849;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:50.215190;0.8849;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:50.715201;0.8848;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:51.215291;0.8848;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:51.715411;0.8849;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:52.215483;0.8849;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:52.715371;0.8849;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:53.215441;0.8849;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:53.715459;0.8849;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:54.215461;0.885;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:54.715472;0.885;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:55.215482;0.8849;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:55.715428;0.885;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:56.215503;0.885;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:56.715512;0.885;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:57.215504;0.885;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:57.715554;0.8851;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:58.215526;0.8851;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:58.715543;0.8851;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:59.215549;0.8851;V;voltage;AC;normal;;0;0;0
2017-04-29 20:48:59.715573;0.885;V;voltage;AC;normal;;0;0;0
2017-04-29 20:49:00.215567;0.885;V;voltage;AC;normal;;0;0;0
2017-04-29 20:49:00.715577;0.8851;V;voltage;AC;normal;;0;0;0
2017-04-29 20:49:01.215670;0.8851;V;voltage;AC;normal;;0;0;0
2017-04-29 20:49:01.715565;0.8851;V;voltage;AC;normal;;0;0;0
2017-04-29 20:49:02.215693;0.8851;V;voltage;AC;normal;;0;0;0
2017-04-29 20:49:02.715687;0.8852;V;voltage;AC;normal;;0;0;0
2017-04-29 20:49:03.215700;0.8852;V;voltage;AC;normal;;0;0;0
