Date,Amps
2017-04-29 20:52:49.979138,0.0008
2017-04-29 20:52:50.429366,0.0008
2017-04-29 20:52:50.878796,0.0008
2017-04-29 20:52:51.328954,0.0008
2017-04-29 20:52:51.778799,0.0008
2017-04-29 20:52:52.228961,0.0008
2017-04-29 20:52:52.678785,0.0008
2017-04-29 20:52:53.128974,0.0008
2017-04-29 20:52:53.579128,0.0008
2017-04-29 20:52:54.028963,0.0008
2017-04-29 20:52:54.478786,0.0008
2017-04-29 20:52:54.928961,0.0008
2017-04-29 20:52:55.378815,0.0008
2017-04-29 20:52:55.828983,0.0008
2017-04-29 20:52:56.278801,0.0008
2017-04-29 20:52:56.728926,0.0008
2017-04-29 20:52:57.179282,0.0008
2017-04-29 20:52:57.628950,0.0008
2017-04-29 20:52:58.078791,0.0008
2017-04-29 20:52:58.528879,0.0008
2017-04-29 20:52:58.978767,0.0008
2017-04-29 20:52:59.428953,0.0008
2017-04-29 20:52:59.878768,0.0008
2017-04-29 20:53:00.328595,0.0008
2017-04-29 20:53:00.778787,0.0008
2017-04-29 20:53:01.228715,0.0008
2017-04-29 20:53:01.678784,0.0008
2017-04-29 20:53:02.128579,0.0008
2017-04-29 20:53:02.578751,0.0008
2017-04-29 20:53:03.028498,0.0008
2017-04-29 20:53:03.478736,0.0008
2017-04-29 20:53:03.928606,0.0008
2017-04-29 20:53:04.378698,0.0008
2017-04-29 20:53:04.828948,0.0008
2017-04-29 20:53:05.278732,0.0008
2017-04-29 20:53:05.728243,0.0008
2017-04-29 20:53:06.178421,0.0008
2017-04-29 20:53:06.628599,0.0008
2017-04-29 20:53:07.078392,0.0008
2017-04-29 20:53:07.528255,0.0008
2017-04-29 20:53:07.978386,0.0008
2017-04-29 20:53:08.428577,0.0008
2017-04-29 20:53:08.878740,0.0008
2017-04-29 20:53:09.328580,0.0008
2017-04-29 20:53:09.778352,0.0008
2017-04-29 20:53:10.228433,0.0008
2017-04-29 20:53:10.678420,0.0008
2017-04-29 20:53:11.128575,0.0008
2017-04-29 20:53:11.578055,0.0008
2017-04-29 20:53:12.028290,0.0008
2017-04-29 20:53:12.478345,0.0008
2017-04-29 20:53:12.928263,0.0008
2017-04-29 20:53:13.378145,0.0008
2017-04-29 20:53:13.828549,0.0008
2017-04-29 20:53:14.278337,0.0008
2017-04-29 20:53:14.727954,0.0008
2017-04-29 20:53:15.178359,0.0008
2017-04-29 20:53:15.628206,0.0009
2017-04-29 20:53:16.078324,0.0009
2017-04-29 20:53:16.528247,0.0009
2017-04-29 20:53:16.978030,0.0009
2017-04-29 20:53:17.427867,0.0009
2017-04-29 20:53:17.878022,0.0009
2017-04-29 20:53:18.328231,0.0009
2017-04-29 20:53:18.778003,0.0009
2017-04-29 20:53:19.227609,0.0009
2017-04-29 20:53:19.678343,0.0012
2017-04-29 20:53:20.128516,0.0043
2017-04-29 20:53:20.578977,0.0082
2017-04-29 20:53:21.028874,0.0116
2017-04-29 20:53:21.478295,0.0143
2017-04-29 20:53:21.928505,0.0163
2017-04-29 20:53:22.378698,0.0173
2017-04-29 20:53:22.828204,0.0176
2017-04-29 20:53:23.278330,0.0170
2017-04-29 20:53:23.728509,0.0159
2017-04-29 20:53:24.178722,0.0143
2017-04-29 20:53:24.628170,0.0122
2017-04-29 20:53:25.078710,0.0101
2017-04-29 20:53:25.528069,0.0079
2017-04-29 20:53:25.978330,0.0061
2017-04-29 20:53:26.428200,0.0044
2017-04-29 20:53:26.878276,0.0031
2017-04-29 20:53:27.328154,0.0022
2017-04-29 20:53:27.778325,0.0020
2017-04-29 20:53:28.227706,0.0020
2017-04-29 20:53:28.677984,0.0027
2017-04-29 20:53:29.128175,0.0036
2017-04-29 20:53:29.577971,0.0048
2017-04-29 20:53:30.028198,0.0061
2017-04-29 20:53:30.477598,0.0074
2017-04-29 20:53:30.928143,0.0085
2017-04-29 20:53:31.378326,0.0095
2017-04-29 20:53:31.828164,0.0101
2017-04-29 20:53:32.278297,0.0106
2017-04-29 20:53:32.727783,0.0106
2017-04-29 20:53:33.177946,0.0103
2017-04-29 20:53:33.627782,0.0099
2017-04-29 20:53:34.077928,0.0095
2017-04-29 20:53:34.527748,0.0089
2017-04-29 20:53:34.977923,0.0082
2017-04-29 20:53:35.427730,0.0074
2017-04-29 20:53:35.877911,0.0067
2017-04-29 20:53:36.327738,0.0063
2017-04-29 20:53:36.777563,0.0060
2017-04-29 20:53:37.226806,0.0059
2017-04-29 20:53:37.677177,0.0059
2017-04-29 20:53:38.127432,0.0062
2017-04-29 20:53:38.577598,0.0066
2017-04-29 20:53:39.027753,0.0069
2017-04-29 20:53:39.477563,0.0073
2017-04-29 20:53:39.927778,0.0078
2017-04-29 20:53:40.377571,0.0082
2017-04-29 20:53:40.827747,0.0086
2017-04-29 20:53:41.277566,0.0089
2017-04-29 20:53:41.727383,0.0092
2017-04-29 20:53:42.177140,0.0092
2017-04-29 20:53:42.627396,0.0092
2017-04-29 20:53:43.077517,0.0090
2017-04-29 20:53:43.527749,0.0087
2017-04-29 20:53:43.978247,0.0086
2017-04-29 20:53:44.427400,0.0086
2017-04-29 20:53:44.877548,0.0082
2017-04-29 20:53:45.327326,0.0078
2017-04-29 20:53:45.777541,0.0076
2017-04-29 20:53:46.227508,0.0076
2017-04-29 20:53:46.677188,0.0076
2017-04-29 20:53:47.127394,0.0076
2017-04-29 20:53:47.577194,0.0076
2017-04-29 20:53:48.027048,0.0078
2017-04-29 20:53:48.477145,0.0079
2017-04-29 20:53:48.927349,0.0080
2017-04-29 20:53:49.377520,0.0084
2017-04-29 20:53:49.826823,0.0084
2017-04-29 20:53:50.277856,0.0087
2017-04-29 20:53:50.726822,0.0089
2017-04-29 20:53:51.176759,0.0090
2017-04-29 20:53:51.627019,0.0090
2017-04-29 20:53:52.077086,0.0090
2017-04-29 20:53:52.527033,0.0090
2017-04-29 20:53:52.976717,0.0089
2017-04-29 20:53:53.426988,0.0089
2017-04-29 20:53:53.876608,0.0088
2017-04-29 20:53:54.326697,0.0088
2017-04-29 20:53:54.776963,0.0087
2017-04-29 20:53:55.226787,0.0086
2017-04-29 20:53:55.677426,0.0086
2017-04-29 20:53:56.127336,0.0086
2017-04-29 20:53:56.577036,0.0086
2017-04-29 20:53:57.027001,0.0086
2017-04-29 20:53:57.477102,0.0086
2017-04-29 20:53:57.926671,0.0089
2017-04-29 20:53:58.376755,0.0092
2017-04-29 20:53:58.826667,0.0092
2017-04-29 20:53:59.276789,0.0092
2017-04-29 20:53:59.726760,0.0092
2017-04-29 20:54:00.176800,0.0092
2017-04-29 20:54:00.626641,0.0092
2017-04-29 20:54:01.076427,0.0091
2017-04-29 20:54:01.526980,0.0091
2017-04-29 20:54:01.976744,0.0090
2017-04-29 20:54:02.426446,0.0090
2017-04-29 20:54:02.876799,0.0089
2017-04-29 20:54:03.326683,0.0088
2017-04-29 20:54:03.776463,0.0088
2017-04-29 20:54:04.226431,0.0090
2017-04-29 20:54:04.676767,0.0093
2017-04-29 20:54:05.126293,0.0093
2017-04-29 20:54:05.576465,0.0093
2017-04-29 20:54:06.026619,0.0094
2017-04-29 20:54:06.476733,0.0094
2017-04-29 20:54:06.926622,0.0093
2017-04-29 20:54:07.377140,0.0092
2017-04-29 20:54:07.826258,0.0092
2017-04-29 20:54:08.276397,0.0092
2017-04-29 20:54:08.726087,0.0092
2017-04-29 20:54:09.176444,0.0092
2017-04-29 20:54:09.626278,0.0092
2017-04-29 20:54:10.076415,0.0093
2017-04-29 20:54:10.526609,0.0093
2017-04-29 20:54:10.976770,0.0094
2017-04-29 20:54:11.426506,0.0091
2017-04-29 20:54:11.876424,0.0093
2017-04-29 20:54:12.326925,0.0095
2017-04-29 20:54:12.776406,0.0094
2017-04-29 20:54:13.226426,0.0095
2017-04-29 20:54:13.676106,0.0095
2017-04-29 20:54:14.126239,0.0095
2017-04-29 20:54:14.576123,0.0096
2017-04-29 20:54:15.025899,0.0096
2017-04-29 20:54:15.476097,0.0096
2017-04-29 20:54:15.926230,0.0096
2017-04-29 20:54:16.376085,0.0096
2017-04-29 20:54:16.826197,0.0096
2017-04-29 20:54:17.276163,0.0096
2017-04-29 20:54:17.726015,0.0096
2017-04-29 20:54:18.176102,0.0097
2017-04-29 20:54:18.626158,0.0097
2017-04-29 20:54:19.076742,0.0097
2017-04-29 20:54:19.525871,0.0098
2017-04-29 20:54:19.976077,0.0097
2017-04-29 20:54:20.426195,0.0097
2017-04-29 20:54:20.876052,0.0097
2017-04-29 20:54:21.326206,0.0096
2017-04-29 20:54:21.776064,0.0096
2017-04-29 20:54:22.225284,0.0097
2017-04-29 20:54:22.676080,0.0097
2017-04-29 20:54:23.125831,0.0097
2017-04-29 20:54:23.576065,0.0097
2017-04-29 20:54:24.025529,0.0097
2017-04-29 20:54:24.476062,0.0097
2017-04-29 20:54:24.925842,0.0097
2017-04-29 20:54:25.376362,0.0095
2017-04-29 20:54:25.825461,0.0095
2017-04-29 20:54:26.275658,0.0099
2017-04-29 20:54:26.725995,0.0101
2017-04-29 20:54:27.175582,0.0101
2017-04-29 20:54:27.625822,0.0101
2017-04-29 20:54:28.076117,0.0101
2017-04-29 20:54:28.525842,0.0103
2017-04-29 20:54:28.975622,0.0103
2017-04-29 20:54:29.425498,0.0102
2017-04-29 20:54:29.876014,0.0102
2017-04-29 20:54:30.326117,0.0101
2017-04-29 20:54:30.776303,0.0101
2017-04-29 20:54:31.225541,0.0101
2017-04-29 20:54:31.675583,0.0101
2017-04-29 20:54:32.125273,0.0100
2017-04-29 20:54:32.576004,0.0101
2017-04-29 20:54:33.025452,0.0101
2017-04-29 20:54:33.475666,0.0101
2017-04-29 20:54:33.925469,0.0100
2017-04-29 20:54:34.375617,0.0099
2017-04-29 20:54:34.825444,0.0098
2017-04-29 20:54:35.275627,0.0097
2017-04-29 20:54:35.725222,0.0088
2017-04-29 20:54:36.175587,0.0086
2017-04-29 20:54:36.625396,0.0088
2017-04-29 20:54:37.075581,0.0095
2017-04-29 20:54:37.525443,0.0101
2017-04-29 20:54:37.975636,0.0104
2017-04-29 20:54:38.425797,0.0108
2017-04-29 20:54:38.875606,0.0111
2017-04-29 20:54:39.367876,0.0111
2017-04-29 20:54:39.775042,0.0111
2017-04-29 20:54:40.224873,0.0111
2017-04-29 20:54:40.675209,0.0112
2017-04-29 20:54:41.125331,0.0112
2017-04-29 20:54:41.575189,0.0112
2017-04-29 20:54:42.025211,0.0104
2017-04-29 20:54:42.475826,0.0100
2017-04-29 20:54:42.925403,0.0096
2017-04-29 20:54:43.375256,0.0096
2017-04-29 20:54:43.825061,0.0096
2017-04-29 20:54:44.275221,0.0092
2017-04-29 20:54:44.724922,0.0092
2017-04-29 20:54:45.174911,0.0092
2017-04-29 20:54:45.625045,0.0095
2017-04-29 20:54:46.075570,0.0098
2017-04-29 20:54:46.525281,0.0101
2017-04-29 20:54:46.975253,0.0104
2017-04-29 20:54:47.425036,0.0106
2017-04-29 20:54:47.875232,0.0108
2017-04-29 20:54:48.325024,0.0108
2017-04-29 20:54:48.775219,0.0109
2017-04-29 20:54:49.224919,0.0109
2017-04-29 20:54:49.675220,0.0108
2017-04-29 20:54:50.124713,0.0108
2017-04-29 20:54:50.575212,0.0107
2017-04-29 20:54:51.025292,0.0105
2017-04-29 20:54:51.474839,0.0105
2017-04-29 20:54:51.924711,0.0104
2017-04-29 20:54:52.375125,0.0101
2017-04-29 20:54:52.824606,0.0101
2017-04-29 20:54:53.275133,0.0100
2017-04-29 20:54:53.724883,0.0100
2017-04-29 20:54:54.175530,0.0099
2017-04-29 20:54:54.624571,0.0099
2017-04-29 20:54:55.074862,0.0100
2017-04-29 20:54:55.524673,0.0101
2017-04-29 20:54:55.974507,0.0103
2017-04-29 20:54:56.424553,0.0103
2017-04-29 20:54:56.874484,0.0104
2017-04-29 20:54:57.324571,0.0105
2017-04-29 20:54:57.774832,0.0105
2017-04-29 20:54:58.224435,0.0105
2017-04-29 20:54:58.674807,0.0105
2017-04-29 20:54:59.124573,0.0105
2017-04-29 20:54:59.574451,0.0104
2017-04-29 20:55:00.024990,0.0106
2017-04-29 20:55:00.474485,0.0106
2017-04-29 20:55:00.924594,0.0106
2017-04-29 20:55:01.374486,0.0105
2017-04-29 20:55:01.824237,0.0105
2017-04-29 20:55:02.274170,0.0105
2017-04-29 20:55:02.724167,0.0105
2017-04-29 20:55:03.174143,0.0105
2017-04-29 20:55:03.624519,0.0105
2017-04-29 20:55:04.074417,0.0106
2017-04-29 20:55:04.524501,0.0106
2017-04-29 20:55:04.974402,0.0103
2017-04-29 20:55:05.424015,0.0103
2017-04-29 20:55:05.874458,0.0103
2017-04-29 20:55:06.324333,0.0103
2017-04-29 20:55:06.774117,0.0103
2017-04-29 20:55:07.224153,0.0104
2017-04-29 20:55:07.674476,0.0104
2017-04-29 20:55:08.124342,0.0104
2017-04-29 20:55:08.574121,0.0105
2017-04-29 20:55:09.024457,0.0108
2017-04-29 20:55:09.473983,0.0108
2017-04-29 20:55:09.924306,0.0108
2017-04-29 20:55:10.374037,0.0108
2017-04-29 20:55:10.824275,0.0107
2017-04-29 20:55:11.274443,0.0107
2017-04-29 20:55:11.724073,0.0106
2017-04-29 20:55:12.173741,0.0106
2017-04-29 20:55:12.623883,0.0106
2017-04-29 20:55:13.074065,0.0105
2017-04-29 20:55:13.524172,0.0104
2017-04-29 20:55:13.973969,0.0104
2017-04-29 20:55:14.423900,0.0104
2017-04-29 20:55:14.874373,0.0107
2017-04-29 20:55:15.323839,0.0107
2017-04-29 20:55:15.774052,0.0107
2017-04-29 20:55:16.223701,0.0107
2017-04-29 20:55:16.673600,0.0107
2017-04-29 20:55:17.123869,0.0106
2017-04-29 20:55:17.574006,0.0107
2017-04-29 20:55:18.023892,0.0107
2017-04-29 20:55:18.474054,0.0111
2017-04-29 20:55:18.924261,0.0107
2017-04-29 20:55:19.373655,0.0103
2017-04-29 20:55:19.823559,0.0103
2017-04-29 20:55:20.273661,0.0103
2017-04-29 20:55:20.723399,0.0104
2017-04-29 20:55:21.174038,0.0104
2017-04-29 20:55:21.623569,0.0104
2017-04-29 20:55:22.073710,0.0105
