si_7021_ambient_c,si7021_internal_c,setpoint,adc,adc_c,error_c,output,io_delta_c
21.179,-46.582,406,406.252,25.0029,0.0029,161.72,3.8238
21.190,-46.582,406,406.046,25.0005,0.0005,163.75,3.8107
21.211,-46.582,406,406.119,25.0014,0.0014,162.95,3.7901
21.201,-46.582,406,405.881,24.9986,-0.0014,165.40,3.7981
21.233,-46.582,406,405.863,24.9984,-0.0016,165.66,3.7657
21.211,-46.582,406,406.011,25.0001,0.0001,164.18,3.7889
21.222,-46.582,406,405.688,24.9965,-0.0035,167.59,3.7745
21.211,-46.582,406,405.918,24.9991,-0.0009,165.35,3.7878
21.211,-46.582,406,406.193,25.0022,0.0022,162.48,3.7909
21.211,-46.582,406,405.969,24.9997,-0.0003,164.74,3.7884
21.233,-46.582,406,406.028,25.0003,0.0003,164.13,3.7676
21.233,-46.582,406,405.945,24.9994,-0.0006,165.00,3.7666
21.233,-46.582,406,406.048,25.0006,0.0006,163.93,3.7678
21.254,-46.582,406,406.288,25.0033,0.0033,161.36,3.7491
21.233,-46.582,406,405.846,24.9983,-0.0017,165.87,3.7655
21.254,-46.582,406,406.073,25.0008,0.0008,163.56,3.7467
21.254,-46.582,406,406.100,25.0011,0.0011,163.23,3.7470
21.254,-46.582,406,406.161,25.0018,0.0018,162.52,3.7477
21.265,-46.582,406,406.123,25.0014,0.0014,162.83,3.7365
21.265,-46.582,406,406.332,25.0038,0.0038,160.54,3.7389
21.254,-46.582,406,406.315,25.0036,0.0036,160.52,3.7494
21.276,-46.582,406,406.076,25.0009,0.0009,162.87,3.7252
21.286,-46.582,406,406.080,25.0009,0.0009,162.77,3.7146
21.297,-46.582,406,406.114,25.0013,0.0013,162.37,3.7042
21.319,-46.582,406,406.325,25.0037,0.0037,160.06,3.6852
21.276,-46.582,406,406.151,25.0017,0.0017,161.71,3.7261
21.276,-46.582,406,406.152,25.0017,0.0017,161.61,3.7261
21.276,-46.582,406,406.127,25.0014,0.0014,161.78,3.7258
21.286,-46.582,406,406.240,25.0027,0.0027,160.52,3.7164
21.286,-46.582,406,406.200,25.0023,0.0023,160.79,3.7159
21.297,-46.582,406,406.355,25.0040,0.0040,159.03,3.7070
21.297,-46.582,406,406.217,25.0025,0.0025,160.28,3.7054
21.319,-46.582,406,406.255,25.0029,0.0029,159.74,3.6844
21.297,-46.582,406,406.426,25.0048,0.0048,157.78,3.7078
21.319,-46.582,406,406.494,25.0056,0.0056,156.80,3.6871
21.329,-46.582,406,406.301,25.0034,0.0034,158.55,3.6742
21.319,-46.582,406,406.287,25.0033,0.0033,158.52,3.6847
21.329,-46.582,406,406.183,25.0021,0.0021,159.45,3.6728
21.319,-46.582,406,406.439,25.0050,0.0050,156.63,3.6865
21.319,-46.582,406,406.280,25.0032,0.0032,158.04,3.6847
21.351,-46.582,406,405.826,24.9980,-0.0020,162.69,3.6473
21.340,-46.582,406,405.898,24.9988,-0.0012,162.04,3.6589
21.340,-46.582,406,406.221,25.0025,0.0025,158.67,3.6625
21.351,-46.582,406,406.122,25.0014,0.0014,159.59,3.6507
21.340,-46.582,406,406.159,25.0018,0.0018,159.12,3.6618
21.372,-46.582,406,406.180,25.0020,0.0020,158.80,3.6299
21.351,-46.582,406,405.998,25.0000,-0.0000,160.63,3.6493
21.361,-46.582,406,406.024,25.0003,0.0003,160.35,3.6388
21.372,-46.582,406,405.807,24.9978,-0.0022,162.64,3.6257
21.372,-46.582,406,405.752,24.9972,-0.0028,163.33,3.6250
21.383,-46.582,406,405.735,24.9970,-0.0030,163.67,3.6141
21.372,-46.582,406,405.763,24.9973,-0.0027,163.52,3.6252
21.394,-46.582,406,405.685,24.9964,-0.0036,164.50,3.6028
21.383,-46.582,406,405.554,24.9949,-0.0051,166.08,3.6121
21.394,-46.582,406,405.332,24.9924,-0.0076,168.69,3.5988
21.394,-46.582,406,405.716,24.9968,-0.0032,165.02,3.6032
21.415,-46.582,406,405.702,24.9966,-0.0034,165.35,3.5816
21.394,-46.582,406,405.591,24.9954,-0.0046,166.70,3.6018
21.383,-46.582,406,405.669,24.9962,-0.0038,166.12,3.6134
21.415,-46.582,406,405.526,24.9946,-0.0054,167.83,3.5796
21.404,-46.582,406,405.373,24.9929,-0.0071,169.74,3.5886
21.426,-46.582,406,406.051,25.0006,0.0006,162.93,3.5748
21.415,-46.582,406,405.846,24.9983,-0.0017,165.07,3.5832
21.426,-46.582,406,406.138,25.0016,0.0016,162.07,3.5758
21.426,-46.582,406,406.343,25.0039,0.0039,159.81,3.5781
21.426,-46.582,406,406.447,25.0051,0.0051,158.50,3.5793
21.415,-46.582,406,406.025,25.0003,0.0003,162.71,3.5852
21.447,-46.582,406,406.096,25.0011,0.0011,161.94,3.5539
21.415,-46.582,406,406.046,25.0005,0.0005,162.41,3.5855
21.447,-46.582,406,405.917,24.9991,-0.0009,163.75,3.5518
21.426,-46.582,406,406.268,25.0030,0.0030,160.08,3.5773
21.436,-46.582,406,406.089,25.0010,0.0010,161.81,3.5645
21.447,-46.582,406,406.208,25.0024,0.0024,160.51,3.5551
21.415,-46.582,406,406.254,25.0029,0.0029,159.90,3.5878
21.436,-46.582,406,406.107,25.0012,0.0012,161.30,3.5647
21.426,-46.582,406,406.337,25.0038,0.0038,158.80,3.5781
21.415,-46.582,406,406.240,25.0027,0.0027,159.62,3.5877
21.447,-46.582,406,406.159,25.0018,0.0018,160.33,3.5546
21.447,-46.582,406,406.276,25.0031,0.0031,159.00,3.5559
21.458,-46.582,406,406.487,25.0055,0.0055,156.59,3.5476
21.436,-46.582,406,406.052,25.0006,0.0006,160.91,3.5641
21.469,-46.582,406,406.103,25.0012,0.0012,160.35,3.5325
21.458,-46.582,406,406.279,25.0032,0.0032,158.41,3.5452
21.447,-46.582,406,406.137,25.0016,0.0016,159.75,3.5543
21.458,-46.582,406,406.035,25.0004,0.0004,160.75,3.5424
21.458,-46.582,406,405.861,24.9984,-0.0016,162.58,3.5405
21.479,-46.582,406,405.866,24.9985,-0.0015,162.60,3.5191
21.458,-46.582,406,406.009,25.0001,0.0001,161.17,3.5422
21.469,-46.582,406,405.838,24.9982,-0.0018,162.98,3.5295
21.458,-46.582,406,406.109,25.0012,0.0012,160.20,3.5433
21.458,-46.582,406,405.990,24.9999,-0.0001,161.39,3.5419
21.479,-46.582,406,405.933,24.9992,-0.0008,162.01,3.5198
21.458,-46.582,406,406.078,25.0009,0.0009,160.51,3.5429
21.490,-46.582,406,406.088,25.0010,0.0010,160.36,3.5109
21.469,-46.582,406,406.298,25.0034,0.0034,158.08,3.5347
21.479,-46.582,406,406.315,25.0036,0.0036,157.73,3.5242
21.479,-46.582,406,406.157,25.0018,0.0018,159.21,3.5224
21.479,-46.582,406,406.251,25.0028,0.0028,158.12,3.5235
21.469,-46.582,406,405.962,24.9996,-0.0004,161.03,3.5309
21.469,-46.582,406,406.051,25.0006,0.0006,160.11,3.5319
21.479,-46.582,406,406.089,25.0010,0.0010,159.68,3.5216
21.490,-46.582,406,405.872,24.9985,-0.0015,161.93,3.5084
21.490,-46.582,406,405.892,24.9988,-0.0012,161.79,3.5086
21.490,-46.582,406,405.727,24.9969,-0.0031,163.60,3.5068
21.490,-46.582,406,405.979,24.9998,-0.0002,161.09,3.5096
21.490,-46.582,406,405.933,24.9992,-0.0008,161.60,3.5091
21.501,-46.582,406,405.909,24.9990,-0.0010,161.89,3.4981
21.490,-46.582,406,405.708,24.9967,-0.0033,164.08,3.5066
21.490,-46.582,406,405.985,24.9998,-0.0002,161.31,3.5097
21.490,-46.582,406,406.042,25.0005,0.0005,160.72,3.5103
21.490,-46.582,406,406.226,25.0026,0.0026,158.74,3.5124
21.490,-46.582,406,406.160,25.0018,0.0018,159.30,3.5117
21.490,-46.582,406,406.342,25.0039,0.0039,157.28,3.5138
21.501,-46.582,406,406.098,25.0011,0.0011,159.67,3.5003
21.501,-46.582,406,406.317,25.0036,0.0036,157.28,3.5028
21.512,-46.582,406,406.348,25.0040,0.0040,156.76,3.4924
21.490,-46.582,406,406.531,25.0060,0.0060,154.61,3.5159
21.490,-46.582,406,406.560,25.0064,0.0064,153.99,3.5162
21.501,-46.582,406,406.415,25.0047,0.0047,155.19,3.5039
21.512,-46.582,406,406.440,25.0050,0.0050,154.68,3.4934
21.501,-46.582,406,406.314,25.0036,0.0036,155.74,3.5027
21.490,-46.582,406,406.177,25.0020,0.0020,157.01,3.5119
21.512,-46.582,406,406.217,25.0025,0.0025,156.48,3.4909
21.501,-46.582,406,405.885,24.9987,-0.0013,159.87,3.4978
21.490,-46.582,406,405.897,24.9988,-0.0012,159.81,3.5087
21.490,-46.582,406,406.107,25.0012,0.0012,157.65,3.5111
21.501,-46.582,406,406.195,25.0022,0.0022,156.65,3.5014
21.522,-46.582,406,406.148,25.0017,0.0017,157.03,3.4794
21.490,-46.582,406,406.170,25.0019,0.0019,156.71,3.5118
21.490,-46.582,406,406.084,25.0010,0.0010,157.52,3.5108
21.490,-46.582,406,406.093,25.0011,0.0011,157.38,3.5109
21.490,-46.582,406,406.066,25.0008,0.0008,157.60,3.5106
21.522,-46.582,406,406.329,25.0037,0.0037,154.78,3.4814
21.501,-46.582,406,406.201,25.0023,0.0023,155.93,3.5014
21.522,-46.582,406,406.271,25.0031,0.0031,155.07,3.4808
21.522,-46.582,406,406.052,25.0006,0.0006,157.23,3.4783
21.512,-46.582,406,406.303,25.0034,0.0034,154.53,3.4919
21.501,-46.582,406,405.718,24.9968,-0.0032,160.56,3.4959
21.512,-46.582,406,405.904,24.9989,-0.0011,158.76,3.4873
21.501,-46.582,406,406.025,25.0003,0.0003,157.54,3.4994
21.522,-46.582,406,405.903,24.9989,-0.0011,158.81,3.4766
21.512,-46.582,406,405.855,24.9984,-0.0016,159.38,3.4868
21.512,-46.582,406,405.870,24.9985,-0.0015,159.30,3.4870
21.490,-46.582,406,405.983,24.9998,-0.0002,158.19,3.5097
21.501,-46.582,406,405.954,24.9995,-0.0005,158.51,3.4986
21.490,-46.582,406,406.256,25.0029,0.0029,155.32,3.5128
21.501,-46.582,406,406.213,25.0024,0.0024,155.63,3.5016
21.469,-46.582,406,406.015,25.0002,0.0002,157.60,3.5315
21.458,-46.582,406,405.886,24.9987,-0.0013,158.96,3.5408
21.447,-46.582,406,405.634,24.9958,-0.0042,161.70,3.5486
21.415,-46.582,406,405.884,24.9987,-0.0013,159.27,3.5836
21.447,-46.582,406,405.861,24.9984,-0.0016,159.59,3.5512
21.458,-46.582,406,405.813,24.9979,-0.0021,160.18,3.5399
21.447,-46.582,406,405.897,24.9988,-0.0012,159.40,3.5516
21.436,-46.582,406,406.186,25.0021,0.0021,156.39,3.5656
21.426,-46.582,406,405.824,24.9980,-0.0020,160.13,3.5722
21.436,-46.582,406,405.825,24.9980,-0.0020,160.21,3.5615
21.436,-46.582,406,405.860,24.9984,-0.0016,159.95,3.5619
21.436,-46.582,406,405.931,24.9992,-0.0008,159.28,3.5627
21.447,-46.582,406,405.839,24.9982,-0.0018,160.30,3.5509
21.458,-46.582,406,405.790,24.9976,-0.0024,160.91,3.5397
21.469,-46.582,406,405.872,24.9985,-0.0015,160.17,3.5299
21.469,-46.582,406,405.932,24.9992,-0.0008,159.61,3.5306
21.469,-46.582,406,405.993,24.9999,-0.0001,159.00,3.5313
21.490,-46.582,406,406.038,25.0004,0.0004,158.53,3.5103
21.490,-46.582,406,406.082,25.0009,0.0009,158.04,3.5108
21.501,-46.582,406,405.971,24.9997,-0.0003,159.18,3.4988
21.490,-46.582,406,405.874,24.9986,-0.0014,160.22,3.5084
21.512,-46.582,406,405.904,24.9989,-0.0011,159.98,3.4873
21.490,-46.582,406,406.024,25.0003,0.0003,158.76,3.5102
21.490,-46.582,406,405.991,24.9999,-0.0001,159.10,3.5098
21.512,-46.582,406,405.981,24.9998,-0.0002,159.21,3.4882
21.501,-46.582,406,406.151,25.0017,0.0017,157.42,3.5009
21.522,-46.582,406,406.231,25.0026,0.0026,156.47,3.4803
21.544,-46.582,406,405.970,24.9997,-0.0003,159.10,3.4559
21.533,-46.582,406,405.847,24.9983,-0.0017,160.43,3.4652
21.533,-46.582,406,405.868,24.9985,-0.0015,160.30,3.4655
21.533,-46.582,406,405.816,24.9979,-0.0021,160.93,3.4649
21.522,-46.582,406,406.160,25.0018,0.0018,157.39,3.4795
21.522,-46.582,406,406.339,25.0039,0.0039,155.40,3.4816
21.544,-46.582,406,406.235,25.0027,0.0027,156.29,3.4589
21.522,-46.582,406,406.229,25.0026,0.0026,156.22,3.4803
21.544,-46.582,406,406.224,25.0025,0.0025,156.13,3.4588
21.533,-46.582,406,406.157,25.0018,0.0018,156.71,3.4688
21.533,-46.582,406,406.126,25.0014,0.0014,156.95,3.4684
21.544,-46.582,406,406.149,25.0017,0.0017,156.63,3.4579
21.533,-46.582,406,406.418,25.0047,0.0047,153.69,3.4717
21.533,-46.582,406,406.209,25.0024,0.0024,155.65,3.4693
21.533,-46.582,406,406.180,25.0020,0.0020,155.83,3.4690
21.544,-46.582,406,406.042,25.0005,0.0005,157.18,3.4567
21.533,-46.582,406,405.849,24.9983,-0.0017,159.21,3.4653
21.533,-46.582,406,405.968,24.9996,-0.0004,158.03,3.4666
21.544,-46.582,406,405.945,24.9994,-0.0006,158.30,3.4556
21.544,-46.582,406,406.236,25.0027,0.0027,155.25,3.4589
21.544,-46.582,406,406.061,25.0007,0.0007,156.96,3.4569
21.522,-46.582,406,406.102,25.0012,0.0012,156.49,3.4789
21.554,-46.582,406,406.007,25.0001,0.0001,157.43,3.4456
21.544,-46.582,406,406.089,25.0010,0.0010,156.56,3.4573
21.544,-46.582,406,406.026,25.0003,0.0003,157.18,3.4565
21.554,-46.582,406,405.731,24.9969,-0.0031,160.29,3.4425
21.554,-46.582,406,405.969,24.9996,-0.0004,157.93,3.4452
21.544,-46.582,406,406.047,25.0005,0.0005,157.12,3.4568
21.544,-46.582,406,406.195,25.0022,0.0022,155.52,3.4585
21.565,-46.582,406,406.055,25.0006,0.0006,156.89,3.4354
21.576,-46.582,406,405.981,24.9998,-0.0002,157.64,3.4239
21.565,-46.582,406,406.099,25.0011,0.0011,156.41,3.4359
21.554,-46.582,406,406.214,25.0024,0.0024,155.12,3.4480
21.554,-46.582,406,406.138,25.0016,0.0016,155.80,3.4471
21.587,-46.582,406,406.257,25.0029,0.0029,154.46,3.4163
21.597,-46.582,406,406.237,25.0027,0.0027,154.51,3.4053
21.565,-46.582,406,406.165,25.0019,0.0019,155.13,3.4367
21.587,-46.582,406,405.931,24.9992,-0.0008,157.51,3.4126
21.608,-46.582,406,406.116,25.0013,0.0013,155.59,3.3932
21.597,-46.582,406,405.848,24.9983,-0.0017,158.37,3.4009
21.565,-46.582,406,405.850,24.9983,-0.0017,158.44,3.4331
21.597,-46.582,406,405.998,25.0000,-0.0000,156.95,3.4026
21.576,-46.582,406,405.731,24.9969,-0.0031,159.79,3.4210
21.608,-46.582,406,406.019,25.0002,0.0002,156.89,3.3921
21.608,-46.582,406,406.067,25.0008,0.0008,156.38,3.3927
21.587,-46.582,406,405.730,24.9969,-0.0031,159.91,3.4103
21.608,-46.582,406,405.834,24.9981,-0.0019,158.97,3.3900
21.608,-46.582,406,406.242,25.0027,0.0027,154.75,3.3946
21.587,-46.582,406,406.230,25.0026,0.0026,154.72,3.4160
21.608,-46.582,406,406.171,25.0019,0.0019,155.21,3.3939
21.619,-46.582,406,406.341,25.0039,0.0039,153.30,3.3851
21.619,-46.582,406,406.278,25.0032,0.0032,153.77,3.3843
21.619,-46.582,406,406.254,25.0029,0.0029,153.86,3.3841
21.619,-46.582,406,406.339,25.0039,0.0039,152.81,3.3850
21.597,-46.582,406,406.019,25.0002,0.0002,156.00,3.4028
21.608,-46.582,406,406.071,25.0008,0.0008,155.44,3.3927
21.597,-46.582,406,406.071,25.0008,0.0008,155.39,3.4034
21.608,-46.582,406,406.028,25.0003,0.0003,155.80,3.3922
21.619,-46.582,406,405.876,24.9986,-0.0014,157.40,3.3798
21.619,-46.582,406,405.988,24.9999,-0.0001,156.28,3.3810
21.608,-46.582,406,406.041,25.0005,0.0005,155.73,3.3924
21.608,-46.582,406,406.165,25.0019,0.0019,154.39,3.3938
21.608,-46.582,406,406.229,25.0026,0.0026,153.61,3.3945
21.630,-46.582,406,406.259,25.0029,0.0029,153.16,3.3734
21.587,-46.582,406,406.105,25.0012,0.0012,154.64,3.4145
21.619,-46.582,406,406.122,25.0014,0.0014,154.39,3.3826
21.630,-46.582,406,406.147,25.0017,0.0017,154.05,3.3721
21.619,-46.582,406,406.092,25.0010,0.0010,154.55,3.3822
21.630,-46.582,406,406.008,25.0001,0.0001,155.39,3.3705
21.597,-46.582,406,406.118,25.0013,0.0013,154.21,3.4040
21.608,-46.582,406,406.055,25.0006,0.0006,154.81,3.3925
21.619,-46.582,406,406.121,25.0014,0.0014,154.08,3.3826
21.630,-46.582,406,405.911,24.9990,-0.0010,156.24,3.3694
21.619,-46.582,406,406.012,25.0001,0.0001,155.22,3.3813
21.619,-46.582,406,406.045,25.0005,0.0005,154.86,3.3817
21.630,-46.582,406,406.115,25.0013,0.0013,154.09,3.3717
21.630,-46.582,406,406.167,25.0019,0.0019,153.47,3.3723
21.630,-46.582,406,405.972,24.9997,-0.0003,155.43,3.3701
21.651,-46.582,406,406.034,25.0004,0.0004,154.80,3.3494
21.640,-46.582,406,405.954,24.9995,-0.0005,155.62,3.3592
21.630,-46.582,406,405.981,24.9998,-0.0002,155.36,3.3702
21.640,-46.582,406,406.267,25.0030,0.0030,152.35,3.3628
21.640,-46.582,406,406.316,25.0036,0.0036,151.67,3.3633
21.640,-46.582,406,406.264,25.0030,0.0030,152.03,3.3627
21.640,-46.582,406,406.134,25.0015,0.0015,153.25,3.3612
21.630,-46.582,406,406.107,25.0012,0.0012,153.45,3.3717
21.651,-46.582,406,405.850,24.9983,-0.0017,156.11,3.3473
21.651,-46.582,406,405.955,24.9995,-0.0005,155.08,3.3485
21.662,-46.582,406,406.046,25.0005,0.0005,154.15,3.3388
21.651,-46.582,406,406.171,25.0019,0.0019,152.80,3.3509
21.651,-46.582,406,405.884,24.9987,-0.0013,155.73,3.3477
21.651,-46.582,406,405.959,24.9995,-0.0005,155.01,3.3485
21.651,-46.582,406,406.064,25.0007,0.0007,153.92,3.3497
21.662,-46.582,406,406.184,25.0021,0.0021,152.61,3.3404
21.672,-46.582,406,406.243,25.0028,0.0028,151.88,3.3303
21.651,-46.582,406,405.996,25.0000,-0.0000,154.35,3.3490
21.651,-46.582,406,406.062,25.0007,0.0007,153.65,3.3497
21.662,-46.582,406,405.971,24.9997,-0.0003,154.58,3.3379
21.705,-46.582,406,406.078,25.0009,0.0009,153.46,3.2963
21.672,-46.582,406,406.073,25.0008,0.0008,153.47,3.3284
21.672,-46.582,406,406.171,25.0019,0.0019,152.38,3.3295
21.683,-46.582,406,406.118,25.0013,0.0013,152.85,3.3182
21.683,-46.582,406,406.102,25.0012,0.0012,152.94,3.3180
21.694,-46.582,406,406.042,25.0005,0.0005,153.52,3.3066
21.694,-46.582,406,406.210,25.0024,0.0024,151.71,3.3085
21.694,-46.582,406,406.112,25.0013,0.0013,152.63,3.3074
21.694,-46.582,406,406.122,25.0014,0.0014,152.45,3.3075
21.715,-46.582,406,406.124,25.0014,0.0014,152.35,3.2861
21.715,-46.582,406,406.115,25.0013,0.0013,152.38,3.2860
21.715,-46.582,406,406.010,25.0001,0.0001,153.43,3.2848
21.694,-46.582,406,406.197,25.0022,0.0022,151.43,3.3083
21.694,-46.582,406,406.161,25.0018,0.0018,151.70,3.3079
21.705,-46.582,406,406.215,25.0024,0.0024,151.03,3.2978
21.737,-46.582,406,406.102,25.0012,0.0012,152.10,3.2644
21.748,-46.582,406,406.023,25.0003,0.0003,152.88,3.2527
21.715,-46.582,406,406.488,25.0055,0.0055,147.94,3.2902
21.726,-46.582,406,406.108,25.0012,0.0012,151.67,3.2751
21.715,-46.582,406,406.221,25.0025,0.0025,150.40,3.2872
21.748,-46.582,406,406.291,25.0033,0.0033,149.53,3.2558
21.715,-46.582,406,406.253,25.0029,0.0029,149.76,3.2875
21.737,-46.582,406,406.329,25.0037,0.0037,148.80,3.2669
21.748,-46.582,406,406.337,25.0038,0.0038,148.51,3.2563
21.726,-46.582,406,406.133,25.0015,0.0015,150.48,3.2754
21.737,-46.582,406,406.089,25.0010,0.0010,150.86,3.2642
21.737,-46.582,406,406.051,25.0006,0.0006,151.22,3.2638
21.726,-46.582,406,405.953,24.9995,-0.0005,152.22,3.2734
21.726,-46.582,406,406.044,25.0005,0.0005,151.28,3.2744
21.726,-46.582,406,406.061,25.0007,0.0007,151.08,3.2746
21.737,-46.582,406,405.997,25.0000,-0.0000,151.72,3.2632
21.748,-46.582,406,406.108,25.0012,0.0012,150.55,3.2537
21.748,-46.582,406,405.897,24.9988,-0.0012,152.72,3.2513
21.748,-46.582,406,405.709,24.9967,-0.0033,154.78,3.2492
21.758,-46.582,406,405.392,24.9931,-0.0069,158.31,3.2348
21.748,-46.582,406,405.633,24.9958,-0.0042,156.12,3.2483
21.737,-46.582,406,405.541,24.9948,-0.0052,157.31,3.2580
21.737,-46.582,406,405.768,24.9974,-0.0026,155.18,3.2606
21.748,-46.582,406,405.756,24.9972,-0.0028,155.45,3.2497
21.769,-46.582,406,406.005,25.0001,0.0001,152.96,3.2311
21.758,-46.582,406,405.990,24.9999,-0.0001,153.11,3.2416
21.769,-46.582,406,405.907,24.9989,-0.0011,153.99,3.2300
21.769,-46.582,406,405.882,24.9987,-0.0013,154.32,3.2297
21.758,-46.582,406,405.809,24.9978,-0.0022,155.16,3.2396
21.758,-46.582,406,405.777,24.9975,-0.0025,155.61,3.2392
21.790,-46.582,406,406.037,25.0004,0.0004,152.99,3.2100
21.769,-46.582,406,406.187,25.0021,0.0021,151.39,3.2331
21.780,-46.582,406,406.031,25.0004,0.0004,152.92,3.2207
21.769,-46.582,406,406.147,25.0017,0.0017,151.67,3.2327
21.780,-46.582,406,406.247,25.0028,0.0028,150.53,3.2231
21.780,-46.582,406,406.221,25.0025,0.0025,150.66,3.2228
21.769,-46.582,406,406.102,25.0012,0.0012,151.79,3.2322
21.769,-46.582,406,406.247,25.0028,0.0028,150.19,3.2338
21.790,-46.582,406,406.117,25.0013,0.0013,151.42,3.2109
21.790,-46.582,406,406.031,25.0003,0.0003,152.26,3.2099
21.758,-46.582,406,406.208,25.0024,0.0024,150.36,3.2441
21.780,-46.582,406,406.232,25.0026,0.0026,149.98,3.2229
21.780,-46.582,406,406.249,25.0028,0.0028,149.67,3.2231
21.801,-46.582,406,405.988,24.9999,-0.0001,152.28,3.1987
21.780,-46.582,406,405.919,24.9991,-0.0009,153.02,3.2194
21.801,-46.582,406,405.778,24.9975,-0.0025,154.56,3.1963
21.780,-46.582,406,406.101,25.0011,0.0011,151.27,3.2214
21.812,-46.582,406,405.944,24.9994,-0.0006,152.87,3.1875
21.812,-46.582,406,406.000,25.0000,0.0000,152.31,3.1881
21.812,-46.582,406,406.058,25.0007,0.0007,151.70,3.1888
21.812,-46.582,406,405.854,24.9983,-0.0017,153.82,3.1865
21.790,-46.582,406,405.928,24.9992,-0.0008,153.13,3.2088
21.812,-46.582,406,405.955,24.9995,-0.0005,152.89,3.1876
21.790,-46.582,406,405.721,24.9968,-0.0032,155.39,3.2064
21.812,-46.582,406,405.898,24.9988,-0.0012,153.68,3.1870
21.780,-46.582,406,406.174,25.0020,0.0020,150.82,3.2223
21.823,-46.582,406,405.992,24.9999,-0.0001,152.65,3.1773
21.812,-46.582,406,406.005,25.0001,0.0001,152.51,3.1882
21.812,-46.582,406,406.037,25.0004,0.0004,152.17,3.1885
21.823,-46.582,406,406.262,25.0030,0.0030,149.77,3.1804
21.823,-46.582,406,406.337,25.0038,0.0038,148.81,3.1812
21.823,-46.582,406,406.325,25.0037,0.0037,148.74,3.1811
21.812,-46.582,406,406.348,25.0040,0.0040,148.30,3.1921
21.833,-46.582,406,406.187,25.0021,0.0021,149.80,3.1688
21.812,-46.582,406,406.256,25.0029,0.0029,148.96,3.1910
21.823,-46.582,406,406.102,25.0012,0.0012,150.43,3.1786
21.812,-46.582,406,405.908,24.9990,-0.0010,152.42,3.1871
21.833,-46.582,406,405.907,24.9989,-0.0011,152.49,3.1656
21.823,-46.582,406,405.862,24.9984,-0.0016,153.03,3.1758
21.812,-46.582,406,406.079,25.0009,0.0009,150.80,3.1890
21.823,-46.582,406,406.085,25.0010,0.0010,150.70,3.1784
21.833,-46.582,406,406.176,25.0020,0.0020,149.68,3.1687
21.833,-46.582,406,406.280,25.0032,0.0032,148.47,3.1699
21.833,-46.582,406,406.215,25.0024,0.0024,148.99,3.1691
21.833,-46.582,406,406.280,25.0032,0.0032,148.18,3.1699
21.823,-46.582,406,406.143,25.0016,0.0016,149.46,3.1790
21.833,-46.582,406,406.032,25.0004,0.0004,150.55,3.1670
21.844,-46.582,406,405.893,24.9988,-0.0012,152.01,3.1547
21.833,-46.582,406,406.298,25.0034,0.0034,147.78,3.1701
21.844,-46.582,406,406.086,25.0010,0.0010,149.85,3.1569
21.833,-46.582,406,406.055,25.0006,0.0006,150.12,3.1673
21.801,-46.582,406,406.151,25.0017,0.0017,149.07,3.2006
21.833,-46.582,406,406.120,25.0014,0.0014,149.30,3.1680
21.823,-46.582,406,406.390,25.0044,0.0044,146.38,3.1818
21.790,-46.582,406,406.140,25.0016,0.0016,148.79,3.2112
21.769,-46.582,406,406.488,25.0055,0.0055,145.02,3.2366
21.790,-46.582,406,406.235,25.0027,0.0027,147.40,3.2122
21.790,-46.582,406,406.152,25.0017,0.0017,148.15,3.2113
21.758,-46.582,406,406.181,25.0021,0.0021,147.75,3.2438
21.758,-46.582,406,406.241,25.0027,0.0027,147.00,3.2445
21.737,-46.582,406,406.289,25.0033,0.0033,146.35,3.2665
21.694,-46.582,406,406.404,25.0046,0.0046,144.96,3.3107
21.726,-46.582,406,406.479,25.0054,0.0054,143.91,3.2794
21.683,-46.582,406,406.371,25.0042,0.0042,144.78,3.3210
21.672,-46.582,406,406.248,25.0028,0.0028,145.86,3.3304
21.662,-46.582,406,406.282,25.0032,0.0032,145.35,3.3415
21.672,-46.582,406,406.379,25.0043,0.0043,144.15,3.3319
21.651,-46.582,406,406.186,25.0021,0.0021,145.97,3.3511
21.619,-46.582,406,405.874,24.9986,-0.0014,149.17,3.3797
21.608,-46.582,406,405.880,24.9986,-0.0014,149.18,3.3905
21.587,-46.582,406,406.036,25.0004,0.0004,147.59,3.4138
21.597,-46.582,406,405.673,24.9963,-0.0037,151.42,3.3989
21.576,-46.582,406,405.578,24.9952,-0.0048,152.63,3.4193
21.544,-46.582,406,405.741,24.9971,-0.0029,151.15,3.4533
21.522,-46.582,406,405.445,24.9937,-0.0063,154.45,3.4714
21.522,-46.582,406,405.567,24.9951,-0.0049,153.48,3.4728
21.479,-46.582,406,405.793,24.9977,-0.0023,151.34,3.5183
21.469,-46.582,406,405.584,24.9953,-0.0047,153.69,3.5266
21.458,-46.582,406,405.641,24.9959,-0.0041,153.34,3.5380
21.415,-46.582,406,405.882,24.9987,-0.0013,150.99,3.5836
21.394,-46.582,406,405.680,24.9964,-0.0036,153.20,3.6028
21.404,-46.582,406,405.725,24.9969,-0.0031,152.92,3.5926
21.383,-46.582,406,405.646,24.9960,-0.0040,153.92,3.6131
21.383,-46.582,406,405.613,24.9956,-0.0044,154.48,3.6127
21.361,-46.582,406,405.812,24.9979,-0.0021,152.61,3.6364
21.351,-46.582,406,405.727,24.9969,-0.0031,153.62,3.6462
21.329,-46.582,406,405.762,24.9973,-0.0027,153.42,3.6680
21.329,-46.582,406,405.943,24.9994,-0.0006,151.63,3.6701
21.308,-46.582,406,405.969,24.9996,-0.0004,151.40,3.6918
