timestamp,temp_c,humidity
1516065880.572,25.2759,43.9344
1516065881.571,25.2759,43.9115
1516065882.571,25.2759,43.8962
1516065883.570,25.2545,43.8962
1516065884.570,25.2438,43.8886
1516065885.569,25.2545,43.8657
1516065886.569,25.2224,43.8810
1516065887.568,25.2331,43.8581
1516065888.568,25.2224,43.8734
1516065889.571,25.2224,43.8581
1516065890.571,25.1903,43.8428
1516065891.570,25.2224,43.8505
1516065892.570,25.2224,43.8581
1516065893.569,25.2438,43.8581
1516065894.569,25.2331,43.8734
1516065895.568,25.2545,43.8962
1516065896.568,25.2652,43.9039
1516065897.568,25.2652,43.9268
1516065898.567,25.2438,43.9115
1516065899.566,25.2759,43.9268
1516065900.570,25.2545,43.9649
1516065901.565,25.2545,43.9649
1516065902.569,25.2652,43.9802
1516065903.568,25.2652,43.9725
1516065904.568,25.2759,43.9954
1516065905.568,25.2759,44.0031
1516065906.567,25.2652,44.0031
1516065907.567,25.2866,44.0031
1516065908.566,25.2866,44.0107
1516065909.566,25.2973,44.0336
1516065910.565,25.3080,44.0336
1516065911.565,25.2866,44.0412
1516065912.564,25.2973,44.0488
1516065913.568,25.2866,44.0488
1516065914.567,25.2973,44.0412
1516065915.567,25.2973,44.0488
1516065916.566,25.3187,44.0565
1516065917.566,25.3080,44.0488
1516065918.565,25.3080,44.0641
1516065919.565,25.3187,44.0717
1516065920.564,25.3080,44.0717
1516065921.564,25.3401,44.0717
1516065922.563,25.3187,44.0641
1516065923.563,25.3294,44.0717
1516065924.562,25.3294,44.0793
1516065925.566,25.3401,44.0717
1516065926.561,25.3401,44.0946
1516065927.565,25.3401,44.0946
1516065928.564,25.3401,44.0870
1516065929.564,25.3508,44.1022
1516065930.564,25.3508,44.1022
1516065931.563,25.3508,44.1022
1516065932.563,25.3508,44.0717
1516065933.562,25.3401,44.1175
1516065934.562,25.3401,44.1022
1516065935.561,25.3508,44.1022
1516065936.561,25.3401,44.0946
1516065937.564,25.3508,44.0946
1516065938.563,25.3722,44.0870
1516065939.563,25.3508,44.1022
1516065940.563,25.3508,44.1022
1516065941.562,25.3829,44.0946
1516065942.562,25.3722,44.1022
1516065943.561,25.3401,44.0946
1516065944.561,25.3722,44.0870
