timestamp,inside_c,inside_rh,outside_c,outside_rh,set_c,err_c,duty_cycle
1522281045.22,21.615,65.610,21.233,73.727,25.000,-3.385,0.00
1522281047.26,21.620,65.609,21.265,73.727,25.000,-3.380,0.00
1522281049.30,21.615,65.617,21.276,73.712,25.000,-3.385,0.00
1522281051.34,21.614,65.616,21.265,73.689,25.000,-3.386,0.00
1522281053.38,21.619,65.620,21.265,73.681,25.000,-3.381,0.00
1522281055.42,21.620,65.611,21.265,73.659,25.000,-3.380,0.00
1522281057.46,21.618,65.614,21.265,73.674,25.000,-3.382,0.00
1522281059.50,21.611,65.616,21.244,73.628,25.000,-3.389,0.00
1522281061.53,21.612,65.620,21.265,73.643,25.000,-3.388,0.00
1522281063.57,21.618,65.627,21.276,73.659,25.000,-3.382,0.00
1522281065.61,21.612,65.636,21.254,73.636,25.000,-3.388,0.00
1522281067.65,21.615,65.637,21.265,73.651,25.000,-3.385,0.00
1522281069.69,21.623,65.649,21.265,73.651,25.000,-3.377,0.00
1522281071.73,21.618,65.659,21.265,73.651,25.000,-3.382,0.00
1522281073.77,21.618,65.670,21.254,73.643,25.000,-3.382,0.00
1522281075.81,21.611,65.666,21.244,73.651,25.000,-3.389,0.00
1522281077.85,21.617,65.671,21.287,73.643,25.000,-3.383,0.00
1522281079.89,21.614,65.678,21.265,73.681,25.000,-3.386,0.00
1522281081.93,21.615,65.686,21.287,73.681,25.000,-3.385,0.00
1522281083.97,21.611,65.687,21.265,73.681,25.000,-3.389,0.00
1522281086.01,21.623,65.695,21.287,73.681,25.000,-3.377,0.00
1522281088.05,21.609,65.689,21.265,73.666,25.000,-3.391,0.00
1522281090.09,21.619,65.695,21.287,73.659,25.000,-3.381,0.00
1522281092.13,21.609,65.692,21.287,73.636,25.000,-3.391,0.00
1522281094.17,21.618,65.696,21.297,73.636,25.000,-3.382,0.00
1522281096.21,21.623,65.701,21.297,73.643,25.000,-3.377,0.00
1522281098.25,21.612,65.703,21.287,73.636,25.000,-3.388,0.00
1522281100.29,21.617,65.703,21.287,73.643,25.000,-3.383,0.00
1522281102.33,21.619,65.710,21.276,73.636,25.000,-3.381,0.00
1522281104.37,21.621,65.714,21.287,73.643,25.000,-3.379,0.00
1522281106.41,21.617,65.718,21.297,73.620,25.000,-3.383,0.00
1522281108.45,21.615,65.718,21.297,73.643,25.000,-3.385,0.00
1522281110.48,21.619,65.724,21.287,73.628,25.000,-3.381,0.00
1522281112.52,21.614,65.727,21.297,73.620,25.000,-3.386,0.00
1522281114.56,21.619,65.721,21.297,73.620,25.000,-3.381,0.00
1522281116.60,21.620,65.726,21.297,73.651,25.000,-3.380,0.00
1522281118.64,21.619,65.722,21.297,73.636,25.000,-3.381,0.00
1522281120.68,21.613,65.726,21.297,73.659,25.000,-3.387,0.00
1522281122.72,21.615,65.721,21.287,73.674,25.000,-3.385,0.00
1522281124.76,21.619,65.720,21.297,73.712,25.000,-3.381,0.00
1522281126.80,21.620,65.716,21.297,73.704,25.000,-3.380,0.00
1522281128.84,21.617,65.708,21.297,73.697,25.000,-3.383,0.00
1522281130.88,21.623,65.704,21.308,73.758,25.000,-3.377,0.00
1522281132.92,21.619,65.704,21.308,73.742,25.000,-3.381,0.00
1522281134.96,21.618,65.697,21.308,73.742,25.000,-3.382,0.00
1522281137.00,21.619,65.695,21.308,73.742,25.000,-3.381,0.00
1522281139.04,21.621,65.686,21.319,73.704,25.000,-3.379,0.00
1522281141.08,21.621,65.676,21.319,73.727,25.000,-3.379,0.00
1522281143.12,21.617,65.671,21.329,73.720,25.000,-3.383,0.00
1522281145.16,21.623,65.660,21.340,73.742,25.000,-3.377,0.00
1522281147.20,21.618,65.654,21.329,73.758,25.000,-3.382,0.00
1522281149.24,21.615,65.644,21.308,73.765,25.000,-3.385,0.00
1522281151.28,21.619,65.625,21.319,73.781,25.000,-3.381,0.00
1522281153.32,21.623,65.622,21.329,73.788,25.000,-3.377,0.00
1522281155.35,21.617,65.613,21.329,73.796,25.000,-3.383,0.00
1522281157.40,21.617,65.598,21.351,73.811,25.000,-3.383,0.00
1522281159.43,21.619,65.588,21.351,73.781,25.000,-3.381,0.00
1522281161.47,21.619,65.579,21.351,73.811,25.000,-3.381,0.00
1522281163.51,21.625,65.567,21.351,73.803,25.000,-3.375,0.00
1522281165.55,21.618,65.553,21.340,73.819,25.000,-3.382,0.00
1522281167.59,21.623,65.537,21.362,73.834,25.000,-3.377,0.00
1522281169.63,21.617,65.529,21.340,73.803,25.000,-3.383,0.00
1522281171.67,21.627,65.515,21.362,73.811,25.000,-3.373,0.00
1522281173.71,21.624,65.503,21.362,73.819,25.000,-3.376,0.00
1522281175.75,21.629,65.496,21.372,73.811,25.000,-3.371,0.00
1522281177.79,21.627,65.497,21.362,73.819,25.000,-3.373,0.00
1522281179.83,21.624,65.478,21.362,73.796,25.000,-3.376,0.00
1522281181.87,21.626,65.470,21.362,73.796,25.000,-3.374,0.00
1522281183.91,21.621,65.464,21.372,73.781,25.000,-3.379,0.00
1522281185.95,21.623,65.451,21.372,73.773,25.000,-3.377,0.00
1522281187.99,21.629,65.454,21.383,73.765,25.000,-3.371,0.00
1522281190.03,21.623,65.447,21.405,73.765,25.000,-3.377,0.00
1522281192.07,21.623,65.432,21.405,73.773,25.000,-3.377,0.00
1522281194.11,21.632,65.432,21.394,73.765,25.000,-3.368,0.00
1522281196.15,21.626,65.422,21.405,73.765,25.000,-3.374,0.00
1522281198.19,21.630,65.424,21.394,73.758,25.000,-3.370,0.00
1522281200.23,21.625,65.420,21.415,73.750,25.000,-3.375,0.00
1522281202.27,21.625,65.420,21.415,73.735,25.000,-3.375,0.00
1522281204.30,21.629,65.413,21.415,73.720,25.000,-3.371,0.00
1522281206.34,21.624,65.408,21.426,73.681,25.000,-3.376,0.00
1522281208.38,21.630,65.405,21.405,73.659,25.000,-3.370,0.00
1522281210.42,21.632,65.400,21.426,73.620,25.000,-3.368,0.00
1522281212.46,21.626,65.394,21.415,73.605,25.000,-3.374,0.00
1522281214.50,21.629,65.394,21.426,73.590,25.000,-3.371,0.00
1522281216.54,21.629,65.386,21.447,73.559,25.000,-3.371,0.00
1522281218.58,21.625,65.381,21.458,73.552,25.000,-3.375,0.00
1522281220.63,21.630,65.381,21.447,73.536,25.000,-3.370,0.00
1522281222.67,21.627,65.378,21.469,73.521,25.000,-3.373,0.00
1522281224.70,21.633,65.373,21.458,73.514,25.000,-3.367,0.00
1522281226.74,21.630,65.364,21.447,73.475,25.000,-3.370,0.00
1522281228.78,21.632,65.360,21.458,73.475,25.000,-3.368,0.00
1522281230.82,21.629,65.358,21.458,73.460,25.000,-3.371,0.00
1522281232.86,21.626,65.345,21.480,73.483,25.000,-3.374,0.00
1522281234.90,21.627,65.342,21.458,73.430,25.000,-3.373,0.00
1522281236.94,21.633,65.344,21.458,73.430,25.000,-3.367,0.00
1522281238.98,21.631,65.337,21.480,73.430,25.000,-3.369,0.00
1522281241.02,21.630,65.333,21.501,73.422,25.000,-3.370,0.00
1522281243.06,21.631,65.334,21.469,73.407,25.000,-3.369,0.00
1522281245.10,21.635,65.326,21.480,73.391,25.000,-3.365,0.00
1522281247.14,21.637,65.332,21.490,73.376,25.000,-3.363,0.00
1522281249.18,21.635,65.330,21.501,73.369,25.000,-3.365,0.00
1522281251.22,21.639,65.327,21.490,73.346,25.000,-3.361,0.00
1522281253.26,21.637,65.321,21.501,73.338,25.000,-3.363,0.00
1522281255.30,21.635,65.319,21.501,73.338,25.000,-3.365,0.00
1522281257.34,21.633,65.313,21.512,73.315,25.000,-3.367,0.00
1522281259.38,21.639,65.309,21.512,73.308,25.000,-3.361,0.00
1522281261.42,21.637,65.309,21.512,73.300,25.000,-3.363,0.00
1522281263.46,21.638,65.298,21.501,73.269,25.000,-3.362,0.00
1522281265.50,21.630,65.297,21.501,73.247,25.000,-3.370,0.00
1522281267.54,21.632,65.289,21.522,73.239,25.000,-3.368,0.00
1522281269.58,21.640,65.298,21.522,73.201,25.000,-3.360,0.00
1522281271.62,21.643,65.292,21.522,73.178,25.000,-3.357,0.00
1522281273.65,21.635,65.282,21.522,73.163,25.000,-3.365,0.00
1522281275.69,21.637,65.271,21.544,73.140,25.000,-3.363,0.00
1522281277.73,21.650,65.276,21.533,73.132,25.000,-3.350,0.00
1522281279.77,21.646,65.275,21.576,73.132,25.000,-3.354,0.00
1522281281.81,21.645,65.274,21.544,73.094,25.000,-3.355,0.00
1522281283.85,21.638,65.263,21.565,73.079,25.000,-3.362,0.00
1522281285.89,21.633,65.259,21.565,73.071,25.000,-3.367,0.00
1522281287.93,21.640,65.260,21.565,73.071,25.000,-3.360,0.00
1522281289.97,21.645,65.248,21.576,73.071,25.000,-3.355,0.00
1522281292.01,21.648,65.254,21.576,73.048,25.000,-3.352,0.00
1522281294.05,21.646,65.249,21.587,73.018,25.000,-3.354,0.00
1522281296.09,21.645,65.241,21.598,73.033,25.000,-3.355,0.00
1522281298.13,21.644,65.239,21.587,73.010,25.000,-3.356,0.00
1522281300.17,21.649,65.231,21.587,73.010,25.000,-3.351,0.00
1522281302.21,21.645,65.237,21.598,73.018,25.000,-3.355,0.00
1522281304.25,21.643,65.237,21.576,72.995,25.000,-3.357,0.00
1522281306.29,21.652,65.230,21.587,73.010,25.000,-3.348,0.00
1522281308.33,21.645,65.229,21.587,72.995,25.000,-3.355,0.00
1522281310.37,21.656,65.223,21.598,72.972,25.000,-3.344,0.00
1522281312.41,21.651,65.220,21.608,72.979,25.000,-3.349,0.00
1522281314.45,21.648,65.220,21.598,72.934,25.000,-3.352,0.00
1522281316.49,21.656,65.218,21.598,72.918,25.000,-3.344,0.00
1522281318.52,21.649,65.216,21.630,72.918,25.000,-3.351,0.00
1522281320.57,21.644,65.214,21.619,72.880,25.000,-3.356,0.00
1522281322.60,21.651,65.218,21.608,72.880,25.000,-3.349,0.00
1522281324.64,21.639,65.204,21.608,72.873,25.000,-3.361,0.00
1522281326.68,21.655,65.213,21.630,72.842,25.000,-3.345,0.00
1522281328.72,21.652,65.209,21.630,72.842,25.000,-3.348,0.00
1522281330.76,21.655,65.205,21.608,72.835,25.000,-3.345,0.00
1522281332.80,21.655,65.203,21.608,72.819,25.000,-3.345,0.00
1522281334.84,21.650,65.195,21.608,72.796,25.000,-3.350,0.00
1522281336.88,21.658,65.203,21.630,72.789,25.000,-3.342,0.00
1522281338.92,21.660,65.200,21.651,72.804,25.000,-3.340,0.00
1522281340.96,21.664,65.196,21.630,72.781,25.000,-3.336,0.00
1522281343.00,21.662,65.192,21.662,72.773,25.000,-3.338,0.00
1522281345.04,21.670,65.192,21.651,72.758,25.000,-3.330,0.00
1522281347.08,21.664,65.187,21.651,72.751,25.000,-3.336,0.00
1522281349.12,21.666,65.187,21.651,72.758,25.000,-3.334,0.00
1522281351.16,21.667,65.186,21.640,72.735,25.000,-3.333,0.00
1522281353.20,21.667,65.182,21.662,72.751,25.000,-3.333,0.00
1522281355.24,21.667,65.187,21.651,72.751,25.000,-3.333,0.00
1522281357.28,21.668,65.177,21.640,72.720,25.000,-3.332,0.00
1522281359.32,21.668,65.175,21.683,72.720,25.000,-3.332,0.00
1522281361.36,21.663,65.169,21.662,72.728,25.000,-3.337,0.00
1522281363.40,21.668,65.163,21.673,72.705,25.000,-3.332,0.00
1522281365.44,21.671,65.170,21.694,72.705,25.000,-3.329,0.00
1522281367.47,21.676,65.165,21.673,72.682,25.000,-3.324,0.00
1522281369.51,21.673,65.166,21.673,72.682,25.000,-3.327,0.00
1522281371.55,21.670,65.165,21.694,72.674,25.000,-3.330,0.00
1522281373.59,21.680,65.167,21.694,72.629,25.000,-3.320,0.00
1522281375.63,21.679,65.164,21.683,72.629,25.000,-3.321,0.00
1522281377.67,21.677,65.161,21.673,72.606,25.000,-3.323,0.00
1522281379.71,21.681,65.165,21.716,72.583,25.000,-3.319,0.00
1522281381.75,21.683,65.163,21.705,72.560,25.000,-3.317,0.00
1522281383.79,21.685,65.159,21.694,72.552,25.000,-3.315,0.00
1522281385.83,21.674,65.156,21.705,72.537,25.000,-3.326,0.00
1522281387.87,21.680,65.153,21.694,72.522,25.000,-3.320,0.00
1522281389.91,21.682,65.157,21.716,72.506,25.000,-3.318,0.00
1522281391.95,21.682,65.148,21.716,72.499,25.000,-3.318,0.00
1522281393.99,21.683,65.151,21.726,72.476,25.000,-3.317,0.00
1522281396.03,21.682,65.150,21.716,72.468,25.000,-3.318,0.00
1522281398.07,21.687,65.149,21.716,72.453,25.000,-3.313,0.00
1522281400.11,21.687,65.145,21.705,72.445,25.000,-3.313,0.00
1522281402.15,21.685,65.142,21.705,72.461,25.000,-3.315,0.00
1522281404.19,21.687,65.145,21.726,72.453,25.000,-3.313,0.00
1522281406.23,21.687,65.147,21.726,72.430,25.000,-3.313,0.00
1522281408.27,21.691,65.135,21.716,72.400,25.000,-3.309,0.00
1522281410.31,21.688,65.129,21.716,72.407,25.000,-3.312,0.00
1522281412.35,21.688,65.126,21.737,72.415,25.000,-3.312,0.00
1522281414.39,21.692,65.129,21.726,72.407,25.000,-3.308,0.00
1522281416.43,21.693,65.126,21.716,72.377,25.000,-3.307,0.00
1522281418.47,21.695,65.131,21.737,72.362,25.000,-3.305,0.00
1522281420.51,21.689,65.129,21.737,72.384,25.000,-3.311,0.00
1522281422.55,21.699,65.127,21.737,72.377,25.000,-3.301,0.00
1522281424.59,21.695,65.125,21.726,72.339,25.000,-3.305,0.00
1522281426.63,21.700,65.128,21.758,72.316,25.000,-3.300,0.00
1522281428.67,21.701,65.134,21.737,72.300,25.000,-3.299,0.00
1522281430.71,21.698,65.126,21.737,72.300,25.000,-3.302,0.00
1522281432.74,21.706,65.128,21.748,72.278,25.000,-3.294,0.00
1522281434.79,21.706,65.126,21.758,72.255,25.000,-3.294,0.00
1522281436.82,21.699,65.123,21.769,72.232,25.000,-3.301,0.00
1522281438.86,21.702,65.114,21.758,72.232,25.000,-3.298,0.00
1522281440.90,21.702,65.121,21.758,72.247,25.000,-3.298,0.00
1522281442.94,21.705,65.117,21.758,72.247,25.000,-3.295,0.00
1522281444.98,21.704,65.119,21.748,72.224,25.000,-3.296,0.00
1522281447.02,21.707,65.123,21.758,72.209,25.000,-3.293,0.00
1522281449.06,21.710,65.124,21.780,72.186,25.000,-3.290,0.00
1522281451.10,21.713,65.121,21.780,72.178,25.000,-3.287,0.00
1522281453.14,21.711,65.128,21.780,72.163,25.000,-3.289,0.00
1522281455.18,21.708,65.120,21.758,72.156,25.000,-3.292,0.00
1522281457.22,21.716,65.125,21.769,72.156,25.000,-3.284,0.00
1522281459.26,21.717,65.129,21.769,72.140,25.000,-3.283,0.00
1522281461.30,21.720,65.131,21.748,72.140,25.000,-3.280,0.00
1522281463.34,21.713,65.128,21.791,72.140,25.000,-3.287,0.00
1522281465.38,21.717,65.127,21.780,72.156,25.000,-3.283,0.00
1522281467.42,21.722,65.126,21.801,72.156,25.000,-3.278,0.00
1522281469.46,21.718,65.128,21.780,72.156,25.000,-3.282,0.00
1522281471.50,21.716,65.125,21.780,72.133,25.000,-3.284,0.00
1522281473.54,21.723,65.124,21.791,72.148,25.000,-3.277,0.00
1522281475.58,21.727,65.126,21.801,72.125,25.000,-3.273,0.00
1522281477.62,21.732,65.131,21.791,72.117,25.000,-3.268,0.00
1522281479.66,21.727,65.120,21.801,72.125,25.000,-3.273,0.00
1522281481.70,21.731,65.128,21.791,72.094,25.000,-3.269,0.00
1522281483.74,21.729,65.122,21.791,72.079,25.000,-3.271,0.00
1522281485.77,21.731,65.123,21.791,72.087,25.000,-3.269,0.00
1522281487.81,21.736,65.121,21.780,72.064,25.000,-3.264,0.00
1522281489.85,21.733,65.127,21.812,72.072,25.000,-3.267,0.00
1522281491.89,21.735,65.116,21.791,72.049,25.000,-3.265,0.00
1522281493.93,21.736,65.131,21.801,72.064,25.000,-3.264,0.00
1522281495.97,21.735,65.128,21.801,72.056,25.000,-3.265,0.00
1522281498.01,21.736,65.123,21.801,72.056,25.000,-3.264,0.00
1522281500.05,21.737,65.129,21.791,72.064,25.000,-3.263,0.00
1522281502.09,21.738,65.124,21.801,72.049,25.000,-3.262,0.00
1522281504.13,21.742,65.120,21.812,72.049,25.000,-3.258,0.00
1522281506.17,21.739,65.127,21.812,72.064,25.000,-3.261,0.00
1522281508.21,21.749,65.127,21.812,72.033,25.000,-3.251,0.00
1522281510.25,21.750,65.125,21.812,72.064,25.000,-3.250,0.00
1522281512.29,21.748,65.123,21.812,72.026,25.000,-3.252,0.00
1522281514.33,21.744,65.128,21.823,72.026,25.000,-3.256,0.00
1522281516.37,21.756,65.127,21.823,72.026,25.000,-3.244,0.00
1522281518.41,21.755,65.130,21.812,72.018,25.000,-3.245,0.00
1522281520.45,21.755,65.131,21.834,72.018,25.000,-3.245,0.00
1522281522.49,21.750,65.125,21.812,71.995,25.000,-3.250,0.00
1522281524.53,21.760,65.121,21.834,71.988,25.000,-3.240,0.00
1522281526.57,21.757,65.126,21.812,71.972,25.000,-3.243,0.00
1522281528.61,21.761,65.123,21.823,71.972,25.000,-3.239,0.00
1522281530.65,21.758,65.130,21.834,71.957,25.000,-3.242,0.00
1522281532.68,21.762,65.131,21.844,71.965,25.000,-3.238,0.00
1522281534.72,21.761,65.136,21.844,71.957,25.000,-3.239,0.00
1522281536.76,21.763,65.131,21.834,71.965,25.000,-3.237,0.00
1522281538.80,21.768,65.127,21.834,71.942,25.000,-3.232,0.00
1522281540.84,21.764,65.125,21.834,71.950,25.000,-3.236,0.00
1522281542.88,21.770,65.124,21.834,71.911,25.000,-3.230,0.00
1522281544.92,21.762,65.119,21.866,71.927,25.000,-3.238,0.00
1522281546.96,21.774,65.120,21.844,71.927,25.000,-3.226,0.00
1522281549.00,21.780,65.119,21.844,71.919,25.000,-3.220,0.00
1522281551.04,21.772,65.121,21.855,71.927,25.000,-3.228,0.00
1522281553.08,21.779,65.120,21.844,71.911,25.000,-3.221,0.00
1522281555.12,21.775,65.125,21.834,71.911,25.000,-3.225,0.00
1522281557.16,21.785,65.122,21.866,71.896,25.000,-3.215,0.00
1522281559.20,21.780,65.122,21.844,71.911,25.000,-3.220,0.00
1522281561.24,21.778,65.127,21.844,71.904,25.000,-3.222,0.00
1522281563.28,21.785,65.127,21.844,71.911,25.000,-3.215,0.00
1522281565.32,21.781,65.131,21.866,71.873,25.000,-3.219,0.00
1522281567.36,21.789,65.136,21.855,71.888,25.000,-3.211,0.00
1522281569.40,21.782,65.141,21.844,71.873,25.000,-3.218,0.00
1522281571.44,21.786,65.135,21.855,71.873,25.000,-3.214,0.00
1522281573.48,21.791,65.137,21.855,71.873,25.000,-3.209,0.00
1522281575.52,21.792,65.137,21.855,71.866,25.000,-3.208,0.00
1522281577.56,21.799,65.131,21.876,71.858,25.000,-3.201,0.00
1522281579.60,21.795,65.137,21.866,71.843,25.000,-3.205,0.00
1522281581.64,21.797,65.137,21.887,71.827,25.000,-3.203,0.00
1522281583.67,21.804,65.138,21.866,71.805,25.000,-3.196,0.00
1522281585.71,21.799,65.128,21.876,71.820,25.000,-3.201,0.00
1522281587.76,21.803,65.129,21.898,71.805,25.000,-3.197,0.00
1522281589.79,21.800,65.125,21.876,71.797,25.000,-3.200,0.00
1522281591.83,21.803,65.131,21.876,71.820,25.000,-3.197,0.00
1522281593.87,21.806,65.129,21.876,71.789,25.000,-3.194,0.00
1522281595.91,21.814,65.133,21.876,71.797,25.000,-3.186,0.00
1522281597.95,21.803,65.130,21.876,71.797,25.000,-3.197,0.00
1522281599.99,21.810,65.129,21.866,71.812,25.000,-3.190,0.00
1522281602.03,21.816,65.124,21.876,71.812,25.000,-3.184,0.00
1522281604.07,21.812,65.128,21.898,71.805,25.000,-3.188,0.00
1522281606.11,21.817,65.133,21.876,71.782,25.000,-3.183,0.00
1522281608.15,21.824,65.127,21.887,71.766,25.000,-3.176,0.00
1522281610.19,21.816,65.131,21.887,71.759,25.000,-3.184,0.00
1522281612.23,21.818,65.128,21.876,71.759,25.000,-3.182,0.00
1522281614.27,21.822,65.134,21.876,71.759,25.000,-3.178,0.00
1522281616.31,21.817,65.136,21.876,71.751,25.000,-3.183,0.00
1522281618.35,21.824,65.137,21.909,71.744,25.000,-3.176,0.00
1522281620.39,21.834,65.137,21.909,71.728,25.000,-3.166,0.00
1522281622.43,21.826,65.132,21.909,71.713,25.000,-3.174,0.00
1522281624.47,21.824,65.129,21.887,71.705,25.000,-3.176,0.00
1522281626.51,21.825,65.135,21.898,71.705,25.000,-3.175,0.00
1522281628.55,21.832,65.140,21.898,71.705,25.000,-3.168,0.00
1522281630.59,21.841,65.132,21.898,71.675,25.000,-3.159,0.00
1522281632.63,21.836,65.133,21.898,71.667,25.000,-3.164,0.00
1522281634.67,21.836,65.125,21.909,71.675,25.000,-3.164,0.00
1522281636.71,21.832,65.125,21.887,71.675,25.000,-3.168,0.00
1522281638.75,21.838,65.123,21.898,71.675,25.000,-3.162,0.00
1522281640.79,21.844,65.126,21.919,71.652,25.000,-3.156,0.00
1522281642.83,21.843,65.126,21.909,71.667,25.000,-3.157,0.00
1522281644.87,21.847,65.122,21.909,71.667,25.000,-3.153,0.00
1522281646.91,21.849,65.125,21.909,71.682,25.000,-3.151,0.00
1522281648.95,21.843,65.118,21.898,71.667,25.000,-3.157,0.00
1522281650.98,21.848,65.119,21.919,71.682,25.000,-3.152,0.00
1522281653.02,21.853,65.122,21.919,71.660,25.000,-3.147,0.00
1522281655.06,21.851,65.126,21.909,71.675,25.000,-3.149,0.00
1522281657.10,21.854,65.129,21.919,71.652,25.000,-3.146,0.00
1522281659.14,21.861,65.125,21.898,71.675,25.000,-3.139,0.00
1522281661.18,21.855,65.126,21.919,71.652,25.000,-3.145,0.00
1522281663.22,21.859,65.124,21.919,71.637,25.000,-3.141,0.00
1522281665.26,21.856,65.131,21.909,71.652,25.000,-3.144,0.00
1522281667.30,21.863,65.127,21.909,71.652,25.000,-3.137,0.00
1522281669.34,21.866,65.130,21.919,71.652,25.000,-3.134,0.00
1522281671.38,21.873,65.125,21.919,71.644,25.000,-3.127,0.00
1522281673.42,21.860,65.131,21.930,71.629,25.000,-3.140,0.00
1522281675.46,21.873,65.127,21.919,71.637,25.000,-3.127,0.00
1522281677.50,21.868,65.125,21.930,71.629,25.000,-3.132,0.00
1522281679.54,21.875,65.130,21.919,71.621,25.000,-3.125,0.00
1522281681.58,21.878,65.130,21.930,71.637,25.000,-3.122,0.00
1522281683.62,21.879,65.136,21.919,71.637,25.000,-3.121,0.00
1522281685.66,21.878,65.130,21.930,71.614,25.000,-3.122,0.00
1522281687.70,21.884,65.138,21.930,71.629,25.000,-3.116,0.00
1522281689.74,21.881,65.133,21.941,71.629,25.000,-3.119,0.00
1522281691.78,21.885,65.136,21.919,71.614,25.000,-3.115,0.00
1522281693.82,21.888,65.131,21.919,71.614,25.000,-3.112,0.00
1522281695.86,21.888,65.134,21.930,71.614,25.000,-3.112,0.00
1522281697.89,21.892,65.136,21.930,71.614,25.000,-3.108,0.00
1522281699.93,21.892,65.139,21.930,71.583,25.000,-3.108,0.00
1522281701.97,21.895,65.141,21.941,71.576,25.000,-3.105,0.00
1522281704.01,21.898,65.139,21.919,71.560,25.000,-3.102,0.00
1522281706.05,21.898,65.136,21.930,71.553,25.000,-3.102,0.00
1522281708.09,21.894,65.131,21.951,71.545,25.000,-3.106,0.00
1522281710.13,21.907,65.133,21.951,71.553,25.000,-3.093,0.00
1522281712.17,21.899,65.131,21.951,71.545,25.000,-3.101,0.00
1522281714.21,21.907,65.141,21.919,71.553,25.000,-3.093,0.00
1522281716.25,21.909,65.142,21.951,71.560,25.000,-3.091,0.00
1522281718.29,21.906,65.140,21.930,71.568,25.000,-3.094,0.00
1522281720.33,21.913,65.141,21.941,71.560,25.000,-3.087,0.00
1522281722.37,21.912,65.139,21.930,71.553,25.000,-3.088,0.00
1522281724.41,21.918,65.136,21.941,71.560,25.000,-3.082,0.00
1522281726.45,21.917,65.136,21.951,71.545,25.000,-3.083,0.00
1522281728.49,21.918,65.133,21.951,71.560,25.000,-3.082,0.00
1522281730.53,21.915,65.134,21.930,71.553,25.000,-3.085,0.00
1522281732.57,21.923,65.136,21.962,71.545,25.000,-3.077,0.00
1522281734.61,21.925,65.136,21.951,71.560,25.000,-3.075,0.00
1522281736.65,21.924,65.134,21.951,71.553,25.000,-3.076,0.00
1522281738.69,21.918,65.136,21.941,71.515,25.000,-3.082,0.00
1522281740.73,21.934,65.134,21.962,71.560,25.000,-3.066,0.00
1522281742.77,21.930,65.135,21.951,71.545,25.000,-3.070,0.00
1522281744.81,21.935,65.132,21.951,71.545,25.000,-3.065,0.00
1522281746.85,21.934,65.134,21.951,71.538,25.000,-3.066,0.00
1522281748.88,21.936,65.126,21.962,71.522,25.000,-3.064,0.00
1522281750.92,21.940,65.131,21.951,71.530,25.000,-3.060,0.00
1522281752.96,21.947,65.132,21.951,71.507,25.000,-3.053,0.00
1522281755.00,21.948,65.136,21.962,71.522,25.000,-3.052,0.00
1522281757.04,21.949,65.131,21.951,71.522,25.000,-3.051,0.00
1522281759.08,21.942,65.129,21.962,71.522,25.000,-3.058,0.00
1522281761.12,21.953,65.128,21.962,71.507,25.000,-3.047,0.00
1522281763.16,21.947,65.132,21.962,71.515,25.000,-3.053,0.00
1522281765.20,21.948,65.131,21.951,71.507,25.000,-3.052,0.00
1522281767.24,21.957,65.128,21.941,71.507,25.000,-3.043,0.00
1522281769.28,21.953,65.128,21.962,71.507,25.000,-3.047,0.00
1522281771.32,21.952,65.128,21.973,71.522,25.000,-3.048,0.00
1522281773.36,21.960,65.125,21.951,71.522,25.000,-3.040,0.00
1522281775.40,21.962,65.129,21.951,71.522,25.000,-3.038,0.00
