timestamp,34401a_thermistor,si_7021_ambient_c,si7021_internal_c,setpoint,adc,adc_c,error_c,output,io_delta_c,hp_error_c,hp_mcp_delta
1517208414.94,25.010582743,21.383,-46.582,406,406.174,25.0020,0.0020,165.37,3.6191,0.010582743,0.008582743
1517208418.3,25.0109562109,21.404,-46.582,406,406.465,25.0053,0.0053,162.18,3.6010,0.0109562109,0.0056562109
1517208421.66,25.0112526447,21.394,-46.582,406,405.930,24.9992,-0.0008,167.48,3.6056,0.0112526447,0.0120526447
1517208425.0,25.0108267382,21.394,-46.582,406,406.159,25.0018,0.0018,165.10,3.6082,0.0108267382,0.0090267382
1517208428.36,25.0103525487,21.394,-46.582,406,406.310,25.0035,0.0035,163.40,3.6099,0.0103525487,0.0068525487
1517208431.7,25.0101101692,21.415,-46.582,406,406.122,25.0014,0.0014,165.21,3.5863,0.0101101692,0.0087101692
1517208435.06,25.0099172337,21.426,-46.582,406,406.185,25.0021,0.0021,164.46,3.5763,0.0099172337,0.0078172337
1517208438.42,25.0099935798,21.404,-46.582,406,406.309,25.0035,0.0035,163.05,3.5992,0.0099935798,0.0064935798
1517208441.76,25.010295518,21.404,-46.582,406,406.392,25.0045,0.0045,161.97,3.6001,0.010295518,0.005795518
1517208445.12,25.0106193076,21.426,-46.582,406,406.353,25.0040,0.0040,162.15,3.5782,0.0106193076,0.0066193076
1517208448.46,25.010827658,21.436,-46.582,406,406.209,25.0024,0.0024,163.47,3.5659,0.010827658,0.008427658
1517208451.81,25.0111374283,21.436,-46.582,406,406.436,25.0050,0.0050,160.74,3.5685,0.0111374283,0.0061374283
1517208455.18,25.0113317558,21.426,-46.582,406,406.279,25.0032,0.0032,162.15,3.5774,0.0113317558,0.0081317558
1517208458.53,25.0114281154,21.447,-46.582,406,406.183,25.0021,0.0021,162.99,3.5549,0.0114281154,0.0093281154
1517208461.88,25.0119917942,21.447,-46.582,406,406.003,25.0000,0.0000,164.79,3.5528,0.0119917942,0.0119917942
1517208465.23,25.0127128027,21.426,-46.582,406,406.107,25.0012,0.0012,163.69,3.5754,0.0127128027,0.0115128027
1517208468.58,25.0132339693,21.426,-46.582,406,406.165,25.0019,0.0019,163.01,3.5761,0.0132339693,0.0113339693
1517208471.94,25.0131523205,21.436,-46.582,406,406.206,25.0023,0.0023,162.48,3.5658,0.0131523205,0.0108523205
1517208475.28,25.01254422,21.426,-46.582,406,406.296,25.0034,0.0034,161.40,3.5776,0.01254422,0.00914422
1517208478.64,25.0113257765,21.415,-46.582,406,406.178,25.0020,0.0020,162.48,3.5870,0.0113257765,0.0093257765
1517208481.98,25.0092119659,21.415,-46.582,406,406.429,25.0049,0.0049,159.51,3.5898,0.0092119659,0.0043119659
1517208485.34,25.0072034619,21.426,-46.582,406,406.452,25.0051,0.0051,159.00,3.5794,0.0072034619,0.0021034619
1517208488.7,25.0058444196,21.426,-46.582,406,406.154,25.0018,0.0018,161.89,3.5760,0.0058444196,0.0040444196
1517208492.04,25.0053013812,21.436,-46.582,406,406.028,25.0003,0.0003,163.14,3.5638,0.0053013812,0.0050013812
1517208495.4,25.0052701144,21.426,-46.582,406,405.983,24.9998,-0.0002,163.59,3.5740,0.0052701144,0.0054701144
1517208498.74,25.0052436756,21.447,-46.582,406,405.851,24.9983,-0.0017,165.01,3.5511,0.0052436756,0.0069436756
1517208502.1,25.0052439055,21.447,-46.582,406,406.003,25.0000,0.0000,163.48,3.5528,0.0052439055,0.0052439055
1517208505.45,25.0054112751,21.426,-46.582,406,405.806,24.9978,-0.0022,165.57,3.5720,0.0054112751,0.0076112751
1517208508.81,25.0053324181,21.426,-46.582,406,405.704,24.9966,-0.0034,167.09,3.5709,0.0053324181,0.0087324181
1517208512.17,25.00547174,21.447,-46.582,406,405.862,24.9984,-0.0016,165.60,3.5512,0.00547174,0.00707174
1517208515.51,25.0049160676,21.436,-46.582,406,405.824,24.9980,-0.0020,166.08,3.5615,0.0049160676,0.0069160676
1517208518.86,25.0038148857,21.404,-46.582,406,405.766,24.9973,-0.0027,166.81,3.5930,0.0038148857,0.0065148857
1517208522.22,25.0031930559,21.426,-46.582,406,405.872,24.9985,-0.0015,165.82,3.5728,0.0031930559,0.0046930559
1517208525.56,25.002351721,21.436,-46.582,406,405.834,24.9981,-0.0019,166.29,3.5616,0.002351721,0.004251721
1517208528.92,25.0011293219,21.415,-46.582,406,406.134,25.0015,0.0015,163.22,3.5865,0.0011293219,-0.000370678100001
1517208532.26,25.0001763731,21.415,-46.582,406,406.147,25.0017,0.0017,163.00,3.5866,0.0001763731,-0.0015236269
1517208535.62,24.9997596739,21.415,-46.582,406,406.051,25.0006,0.0006,163.92,3.5855,-0.000240326099998,-0.000840326099997
1517208538.99,24.9997911616,21.426,-46.582,406,406.186,25.0021,0.0021,162.35,3.5763,-0.000208838399999,-0.0023088384
1517208542.32,24.9997695569,21.394,-46.582,406,406.209,25.0024,0.0024,162.00,3.6088,-0.000230443100001,-0.0026304431
1517208545.68,24.999738299,21.404,-46.582,406,405.959,24.9995,-0.0005,164.53,3.5952,-0.000261700999999,0.000238298999999
1517208549.03,24.999613498,21.404,-46.582,406,405.868,24.9985,-0.0015,165.52,3.5942,-0.000386502000001,0.001113498
1517208552.39,24.9997785205,21.394,-46.582,406,405.971,24.9997,-0.0003,164.50,3.6061,-0.000221479499999,7.85205000007e-05
1517208555.73,25.0004078255,21.415,-46.582,406,405.980,24.9998,-0.0002,164.43,3.5847,0.000407825500002,0.000607825500001
1517208559.08,25.0008797027,21.415,-46.582,406,405.943,24.9994,-0.0006,164.83,3.5843,0.000879702700001,0.0014797027
1517208562.45,25.0008877475,21.415,-46.582,406,406.067,25.0008,0.0008,163.54,3.5857,0.000887747499998,8.77474999967e-05
1517208565.78,25.0002972704,21.404,-46.582,406,406.141,25.0016,0.0016,162.82,3.5973,0.000297270400001,-0.0013027296
1517208569.15,24.9999164235,21.404,-46.582,406,405.890,24.9988,-0.0012,165.40,3.5944,-8.35764999998e-05,0.0011164235
1517208572.48,24.9998309235,21.415,-46.582,406,405.923,24.9991,-0.0009,165.12,3.5841,-0.000169076500001,0.000730923500001
1517208575.85,24.9997091098,21.404,-46.582,406,406.045,25.0005,0.0005,163.87,3.5962,-0.000290890199999,-0.000790890199998
1517208579.2,24.999378148,21.383,-46.582,406,406.266,25.0030,0.0030,161.49,3.6202,-0.000621851999998,-0.003621852
1517208582.55,24.9986842958,21.415,-46.582,406,406.021,25.0002,0.0002,163.93,3.5852,-0.0013157042,-0.0015157042
1517208585.91,24.9974936123,21.426,-46.582,406,405.965,24.9996,-0.0004,164.51,3.5738,-0.0025063877,-0.0021063877
1517208589.25,24.9963712517,21.426,-46.582,406,405.863,24.9984,-0.0016,165.62,3.5727,-0.0036287483,-0.0020287483
1517208592.6,24.9960499982,21.436,-46.582,406,406.076,25.0009,0.0009,163.44,3.5644,-0.0039500018,-0.0048500018
1517208595.97,24.9968382046,21.415,-46.582,406,405.838,24.9982,-0.0018,165.87,3.5831,-0.0031617954,-0.0013617954
1517208599.31,24.9983262327,21.404,-46.582,406,405.924,24.9991,-0.0009,165.06,3.5948,-0.0016737673,-0.0007737673
1517208602.67,24.9997318636,21.436,-46.582,406,406.119,25.0014,0.0014,163.04,3.5649,-0.000268136399999,-0.0016681364
1517208606.01,25.0010247389,21.415,-46.582,406,405.999,25.0000,-0.0000,164.24,3.5849,0.0010247389,0.0010247389
1517208609.36,25.0023133331,21.436,-46.582,406,406.064,25.0007,0.0007,163.55,3.5642,0.0023133331,0.0016133331
1517208612.72,25.0035100601,21.426,-46.582,406,405.935,24.9993,-0.0007,164.88,3.5735,0.0035100601,0.0042100601
1517208616.07,25.0044953581,21.426,-46.582,406,406.140,25.0016,0.0016,162.74,3.5758,0.0044953581,0.0028953581
1517208619.43,25.0048457188,21.415,-46.582,406,406.105,25.0012,0.0012,163.04,3.5861,0.0048457188,0.0036457188
1517208622.77,25.0044167348,21.436,-46.582,406,405.752,24.9972,-0.0028,166.72,3.5607,0.0044167348,0.0072167348
1517208626.13,25.0038532765,21.436,-46.582,406,405.770,24.9974,-0.0026,166.68,3.5609,0.0038532765,0.0064532765
1517208629.49,25.0036820124,21.415,-46.582,406,406.007,25.0001,0.0001,164.30,3.5850,0.0036820124,0.0035820124
1517208632.82,25.0041912116,21.426,-46.582,406,405.992,24.9999,-0.0001,164.45,3.5741,0.0041912116,0.0042912116
1517208636.18,25.005214478,21.426,-46.582,406,406.013,25.0001,0.0001,164.24,3.5744,0.005214478,0.005114478
1517208639.53,25.0060814577,21.415,-46.582,406,406.056,25.0006,0.0006,163.78,3.5856,0.0060814577,0.0054814577
1517208642.88,25.0063743681,21.415,-46.582,406,406.166,25.0019,0.0019,162.58,3.5868,0.0063743681,0.0044743681
1517208646.24,25.0065833626,21.415,-46.582,406,406.076,25.0009,0.0009,163.43,3.5858,0.0065833626,0.0056833626
1517208649.6,25.00708689,21.415,-46.582,406,406.200,25.0023,0.0023,162.07,3.5872,0.00708689,0.00478689
1517208652.94,25.0079196933,21.436,-46.582,406,406.052,25.0006,0.0006,163.29,3.5641,0.0079196933,0.0073196933
1517208656.29,25.0085667386,21.426,-46.582,406,405.941,24.9993,-0.0007,164.43,3.5736,0.0085667386,0.0092667386
1517208659.64,25.008981558,21.415,-46.582,406,406.049,25.0006,0.0006,163.32,3.5855,0.008981558,0.008381558
1517208663.0,25.0095021643,21.415,-46.582,406,406.140,25.0016,0.0016,162.33,3.5865,0.0095021643,0.0079021643
1517208666.35,25.0096868173,21.415,-46.582,406,406.205,25.0023,0.0023,161.56,3.5873,0.0096868173,0.0073868173
1517208669.71,25.0095127421,21.426,-46.582,406,406.055,25.0006,0.0006,163.03,3.5748,0.0095127421,0.0089127421
1517208673.05,25.0090544512,21.415,-46.582,406,406.121,25.0014,0.0014,162.29,3.5863,0.0090544512,0.0076544512
1517208676.41,25.0081721625,21.415,-46.582,406,405.944,24.9994,-0.0006,164.10,3.5843,0.0081721625,0.0087721625
1517208679.77,25.0069208854,21.415,-46.582,406,405.918,24.9991,-0.0009,164.40,3.5840,0.0069208854,0.0078208854
1517208683.12,25.0056680799,21.436,-46.582,406,406.138,25.0016,0.0016,162.24,3.5651,0.0056680799,0.0040680799
1517208686.47,25.0043813314,21.447,-46.582,406,406.113,25.0013,0.0013,162.42,3.5541,0.0043813314,0.0030813314
1517208689.82,25.0027503161,21.415,-46.582,406,406.130,25.0015,0.0015,162.17,3.5864,0.0027503161,0.0012503161
1517208693.16,25.0006048035,21.394,-46.582,406,406.178,25.0020,0.0020,161.58,3.6084,0.0006048035,-0.0013951965
1517208696.53,24.9979061261,21.415,-46.582,406,406.241,25.0027,0.0027,160.81,3.5877,-0.0020938739,-0.0047938739
1517208699.87,24.9958199767,21.436,-46.582,406,406.068,25.0008,0.0008,162.49,3.5643,-0.0041800233,-0.0049800233
1517208703.23,24.9947294224,21.415,-46.582,406,406.078,25.0009,0.0009,162.35,3.5858,-0.0052705776,-0.0061705776
1517208706.57,24.994671059,21.404,-46.582,406,405.962,24.9996,-0.0004,163.53,3.5952,-0.005328941,-0.004928941
1517208709.94,24.9952103525,21.415,-46.582,406,405.922,24.9991,-0.0009,163.91,3.5841,-0.0047896475,-0.0038896475
1517208713.29,24.9958395089,21.447,-46.582,406,406.194,25.0022,0.0022,161.08,3.5550,-0.0041604911,-0.0063604911
1517208716.63,24.9956492432,21.436,-46.582,406,405.911,24.9990,-0.0010,163.96,3.5625,-0.0043507568,-0.0033507568
1517208719.98,24.9951214266,21.426,-46.582,406,405.833,24.9981,-0.0019,164.84,3.5723,-0.0048785734,-0.0029785734
1517208723.33,24.9954231328,21.415,-46.582,406,405.837,24.9981,-0.0019,164.90,3.5831,-0.0045768672,-0.0026768672
1517208726.69,24.996387797,21.404,-46.582,406,405.651,24.9960,-0.0040,166.97,3.5917,-0.003612203,0.000387797000002
1517208730.05,24.9976236853,21.415,-46.582,406,405.751,24.9972,-0.0028,166.12,3.5821,-0.0023763147,0.000423685299999
1517208733.39,24.9993310324,21.447,-46.582,406,405.825,24.9980,-0.0020,165.48,3.5508,-0.000668967599999,0.0013310324
1517208736.75,25.0011350682,21.426,-46.582,406,405.931,24.9992,-0.0008,164.46,3.5734,0.0011350682,0.0019350682
1517208740.09,25.0027369835,21.447,-46.582,406,406.157,25.0018,0.0018,162.05,3.5546,0.0027369835,0.000936983500001
1517208743.45,25.0039856912,21.415,-46.582,406,405.899,24.9989,-0.0011,164.69,3.5838,0.0039856912,0.0050856912
1517208746.81,25.0047774394,21.447,-46.582,406,405.920,24.9991,-0.0009,164.52,3.5519,0.0047774394,0.0056774394
1517208750.16,25.0057207287,21.436,-46.582,406,405.785,24.9976,-0.0024,166.00,3.5611,0.0057207287,0.0081207287
1517208753.51,25.0071073533,21.415,-46.582,406,405.856,24.9984,-0.0016,165.38,3.5833,0.0071073533,0.0087073533
1517208756.86,25.0086692929,21.415,-46.582,406,405.463,24.9939,-0.0061,169.64,3.5788,0.0086692929,0.0147692929
1517208760.21,25.0098395081,21.415,-46.582,406,405.439,24.9936,-0.0064,170.21,3.5786,0.0098395081,0.0162395081
1517208763.57,25.0104728197,21.458,-46.582,406,405.791,24.9976,-0.0024,166.81,3.5397,0.0104728197,0.0128728197
1517208766.92,25.0108699723,21.415,-46.582,406,405.761,24.9973,-0.0027,167.32,3.5822,0.0108699723,0.0135699723
1517208770.27,25.0110859145,21.447,-46.582,406,405.873,24.9986,-0.0014,166.28,3.5513,0.0110859145,0.0124859145
1517208773.61,25.0109279246,21.415,-46.582,406,405.687,24.9964,-0.0036,168.33,3.5814,0.0109279246,0.0145279246
1517208776.97,25.0110139335,21.436,-46.582,406,405.798,24.9977,-0.0023,167.34,3.5612,0.0110139335,0.0133139335
1517208780.33,25.0118232178,21.426,-46.582,406,405.814,24.9979,-0.0021,167.29,3.5721,0.0118232178,0.0139232178
1517208783.67,25.0133349384,21.436,-46.582,406,405.925,24.9991,-0.0009,166.23,3.5626,0.0133349384,0.0142349384
1517208787.03,25.0154383882,21.447,-46.582,406,405.896,24.9988,-0.0012,166.58,3.5516,0.0154383882,0.0166383882
1517208790.38,25.0171111908,21.436,-46.582,406,405.861,24.9984,-0.0016,167.02,3.5619,0.0171111908,0.0187111908
1517208793.73,25.0173957564,21.458,-46.582,406,406.107,25.0012,0.0012,164.49,3.5433,0.0173957564,0.0161957564
1517208797.09,25.016853314,21.436,-46.582,406,406.113,25.0013,0.0013,164.24,3.5648,0.016853314,0.015553314
1517208800.44,25.0156051559,21.426,-46.582,406,406.083,25.0009,0.0009,164.49,3.5752,0.0156051559,0.0147051559
1517208803.79,25.0132765189,21.447,-46.582,406,406.034,25.0004,0.0004,164.95,3.5532,0.0132765189,0.0128765189
1517208807.13,25.0106620813,21.447,-46.582,406,406.043,25.0005,0.0005,164.83,3.5533,0.0106620813,0.0101620813
1517208810.49,25.0086925171,21.447,-46.582,406,406.005,25.0001,0.0001,165.22,3.5528,0.0086925171,0.0085925171
1517208813.86,25.0080346607,21.436,-46.582,406,406.136,25.0015,0.0015,163.82,3.5651,0.0080346607,0.0065346607
1517208817.2,25.0080893854,21.458,-46.582,406,406.005,25.0001,0.0001,165.13,3.5421,0.0080893854,0.0079893854
1517208820.56,25.0084361321,21.458,-46.582,406,405.950,24.9994,-0.0006,165.71,3.5415,0.0084361321,0.0090361321
1517208823.89,25.0094030548,21.447,-46.582,406,405.990,24.9999,-0.0001,165.32,3.5527,0.0094030548,0.0095030548
1517208827.26,25.0107641868,21.426,-46.582,406,406.251,25.0029,0.0029,162.56,3.5771,0.0107641868,0.0078641868
1517208830.61,25.011931079,21.436,-46.582,406,405.928,24.9992,-0.0008,165.83,3.5627,0.011931079,0.012731079
1517208833.96,25.0129501549,21.447,-46.582,406,406.150,25.0017,0.0017,163.52,3.5545,0.0129501549,0.0112501549
1517208837.31,25.0141654805,21.447,-46.582,406,406.209,25.0024,0.0024,162.81,3.5551,0.0141654805,0.0117654805
1517208840.65,25.0148447069,21.426,-46.582,406,405.898,24.9988,-0.0012,165.98,3.5731,0.0148447069,0.0160447069
1517208844.01,25.0146570144,21.436,-46.582,406,405.914,24.9990,-0.0010,165.88,3.5625,0.0146570144,0.0156570144
1517208847.37,25.0142682945,21.415,-46.582,406,406.082,25.0009,0.0009,164.14,3.5859,0.0142682945,0.0133682945
1517208850.72,25.013671199,21.426,-46.582,406,406.135,25.0015,0.0015,163.53,3.5758,0.013671199,0.012171199
1517208854.07,25.0130679121,21.436,-46.582,406,406.076,25.0009,0.0009,164.05,3.5644,0.0130679121,0.0121679121
1517208857.42,25.0131155211,21.436,-46.582,406,406.269,25.0031,0.0031,161.95,3.5666,0.0131155211,0.0100155211
1517208860.78,25.0133365484,21.426,-46.582,406,406.215,25.0024,0.0024,162.37,3.5767,0.0133365484,0.0109365484
1517208864.11,25.013674189,21.436,-46.582,406,406.074,25.0008,0.0008,163.73,3.5643,0.013674189,0.012874189
1517208867.48,25.0140589869,21.426,-46.582,406,405.952,24.9995,-0.0005,164.99,3.5737,0.0140589869,0.0145589869
1517208870.83,25.0145939907,21.447,-46.582,406,406.309,25.0035,0.0035,161.23,3.5563,0.0145939907,0.0110939907
1517208874.18,25.0148267656,21.415,-46.582,406,406.352,25.0040,0.0040,160.58,3.5890,0.0148267656,0.0108267656
1517208877.54,25.0145334973,21.394,-46.582,406,406.411,25.0047,0.0047,159.75,3.6111,0.0145334973,0.0098334973
1517208880.88,25.0144203314,21.415,-46.582,406,406.140,25.0016,0.0016,162.38,3.5865,0.0144203314,0.0128203314
1517208884.23,25.0150001986,21.394,-46.582,406,406.166,25.0019,0.0019,161.82,3.6083,0.0150001986,0.0131001986
1517208887.59,25.0156576018,21.383,-46.582,406,406.089,25.0010,0.0010,162.54,3.6181,0.0156576018,0.0146576018
1517208890.94,25.0159140825,21.415,-46.582,406,406.236,25.0027,0.0027,160.93,3.5876,0.0159140825,0.0132140825
1517208894.29,25.0161914995,21.404,-46.582,406,406.265,25.0030,0.0030,160.48,3.5987,0.0161914995,0.0131914995
1517208897.65,25.0166359272,21.372,-46.582,406,406.313,25.0036,0.0036,159.82,3.6314,0.0166359272,0.0130359272
1517208901.0,25.01699916,21.383,-46.582,406,406.078,25.0009,0.0009,162.12,3.6180,0.01699916,0.01609916
1517208904.36,25.0161885091,21.415,-46.582,406,406.045,25.0005,0.0005,162.41,3.5855,0.0161885091,0.0156885091
1517208907.7,25.0143522481,21.383,-46.582,406,405.998,25.0000,-0.0000,162.89,3.6171,0.0143522481,0.0143522481
1517208911.06,25.0125092617,21.383,-46.582,406,406.109,25.0012,0.0012,161.73,3.6184,0.0125092617,0.0113092617
1517208914.4,25.0110155433,21.383,-46.582,406,406.077,25.0009,0.0009,162.00,3.6180,0.0110155433,0.0101155433
1517208917.76,25.0096810684,21.383,-46.582,406,406.055,25.0006,0.0006,162.19,3.6178,0.0096810684,0.0090810684
1517208921.11,25.0087357465,21.383,-46.582,406,405.981,24.9998,-0.0002,162.94,3.6169,0.0087357465,0.0089357465
1517208924.46,25.0081737721,21.383,-46.582,406,405.913,24.9990,-0.0010,163.67,3.6161,0.0081737721,0.0091737721
1517208927.82,25.0078118545,21.383,-46.582,406,405.889,24.9987,-0.0013,163.97,3.6159,0.0078118545,0.0091118545
1517208931.17,25.0078976196,21.383,-46.582,406,405.838,24.9982,-0.0018,164.58,3.6153,0.0078976196,0.0096976196
1517208934.52,25.0084588962,21.372,-46.582,406,406.009,25.0001,0.0001,162.87,3.6279,0.0084588962,0.0083588962
1517208937.87,25.0085124724,21.372,-46.582,406,406.222,25.0025,0.0025,160.61,3.6304,0.0085124724,0.0060124724
1517208941.22,25.0079546433,21.372,-46.582,406,405.952,24.9995,-0.0005,163.28,3.6273,0.0079546433,0.0084546433
1517208944.58,25.0074214326,21.372,-46.582,406,405.814,24.9979,-0.0021,164.78,3.6257,0.0074214326,0.0095214326
1517208947.93,25.0071183896,21.351,-46.582,406,406.010,25.0001,0.0001,162.80,3.6494,0.0071183896,0.0070183896
1517208951.28,25.0068119026,21.383,-46.582,406,405.945,24.9994,-0.0006,163.49,3.6165,0.0068119026,0.0074119026
1517208954.64,25.0064208111,21.361,-46.582,406,405.855,24.9983,-0.0016,164.48,3.6369,0.0064208111,0.0081208111
1517208957.98,25.00626079,21.361,-46.582,406,406.138,25.0016,0.0016,161.56,3.6401,0.00626079,0.00466079
1517208961.35,25.0061242214,21.361,-46.582,406,406.140,25.0016,0.0016,161.46,3.6402,0.0061242214,0.0045242214
1517208964.69,25.0055894517,21.351,-46.582,406,405.777,24.9975,-0.0025,165.23,3.6468,0.0055894517,0.0080894517
1517208968.05,25.004906182,21.372,-46.582,406,405.972,24.9997,-0.0003,163.38,3.6275,0.004906182,0.005206182
1517208971.4,25.004318341,21.372,-46.582,406,406.153,25.0017,0.0017,161.48,3.6296,0.004318341,0.002618341
1517208974.75,25.0035992544,21.372,-46.582,406,406.167,25.0019,0.0019,161.24,3.6297,0.0035992544,0.0016992544
1517208978.11,25.0029158251,21.351,-46.582,406,406.094,25.0011,0.0011,161.91,3.6504,0.0029158251,0.0018158251
1517208981.45,25.002472402,21.351,-46.582,406,405.992,24.9999,-0.0001,162.94,3.6492,0.002472402,0.002572402
1517208984.81,25.0022836802,21.340,-46.582,406,405.868,24.9985,-0.0015,164.25,3.6585,0.0022836802,0.0037836802
1517208988.16,25.0020692153,21.351,-46.582,406,405.498,24.9943,-0.0057,168.26,3.6436,0.0020692153,0.0077692153
1517208991.51,25.0020726633,21.351,-46.582,406,405.712,24.9967,-0.0033,166.29,3.6460,0.0020726633,0.0053726633
1517208994.87,25.0023528703,21.329,-46.582,406,405.877,24.9986,-0.0014,164.71,3.6694,0.0023528703,0.0037528703
1517208998.2,25.0028698502,21.319,-46.582,406,405.848,24.9983,-0.0017,165.19,3.6798,0.0028698502,0.0045698502
1517209001.56,25.0036323576,21.329,-46.582,406,405.970,24.9997,-0.0003,163.99,3.6704,0.0036323576,0.0039323576
1517209004.92,25.0045017952,21.319,-46.582,406,406.033,25.0004,0.0004,163.34,3.6819,0.0045017952,0.0041017952
1517209008.26,25.0052505727,21.297,-46.582,406,405.994,24.9999,-0.0001,163.73,3.7029,0.0052505727,0.0053505727
1517209011.62,25.0057340634,21.319,-46.582,406,406.013,25.0001,0.0001,163.54,3.6816,0.0057340634,0.0056340634
1517209014.97,25.006188827,21.329,-46.582,406,406.107,25.0012,0.0012,162.53,3.6720,0.006188827,0.004988827
1517209018.33,25.0067017708,21.319,-46.582,406,406.116,25.0013,0.0013,162.37,3.6828,0.0067017708,0.0054017708
1517209021.68,25.0070466533,21.329,-46.582,406,406.099,25.0011,0.0011,162.48,3.6719,0.0070466533,0.0059466533
1517209025.03,25.0070664267,21.297,-46.582,406,405.870,24.9985,-0.0015,164.85,3.7015,0.0070664267,0.0085664267
1517209028.38,25.0071650644,21.319,-46.582,406,405.983,24.9998,-0.0002,163.87,3.6813,0.0071650644,0.0073650644
1517209031.72,25.0076306683,21.319,-46.582,406,405.913,24.9990,-0.0010,164.62,3.6805,0.0076306683,0.0086306683
1517209035.09,25.007893021,21.319,-46.582,406,405.852,24.9983,-0.0017,165.32,3.6798,0.007893021,0.009593021
1517209038.44,25.0071993232,21.319,-46.582,406,405.825,24.9980,-0.0020,165.70,3.6795,0.0071993232,0.0091993232
1517209041.78,25.0050202119,21.319,-46.582,406,405.715,24.9968,-0.0032,166.97,3.6782,0.0050202119,0.0082202119
1517209045.14,25.0018000458,21.297,-46.582,406,405.847,24.9983,-0.0017,165.73,3.7012,0.0018000458,0.0035000458
1517209048.49,24.9992721954,21.319,-46.582,406,405.795,24.9977,-0.0023,166.38,3.6791,-0.0007278046,0.0015721954
1517209051.84,24.9979155485,21.319,-46.582,406,405.934,24.9992,-0.0008,165.03,3.6807,-0.0020844515,-0.0012844515
1517209055.2,24.997846604,21.329,-46.582,406,405.790,24.9976,-0.0024,166.56,3.6684,-0.002153396,0.000246604000001
1517209058.55,24.998234075,21.319,-46.582,406,405.645,24.9960,-0.0040,168.23,3.6774,-0.001765925,0.002234075
1517209061.91,24.9989522728,21.308,-46.582,406,405.713,24.9967,-0.0033,167.71,3.6889,-0.0010477272,0.0022522728
1517209065.24,25.0003901275,21.329,-46.582,406,406.091,25.0010,0.0010,163.88,3.6718,0.000390127500001,-0.0006098725
1517209068.61,25.0021740339,21.308,-46.582,406,406.101,25.0011,0.0011,163.73,3.6933,0.0021740339,0.0010740339
1517209071.96,25.0034960374,21.297,-46.582,406,406.235,25.0027,0.0027,162.24,3.7056,0.0034960374,0.000796037400001
1517209075.31,25.0038312075,21.308,-46.582,406,405.907,24.9989,-0.0011,165.58,3.6911,0.0038312075,0.0049312075
1517209078.67,25.0029454789,21.308,-46.582,406,406.064,25.0007,0.0007,163.97,3.6929,0.0029454789,0.0022454789
1517209082.01,25.0018193542,21.319,-46.582,406,406.133,25.0015,0.0015,163.20,3.6830,0.0018193542,0.000319354199998
1517209085.36,25.0005427449,21.308,-46.582,406,406.176,25.0020,0.0020,162.60,3.6942,0.000542744899999,-0.0014572551
1517209088.71,24.9997645005,21.308,-46.582,406,405.994,24.9999,-0.0001,164.43,3.6921,-0.0002354995,-0.000135499500001
1517209092.06,24.9995629343,21.308,-46.582,406,406.053,25.0006,0.0006,163.80,3.6928,-0.000437065700002,-0.0010370657
1517209095.43,25.0000819083,21.319,-46.582,406,406.251,25.0029,0.0029,161.67,3.6843,8.19083000003e-05,-0.0028180917
1517209098.77,25.0011897735,21.319,-46.582,406,406.373,25.0042,0.0042,160.22,3.6857,0.0011897735,-0.0030102265
1517209102.13,25.0024029816,21.308,-46.582,406,406.316,25.0036,0.0036,160.61,3.6958,0.0024029816,-0.0011970184
1517209105.47,25.0036050015,21.308,-46.582,406,406.190,25.0022,0.0022,161.75,3.6944,0.0036050015,0.0014050015
1517209108.82,25.004716287,21.308,-46.582,406,406.031,25.0003,0.0003,163.33,3.6926,0.004716287,0.004416287
1517209112.18,25.005349201,21.319,-46.582,406,405.922,24.9991,-0.0009,164.53,3.6806,0.005349201,0.006249201
1517209115.53,25.0057338335,21.308,-46.582,406,405.866,24.9985,-0.0015,165.18,3.6907,0.0057338335,0.0072338335
1517209118.88,25.0062235439,21.297,-46.582,406,405.737,24.9970,-0.0030,166.62,3.6999,0.0062235439,0.0092235439
1517209122.23,25.0067332698,21.297,-46.582,406,406.110,25.0013,0.0013,162.82,3.7042,0.0067332698,0.0054332698
1517209125.59,25.0068502995,21.319,-46.582,406,406.233,25.0026,0.0026,161.46,3.6841,0.0068502995,0.0042502995
1517209128.95,25.0059412117,21.329,-46.582,406,406.153,25.0017,0.0017,162.17,3.6725,0.0059412117,0.0042412117
1517209132.3,25.004347997,21.319,-46.582,406,406.094,25.0011,0.0011,162.70,3.6825,0.004347997,0.003247997
1517209135.64,25.0025020552,21.319,-46.582,406,406.191,25.0022,0.0022,161.61,3.6836,0.0025020552,0.000302055200002
1517209138.99,25.0001377597,21.319,-46.582,406,405.900,24.9989,-0.0011,164.58,3.6803,0.000137759699999,0.0012377597
1517209142.35,24.9979095733,21.308,-46.582,406,406.028,25.0003,0.0003,163.42,3.6925,-0.0020904267,-0.0023904267
1517209145.71,24.9968395834,21.297,-46.582,406,405.962,24.9996,-0.0004,164.10,3.7025,-0.0031604166,-0.0027604166
1517209149.05,24.9963981379,21.319,-46.582,406,405.811,24.9979,-0.0021,165.73,3.6793,-0.0036018621,-0.0015018621
1517209152.4,24.995799985,21.286,-46.582,406,405.713,24.9967,-0.0033,166.88,3.7104,-0.004200015,-0.000900014999999
1517209155.75,24.99528733,21.308,-46.582,406,405.748,24.9971,-0.0029,166.68,3.6893,-0.00471267,-0.00181267
