timestamp,temp_c,humidity
1500270000.693,25.0192,66.9370
1500270001.693,24.9978,66.9370
1500270002.696,25.0085,66.9218
1500270003.696,25.0192,66.9446
1500270004.695,25.0192,66.9446
1500270005.695,25.0192,66.9828
1500270006.694,25.0085,67.0057
1500270007.694,25.0085,67.0438
1500270008.697,25.0192,67.0515
1500270009.697,25.0085,67.0591
1500270010.696,25.0192,67.0896
1500270011.696,25.0299,67.0896
1500270012.695,25.0192,67.0896
1500270013.695,25.0192,67.1049
1500270014.694,25.0192,67.0743
1500270015.698,25.0299,67.0972
1500270016.697,25.0299,67.0896
1500270017.697,25.0192,67.0896
1500270018.696,25.0299,67.0591
1500270019.696,25.0406,67.0515
1500270020.699,25.0192,67.0362
1500270021.699,25.0192,66.9980
1500270022.698,25.0299,66.9828
1500270023.698,25.0192,66.9599
1500270024.697,25.0192,66.9294
1500270025.697,25.0192,66.9218
1500270026.700,25.0192,66.8989
1500270027.700,25.0192,66.8836
1500270028.699,25.0406,66.8531
1500270029.699,25.0085,66.8226
1500270030.698,25.0299,66.8073
1500270031.697,24.9978,66.7997
1500270032.697,25.0085,66.7615
1500270033.700,25.0192,66.7158
1500270034.700,25.0085,66.6929
1500270035.700,25.0192,66.6776
1500270036.699,25.0085,66.6395
1500270037.698,25.0192,66.6242
1500270038.702,24.9978,66.5861
1500270039.701,25.0085,66.5632
1500270040.701,25.0192,66.5479
1500270041.700,25.0192,66.5098
1500270042.700,25.0085,66.5021
1500270043.703,24.9978,66.5021
1500270044.703,25.0085,66.4640
1500270045.702,24.9978,66.4182
1500270046.702,25.0085,66.4182
1500270047.701,24.9871,66.3953
1500270048.701,25.0085,66.3495
1500270049.700,24.9871,66.3267
1500270050.704,25.0192,66.3114
1500270051.703,25.0085,66.2733
1500270052.703,24.9978,66.2504
1500270053.702,25.0085,66.2275
1500270054.702,25.0192,66.2046
1500270055.701,24.9871,66.1664
1500270056.705,24.9764,66.1664
1500270057.704,24.9978,66.1359
1500270058.704,24.9978,66.1130
1500270059.703,24.9871,66.1130
1500270060.703,25.0085,66.0978
1500270061.706,24.9978,66.0749
1500270062.706,24.9978,66.0596
1500270063.705,24.9871,66.0596
1500270064.705,24.9657,66.0291
1500270065.704,24.9978,66.0291
1500270066.704,24.9764,65.9910
1500270067.703,24.9871,65.9910
1500270068.707,24.9871,65.9681
1500270069.706,24.9978,65.9833
1500270070.706,24.9871,65.9681
1500270071.705,24.9871,65.9681
1500270072.705,24.9871,65.9452
1500270073.704,24.9978,65.9223
1500270074.707,24.9764,65.9299
1500270075.707,24.9657,65.8994
1500270076.707,24.9871,65.8994
1500270077.706,24.9657,65.8689
1500270078.706,24.9764,65.8842
1500270079.705,24.9657,65.8460
1500270080.709,24.9443,65.8460
1500270081.708,24.9550,65.8536
1500270082.707,24.9550,65.8231
1500270083.707,24.9764,65.8231
1500270084.707,24.9550,65.8079
1500270085.706,24.9657,65.8002
1500270086.709,24.9764,65.7850
1500270087.709,24.9657,65.7697
1500270088.708,24.9657,65.7621
1500270089.708,24.9871,65.7545
1500270090.707,24.9764,65.7545
1500270091.711,24.9550,65.7239
1500270092.710,24.9657,65.7468
1500270093.710,24.9550,65.7468
1500270094.709,24.9550,65.7392
1500270095.709,24.9550,65.7163
1500270096.708,24.9657,65.7316
1500270097.708,24.9550,65.7010
1500270098.711,24.9764,65.7239
1500270099.711,24.9550,65.7163
1500270100.710,24.9550,65.7239
1500270101.710,24.9443,65.7316
1500270102.709,24.9550,65.6934
1500270103.709,24.9550,65.7087
1500270104.712,24.9443,65.6934
1500270105.712,24.9443,65.6934
1500270106.711,24.9550,65.6858
1500270107.711,24.9443,65.6705
1500270108.710,24.9657,65.6782
1500270109.714,24.9336,65.6629
1500270110.713,24.9550,65.6629
1500270111.713,24.9336,65.6553
1500270112.712,24.9550,65.6629
1500270113.712,24.9550,65.6553
1500270114.711,24.9550,65.6476
1500270115.711,24.9550,65.6553
1500270116.714,24.9657,65.6476
1500270117.714,24.9443,65.6400
1500270118.713,24.9336,65.6400
1500270119.713,24.9336,65.6171
1500270120.712,24.9229,65.6171
1500270121.711,24.9336,65.6019
1500270122.715,24.9550,65.5866
1500270123.714,24.9443,65.5866
1500270124.714,24.9550,65.5942
1500270125.714,24.9443,65.5714
1500270126.713,24.9336,65.5637
1500270127.717,24.9336,65.5485
1500270128.716,24.9336,65.5561
1500270129.716,24.9336,65.5256
1500270130.715,24.9336,65.5179
1500270131.715,24.9336,65.5103
1500270132.714,24.9336,65.4874
1500270133.714,24.9336,65.4874
1500270134.717,24.9122,65.4722
1500270135.716,24.9122,65.4722
