timestamp,temp_c,humidity
1500868767.880,23.7891,62.9316
1500868768.879,23.7677,62.9621
1500868769.879,23.7677,62.9697
1500868770.878,23.7784,62.9850
1500868771.878,23.7677,62.9926
1500868772.877,23.7677,63.0079
1500868773.877,23.7784,62.9926
1500868774.880,23.7677,63.0079
1500868775.880,23.7677,63.0079
1500868776.879,23.7677,63.0308
1500868777.879,23.7891,63.0231
1500868778.878,23.7784,63.0460
1500868779.882,23.7677,63.0308
1500868780.881,23.7891,63.0384
1500868781.881,23.7998,63.0536
1500868782.880,23.7891,63.0689
1500868783.880,23.7677,63.0689
1500868784.879,23.7998,63.0689
1500868785.879,23.7677,63.0765
1500868786.882,23.7784,63.0842
1500868787.882,23.7891,63.0918
1500868788.881,23.7891,63.0918
1500868789.881,23.7891,63.1071
1500868790.880,23.7677,63.1071
1500868791.879,23.7891,63.1071
1500868792.883,23.7784,63.1071
1500868793.882,23.7891,63.1071
1500868794.882,23.7891,63.1452
1500868795.881,23.7784,63.1452
1500868796.881,23.7784,63.1223
1500868797.884,23.7677,63.1528
1500868798.884,23.7784,63.1528
1500868799.883,23.7677,63.1528
1500868800.883,23.7570,63.1528
1500868801.882,23.7677,63.1757
1500868802.882,23.7677,63.1910
1500868803.881,23.7570,63.1833
1500868804.885,23.7570,63.1910
1500868805.884,23.7570,63.1910
1500868806.884,23.7677,63.2062
1500868807.883,23.7570,63.2139
1500868808.883,23.7570,63.2139
1500868809.882,23.7570,63.2368
1500868810.885,23.7570,63.2368
1500868811.885,23.7463,63.2673
1500868812.885,23.7356,63.2825
1500868813.884,23.7570,63.2673
1500868814.883,23.7463,63.3207
1500868815.883,23.7677,63.2978
1500868816.882,23.7463,63.3130
1500868817.886,23.7677,63.3130
1500868818.885,23.7570,63.3283
1500868819.885,23.7356,63.3512
1500868820.884,23.7463,63.3512
1500868821.884,23.7356,63.3665
1500868822.887,23.7570,63.3741
1500868823.887,23.7356,63.3741
1500868824.886,23.7356,63.3893
1500868825.886,23.7356,63.4199
1500868826.885,23.7142,63.4199
1500868827.885,23.7570,63.4427
1500868828.884,23.7463,63.4504
1500868829.888,23.7249,63.4427
1500868830.887,23.7142,63.4580
1500868831.887,23.7356,63.4809
1500868832.886,23.7356,63.4733
1500868833.886,23.7142,63.4733
1500868834.885,23.7356,63.4656
1500868835.888,23.7356,63.4809
1500868836.888,23.7463,63.4733
1500868837.887,23.7356,63.4809
1500868838.887,23.7249,63.4733
1500868839.886,23.7249,63.4656
1500868840.890,23.7463,63.5038
1500868841.889,23.7356,63.4885
1500868842.889,23.7570,63.4733
1500868843.888,23.7356,63.4656
1500868844.888,23.7463,63.4809
1500868845.887,23.7463,63.4885
1500868846.887,23.7570,63.4885
1500868847.890,23.7677,63.5038
1500868848.890,23.7356,63.5267
1500868849.889,23.7677,63.5496
1500868850.889,23.7356,63.5496
1500868851.888,23.7356,63.5496
1500868852.892,23.7463,63.5724
1500868853.891,23.7677,63.5572
1500868854.891,23.7570,63.5724
1500868855.890,23.7356,63.5572
1500868856.890,23.7677,63.5724
1500868857.889,23.7570,63.5953
1500868858.888,23.7463,63.5953
1500868859.892,23.7463,63.5953
1500868860.891,23.7570,63.6106
1500868861.891,23.7570,63.6182
1500868862.890,23.7677,63.6182
1500868863.890,23.7356,63.6640
1500868864.889,23.7463,63.6716
1500868865.893,23.7463,63.6793
1500868866.892,23.7249,63.6945
1500868867.892,23.7463,63.7021
