0.046875, +10.0027E+0
0.25, +10.0025E+0
0.671875, +10.0026E+0
1.09375, +10.0027E+0
1.515625, +10.0027E+0
1.9375, +10.0027E+0
2.375, +10.0028E+0
2.8125, +10.0028E+0
3.234375, +10.0028E+0
3.65625, +10.0029E+0
4.09375, +10.0032E+0
4.515625, +10.0032E+0
4.9375, +10.0032E+0
5.375, +10.0030E+0
5.796875, +10.0029E+0
6.21875, +10.0028E+0
6.65625, +10.0028E+0
7.0625, +10.0029E+0
7.484375, +10.0029E+0
7.90625, +10.0029E+0
8.34375, +10.0029E+0
8.78125, +10.0030E+0
9.203125, +10.0030E+0
9.625, +10.0030E+0
10.0625, +10.0030E+0
10.484375, +10.0030E+0
10.890625, +10.0029E+0
11.328125, +10.0029E+0
11.734375, +10.0029E+0
12.171875, +10.0030E+0
12.59375, +10.0031E+0
13.046875, +10.0031E+0
13.453125, +10.0032E+0
13.875, +10.0031E+0
14.3125, +10.0030E+0
14.734375, +10.0030E+0
15.15625, +10.0031E+0
15.578125, +10.0030E+0
16.0, +10.0030E+0
16.4375, +10.0029E+0
16.84375, +10.0029E+0
17.265625, +10.0029E+0
17.703125, +10.0029E+0
18.125, +10.0029E+0
18.5625, +10.0030E+0
18.984375, +10.0031E+0
19.421875, +10.0031E+0
19.84375, +10.0030E+0
20.28125, +10.0030E+0
20.6875, +10.0030E+0
21.125, +10.0030E+0
21.546875, +10.0030E+0
21.96875, +10.0030E+0
22.40625, +10.0030E+0
22.828125, +10.0030E+0
23.234375, +10.0030E+0
23.671875, +10.0029E+0
24.09375, +10.0030E+0
24.515625, +10.0031E+0
24.9375, +10.0031E+0
25.375, +10.0031E+0
25.796875, +10.0030E+0
26.234375, +10.0029E+0
26.640625, +10.0028E+0
27.09375, +10.0028E+0
27.5, +10.0028E+0
27.9375, +10.0028E+0
28.359375, +10.0030E+0
28.765625, +10.0031E+0
29.203125, +10.0030E+0
29.625, +10.0028E+0
30.046875, +10.0031E+0
30.484375, +10.0035E+0
30.90625, +10.0032E+0
31.34375, +10.0033E+0
31.75, +10.0033E+0
32.1875, +10.0033E+0
32.609375, +10.0032E+0
33.046875, +10.0031E+0
33.46875, +10.0033E+0
33.890625, +10.0032E+0
34.34375, +10.0028E+0
34.734375, +10.0028E+0
