si7021_c,si7021_h,set,input,output
24.011,56.798,408,316.658,255.00
24.011,56.790,408,316.371,255.00
24.011,56.775,408,316.949,255.00
24.011,56.775,408,317.082,255.00
24.021,56.775,408,317.473,255.00
24.011,56.775,408,317.652,255.00
24.021,56.767,408,317.861,255.00
24.021,56.775,408,318.260,255.00
24.032,56.775,408,318.270,255.00
24.043,56.752,408,319.045,255.00
24.032,56.775,408,318.611,255.00
24.021,56.775,408,318.816,255.00
24.000,56.744,408,319.057,255.00
24.021,56.759,408,319.148,255.00
24.021,56.744,408,318.906,255.00
24.011,56.744,408,318.887,255.00
24.043,56.744,408,319.260,255.00
24.021,56.744,408,319.584,255.00
24.032,56.744,408,319.539,255.00
24.043,56.744,408,319.586,255.00
24.021,56.729,408,319.652,255.00
24.054,56.729,408,320.164,255.00
24.043,56.737,408,320.248,255.00
24.032,56.729,408,320.439,255.00
24.043,56.714,408,320.479,255.00
24.054,56.714,408,320.352,255.00
24.043,56.714,408,320.611,255.00
24.043,56.721,408,320.586,255.00
24.043,56.714,408,321.008,255.00
24.054,56.706,408,320.850,255.00
24.054,56.714,408,321.404,255.00
24.054,56.691,408,321.068,255.00
24.064,56.698,408,320.975,255.00
24.064,56.714,408,321.242,255.00
24.064,56.698,408,321.322,255.00
24.064,56.691,408,321.541,255.00
24.043,56.675,408,321.602,255.00
24.054,56.691,408,321.717,255.00
24.075,56.691,408,321.758,255.00
24.097,56.691,408,321.639,255.00
24.054,56.675,408,322.102,255.00
24.064,56.668,408,322.258,255.00
24.064,56.660,408,322.426,255.00
24.064,56.660,408,323.088,255.00
24.064,56.668,408,322.539,255.00
24.064,56.645,408,322.719,255.00
24.075,56.675,408,323.197,255.00
24.086,56.660,408,323.625,255.00
24.086,56.645,408,322.592,255.00
24.075,56.637,408,323.184,255.00
24.086,56.653,408,323.490,255.00
24.086,56.645,408,323.395,255.00
24.075,56.645,408,323.627,255.00
24.097,56.630,408,323.570,255.00
24.107,56.630,408,323.584,255.00
24.086,56.630,408,324.197,255.00
24.107,56.630,408,324.268,255.00
24.086,56.592,408,324.146,255.00
24.107,56.614,408,324.574,255.00
24.097,56.607,408,324.605,255.00
24.097,56.614,408,325.193,255.00
24.107,56.599,408,325.285,255.00
24.107,56.599,408,325.447,255.00
24.097,56.614,408,325.502,255.00
24.107,56.599,408,325.437,255.00
24.107,56.592,408,325.000,255.00
24.097,56.592,408,325.338,255.00
24.107,56.584,408,325.637,255.00
24.107,56.592,408,325.578,255.00
24.107,56.599,408,325.854,255.00
24.129,56.599,408,325.941,255.00
24.107,56.584,408,326.211,255.00
24.118,56.584,408,326.338,255.00
24.129,56.576,408,325.930,255.00
24.129,56.569,408,326.760,255.00
24.129,56.576,408,326.744,255.00
24.118,56.584,408,326.789,255.00
24.118,56.546,408,326.982,255.00
24.118,56.538,408,327.279,255.00
24.118,56.538,408,327.805,255.00
24.129,56.569,408,327.424,255.00
24.118,56.546,408,327.717,255.00
24.118,56.546,408,327.699,255.00
24.118,56.546,408,327.875,255.00
24.139,56.538,408,328.023,255.00
24.139,56.538,408,328.256,255.00
24.129,56.546,408,328.869,255.00
24.139,56.538,408,329.104,255.00
24.139,56.531,408,328.457,255.00
24.139,56.523,408,328.854,255.00
24.150,56.523,408,329.127,255.00
24.139,56.523,408,329.775,255.00
24.150,56.523,408,329.967,255.00
24.161,56.523,408,329.574,255.00
24.150,56.531,408,329.273,255.00
24.161,56.515,408,329.584,255.00
24.150,56.515,408,329.471,255.00
24.161,56.508,408,329.785,255.00
24.182,56.515,408,329.709,255.00
24.150,56.485,408,329.937,255.00
24.161,56.492,408,330.014,255.00
24.150,56.500,408,330.143,255.00
24.150,56.477,408,330.361,255.00
24.150,56.485,408,330.838,255.00
24.150,56.485,408,330.340,255.00
24.139,56.477,408,330.598,255.00
24.139,56.485,408,330.619,255.00
24.161,56.485,408,331.010,255.00
24.172,56.462,408,331.242,255.00
24.172,56.462,408,331.338,255.00
24.161,56.477,408,331.215,255.00
24.182,56.469,408,331.750,255.00
24.182,56.462,408,332.246,255.00
24.182,56.462,408,332.203,255.00
24.182,56.447,408,332.092,255.00
24.182,56.469,408,332.021,255.00
24.193,56.447,408,331.898,255.00
24.161,56.454,408,332.434,255.00
24.193,56.469,408,332.273,255.00
24.193,56.447,408,332.422,255.00
24.193,56.431,408,332.342,255.00
24.193,56.431,408,332.723,255.00
24.172,56.447,408,332.645,255.00
24.182,56.424,408,333.133,255.00
24.193,56.408,408,333.139,255.00
24.172,56.424,408,333.363,255.00
24.193,56.416,408,333.525,255.00
24.204,56.408,408,333.885,255.00
24.193,56.424,408,334.160,255.00
24.193,56.401,408,334.133,255.00
24.204,56.416,408,334.221,255.00
24.204,56.416,408,334.406,255.00
24.193,56.408,408,334.920,255.00
24.204,56.408,408,334.898,255.00
24.215,56.416,408,334.730,255.00
24.193,56.401,408,334.566,255.00
24.204,56.393,408,334.893,255.00
24.215,56.393,408,334.516,255.00
24.215,56.393,408,334.848,255.00
24.225,56.401,408,335.348,255.00
24.215,56.401,408,335.383,255.00
24.215,56.386,408,334.967,255.00
24.225,56.386,408,335.176,255.00
24.236,56.378,408,335.934,255.00
24.215,56.370,408,335.607,255.00
24.204,56.355,408,336.229,255.00
24.215,56.370,408,335.662,255.00
24.236,56.355,408,336.037,255.00
24.247,56.355,408,335.756,255.00
24.225,56.363,408,336.121,255.00
24.236,56.355,408,336.119,255.00
24.236,56.355,408,335.871,255.00
24.247,56.340,408,336.834,255.00
24.236,56.340,408,336.594,255.00
24.236,56.340,408,336.506,255.00
24.247,56.325,408,336.848,255.00
24.247,56.340,408,337.311,255.00
24.225,56.317,408,337.662,255.00
24.236,56.317,408,337.488,255.00
24.236,56.325,408,337.832,255.00
24.257,56.325,408,337.289,255.00
24.257,56.309,408,338.014,255.00
24.257,56.325,408,337.408,255.00
24.236,56.317,408,337.496,255.00
24.257,56.302,408,337.844,255.00
24.236,56.286,408,338.246,255.00
24.268,56.309,408,338.529,255.00
24.257,56.271,408,338.430,255.00
24.236,56.286,408,338.812,255.00
24.236,56.286,408,338.545,255.00
24.247,56.286,408,338.814,255.00
24.257,56.294,408,338.594,255.00
24.257,56.286,408,339.090,255.00
24.268,56.271,408,339.102,255.00
24.268,56.279,408,339.400,255.00
24.257,56.271,408,339.186,255.00
24.257,56.279,408,339.371,255.00
24.257,56.256,408,339.244,255.00
24.268,56.256,408,339.676,255.00
24.257,56.256,408,339.506,255.00
24.268,56.256,408,339.752,255.00
24.279,56.241,408,339.818,255.00
24.279,56.241,408,340.338,255.00
24.257,56.248,408,340.396,255.00
24.279,56.241,408,340.682,255.00
24.268,56.248,408,340.242,255.00
24.290,56.248,408,340.482,255.00
24.279,56.248,408,340.756,255.00
24.279,56.241,408,340.736,255.00
24.268,56.225,408,340.783,255.00
24.290,56.225,408,341.391,255.00
24.279,56.218,408,341.283,255.00
24.290,56.225,408,341.986,255.00
24.300,56.225,408,341.799,255.00
24.290,56.210,408,341.574,255.00
24.279,56.210,408,341.752,255.00
24.279,56.210,408,341.828,255.00
24.279,56.210,408,342.385,255.00
24.300,56.195,408,342.232,255.00
24.322,56.195,408,342.439,255.00
24.311,56.195,408,342.391,255.00
24.322,56.180,408,342.533,255.00
24.311,56.210,408,342.387,255.00
24.311,56.195,408,342.879,255.00
24.311,56.180,408,343.016,255.00
24.311,56.180,408,342.994,255.00
24.300,56.180,408,343.066,255.00
24.322,56.172,408,343.348,255.00
24.300,56.172,408,343.502,255.00
24.300,56.172,408,343.143,255.00
24.311,56.157,408,343.404,255.00
24.311,56.164,408,343.512,255.00
24.311,56.164,408,343.818,255.00
24.322,56.172,408,344.203,255.00
24.322,56.157,408,344.527,255.00
24.322,56.157,408,344.191,255.00
24.332,56.141,408,344.312,255.00
24.322,56.149,408,344.057,255.00
24.332,56.141,408,344.557,255.00
24.322,56.141,408,344.193,255.00
24.311,56.141,408,344.424,255.00
24.332,56.134,408,344.285,255.00
24.332,56.126,408,344.516,255.00
24.332,56.134,408,344.598,255.00
24.322,56.119,408,344.947,255.00
24.322,56.111,408,344.887,255.00
24.332,56.111,408,345.057,255.00
24.322,56.126,408,345.154,255.00
24.332,56.119,408,345.330,255.00
24.322,56.111,408,346.006,255.00
24.332,56.111,408,345.400,255.00
24.332,56.103,408,345.895,255.00
24.343,56.103,408,346.379,255.00
24.343,56.111,408,346.258,255.00
24.354,56.088,408,346.426,255.00
24.343,56.080,408,346.812,255.00
24.343,56.096,408,346.592,255.00
24.354,56.088,408,346.596,255.00
24.343,56.080,408,347.576,255.00
24.343,56.103,408,347.361,255.00
24.354,56.073,408,347.469,255.00
24.343,56.080,408,347.742,255.00
24.343,56.073,408,347.508,255.00
24.365,56.057,408,347.660,255.00
24.343,56.073,408,347.697,255.00
24.354,56.073,408,347.721,255.00
24.354,56.065,408,348.070,255.00
24.354,56.057,408,348.057,255.00
24.354,56.050,408,348.488,255.00
24.343,56.057,408,348.453,255.00
24.354,56.042,408,348.412,255.00
24.375,56.050,408,348.381,255.00
24.386,56.035,408,349.217,255.00
24.375,56.050,408,348.850,255.00
24.365,56.035,408,348.510,255.00
24.375,56.050,408,348.814,255.00
24.375,56.050,408,349.043,255.00
24.375,56.035,408,349.037,255.00
24.375,56.027,408,349.461,255.00
24.386,56.027,408,348.955,255.00
24.354,56.027,408,348.838,255.00
24.375,56.004,408,349.980,255.00
24.375,56.012,408,350.180,255.00
24.375,56.012,408,349.807,255.00
24.397,56.027,408,349.836,255.00
24.375,56.019,408,350.242,255.00
24.386,56.004,408,350.629,255.00
24.375,55.989,408,350.445,255.00
24.386,56.004,408,350.854,255.00
24.375,56.012,408,350.842,255.00
24.386,55.996,408,350.580,255.00
24.397,55.981,408,351.256,255.00
24.386,55.981,408,351.197,255.00
24.375,55.996,408,351.277,255.00
24.375,55.981,408,351.289,255.00
24.408,55.989,408,351.482,255.00
24.397,55.974,408,351.418,255.00
24.386,55.981,408,351.525,255.00
24.408,55.981,408,351.104,255.00
24.408,55.981,408,352.004,255.00
24.408,55.966,408,351.586,255.00
24.408,55.966,408,351.975,255.00
24.386,55.966,408,351.867,255.00
24.397,55.958,408,351.818,255.00
24.408,55.958,408,352.518,255.00
24.408,55.958,408,352.348,255.00
24.408,55.943,408,352.943,255.00
24.408,55.943,408,352.713,255.00
24.408,55.951,408,352.861,255.00
24.418,55.935,408,353.355,255.00
24.418,55.943,408,353.133,255.00
24.408,55.935,408,353.441,255.00
24.418,55.913,408,353.166,255.00
24.418,55.928,408,353.682,255.00
24.429,55.928,408,353.672,255.00
24.408,55.928,408,353.754,255.00
24.418,55.897,408,353.852,255.00
24.418,55.913,408,353.873,255.00
24.440,55.928,408,354.123,255.00
24.440,55.920,408,354.266,255.00
24.440,55.897,408,354.273,255.00
24.429,55.913,408,354.439,255.00
24.418,55.905,408,354.441,255.00
24.418,55.905,408,354.564,255.00
24.429,55.897,408,354.797,255.00
24.429,55.905,408,354.379,255.00
24.450,55.905,408,354.930,255.00
24.440,55.905,408,355.217,255.00
24.440,55.897,408,354.979,255.00
24.440,55.874,408,355.209,255.00
24.450,55.882,408,355.461,255.00
24.440,55.890,408,356.115,255.00
24.440,55.890,408,355.902,255.00
24.440,55.874,408,356.098,255.00
24.450,55.882,408,355.689,255.00
24.418,55.859,408,356.072,255.00
24.450,55.874,408,355.928,255.00
24.440,55.852,408,356.025,255.00
24.440,55.852,408,356.752,255.00
24.450,55.859,408,356.242,255.00
24.440,55.859,408,355.838,255.00
24.450,55.844,408,356.309,255.00
24.440,55.844,408,356.369,255.00
24.450,55.859,408,356.941,255.00
24.440,55.852,408,356.850,255.00
24.461,55.852,408,356.998,255.00
24.461,55.836,408,356.527,255.00
24.483,55.836,408,356.682,255.00
24.472,55.836,408,356.996,255.00
24.461,55.836,408,357.178,255.00
24.461,55.844,408,357.580,255.00
24.461,55.836,408,357.639,255.00
24.472,55.829,408,357.432,255.00
24.461,55.821,408,357.723,255.00
24.472,55.813,408,357.900,255.00
24.461,55.813,408,358.186,255.00
24.461,55.806,408,357.937,255.00
24.461,55.806,408,357.943,255.00
24.472,55.790,408,358.311,255.00
24.483,55.813,408,358.541,255.00
24.483,55.790,408,358.293,255.00
24.472,55.790,408,358.400,255.00
24.483,55.798,408,358.889,255.00
24.493,55.798,408,358.811,255.00
24.461,55.783,408,359.197,255.00
24.472,55.775,408,359.561,255.00
24.483,55.775,408,358.988,255.00
24.483,55.775,408,359.432,255.00
24.504,55.760,408,359.672,255.00
24.483,55.775,408,359.785,255.00
24.515,55.752,408,359.658,255.00
24.504,55.760,408,359.732,255.00
24.472,55.760,408,360.297,255.00
24.493,55.752,408,360.096,255.00
24.493,55.775,408,360.432,255.00
24.461,55.760,408,360.549,255.00
24.504,55.745,408,360.256,255.00
24.504,55.745,408,360.658,255.00
24.504,55.729,408,360.662,255.00
24.504,55.729,408,360.824,255.00
24.504,55.745,408,360.654,255.00
24.504,55.714,408,361.301,255.00
24.504,55.737,408,361.057,255.00
24.493,55.729,408,361.705,255.00
24.493,55.714,408,361.541,255.00
24.504,55.737,408,361.631,255.00
24.515,55.714,408,362.178,255.00
24.493,55.714,408,361.898,255.00
24.493,55.714,408,361.914,255.00
24.504,55.714,408,361.924,255.00
24.515,55.699,408,362.248,255.00
24.526,55.714,408,361.953,255.00
24.493,55.707,408,362.482,255.00
24.526,55.684,408,362.492,255.00
24.515,55.699,408,362.736,255.00
24.526,55.699,408,362.504,255.00
24.526,55.714,408,362.613,255.00
24.526,55.699,408,362.865,255.00
24.515,55.684,408,363.232,255.00
24.526,55.684,408,363.480,255.00
24.526,55.676,408,363.338,255.00
24.536,55.668,408,363.924,255.00
24.515,55.684,408,363.385,255.00
24.526,55.676,408,363.562,255.00
24.526,55.668,408,363.912,255.00
24.536,55.668,408,364.162,255.00
24.526,55.668,408,363.998,255.00
24.536,55.668,408,364.018,255.00
24.536,55.668,408,364.734,255.00
24.526,55.653,408,364.496,255.00
24.536,55.676,408,364.549,255.00
24.526,55.661,408,364.482,255.00
24.558,55.638,408,364.742,255.00
24.536,55.630,408,364.824,255.00
24.536,55.638,408,364.850,255.00
24.536,55.646,408,365.002,255.00
24.547,55.653,408,365.051,255.00
24.558,55.630,408,364.875,255.00
24.558,55.630,408,365.143,255.00
24.568,55.630,408,365.264,255.00
24.526,55.623,408,365.352,255.00
24.558,55.623,408,366.236,255.00
24.547,55.623,408,366.326,255.00
24.558,55.615,408,366.037,255.00
24.536,55.623,408,366.512,255.00
24.568,55.615,408,366.014,255.00
24.547,55.600,408,366.191,255.00
24.536,55.615,408,366.205,255.00
24.579,55.607,408,366.455,255.00
24.558,55.615,408,366.725,255.00
24.558,55.592,408,367.033,255.00
24.558,55.623,408,367.016,255.00
24.547,55.607,408,367.211,255.00
24.558,55.592,408,367.100,255.00
24.568,55.584,408,367.477,255.00
24.568,55.577,408,367.650,255.00
24.568,55.584,408,367.687,255.00
24.558,55.577,408,367.400,255.00
24.568,55.577,408,367.553,255.00
24.579,55.577,408,368.014,255.00
24.579,55.577,408,368.238,255.00
24.579,55.554,408,367.937,255.00
24.568,55.592,408,368.154,255.00
24.579,55.569,408,368.154,255.00
24.579,55.546,408,368.111,255.00
24.568,55.569,408,368.469,255.00
24.579,55.562,408,368.662,255.00
24.590,55.562,408,368.738,255.00
24.579,55.539,408,368.701,255.00
24.590,55.546,408,368.951,255.00
24.611,55.562,408,369.156,255.00
24.590,55.546,408,369.080,255.00
24.590,55.546,408,369.375,255.00
24.590,55.531,408,369.432,255.00
24.590,55.539,408,369.557,255.00
24.579,55.531,408,369.459,255.00
24.590,55.531,408,369.697,255.00
24.579,55.531,408,369.775,255.00
24.590,55.516,408,369.531,255.00
24.590,55.516,408,370.486,255.00
24.622,55.531,408,370.131,255.00
24.601,55.516,408,370.445,255.00
24.590,55.531,408,370.650,255.00
24.590,55.508,408,370.205,255.00
24.601,55.501,408,370.348,255.00
24.590,55.516,408,370.689,255.00
24.611,55.493,408,371.029,255.00
24.611,55.493,408,370.771,255.00
24.622,55.493,408,370.932,255.00
24.611,55.493,408,370.984,255.00
24.622,55.501,408,370.967,255.00
24.611,55.485,408,371.572,255.00
24.622,55.493,408,371.838,255.00
24.590,55.485,408,371.973,255.00
24.611,55.485,408,372.104,255.00
24.611,55.485,408,372.029,255.00
24.611,55.478,408,371.754,255.00
24.622,55.485,408,372.105,255.00
24.601,55.455,408,372.703,255.00
24.611,55.485,408,372.617,255.00
24.622,55.462,408,372.533,255.00
24.622,55.478,408,373.023,255.00
24.622,55.462,408,372.580,255.00
24.644,55.455,408,372.479,255.00
24.611,55.462,408,372.898,255.00
24.622,55.470,408,373.146,255.00
24.633,55.462,408,373.025,255.00
24.633,55.455,408,373.291,255.00
24.633,55.455,408,373.406,255.00
24.633,55.455,408,373.295,255.00
24.633,55.440,408,373.408,255.00
24.622,55.447,408,373.035,255.00
24.644,55.440,408,373.564,255.00
24.644,55.440,408,373.479,255.00
24.622,55.440,408,373.967,255.00
24.654,55.424,408,373.820,255.00
24.654,55.440,408,374.361,255.00
24.654,55.424,408,374.365,255.00
24.644,55.424,408,374.199,255.00
24.644,55.432,408,374.037,255.00
24.644,55.424,408,374.869,255.00
24.654,55.424,408,374.445,255.00
24.654,55.417,408,374.822,255.00
24.654,55.401,408,374.779,255.00
24.654,55.424,408,374.365,255.00
24.644,55.386,408,374.764,255.00
24.654,55.409,408,374.820,255.00
24.654,55.409,408,374.721,255.00
24.633,55.409,408,375.289,255.00
24.676,55.401,408,375.480,255.00
24.665,55.401,408,375.170,255.00
24.665,55.386,408,375.834,255.00
24.644,55.386,408,375.848,255.00
24.665,55.371,408,375.838,255.00
24.654,55.378,408,375.834,255.00
24.644,55.356,408,376.064,255.00
24.686,55.378,408,376.297,255.00
24.654,55.371,408,376.064,255.00
24.676,55.356,408,376.086,255.00
24.654,55.356,408,376.488,255.00
24.665,55.348,408,376.529,255.00
24.686,55.340,408,376.947,255.00
24.686,55.371,408,376.893,255.00
24.665,55.356,408,377.357,255.00
24.665,55.348,408,377.430,255.00
24.665,55.348,408,377.143,255.00
24.676,55.356,408,377.297,255.00
24.686,55.356,408,376.998,255.00
24.654,55.340,408,377.238,255.00
24.686,55.340,408,377.258,255.00
24.686,55.340,408,377.602,255.00
24.686,55.325,408,377.779,255.00
24.665,55.340,408,377.416,255.00
24.676,55.333,408,378.355,255.00
24.686,55.340,408,377.883,255.00
24.697,55.325,408,378.076,255.00
24.708,55.317,408,378.100,255.00
24.686,55.317,408,378.805,255.00
24.686,55.325,408,378.543,255.00
24.665,55.333,408,378.086,255.00
24.697,55.310,408,378.650,255.00
24.697,55.317,408,378.572,255.00
24.686,55.317,408,378.756,255.00
24.686,55.310,408,378.609,255.00
24.676,55.302,408,379.020,255.00
24.708,55.302,408,379.256,255.00
24.686,55.310,408,379.453,255.00
24.708,55.310,408,379.373,255.00
24.686,55.295,408,379.229,255.00
24.697,55.287,408,380.082,255.00
24.708,55.287,408,380.236,255.00
24.697,55.279,408,380.043,255.00
24.686,55.302,408,380.055,255.00
24.697,55.287,408,380.088,255.00
24.708,55.295,408,380.633,255.00
24.719,55.287,408,380.666,255.00
24.708,55.295,408,380.340,255.00
24.719,55.295,408,380.727,255.00
24.729,55.264,408,380.596,255.00
24.708,55.279,408,380.846,255.00
24.708,55.264,408,381.092,255.00
