26.000, 26.015, 7.31
26.000, 26.033, 3.99
26.000, 26.020, 7.53
26.000, 26.022, 6.23
26.000, 26.020, 6.56
26.000, 26.029, 5.06
26.000, 26.027, 5.96
26.000, 26.023, 6.51
26.000, 26.031, 4.77
26.000, 26.031, 5.45
26.000, 26.020, 7.24
26.000, 26.025, 5.60
26.000, 26.020, 6.62
26.000, 26.034, 3.97
26.000, 26.023, 6.93
26.000, 26.025, 5.75
26.000, 26.027, 5.39
26.000, 26.022, 6.51
26.000, 26.019, 6.48
26.000, 26.034, 3.73
26.000, 26.015, 8.17
26.000, 26.022, 5.38
26.000, 26.023, 5.72
26.000, 26.023, 5.82
26.000, 26.026, 5.34
26.000, 26.034, 4.19
26.000, 26.025, 6.46
26.000, 26.018, 6.75
26.000, 26.020, 5.70
26.000, 26.014, 7.05
26.000, 26.012, 6.68
26.000, 26.030, 3.60
26.000, 26.033, 4.64
26.000, 26.025, 6.21
26.000, 26.018, 6.63
26.000, 26.036, 3.06
26.000, 26.019, 7.29
26.000, 26.025, 4.96
26.000, 26.018, 6.54
26.000, 26.033, 3.44
26.000, 26.016, 7.43
26.000, 26.023, 4.87
26.000, 26.023, 5.44
26.000, 26.016, 6.56
26.000, 26.005, 7.78
26.000, 26.018, 4.79
26.000, 26.020, 5.37
26.000, 26.015, 6.50
26.000, 26.016, 5.79
26.000, 25.997, 9.08
26.000, 26.022, 3.35
26.000, 26.012, 7.03
26.000, 26.015, 5.74
26.000, 26.025, 4.37
26.000, 26.012, 7.22
26.000, 26.027, 3.65
26.000, 26.020, 6.05
26.000, 26.012, 6.82
26.000, 26.025, 4.05
26.000, 26.030, 4.18
26.000, 26.025, 5.53
26.000, 26.027, 4.59
26.000, 26.044, 2.07
26.000, 26.018, 7.76
26.000, 26.034, 2.79
26.000, 26.011, 8.04
26.000, 26.029, 3.07
26.000, 26.022, 5.71
26.000, 26.030, 3.74
26.000, 26.030, 4.42
26.000, 26.008, 8.04
26.000, 26.015, 5.02
26.000, 26.009, 6.50
26.000, 26.016, 4.88
26.000, 26.005, 7.28
26.000, 26.007, 6.11
26.000, 26.001, 7.13
26.000, 26.022, 3.24
26.000, 26.008, 7.26
26.000, 26.015, 4.94
26.000, 26.020, 4.61
26.000, 26.025, 4.37
26.000, 26.023, 4.93
26.000, 26.029, 3.88
26.000, 26.018, 6.15
26.000, 26.014, 5.88
26.000, 26.011, 5.97
26.000, 26.027, 3.00
