timestamp,v,temp_c
1525360420.87,7.04567895,21.919
1525360426.02,7.04568027,21.919
1525360431.16,7.04567883,21.922
1525360436.31,7.04567984,21.915
1525360441.46,7.04568119,21.919
1525360446.61,7.04568062,21.913
1525360451.76,7.04567957,21.916
1525360456.91,7.04567903,21.907
1525360462.06,7.04567999,21.906
1525360467.21,7.04567944,21.906
1525360472.36,7.045679,21.913
1525360477.51,7.04568044,21.913
1525360482.65,7.04567879,21.901
1525360487.8,7.04567946,21.904
1525360492.95,7.04567923,21.899
1525360498.1,7.04568184,21.895
1525360503.25,7.04568116,21.89
1525360508.4,7.04568214,21.892
1525360513.55,7.04568146,21.884
1525360518.7,7.04568222,21.881
1525360523.85,7.04568126,21.86
1525360529.0,7.04568061,21.869
1525360534.15,7.04568095,21.866
1525360539.29,7.0456818,21.866
1525360544.44,7.04568045,21.86
1525360549.59,7.04568023,21.866
1525360554.74,7.04567995,21.864
1525360559.89,7.0456791,21.861
1525360565.04,7.04567911,21.863
1525360570.19,7.04567887,21.869
1525360575.34,7.0456806,21.87
1525360580.48,7.04568004,21.866
1525360585.63,7.04567985,21.867
1525360590.78,7.0456808,21.864
1525360595.93,7.04567896,21.866
1525360601.08,7.04567922,21.866
1525360606.23,7.04568003,21.863
1525360611.38,7.0456806,21.866
1525360616.53,7.0456793,21.85
1525360621.68,7.0456803,21.86
1525360626.83,7.04568172,21.85
1525360631.97,7.04568197,21.857
1525360637.12,7.04568044,21.852
1525360642.27,7.04568027,21.849
1525360647.42,7.04568078,21.852
1525360652.57,7.04567907,21.843
1525360657.72,7.04568051,21.85
1525360662.86,7.04568124,21.86
1525360668.01,7.04568074,21.853
1525360673.16,7.04568044,21.86
1525360678.31,7.04568115,21.849
1525360683.46,7.04568121,21.846
1525360688.61,7.04568003,21.838
1525360693.75,7.04568027,21.847
1525360698.9,7.04568038,21.843
1525360704.05,7.04567985,21.835
1525360709.2,7.04568005,21.835
1525360714.35,7.04568018,21.829
1525360719.5,7.04568054,21.823
1525360724.64,7.0456803,21.809
1525360729.79,7.04567892,21.803
1525360734.94,7.04568072,21.792
1525360740.09,7.04567986,21.789
1525360745.24,7.04568013,21.784
1525360750.39,7.04567975,21.775
1525360755.54,7.04568109,21.768
1525360760.69,7.04568107,21.758
1525360765.83,7.045681,21.743
1525360770.98,7.04568271,21.751
1525360776.13,7.0456815,21.734
1525360781.28,7.04568123,21.735
1525360786.43,7.04568045,21.728
1525360791.58,7.04568008,21.722
1525360796.73,7.04567862,21.722
1525360801.87,7.04567808,21.702
1525360807.02,7.04567811,21.705
1525360812.17,7.04567965,21.697
1525360817.32,7.04567932,21.705
1525360822.47,7.04567958,21.697
1525360827.62,7.04567981,21.705
1525360832.77,7.04568063,21.697
1525360837.91,7.0456799,21.683
1525360843.06,7.04568106,21.69
1525360848.21,7.04568048,21.682
1525360853.36,7.04568135,21.676
1525360858.51,7.0456787,21.677
1525360863.65,7.04567923,21.667
1525360868.8,7.04567848,21.667
1525360873.95,7.0456767,21.662
1525360879.1,7.04567874,21.66
1525360884.25,7.04567826,21.656
1525360889.4,7.04567933,21.656
1525360894.55,7.04567992,21.65
1525360899.69,7.04567969,21.647
1525360904.84,7.04567875,21.639
1525360909.99,7.04568133,21.645
1525360915.14,7.04568042,21.647
1525360920.29,7.04568135,21.633
1525360925.44,7.04568146,21.636
1525360930.59,7.04568313,21.631
1525360935.74,7.04568121,21.625
1525360940.89,7.04568214,21.625
1525360946.04,7.04568009,21.621
1525360951.18,7.04567923,21.614
1525360956.33,7.04567959,21.602
1525360961.48,7.04567816,21.602
1525360966.63,7.04567999,21.595
1525360971.78,7.04568015,21.593
1525360976.92,7.04567943,21.584
1525360982.07,7.04567853,21.588
1525360987.22,7.04567892,21.595
1525360992.37,7.0456796,21.584
1525360997.52,7.04568019,21.595
1525361002.67,7.04567929,21.593
1525361007.82,7.04567925,21.607
1525361012.96,7.04567927,21.604
1525361018.11,7.04567835,21.602
1525361023.26,7.04567922,21.61
1525361028.41,7.04567935,21.608
1525361033.56,7.04567981,21.608
1525361038.71,7.04568062,21.61
1525361043.86,7.04568176,21.621
1525361049.01,7.0456817,21.616
1525361054.15,7.04568379,21.602
1525361059.3,7.04568043,21.602
1525361064.45,7.0456803,21.598
1525361069.6,7.04568105,21.595
1525361074.75,7.04567991,21.595
1525361079.9,7.04567811,21.587
1525361085.04,7.04567634,21.601
1525361090.19,7.04567743,21.599
1525361095.34,7.04567689,21.598
1525361100.49,7.04567596,21.601
1525361105.64,7.04567746,21.596
1525361110.79,7.04568056,21.59
1525361115.94,7.04567997,21.587
1525361121.09,7.04567959,21.578
1525361126.23,7.04567898,21.578
1525361131.38,7.04567939,21.579
1525361136.53,7.04568075,21.584
1525361141.68,7.04568066,21.576
1525361146.83,7.0456863,21.568
1525361151.98,7.04568759,21.578
1525361157.13,7.04568642,21.575
1525361162.28,7.04568113,21.584
1525361167.43,7.04567948,21.576
1525361172.57,7.04567809,21.576
1525361177.72,7.04567878,21.578
1525361182.87,7.04567987,21.581
1525361188.02,7.04567837,21.581
1525361193.17,7.04567899,21.573
1525361198.32,7.04567954,21.573
1525361203.47,7.04567959,21.572
1525361208.62,7.04567926,21.568
1525361213.77,7.04567937,21.562
1525361218.91,7.04568248,21.549
1525361224.06,7.04568092,21.542
1525361229.21,7.04567911,21.544
1525361234.36,7.04567772,21.529
1525361239.51,7.04568093,21.529
1525361244.66,7.04568009,21.526
1525361249.81,7.0456801,21.523
1525361254.96,7.04567834,21.536
1525361260.11,7.04567939,21.532
1525361265.26,7.04567887,21.533
1525361270.4,7.04567863,21.526
1525361275.55,7.04567928,21.538
1525361280.7,7.04567992,21.541
1525361285.85,7.04567836,21.535
1525361291.0,7.04568029,21.541
1525361296.15,7.04568184,21.545
1525361301.29,7.04568222,21.536
1525361306.44,7.04568097,21.536
1525361311.59,7.04568018,21.533
1525361316.74,7.04567663,21.519
1525361321.89,7.04567744,21.519
1525361327.04,7.0456776,21.516
1525361332.19,7.04567796,21.516
1525361337.34,7.04567844,21.509
1525361342.49,7.04567894,21.518
1525361347.63,7.04567764,21.512
1525361352.78,7.04567876,21.513
1525361357.93,7.04567921,21.509
1525361363.08,7.04567732,21.516
1525361368.23,7.04567811,21.519
1525361373.38,7.04567967,21.523
1525361378.53,7.04567887,21.523
1525361383.67,7.04567782,21.527
1525361388.82,7.04567715,21.523
1525361393.97,7.04567732,21.527
1525361399.12,7.04567798,21.519
1525361404.27,7.04567829,21.519
1525361409.42,7.04567708,21.524
1525361414.57,7.04567739,21.533
1525361419.71,7.04567743,21.529
1525361424.86,7.04567679,21.529
1525361430.01,7.04567844,21.515
1525361435.16,7.04567922,21.518
1525361440.31,7.04568034,21.506
1525361445.46,7.04567979,21.503
1525361450.61,7.04567859,21.501
1525361455.76,7.04567972,21.507
1525361460.91,7.04568026,21.513
1525361466.05,7.04568072,21.509
1525361471.2,7.04568011,21.519
1525361476.35,7.04568177,21.512
1525361481.5,7.04568131,21.513
1525361486.65,7.04567801,21.512
1525361491.8,7.04567669,21.515
1525361496.95,7.0456768,21.51
1525361502.09,7.04567609,21.524
1525361507.24,7.04567658,21.519
1525361512.39,7.04567597,21.51
1525361517.54,7.04567552,21.509
1525361522.69,7.04567683,21.51
1525361527.84,7.04567589,21.526
1525361532.99,7.04567938,21.527
1525361538.13,7.04567848,21.519
1525361543.28,7.04567877,21.518
1525361548.43,7.04567835,21.521
1525361553.58,7.04567858,21.529
1525361558.73,7.04567697,21.527
1525361563.88,7.04567928,21.519
1525361569.03,7.04567918,21.519
1525361574.18,7.04567858,21.507
1525361579.32,7.04567809,21.492
1525361584.47,7.04567772,21.48
1525361589.62,7.04567999,21.467
1525361594.77,7.04567928,21.461
1525361599.92,7.04568,21.461
1525361605.07,7.04567957,21.454
1525361610.22,7.0456782,21.444
1525361615.36,7.04567736,21.44
1525361620.51,7.04567742,21.44
1525361625.66,7.04568024,21.441
1525361630.81,7.04567952,21.44
1525361635.96,7.04567887,21.44
1525361641.1,7.04567749,21.444
1525361646.25,7.04567924,21.447
1525361651.4,7.04568059,21.446
1525361656.55,7.04567967,21.447
1525361661.7,7.04567862,21.437
1525361666.85,7.04567829,21.437
1525361672.0,7.0456782,21.432
1525361677.15,7.04567825,21.428
1525361682.29,7.04567841,21.418
1525361687.44,7.04567864,21.426
1525361692.59,7.04568054,21.421
1525361697.74,7.04568,21.432
1525361702.89,7.04567931,21.437
1525361708.04,7.04567896,21.438
1525361713.19,7.04567852,21.441
1525361718.33,7.04567919,21.441
1525361723.48,7.0456802,21.45
1525361728.63,7.04568035,21.443
1525361733.78,7.04567968,21.452
1525361738.93,7.04567942,21.452
1525361744.08,7.04568051,21.461
1525361749.22,7.04568033,21.47
1525361754.37,7.04568171,21.46
1525361759.52,7.0456806,21.447
1525361764.67,7.04567892,21.441
1525361769.82,7.04567871,21.447
1525361774.97,7.04567942,21.457
1525361780.12,7.04567899,21.452
1525361785.26,7.04567951,21.458
1525361790.41,7.04567824,21.46
1525361795.56,7.04567735,21.469
1525361800.71,7.04567871,21.467
1525361805.86,7.04567903,21.473
1525361811.01,7.04568027,21.472
1525361816.16,7.04567835,21.48
1525361821.3,7.04567846,21.47
1525361826.45,7.04567737,21.458
1525361831.6,7.0456794,21.449
1525361836.75,7.04567924,21.44
1525361841.91,7.04567914,21.435
1525361847.06,7.04567861,21.421
1525361852.21,7.04567653,21.418
1525361857.36,7.04567731,21.405
1525361862.51,7.04567701,21.397
1525361867.66,7.04567736,21.395
1525361872.81,7.04567886,21.398
1525361877.96,7.04568012,21.392
1525361883.11,7.04568034,21.397
1525361888.25,7.0456794,21.397
1525361893.4,7.04567954,21.398
1525361898.55,7.04567973,21.392
1525361903.7,7.04567807,21.388
1525361908.85,7.04567881,21.38
1525361914.0,7.04567842,21.375
1525361919.15,7.0456769,21.366
1525361924.29,7.04567855,21.362
1525361929.44,7.04567827,21.36
1525361934.59,7.04567937,21.357
1525361939.74,7.04567752,21.359
1525361944.89,7.04567904,21.369
1525361950.04,7.04567947,21.368
1525361955.19,7.04567998,21.365
1525361960.34,7.04567858,21.357
1525361965.49,7.04567985,21.36
1525361970.63,7.04567886,21.365
1525361975.78,7.04567849,21.365
1525361980.93,7.04567907,21.372
1525361986.08,7.04568019,21.371
1525361991.23,7.04567995,21.374
1525361996.38,7.04568049,21.389
1525362001.53,7.04567995,21.383
1525362006.68,7.04567884,21.389
1525362011.82,7.04567831,21.391
1525362016.97,7.04567752,21.395
1525362022.12,7.04567768,21.397
1525362027.27,7.04567789,21.394
1525362032.42,7.0456777,21.398
1525362037.57,7.04567906,21.406
1525362042.71,7.04568116,21.398
1525362047.86,7.0456801,21.397
1525362053.01,7.04567999,21.398
1525362058.16,7.04568126,21.385
1525362063.31,7.04567868,21.386
1525362068.46,7.04567587,21.395
1525362073.61,7.04567626,21.392
1525362078.76,7.04567741,21.397
1525362083.9,7.0456786,21.392
1525362089.05,7.04567917,21.395
1525362094.2,7.04567826,21.386
1525362099.35,7.04567773,21.392
1525362104.5,7.04568029,21.408
1525362109.65,7.04567947,21.397
1525362114.8,7.0456787,21.409
1525362119.94,7.04567879,21.4
1525362125.09,7.04567841,21.398
1525362130.24,7.0456786,21.388
1525362135.39,7.04567804,21.385
1525362140.54,7.04567895,21.375
1525362145.69,7.04567854,21.369
1525362150.84,7.04567727,21.369
1525362155.98,7.04567827,21.369
1525362161.13,7.04567764,21.374
1525362166.28,7.04567867,21.378
1525362171.43,7.04567771,21.378
1525362176.58,7.04567811,21.38
1525362181.73,7.04567852,21.378
1525362186.88,7.04567924,21.386
1525362192.02,7.04567893,21.382
1525362197.17,7.04567793,21.377
1525362202.32,7.04567825,21.371
1525362207.47,7.04567887,21.374
1525362212.62,7.04568048,21.377
1525362217.77,7.04567958,21.366
1525362222.91,7.04567809,21.363
1525362228.06,7.04567626,21.362
1525362233.21,7.0456777,21.355
1525362238.36,7.04567847,21.355
1525362243.51,7.04567798,21.352
1525362248.66,7.04567964,21.357
1525362253.81,7.04567884,21.345
1525362258.95,7.04567938,21.34
1525362264.1,7.0456797,21.351
1525362269.25,7.04567933,21.351
1525362274.4,7.04567909,21.355
1525362279.55,7.04567981,21.365
1525362284.7,7.04567738,21.357
1525362289.85,7.04567802,21.346
1525362295.0,7.0456789,21.345
1525362300.14,7.04567779,21.342
1525362305.29,7.04567805,21.337
1525362310.44,7.0456776,21.336
1525362315.59,7.04567623,21.34
1525362320.74,7.0456761,21.34
1525362325.89,7.04567844,21.342
1525362331.04,7.04567674,21.329
1525362336.19,7.04567836,21.334
1525362341.33,7.04567864,21.325
1525362346.48,7.04567794,21.329
1525362351.63,7.04567901,21.336
1525362356.78,7.04567848,21.323
1525362361.93,7.04567835,21.329
1525362367.08,7.04567775,21.34
1525362372.23,7.04567748,21.337
1525362377.37,7.04567903,21.334
1525362382.52,7.04567939,21.34
1525362387.67,7.04567892,21.333
1525362392.82,7.04567883,21.339
1525362397.97,7.0456802,21.334
1525362403.11,7.04567785,21.348
1525362408.26,7.04567774,21.349
1525362413.41,7.04567807,21.346
1525362418.56,7.04567768,21.342
1525362423.71,7.04567714,21.326
1525362428.86,7.0456768,21.322
1525362434.01,7.04567817,21.32
1525362439.16,7.0456771,21.303
1525362444.31,7.04567857,21.306
1525362449.45,7.04567877,21.299
1525362454.6,7.04567831,21.282
1525362459.75,7.04567469,21.294
1525362464.9,7.04567612,21.282
1525362470.05,7.04567797,21.283
1525362475.2,7.04567758,21.279
1525362480.35,7.04567915,21.285
1525362485.5,7.04567818,21.29
1525362490.64,7.04567762,21.3
1525362495.79,7.04567527,21.302
1525362500.94,7.04567563,21.3
1525362506.1,7.04567771,21.302
1525362511.25,7.04567818,21.297
1525362516.4,7.04567742,21.3
1525362521.55,7.04567797,21.302
1525362526.69,7.04567707,21.302
1525362531.84,7.04567739,21.3
1525362536.99,7.04567869,21.297
1525362542.14,7.04567789,21.293
1525362547.29,7.0456777,21.296
1525362552.44,7.0456774,21.3
1525362557.59,7.04567924,21.302
1525362562.74,7.04567804,21.299
1525362567.89,7.04567724,21.303
1525362573.04,7.04567759,21.3
1525362578.18,7.04567791,21.283
1525362583.33,7.04567818,21.283
1525362588.48,7.0456787,21.279
1525362593.63,7.0456794,21.27
1525362598.78,7.04567951,21.27
1525362603.93,7.04567899,21.271
1525362609.08,7.04567926,21.28
1525362614.23,7.04567971,21.268
1525362619.38,7.04567848,21.271
1525362624.52,7.04567747,21.271
1525362629.67,7.04567759,21.267
1525362634.82,7.04567724,21.271
1525362639.97,7.04567668,21.265
1525362645.12,7.04567778,21.274
1525362650.27,7.04567771,21.271
1525362655.42,7.04567779,21.268
1525362660.56,7.04567852,21.279
1525362665.71,7.04567778,21.273
1525362670.86,7.04567847,21.268
1525362676.01,7.04567784,21.253
1525362681.16,7.04567652,21.251
1525362686.31,7.04567655,21.244
1525362691.46,7.04567756,21.228
1525362696.6,7.0456798,21.222
1525362701.75,7.04568075,21.208
1525362706.9,7.04568073,21.216
1525362712.05,7.04567903,21.218
1525362717.2,7.04567838,21.233
1525362722.35,7.0456784,21.23
1525362727.49,7.04567933,21.221
1525362732.64,7.04567786,21.228
1525362737.79,7.04567702,21.225
1525362742.94,7.04567587,21.221
1525362748.09,7.04567719,21.224
1525362753.23,7.04567659,21.211
1525362758.38,7.0456782,21.216
1525362763.53,7.04567867,21.215
1525362768.68,7.04567577,21.205
1525362773.83,7.04567644,21.211
1525362778.98,7.04567903,21.204
1525362784.12,7.04567887,21.207
1525362789.27,7.04567789,21.198
1525362794.42,7.04567612,21.202
1525362799.57,7.04567673,21.207
1525362804.72,7.04567844,21.201
1525362809.87,7.04567843,21.195
1525362815.01,7.04567806,21.205
1525362820.16,7.04567674,21.201
1525362825.31,7.04567852,21.192
1525362830.46,7.04567873,21.188
1525362835.61,7.04567809,21.187
1525362840.76,7.04567871,21.184
1525362845.91,7.04567903,21.176
1525362851.05,7.04568074,21.179
1525362856.2,7.04567939,21.176
1525362861.35,7.045679,21.179
1525362866.5,7.0456789,21.164
1525362871.65,7.04567935,21.166
1525362876.8,7.04567932,21.15
1525362881.95,7.04567822,21.149
1525362887.09,7.04567739,21.146
1525362892.24,7.0456783,21.141
1525362897.39,7.04567881,21.138
1525362902.54,7.04567998,21.136
1525362907.69,7.04568097,21.13
1525362912.84,7.04568131,21.121
1525362917.99,7.04567984,21.127
1525362923.13,7.04567886,21.118
1525362928.28,7.04568006,21.109
1525362933.43,7.04567869,21.103
1525362938.58,7.04567711,21.101
1525362943.73,7.0456769,21.087
1525362948.87,7.04567567,21.086
1525362954.02,7.04567629,21.072
1525362959.17,7.04567732,21.074
1525362964.32,7.04567793,21.069
1525362969.47,7.04567879,21.061
1525362974.62,7.04567994,21.046
1525362979.76,7.04567873,21.037
1525362984.91,7.04567876,21.037
1525362990.06,7.04567882,21.025
1525362995.21,7.04567986,21.029
1525363000.36,7.04567842,21.023
1525363005.51,7.04567594,21.026
1525363010.66,7.04567669,21.012
1525363015.81,7.045677,21.009
1525363020.95,7.04567732,21.011
1525363026.1,7.04567887,21.009
1525363031.25,7.04567811,21.012
1525363036.4,7.04567667,21.014
1525363041.54,7.04567721,21.009
1525363046.69,7.04567733,21.009
1525363051.84,7.04567867,21.009
1525363056.99,7.04568032,21.006
1525363062.14,7.04568038,21.005
1525363067.29,7.04568008,21.002
1525363072.44,7.04567863,21.0
1525363077.59,7.0456795,21.003
1525363082.73,7.0456807,21.0
1525363087.88,7.04567982,20.997
1525363093.03,7.04568012,21.0
1525363098.18,7.04567921,20.992
1525363103.33,7.04568039,21.0
1525363108.47,7.04568129,21.0
1525363113.62,7.0456793,21.0
1525363118.77,7.04568022,20.988
1525363123.92,7.04567845,20.995
1525363129.07,7.04567705,20.992
1525363134.22,7.04567796,20.994
1525363139.36,7.04567889,20.988
1525363144.51,7.04567634,20.988
1525363149.66,7.04567653,20.991
1525363154.81,7.045678,20.989
1525363159.96,7.04567759,20.985
1525363165.11,7.04567835,20.991
1525363170.26,7.04567868,20.995
1525363175.4,7.04567798,20.999
1525363180.55,7.04567958,21.0
1525363185.7,7.04567878,21.0
1525363190.85,7.04567931,20.994
1525363196.0,7.045679,21.002
1525363201.15,7.04567952,21.002
1525363206.29,7.04567917,21.0
1525363211.44,7.04567737,20.995
1525363216.59,7.04567744,20.983
1525363221.74,7.04567798,20.994
1525363226.89,7.04567834,20.985
1525363232.04,7.04567828,20.977
1525363237.18,7.04567753,20.966
1525363242.33,7.04567829,20.966
1525363247.48,7.04567798,20.951
1525363252.63,7.04567828,20.953
1525363257.78,7.04567972,20.948
1525363262.93,7.04567805,20.954
1525363268.08,7.04567785,20.951
1525363273.23,7.04567712,20.953
1525363278.38,7.04567758,20.945
1525363283.52,7.04567922,20.956
1525363288.67,7.04567935,20.951
1525363293.82,7.0456799,20.942
1525363298.97,7.04568101,20.96
1525363304.12,7.04567998,20.957
1525363309.27,7.04567831,20.949
1525363314.42,7.0456791,20.957
1525363319.57,7.04567826,20.953
1525363324.72,7.04567721,20.957
1525363329.87,7.04567671,20.949
1525363335.01,7.0456753,20.949
1525363340.16,7.04567677,20.943
1525363345.31,7.04567716,20.939
1525363350.46,7.04567755,20.931
1525363355.61,7.04567559,20.92
1525363360.76,7.04567735,20.916
1525363365.91,7.04567754,20.919
1525363371.06,7.04567721,20.925
1525363376.2,7.04567682,20.923
1525363381.35,7.04567865,20.919
1525363386.5,7.04567892,20.916
1525363391.65,7.04567935,20.919
1525363396.8,7.04567834,20.928
1525363401.95,7.04567911,20.942
1525363407.1,7.04567801,20.939
1525363412.25,7.0456768,20.942
1525363417.4,7.04567694,20.945
1525363422.55,7.04567691,20.948
1525363427.69,7.04567721,20.953
1525363432.84,7.04567642,20.951
1525363437.99,7.04567789,20.943
1525363443.14,7.04567802,20.939
1525363448.29,7.04567805,20.933
1525363453.44,7.0456767,20.928
1525363458.59,7.04567669,20.925
1525363463.74,7.04567799,20.92
1525363468.88,7.04567777,20.92
1525363474.03,7.04567885,20.91
1525363479.18,7.04567953,20.904
1525363484.33,7.04568068,20.904
1525363489.48,7.04568014,20.896
1525363494.63,7.04568039,20.916
1525363499.78,7.04567926,20.913
1525363504.93,7.04567943,20.92
1525363510.07,7.0456789,20.923
1525363515.22,7.04567579,20.928
1525363520.37,7.04567678,20.939
1525363525.52,7.04567811,20.93
1525363530.67,7.04568069,20.928
1525363535.82,7.04567881,20.922
1525363540.96,7.04567931,20.916
1525363546.11,7.04567805,20.916
1525363551.26,7.04567843,20.919
1525363556.41,7.0456788,20.911
1525363561.56,7.04567826,20.911
1525363566.71,7.04567818,20.907
1525363571.86,7.04567645,20.913
1525363577.0,7.04567647,20.908
1525363582.15,7.0456748,20.899
1525363587.3,7.04567605,20.891
1525363592.45,7.04567558,20.899
1525363597.6,7.04567677,20.891
1525363602.75,7.04567623,20.89
1525363607.9,7.04567516,20.877
1525363613.04,7.04567723,20.89
