resistance,ppm,temp_c
19970.164,-0.81,24.999
19970.164,-0.81,24.997
19970.151,-1.46,25.005
19970.151,-1.46,25.005
19970.151,-1.46,25.005
19970.151,-1.46,24.999
19970.151,-1.46,24.992
19970.151,-1.46,25.0
19970.151,-1.46,24.986
19970.151,-1.46,24.988
19970.151,-1.46,24.999
19970.151,-1.46,25.012
19970.151,-1.46,24.993
19970.151,-1.46,24.996
19970.151,-1.46,25.0
19970.179,-0.06,25.003
19970.179,-0.06,24.997
19970.179,-0.06,25.001
19970.179,-0.06,25.001
19970.179,-0.06,25.007
19970.179,-0.06,24.999
19970.179,-0.06,24.995
19970.179,-0.06,25.015
19970.179,-0.06,25.003
19970.179,-0.06,25.0
19970.179,-0.06,25.01
19970.179,-0.06,24.997
19970.179,-0.06,25.01
19970.179,-0.06,25.007
19970.159,-1.06,25.01
19970.159,-1.06,25.008
19970.159,-1.06,25.01
19970.159,-1.06,24.996
19970.159,-1.06,25.014
19970.159,-1.06,24.988
19970.159,-1.06,25.001
19970.159,-1.06,24.997
19970.159,-1.06,24.995
19970.159,-1.06,24.997
19970.159,-1.06,24.999
19970.159,-1.06,25.005
19970.159,-1.06,25.0
19970.133,-2.36,25.008
19970.133,-2.36,25.007
19970.133,-2.36,24.995
19970.133,-2.36,25.005
19970.133,-2.36,25.004
19970.133,-2.36,25.0
19970.133,-2.36,24.992
19970.133,-2.36,24.995
19970.133,-2.36,24.997
19970.133,-2.36,24.995
19970.133,-2.36,24.995
19970.133,-2.36,25.005
19970.133,-2.36,24.995
19970.133,-2.36,25.003
19970.166,-0.71,24.993
19970.166,-0.71,25.003
19970.166,-0.71,24.992
19970.166,-0.71,25.007
19970.166,-0.71,24.992
19970.166,-0.71,24.984
19970.166,-0.71,25.007
19970.166,-0.71,25.0
19970.166,-0.71,25.007
19970.166,-0.71,25.008
19970.166,-0.71,25.004
19970.166,-0.71,25.0
19970.166,-0.71,24.996
19970.166,-0.71,25.004
19970.166,-0.71,24.999
19970.166,-0.71,24.993
19970.166,-0.71,24.996
19970.166,-0.71,25.01
19970.166,-0.71,25.01
19970.166,-0.71,25.0
19970.166,-0.71,24.999
19970.166,-0.71,24.996
19970.166,-0.71,25.005
19970.166,-0.71,24.999
19970.166,-0.71,24.997
19970.166,-0.71,25.0
19970.154,-1.31,24.997
19970.154,-1.31,25.011
19970.154,-1.31,25.003
19970.154,-1.31,25.008
19970.154,-1.31,25.001
19970.154,-1.31,25.021
19970.154,-1.31,25.008
19970.154,-1.31,25.003
19970.154,-1.31,25.018
19970.154,-1.31,24.997
19970.154,-1.31,25.005
19970.154,-1.31,25.007
19970.154,-1.31,24.999
19970.154,-1.31,24.999
19970.179,-0.06,25.005
19970.179,-0.06,25.0
19970.179,-0.06,24.996
19970.179,-0.06,24.993
19970.179,-0.06,24.992
19970.179,-0.06,24.996
19970.179,-0.06,24.997
19970.179,-0.06,24.992
19970.179,-0.06,25.01
19970.179,-0.06,25.0
19970.179,-0.06,24.995
19970.179,-0.06,25.005
19970.179,-0.06,25.004
19970.156,-1.21,25.018
19970.156,-1.21,24.993
19970.156,-1.21,25.008
19970.156,-1.21,24.995
19970.156,-1.21,25.007
19970.156,-1.21,25.008
19970.156,-1.21,25.003
19970.156,-1.21,25.008
19970.156,-1.21,25.001
19970.156,-1.21,25.007
19970.156,-1.21,25.007
19970.156,-1.21,24.997
19970.156,-1.21,24.999
19970.156,-1.21,25.003
19970.192,0.59,25.004
19970.192,0.59,24.997
19970.192,0.59,25.007
19970.192,0.59,24.999
19970.192,0.59,25.004
19970.192,0.59,24.996
19970.192,0.59,25.001
19970.192,0.59,25.0
19970.192,0.59,25.012
19970.192,0.59,25.01
19970.192,0.59,25.001
19970.192,0.59,25.007
19970.192,0.59,25.0
19970.187,0.34,24.992
19970.187,0.34,25.004
19970.187,0.34,24.985
19970.187,0.34,25.014
19970.187,0.34,24.995
19970.187,0.34,25.007
19970.187,0.34,25.008
19970.187,0.34,24.997
19970.187,0.34,24.982
19970.187,0.34,24.989
19970.187,0.34,25.001
19970.187,0.34,25.004
19970.187,0.34,25.003
19970.159,-1.06,24.996
19970.159,-1.06,25.007
19970.159,-1.06,24.992
19970.159,-1.06,25.012
19970.159,-1.06,25.005
19970.159,-1.06,25.01
19970.159,-1.06,25.003
19970.159,-1.06,25.0
19970.159,-1.06,25.001
19970.159,-1.06,25.0
19970.159,-1.06,25.003
19970.159,-1.06,25.0
19970.159,-1.06,25.003
19970.159,-1.06,25.01
19970.199,0.94,25.001
19970.199,0.94,24.995
19970.199,0.94,24.986
19970.199,0.94,25.005
19970.199,0.94,25.004
19970.199,0.94,25.003
19970.199,0.94,25.01
19970.199,0.94,25.005
19970.199,0.94,24.995
19970.199,0.94,25.007
19970.199,0.94,25.003
19970.199,0.94,25.007
19970.199,0.94,25.007
19970.176,-0.21,25.003
19970.176,-0.21,25.001
19970.176,-0.21,25.001
19970.176,-0.21,24.981
19970.176,-0.21,25.0
19970.176,-0.21,25.005
19970.176,-0.21,24.993
19970.176,-0.21,25.0
19970.176,-0.21,25.004
19970.176,-0.21,24.996
19970.176,-0.21,25.003
19970.176,-0.21,25.012
19970.176,-0.21,25.007
19970.164,-0.81,25.007
19970.164,-0.81,25.003
19970.164,-0.81,25.01
19970.164,-0.81,25.007
19970.164,-0.81,25.012
19970.164,-0.81,25.012
19970.164,-0.81,24.999
19970.164,-0.81,25.011
19970.164,-0.81,25.003
19970.164,-0.81,24.996
19970.164,-0.81,24.996
19970.164,-0.81,24.99
19970.164,-0.81,25.015
19970.164,-0.81,24.985
19970.212,1.59,25.003
19970.212,1.59,25.012
19970.212,1.59,24.995
19970.212,1.59,24.989
19970.212,1.59,25.018
19970.212,1.59,24.986
19970.212,1.59,24.997
19970.212,1.59,25.004
19970.212,1.59,25.005
19970.212,1.59,24.986
19970.212,1.59,25.005
19970.212,1.59,25.001
19970.212,1.59,25.008
19970.161,-0.96,24.989
19970.161,-0.96,25.0
19970.161,-0.96,25.014
19970.161,-0.96,25.003
19970.161,-0.96,25.01
19970.161,-0.96,25.007
19970.161,-0.96,25.008
19970.161,-0.96,25.0
19970.161,-0.96,24.997
19970.161,-0.96,25.003
19970.161,-0.96,25.001
19970.161,-0.96,25.0
19970.161,-0.96,25.004
19970.161,-0.96,25.004
19970.156,-1.21,25.004
19970.156,-1.21,24.997
19970.156,-1.21,24.997
19970.156,-1.21,25.008
19970.156,-1.21,24.989
19970.156,-1.21,24.997
19970.156,-1.21,24.984
19970.156,-1.21,24.999
19970.156,-1.21,25.0
19970.156,-1.21,25.0
19970.156,-1.21,24.989
19970.156,-1.21,25.01
19970.156,-1.21,25.004
19970.194,0.69,25.001
19970.194,0.69,25.005
19970.194,0.69,25.004
19970.194,0.69,24.997
19970.194,0.69,25.001
19970.194,0.69,24.999
19970.194,0.69,24.993
19970.194,0.69,25.0
19970.194,0.69,25.0
19970.194,0.69,25.004
19970.194,0.69,24.999
19970.194,0.69,25.008
19970.194,0.69,25.019
19970.182,0.09,25.004
19970.182,0.09,25.005
19970.182,0.09,25.001
19970.182,0.09,24.996
19970.182,0.09,24.997
19970.182,0.09,25.007
19970.182,0.09,24.999
19970.182,0.09,25.0
19970.182,0.09,24.999
19970.182,0.09,24.997
19970.182,0.09,24.993
19970.182,0.09,25.0
19970.182,0.09,24.982
19970.182,0.09,25.014
19970.151,-1.46,25.005
19970.151,-1.46,25.007
19970.151,-1.46,25.005
19970.151,-1.46,25.016
19970.151,-1.46,25.003
19970.151,-1.46,24.995
19970.151,-1.46,25.007
19970.151,-1.46,24.993
19970.151,-1.46,24.988
19970.151,-1.46,25.004
19970.151,-1.46,24.995
19970.151,-1.46,25.003
19970.151,-1.46,24.996
19970.202,1.09,24.992
19970.202,1.09,24.996
19970.202,1.09,24.993
19970.202,1.09,25.001
19970.202,1.09,25.01
19970.202,1.09,25.003
19970.202,1.09,25.012
19970.202,1.09,25.015
19970.202,1.09,25.016
19970.202,1.09,25.003
19970.202,1.09,25.003
19970.202,1.09,24.996
19970.202,1.09,25.014
19970.202,1.09,25.004
19970.171,-0.46,24.985
19970.171,-0.46,24.996
19970.171,-0.46,24.992
19970.171,-0.46,24.996
19970.171,-0.46,25.003
19970.171,-0.46,24.982
19970.171,-0.46,24.989
19970.171,-0.46,25.001
19970.171,-0.46,25.011
19970.171,-0.46,24.996
19970.171,-0.46,25.011
19970.171,-0.46,25.005
19970.171,-0.46,25.014
19970.176,-0.21,24.999
19970.176,-0.21,25.01
19970.176,-0.21,25.014
19970.176,-0.21,24.999
19970.176,-0.21,25.001
19970.176,-0.21,25.003
19970.176,-0.21,25.001
19970.176,-0.21,25.003
19970.176,-0.21,24.996
19970.176,-0.21,25.008
19970.176,-0.21,24.993
19970.176,-0.21,25.007
19970.176,-0.21,25.001
19970.176,-0.21,24.995
19970.176,-0.21,25.007
19970.176,-0.21,25.005
19970.176,-0.21,24.986
19970.176,-0.21,24.993
19970.176,-0.21,24.99
19970.176,-0.21,25.0
19970.176,-0.21,25.003
19970.176,-0.21,25.0
19970.176,-0.21,25.0
19970.176,-0.21,25.003
19970.176,-0.21,24.989
19970.176,-0.21,25.001
19970.176,-0.21,24.992
19970.159,-1.06,25.008
19970.159,-1.06,25.003
19970.159,-1.06,25.005
19970.159,-1.06,24.997
19970.159,-1.06,25.012
19970.159,-1.06,24.993
19970.159,-1.06,25.007
19970.159,-1.06,24.996
19970.159,-1.06,25.001
19970.159,-1.06,25.005
19970.159,-1.06,25.016
19970.159,-1.06,25.01
19970.159,-1.06,25.018
19970.159,-1.06,24.993
19970.159,-1.06,24.997
19970.159,-1.06,25.003
19970.159,-1.06,24.995
19970.159,-1.06,25.011
19970.159,-1.06,24.996
19970.159,-1.06,24.999
19970.159,-1.06,24.996
19970.159,-1.06,24.992
19970.159,-1.06,24.999
19970.159,-1.06,24.988
19970.159,-1.06,24.99
19970.159,-1.06,24.993
19970.194,0.69,25.0
19970.194,0.69,24.986
19970.194,0.69,25.0
19970.194,0.69,25.005
19970.194,0.69,25.0
19970.194,0.69,24.99
19970.194,0.69,24.996
19970.194,0.69,24.999
19970.194,0.69,25.001
19970.194,0.69,25.012
19970.194,0.69,25.005
19970.194,0.69,25.004
19970.194,0.69,25.007
19970.194,0.69,25.005
19970.174,-0.31,25.005
19970.174,-0.31,25.008
19970.174,-0.31,24.993
19970.174,-0.31,24.993
19970.174,-0.31,25.012
19970.174,-0.31,25.012
19970.174,-0.31,25.008
19970.174,-0.31,24.989
19970.174,-0.31,25.003
19970.174,-0.31,25.016
19970.174,-0.31,25.004
19970.174,-0.31,25.008
19970.174,-0.31,25.007
19970.199,0.94,25.003
19970.199,0.94,24.992
19970.199,0.94,25.011
19970.199,0.94,25.003
19970.199,0.94,24.992
19970.199,0.94,24.996
19970.199,0.94,24.996
19970.199,0.94,24.982
19970.199,0.94,25.003
19970.199,0.94,24.992
19970.199,0.94,25.0
19970.199,0.94,24.985
19970.199,0.94,24.996
19970.199,0.94,25.003
19970.189,0.44,24.997
19970.189,0.44,25.005
19970.189,0.44,24.995
19970.189,0.44,24.996
19970.189,0.44,25.007
19970.189,0.44,25.0
19970.189,0.44,25.008
19970.189,0.44,24.993
19970.189,0.44,25.0
19970.189,0.44,24.999
19970.189,0.44,25.01
19970.189,0.44,25.004
19970.189,0.44,24.996
19970.199,0.94,24.988
19970.199,0.94,24.999
19970.199,0.94,24.995
19970.199,0.94,25.001
19970.199,0.94,24.986
19970.199,0.94,25.007
19970.199,0.94,24.989
19970.199,0.94,24.997
19970.199,0.94,25.016
19970.199,0.94,24.995
19970.199,0.94,25.003
19970.199,0.94,25.01
19970.199,0.94,25.003
19970.202,1.09,25.01
19970.202,1.09,25.007
19970.202,1.09,25.01
19970.202,1.09,25.004
19970.202,1.09,24.997
19970.202,1.09,25.008
19970.202,1.09,25.008
19970.202,1.09,25.005
19970.202,1.09,25.005
19970.202,1.09,25.0
19970.202,1.09,25.018
19970.202,1.09,25.001
19970.202,1.09,24.989
19970.202,1.09,25.003
19970.192,0.59,25.0
19970.192,0.59,25.0
19970.192,0.59,24.985
19970.192,0.59,24.997
19970.192,0.59,25.0
19970.192,0.59,24.986
19970.192,0.59,24.989
19970.192,0.59,24.989
19970.192,0.59,25.001
19970.192,0.59,25.008
19970.192,0.59,25.005
19970.192,0.59,24.995
19970.192,0.59,24.999
19970.179,-0.06,25.005
19970.179,-0.06,25.0
19970.179,-0.06,24.996
19970.179,-0.06,25.004
19970.179,-0.06,24.995
19970.179,-0.06,25.007
19970.179,-0.06,25.012
19970.179,-0.06,24.997
19970.179,-0.06,24.996
19970.179,-0.06,25.001
19970.179,-0.06,24.985
19970.179,-0.06,25.004
19970.179,-0.06,24.996
19970.179,-0.06,24.993
19970.184,0.19,24.995
19970.184,0.19,24.999
19970.184,0.19,25.012
19970.184,0.19,25.001
19970.184,0.19,24.989
19970.184,0.19,25.012
19970.184,0.19,24.989
19970.184,0.19,24.988
19970.184,0.19,25.008
19970.184,0.19,25.0
19970.184,0.19,24.997
19970.184,0.19,25.007
19970.184,0.19,25.004
19970.189,0.44,24.999
19970.189,0.44,25.007
19970.189,0.44,24.992
19970.189,0.44,24.992
19970.189,0.44,24.992
19970.189,0.44,25.005
19970.189,0.44,24.996
19970.189,0.44,25.011
19970.189,0.44,25.0
19970.189,0.44,25.005
19970.189,0.44,25.0
19970.189,0.44,25.004
19970.189,0.44,25.0
19970.171,-0.46,25.004
19970.171,-0.46,25.01
19970.171,-0.46,24.993
19970.171,-0.46,24.985
19970.171,-0.46,24.992
19970.171,-0.46,24.982
19970.171,-0.46,24.997
19970.171,-0.46,24.992
19970.171,-0.46,25.0
19970.171,-0.46,24.992
19970.171,-0.46,24.989
19970.171,-0.46,25.005
19970.171,-0.46,25.004
19970.171,-0.46,25.007
19970.182,0.09,25.011
19970.182,0.09,25.0
19970.182,0.09,24.997
19970.182,0.09,25.012
19970.182,0.09,25.003
19970.182,0.09,24.99
19970.182,0.09,25.014
19970.182,0.09,24.995
19970.182,0.09,25.008
19970.182,0.09,24.99
19970.182,0.09,24.995
19970.182,0.09,24.978
19970.182,0.09,24.992
19970.159,-1.06,24.989
19970.159,-1.06,25.015
19970.159,-1.06,25.003
19970.159,-1.06,25.001
19970.159,-1.06,25.003
19970.159,-1.06,25.01
19970.159,-1.06,25.005
19970.159,-1.06,25.014
19970.159,-1.06,25.012
19970.159,-1.06,24.996
19970.159,-1.06,25.0
19970.159,-1.06,24.997
19970.159,-1.06,25.001
19970.159,-1.06,24.995
19970.133,-2.36,25.001
19970.133,-2.36,25.004
19970.133,-2.36,25.008
19970.133,-2.36,25.01
19970.133,-2.36,25.008
19970.133,-2.36,25.005
19970.133,-2.36,25.004
19970.133,-2.36,25.0
19970.133,-2.36,24.988
19970.133,-2.36,24.986
19970.133,-2.36,24.992
19970.133,-2.36,24.995
19970.133,-2.36,25.008
19970.169,-0.56,25.0
19970.169,-0.56,25.008
19970.169,-0.56,24.99
19970.169,-0.56,25.001
19970.169,-0.56,24.997
19970.169,-0.56,24.984
19970.169,-0.56,25.012
19970.169,-0.56,25.011
19970.169,-0.56,25.005
19970.169,-0.56,25.01
19970.169,-0.56,25.008
19970.169,-0.56,25.008
19970.169,-0.56,25.001
19970.149,-1.56,24.986
19970.149,-1.56,25.018
19970.149,-1.56,25.0
19970.149,-1.56,24.996
19970.149,-1.56,24.992
19970.149,-1.56,24.988
19970.149,-1.56,24.985
19970.149,-1.56,25.0
19970.149,-1.56,24.999
19970.149,-1.56,24.999
19970.149,-1.56,24.999
19970.149,-1.56,24.993
19970.149,-1.56,25.014
19970.149,-1.56,25.001
19970.149,-1.56,25.005
19970.149,-1.56,25.001
19970.149,-1.56,25.011
19970.149,-1.56,25.005
19970.149,-1.56,24.993
19970.149,-1.56,25.01
19970.149,-1.56,24.995
19970.149,-1.56,25.012
19970.149,-1.56,24.989
19970.149,-1.56,25.0
19970.149,-1.56,25.004
19970.149,-1.56,25.004
19970.149,-1.56,25.004
19970.179,-0.06,25.0
19970.179,-0.06,24.999
19970.179,-0.06,25.003
19970.179,-0.06,25.003
19970.179,-0.06,25.004
19970.179,-0.06,24.985
19970.179,-0.06,24.997
19970.179,-0.06,24.984
19970.179,-0.06,25.004
19970.179,-0.06,24.993
19970.179,-0.06,24.992
19970.179,-0.06,25.001
19970.179,-0.06,24.997
19970.179,-0.06,24.981
19970.138,-2.11,25.01
19970.138,-2.11,24.997
19970.138,-2.11,25.012
19970.138,-2.11,25.001
19970.138,-2.11,24.997
19970.138,-2.11,25.011
19970.138,-2.11,24.993
19970.138,-2.11,25.01
19970.138,-2.11,25.011
19970.138,-2.11,25.0
19970.138,-2.11,24.999
19970.138,-2.11,24.981
19970.138,-2.11,24.99
19970.179,-0.06,24.984
19970.179,-0.06,24.989
19970.179,-0.06,24.997
19970.179,-0.06,24.992
19970.179,-0.06,24.978
19970.179,-0.06,24.993
19970.179,-0.06,25.001
19970.179,-0.06,25.01
19970.179,-0.06,25.01
19970.179,-0.06,25.011
19970.179,-0.06,25.012
19970.179,-0.06,24.993
19970.179,-0.06,25.003
19970.189,0.44,25.007
19970.189,0.44,24.996
19970.189,0.44,24.996
19970.189,0.44,25.015
19970.189,0.44,24.997
19970.189,0.44,24.997
19970.189,0.44,25.018
19970.189,0.44,24.997
19970.189,0.44,24.992
19970.189,0.44,25.01
19970.189,0.44,24.985
19970.189,0.44,24.995
19970.189,0.44,24.996
19970.189,0.44,24.992
19970.131,-2.46,24.996
19970.131,-2.46,25.008
19970.131,-2.46,24.999
19970.131,-2.46,24.992
19970.131,-2.46,25.003
19970.131,-2.46,24.999
19970.131,-2.46,24.993
19970.131,-2.46,25.01
19970.131,-2.46,24.989
19970.131,-2.46,25.015
19970.131,-2.46,25.018
19970.131,-2.46,25.007
19970.131,-2.46,25.016
19970.202,1.09,24.989
19970.202,1.09,25.004
19970.202,1.09,25.003
19970.202,1.09,25.001
19970.202,1.09,25.005
19970.202,1.09,24.992
19970.202,1.09,24.984
19970.202,1.09,24.99
19970.202,1.09,24.989
19970.202,1.09,24.99
19970.202,1.09,24.999
19970.202,1.09,24.996
19970.202,1.09,25.007
19970.159,-1.06,25.004
19970.159,-1.06,25.001
19970.159,-1.06,25.008
19970.159,-1.06,25.0
19970.159,-1.06,25.0
19970.159,-1.06,25.018
19970.159,-1.06,24.996
19970.159,-1.06,24.993
19970.159,-1.06,25.003
19970.159,-1.06,24.997
19970.159,-1.06,24.986
19970.159,-1.06,24.99
19970.159,-1.06,25.0
19970.159,-1.06,24.993
19970.174,-0.31,24.999
19970.174,-0.31,25.005
19970.174,-0.31,25.005
19970.174,-0.31,25.001
19970.174,-0.31,25.01
19970.174,-0.31,24.999
19970.174,-0.31,25.012
19970.174,-0.31,25.008
19970.174,-0.31,25.01
19970.174,-0.31,24.981
19970.174,-0.31,24.997
19970.174,-0.31,24.995
19970.174,-0.31,25.008
19970.209,1.44,24.986
19970.209,1.44,25.001
19970.209,1.44,25.011
19970.209,1.44,24.996
19970.209,1.44,24.993
19970.209,1.44,24.995
19970.209,1.44,24.985
19970.209,1.44,24.997
19970.209,1.44,25.007
19970.209,1.44,25.0
19970.209,1.44,25.001
19970.209,1.44,24.997
19970.209,1.44,24.992
19970.209,1.44,24.997
19970.166,-0.71,24.989
19970.166,-0.71,25.015
19970.166,-0.71,25.004
19970.166,-0.71,25.008
19970.166,-0.71,25.0
19970.166,-0.71,25.003
19970.166,-0.71,24.999
19970.166,-0.71,25.011
19970.166,-0.71,25.01
19970.166,-0.71,25.003
19970.166,-0.71,24.985
19970.166,-0.71,24.999
19970.166,-0.71,24.984
19970.159,-1.06,24.992
19970.159,-1.06,24.99
19970.159,-1.06,24.984
19970.159,-1.06,25.001
19970.159,-1.06,24.988
19970.159,-1.06,24.995
19970.159,-1.06,25.008
19970.159,-1.06,25.01
19970.159,-1.06,24.99
19970.159,-1.06,25.004
19970.159,-1.06,25.001
19970.159,-1.06,25.003
19970.159,-1.06,25.003
19970.197,0.84,24.995
19970.197,0.84,25.012
19970.197,0.84,25.004
19970.197,0.84,25.016
19970.197,0.84,24.999
19970.197,0.84,24.992
19970.197,0.84,25.005
19970.197,0.84,24.995
19970.197,0.84,24.995
19970.197,0.84,24.995
19970.197,0.84,24.985
19970.197,0.84,24.995
19970.197,0.84,25.008
19970.197,0.84,25.001
19970.149,-1.56,25.003
19970.149,-1.56,25.011
19970.149,-1.56,24.992
19970.149,-1.56,25.015
19970.149,-1.56,24.985
19970.149,-1.56,25.0
19970.149,-1.56,24.995
19970.149,-1.56,24.993
19970.149,-1.56,24.997
19970.149,-1.56,24.992
19970.149,-1.56,24.999
19970.149,-1.56,24.996
19970.149,-1.56,24.99
19970.194,0.69,24.996
19970.194,0.69,25.005
19970.194,0.69,25.003
19970.194,0.69,24.989
19970.194,0.69,25.003
19970.194,0.69,25.007
19970.194,0.69,24.996
19970.194,0.69,24.995
19970.194,0.69,24.981
19970.194,0.69,25.012
19970.194,0.69,25.0
19970.194,0.69,25.0
19970.194,0.69,25.01
19970.194,0.69,25.011
19970.184,0.19,25.003
19970.184,0.19,25.01
19970.184,0.19,24.995
19970.184,0.19,25.008
19970.184,0.19,25.007
19970.184,0.19,24.996
19970.184,0.19,24.999
19970.184,0.19,24.997
19970.184,0.19,24.997
19970.184,0.19,24.99
19970.184,0.19,24.995
19970.184,0.19,25.003
19970.184,0.19,24.989
19970.166,-0.71,24.993
19970.166,-0.71,24.997
19970.166,-0.71,24.993
19970.166,-0.71,25.003
19970.166,-0.71,25.007
19970.166,-0.71,25.019
19970.166,-0.71,24.993
19970.166,-0.71,24.992
19970.166,-0.71,25.001
19970.166,-0.71,25.004
19970.166,-0.71,25.003
19970.166,-0.71,24.997
19970.166,-0.71,25.007
19970.169,-0.56,24.995
19970.169,-0.56,25.003
19970.169,-0.56,25.0
19970.169,-0.56,25.012
19970.169,-0.56,24.999
19970.169,-0.56,25.0
19970.169,-0.56,24.993
19970.169,-0.56,25.007
19970.169,-0.56,25.01
19970.169,-0.56,25.012
19970.169,-0.56,25.019
19970.169,-0.56,25.008
19970.169,-0.56,25.005
19970.169,-0.56,24.995
19970.182,0.09,24.993
19970.182,0.09,24.988
19970.182,0.09,24.99
19970.182,0.09,24.982
19970.182,0.09,24.99
19970.182,0.09,24.997
19970.182,0.09,24.995
19970.182,0.09,24.996
19970.182,0.09,25.004
19970.182,0.09,25.003
19970.182,0.09,24.981
19970.182,0.09,25.0
19970.182,0.09,25.001
19970.149,-1.56,24.99
19970.149,-1.56,24.988
19970.149,-1.56,24.999
19970.149,-1.56,25.003
19970.149,-1.56,25.005
19970.149,-1.56,25.014
19970.149,-1.56,25.005
19970.149,-1.56,25.003
19970.149,-1.56,25.019
19970.149,-1.56,25.0
19970.149,-1.56,24.988
19970.149,-1.56,24.997
19970.149,-1.56,25.004
19970.149,-1.56,25.001
19970.189,0.44,25.0
19970.189,0.44,25.019
19970.189,0.44,24.99
19970.189,0.44,24.993
19970.189,0.44,24.997
19970.189,0.44,24.997
19970.189,0.44,25.003
19970.189,0.44,25.004
19970.189,0.44,25.0
19970.189,0.44,24.996
19970.189,0.44,25.004
19970.189,0.44,25.011
19970.189,0.44,24.99
19970.179,-0.06,24.989
19970.179,-0.06,25.003
19970.179,-0.06,24.986
19970.179,-0.06,24.996
19970.179,-0.06,24.99
19970.179,-0.06,24.99
19970.179,-0.06,24.985
19970.179,-0.06,25.008
19970.179,-0.06,25.007
19970.179,-0.06,24.997
19970.179,-0.06,25.004
19970.179,-0.06,24.99
19970.179,-0.06,24.99
19970.138,-2.11,25.014
19970.138,-2.11,25.0
19970.138,-2.11,25.001
19970.138,-2.11,25.018
