timestamp,EDC-501J
1500522399.361,10001428.0
1500522402.706,10001428.0
1500522406.052,10001426.0
1500522409.397,10001428.0
1500522412.743,10001438.0
1500522416.088,10001436.0
1500522419.433,10001434.0
1500522422.779,10001433.0
1500522426.125,10001433.0
1500522429.470,10001434.0
1500522432.815,10001433.0
1500522436.161,10001431.0
1500522439.506,10001431.0
1500522442.852,10001428.0
1500522446.197,10001434.0
1500522449.542,10001437.0
1500522452.909,10001432.0
1500522456.233,10001436.0
1500522459.579,10001430.0
1500522462.924,10001430.0
1500522466.269,10001429.0
1500522469.615,10001428.0
1500522472.960,10001432.0
1500522476.306,10001431.0
1500522479.651,10001434.0
1500522482.997,10001430.0
1500522486.342,10001430.0
1500522489.688,10001432.0
1500522493.033,10001435.0
1500522496.379,10001432.0
1500522499.724,10001437.0
1500522503.070,10001432.0
1500522506.415,10001432.0
1500522509.760,10001436.0
1500522513.106,10001437.0
1500522516.451,10001437.0
1500522519.796,10001433.0
1500522523.142,10001434.0
1500522526.487,10001434.0
1500522529.833,10001431.0
1500522533.178,10001433.0
1500522536.524,10001428.0
1500522539.869,10001430.0
1500522543.215,10001432.0
1500522546.560,10001427.0
1500522549.906,10001432.0
1500522553.251,10001431.0
1500522556.596,10001434.0
1500522559.942,10001431.0
1500522563.287,10001429.0
1500522566.633,10001427.0
1500522569.978,10001431.0
1500522573.324,10001432.0
1500522576.669,10001430.0
1500522580.015,10001429.0
1500522583.360,10001427.0
1500522586.705,10001427.0
1500522590.051,10001429.0
1500522593.396,10001433.0
1500522596.742,10001429.0
1500522600.087,10001424.0
1500522603.433,10001426.0
1500522606.778,10001430.0
1500522610.124,10001426.0
1500522613.469,10001424.0
1500522616.814,10001424.0
1500522620.160,10001424.0
1500522623.505,10001423.0
1500522626.851,10001424.0
1500522630.196,10001422.0
1500522633.542,10001420.0
1500522636.887,10001422.0
1500522640.232,10001424.0
1500522643.578,10001421.0
1500522646.923,10001421.0
1500522650.269,10001432.0
1500522653.614,10001425.0
1500522656.960,10001426.0
1500522660.305,10001430.0
1500522663.650,10001431.0
1500522666.996,10001432.0
1500522670.341,10001430.0
1500522673.687,10001431.0
1500522677.032,10001431.0
1500522680.378,10001426.0
1500522683.723,10001430.0
1500522687.069,10001436.0
1500522690.414,10001435.0
1500522693.759,10001435.0
1500522697.105,10001438.0
1500522700.450,10001437.0
1500522703.796,10001431.0
1500522707.141,10001428.0
1500522710.487,10001426.0
1500522713.832,10001429.0
1500522717.178,10001426.0
1500522720.523,10001423.0
1500522723.868,10001428.0
1500522727.214,10001430.0
1500522730.559,10001427.0
1500522733.905,10001424.0
1500522737.250,10001417.0
1500522740.595,10001424.0
1500522743.941,10001423.0
1500522747.287,10001420.0
1500522750.632,10001421.0
1500522753.977,10001425.0
1500522757.323,10001424.0
1500522760.668,10001426.0
1500522764.014,10001428.0
1500522767.359,10001421.0
1500522770.705,10001421.0
1500522774.050,10001418.0
1500522777.395,10001418.0
1500522780.741,10001420.0
1500522784.086,10001419.0
1500522787.432,10001413.0
1500522790.777,10001412.0
1500522794.123,10001408.0
1500522797.468,10001416.0
1500522800.814,10001419.0
1500522804.159,10001423.0
1500522807.504,10001418.0
1500522810.850,10001420.0
1500522814.195,10001421.0
1500522817.541,10001420.0
1500522820.886,10001419.0
1500522824.231,10001418.0
1500522827.577,10001419.0
1500522830.922,10001423.0
1500522834.268,10001423.0
1500522837.613,10001424.0
1500522840.959,10001424.0
1500522844.304,10001430.0
1500522847.650,10001434.0
1500522850.995,10001430.0
1500522854.341,10001426.0
1500522857.686,10001433.0
1500522861.031,10001432.0
1500522864.377,10001427.0
1500522867.722,10001422.0
1500522871.067,10001421.0
1500522874.413,10001427.0
1500522877.758,10001430.0
1500522881.104,10001432.0
1500522884.449,10001433.0
1500522887.795,10001425.0
1500522891.140,10001421.0
1500522894.486,10001419.0
1500522897.831,10001418.0
1500522901.177,10001422.0
1500522904.522,10001422.0
1500522907.867,10001424.0
1500522911.213,10001424.0
1500522914.558,10001422.0
1500522917.904,10001420.0
1500522921.249,10001417.0
1500522924.594,10001417.0
1500522927.940,10001424.0
1500522931.285,10001421.0
1500522934.631,10001419.0
1500522937.976,10001425.0
1500522941.322,10001426.0
1500522944.667,10001423.0
1500522948.013,10001428.0
1500522951.358,10001427.0
1500522954.704,10001423.0
1500522958.049,10001425.0
1500522961.395,10001427.0
1500522964.740,10001428.0
1500522968.085,10001434.0
1500522971.431,10001427.0
1500522974.776,10001427.0
1500522978.121,10001424.0
1500522981.467,10001423.0
1500522984.812,10001420.0
1500522988.158,10001419.0
1500522991.503,10001427.0
1500522994.849,10001428.0
1500522998.194,10001427.0
1500523001.540,10001426.0
1500523004.885,10001427.0
1500523008.231,10001428.0
1500523011.576,10001423.0
1500523014.922,10001426.0
1500523018.267,10001427.0
1500523021.613,10001428.0
1500523024.958,10001428.0
1500523028.303,10001425.0
1500523031.649,10001424.0
1500523034.994,10001415.0
1500523038.340,10001420.0
1500523041.685,10001429.0
1500523045.031,10001433.0
1500523048.376,10001428.0
1500523051.721,10001433.0
1500523055.067,10001424.0
1500523058.412,10001422.0
1500523061.758,10001419.0
1500523065.103,10001424.0
1500523068.449,10001419.0
1500523071.794,10001416.0
1500523075.139,10001418.0
1500523078.485,10001413.0
1500523081.830,10001414.0
1500523085.176,10001420.0
1500523088.521,10001423.0
1500523091.866,10001419.0
1500523095.212,10001413.0
1500523098.567,10001417.0
1500523101.903,10001419.0
1500523105.248,10001417.0
1500523108.594,10001420.0
1500523111.939,10001422.0
1500523115.285,10001420.0
1500523118.630,10001418.0
1500523121.975,10001419.0
1500523125.321,10001420.0
1500523128.666,10001422.0
1500523132.012,10001420.0
1500523135.357,10001416.0
1500523138.703,10001420.0
1500523142.048,10001419.0
1500523145.394,10001419.0
1500523148.739,10001416.0
1500523152.084,10001419.0
1500523155.430,10001412.0
1500523158.775,10001418.0
1500523162.121,10001425.0
1500523165.466,10001426.0
1500523168.811,10001424.0
1500523172.157,10001423.0
1500523175.502,10001417.0
1500523178.848,10001419.0
1500523182.193,10001422.0
1500523185.539,10001429.0
1500523188.884,10001431.0
1500523192.230,10001432.0
1500523195.575,10001428.0
1500523198.921,10001428.0
1500523202.266,10001433.0
1500523205.611,10001432.0
1500523208.957,10001432.0
1500523212.302,10001427.0
1500523215.648,10001430.0
1500523218.993,10001427.0
1500523222.338,10001424.0
1500523225.684,10001424.0
1500523229.029,10001426.0
1500523232.375,10001423.0
1500523235.720,10001426.0
1500523239.066,10001425.0
1500523242.411,10001423.0
1500523245.757,10001423.0
1500523249.102,10001424.0
1500523252.448,10001421.0
1500523255.793,10001426.0
1500523259.138,10001428.0
1500523262.484,10001431.0
1500523265.829,10001427.0
1500523269.175,10001431.0
1500523272.520,10001431.0
1500523275.865,10001436.0
1500523279.211,10001441.0
1500523282.556,10001433.0
1500523285.902,10001434.0
1500523289.247,10001432.0
1500523292.593,10001436.0
1500523295.938,10001436.0
1500523299.284,10001437.0
1500523302.629,10001438.0
1500523305.975,10001439.0
1500523309.320,10001436.0
1500523312.665,10001436.0
1500523316.011,10001433.0
1500523319.356,10001428.0
1500523322.702,10001426.0
1500523326.047,10001428.0
1500523329.393,10001432.0
1500523332.738,10001422.0
1500523336.083,10001430.0
1500523339.429,10001427.0
1500523342.774,10001426.0
1500523346.120,10001429.0
1500523349.465,10001430.0
1500523352.811,10001428.0
1500523356.156,10001422.0
1500523359.502,10001423.0
1500523362.847,10001422.0
1500523366.192,10001420.0
1500523369.538,10001421.0
1500523372.883,10001423.0
1500523376.229,10001430.0
1500523379.574,10001434.0
1500523382.919,10001431.0
1500523386.265,10001429.0
1500523389.611,10001429.0
1500523392.956,10001432.0
1500523396.301,10001437.0
1500523399.647,10001435.0
1500523402.992,10001437.0
1500523406.338,10001435.0
1500523409.683,10001435.0
1500523413.028,10001435.0
1500523416.374,10001431.0
1500523419.719,10001429.0
1500523423.065,10001427.0
1500523426.410,10001428.0
1500523429.756,10001423.0
1500523433.101,10001433.0
1500523436.447,10001436.0
1500523439.792,10001439.0
1500523443.137,10001434.0
1500523446.483,10001429.0
1500523449.828,10001429.0
1500523453.174,10001426.0
1500523456.519,10001428.0
1500523459.865,10001438.0
1500523463.210,10001436.0
1500523466.556,10001433.0
1500523469.901,10001431.0
1500523473.247,10001426.0
1500523476.592,10001423.0
1500523479.937,10001424.0
1500523483.283,10001419.0
1500523486.628,10001420.0
1500523489.973,10001425.0
1500523493.319,10001427.0
1500523496.665,10001424.0
1500523500.010,10001419.0
1500523503.356,10001419.0
1500523506.701,10001425.0
1500523510.046,10001427.0
1500523513.392,10001427.0
1500523516.737,10001431.0
1500523520.083,10001431.0
1500523523.428,10001432.0
1500523526.773,10001429.0
1500523530.119,10001429.0
1500523533.464,10001431.0
1500523536.810,10001433.0
1500523540.155,10001436.0
1500523543.501,10001432.0
1500523546.846,10001435.0
1500523550.191,10001428.0
1500523553.537,10001435.0
1500523556.882,10001432.0
1500523560.228,10001437.0
1500523563.573,10001437.0
1500523566.919,10001434.0
1500523570.264,10001431.0
1500523573.610,10001434.0
1500523576.955,10001430.0
1500523580.300,10001431.0
1500523583.646,10001431.0
1500523586.991,10001435.0
1500523590.337,10001440.0
1500523593.682,10001440.0
1500523597.028,10001437.0
1500523600.373,10001443.0
1500523603.718,10001444.0
1500523607.064,10001444.0
1500523610.409,10001432.0
1500523613.755,10001431.0
1500523617.100,10001433.0
1500523620.446,10001432.0
1500523623.791,10001432.0
1500523627.137,10001435.0
1500523630.482,10001439.0
1500523633.827,10001437.0
1500523637.173,10001441.0
1500523640.518,10001437.0
1500523643.864,10001435.0
1500523647.209,10001439.0
1500523650.555,10001437.0
1500523653.900,10001434.0
1500523657.246,10001440.0
1500523660.591,10001435.0
1500523663.936,10001431.0
1500523667.282,10001431.0
1500523670.627,10001429.0
1500523673.973,10001431.0
1500523677.318,10001435.0
1500523680.663,10001441.0
1500523684.009,10001439.0
1500523687.354,10001442.0
1500523690.700,10001446.0
1500523694.045,10001440.0
1500523697.391,10001439.0
1500523700.736,10001435.0
1500523704.082,10001436.0
1500523707.427,10001436.0
1500523710.773,10001436.0
1500523714.118,10001438.0
1500523717.463,10001435.0
1500523720.809,10001438.0
1500523724.154,10001435.0
1500523727.499,10001439.0
1500523730.845,10001438.0
1500523734.190,10001431.0
1500523737.536,10001426.0
1500523740.881,10001430.0
1500523744.227,10001433.0
1500523747.572,10001436.0
1500523750.918,10001437.0
1500523754.263,10001430.0
1500523757.609,10001428.0
1500523760.954,10001431.0
1500523764.300,10001432.0
1500523767.645,10001425.0
1500523770.990,10001428.0
1500523774.336,10001429.0
1500523777.681,10001434.0
1500523781.027,10001436.0
1500523784.372,10001438.0
1500523787.717,10001439.0
1500523791.063,10001437.0
1500523794.408,10001438.0
1500523797.754,10001436.0
1500523801.099,10001433.0
1500523804.445,10001438.0
1500523807.790,10001439.0
1500523811.136,10001432.0
1500523814.481,10001431.0
1500523817.827,10001434.0
1500523821.172,10001429.0
1500523824.517,10001429.0
1500523827.863,10001431.0
1500523831.208,10001429.0
1500523834.553,10001428.0
1500523837.899,10001426.0
1500523841.244,10001428.0
1500523844.590,10001426.0
1500523847.935,10001422.0
1500523851.281,10001425.0
1500523854.626,10001422.0
1500523857.972,10001421.0
1500523861.317,10001427.0
1500523864.663,10001433.0
1500523868.008,10001426.0
1500523871.354,10001432.0
1500523874.699,10001429.0
1500523878.044,10001434.0
1500523881.390,10001435.0
1500523884.735,10001429.0
1500523888.081,10001424.0
1500523891.426,10001425.0
1500523894.772,10001419.0
1500523898.117,10001423.0
1500523901.462,10001428.0
1500523904.808,10001428.0
1500523908.153,10001426.0
1500523911.499,10001425.0
1500523914.844,10001433.0
1500523918.190,10001433.0
1500523921.535,10001427.0
1500523924.881,10001432.0
1500523928.226,10001430.0
1500523931.571,10001430.0
1500523934.917,10001433.0
1500523938.262,10001430.0
1500523941.608,10001425.0
1500523944.953,10001429.0
1500523948.299,10001432.0
1500523951.644,10001436.0
1500523954.989,10001434.0
1500523958.335,10001433.0
1500523961.680,10001429.0
1500523965.026,10001429.0
1500523968.371,10001428.0
1500523971.717,10001431.0
1500523975.062,10001430.0
1500523978.407,10001427.0
1500523981.753,10001428.0
1500523985.098,10001430.0
1500523988.444,10001429.0
1500523991.789,10001426.0
1500523995.134,10001428.0
1500523998.480,10001429.0
1500524001.826,10001423.0
1500524005.171,10001425.0
1500524008.516,10001424.0
1500524011.862,10001424.0
1500524015.207,10001424.0
1500524018.553,10001421.0
1500524021.898,10001423.0
1500524025.244,10001428.0
1500524028.589,10001429.0
1500524031.934,10001427.0
1500524035.280,10001427.0
1500524038.625,10001423.0
1500524041.971,10001426.0
1500524045.316,10001422.0
1500524048.662,10001420.0
1500524052.007,10001412.0
1500524055.353,10001413.0
1500524058.698,10001417.0
1500524062.044,10001421.0
1500524065.389,10001424.0
1500524068.734,10001424.0
1500524072.080,10001428.0
1500524075.425,10001422.0
1500524078.771,10001422.0
1500524082.116,10001421.0
1500524085.461,10001423.0
1500524088.807,10001421.0
1500524092.152,10001418.0
1500524095.498,10001418.0
1500524098.843,10001425.0
1500524102.189,10001432.0
1500524105.534,10001431.0
1500524108.880,10001436.0
1500524112.225,10001430.0
1500524115.570,10001432.0
1500524118.916,10001430.0
1500524122.261,10001423.0
1500524125.607,10001426.0
1500524128.952,10001428.0
1500524132.297,10001425.0
1500524135.643,10001419.0
1500524138.988,10001418.0
1500524142.334,10001427.0
1500524145.679,10001428.0
1500524149.025,10001424.0
1500524152.370,10001420.0
1500524155.716,10001422.0
1500524159.061,10001418.0
1500524162.407,10001412.0
1500524165.752,10001419.0
1500524169.097,10001420.0
1500524172.443,10001415.0
1500524175.788,10001415.0
1500524179.134,10001411.0
1500524182.479,10001417.0
1500524185.824,10001417.0
1500524189.170,10001411.0
1500524192.515,10001416.0
1500524195.861,10001422.0
1500524199.206,10001413.0
1500524202.552,10001416.0
1500524205.897,10001415.0
1500524209.243,10001411.0
1500524212.588,10001416.0
1500524215.933,10001418.0
1500524219.279,10001418.0
1500524222.624,10001419.0
1500524225.970,10001414.0
1500524229.315,10001415.0
1500524232.661,10001420.0
1500524236.006,10001422.0
1500524239.351,10001426.0
1500524242.697,10001421.0
1500524246.042,10001419.0
1500524249.388,10001420.0
1500524252.733,10001416.0
1500524256.079,10001418.0
1500524259.424,10001419.0
1500524262.770,10001415.0
1500524266.115,10001415.0
1500524269.461,10001418.0
1500524272.806,10001421.0
1500524276.151,10001421.0
1500524279.497,10001419.0
1500524282.842,10001416.0
1500524286.187,10001412.0
1500524289.533,10001415.0
1500524292.878,10001420.0
1500524296.224,10001417.0
1500524299.569,10001411.0
1500524302.915,10001408.0
1500524306.260,10001407.0
1500524309.606,10001410.0
1500524312.951,10001416.0
1500524316.297,10001417.0
1500524319.642,10001417.0
1500524322.988,10001421.0
1500524326.333,10001420.0
1500524329.678,10001420.0
1500524333.024,10001412.0
1500524336.369,10001415.0
1500524339.715,10001422.0
1500524343.060,10001423.0
1500524346.405,10001422.0
1500524349.751,10001421.0
1500524353.096,10001420.0
1500524356.442,10001415.0
1500524359.787,10001418.0
1500524363.133,10001422.0
1500524366.478,10001424.0
1500524369.824,10001424.0
1500524373.169,10001420.0
1500524376.515,10001413.0
1500524379.860,10001415.0
1500524383.205,10001419.0
1500524386.551,10001417.0
1500524389.896,10001418.0
1500524393.242,10001409.0
1500524396.587,10001409.0
1500524399.933,10001406.0
1500524403.278,10001412.0
1500524406.623,10001409.0
1500524409.969,10001410.0
1500524413.314,10001411.0
1500524416.660,10001410.0
1500524420.005,10001413.0
1500524423.351,10001411.0
1500524426.696,10001413.0
1500524430.042,10001412.0
1500524433.387,10001410.0
1500524436.732,10001414.0
1500524440.078,10001420.0
1500524443.423,10001416.0
1500524446.769,10001415.0
1500524450.114,10001411.0
1500524453.460,10001410.0
1500524456.805,10001412.0
1500524460.150,10001405.0
1500524463.496,10001407.0
1500524466.841,10001408.0
1500524470.187,10001408.0
1500524473.532,10001402.0
1500524476.878,10001407.0
1500524480.223,10001409.0
1500524483.568,10001411.0
1500524486.914,10001418.0
1500524490.259,10001415.0
1500524493.605,10001412.0
1500524496.950,10001409.0
1500524500.296,10001412.0
1500524503.641,10001408.0
1500524506.986,10001410.0
1500524510.332,10001413.0
1500524513.677,10001414.0
1500524517.023,10001409.0
1500524520.368,10001411.0
1500524523.714,10001408.0
1500524527.059,10001407.0
1500524530.405,10001407.0
1500524533.750,10001404.0
1500524537.095,10001405.0
1500524540.441,10001407.0
1500524543.786,10001409.0
1500524547.132,10001408.0
1500524550.477,10001410.0
1500524553.823,10001413.0
1500524557.168,10001412.0
1500524560.513,10001412.0
1500524563.859,10001408.0
1500524567.204,10001406.0
1500524570.550,10001408.0
1500524573.895,10001408.0
1500524577.241,10001406.0
1500524580.586,10001406.0
1500524583.932,10001401.0
1500524587.277,10001396.0
1500524590.623,10001398.0
1500524593.968,10001398.0
1500524597.313,10001401.0
1500524600.659,10001402.0
1500524604.004,10001401.0
1500524607.350,10001402.0
1500524610.695,10001403.0
1500524614.040,10001396.0
1500524617.386,10001402.0
1500524620.731,10001403.0
1500524624.077,10001405.0
1500524627.422,10001404.0
1500524630.768,10001398.0
1500524634.113,10001399.0
1500524637.458,10001410.0
1500524640.804,10001409.0
1500524644.150,10001405.0
1500524647.495,10001407.0
1500524650.840,10001407.0
1500524654.186,10001407.0
1500524657.531,10001405.0
1500524660.877,10001411.0
1500524664.222,10001409.0
1500524667.567,10001408.0
1500524670.913,10001406.0
1500524674.258,10001402.0
1500524677.604,10001403.0
1500524680.949,10001407.0
1500524684.294,10001409.0
1500524687.640,10001411.0
1500524690.985,10001414.0
1500524694.331,10001420.0
1500524697.676,10001417.0
1500524701.022,10001409.0
1500524704.367,10001413.0
1500524707.712,10001417.0
1500524711.058,10001414.0
1500524714.403,10001407.0
1500524717.749,10001411.0
1500524721.094,10001413.0
1500524724.440,10001413.0
1500524727.785,10001418.0
1500524731.130,10001417.0
1500524734.476,10001414.0
1500524737.821,10001421.0
1500524741.167,10001427.0
1500524744.512,10001428.0
1500524747.858,10001421.0
1500524751.203,10001425.0
1500524754.549,10001425.0
1500524757.894,10001424.0
1500524761.240,10001421.0
1500524764.585,10001423.0
1500524767.930,10001426.0
1500524771.276,10001424.0
1500524774.621,10001429.0
1500524777.966,10001430.0
1500524781.312,10001423.0
1500524784.657,10001426.0
1500524788.003,10001424.0
1500524791.348,10001425.0
1500524794.694,10001425.0
1500524798.039,10001428.0
1500524801.385,10001427.0
1500524804.730,10001429.0
1500524808.076,10001431.0
1500524811.421,10001428.0
1500524814.767,10001430.0
1500524818.112,10001426.0
1500524821.457,10001430.0
1500524824.803,10001433.0
1500524828.148,10001428.0
1500524831.493,10001431.0
1500524834.839,10001434.0
1500524838.184,10001427.0
1500524841.530,10001431.0
1500524844.875,10001431.0
1500524848.221,10001429.0
1500524851.566,10001427.0
1500524854.912,10001427.0
1500524858.257,10001435.0
1500524861.603,10001439.0
1500524864.948,10001441.0
1500524868.293,10001438.0
1500524871.639,10001433.0
1500524874.984,10001435.0
1500524878.330,10001437.0
1500524881.675,10001437.0
1500524885.020,10001431.0
1500524888.366,10001428.0
1500524891.711,10001425.0
1500524895.057,10001432.0
1500524898.402,10001428.0
1500524901.748,10001430.0
1500524905.093,10001419.0
1500524908.439,10001428.0
1500524911.784,10001435.0
1500524915.130,10001436.0
1500524918.475,10001432.0
1500524921.821,10001425.0
1500524925.166,10001424.0
1500524928.511,10001429.0
1500524931.857,10001428.0
1500524935.202,10001434.0
1500524938.548,10001433.0
1500524941.893,10001428.0
1500524945.239,10001434.0
1500524948.584,10001436.0
1500524951.929,10001432.0
1500524955.275,10001432.0
1500524958.620,10001432.0
1500524961.966,10001425.0
1500524965.311,10001426.0
1500524968.657,10001426.0
1500524972.002,10001428.0
1500524975.347,10001424.0
1500524978.693,10001422.0
1500524982.038,10001426.0
1500524985.384,10001430.0
1500524988.729,10001424.0
1500524992.075,10001418.0
1500524995.420,10001423.0
1500524998.766,10001431.0
1500525002.111,10001431.0
1500525005.457,10001430.0
1500525008.802,10001440.0
1500525012.147,10001437.0
1500525015.493,10001435.0
1500525018.838,10001436.0
1500525022.184,10001440.0
1500525025.529,10001435.0
1500525028.875,10001439.0
1500525032.220,10001438.0
1500525035.565,10001438.0
1500525038.911,10001434.0
1500525042.256,10001432.0
1500525045.602,10001430.0
1500525048.947,10001426.0
1500525052.293,10001429.0
1500525055.638,10001431.0
1500525058.983,10001430.0
1500525062.329,10001438.0
1500525065.674,10001436.0
1500525069.020,10001441.0
1500525072.365,10001439.0
1500525075.711,10001432.0
1500525079.056,10001430.0
1500525082.401,10001434.0
1500525085.747,10001434.0
1500525089.092,10001431.0
1500525092.438,10001428.0
1500525095.783,10001429.0
1500525099.129,10001432.0
1500525102.474,10001433.0
1500525105.819,10001432.0
1500525109.165,10001440.0
1500525112.510,10001437.0
1500525115.856,10001440.0
1500525119.201,10001437.0
1500525122.547,10001438.0
1500525125.892,10001433.0
1500525129.238,10001428.0
1500525132.583,10001426.0
1500525135.929,10001427.0
1500525139.274,10001429.0
1500525142.619,10001426.0
1500525145.965,10001425.0
1500525149.310,10001419.0
1500525152.656,10001426.0
1500525156.001,10001426.0
1500525159.347,10001428.0
1500525162.692,10001433.0
1500525166.037,10001426.0
1500525169.383,10001428.0
1500525172.728,10001427.0
1500525176.074,10001428.0
1500525179.419,10001426.0
1500525182.765,10001425.0
1500525186.110,10001425.0
1500525189.455,10001425.0
1500525192.801,10001427.0
1500525196.146,10001424.0
1500525199.492,10001434.0
1500525202.837,10001436.0
1500525206.182,10001429.0
1500525209.528,10001425.0
1500525212.873,10001418.0
1500525216.219,10001419.0
1500525219.564,10001421.0
1500525222.910,10001423.0
1500525226.255,10001429.0
1500525229.601,10001429.0
1500525232.946,10001424.0
1500525236.292,10001423.0
1500525239.637,10001423.0
1500525242.982,10001424.0
1500525246.328,10001423.0
1500525249.673,10001420.0
1500525253.019,10001422.0
1500525256.364,10001431.0
1500525259.710,10001424.0
1500525263.055,10001427.0
1500525266.401,10001428.0
1500525269.746,10001423.0
1500525273.091,10001421.0
1500525276.437,10001420.0
1500525279.782,10001422.0
1500525283.128,10001422.0
1500525286.473,10001424.0
1500525289.819,10001426.0
1500525293.164,10001424.0
1500525296.509,10001426.0
1500525299.855,10001427.0
1500525303.200,10001424.0
1500525306.546,10001424.0
1500525309.891,10001421.0
1500525313.237,10001417.0
1500525316.582,10001420.0
1500525319.927,10001414.0
1500525323.273,10001414.0
1500525326.618,10001410.0
1500525329.964,10001412.0
1500525333.309,10001410.0
1500525336.697,10001412.0
1500525340.000,10001415.0
1500525343.346,10001421.0
1500525346.691,10001423.0
1500525350.036,10001423.0
1500525353.382,10001424.0
1500525356.727,10001425.0
1500525360.073,10001415.0
1500525363.418,10001422.0
1500525366.764,10001425.0
1500525370.109,10001426.0
1500525373.455,10001425.0
1500525376.800,10001425.0
1500525380.145,10001419.0
1500525383.491,10001417.0
1500525386.836,10001421.0
1500525390.181,10001422.0
1500525393.527,10001422.0
1500525396.872,10001423.0
1500525400.218,10001425.0
1500525403.563,10001425.0
1500525406.909,10001423.0
1500525410.254,10001422.0
1500525413.600,10001420.0
1500525416.945,10001419.0
1500525420.291,10001421.0
1500525423.636,10001422.0
1500525426.981,10001423.0
1500525430.327,10001424.0
1500525433.672,10001421.0
1500525437.018,10001423.0
1500525440.363,10001423.0
1500525443.708,10001422.0
1500525447.054,10001420.0
1500525450.399,10001424.0
1500525453.745,10001429.0
1500525457.099,10001423.0
1500525460.436,10001424.0
1500525463.781,10001422.0
1500525467.127,10001424.0
1500525470.472,10001426.0
1500525473.818,10001425.0
1500525477.163,10001418.0
1500525480.508,10001412.0
1500525483.854,10001416.0
1500525487.199,10001417.0
1500525490.544,10001422.0
1500525493.890,10001423.0
1500525497.235,10001424.0
1500525500.582,10001426.0
1500525503.926,10001428.0
1500525507.272,10001423.0
1500525510.617,10001426.0
1500525513.963,10001426.0
1500525517.308,10001425.0
1500525520.654,10001422.0
1500525523.999,10001417.0
1500525527.345,10001422.0
1500525530.690,10001429.0
1500525534.035,10001429.0
1500525537.381,10001426.0
1500525540.726,10001420.0
1500525544.072,10001421.0
1500525547.417,10001428.0
1500525550.762,10001429.0
1500525554.108,10001432.0
1500525557.453,10001427.0
1500525560.799,10001428.0
1500525564.144,10001420.0
1500525567.490,10001415.0
1500525570.835,10001418.0
1500525574.181,10001417.0
1500525577.526,10001421.0
1500525580.872,10001423.0
1500525584.217,10001422.0
1500525587.562,10001418.0
1500525590.908,10001418.0
1500525594.253,10001423.0
1500525597.598,10001422.0
1500525600.944,10001422.0
1500525604.289,10001421.0
1500525607.635,10001417.0
1500525610.980,10001413.0
1500525614.326,10001422.0
1500525617.671,10001419.0
1500525621.017,10001417.0
1500525624.362,10001415.0
1500525627.708,10001415.0
1500525631.053,10001417.0
1500525634.399,10001420.0
1500525637.744,10001420.0
1500525641.089,10001414.0
1500525644.435,10001414.0
1500525647.780,10001417.0
1500525651.126,10001419.0
1500525654.471,10001417.0
1500525657.816,10001413.0
1500525661.162,10001411.0
1500525664.507,10001410.0
1500525667.853,10001416.0
1500525671.198,10001413.0
1500525674.544,10001410.0
1500525677.889,10001413.0
1500525681.235,10001415.0
1500525684.580,10001415.0
1500525687.926,10001414.0
1500525691.271,10001412.0
1500525694.616,10001409.0
1500525697.962,10001409.0
1500525701.307,10001412.0
1500525704.653,10001408.0
1500525707.998,10001406.0
1500525711.344,10001409.0
1500525714.689,10001410.0
1500525718.034,10001412.0
1500525721.380,10001404.0
1500525724.725,10001409.0
1500525728.071,10001411.0
1500525731.416,10001411.0
1500525734.762,10001412.0
1500525738.107,10001412.0
1500525741.453,10001412.0
1500525744.798,10001414.0
1500525748.143,10001417.0
1500525751.489,10001423.0
1500525754.834,10001426.0
1500525758.180,10001419.0
1500525761.525,10001423.0
1500525764.870,10001418.0
1500525768.216,10001422.0
1500525771.561,10001418.0
1500525774.907,10001424.0
1500525778.252,10001418.0
1500525781.598,10001417.0
1500525784.943,10001422.0
1500525788.290,10001418.0
1500525791.634,10001415.0
1500525794.980,10001411.0
1500525798.325,10001404.0
1500525801.670,10001403.0
1500525805.016,10001412.0
1500525808.361,10001409.0
1500525811.707,10001410.0
1500525815.052,10001413.0
1500525818.399,10001423.0
1500525821.743,10001417.0
1500525825.088,10001414.0
1500525828.434,10001411.0
1500525831.779,10001409.0
1500525835.125,10001414.0
1500525838.470,10001412.0
1500525841.816,10001409.0
1500525845.161,10001413.0
1500525848.509,10001412.0
1500525851.852,10001412.0
1500525855.197,10001413.0
1500525858.543,10001407.0
1500525861.888,10001408.0
1500525865.234,10001405.0
1500525868.579,10001408.0
1500525871.925,10001400.0
1500525875.270,10001399.0
1500525878.615,10001404.0
1500525881.961,10001404.0
1500525885.306,10001402.0
1500525888.652,10001404.0
1500525891.997,10001403.0
1500525895.343,10001402.0
1500525898.688,10001404.0
1500525902.033,10001405.0
1500525905.379,10001405.0
1500525908.724,10001397.0
1500525912.070,10001399.0
1500525915.415,10001395.0
1500525918.761,10001399.0
1500525922.106,10001397.0
1500525925.451,10001399.0
1500525928.797,10001403.0
1500525932.142,10001404.0
1500525935.488,10001403.0
1500525938.833,10001404.0
1500525942.179,10001403.0
1500525945.524,10001403.0
1500525948.870,10001407.0
1500525952.215,10001406.0
1500525955.561,10001409.0
1500525958.906,10001400.0
1500525962.251,10001408.0
1500525965.597,10001406.0
1500525968.942,10001403.0
1500525972.288,10001406.0
1500525975.633,10001408.0
1500525978.979,10001414.0
1500525982.324,10001409.0
1500525985.669,10001403.0
1500525989.015,10001403.0
1500525992.360,10001408.0
1500525995.706,10001407.0
