timestamp,v,temp_c
1545281770.34,7045696.64,20.796
1545281775.54,7045696.22,20.781
1545281780.71,7045696.66,20.776
1545281785.88,7045696.97,20.77
1545281791.06,7045698.97,20.766
1545281796.23,7045697.82,20.755
1545281801.39,7045697.62,20.747
1545281806.57,7045700.02,20.749
1545281811.74,7045698.6,20.744
1545281816.92,7045699.07,20.738
1545281822.09,7045699.37,20.733
1545281827.26,7045697.67,20.732
1545281832.43,7045696.22,20.721
1545281837.61,7045695.82,20.71
1545281842.78,7045698.02,20.714
1545281847.96,7045696.9,20.701
1545281853.13,7045696.0,20.694
1545281858.31,7045698.39,20.697
1545281863.48,7045697.74,20.689
1545281868.65,7045699.32,20.677
1545281873.81,7045699.06,20.671
1545281879.0,7045698.77,20.661
1545281884.16,7045696.55,20.666
1545281889.51,7045697.15,20.651
1545281894.67,7045696.98,20.648
1545281899.84,7045697.27,20.648
1545281905.01,7045697.47,20.635
1545281910.18,7045698.41,20.637
1545281915.34,7045696.02,20.632
1545281920.51,7045697.08,20.634
1545281925.69,7045698.54,20.623
1545281930.86,7045697.34,20.614
1545281936.04,7045698.45,20.608
1545281941.21,7045696.71,20.6
1545281946.38,7045695.28,20.596
1545281951.56,7045696.29,20.579
1545281956.73,7045694.29,20.565
1545281961.9,7045694.36,20.553
1545281967.08,7045695.48,20.545
1545281972.25,7045694.74,20.537
1545281977.43,7045693.21,20.533
1545281982.6,7045692.45,20.539
1545281987.77,7045691.98,20.531
1545281992.95,7045692.53,20.522
1545281998.12,7045693.93,20.517
1545282003.3,7045694.57,20.513
1545282008.47,7045695.12,20.517
1545282013.63,7045695.82,20.507
1545282018.82,7045694.12,20.505
1545282023.99,7045692.74,20.502
1545282029.17,7045692.49,20.496
1545282034.33,7045693.54,20.482
1545282039.52,7045693.51,20.49
1545282044.69,7045694.9,20.485
1545282049.87,7045695.85,20.482
1545282055.04,7045693.85,20.475
1545282060.2,7045692.02,20.465
1545282065.39,7045695.41,20.458
1545282070.55,7045695.8,20.455
1545282075.74,7045695.84,20.444
1545282080.91,7045693.04,20.43
1545282086.09,7045694.15,20.424
1545282091.27,7045692.85,20.416
1545282096.44,7045693.18,20.41
1545282101.62,7045693.27,20.402
1545282106.79,7045694.22,20.392
1545282111.96,7045694.75,20.38
1545282117.14,7045695.65,20.376
1545282122.31,7045697.01,20.372
1545282127.47,7045697.7,20.361
1545282132.66,7045698.18,20.358
1545282137.83,7045698.04,20.358
1545282142.99,7045698.14,20.35
1545282148.17,7045697.69,20.353
1545282153.34,7045696.36,20.338
1545282158.51,7045697.05,20.335
1545282163.69,7045696.16,20.335
1545282168.86,7045697.86,20.317
1545282174.03,7045696.99,20.326
1545282179.21,7045697.64,20.311
1545282184.38,7045697.19,20.307
1545282189.55,7045697.35,20.298
1545282194.73,7045697.61,20.291
1545282199.9,7045697.68,20.294
1545282205.08,7045697.05,20.289
1545282210.25,7045697.35,20.285
1545282215.42,7045697.48,20.281
1545282220.6,7045696.27,20.275
1545282225.78,7045696.44,20.272
1545282230.95,7045695.42,20.271
1545282236.12,7045695.44,20.265
1545282241.3,7045695.48,20.258
1545282246.47,7045694.21,20.257
1545282251.65,7045695.85,20.24
1545282256.82,7045696.46,20.24
1545282262.0,7045697.75,20.237
1545282267.17,7045699.37,20.235
1545282272.35,7045697.44,20.235
1545282277.52,7045697.78,20.235
1545282282.7,7045696.78,20.231
1545282287.87,7045697.39,20.22
1545282293.05,7045698.05,20.22
1545282298.22,7045697.04,20.217
1545282303.4,7045695.68,20.225
1545282308.59,7045695.64,20.219
1545282313.75,7045696.71,20.206
1545282318.94,7045697.46,20.209
1545282324.12,7045697.13,20.199
1545282329.29,7045694.77,20.196
1545282334.47,7045695.26,20.193
1545282339.64,7045697.32,20.19
1545282344.82,7045696.93,20.19
1545282350.01,7045695.44,20.191
1545282355.17,7045696.38,20.179
1545282360.36,7045696.86,20.18
1545282365.53,7045697.52,20.179
1545282370.71,7045698.94,20.174
1545282375.88,7045697.99,20.177
1545282381.06,7045698.7,20.173
1545282386.23,7045697.18,20.174
1545282391.39,7045697.66,20.176
1545282396.58,7045697.12,20.165
1545282401.76,7045696.11,20.176
1545282406.93,7045695.87,20.171
1545282412.09,7045697.79,20.17
1545282417.26,7045695.66,20.173
1545282422.44,7045696.09,20.177
1545282427.63,7045696.99,20.176
1545282432.81,7045696.6,20.179
1545282437.99,7045695.31,20.171
1545282443.16,7045698.15,20.17
1545282448.34,7045696.95,20.176
1545282453.51,7045696.72,20.167
1545282458.68,7045696.87,20.16
1545282463.86,7045697.33,20.168
1545282469.03,7045697.9,20.168
1545282474.21,7045700.6,20.165
1545282479.38,7045699.36,20.17
1545282484.56,7045699.13,20.165
1545282489.73,7045697.01,20.165
1545282494.92,7045695.86,20.165
1545282500.1,7045697.61,20.174
1545282505.27,7045698.4,20.176
1545282510.45,7045696.69,20.171
1545282515.62,7045695.17,20.17
1545282520.8,7045695.14,20.153
1545282525.97,7045696.06,20.16
1545282531.15,7045694.7,20.154
1545282536.32,7045695.82,20.151
1545282541.5,7045697.78,20.156
1545282546.68,7045697.03,20.142
1545282551.85,7045697.31,20.144
1545282557.03,7045696.61,20.14
1545282562.2,7045695.51,20.136
1545282567.38,7045697.54,20.137
1545282572.56,7045697.08,20.134
1545282577.74,7045697.4,20.139
1545282582.91,7045697.92,20.131
1545282588.09,7045695.67,20.133
1545282593.26,7045696.32,20.124
1545282598.44,7045696.17,20.122
1545282603.61,7045697.05,20.122
1545282608.79,7045697.22,20.125
1545282613.96,7045698.8,20.125
1545282619.14,7045695.71,20.122
1545282624.31,7045697.44,20.118
1545282629.48,7045696.54,20.116
1545282634.66,7045693.89,20.113
1545282639.83,7045695.51,20.11
1545282645.01,7045693.05,20.113
1545282650.19,7045693.35,20.122
1545282655.36,7045693.53,20.108
1545282660.53,7045696.81,20.111
1545282665.71,7045696.18,20.11
1545282670.88,7045696.84,20.101
1545282676.06,7045695.72,20.111
1545282681.23,7045696.24,20.096
1545282686.4,7045697.1,20.102
1545282691.58,7045697.4,20.102
1545282696.75,7045697.26,20.099
1545282701.93,7045696.82,20.099
1545282707.1,7045695.34,20.101
1545282712.28,7045698.09,20.11
1545282717.45,7045697.87,20.099
1545282722.63,7045696.19,20.098
1545282727.8,7045695.09,20.096
1545282732.98,7045698.15,20.102
1545282738.16,7045698.34,20.099
1545282743.33,7045699.45,20.096
1545282748.52,7045699.6,20.104
1545282753.68,7045699.27,20.098
1545282758.87,7045696.89,20.095
1545282764.04,7045697.46,20.099
1545282769.22,7045695.47,20.084
1545282774.39,7045696.65,20.091
1545282779.57,7045697.05,20.09
1545282784.74,7045698.86,20.098
1545282789.92,7045696.92,20.096
1545282795.1,7045697.25,20.091
1545282800.27,7045697.21,20.09
1545282805.45,7045698.93,20.093
1545282810.62,7045700.38,20.087
1545282815.8,7045698.96,20.093
1545282820.97,7045698.63,20.085
1545282826.15,7045698.3,20.095
1545282831.34,7045697.78,20.081
1545282836.51,7045697.46,20.081
1545282841.69,7045695.89,20.084
1545282846.86,7045695.86,20.084
1545282852.02,7045694.95,20.085
1545282857.19,7045694.65,20.081
1545282862.37,7045696.76,20.082
1545282867.54,7045696.87,20.079
1545282872.72,7045697.63,20.084
1545282877.89,7045696.43,20.082
1545282883.07,7045697.02,20.084
1545282888.26,7045697.28,20.084
1545282893.43,7045698.31,20.075
1545282898.61,7045698.54,20.088
1545282903.78,7045696.99,20.079
1545282908.96,7045698.96,20.075
1545282914.13,7045698.06,20.09
1545282919.31,7045698.44,20.073
1545282924.48,7045696.69,20.084
1545282929.66,7045696.91,20.068
1545282934.83,7045696.02,20.079
1545282940.01,7045696.3,20.07
1545282945.19,7045695.74,20.07
1545282950.36,7045695.14,20.073
1545282955.55,7045695.86,20.072
1545282960.73,7045698.63,20.07
1545282965.9,7045695.43,20.065
1545282971.06,7045697.27,20.072
1545282976.25,7045696.98,20.065
1545282981.41,7045697.49,20.065
1545282986.6,7045697.06,20.067
1545282991.78,7045696.3,20.067
1545282996.95,7045698.4,20.075
1545283002.13,7045696.88,20.067
1545283007.3,7045696.82,20.072
1545283012.48,7045697.99,20.067
1545283017.65,7045699.11,20.065
1545283022.83,7045697.52,20.07
1545283028.0,7045698.65,20.072
1545283033.17,7045698.73,20.075
1545283038.34,7045698.24,20.084
1545283043.52,7045695.54,20.075
1545283048.69,7045695.51,20.079
1545283053.87,7045693.67,20.075
1545283059.04,7045693.9,20.081
1545283064.22,7045695.62,20.082
1545283069.39,7045696.95,20.082
1545283074.57,7045698.13,20.087
1545283079.74,7045698.11,20.088
1545283084.92,7045698.39,20.082
1545283090.1,7045695.51,20.091
1545283095.27,7045693.56,20.085
1545283100.45,7045697.04,20.088
1545283105.62,7045699.87,20.096
1545283110.8,7045698.97,20.099
1545283115.99,7045698.34,20.098
1545283121.17,7045698.5,20.102
1545283126.34,7045698.83,20.095
1545283131.52,7045698.55,20.098
1545283136.69,7045698.48,20.102
1545283141.87,7045699.39,20.107
1545283147.04,7045696.4,20.104
1545283152.21,7045698.42,20.102
1545283157.39,7045697.57,20.108
1545283162.56,7045698.0,20.113
1545283167.74,7045699.64,20.107
1545283172.92,7045699.29,20.108
1545283178.11,7045698.92,20.11
1545283183.28,7045697.25,20.11
1545283188.44,7045698.52,20.118
1545283193.62,7045696.82,20.125
1545283198.79,7045696.86,20.122
1545283203.98,7045695.09,20.121
1545283209.14,7045697.64,20.119
1545283214.33,7045695.75,20.116
1545283219.49,7045693.1,20.122
1545283224.66,7045694.14,20.128
1545283229.83,7045697.33,20.127
1545283235.01,7045697.87,20.125
1545283240.18,7045699.1,20.133
1545283245.36,7045697.51,20.134
1545283250.55,7045698.96,20.13
1545283255.71,7045698.84,20.13
1545283260.9,7045699.22,20.133
1545283266.06,7045699.85,20.139
1545283271.25,7045699.63,20.136
1545283276.42,7045698.66,20.14
1545283281.6,7045696.21,20.142
1545283286.77,7045697.11,20.145
1545283291.95,7045696.93,20.147
1545283297.12,7045694.17,20.15
1545283302.28,7045694.05,20.142
1545283307.47,7045694.63,20.147
1545283312.64,7045697.57,20.148
1545283317.82,7045696.29,20.154
1545283323.0,7045694.41,20.154
1545283328.18,7045696.81,20.153
1545283333.37,7045697.01,20.157
1545283338.55,7045699.95,20.145
1545283343.72,7045698.28,20.157
1545283348.9,7045697.36,20.163
1545283354.07,7045695.9,20.167
1545283359.25,7045695.17,20.173
1545283364.42,7045695.57,20.176
1545283369.6,7045695.82,20.171
1545283374.77,7045697.93,20.177
1545283379.95,7045697.88,20.179
1545283385.12,7045699.82,20.18
1545283390.3,7045698.9,20.179
1545283395.49,7045699.15,20.183
1545283400.67,7045700.23,20.191
1545283405.85,7045700.05,20.191
1545283411.02,7045697.68,20.186
1545283416.2,7045698.1,20.203
1545283421.37,7045699.11,20.203
1545283426.55,7045698.91,20.202
1545283431.72,7045700.15,20.2
1545283436.9,7045698.36,20.206
1545283442.07,7045698.51,20.214
1545283447.25,7045697.38,20.214
1545283452.42,7045697.26,20.222
1545283457.59,7045697.32,20.223
1545283462.77,7045697.09,20.219
1545283467.96,7045696.99,20.222
1545283473.13,7045696.16,20.223
1545283478.31,7045697.19,20.219
1545283483.48,7045694.84,20.222
1545283488.64,7045694.25,20.219
1545283493.81,7045696.31,20.216
1545283498.99,7045698.52,20.208
1545283504.16,7045699.4,20.211
1545283509.34,7045698.77,20.22
1545283514.51,7045700.26,20.216
1545283519.68,7045700.32,20.213
1545283524.86,7045699.09,20.214
1545283530.03,7045698.7,20.214
1545283535.21,7045696.31,20.219
1545283540.39,7045694.2,20.219
1545283545.58,7045694.37,20.222
1545283550.76,7045695.0,20.223
1545283555.93,7045695.97,20.226
1545283561.11,7045697.16,20.229
1545283566.3,7045699.51,20.234
1545283571.48,7045698.0,20.239
1545283576.65,7045697.43,20.237
1545283581.83,7045695.87,20.242
1545283587.0,7045695.85,20.24
1545283592.18,7045696.32,20.237
1545283597.35,7045698.32,20.24
1545283602.52,7045699.19,20.242
1545283607.7,7045697.22,20.239
1545283612.87,7045695.5,20.243
1545283618.05,7045696.04,20.245
1545283623.22,7045698.55,20.246
1545283628.4,7045699.64,20.245
1545283633.58,7045699.12,20.246
1545283638.77,7045699.88,20.249
1545283643.93,7045700.54,20.257
1545283649.12,7045700.85,20.254
1545283654.28,7045699.27,20.26
1545283659.47,7045701.26,20.269
1545283664.64,7045700.05,20.252
1545283669.82,7045698.37,20.262
1545283674.99,7045697.9,20.26
1545283680.17,7045698.22,20.26
1545283685.34,7045697.86,20.263
1545283690.52,7045697.79,20.262
1545283695.69,7045696.28,20.266
1545283700.87,7045694.99,20.269
1545283706.04,7045695.34,20.271
1545283711.22,7045695.17,20.268
1545283716.39,7045695.65,20.278
1545283721.57,7045695.81,20.28
1545283726.74,7045697.18,20.281
1545283731.92,7045697.94,20.291
1545283737.09,7045699.12,20.295
