Timestamp,Resistance,PPM,Oven (C),Ambient (C),"Savitzky-Golay (151,2)"
1520727841.39,2002.9953,0.1,24.999,22.048,-0.0540099030201
1520727842.37,2002.9953,0.1,25.005,22.048,-0.0471482172513
1520727843.6,2002.9953,0.1,25.005,22.048,-0.0403625403647
1520727844.38,2002.9953,0.1,25.006,22.027,-0.0336528723602
1520727845.37,2002.9953,0.1,25.003,22.048,-0.0270192132378
1520727846.37,2002.9953,0.1,25.003,22.048,-0.0204615629976
1520727847.37,2002.9953,0.1,24.997,22.048,-0.0139799216394
1520727848.37,2002.9937,-0.7,24.997,22.048,-0.00757428916345
1520727849.37,2002.9937,-0.7,24.996,22.048,-0.00124466556959
1520727850.37,2002.9937,-0.7,25.002,22.048,0.00500894914215
1520727851.37,2002.995,-0.05,25.002,22.048,0.0111865549718
1520727852.37,2002.995,-0.05,25.008,22.069,0.0172881519192
1520727853.37,2002.995,-0.05,25.008,22.059,0.0233137399846
1520727854.38,2002.995,-0.05,25.008,22.059,0.0292633191678
1520727855.38,2002.9963,0.6,25.002,22.059,0.0351368894689
1520727856.37,2002.9963,0.6,25.0,22.048,0.0409344508879
1520727857.37,2002.9963,0.6,24.993,22.059,0.0466560034247
1520727858.37,2002.995,-0.05,24.995,22.059,0.0523015470794
1520727859.38,2002.995,-0.05,24.996,22.059,0.057871081852
1520727860.38,2002.995,-0.05,25.004,22.059,0.0633646077425
1520727861.38,2002.9947,-0.2,25.006,22.059,0.0687821247508
1520727862.38,2002.9947,-0.2,25.01,22.059,0.074123632877
1520727863.38,2002.9947,-0.2,25.007,22.059,0.079389132121
1520727864.38,2002.9947,-0.2,25.007,22.048,0.084578622483
1520727865.37,2002.9963,0.6,25.0,22.069,0.0896921039628
1520727866.38,2002.9963,0.6,24.999,22.048,0.0947295765605
1520727867.38,2002.9963,0.6,24.996,22.069,0.099691040276
1520727868.38,2002.9945,-0.3,25.001,22.059,0.104576495109
1520727869.38,2002.9945,-0.3,25.001,22.069,0.109385941061
1520727870.38,2002.9945,-0.3,25.007,22.059,0.11411937813
1520727871.38,2002.9955,0.2,25.006,22.069,0.118776806317
1520727872.38,2002.9955,0.2,25.008,22.08,0.123358225622
1520727873.38,2002.9955,0.2,25.003,22.091,0.127863636045
1520727874.38,2002.9955,0.2,25.002,22.069,0.132293037585
1520727875.38,2002.996,0.45,24.996,22.08,0.136646430244
1520727876.38,2002.996,0.45,24.995,22.091,0.14092381402
1520727877.38,2002.996,0.45,24.994,22.069,0.145125188914
1520727878.38,2002.9955,0.2,25.0,22.069,0.149250554927
1520727879.38,2002.9955,0.2,25.002,22.069,0.153299912057
1520727880.38,2002.9955,0.2,25.009,22.091,0.157273260305
1520727881.38,2002.9953,0.1,25.007,22.08,0.16117059967
1520727882.38,2002.9953,0.1,25.006,22.091,0.164991930154
1520727883.38,2002.9953,0.1,25.0,22.091,0.168737251755
1520727884.38,2002.9953,0.1,24.999,22.08,0.172406564475
1520727885.38,2002.9953,0.1,24.997,22.091,0.175999868312
1520727886.38,2002.9953,0.1,25.001,22.08,0.179517163267
1520727887.38,2002.9953,0.1,25.0,22.08,0.18295844934
1520727888.38,2002.9953,0.1,25.003,22.08,0.186323726531
1520727889.38,2002.9953,0.1,25.002,22.102,0.18961299484
1520727890.38,2002.9953,0.1,25.004,22.091,0.192826254266
