timestamp,svrt
1512440199.166,10000076.0
1512440202.519,10000108.0
1512440205.871,10000091.0
1512440209.223,10000098.0
1512440212.575,10000109.0
1512440215.927,10000117.0
1512440219.280,10000080.0
1512440222.631,10000075.0
1512440225.983,10000094.0
1512440229.336,10000100.0
1512440232.688,10000102.0
1512440236.040,10000139.0
1512440239.392,10000084.0
1512440242.743,10000075.0
1512440246.096,10000072.0
1512440249.448,10000084.0
1512440252.801,10000079.0
1512440256.152,10000095.0
1512440259.504,10000077.0
1512440262.857,10000092.0
1512440266.209,10000079.0
1512440269.560,10000079.0
1512440272.913,10000106.0
1512440276.265,10000092.0
1512440279.617,10000095.0
1512440282.969,10000116.0
1512440286.321,10000124.0
1512440289.673,10000130.0
1512440293.025,10000119.0
1512440296.377,10000135.0
1512440299.729,10000134.0
1512440303.082,10000114.0
1512440306.433,10000133.0
1512440309.785,10000104.0
1512440313.138,10000124.0
1512440316.489,10000097.0
1512440319.842,10000094.0
1512440323.194,10000107.0
1512440326.546,10000103.0
1512440329.898,10000137.0
1512440333.250,10000110.0
1512440336.602,10000130.0
1512440339.954,10000148.0
1512440343.306,10000115.0
1512440346.659,10000105.0
1512440350.011,10000082.0
1512440353.362,10000078.0
1512440356.715,10000094.0
1512440360.067,10000074.0
1512440363.418,10000086.0
1512440366.771,10000072.0
1512440370.123,10000057.0
1512440373.475,10000076.0
1512440376.827,10000105.0
1512440380.179,10000079.0
1512440383.531,10000073.0
1512440386.883,10000100.0
1512440390.236,10000090.0
1512440393.587,10000077.0
1512440396.940,10000114.0
1512440400.291,10000121.0
1512440403.644,10000130.0
1512440406.996,10000130.0
1512440410.347,10000120.0
1512440413.700,10000137.0
1512440417.052,10000137.0
1512440420.404,10000149.0
1512440423.756,10000150.0
1512440427.108,10000137.0
1512440430.461,10000125.0
1512440433.812,10000128.0
1512440437.164,10000146.0
1512440440.517,10000137.0
1512440443.868,10000128.0
1512440447.221,10000123.0
1512440450.573,10000110.0
1512440453.925,10000127.0
1512440457.277,10000115.0
1512440460.629,10000088.0
1512440463.981,10000106.0
1512440467.333,10000108.0
1512440470.685,10000141.0
1512440474.037,10000113.0
1512440477.390,10000129.0
1512440480.741,10000111.0
1512440484.094,10000116.0
1512440487.446,10000111.0
1512440490.798,10000097.0
1512440494.150,10000119.0
1512440497.502,10000095.0
1512440500.854,10000104.0
1512440504.206,10000106.0
1512440507.558,10000119.0
1512440510.910,10000105.0
1512440514.262,10000109.0
1512440517.623,10000103.0
1512440520.967,10000118.0
1512440524.319,10000105.0
1512440527.671,10000124.0
1512440531.023,10000127.0
1512440534.375,10000126.0
1512440537.727,10000133.0
1512440541.078,10000113.0
1512440544.431,10000102.0
1512440547.784,10000107.0
1512440551.135,10000132.0
1512440554.487,10000136.0
1512440557.839,10000134.0
1512440561.192,10000119.0
1512440564.543,10000108.0
1512440567.896,10000151.0
1512440571.247,10000121.0
1512440574.600,10000130.0
1512440577.952,10000156.0
1512440581.304,10000135.0
1512440584.656,10000138.0
1512440588.008,10000135.0
1512440591.360,10000150.0
1512440594.712,10000150.0
1512440598.064,10000129.0
1512440601.417,10000095.0
1512440604.768,10000097.0
1512440608.121,10000086.0
1512440611.472,10000116.0
1512440614.825,10000139.0
1512440618.176,10000131.0
1512440621.529,10000138.0
1512440624.881,10000129.0
1512440628.233,10000090.0
1512440631.585,10000101.0
1512440634.937,10000102.0
1512440638.289,10000110.0
1512440641.641,10000134.0
1512440644.994,10000138.0
1512440648.345,10000141.0
1512440651.698,10000164.0
1512440655.049,10000161.0
1512440658.402,10000154.0
1512440661.753,10000139.0
1512440665.106,10000152.0
1512440668.457,10000155.0
1512440671.810,10000202.0
1512440675.161,10000114.0
1512440678.514,10000126.0
1512440681.866,10000135.0
1512440685.218,10000130.0
1512440688.570,10000147.0
1512440691.922,10000153.0
1512440695.274,10000132.0
1512440698.627,10000138.0
1512440701.978,10000191.0
1512440705.331,10000170.0
1512440708.682,10000174.0
1512440712.035,10000126.0
1512440715.386,10000142.0
1512440718.739,10000108.0
1512440722.091,10000137.0
1512440725.443,10000149.0
1512440728.795,10000140.0
1512440732.147,10000141.0
1512440735.499,10000114.0
1512440738.852,10000113.0
1512440742.203,10000143.0
1512440745.556,10000136.0
1512440748.907,10000104.0
1512440752.260,10000114.0
1512440755.615,10000098.0
1512440758.964,10000106.0
1512440762.316,10000114.0
1512440765.668,10000120.0
1512440769.020,10000151.0
1512440772.372,10000152.0
1512440775.724,10000147.0
1512440779.076,10000138.0
1512440782.428,10000144.0
1512440785.780,10000150.0
1512440789.133,10000148.0
1512440792.484,10000145.0
1512440795.837,10000130.0
1512440799.188,10000124.0
1512440802.541,10000113.0
1512440805.892,10000123.0
1512440809.245,10000095.0
1512440812.597,10000086.0
1512440815.949,10000103.0
1512440819.301,10000093.0
1512440822.653,10000094.0
1512440826.005,10000102.0
1512440829.358,10000112.0
1512440832.709,10000116.0
1512440836.062,10000148.0
1512440839.413,10000170.0
1512440842.766,10000116.0
1512440846.118,10000127.0
1512440846.487,10000145.0
1512440849.839,10000112.0
1512440853.191,10000112.0
1512440856.544,10000085.0
1512440859.895,10000083.0
1512440863.248,10000091.0
1512440866.599,10000104.0
1512440869.952,10000102.0
1512440873.304,10000115.0
1512440876.656,10000115.0
1512440880.008,10000096.0
1512440883.360,10000109.0
1512440886.712,10000089.0
1512440890.064,10000122.0
1512440893.416,10000119.0
1512440896.768,10000127.0
1512440900.121,10000098.0
1512440903.472,10000117.0
1512440906.825,10000135.0
1512440910.176,10000119.0
1512440913.529,10000099.0
1512440916.880,10000109.0
1512440920.233,10000103.0
1512440923.584,10000117.0
1512440926.937,10000114.0
1512440930.288,10000130.0
1512440933.641,10000137.0
1512440936.993,10000143.0
1512440940.345,10000136.0
1512440943.697,10000098.0
1512440947.049,10000095.0
1512440950.401,10000077.0
1512440953.753,10000074.0
1512440957.105,10000086.0
1512440960.458,10000074.0
1512440963.809,10000135.0
1512440967.162,10000115.0
1512440970.513,10000101.0
1512440973.866,10000138.0
1512440977.217,10000101.0
1512440980.570,10000102.0
1512440983.922,10000100.0
1512440987.274,10000090.0
1512440990.626,10000092.0
1512440993.978,10000101.0
1512440997.330,10000141.0
1512441000.682,10000126.0
1512441004.034,10000142.0
1512441007.387,10000122.0
1512441010.739,10000120.0
1512441014.091,10000093.0
1512441017.443,10000109.0
1512441020.795,10000183.0
1512441024.147,10000179.0
1512441027.499,10000151.0
1512441030.851,10000163.0
1512441034.203,10000144.0
1512441037.555,10000128.0
1512441040.908,10000102.0
1512441044.259,10000108.0
1512441047.612,10000123.0
1512441050.963,10000100.0
1512441054.316,10000082.0
1512441057.667,10000093.0
1512441061.020,10000088.0
1512441064.372,10000099.0
1512441067.724,10000122.0
1512441071.076,10000115.0
1512441074.428,10000105.0
1512441077.780,10000067.0
1512441081.132,10000071.0
1512441084.484,10000072.0
1512441087.837,10000094.0
1512441091.188,10000121.0
1512441094.541,10000105.0
1512441097.892,10000087.0
1512441101.245,10000088.0
1512441104.597,10000096.0
1512441107.949,10000097.0
1512441111.300,10000068.0
1512441114.653,10000100.0
1512441118.005,10000122.0
1512441121.357,10000120.0
1512441124.709,10000095.0
1512441128.061,10000096.0
1512441131.413,10000087.0
1512441134.765,10000086.0
1512441138.117,10000075.0
1512441141.469,10000101.0
1512441144.822,10000098.0
1512441148.174,10000083.0
1512441151.525,10000086.0
1512441154.878,10000082.0
1512441158.230,10000114.0
1512441161.582,10000101.0
1512441164.934,10000100.0
1512441168.286,10000104.0
1512441171.640,10000107.0
1512441174.990,10000121.0
1512441178.342,10000103.0
1512441181.695,10000096.0
1512441185.046,10000088.0
1512441188.399,10000093.0
1512441191.750,10000125.0
1512441195.103,10000101.0
1512441198.454,10000095.0
1512441201.807,10000109.0
1512441205.159,10000103.0
1512441208.511,10000107.0
1512441211.864,10000137.0
1512441215.215,10000138.0
1512441218.568,10000141.0
1512441221.919,10000157.0
1512441225.272,10000147.0
1512441228.623,10000123.0
1512441231.976,10000123.0
1512441235.327,10000122.0
1512441238.680,10000089.0
1512441242.031,10000088.0
1512441245.384,10000091.0
1512441248.736,10000083.0
1512441252.088,10000114.0
1512441255.440,10000089.0
1512441258.792,10000094.0
1512441262.144,10000092.0
1512441265.496,10000091.0
1512441268.848,10000091.0
1512441272.201,10000096.0
1512441275.552,10000096.0
1512441278.905,10000083.0
1512441282.256,10000079.0
1512441285.609,10000076.0
1512441288.961,10000116.0
1512441292.313,10000099.0
1512441295.665,10000094.0
1512441299.017,10000086.0
1512441302.369,10000115.0
1512441305.722,10000086.0
1512441309.073,10000096.0
1512441312.426,10000092.0
1512441315.777,10000091.0
1512441319.130,10000103.0
1512441322.481,10000116.0
1512441325.834,10000145.0
1512441329.186,10000106.0
1512441332.537,10000100.0
1512441335.890,10000079.0
1512441339.242,10000088.0
1512441342.594,10000093.0
1512441345.946,10000114.0
1512441349.298,10000106.0
1512441352.650,10000096.0
1512441356.003,10000074.0
1512441359.354,10000075.0
1512441362.707,10000092.0
1512441366.059,10000113.0
1512441369.410,10000101.0
1512441372.763,10000113.0
1512441376.114,10000094.0
1512441379.467,10000106.0
1512441382.818,10000104.0
1512441386.171,10000089.0
1512441389.523,10000104.0
1512441392.875,10000084.0
1512441396.227,10000091.0
1512441399.579,10000075.0
1512441402.931,10000085.0
1512441406.284,10000080.0
1512441409.635,10000141.0
1512441412.988,10000140.0
1512441416.339,10000096.0
1512441419.692,10000093.0
1512441423.044,10000098.0
1512441426.396,10000077.0
1512441429.748,10000078.0
1512441433.100,10000074.0
1512441436.452,10000100.0
1512441439.805,10000064.0
1512441443.156,10000083.0
1512441446.509,10000063.0
1512441449.860,10000115.0
1512441453.213,10000116.0
1512441456.564,10000096.0
1512441459.917,10000073.0
1512441463.269,10000091.0
1512441466.621,10000078.0
1512441469.973,10000074.0
1512441473.325,10000082.0
1512441476.676,10000089.0
1512441480.029,10000108.0
1512441483.382,10000086.0
1512441486.733,10000082.0
1512441490.086,10000094.0
1512441493.437,10000084.0
1512441496.790,10000102.0
1512441500.142,10000116.0
1512441503.494,10000113.0
1512441506.846,10000116.0
1512441510.197,10000086.0
1512441513.550,10000091.0
1512441516.901,10000074.0
1512441520.254,10000098.0
1512441523.606,10000096.0
1512441526.958,10000106.0
1512441530.310,10000122.0
1512441533.662,10000151.0
1512441537.014,10000137.0
1512441540.367,10000159.0
1512441543.718,10000146.0
1512441547.071,10000134.0
1512441550.422,10000105.0
1512441553.775,10000120.0
1512441557.126,10000097.0
1512441560.479,10000100.0
1512441563.831,10000127.0
1512441567.183,10000126.0
1512441570.535,10000152.0
1512441573.887,10000092.0
1512441577.239,10000091.0
1512441580.592,10000117.0
1512441583.943,10000113.0
1512441587.296,10000133.0
1512441590.647,10000114.0
1512441593.999,10000111.0
1512441597.352,10000098.0
1512441600.704,10000101.0
1512441604.056,10000096.0
1512441607.408,10000082.0
1512441610.760,10000127.0
1512441614.112,10000127.0
1512441617.464,10000090.0
1512441620.816,10000076.0
1512441624.168,10000081.0
1512441627.520,10000089.0
1512441630.873,10000082.0
1512441634.224,10000086.0
1512441637.577,10000077.0
1512441640.928,10000070.0
1512441644.281,10000065.0
1512441647.633,10000066.0
1512441650.985,10000088.0
1512441654.337,10000084.0
1512441657.689,10000059.0
1512441661.041,10000076.0
1512441664.393,10000088.0
1512441667.745,10000070.0
1512441671.098,10000055.0
1512441674.449,10000063.0
1512441677.802,10000080.0
1512441681.153,10000064.0
1512441684.506,10000065.0
1512441687.858,10000066.0
1512441691.210,10000061.0
1512441694.562,10000075.0
1512441697.914,10000077.0
1512441701.266,10000074.0
1512441704.618,10000097.0
1512441707.970,10000099.0
1512441711.322,10000086.0
1512441714.675,10000080.0
1512441718.026,10000084.0
1512441721.379,10000087.0
1512441724.730,10000074.0
1512441728.083,10000078.0
1512441731.435,10000091.0
1512441734.787,10000074.0
1512441738.139,10000080.0
1512441741.491,10000077.0
1512441744.843,10000072.0
1512441748.196,10000086.0
1512441751.547,10000075.0
1512441754.899,10000082.0
1512441758.251,10000082.0
1512441761.603,10000091.0
1512441764.956,10000097.0
1512441768.307,10000077.0
1512441771.660,10000083.0
1512441775.011,10000087.0
1512441778.364,10000097.0
1512441781.716,10000087.0
1512441785.068,10000086.0
1512441788.420,10000125.0
1512441791.772,10000095.0
1512441795.124,10000096.0
1512441798.477,10000117.0
1512441801.828,10000087.0
1512441805.181,10000089.0
1512441808.532,10000069.0
1512441811.885,10000065.0
1512441815.236,10000064.0
1512441818.589,10000109.0
1512441821.940,10000097.0
1512441825.293,10000084.0
1512441828.646,10000086.0
1512441831.997,10000067.0
1512441835.349,10000085.0
1512441838.701,10000074.0
1512441842.053,10000119.0
1512441845.405,10000112.0
1512441848.758,10000116.0
1512441852.110,10000106.0
1512441855.462,10000096.0
1512441858.813,10000125.0
1512441862.166,10000115.0
1512441865.518,10000100.0
1512441868.870,10000102.0
1512441872.222,10000109.0
1512441875.574,10000083.0
1512441878.927,10000095.0
1512441882.278,10000077.0
1512441885.630,10000101.0
1512441888.982,10000071.0
1512441892.335,10000075.0
1512441895.687,10000152.0
1512441899.039,10000101.0
1512441902.391,10000068.0
1512441905.742,10000068.0
1512441909.095,10000071.0
1512441912.446,10000065.0
1512441915.799,10000078.0
1512441919.152,10000100.0
1512441922.503,10000143.0
1512441925.855,10000097.0
1512441929.207,10000072.0
1512441932.559,10000089.0
1512441935.912,10000074.0
1512441939.263,10000083.0
1512441942.616,10000098.0
1512441945.967,10000122.0
1512441949.320,10000074.0
1512441952.672,10000079.0
1512441956.025,10000086.0
1512441959.376,10000086.0
1512441962.728,10000084.0
1512441966.080,10000086.0
1512441969.432,10000103.0
1512441972.785,10000083.0
1512441976.136,10000095.0
1512441979.489,10000105.0
1512441982.840,10000124.0
1512441986.193,10000130.0
1512441989.544,10000097.0
1512441992.897,10000099.0
1512441996.249,10000124.0
1512441999.601,10000096.0
1512442002.953,10000085.0
1512442006.305,10000096.0
1512442009.657,10000095.0
1512442013.010,10000100.0
1512442016.361,10000071.0
1512442019.714,10000080.0
1512442023.065,10000067.0
1512442026.418,10000089.0
1512442029.769,10000104.0
1512442033.122,10000082.0
1512442036.473,10000066.0
1512442039.826,10000060.0
1512442043.178,10000086.0
1512442046.530,10000086.0
1512442049.882,10000087.0
1512442053.234,10000145.0
1512442056.586,10000143.0
1512442059.939,10000083.0
1512442063.290,10000062.0
1512442066.643,10000068.0
1512442069.995,10000056.0
1512442073.346,10000050.0
1512442076.699,10000083.0
1512442080.051,10000084.0
1512442083.403,10000082.0
1512442086.755,10000060.0
1512442090.107,10000092.0
1512442093.459,10000077.0
1512442096.812,10000077.0
1512442100.163,10000083.0
1512442103.516,10000080.0
1512442106.867,10000085.0
1512442110.220,10000072.0
1512442113.572,10000074.0
1512442116.924,10000070.0
1512442120.276,10000079.0
1512442123.628,10000091.0
1512442126.980,10000078.0
1512442130.332,10000086.0
1512442133.684,10000056.0
1512442137.036,10000052.0
1512442140.389,10000057.0
1512442143.740,10000089.0
1512442147.093,10000089.0
1512442150.444,10000110.0
1512442153.797,10000102.0
1512442157.148,10000082.0
1512442160.501,10000052.0
1512442163.852,10000057.0
1512442167.205,10000057.0
1512442170.556,10000068.0
1512442173.909,10000085.0
1512442177.261,10000085.0
1512442180.613,10000062.0
1512442183.965,10000074.0
1512442187.317,10000068.0
1512442190.670,10000073.0
1512442194.022,10000098.0
1512442197.374,10000135.0
1512442200.726,10000109.0
1512442204.078,10000069.0
1512442207.430,10000088.0
1512442210.782,10000099.0
1512442214.134,10000085.0
1512442217.486,10000103.0
1512442220.838,10000087.0
1512442224.190,10000098.0
1512442227.543,10000085.0
1512442230.894,10000078.0
1512442234.247,10000077.0
1512442237.599,10000076.0
1512442240.951,10000107.0
1512442244.303,10000084.0
1512442247.654,10000085.0
1512442251.007,10000110.0
1512442254.359,10000099.0
1512442257.711,10000078.0
1512442261.064,10000068.0
1512442264.416,10000075.0
1512442267.768,10000103.0
1512442271.119,10000070.0
1512442274.472,10000123.0
1512442277.823,10000084.0
1512442281.176,10000076.0
1512442284.527,10000059.0
1512442287.880,10000078.0
1512442291.232,10000068.0
1512442294.584,10000064.0
1512442297.936,10000063.0
1512442301.288,10000081.0
1512442304.640,10000089.0
1512442307.993,10000098.0
1512442311.344,10000109.0
1512442314.696,10000123.0
1512442318.048,10000140.0
1512442321.401,10000128.0
1512442324.752,10000125.0
1512442328.105,10000133.0
1512442331.456,10000127.0
1512442334.809,10000129.0
1512442338.161,10000119.0
1512442341.513,10000139.0
1512442344.865,10000082.0
1512442348.217,10000085.0
1512442351.569,10000078.0
1512442354.921,10000118.0
1512442358.273,10000075.0
1512442361.625,10000093.0
1512442364.977,10000086.0
1512442368.330,10000089.0
1512442371.681,10000123.0
1512442375.034,10000083.0
1512442378.386,10000104.0
1512442381.738,10000100.0
1512442385.090,10000107.0
1512442388.442,10000100.0
1512442391.794,10000109.0
1512442395.146,10000086.0
1512442398.498,10000070.0
1512442401.851,10000074.0
1512442405.202,10000069.0
1512442408.555,10000077.0
1512442411.906,10000080.0
1512442415.259,10000071.0
1512442418.610,10000074.0
1512442421.963,10000061.0
1512442425.315,10000052.0
1512442428.667,10000062.0
1512442432.019,10000063.0
1512442435.371,10000074.0
1512442438.723,10000073.0
1512442442.075,10000077.0
1512442445.427,10000081.0
1512442448.779,10000078.0
1512442452.132,10000103.0
1512442455.483,10000084.0
1512442458.836,10000093.0
1512442462.187,10000120.0
1512442465.540,10000120.0
1512442468.891,10000089.0
1512442472.244,10000095.0
1512442475.596,10000098.0
1512442478.948,10000083.0
1512442482.300,10000095.0
1512442485.652,10000112.0
1512442489.004,10000120.0
1512442492.356,10000118.0
1512442495.708,10000137.0
1512442499.061,10000106.0
1512442502.413,10000097.0
1512442505.765,10000076.0
1512442509.116,10000127.0
1512442512.469,10000063.0
1512442515.821,10000112.0
1512442519.173,10000090.0
1512442522.525,10000063.0
1512442525.877,10000064.0
1512442529.229,10000069.0
1512442532.581,10000061.0
1512442535.933,10000061.0
1512442539.286,10000064.0
1512442542.637,10000057.0
1512442545.990,10000060.0
1512442549.342,10000081.0
1512442552.693,10000058.0
1512442556.046,10000068.0
1512442559.398,10000055.0
1512442562.750,10000060.0
1512442566.102,10000076.0
1512442569.454,10000060.0
1512442572.806,10000074.0
1512442576.158,10000069.0
1512442579.510,10000050.0
1512442582.863,10000053.0
1512442586.214,10000066.0
1512442589.567,10000046.0
1512442592.919,10000049.0
1512442596.271,10000059.0
1512442599.623,10000064.0
1512442602.974,10000070.0
1512442606.327,10000061.0
1512442609.678,10000061.0
1512442613.031,10000065.0
1512442616.384,10000080.0
1512442619.735,10000058.0
1512442623.088,10000108.0
1512442626.439,10000108.0
1512442629.792,10000110.0
1512442633.143,10000127.0
1512442636.496,10000100.0
1512442639.848,10000056.0
1512442643.200,10000077.0
1512442646.552,10000129.0
1512442649.904,10000085.0
1512442653.256,10000088.0
1512442656.608,10000091.0
1512442659.960,10000086.0
1512442663.312,10000061.0
1512442666.664,10000080.0
1512442670.017,10000084.0
1512442673.368,10000081.0
1512442676.721,10000078.0
1512442680.072,10000073.0
1512442683.425,10000088.0
1512442686.776,10000070.0
1512442690.129,10000079.0
1512442693.481,10000096.0
1512442696.833,10000111.0
1512442700.185,10000092.0
1512442703.537,10000077.0
1512442706.889,10000066.0
1512442710.241,10000085.0
1512442713.593,10000092.0
1512442716.946,10000092.0
1512442720.297,10000132.0
1512442723.650,10000100.0
1512442727.001,10000111.0
1512442730.354,10000104.0
1512442733.705,10000105.0
1512442737.058,10000125.0
1512442740.410,10000106.0
1512442743.762,10000095.0
1512442747.114,10000135.0
1512442750.466,10000121.0
1512442753.818,10000095.0
1512442757.170,10000124.0
1512442760.522,10000159.0
1512442763.875,10000098.0
1512442767.226,10000124.0
1512442770.579,10000127.0
1512442773.931,10000089.0
1512442777.283,10000078.0
1512442780.634,10000094.0
1512442783.987,10000083.0
1512442787.339,10000084.0
1512442790.691,10000084.0
1512442794.043,10000092.0
1512442797.396,10000113.0
1512442800.747,10000106.0
1512442804.099,10000105.0
1512442807.452,10000112.0
1512442810.803,10000098.0
1512442814.156,10000086.0
1512442817.508,10000085.0
1512442820.860,10000084.0
1512442824.212,10000100.0
1512442827.564,10000102.0
1512442830.916,10000076.0
1512442834.268,10000082.0
1512442837.621,10000140.0
1512442840.972,10000109.0
1512442844.325,10000130.0
1512442847.676,10000119.0
1512442851.029,10000116.0
1512442854.380,10000126.0
1512442857.733,10000099.0
1512442861.084,10000088.0
1512442864.437,10000072.0
1512442867.789,10000061.0
1512442871.141,10000073.0
1512442874.493,10000063.0
1512442877.845,10000076.0
1512442881.197,10000068.0
1512442884.549,10000067.0
1512442887.901,10000095.0
1512442891.254,10000069.0
1512442894.605,10000088.0
1512442897.958,10000090.0
1512442901.309,10000080.0
1512442904.662,10000089.0
1512442908.013,10000069.0
1512442911.366,10000089.0
1512442914.718,10000087.0
1512442918.070,10000077.0
1512442921.422,10000077.0
1512442924.774,10000099.0
1512442928.127,10000101.0
1512442931.478,10000087.0
1512442934.831,10000088.0
1512442938.183,10000073.0
1512442941.535,10000078.0
1512442944.886,10000091.0
1512442948.239,10000095.0
1512442951.591,10000101.0
1512442954.943,10000121.0
1512442958.296,10000118.0
1512442961.647,10000079.0
1512442965.000,10000088.0
1512442968.351,10000088.0
1512442971.703,10000088.0
1512442975.056,10000116.0
1512442978.407,10000076.0
1512442981.760,10000076.0
1512442985.111,10000084.0
1512442988.464,10000094.0
1512442991.816,10000073.0
1512442995.168,10000081.0
1512442998.520,10000092.0
1512443001.872,10000109.0
1512443005.224,10000137.0
1512443008.577,10000123.0
1512443011.928,10000066.0
1512443015.281,10000065.0
1512443018.632,10000082.0
1512443021.985,10000090.0
1512443025.336,10000150.0
1512443028.747,10000096.0
1512443032.041,10000095.0
1512443035.393,10000093.0
1512443038.745,10000073.0
1512443042.097,10000062.0
1512443045.449,10000067.0
1512443048.801,10000079.0
1512443052.154,10000087.0
1512443055.505,10000084.0
1512443058.858,10000089.0
1512443062.210,10000090.0
1512443065.562,10000107.0
1512443068.914,10000099.0
1512443072.266,10000094.0
1512443075.618,10000091.0
1512443078.970,10000091.0
1512443082.322,10000115.0
1512443085.674,10000130.0
1512443089.026,10000104.0
1512443092.378,10000107.0
1512443095.731,10000138.0
1512443099.082,10000091.0
1512443102.435,10000089.0
1512443105.786,10000112.0
1512443109.139,10000102.0
1512443112.491,10000102.0
1512443115.843,10000117.0
1512443119.195,10000119.0
1512443122.547,10000107.0
1512443125.899,10000098.0
1512443129.251,10000128.0
1512443132.603,10000083.0
1512443135.955,10000095.0
1512443139.307,10000084.0
1512443142.660,10000076.0
1512443146.011,10000108.0
1512443149.364,10000095.0
1512443152.716,10000090.0
1512443156.067,10000096.0
1512443159.420,10000115.0
1512443162.771,10000077.0
1512443166.124,10000078.0
1512443169.476,10000101.0
1512443172.828,10000115.0
1512443176.180,10000093.0
1512443179.532,10000102.0
1512443182.884,10000092.0
1512443186.237,10000108.0
1512443189.588,10000086.0
1512443192.941,10000081.0
1512443196.292,10000087.0
1512443199.645,10000083.0
1512443202.997,10000089.0
1512443206.349,10000073.0
1512443209.701,10000075.0
1512443213.053,10000072.0
1512443216.405,10000077.0
1512443219.758,10000072.0
1512443223.109,10000109.0
1512443226.462,10000089.0
1512443229.813,10000087.0
1512443233.166,10000091.0
1512443236.517,10000085.0
1512443239.870,10000110.0
1512443243.222,10000096.0
1512443246.574,10000127.0
1512443249.926,10000097.0
1512443253.278,10000138.0
1512443256.630,10000137.0
1512443259.982,10000093.0
1512443263.334,10000091.0
1512443266.686,10000136.0
1512443270.038,10000091.0
1512443273.391,10000092.0
1512443276.742,10000141.0
1512443280.095,10000116.0
1512443283.446,10000108.0
1512443286.799,10000102.0
1512443290.151,10000140.0
1512443293.503,10000127.0
1512443296.855,10000135.0
1512443300.207,10000152.0
1512443303.559,10000143.0
1512443306.911,10000131.0
1512443310.263,10000140.0
1512443313.616,10000135.0
1512443316.967,10000123.0
1512443320.320,10000124.0
1512443323.671,10000115.0
1512443327.024,10000122.0
1512443330.375,10000122.0
1512443333.728,10000089.0
1512443337.080,10000097.0
1512443340.432,10000112.0
1512443343.784,10000113.0
1512443347.136,10000135.0
