timestamp,resistance,ppm,temp_c,ambient_c,savgol_151_2
1518026965.85,119.97722,-7.1,29.985,19.12,-7.66192885261
1518026966.85,119.97713,-7.85,29.987,19.131,-7.66021623619
1518026967.85,119.97713,-7.85,29.985,19.109,-7.65832853574
1518026968.84,119.97713,-7.85,29.987,19.109,-7.65627150314
1518026969.85,119.97713,-7.85,29.986,19.131,-7.64940162918
1518026970.85,119.97704,-8.6,29.988,19.099,-7.642810504
1518026971.85,119.97704,-8.6,29.986,19.142,-7.63649960914
1518026972.85,119.97704,-8.6,29.989,19.131,-7.63068755997
1518026973.85,119.97725,-6.85,29.987,19.12,-7.62559297189
1518026974.85,119.97725,-6.85,29.989,19.109,-7.62121732644
1518026975.85,119.97725,-6.85,29.987,19.12,-7.6264698126
1518026976.85,119.97725,-6.85,29.988,19.12,-7.63059074521
1518026977.85,119.97725,-6.85,29.987,19.109,-7.63359023364
1518026978.85,119.97725,-6.85,29.99,19.109,-7.63547838728
1518026979.85,119.97725,-6.85,29.988,19.131,-7.62784998724
1518026980.85,119.97709,-8.18,29.991,19.109,-7.62037928483
1518026981.85,119.97709,-8.18,29.989,19.131,-7.61306845882
1518026982.85,119.97709,-8.18,29.992,19.12,-7.61499299751
1518026983.85,119.97725,-6.85,29.989,19.109,-7.61714891904
1518026984.85,119.97725,-6.85,29.991,19.142,-7.61954633278
1518026985.85,119.97725,-6.85,29.989,19.131,-7.62191091718
1518026986.85,119.97725,-6.85,29.991,19.131,-7.62535907914
1518026987.85,119.97717,-7.52,29.989,19.109,-7.62990031801
1518026988.85,119.97717,-7.52,29.992,19.12,-7.63554413312
1518026989.85,119.97717,-7.52,29.99,19.131,-7.62772070916
1518026990.85,119.97711,-8.02,29.992,19.12,-7.62007215136
1518026991.85,119.97711,-8.02,29.99,19.131,-7.61259558377
1518026992.85,119.97711,-8.02,29.992,19.131,-7.59470230921
1518026993.85,119.97709,-8.18,29.99,19.12,-7.57745925963
1518026994.85,119.97709,-8.18,29.993,19.142,-7.56085405975
1518026995.85,119.97709,-8.18,29.991,19.131,-7.57255361241
1518026996.85,119.97709,-8.18,29.994,19.142,-7.58539038337
1518026997.85,119.97722,-7.1,29.993,19.12,-7.5993760507
1518026998.85,119.97722,-7.1,29.995,19.12,-7.6145222925
1518026999.85,119.97722,-7.1,29.992,19.152,-7.61096341537
1518027000.85,119.97709,-8.18,29.995,19.131,-7.60697942131
1518027001.85,119.97709,-8.18,29.993,19.142,-7.60256525563
1518027002.85,119.97709,-8.18,29.994,19.12,-7.60148564337
1518027003.85,119.97702,-8.77,29.992,19.142,-7.60094901822
1518027004.85,119.97702,-8.77,29.995,19.142,-7.60095320141
1518027005.85,119.97702,-8.77,29.993,19.131,-7.61984947479
1518027006.86,119.97702,-8.77,29.995,19.131,-7.63722073051
1518027007.85,119.97699,-9.02,29.994,19.142,-7.65384946957
1518027008.85,119.97699,-9.02,29.996,19.12,-7.66974946163
1518027009.85,119.97699,-9.02,29.994,19.12,-7.67854898998
1518027010.85,119.97718,-7.43,29.996,19.12,-7.68718759614
1518027011.86,119.97718,-7.43,29.994,19.12,-7.69567321075
1518027012.86,119.97718,-7.43,29.997,19.131,-7.70161147903
1518027013.86,119.9772,-7.27,29.995,19.142,-7.70757493362
1518027014.86,119.9772,-7.27,29.998,19.109,-7.7135693264
1518027015.86,119.9772,-7.27,29.996,19.131,-7.72526980284
1518027016.85,119.9772,-7.27,29.998,19.12,-7.72985335296
1518027017.85,119.97711,-8.02,29.995,19.109,-7.73366715209
1518027018.86,119.97711,-8.02,29.996,19.142,-7.73671634208
1518027019.86,119.97711,-8.02,29.994,19.12,-7.74064880444
1518027020.86,119.97712,-7.93,29.996,19.109,-7.74393361274
1518027021.86,119.97712,-7.93,29.994,19.12,-7.74657730322
1518027022.86,119.97712,-7.93,29.997,19.12,-7.73810326211
1518027023.86,119.9772,-7.27,29.995,19.131,-7.72949182927
1518027024.86,119.9772,-7.27,29.999,19.142,-7.72074012876
1518027025.86,119.9772,-7.27,29.996,19.099,-7.72068569497
1518027026.86,119.9772,-7.27,29.997,19.131,-7.72409743701
1518027027.86,119.97716,-7.6,29.995,19.12,-7.7270443218
1518027028.86,119.97716,-7.6,29.996,19.12,-7.72953506431
1518027029.86,119.97716,-7.6,29.995,19.131,-7.72993563984
1518027030.86,119.97716,-7.6,29.997,19.099,-7.72979083167
1518027031.86,119.97716,-7.6,29.994,19.12,-7.72910796036
1518027032.86,119.97716,-7.6,29.997,19.131,-7.72418639086
1518027033.86,119.97727,-6.68,29.995,19.142,-7.71808045499
1518027034.86,119.97727,-6.68,29.998,19.131,-7.71079451026
1518027035.86,119.97727,-6.68,29.996,19.12,-7.70233291415
1518027036.86,119.97727,-6.68,29.998,19.131,-7.69433468503
1518027037.86,119.97715,-7.68,29.997,19.142,-7.68665076182
1518027038.86,119.97715,-7.68,30.0,19.131,-7.67928628637
1518027039.86,119.97715,-7.68,29.997,19.131,-7.65472896835
1518027040.86,119.9772,-7.27,30.0,19.12,-7.63043340489
1518027041.86,119.9772,-7.27,29.998,19.131,-7.60638939944
1518027042.86,119.9772,-7.27,29.999,19.142,-7.59749395398
1518027043.86,119.9772,-7.27,29.997,19.142,-7.58884274596
1518027044.86,119.97713,-7.85,30.0,19.131,-7.58043865131
1518027045.86,119.97713,-7.85,29.999,19.142,-7.57228454598
1518027046.86,119.97713,-7.85,30.0,19.152,-7.58572862934
1518027047.86,119.97709,-8.18,29.999,19.152,-7.59900651794
1518027048.86,119.97709,-8.18,30.0,19.142,-7.61213999925
1518027049.86,119.97709,-8.18,29.998,19.131,-7.6007452706
1518027050.86,119.97732,-6.27,29.999,19.152,-7.5885179995
1518027051.86,119.97732,-6.27,29.997,19.131,-7.57545888314
1518027052.86,119.97732,-6.27,29.999,19.131,-7.55522658524
1518027053.86,119.97732,-6.27,29.998,19.131,-7.53459235226
1518027054.86,119.97715,-7.68,30.002,19.163,-7.51355112951
1518027055.86,119.97715,-7.68,29.999,19.152,-7.4920978623
1518027056.86,119.97715,-7.68,30.001,19.142,-7.48782251761
1518027057.86,119.9772,-7.27,29.998,19.131,-7.48374552595
1518027058.86,119.9772,-7.27,30.0,19.152,-7.47987699671
1518027059.86,119.9772,-7.27,29.997,19.142,-7.46900989064
1518027060.86,119.97712,-7.93,29.998,19.142,-7.45704975123
1518027061.87,119.97712,-7.93,29.995,19.131,-7.44400093599
1518027062.87,119.97712,-7.93,29.997,19.131,-7.4194899294
1518027063.86,119.97712,-7.93,29.996,19.12,-7.401479142
1518027064.86,119.97712,-7.93,29.999,19.142,-7.3835312332
1518027065.86,119.97712,-7.93,29.996,19.131,-7.36564698736
1518027066.86,119.97712,-7.93,30.0,19.152,-7.35296075033
1518027067.86,119.97701,-8.85,29.998,19.142,-7.3406730931
1518027068.87,119.97701,-8.85,30.0,19.142,-7.32878915752
1518027069.87,119.97701,-8.85,29.997,19.142,-7.33971257111
1518027070.87,119.97713,-7.85,29.999,19.142,-7.34975424616
1518027071.86,119.97713,-7.85,29.995,19.142,-7.35893954329
1518027072.86,119.97713,-7.85,29.998,19.163,-7.3593182355
1518027073.87,119.97713,-7.85,29.995,19.142,-7.34834166922
1518027074.87,119.97716,-7.6,29.998,19.142,-7.33639643244
1518027075.87,119.97716,-7.6,29.996,19.142,-7.32349124014
1518027076.87,119.97716,-7.6,29.988,19.174,-7.3039073022
1518027077.87,119.97709,-8.18,29.951,19.152,-7.28523708679
1518027078.87,119.97709,-8.18,29.853,19.142,-7.26748346986
1518027079.87,119.97709,-8.18,29.739,19.152,-7.2670848029
1518027080.86,119.97732,-6.27,29.63,19.142,-7.26730062949
1518027081.87,119.97732,-6.27,29.521,19.152,-7.26814837958
1518027082.87,119.97732,-6.27,29.425,19.152,-7.26484091232
1518027083.87,119.97732,-6.27,29.331,19.142,-7.26509164242
1518027084.87,119.97723,-7.02,29.246,19.152,-7.26651353568
1518027085.87,119.97723,-7.02,29.161,19.163,-7.26912184333
1518027086.87,119.97723,-7.02,29.084,19.142,-7.24940023478
1518027087.87,119.9772,-7.27,29.043,19.152,-7.23032244571
1518027088.87,119.9772,-7.27,29.007,19.142,-7.21188333425
1518027089.87,119.9772,-7.27,29.001,19.163,-7.20608000007
1518027090.87,119.97727,-6.68,29.028,19.163,-7.19987643024
1518027091.87,119.97727,-6.68,29.053,19.152,-7.1932784638
1518027092.87,119.97727,-6.68,29.066,19.152,-7.18629193978
1518027093.87,119.97727,-6.68,29.069,19.163,-7.17778262912
1518027094.87,119.97727,-6.68,29.07,19.163,-7.16999378622
1518027095.87,119.97727,-6.68,29.069,19.152,-7.16292976856
1518027096.87,119.97727,-6.68,29.068,19.174,-7.15970673207
1518027097.87,119.97716,-7.6,29.064,19.142,-7.15688454128
1518027098.87,119.97716,-7.6,29.059,19.174,-7.15447042963
1518027099.87,119.97716,-7.6,29.044,19.163,-7.15049990022
1518027100.87,119.97727,-6.68,29.028,19.142,-7.1461872641
1518027101.87,119.97727,-6.68,29.01,19.163,-7.14153836031
1518027102.87,119.97727,-6.68,29.005,19.142,-7.1365590279
1518027103.87,119.97727,-6.68,29.002,19.163,-7.13224097106
1518027104.87,119.97727,-6.68,29.009,19.174,-7.12798649003
1518027105.87,119.97727,-6.68,29.013,19.174,-7.12380212106
1518027106.87,119.97727,-6.68,29.02,19.163,-7.11729211495
1518027107.87,119.97731,-6.35,29.017,19.174,-7.11102760994
1518027108.87,119.97731,-6.35,29.015,19.163,-7.10501296354
1518027109.87,119.97731,-6.35,29.002,19.174,-7.08663576334
1518027110.87,119.97731,-6.35,28.996,19.152,-7.06811803401
1518027111.87,119.97718,-7.43,28.988,19.163,-7.04945323932
1518027112.87,119.97718,-7.43,28.988,19.152,-7.03063484303
1518027113.87,119.97718,-7.43,28.985,19.142,-7.03307003623
1518027114.87,119.97708,-8.27,28.987,19.163,-7.03525210271
1518027115.87,119.97708,-8.27,28.986,19.152,-7.0371933306
1518027116.88,119.97708,-8.27,28.989,19.163,-7.02748963135
1518027117.88,119.97717,-7.52,28.986,19.142,-7.01778327403
1518027118.88,119.97717,-7.52,28.987,19.163,-7.00807643739
1518027119.87,119.97717,-7.52,28.984,19.152,-7.00077358558
1518027120.87,119.97717,-7.52,28.983,19.174,-6.99926722669
1518027121.87,119.97734,-6.1,28.981,19.152,-6.99799347074
1518027122.87,119.97734,-6.1,28.981,19.184,-6.99696172989
1518027123.88,119.97734,-6.1,28.979,19.174,-7.0028366751
1518027124.88,119.97726,-6.77,28.979,19.152,-7.00897171901
1518027125.88,119.97726,-6.77,28.977,19.184,-7.01538211285
1518027126.88,119.97726,-6.77,28.978,19.163,-6.99286376127
1518027127.87,119.97718,-7.43,28.976,19.152,-6.97002713846
1518027128.87,119.97718,-7.43,28.977,19.152,-6.94686213505
1518027129.88,119.97718,-7.43,28.975,19.184,-6.92489610432
1518027130.88,119.97718,-7.43,28.975,19.163,-6.91695423501
1518027131.88,119.97723,-7.02,28.974,19.184,-6.90949121051
1518027132.88,119.97723,-7.02,28.974,19.184,-6.90251060396
1518027133.88,119.97723,-7.02,28.972,19.163,-6.89584230759
1518027134.88,119.97731,-6.35,28.972,19.184,-6.88911753812
1518027135.88,119.97731,-6.35,28.971,19.174,-6.88233995585
1518027136.88,119.97731,-6.35,28.971,19.163,-6.88228952224
1518027137.88,119.97718,-7.43,28.969,19.184,-6.88263361596
1518027138.88,119.97718,-7.43,28.969,19.163,-6.88338164921
1518027139.88,119.97718,-7.43,28.967,19.163,-6.88617658824
1518027140.88,119.97718,-7.43,28.967,19.163,-6.88928391589
1518027141.88,119.97718,-7.43,28.966,19.174,-6.89271452588
1518027142.88,119.97718,-7.43,28.967,19.142,-6.89647931194
1518027143.88,119.97718,-7.43,28.964,19.174,-6.9132059377
1518027144.88,119.97744,-5.27,28.965,19.152,-6.93068762969
1518027145.88,119.97744,-5.27,28.963,19.174,-6.94894617539
1518027146.88,119.97744,-5.27,28.964,19.184,-6.95129811434
1518027147.88,119.97734,-6.1,28.963,19.163,-6.95423879406
1518027148.88,119.97734,-6.1,28.964,19.163,-6.95777544797
1518027149.88,119.97734,-6.1,28.962,19.174,-6.95797556144
1518027150.88,119.97734,-6.1,28.962,19.174,-6.95648553444
1518027151.88,119.97713,-7.85,28.96,19.184,-6.95570913392
1518027152.88,119.97713,-7.85,28.963,19.174,-6.95564784143
1518027153.88,119.97713,-7.85,28.961,19.184,-6.97263594286
1518027154.88,119.97726,-6.77,28.962,19.174,-6.99002759164
1518027155.88,119.97726,-6.77,28.962,19.174,-7.00783873619
1518027156.88,119.97726,-6.77,28.962,19.163,-7.00243928053
1518027157.88,119.9772,-7.27,28.961,19.184,-6.99649051941
1518027158.88,119.9772,-7.27,28.964,19.184,-6.98998809533
1518027159.88,119.9772,-7.27,28.963,19.184,-6.98292765082
1518027160.88,119.9772,-7.27,28.965,19.184,-6.98463872469
1518027161.88,119.97711,-8.02,28.963,19.163,-6.98617271008
1518027162.88,119.97711,-8.02,28.965,19.174,-6.98753326728
1518027163.88,119.97711,-8.02,28.963,19.163,-6.99772896225
1518027164.88,119.97728,-6.6,28.965,19.174,-7.00749021525
1518027165.88,119.97728,-6.6,28.964,19.174,-7.01682870437
1518027166.88,119.97728,-6.6,28.965,19.174,-7.01566266562
1518027167.88,119.97728,-6.6,28.964,19.163,-7.01397656018
1518027168.88,119.97717,-7.52,28.965,19.142,-7.011773264
1518027169.88,119.97717,-7.52,28.963,19.163,-7.00905565302
1518027170.88,119.97717,-7.52,28.965,19.152,-7.00505787186
1518027171.88,119.97722,-7.1,28.964,19.174,-7.00060346909
1518027172.88,119.97722,-7.1,28.966,19.163,-6.99569462347
1518027173.89,119.97722,-7.1,28.965,19.163,-7.00458383772
1518027174.88,119.97728,-6.6,28.966,19.174,-7.01331169403
1518027175.88,119.97728,-6.6,28.964,19.174,-7.02189274643
1518027176.88,119.97728,-6.6,28.966,19.174,-7.02089579581
1518027177.88,119.97728,-6.6,28.965,19.163,-7.01916778872
1518027178.89,119.97725,-6.85,28.966,19.163,-7.01671526142
1518027179.89,119.97725,-6.85,28.965,19.152,-7.01354475014
1518027180.89,119.97725,-6.85,28.966,19.163,-7.0032246662
1518027181.89,119.97722,-7.1,28.965,19.163,-6.99263467919
1518027182.89,119.97722,-7.1,28.966,19.174,-6.98177548632
1518027183.88,119.97722,-7.1,28.964,19.174,-6.97206420503
1518027184.88,119.97718,-7.43,28.965,19.174,-6.96154046934
1518027185.89,119.97718,-7.43,28.964,19.174,-6.95020645798
1518027186.89,119.97718,-7.43,28.967,19.174,-6.92288190587
1518027187.89,119.97718,-7.43,28.966,19.163,-6.9068657692
1518027188.89,119.97732,-6.27,28.968,19.163,-6.89177799624
1518027189.89,119.97732,-6.27,28.968,19.163,-6.87761640823
1518027190.89,119.97732,-6.27,28.97,19.152,-6.87694295782
1518027191.89,119.97723,-7.02,28.969,19.163,-6.87748516056
1518027192.89,119.97723,-7.02,28.97,19.174,-6.87925173145
1518027193.89,119.97723,-7.02,28.968,19.152,-6.87935561406
1518027194.89,119.97726,-6.77,28.97,19.184,-6.8798766394
1518027195.89,119.97726,-6.77,28.969,19.152,-6.8808213437
1518027196.89,119.97726,-6.77,28.969,19.152,-6.9006458152
1518027197.89,119.97726,-6.77,28.969,19.142,-6.90508113215
1518027198.89,119.9773,-6.43,28.969,19.142,-6.90778316945
1518027199.89,119.9773,-6.43,28.968,19.184,-6.90876282083
1518027200.89,119.9773,-6.43,28.969,19.142,-6.90530081076
1518027201.89,119.97718,-7.43,28.969,19.142,-6.90123415507
1518027202.89,119.97718,-7.43,28.97,19.152,-6.89657087156
1518027203.89,119.97718,-7.43,28.97,19.163,-6.8860838521
1518027204.89,119.9772,-7.27,28.971,19.174,-6.87626784284
1518027205.89,119.9772,-7.27,28.971,19.163,-6.86712571975
1518027206.89,119.9772,-7.27,28.972,19.163,-6.86509848368
1518027207.89,119.9772,-7.27,28.971,19.174,-6.8591063568
1518027208.89,119.97725,-6.85,28.972,19.163,-6.85309422903
1518027209.89,119.97725,-6.85,28.971,19.152,-6.84706724221
1518027210.89,119.97725,-6.85,28.973,19.174,-6.82050658461
1518027211.89,119.97725,-6.85,28.972,19.184,-6.79441662331
1518027212.89,119.97725,-6.85,28.974,19.174,-6.76878428584
1518027213.89,119.97725,-6.85,28.973,19.163,-6.76669641963
1518027214.89,119.97727,-6.68,28.974,19.174,-6.76494848137
1518027215.89,119.97727,-6.68,28.975,19.174,-6.76354770452
1518027216.89,119.97727,-6.68,28.975,19.163,-6.7625013225
1518027217.89,119.97727,-6.68,28.975,19.152,-6.77305926451
1518027218.89,119.97731,-6.35,28.976,19.174,-6.78322642662
1518027219.89,119.97731,-6.35,28.975,19.184,-6.79302023881
1518027220.89,119.97731,-6.35,28.976,19.163,-6.77067200373
1518027221.9,119.97723,-7.02,28.975,19.184,-6.74719448098
1518027222.89,119.97723,-7.02,28.976,19.163,-6.72257756118
1518027223.89,119.97723,-7.02,28.976,19.195,-6.69409015129
1518027224.89,119.97718,-7.43,28.977,19.174,-6.66575612511
1518027225.89,119.97718,-7.43,28.976,19.184,-6.63756241018
1518027226.89,119.97718,-7.43,28.977,19.174,-6.60949593403
1518027227.89,119.97718,-7.43,28.976,19.174,-6.60508439155
1518027228.9,119.97731,-6.35,28.976,19.184,-6.60156408695
1518027229.9,119.97731,-6.35,28.976,19.184,-6.59894225365
1518027230.89,119.97731,-6.35,28.977,19.195,-6.59017347176
1518027231.89,119.97726,-6.77,28.977,19.163,-6.5813249042
1518027232.89,119.97726,-6.77,28.977,19.184,-6.57239803251
1518027233.9,119.97726,-6.77,28.977,19.184,-6.56689434563
1518027234.9,119.97726,-6.77,28.977,19.195,-6.56175904115
1518027235.9,119.97728,-6.6,28.977,19.184,-6.55699647653
1518027236.9,119.97728,-6.6,28.978,19.184,-6.55261100929
1518027237.9,119.97728,-6.6,28.977,19.174,-6.56437901816
1518027238.9,119.97736,-5.93,28.978,19.195,-6.57648747788
1518027239.89,119.97736,-5.93,28.978,19.163,-6.58895460278
1518027240.89,119.97736,-5.93,28.98,19.195,-6.58078116762
1518027241.9,119.97731,-6.35,28.98,19.184,-6.57249112597
1518027242.9,119.97731,-6.35,28.981,19.184,-6.56408447783
1518027243.9,119.97731,-6.35,28.98,19.227,-6.55392766912
1518027244.9,119.97731,-6.35,28.981,19.184,-6.55321038234
1518027245.9,119.9773,-6.43,28.98,19.184,-6.55309874339
1518027246.9,119.9773,-6.43,28.981,19.174,-6.55359928851
1518027247.9,119.9773,-6.43,28.98,19.206,-6.55761321854
1518027248.9,119.97736,-5.93,28.982,19.184,-6.56148544293
1518027249.9,119.97736,-5.93,28.982,19.184,-6.56522537385
1518027250.9,119.97736,-5.93,28.984,19.195,-6.55573327442
1518027251.9,119.97736,-5.93,28.984,19.184,-6.5463332488
1518027252.9,119.97736,-5.93,28.985,19.206,-6.53702311824
1518027253.9,119.97736,-5.93,28.984,19.206,-6.53740984567
1518027254.9,119.97736,-5.93,28.985,19.217,-6.53979962508
1518027255.9,119.97728,-6.6,28.984,19.217,-6.54179888605
1518027256.9,119.97728,-6.6,28.986,19.217,-6.54341634356
1518027257.9,119.97728,-6.6,28.985,19.195,-6.53521606625
1518027258.9,119.97734,-6.1,28.986,19.217,-6.52762967243
1518027259.9,119.97734,-6.1,28.985,19.227,-6.52065716211
1518027260.9,119.97734,-6.1,28.987,19.206,-6.51845541719
1518027261.9,119.97715,-7.68,28.986,19.195,-6.51703562424
1518027262.9,119.97715,-7.68,28.988,19.206,-6.5164013564
1518027263.9,119.97715,-7.68,28.987,19.217,-6.52376304307
1518027264.9,119.97715,-7.68,28.989,19.217,-6.51952058872
1518027265.9,119.9772,-7.27,28.988,19.227,-6.51482059769
1518027266.9,119.9772,-7.27,28.99,19.227,-6.50966307
1518027267.9,119.9772,-7.27,28.988,19.227,-6.51578418736
1518027268.9,119.97726,-6.77,28.991,19.217,-6.52167509842
1518027269.9,119.97726,-6.77,28.989,19.206,-6.52734599969
1518027270.9,119.97726,-6.77,28.992,19.217,-6.52063116531
1518027271.9,119.97749,-4.85,28.99,19.249,-6.51419930646
1518027272.9,119.97749,-4.85,28.992,19.227,-6.50804972596
1518027273.9,119.97749,-4.85,28.99,19.206,-6.5021817266
1518027274.9,119.97749,-4.85,28.991,19.227,-6.49867709153
1518027275.9,119.97737,-5.85,28.988,19.217,-6.494849392
1518027276.9,119.97737,-5.85,28.991,19.227,-6.4907000224
1518027277.9,119.97737,-5.85,28.99,19.217,-6.49889978553
1518027278.9,119.97722,-7.1,28.992,19.206,-6.50728504709
1518027279.9,119.97722,-7.1,28.99,19.227,-6.51586809523
1518027280.9,119.97722,-7.1,28.993,19.217,-6.50946958863
1518027281.9,119.9773,-6.43,28.992,19.227,-6.50410223897
1518027282.9,119.9773,-6.43,28.994,19.238,-6.49976465185
1518027283.91,119.9773,-6.43,28.993,19.195,-6.49645543288
1518027284.91,119.9773,-6.43,28.993,19.227,-6.49226328142
1518027285.91,119.97713,-7.85,28.991,19.195,-6.48865438028
1518027286.9,119.97713,-7.85,28.993,19.227,-6.48562585353
1518027287.9,119.97713,-7.85,28.991,19.217,-6.49835726904
1518027288.9,119.97728,-6.6,28.994,19.195,-6.51063746624
1518027289.9,119.97728,-6.6,28.993,19.206,-6.52247733886
1518027290.91,119.97728,-6.6,28.995,19.217,-6.52493551348
1518027291.91,119.97728,-6.6,28.992,19.217,-6.52734876234
1518027292.91,119.97742,-5.43,28.993,19.227,-6.52971996141
1518027293.91,119.97742,-5.43,28.991,19.206,-6.53205198663
1518027294.9,119.97742,-5.43,28.994,19.238,-6.52855727793
1518027295.9,119.9773,-6.43,28.992,19.227,-6.52497145407
1518027296.91,119.9773,-6.43,28.995,19.217,-6.52129233631
1518027297.91,119.9773,-6.43,28.993,19.227,-6.52036087879
1518027298.91,119.97716,-7.6,28.997,19.227,-6.52005114825
1518027299.91,119.97716,-7.6,28.996,19.227,-6.52036314468
1518027300.91,119.97716,-7.6,28.998,19.238,-6.53915136969
1518027301.91,119.97716,-7.6,28.995,19.217,-6.55791270898
1518027302.91,119.97723,-7.02,28.995,19.206,-6.57666311096
1518027303.91,119.97723,-7.02,28.993,19.217,-6.59541852405
1518027304.91,119.97723,-7.02,28.994,19.206,-6.59349726219
1518027305.91,119.97728,-6.6,28.992,19.227,-6.59154214262
1518027306.91,119.97728,-6.6,28.996,19.227,-6.58955098658
1518027307.91,119.97728,-6.6,28.995,19.238,-6.59904066325
1518027308.91,119.97726,-6.77,28.996,19.227,-6.60828300866
1518027309.91,119.97726,-6.77,28.995,19.238,-6.6172860406
1518027310.91,119.97726,-6.77,28.997,19.238,-6.62605777686
1518027311.91,119.97726,-6.77,28.995,19.227,-6.63286082432
1518027312.91,119.97736,-5.93,28.998,19.238,-6.63933527329
1518027313.91,119.97736,-5.93,28.995,19.227,-6.64548766002
1518027314.91,119.97736,-5.93,28.997,19.249,-6.65482342135
1518027315.91,119.97728,-6.6,28.995,19.238,-6.66270229875
1518027316.91,119.97728,-6.6,28.998,19.227,-6.66913440162
1518027317.91,119.97728,-6.6,28.996,19.227,-6.6584550163
1518027318.91,119.97726,-6.77,28.997,19.227,-6.64797956162
1518027319.91,119.97726,-6.77,28.995,19.227,-6.63770368008
1518027320.91,119.97726,-6.77,28.997,19.217,-6.63242758502
1518027321.91,119.97726,-6.77,28.996,19.227,-6.62783908479
1518027322.91,119.97735,-6.02,28.999,19.238,-6.62317014526
1518027323.91,119.97735,-6.02,28.996,19.217,-6.61842146361
1518027324.91,119.97735,-6.02,28.999,19.238,-6.62364261941
1518027325.91,119.97725,-6.85,28.997,19.227,-6.62742623855
1518027326.91,119.97725,-6.85,28.999,19.227,-6.62978243042
1518027327.91,119.97725,-6.85,28.996,19.227,-6.63072130439
1518027328.91,119.97737,-5.85,28.998,19.217,-6.63025296985
1518027329.91,119.97737,-5.85,28.996,19.227,-6.62838753618
1518027330.91,119.97737,-5.85,28.997,19.227,-6.61398850842
1518027331.91,119.97737,-5.85,28.996,19.227,-6.60584472164
1518027332.91,119.97722,-7.1,28.998,19.217,-6.59752388995
1518027333.91,119.97722,-7.1,28.995,19.206,-6.5890318524
1518027334.91,119.97722,-7.1,28.997,19.217,-6.57841190328
1518027335.91,119.97723,-7.02,28.995,19.217,-6.56708482033
1518027336.91,119.97723,-7.02,28.998,19.217,-6.55505496105
1518027337.91,119.97723,-7.02,28.997,19.227,-6.55614645183
1518027338.92,119.97732,-6.27,28.998,19.238,-6.55775957799
1518027339.92,119.97732,-6.27,28.997,19.217,-6.55991028795
1518027340.92,119.97732,-6.27,28.998,19.227,-6.56261453015
1518027341.92,119.97732,-6.27,28.995,19.238,-6.56408101798
1518027342.91,119.97737,-5.85,28.997,19.217,-6.56569727282
1518027343.91,119.97737,-5.85,28.995,19.217,-6.56747784869
1518027344.91,119.97737,-5.85,28.997,19.227,-6.5659372922
1518027345.92,119.97725,-6.85,28.994,19.227,-6.56414644137
1518027346.92,119.97725,-6.85,28.997,19.238,-6.56211697426
1518027347.92,119.97725,-6.85,28.996,19.227,-6.5313072825
1518027348.92,119.97725,-6.85,28.999,19.206,-6.49959959876
1518027349.92,119.97732,-6.27,28.997,19.217,-6.46698085057
1518027350.91,119.97732,-6.27,28.999,19.184,-6.43343796544
1518027351.92,119.97732,-6.27,28.997,19.217,-6.4116272793
1518027352.92,119.97735,-6.02,28.998,19.238,-6.38937069099
1518027353.92,119.97735,-6.02,28.996,19.206,-6.36666602176
1518027354.92,119.97735,-6.02,28.997,19.217,-6.36114956743
1518027355.92,119.97718,-7.43,28.994,19.227,-6.35568941191
1518027356.92,119.97718,-7.43,28.997,19.227,-6.35029862765
1518027357.92,119.97718,-7.43,28.994,19.227,-6.32609988767
1518027358.92,119.97718,-7.43,28.998,19.227,-6.3023615603
1518027359.92,119.97721,-7.18,28.996,19.227,-6.27907998526
1518027360.92,119.97721,-7.18,28.997,19.217,-6.25625150225
1518027361.92,119.97721,-7.18,28.995,19.227,-6.27084106571
1518027362.92,119.9774,-5.6,28.998,19.227,-6.28531031881
1518027363.92,119.9774,-5.6,28.996,19.217,-6.29968828244
1518027364.92,119.9774,-5.6,29.0,19.227,-6.28675636129
1518027365.92,119.97731,-6.35,28.999,19.227,-6.27393172159
1518027366.92,119.97731,-6.35,29.001,19.217,-6.26121941803
1518027367.92,119.97731,-6.35,28.999,19.227,-6.25342907615
1518027368.92,119.97731,-6.35,29.003,19.238,-6.23342401275
1518027369.92,119.97728,-6.6,28.999,19.217,-6.21244613922
1518027370.92,119.97728,-6.6,29.0,19.238,-6.19049467123
1518027371.92,119.97728,-6.6,28.996,19.249,-6.1818717869
1518027372.92,119.97723,-7.02,28.997,19.227,-6.17266774384
1518027373.92,119.97723,-7.02,28.994,19.227,-6.16289413299
1518027374.92,119.97723,-7.02,28.997,19.227,-6.15659949157
1518027375.92,119.9774,-5.6,28.996,19.227,-6.15107738993
1518027376.92,119.9774,-5.6,28.988,19.227,-6.1463423821
1518027377.92,119.9774,-5.6,28.958,19.238,-6.1343373431
1518027378.92,119.9774,-5.6,28.87,19.227,-6.11773895834
1518027379.92,119.97728,-6.6,28.77,19.217,-6.10212270872
1518027380.92,119.97728,-6.6,28.672,19.227,-6.08749077301
1518027381.92,119.97728,-6.6,28.584,19.238,-6.07039796104
1518027382.92,119.97737,-5.85,28.496,19.238,-6.05395537405
1518027383.92,119.97737,-5.85,28.413,19.206,-6.03816231484
1518027384.92,119.97737,-5.85,28.337,19.227,-6.02793451387
1518027385.92,119.97737,-5.85,28.257,19.227,-6.01825392676
1518027386.92,119.97737,-5.85,28.188,19.227,-6.0091242138
1518027387.92,119.97737,-5.85,28.137,19.238,-6.0045848748
