si_7021_ambient_c,si7021_internal_c,setpoint,adc,adc_c,error_c,output,io_delta_c
21.983,25.126,406,414.591,25.0863,0.0976,138.59,3.1028
21.962,25.115,406,414.539,25.0857,0.0970,130.58,3.1236
21.962,25.094,406,414.047,25.0801,0.0914,127.45,3.1181
21.983,25.094,406,413.372,25.0724,0.0838,126.82,3.0889
21.962,25.094,406,412.577,25.0634,0.0747,128.19,3.1014
21.951,25.062,406,411.754,25.0540,0.0654,130.68,3.1027
21.962,25.051,406,410.999,25.0454,0.0568,133.22,3.0834
21.962,25.040,406,410.354,25.0381,0.0495,135.32,3.0761
21.941,25.040,406,409.531,25.0288,0.0401,140.01,3.0882
21.941,25.030,406,409.091,25.0238,0.0351,141.33,3.0832
21.930,25.008,406,408.861,25.0212,0.0325,140.76,3.0913
21.908,24.997,406,408.281,25.0146,0.0259,144.28,3.1062
21.898,24.997,406,407.810,25.0092,0.0206,147.18,3.1115
21.898,25.008,406,407.238,25.0027,0.0141,151.67,3.1050
21.908,24.987,406,407.084,25.0010,0.0123,152.12,3.0925
21.919,25.008,406,407.195,25.0022,0.0136,149.81,3.0831
21.898,25.008,406,407.025,25.0003,0.0117,150.49,3.1026
21.930,24.997,406,406.892,24.9988,0.0101,150.92,3.0689
21.919,25.008,406,406.623,24.9957,0.0071,152.99,3.0766
21.908,24.997,406,406.820,24.9980,0.0093,150.21,3.0895
21.908,25.008,406,406.761,24.9973,0.0087,150.03,3.0889
21.919,24.997,406,406.824,24.9980,0.0094,148.58,3.0789
21.930,25.008,406,407.040,25.0005,0.0118,145.38,3.0706
21.908,25.008,406,407.017,25.0002,0.0116,144.59,3.0918
21.919,25.008,406,406.937,24.9993,0.0106,144.46,3.0802
21.908,25.008,406,406.586,24.9953,0.0067,147.38,3.0869
21.898,24.987,406,406.372,24.9929,0.0042,149.15,3.0952
21.908,24.987,406,406.561,24.9950,0.0064,146.70,3.0866
21.898,25.008,406,406.326,24.9923,0.0037,148.72,3.0947
21.919,24.987,406,406.178,24.9907,0.0020,150.02,3.0715
21.919,25.030,406,406.654,24.9961,0.0074,144.61,3.0769
21.908,25.019,406,406.458,24.9938,0.0052,146.11,3.0854
21.908,25.008,406,406.559,24.9950,0.0063,144.55,3.0866
21.908,25.008,406,406.741,24.9971,0.0084,141.99,3.0886
21.919,25.008,406,406.571,24.9951,0.0065,143.11,3.0760
21.898,25.008,406,406.570,24.9951,0.0065,142.55,3.0974
21.919,25.019,406,406.516,24.9945,0.0059,142.58,3.0754
21.898,25.030,406,406.602,24.9955,0.0068,141.12,3.0978
21.898,25.008,406,406.434,24.9936,0.0049,142.36,3.0959
21.898,25.008,406,406.627,24.9958,0.0071,139.81,3.0981
21.898,25.008,406,406.525,24.9946,0.0060,140.30,3.0969
21.919,24.997,406,406.779,24.9975,0.0089,136.98,3.0784
21.898,25.019,406,406.356,24.9927,0.0040,140.86,3.0950
21.908,25.008,406,406.339,24.9925,0.0039,140.68,3.0841
21.887,24.997,406,406.261,24.9916,0.0030,141.20,3.1046
21.908,24.987,406,406.036,24.9890,0.0004,143.41,3.0806
21.908,24.987,406,406.188,24.9908,0.0021,141.71,3.0824
21.908,25.008,406,406.148,24.9903,0.0017,141.96,3.0819
21.898,24.997,406,406.049,24.9892,0.0006,142.90,3.0915
21.887,25.008,406,406.125,24.9901,0.0014,142.02,3.1031
21.919,25.008,406,406.459,24.9939,0.0052,138.22,3.0747
21.908,25.008,406,406.483,24.9941,0.0055,137.49,3.0857
21.919,25.019,406,406.275,24.9918,0.0031,139.30,3.0726
21.930,25.008,406,405.937,24.9879,-0.0007,142.74,3.0581
21.919,25.008,406,405.811,24.9865,-0.0022,144.20,3.0674
21.919,24.997,406,406.041,24.9891,0.0005,141.86,3.0700
21.941,25.008,406,406.163,24.9905,0.0019,140.46,3.0499
21.919,25.008,406,406.007,24.9887,0.0001,142.02,3.0696
21.919,24.997,406,406.252,24.9915,0.0029,139.32,3.0724
21.908,25.008,406,406.418,24.9934,0.0047,137.24,3.0850
21.930,25.008,406,406.258,24.9916,0.0029,138.59,3.0617
21.930,25.008,406,406.027,24.9889,0.0003,140.87,3.0591
21.930,24.997,406,406.095,24.9897,0.0011,140.10,3.0599
21.930,25.019,406,406.218,24.9911,0.0025,138.65,3.0613
21.941,25.008,406,405.984,24.9885,-0.0002,141.00,3.0479
21.919,25.008,406,406.034,24.9890,0.0004,140.47,3.0699
21.919,25.019,406,406.141,24.9902,0.0016,139.25,3.0711
21.919,25.008,406,405.958,24.9882,-0.0005,141.12,3.0690
21.941,24.997,406,405.885,24.9873,-0.0013,141.98,3.0467
21.941,25.019,406,405.938,24.9879,-0.0007,141.50,3.0474
21.919,25.008,406,406.132,24.9901,0.0015,139.43,3.0710
21.930,25.008,406,406.101,24.9898,0.0012,139.64,3.0599
21.951,25.008,406,406.111,24.9899,0.0013,139.43,3.0386
21.962,25.008,406,406.365,24.9928,0.0041,136.53,3.0308
21.941,24.987,406,405.984,24.9885,-0.0002,140.35,3.0479
21.951,24.987,406,405.663,24.9848,-0.0038,143.90,3.0335
21.962,25.008,406,405.788,24.9862,-0.0024,142.86,3.0242
21.983,25.008,406,405.846,24.9869,-0.0018,142.44,3.0034
22.005,25.019,406,405.828,24.9867,-0.0020,142.78,2.9818
22.005,25.008,406,405.895,24.9874,-0.0012,142.22,2.9825
22.016,24.987,406,405.737,24.9857,-0.0030,144.06,2.9700
22.005,25.008,406,405.718,24.9854,-0.0032,144.53,2.9805
22.016,25.008,406,405.826,24.9867,-0.0020,143.63,2.9710
22.005,25.019,406,405.828,24.9867,-0.0019,143.78,2.9818
21.983,25.008,406,405.696,24.9852,-0.0035,145.40,3.0017
22.037,25.008,406,405.831,24.9867,-0.0019,144.22,2.9496
22.005,25.008,406,405.842,24.9868,-0.0018,144.27,2.9819
22.016,25.008,406,406.077,24.9895,0.0009,141.84,2.9739
22.005,25.008,406,406.046,24.9892,0.0005,142.11,2.9842
21.994,25.019,406,406.239,24.9914,0.0027,139.94,2.9971
22.016,25.008,406,406.265,24.9916,0.0030,139.42,2.9760
22.026,25.008,406,406.298,24.9920,0.0034,138.79,2.9656
22.026,25.030,406,406.171,24.9906,0.0019,139.88,2.9642
22.026,25.019,406,406.127,24.9901,0.0014,140.20,2.9637
22.026,25.019,406,406.222,24.9912,0.0025,139.02,2.9648
22.048,24.987,406,406.079,24.9895,0.0009,140.38,2.9417
22.026,25.008,406,406.192,24.9908,0.0022,139.05,2.9644
22.037,25.008,406,406.365,24.9928,0.0042,136.96,2.9557
22.069,25.008,406,406.603,24.9955,0.0069,133.98,2.9262
22.091,25.019,406,406.208,24.9910,0.0024,137.72,2.9003
22.080,25.008,406,406.036,24.9890,0.0004,139.40,2.9090
22.080,24.997,406,406.123,24.9900,0.0014,138.41,2.9100
22.101,25.008,406,406.141,24.9902,0.0016,138.08,2.8888
22.080,25.008,406,406.183,24.9907,0.0021,137.49,2.9107
22.091,24.997,406,405.992,24.9885,-0.0001,139.41,2.8978
22.091,25.008,406,405.956,24.9881,-0.0005,139.80,2.8974
22.069,24.997,406,405.758,24.9859,-0.0028,142.03,2.9166
22.069,25.008,406,405.785,24.9862,-0.0024,141.97,2.9169
22.059,25.019,406,405.811,24.9865,-0.0021,141.90,2.9279
22.059,25.008,406,405.696,24.9852,-0.0035,143.35,2.9266
22.069,25.008,406,405.701,24.9852,-0.0034,143.61,2.9160
22.080,24.997,406,405.696,24.9852,-0.0035,143.96,2.9052
22.059,25.019,406,405.804,24.9864,-0.0022,143.07,2.9279
22.091,25.008,406,405.717,24.9854,-0.0032,144.23,2.8947
22.080,25.008,406,405.693,24.9851,-0.0035,144.78,2.9051
22.069,24.997,406,405.763,24.9859,-0.0027,144.32,2.9167
22.091,24.987,406,405.608,24.9842,-0.0044,146.25,2.8935
22.080,24.997,406,405.779,24.9861,-0.0025,144.77,2.9061
22.091,25.019,406,405.946,24.9880,-0.0006,143.15,2.8973
22.101,25.019,406,406.107,24.9899,0.0012,141.43,2.8884
22.091,25.019,406,406.362,24.9928,0.0041,138.52,2.9020
22.101,24.987,406,406.402,24.9932,0.0046,137.72,2.8918
22.091,25.030,406,406.135,24.9902,0.0015,140.25,2.8994
22.101,25.019,406,405.922,24.9878,-0.0009,142.46,2.8863
22.091,25.008,406,405.637,24.9845,-0.0041,145.68,2.8938
22.112,25.008,406,405.627,24.9844,-0.0042,146.15,2.8722
22.112,25.008,406,405.830,24.9867,-0.0019,144.28,2.8745
22.091,25.008,406,406.057,24.9893,0.0006,141.96,2.8986
22.080,25.008,406,406.147,24.9903,0.0017,140.91,2.9103
22.059,25.008,406,406.304,24.9921,0.0035,139.04,2.9335
22.026,25.008,406,406.402,24.9932,0.0046,137.65,2.9668
22.005,25.008,406,406.080,24.9895,0.0009,140.79,2.9846
21.951,25.019,406,406.294,24.9920,0.0033,138.36,3.0407
21.876,25.008,406,406.443,24.9937,0.0050,136.43,3.1174
21.823,25.008,406,405.958,24.9882,-0.0005,141.33,3.1656
21.780,25.008,406,406.015,24.9888,0.0002,140.74,3.2091
21.694,24.997,406,406.087,24.9896,0.0010,139.93,3.2957
21.662,25.008,406,406.226,24.9912,0.0026,138.32,3.3295
21.651,24.997,406,406.241,24.9914,0.0027,137.93,3.3404
21.576,25.008,406,406.041,24.9891,0.0005,139.88,3.4132
21.512,25.008,406,405.969,24.9883,-0.0004,140.64,3.4767
21.490,24.997,406,405.960,24.9882,-0.0005,140.77,3.4981
21.436,25.008,406,406.061,24.9893,0.0007,139.69,3.5528
21.361,24.997,406,405.779,24.9861,-0.0025,142.73,3.6247
21.308,25.008,406,405.526,24.9832,-0.0054,145.74,3.6754
21.243,25.008,406,405.367,24.9814,-0.0072,147.97,3.7380
21.190,24.997,406,405.222,24.9798,-0.0088,150.19,3.7900
21.168,24.997,406,405.147,24.9789,-0.0097,151.79,3.8106
21.104,25.008,406,405.070,24.9781,-0.0106,153.49,3.8740
21.050,25.008,406,405.065,24.9780,-0.0106,154.47,3.9276
20.997,25.008,406,405.199,24.9795,-0.0091,153.93,3.9828
20.954,25.008,406,405.489,24.9828,-0.0058,151.54,4.0290
20.900,24.987,406,405.535,24.9834,-0.0053,151.55,4.0831
20.868,24.987,406,405.650,24.9847,-0.0040,150.76,4.1166
20.825,25.008,406,405.504,24.9830,-0.0056,152.70,4.1578
20.782,24.997,406,405.297,24.9806,-0.0080,155.48,4.1984
20.793,25.019,406,405.323,24.9809,-0.0077,155.90,4.1880
20.750,25.019,406,405.152,24.9790,-0.0096,158.46,4.2289
20.782,25.008,406,405.125,24.9787,-0.0099,159.60,4.1964
20.793,25.008,406,405.425,24.9821,-0.0065,157.18,4.1891
20.782,25.008,406,405.269,24.9803,-0.0083,159.47,4.1981
20.761,25.019,406,405.317,24.9809,-0.0078,159.67,4.2201
20.750,25.019,406,405.380,24.9816,-0.0071,159.67,4.2315
20.750,25.008,406,405.487,24.9828,-0.0058,159.11,4.2327
20.750,25.008,406,405.684,24.9850,-0.0036,157.45,4.2350
20.750,25.008,406,405.628,24.9844,-0.0042,158.39,4.2343
20.761,25.008,406,405.856,24.9870,-0.0016,156.25,4.2262
20.761,25.019,406,405.710,24.9853,-0.0033,158.00,4.2245
20.782,25.019,406,405.760,24.9859,-0.0027,157.73,4.2036
20.804,25.030,406,405.865,24.9871,-0.0015,156.82,4.1834
20.804,25.019,406,405.886,24.9873,-0.0013,156.73,4.1836
20.825,25.008,406,405.652,24.9847,-0.0040,159.41,4.1595
20.857,25.008,406,405.623,24.9843,-0.0043,160.08,4.1270
20.857,24.997,406,405.784,24.9862,-0.0025,158.69,4.1288
20.847,25.019,406,405.894,24.9874,-0.0012,157.69,4.1408
20.868,25.008,406,406.167,24.9905,0.0019,154.80,4.1225
20.868,25.008,406,405.990,24.9885,-0.0001,156.58,4.1205
20.900,24.997,406,405.732,24.9856,-0.0030,159.43,4.0853
20.932,25.008,406,405.567,24.9837,-0.0049,161.51,4.0513
20.932,24.997,406,405.588,24.9840,-0.0047,161.71,4.0515
20.932,25.008,406,405.704,24.9853,-0.0034,160.84,4.0529
20.975,25.008,406,405.693,24.9851,-0.0035,161.26,4.0098
20.986,24.997,406,405.371,24.9815,-0.0072,165.11,3.9954
21.018,25.008,406,405.399,24.9818,-0.0068,165.43,3.9636
21.029,25.008,406,405.967,24.9883,-0.0004,159.79,3.9593
21.072,25.008,406,406.048,24.9892,0.0005,158.92,3.9173
21.115,24.997,406,406.233,24.9913,0.0026,156.85,3.8765
21.147,25.030,406,406.273,24.9917,0.0031,156.17,3.8448
21.147,25.019,406,406.308,24.9921,0.0035,155.51,3.8452
21.211,25.040,406,406.344,24.9925,0.0039,154.81,3.7813
21.243,24.997,406,406.237,24.9913,0.0027,155.64,3.7479
21.254,25.040,406,406.324,24.9923,0.0037,154.45,3.7381
21.276,25.019,406,406.010,24.9888,0.0001,157.57,3.7131
21.286,25.008,406,406.102,24.9898,0.0012,156.56,3.7034
21.319,25.019,406,406.109,24.9899,0.0012,156.37,3.6714
21.319,25.008,406,406.123,24.9900,0.0014,156.11,3.6715
21.351,25.008,406,406.348,24.9926,0.0040,153.51,3.6419
21.383,24.997,406,406.301,24.9921,0.0034,153.69,3.6092
21.394,25.008,406,406.320,24.9923,0.0036,153.18,3.5987
21.372,25.008,406,406.462,24.9939,0.0052,151.30,3.6217
21.404,25.008,406,406.463,24.9939,0.0053,150.83,3.5896
21.426,25.008,406,406.625,24.9957,0.0071,148.57,3.5700
21.458,25.019,406,406.368,24.9928,0.0042,150.78,3.5349
21.469,25.019,406,406.316,24.9922,0.0036,150.98,3.5236
21.512,25.030,406,406.239,24.9914,0.0027,151.51,3.4798
21.512,25.040,406,406.286,24.9919,0.0033,150.75,3.4803
21.490,25.019,406,406.459,24.9938,0.0052,148.57,3.5037
21.544,25.030,406,406.457,24.9938,0.0052,148.13,3.4501
21.554,25.008,406,406.224,24.9912,0.0025,150.24,3.4367
21.565,25.008,406,406.182,24.9907,0.0021,150.47,3.4255
21.554,25.008,406,406.433,24.9936,0.0049,147.53,3.4391
21.544,25.030,406,406.260,24.9916,0.0030,149.00,3.4478
21.565,25.019,406,406.487,24.9942,0.0055,146.24,3.4290
21.576,25.019,406,406.555,24.9949,0.0063,145.01,3.4190
21.544,25.051,406,406.662,24.9962,0.0075,143.28,3.4524
21.544,25.019,406,406.591,24.9954,0.0067,143.39,3.4516
21.565,25.019,406,406.573,24.9951,0.0065,143.00,3.4299
21.554,25.019,406,406.590,24.9953,0.0067,142.25,3.4409
21.597,25.008,406,406.371,24.9929,0.0042,144.06,3.3955
21.576,25.008,406,406.190,24.9908,0.0022,145.68,3.4149
21.576,25.008,406,406.125,24.9901,0.0014,146.20,3.4141
21.587,25.008,406,405.951,24.9881,-0.0006,148.00,3.4014
21.576,25.008,406,406.032,24.9890,0.0004,147.16,3.4131
21.608,24.997,406,405.976,24.9884,-0.0003,147.74,3.3803
21.597,25.019,406,405.968,24.9883,-0.0004,147.85,3.3909
21.608,25.019,406,406.248,24.9915,0.0028,144.81,3.3834
21.608,24.997,406,406.092,24.9897,0.0010,146.27,3.3816
21.619,25.019,406,406.189,24.9908,0.0021,145.11,3.3720
21.630,25.019,406,406.012,24.9888,0.0001,146.87,3.3592
21.640,25.019,406,405.996,24.9886,-0.0000,147.03,3.3483
21.640,24.997,406,405.924,24.9878,-0.0009,147.83,3.3475
21.651,25.008,406,405.934,24.9879,-0.0008,147.80,3.3369
21.662,25.008,406,406.066,24.9894,0.0007,146.41,3.3277
21.640,25.019,406,406.107,24.9899,0.0012,145.89,3.3496
21.651,25.008,406,406.351,24.9926,0.0040,143.11,3.3416
21.662,25.008,406,406.110,24.9899,0.0012,145.40,3.3282
21.694,25.030,406,406.027,24.9889,0.0003,146.21,3.2950
21.672,25.008,406,406.213,24.9911,0.0024,144.13,3.3186
21.662,24.997,406,406.078,24.9895,0.0009,145.40,3.3278
21.683,25.008,406,406.245,24.9914,0.0028,143.49,3.3082
21.694,25.008,406,406.298,24.9920,0.0034,142.67,3.2981
21.694,25.019,406,406.163,24.9905,0.0019,143.85,3.2966
21.705,25.030,406,406.130,24.9901,0.0015,144.05,3.2855
21.694,24.987,406,405.910,24.9876,-0.0010,146.34,3.2937
21.694,24.997,406,406.061,24.9893,0.0007,144.76,3.2954
21.705,25.008,406,406.169,24.9906,0.0019,143.52,3.2859
21.705,24.997,406,406.093,24.9897,0.0011,144.19,3.2851
21.705,25.008,406,405.963,24.9882,-0.0004,145.52,3.2836
21.726,25.019,406,405.905,24.9876,-0.0011,146.20,3.2615
21.758,24.997,406,405.958,24.9882,-0.0005,145.71,3.2299
21.758,24.997,406,406.065,24.9894,0.0007,144.58,3.2311
21.737,25.008,406,405.853,24.9870,-0.0017,146.84,3.2502
21.758,25.008,406,406.087,24.9896,0.0010,144.41,3.2314
21.769,25.030,406,405.998,24.9886,-0.0000,145.31,3.2196
21.758,25.008,406,405.914,24.9877,-0.0010,146.24,3.2294
21.780,24.997,406,405.923,24.9878,-0.0009,146.22,3.2081
21.758,25.008,406,405.971,24.9883,-0.0003,145.77,3.2301
21.769,25.008,406,405.932,24.9879,-0.0008,146.23,3.2189
21.790,25.008,406,405.783,24.9862,-0.0025,147.94,3.1957
21.780,24.997,406,405.685,24.9851,-0.0036,149.23,3.2054
21.780,24.997,406,405.913,24.9877,-0.0010,147.03,3.2080
21.769,25.008,406,406.152,24.9904,0.0017,144.50,3.2214
21.758,25.008,406,406.288,24.9919,0.0033,142.85,3.2337
21.769,25.019,406,406.145,24.9903,0.0016,144.13,3.2213
21.769,25.008,406,406.072,24.9895,0.0008,144.79,3.2205
21.780,25.008,406,405.972,24.9883,-0.0003,145.82,3.2086
21.780,25.008,406,406.179,24.9907,0.0020,143.57,3.2110
21.780,24.997,406,405.955,24.9881,-0.0005,145.85,3.2084
21.780,25.030,406,406.123,24.9900,0.0014,144.05,3.2103
21.790,25.019,406,406.171,24.9906,0.0019,143.40,3.2002
21.769,25.019,406,406.055,24.9893,0.0006,144.51,3.2203
21.769,25.019,406,405.809,24.9865,-0.0022,147.16,3.2175
21.769,25.008,406,405.768,24.9860,-0.0026,147.80,3.2170
21.758,25.019,406,405.791,24.9863,-0.0024,147.77,3.2280
21.758,25.008,406,406.025,24.9889,0.0003,145.41,3.2307
21.748,24.997,406,406.065,24.9894,0.0007,144.95,3.2418
21.758,25.008,406,406.146,24.9903,0.0017,143.99,3.2320
21.758,25.008,406,405.993,24.9886,-0.0001,145.53,3.2303
21.780,24.997,406,405.959,24.9882,-0.0005,145.91,3.2085
21.780,25.008,406,405.938,24.9879,-0.0007,146.18,3.2082
21.758,25.008,406,406.018,24.9888,0.0002,145.36,3.2306
21.790,24.997,406,405.914,24.9877,-0.0010,146.48,3.1972
21.769,25.019,406,405.958,24.9882,-0.0005,146.09,3.2192
21.769,25.008,406,405.691,24.9851,-0.0035,149.07,3.2161
