timestamp,resistance,oven_c,ambient_c
1530934319.11,11549.2609,21.746108,21.825
1530934319.67,11549.4084,21.745823,21.825
1530934320.23,11549.4688,21.745706,21.825
1530934320.79,11549.4106,21.745818,21.825
1530934321.37,11549.3059,21.746021,21.821
1530934321.93,11549.3111,21.746011,21.821
1530934322.49,11549.2628,21.746104,21.821
1530934323.05,11549.1227,21.746375,21.821
1530934323.61,11549.0394,21.746537,21.821
1530934324.17,11548.8809,21.746843,21.821
1530934324.73,11548.8721,21.746860,21.827
1530934325.29,11548.7474,21.747102,21.827
1530934325.85,11548.6693,21.747253,21.827
1530934326.41,11548.6309,21.747327,21.827
1530934326.96,11548.5255,21.747531,21.827
1530934327.52,11548.4857,21.747608,21.831
1530934328.08,11548.3788,21.747815,21.831
1530934328.64,11548.4241,21.747727,21.831
1530934329.2,11548.3009,21.747965,21.831
1530934329.76,11548.2589,21.748047,21.831
1530934330.32,11548.1756,21.748208,21.831
1530934330.88,11548.4912,21.747597,21.84
1530934331.44,11548.5259,21.747530,21.84
1530934332.0,11548.3408,21.747888,21.84
1530934332.56,11548.1019,21.748350,21.84
1530934333.12,11547.866,21.748807,21.84
1530934333.68,11547.8321,21.748872,21.849
1530934334.24,11547.7333,21.749064,21.849
1530934334.8,11547.9337,21.748676,21.849
1530934335.36,11547.7973,21.748940,21.849
1530934335.92,11547.6292,21.749265,21.849
1530934336.48,11547.6344,21.749255,21.849
1530934337.04,11547.7524,21.749027,21.854
1530934337.6,11547.523,21.749471,21.854
1530934338.16,11547.5753,21.749369,21.854
1530934338.72,11547.5104,21.749495,21.854
1530934339.28,11547.2885,21.749924,21.854
1530934339.84,11547.0976,21.750294,21.86
1530934340.4,11547.4677,21.749578,21.86
1530934340.96,11547.1969,21.750102,21.86
1530934341.51,11545.5071,21.753372,21.86
1530934342.07,11540.1826,21.763680,21.86
1530934342.63,11531.345,21.780801,21.86
1530934343.19,11518.2187,21.806258,21.851
1530934343.75,11497.345,21.846810,21.851
1530934344.31,11464.0958,21.911579,21.851
1530934344.87,11417.1792,22.003342,21.851
1530934345.43,11358.0948,22.119522,21.851
1530934345.99,11289.047,22.256180,21.854
1530934346.55,11212.7607,22.408287,21.854
1530934347.11,11131.5212,22.571587,21.854
1530934347.67,11047.6366,22.741651,21.854
1530934348.23,10962.3557,22.916078,21.854
1530934348.79,10877.2267,23.091760,21.854
1530934349.35,10793.1143,23.266907,21.86
1530934349.91,10711.0136,23.439388,21.86
1530934350.47,10630.8265,23.609327,21.86
1530934351.03,10553.5559,23.774488,21.86
1530934351.59,10483.0882,23.926328,21.86
1530934352.15,10424.5095,24.053449,21.855
1530934352.71,10380.0694,24.150438,21.855
1530934353.27,10348.7312,24.219121,21.855
1530934353.83,10328.8848,24.262742,21.855
1530934354.39,10318.7791,24.284990,21.855
1530934354.95,10316.3402,24.290364,21.855
1530934355.51,10319.9992,24.282303,21.853
1530934356.07,10328.0815,24.264509,21.853
