volts,ppm,temp_c,ambient_c
0.99980211,-0.18,25.016,20.118
0.99980211,-0.18,24.99,20.128
0.99980211,-0.18,25.004,20.139
0.99980264,0.35,25.01,20.15
0.99980264,0.35,24.997,20.139
0.99980264,0.35,25.008,20.139
0.99980264,0.35,25.0,20.118
0.99980264,0.35,25.001,20.107
0.99980264,0.35,25.0,20.15
0.99980264,0.35,24.999,20.139
0.99980264,0.35,25.0,20.118
0.99980264,0.35,24.999,20.139
0.99980264,0.35,25.001,20.128
0.99980264,0.35,24.999,20.128
0.99980264,0.35,24.988,20.128
0.99980264,0.35,25.004,20.139
0.99980264,0.35,24.999,20.128
0.99980224,-0.05,25.008,20.128
0.99980224,-0.05,25.005,20.128
0.99980224,-0.05,25.005,20.128
0.99980224,-0.05,25.005,20.128
0.99980224,-0.05,25.005,20.128
0.99980224,-0.05,24.995,20.118
0.99980224,-0.05,24.986,20.128
0.99980224,-0.05,25.003,20.118
0.99980224,-0.05,24.999,20.128
0.99980224,-0.05,24.992,20.128
0.99980224,-0.05,24.997,20.118
0.99980224,-0.05,24.992,20.128
0.99980224,-0.05,25.003,20.128
0.99980247,0.18,24.997,20.118
0.99980247,0.18,25.004,20.128
0.99980247,0.18,25.003,20.118
0.99980247,0.18,25.001,20.118
0.99980247,0.18,25.004,20.128
0.99980247,0.18,24.997,20.118
0.99980247,0.18,25.0,20.107
0.99980247,0.18,24.995,20.118
0.99980247,0.18,24.99,20.128
0.99980247,0.18,24.995,20.118
0.99980247,0.18,24.99,20.118
0.99980247,0.18,24.997,20.128
0.99980247,0.18,25.003,20.118
0.99980229,-0.00,25.011,20.139
0.99980229,-0.00,25.0,20.107
0.99980229,-0.00,24.999,20.128
0.99980229,-0.00,24.999,20.107
0.99980229,-0.00,25.0,20.107
0.99980229,-0.00,25.007,20.118
0.99980229,-0.00,25.01,20.107
0.99980229,-0.00,25.004,20.128
0.99980229,-0.00,25.011,20.118
0.99980229,-0.00,24.999,20.128
0.99980229,-0.00,24.997,20.128
0.99980229,-0.00,24.999,20.107
0.99980229,-0.00,24.995,20.139
0.99980229,-0.00,24.999,20.139
0.99980234,0.05,24.996,20.128
0.99980234,0.05,25.008,20.128
0.99980234,0.05,25.007,20.118
0.99980234,0.05,25.0,20.139
0.99980234,0.05,24.99,20.128
0.99980234,0.05,24.996,20.128
0.99980234,0.05,24.999,20.128
0.99980234,0.05,25.005,20.118
0.99980234,0.05,25.01,20.128
0.99980234,0.05,25.001,20.118
0.99980234,0.05,24.996,20.128
0.99980234,0.05,25.001,20.139
0.99980234,0.05,25.005,20.128
0.99980244,0.15,25.003,20.15
0.99980244,0.15,25.004,20.128
0.99980244,0.15,25.007,20.15
0.99980244,0.15,25.004,20.128
0.99980244,0.15,25.008,20.128
0.99980244,0.15,25.003,20.128
0.99980244,0.15,25.003,20.15
0.99980244,0.15,24.999,20.128
0.99980244,0.15,24.995,20.16
0.99980244,0.15,25.003,20.15
0.99980244,0.15,25.003,20.15
0.99980244,0.15,24.997,20.139
0.99980244,0.15,25.003,20.139
0.99980244,0.15,24.995,20.15
0.99980239,0.10,25.008,20.171
0.99980239,0.10,24.996,20.15
0.99980239,0.10,24.992,20.171
0.99980239,0.10,24.996,20.15
0.99980239,0.10,25.001,20.16
0.99980239,0.10,25.003,20.15
0.99980239,0.10,25.005,20.15
0.99980239,0.10,24.997,20.171
0.99980239,0.10,24.995,20.15
0.99980239,0.10,24.995,20.171
0.99980239,0.10,25.005,20.15
0.99980239,0.10,25.004,20.16
0.99980239,0.10,24.986,20.171
0.99980262,0.33,24.995,20.16
0.99980262,0.33,24.997,20.15
0.99980262,0.33,25.01,20.15
0.99980262,0.33,25.011,20.171
0.99980262,0.33,24.999,20.16
0.99980262,0.33,25.007,20.16
0.99980262,0.33,25.007,20.182
0.99980262,0.33,25.003,20.182
0.99980262,0.33,25.004,20.171
0.99980262,0.33,25.001,20.182
0.99980262,0.33,25.001,20.182
0.99980262,0.33,25.008,20.182
0.99980262,0.33,24.988,20.182
0.99980262,0.33,25.003,20.182
0.99980249,0.20,25.0,20.16
0.99980249,0.20,24.997,20.182
0.99980249,0.20,25.007,20.182
0.99980249,0.20,24.999,20.16
0.99980249,0.20,24.999,20.182
0.99980249,0.20,25.003,20.171
0.99980249,0.20,25.004,20.182
0.99980249,0.20,25.004,20.182
0.99980249,0.20,24.997,20.193
0.99980249,0.20,25.0,20.182
0.99980249,0.20,24.995,20.182
0.99980249,0.20,25.003,20.171
0.99980249,0.20,24.999,20.171
0.99980249,0.20,25.001,20.171
0.99980249,0.20,25.001,20.203
0.99980249,0.20,25.007,20.182
0.99980249,0.20,25.007,20.171
0.99980249,0.20,25.005,20.171
0.99980249,0.20,24.999,20.171
0.99980249,0.20,25.003,20.182
0.99980249,0.20,25.001,20.182
0.99980249,0.20,25.005,20.171
0.99980249,0.20,25.005,20.182
0.99980249,0.20,25.003,20.16
0.99980249,0.20,24.997,20.182
0.99980249,0.20,25.003,20.16
0.99980226,-0.03,24.996,20.171
0.99980226,-0.03,25.005,20.182
0.99980226,-0.03,25.003,20.16
0.99980226,-0.03,25.008,20.171
0.99980226,-0.03,24.995,20.182
0.99980226,-0.03,24.999,20.182
0.99980226,-0.03,25.011,20.182
0.99980226,-0.03,24.995,20.171
0.99980226,-0.03,24.999,20.182
0.99980226,-0.03,25.001,20.15
0.99980226,-0.03,24.995,20.193
0.99980226,-0.03,25.004,20.182
0.99980226,-0.03,25.0,20.182
0.99980226,-0.03,25.003,20.182
0.99980249,0.20,25.007,20.15
0.99980249,0.20,25.003,20.182
0.99980249,0.20,24.993,20.182
0.99980249,0.20,25.005,20.171
0.99980249,0.20,24.995,20.171
0.99980249,0.20,24.997,20.171
0.99980249,0.20,25.004,20.171
0.99980249,0.20,24.997,20.182
0.99980249,0.20,25.004,20.171
0.99980249,0.20,24.99,20.15
0.99980249,0.20,24.997,20.171
0.99980249,0.20,25.005,20.171
0.99980249,0.20,24.999,20.16
0.99980254,0.25,25.001,20.16
0.99980254,0.25,25.004,20.16
0.99980254,0.25,25.003,20.16
0.99980254,0.25,24.997,20.171
0.99980254,0.25,24.997,20.16
0.99980254,0.25,24.992,20.171
0.99980254,0.25,25.005,20.15
0.99980254,0.25,24.997,20.171
0.99980254,0.25,25.003,20.171
0.99980254,0.25,25.01,20.15
0.99980254,0.25,25.01,20.171
0.99980254,0.25,24.992,20.171
0.99980254,0.25,24.997,20.15
0.99980254,0.25,24.993,20.16
0.99980221,-0.08,25.003,20.15
0.99980221,-0.08,25.003,20.171
0.99980221,-0.08,25.003,20.16
0.99980221,-0.08,25.001,20.15
0.99980221,-0.08,25.003,20.171
0.99980221,-0.08,24.999,20.16
0.99980221,-0.08,25.007,20.16
0.99980221,-0.08,25.0,20.182
0.99980221,-0.08,25.005,20.171
0.99980221,-0.08,24.985,20.171
0.99980221,-0.08,25.001,20.171
0.99980221,-0.08,25.0,20.182
0.99980221,-0.08,24.999,20.16
0.99980232,0.03,24.999,20.171
0.99980232,0.03,25.004,20.171
0.99980232,0.03,25.005,20.193
0.99980232,0.03,25.004,20.171
0.99980232,0.03,25.007,20.15
0.99980232,0.03,25.004,20.171
0.99980232,0.03,24.993,20.171
0.99980232,0.03,25.008,20.15
0.99980232,0.03,25.004,20.171
0.99980232,0.03,25.003,20.182
0.99980232,0.03,24.999,20.16
0.99980232,0.03,25.001,20.16
0.99980232,0.03,24.999,20.16
0.99980239,0.10,24.995,20.16
0.99980239,0.10,24.997,20.171
0.99980239,0.10,25.003,20.15
0.99980239,0.10,25.001,20.171
0.99980239,0.10,25.01,20.171
0.99980239,0.10,24.999,20.182
0.99980239,0.10,25.008,20.171
0.99980239,0.10,24.996,20.171
0.99980239,0.10,24.995,20.182
0.99980239,0.10,24.995,20.171
0.99980239,0.10,24.995,20.16
0.99980239,0.10,24.993,20.171
0.99980239,0.10,24.992,20.16
0.99980239,0.10,24.997,20.182
0.99980226,-0.03,25.0,20.171
0.99980226,-0.03,25.003,20.16
0.99980226,-0.03,24.992,20.171
0.99980226,-0.03,25.004,20.182
0.99980226,-0.03,24.996,20.16
0.99980226,-0.03,25.008,20.16
0.99980226,-0.03,24.996,20.182
0.99980226,-0.03,24.995,20.16
0.99980226,-0.03,24.997,20.171
0.99980226,-0.03,25.003,20.171
0.99980226,-0.03,24.996,20.182
0.99980226,-0.03,24.995,20.171
0.99980226,-0.03,25.008,20.171
0.99980237,0.08,24.993,20.171
0.99980237,0.08,25.003,20.16
0.99980237,0.08,24.995,20.171
0.99980237,0.08,24.997,20.182
0.99980237,0.08,25.008,20.171
0.99980237,0.08,25.011,20.15
0.99980237,0.08,25.003,20.171
0.99980237,0.08,25.001,20.171
0.99980237,0.08,25.0,20.16
0.99980237,0.08,25.008,20.171
0.99980237,0.08,25.0,20.171
0.99980237,0.08,24.997,20.16
0.99980237,0.08,24.997,20.15
0.99980237,0.08,25.0,20.171
0.99980229,-0.00,25.0,20.171
0.99980229,-0.00,24.99,20.171
0.99980229,-0.00,24.996,20.171
0.99980229,-0.00,24.999,20.171
0.99980229,-0.00,25.003,20.15
0.99980229,-0.00,25.001,20.16
0.99980229,-0.00,24.992,20.182
0.99980229,-0.00,25.003,20.15
0.99980229,-0.00,25.003,20.171
0.99980229,-0.00,25.0,20.182
0.99980229,-0.00,24.996,20.16
0.99980229,-0.00,25.003,20.15
0.99980229,-0.00,25.0,20.16
0.99980238,0.09,25.003,20.16
0.99980238,0.09,25.004,20.182
0.99980238,0.09,25.005,20.171
0.99980238,0.09,25.0,20.171
0.99980238,0.09,25.01,20.171
0.99980238,0.09,25.003,20.171
0.99980238,0.09,25.003,20.15
0.99980238,0.09,24.997,20.16
0.99980238,0.09,24.997,20.15
0.99980238,0.09,24.997,20.15
0.99980238,0.09,24.997,20.182
0.99980238,0.09,24.992,20.16
0.99980238,0.09,24.996,20.15
0.99980216,-0.13,25.0,20.15
0.99980216,-0.13,25.001,20.15
0.99980216,-0.13,24.999,20.139
0.99980216,-0.13,24.996,20.171
0.99980216,-0.13,25.0,20.15
0.99980216,-0.13,25.0,20.15
0.99980216,-0.13,25.004,20.16
0.99980216,-0.13,25.001,20.15
0.99980216,-0.13,25.003,20.15
0.99980216,-0.13,24.999,20.16
0.99980216,-0.13,24.999,20.15
0.99980216,-0.13,24.999,20.15
0.99980216,-0.13,25.004,20.139
0.99980216,-0.13,24.997,20.171
0.99980196,-0.33,25.003,20.15
0.99980196,-0.33,24.999,20.171
0.99980196,-0.33,25.003,20.171
0.99980196,-0.33,25.001,20.15
0.99980196,-0.33,25.003,20.16
0.99980196,-0.33,24.995,20.15
0.99980196,-0.33,24.995,20.182
0.99980196,-0.33,24.992,20.16
0.99980196,-0.33,24.999,20.15
0.99980196,-0.33,24.999,20.16
0.99980196,-0.33,24.992,20.16
0.99980196,-0.33,25.003,20.171
0.99980196,-0.33,25.005,20.16
0.99980219,-0.10,24.992,20.15
0.99980219,-0.10,24.992,20.15
0.99980219,-0.10,25.004,20.15
0.99980219,-0.10,24.995,20.15
0.99980219,-0.10,25.003,20.15
0.99980219,-0.10,25.011,20.171
0.99980219,-0.10,25.01,20.139
0.99980219,-0.10,25.011,20.15
0.99980219,-0.10,24.997,20.16
0.99980219,-0.10,25.003,20.15
0.99980219,-0.10,25.005,20.15
0.99980219,-0.10,25.001,20.16
0.99980219,-0.10,24.999,20.16
0.99980219,-0.10,25.004,20.171
0.99980234,0.05,25.0,20.171
0.99980234,0.05,25.0,20.15
0.99980234,0.05,24.996,20.16
0.99980234,0.05,25.005,20.16
0.99980234,0.05,25.01,20.15
0.99980234,0.05,24.996,20.16
0.99980234,0.05,25.004,20.139
0.99980234,0.05,25.001,20.139
0.99980234,0.05,24.999,20.15
0.99980234,0.05,24.999,20.15
0.99980234,0.05,24.99,20.16
0.99980234,0.05,24.995,20.139
0.99980234,0.05,24.997,20.16
0.99980232,0.03,25.004,20.139
0.99980232,0.03,25.003,20.15
0.99980232,0.03,25.003,20.16
0.99980232,0.03,25.0,20.139
0.99980232,0.03,25.001,20.16
0.99980232,0.03,25.004,20.16
0.99980232,0.03,24.999,20.16
0.99980232,0.03,25.005,20.16
0.99980232,0.03,25.004,20.15
0.99980232,0.03,25.008,20.128
0.99980232,0.03,25.001,20.139
0.99980232,0.03,25.008,20.139
0.99980232,0.03,25.005,20.15
0.99980226,-0.03,25.0,20.15
0.99980226,-0.03,25.005,20.16
0.99980226,-0.03,25.003,20.15
0.99980226,-0.03,25.005,20.139
0.99980226,-0.03,25.003,20.15
0.99980226,-0.03,24.997,20.15
0.99980226,-0.03,24.997,20.15
0.99980226,-0.03,24.999,20.15
0.99980226,-0.03,25.003,20.15
0.99980226,-0.03,25.003,20.15
0.99980226,-0.03,25.001,20.15
0.99980226,-0.03,24.997,20.15
0.99980226,-0.03,25.01,20.16
0.99980226,-0.03,24.997,20.171
0.99980221,-0.08,25.003,20.139
0.99980221,-0.08,25.004,20.15
0.99980221,-0.08,24.999,20.16
0.99980221,-0.08,25.003,20.15
0.99980221,-0.08,25.004,20.16
0.99980221,-0.08,24.992,20.15
0.99980221,-0.08,24.997,20.15
0.99980221,-0.08,24.989,20.182
0.99980221,-0.08,24.997,20.16
0.99980221,-0.08,24.999,20.16
0.99980221,-0.08,24.997,20.15
0.99980221,-0.08,25.001,20.15
0.99980221,-0.08,24.996,20.15
0.99980242,0.13,24.993,20.15
0.99980242,0.13,24.997,20.171
0.99980242,0.13,25.003,20.15
0.99980242,0.13,25.005,20.16
0.99980242,0.13,25.003,20.16
0.99980242,0.13,25.0,20.171
0.99980242,0.13,24.996,20.15
0.99980242,0.13,25.004,20.16
0.99980242,0.13,24.999,20.171
0.99980242,0.13,25.007,20.171
0.99980242,0.13,24.999,20.16
0.99980242,0.13,25.007,20.16
0.99980242,0.13,25.0,20.171
0.99980242,0.13,25.0,20.15
0.99980211,-0.18,25.004,20.16
0.99980211,-0.18,25.003,20.16
0.99980211,-0.18,25.001,20.16
0.99980211,-0.18,25.007,20.15
0.99980211,-0.18,25.001,20.171
0.99980211,-0.18,24.996,20.16
0.99980211,-0.18,24.999,20.15
0.99980211,-0.18,25.0,20.16
0.99980211,-0.18,24.995,20.182
0.99980211,-0.18,24.996,20.171
0.99980211,-0.18,25.005,20.171
0.99980211,-0.18,24.995,20.171
0.99980211,-0.18,25.01,20.171
0.99980229,-0.00,24.992,20.182
0.99980229,-0.00,25.0,20.15
0.99980229,-0.00,25.012,20.171
0.99980229,-0.00,24.996,20.16
0.99980229,-0.00,25.001,20.182
0.99980229,-0.00,24.997,20.15
0.99980229,-0.00,25.004,20.16
0.99980229,-0.00,25.005,20.15
0.99980229,-0.00,25.0,20.16
0.99980229,-0.00,24.999,20.15
0.99980229,-0.00,25.0,20.171
0.99980229,-0.00,24.996,20.182
0.99980229,-0.00,24.995,20.16
0.99980249,0.20,25.008,20.171
0.99980249,0.20,25.008,20.171
0.99980249,0.20,25.008,20.15
0.99980249,0.20,25.008,20.171
0.99980249,0.20,25.0,20.171
0.99980249,0.20,24.999,20.171
0.99980249,0.20,24.999,20.16
0.99980249,0.20,24.995,20.16
0.99980249,0.20,24.997,20.16
0.99980249,0.20,25.003,20.171
0.99980249,0.20,24.988,20.182
0.99980249,0.20,24.99,20.171
0.99980249,0.20,24.995,20.182
0.99980249,0.20,25.001,20.16
0.99980229,-0.00,24.996,20.182
0.99980229,-0.00,24.995,20.171
0.99980229,-0.00,25.003,20.16
0.99980229,-0.00,24.993,20.182
0.99980229,-0.00,24.999,20.16
0.99980229,-0.00,24.995,20.171
0.99980229,-0.00,24.996,20.182
0.99980229,-0.00,25.008,20.182
0.99980229,-0.00,24.997,20.16
0.99980229,-0.00,24.996,20.182
0.99980229,-0.00,25.0,20.16
0.99980229,-0.00,25.01,20.182
0.99980229,-0.00,24.993,20.193
0.99980243,0.14,24.995,20.171
0.99980243,0.14,25.005,20.16
0.99980243,0.14,25.0,20.16
0.99980243,0.14,25.005,20.182
0.99980243,0.14,24.999,20.171
0.99980243,0.14,24.989,20.182
0.99980243,0.14,24.996,20.182
0.99980243,0.14,25.001,20.182
0.99980243,0.14,25.0,20.171
0.99980243,0.14,25.003,20.182
0.99980243,0.14,24.997,20.182
0.99980243,0.14,25.001,20.182
0.99980243,0.14,25.003,20.171
0.99980243,0.14,24.996,20.171
0.99980237,0.08,25.001,20.182
0.99980237,0.08,24.992,20.171
0.99980237,0.08,24.999,20.182
0.99980237,0.08,24.996,20.171
0.99980237,0.08,25.001,20.182
0.99980237,0.08,24.989,20.171
0.99980237,0.08,24.997,20.182
0.99980237,0.08,24.992,20.182
0.99980237,0.08,25.0,20.182
0.99980237,0.08,24.996,20.171
0.99980237,0.08,25.004,20.16
0.99980237,0.08,24.996,20.182
0.99980237,0.08,24.996,20.171
0.99980239,0.10,24.997,20.182
0.99980239,0.10,24.999,20.171
0.99980239,0.10,24.997,20.171
0.99980239,0.10,25.005,20.193
0.99980239,0.10,25.003,20.171
0.99980239,0.10,25.004,20.182
0.99980239,0.10,24.999,20.171
0.99980239,0.10,25.001,20.193
0.99980239,0.10,25.004,20.171
0.99980239,0.10,25.003,20.182
0.99980239,0.10,25.003,20.182
0.99980239,0.10,25.004,20.171
0.99980239,0.10,25.004,20.171
0.99980254,0.25,25.003,20.182
0.99980254,0.25,24.997,20.182
0.99980254,0.25,25.0,20.182
0.99980254,0.25,25.004,20.171
0.99980254,0.25,25.003,20.171
0.99980254,0.25,24.984,20.171
0.99980254,0.25,24.993,20.171
0.99980254,0.25,24.986,20.182
0.99980254,0.25,25.0,20.193
0.99980254,0.25,25.003,20.182
0.99980254,0.25,25.005,20.171
0.99980254,0.25,24.995,20.182
0.99980254,0.25,25.003,20.182
0.99980254,0.25,24.999,20.193
0.99980242,0.13,25.005,20.182
0.99980242,0.13,25.001,20.182
0.99980242,0.13,25.001,20.171
0.99980242,0.13,25.0,20.171
0.99980242,0.13,25.001,20.193
0.99980242,0.13,25.0,20.182
0.99980242,0.13,25.004,20.214
0.99980242,0.13,25.012,20.182
0.99980242,0.13,25.007,20.171
0.99980242,0.13,24.997,20.193
0.99980242,0.13,25.011,20.182
0.99980242,0.13,24.995,20.182
0.99980242,0.13,25.01,20.193
0.99980247,0.18,25.004,20.171
0.99980247,0.18,25.003,20.182
0.99980247,0.18,25.0,20.193
0.99980247,0.18,24.993,20.171
0.99980247,0.18,24.996,20.182
0.99980247,0.18,25.008,20.182
0.99980247,0.18,25.003,20.182
0.99980247,0.18,25.0,20.203
0.99980247,0.18,25.003,20.182
0.99980247,0.18,25.005,20.182
0.99980247,0.18,25.041,20.182
0.99980247,0.18,25.083,20.171
0.99980247,0.18,25.134,20.171
0.99980247,0.18,25.224,20.182
0.99980219,-0.10,25.316,20.182
0.99980219,-0.10,25.402,20.193
0.99980219,-0.10,25.497,20.182
0.99980219,-0.10,25.595,20.182
0.99980219,-0.10,25.7,20.193
0.99980219,-0.10,25.767,20.182
0.99980219,-0.10,25.85,20.193
0.99980219,-0.10,25.921,20.182
0.99980219,-0.10,25.982,20.193
0.99980219,-0.10,26.035,20.193
0.99980219,-0.10,26.081,20.16
0.99980219,-0.10,26.115,20.182
0.99980219,-0.10,26.136,20.182
0.99980229,-0.00,26.148,20.171
0.99980229,-0.00,26.154,20.182
0.99980229,-0.00,26.155,20.182
0.99980229,-0.00,26.134,20.182
0.99980229,-0.00,26.141,20.171
0.99980229,-0.00,26.128,20.171
0.99980229,-0.00,26.099,20.16
0.99980229,-0.00,26.085,20.171
0.99980229,-0.00,26.061,20.182
0.99980229,-0.00,26.052,20.193
0.99980229,-0.00,26.031,20.182
0.99980229,-0.00,26.016,20.182
0.99980229,-0.00,25.995,20.182
0.99980247,0.18,25.98,20.203
0.99980247,0.18,25.978,20.182
0.99980247,0.18,25.96,20.203
0.99980247,0.18,25.957,20.182
0.99980247,0.18,25.951,20.203
0.99980247,0.18,25.949,20.182
