timestamp,resistance,oven_c,ambient_c
1530999054.78,9802.03482,25.457389,21.838
1530999055.34,9802.07325,25.457299,21.838
1530999055.9,9802.09883,25.457240,21.838
1530999056.46,9802.11262,25.457207,21.837
1530999057.02,9802.11461,25.457203,21.837
1530999057.58,9802.10399,25.457228,21.837
1530999058.14,9802.10932,25.457215,21.837
1530999058.7,9802.09864,25.457240,21.837
1530999059.26,9802.10387,25.457228,21.832
1530999059.82,9802.12097,25.457188,21.832
1530999060.38,9802.17752,25.457056,21.832
1530999060.94,9802.20958,25.456981,21.832
1530999061.5,9802.24503,25.456898,21.832
1530999062.11,9802.34662,25.456661,21.837
1530999062.67,9802.43021,25.456465,21.837
1530999063.23,9802.54404,25.456199,21.837
1530999063.78,9802.66162,25.455924,21.837
1530999064.34,9802.77103,25.455669,21.837
1530999064.9,9802.89901,25.455370,21.837
1530999065.46,9803.00944,25.455111,21.827
1530999066.02,9803.11789,25.454858,21.827
1530999066.58,9803.18136,25.454710,21.827
1530999067.14,9803.24749,25.454555,21.827
1530999067.7,9803.29174,25.454452,21.827
1530999068.26,9803.34696,25.454323,21.824
1530999068.82,9803.37983,25.454246,21.824
1530999069.38,9803.41522,25.454163,21.824
1530999069.94,9803.44611,25.454091,21.824
1530999070.5,9803.46488,25.454047,21.824
1530999071.06,9803.49776,25.453970,21.824
1530999071.62,9803.52489,25.453907,21.828
1530999072.18,9803.55629,25.453833,21.828
1530999072.74,9803.59242,25.453749,21.828
1530999073.3,9803.64579,25.453624,21.828
1530999073.86,9803.67127,25.453565,21.828
1530999074.42,9803.72243,25.453445,21.817
1530999074.98,9803.78723,25.453294,21.817
1530999075.54,9803.84621,25.453156,21.817
1530999076.1,9803.91285,25.453000,21.817
1530999076.66,9803.98079,25.452842,21.817
1530999077.22,9804.05517,25.452668,21.817
