timestamp,temp_c
1500869425.969,23.8319
1500869426.969,23.8212
1500869427.968,23.8212
1500869428.967,23.8319
1500869429.967,23.8319
1500869430.966,23.8212
1500869431.966,23.8212
1500869432.969,23.8319
1500869433.969,23.8212
1500869434.968,23.8533
1500869435.968,23.8105
1500869436.967,23.8426
1500869437.971,23.8212
1500869438.970,23.8533
1500869439.970,23.8426
1500869440.969,23.8533
1500869441.969,23.8426
1500869442.968,23.8426
1500869443.968,23.8319
1500869444.971,23.8533
1500869445.971,23.8533
1500869446.970,23.8319
1500869447.970,23.8426
1500869448.969,23.8319
1500869449.969,23.8426
1500869450.972,23.8319
1500869451.972,23.8319
1500869452.971,23.8212
1500869453.971,23.8426
1500869454.970,23.8319
1500869455.973,23.8105
1500869456.973,23.8319
1500869457.972,23.8426
1500869458.972,23.8426
1500869459.971,23.8212
1500869460.971,23.8533
1500869461.970,23.8426
1500869462.974,23.8319
1500869463.973,23.8426
1500869464.973,23.8533
1500869465.972,23.8319
1500869466.972,23.8319
1500869467.975,23.8533
1500869468.975,23.8319
1500869469.974,23.8426
1500869470.974,23.8426
1500869471.973,23.8319
1500869472.973,23.8426
1500869473.972,23.8640
1500869474.971,23.8319
1500869475.975,23.8319
1500869476.974,23.8426
1500869477.974,23.8426
1500869478.974,23.8212
1500869479.973,23.8212
1500869480.976,23.8319
1500869481.976,23.8319
1500869482.975,23.8426
1500869483.975,23.8426
1500869484.974,23.8426
1500869485.978,23.8319
1500869486.977,23.8533
1500869487.977,23.8426
1500869488.976,23.8426
1500869489.976,23.8426
1500869490.975,23.8640
1500869491.975,23.8533
1500869492.978,23.8533
1500869493.978,23.8533
1500869494.977,23.8533
1500869495.976,23.8319
1500869496.976,23.8533
1500869497.975,23.8640
1500869498.979,23.8533
1500869499.979,23.8426
1500869500.978,23.8533
1500869501.977,23.8640
1500869502.977,23.8426
1500869503.976,23.8533
1500869504.976,23.8533
1500869505.979,23.8533
1500869506.979,23.8640
1500869507.978,23.8533
1500869508.978,23.8426
1500869509.977,23.8533
1500869510.981,23.8533
1500869511.980,23.8533
1500869512.980,23.8533
1500869513.979,23.8533
1500869514.979,23.8426
1500869515.978,23.8533
1500869516.978,23.8533
1500869517.981,23.8533
1500869518.981,23.8533
1500869519.980,23.8319
1500869520.980,23.8533
1500869521.979,23.8533
1500869522.979,23.8533
1500869523.982,23.8533
1500869524.982,23.8533
1500869525.981,23.8319
1500869526.980,23.8319
1500869527.980,23.8426
1500869528.983,23.8426
1500869529.983,23.8212
1500869530.982,23.8426
1500869531.982,23.8426
1500869532.981,23.8533
1500869533.981,23.8212
1500869534.980,23.8426
1500869535.983,23.8426
1500869536.983,23.8426
1500869537.983,23.8426
1500869538.982,23.8533
1500869539.982,23.8212
1500869540.985,23.8319
1500869541.985,23.8533
1500869542.984,23.8426
1500869543.984,23.8319
1500869544.983,23.8533
1500869545.982,23.8212
1500869546.982,23.8426
1500869547.985,23.8426
1500869548.985,23.8426
1500869549.985,23.8319
1500869550.984,23.8212
1500869551.983,23.8212
1500869552.983,23.8319
1500869553.986,23.8533
1500869554.986,23.8533
1500869555.985,23.8319
1500869556.985,23.8426
1500869557.984,23.8319
1500869558.987,23.8426
1500869559.987,23.8319
1500869560.987,23.8533
1500869561.986,23.8533
1500869562.986,23.8426
1500869563.985,23.8212
1500869564.985,23.8319
1500869565.988,23.8212
1500869566.987,23.8319
1500869567.987,23.8319
1500869568.987,23.8212
1500869569.986,23.8212
1500869570.985,23.8533
1500869571.989,23.8212
1500869572.988,23.8533
1500869573.988,23.8533
1500869574.987,23.8426
1500869575.987,23.8319
1500869576.986,23.8212
1500869577.986,23.8319
1500869578.989,23.8533
1500869579.989,23.8212
1500869580.988,23.8426
1500869581.988,23.8426
1500869582.987,23.8105
1500869583.990,23.8212
1500869584.990,23.8319
1500869585.990,23.8426
1500869586.989,23.8319
1500869587.989,23.8426
1500869588.988,23.8319
1500869589.988,23.8533
1500869590.991,23.8212
1500869591.991,23.8533
1500869592.990,23.8212
1500869593.989,23.8319
1500869594.989,23.8212
1500869595.992,23.8212
1500869596.992,23.8212
1500869597.991,23.8426
1500869598.991,23.8426
1500869599.990,23.8319
1500869600.990,23.8319
1500869601.993,23.8212
