Timestamp,Resistance,PPM,Oven (C),Ambient (C),"Savitzky-Golay (151,2)"
1518589305.86,12499.936,-0.75,25.007,19.774,-0.633410903574
1518589306.86,12499.936,-0.75,25.011,19.753,-0.613482763004
1518589307.86,12499.936,-0.75,25.008,19.764,-0.593758029067
1518589308.86,12499.936,-0.75,25.011,19.774,-0.574236701762
1518589309.86,12499.946,0.05,25.008,19.764,-0.554918781089
1518589310.86,12499.946,0.05,25.011,19.753,-0.535804267049
1518589311.86,12499.946,0.05,25.009,19.742,-0.516893159641
1518589312.86,12499.957,0.93,25.01,19.753,-0.498185458865
1518589313.86,12499.957,0.93,25.006,19.753,-0.479681164722
1518589314.86,12499.957,0.93,25.007,19.753,-0.461380277211
1518589315.86,12499.945,-0.03,25.003,19.742,-0.443282796332
1518589316.86,12499.945,-0.03,25.008,19.764,-0.425388722086
1518589317.86,12499.945,-0.03,25.007,19.753,-0.407698054471
1518589318.86,12499.945,-0.03,25.011,19.753,-0.39021079349
1518589319.86,12499.937,-0.67,25.01,19.753,-0.37292693914
1518589320.86,12499.937,-0.67,25.01,19.742,-0.355846491423
1518589321.86,12499.937,-0.67,25.006,19.764,-0.338969450338
1518589322.86,12499.957,0.93,25.005,19.742,-0.322295815886
1518589323.86,12499.957,0.93,25.0,19.753,-0.305825588065
1518589324.86,12499.957,0.93,25.002,19.742,-0.289558766877
1518589325.86,12499.923,-1.79,25.001,19.753,-0.273495352322
1518589326.86,12499.923,-1.79,25.005,19.721,-0.257635344399
1518589327.86,12499.923,-1.79,25.004,19.742,-0.241978743108
1518589328.86,12499.923,-1.79,25.007,19.731,-0.226525548449
1518589329.86,12499.942,-0.27,25.005,19.721,-0.211275760423
1518589330.86,12499.942,-0.27,25.005,19.753,-0.196229379028
1518589331.86,12499.942,-0.27,25.0,19.731,-0.181386404267
1518589332.86,12499.948,0.21,25.002,19.742,-0.166746836137
1518589333.86,12499.948,0.21,24.998,19.731,-0.15231067464
1518589334.86,12499.948,0.21,25.001,19.753,-0.138077919775
1518589335.86,12499.948,0.21,24.999,19.731,-0.124048571543
1518589336.86,12499.934,-0.91,25.003,19.721,-0.110222629943
1518589337.86,12499.934,-0.91,25.002,19.721,-0.096600094975
1518589338.86,12499.934,-0.91,25.005,19.721,-0.0831809666395
1518589339.87,12499.957,0.93,25.002,19.742,-0.0699652449362
1518589340.87,12499.957,0.93,25.004,19.731,-0.0569529298653
1518589341.87,12499.957,0.93,25.0,19.721,-0.0441440214268
1518589342.86,12499.941,-0.35,25.001,19.731,-0.0315385196205
1518589343.86,12499.941,-0.35,24.996,19.731,-0.0191364244465
1518589344.86,12499.941,-0.35,24.998,19.71,-0.00693773590488
1518589345.86,12499.941,-0.35,24.997,19.742,0.00505754600445
1518589346.87,12499.95,0.37,25.0,19.699,0.0168494212815
1518589347.87,12499.95,0.37,24.999,19.71,0.0284378899262
1518589348.87,12499.95,0.37,25.003,19.742,0.0398229519386
1518589349.87,12499.947,0.13,25.0,19.721,0.0510046073186
1518589350.87,12499.947,0.13,25.0,19.731,0.0619828560664
1518589351.87,12499.947,0.13,24.996,19.71,0.0727576981818
1518589352.87,12499.922,-1.87,24.997,19.721,0.083329133665
1518589353.87,12499.922,-1.87,24.994,19.71,0.0936971625158
1518589354.87,12499.922,-1.87,24.999,19.689,0.103861784734
1518589355.87,12499.922,-1.87,24.998,19.699,0.11382300032
1518589356.87,12499.937,-0.67,25.001,19.731,0.123580809274
1518589357.87,12499.937,-0.67,24.999,19.699,0.133135211596
1518589358.87,12499.937,-0.67,25.001,19.71,0.142486207285
1518589359.87,12499.934,-0.91,24.997,19.71,0.151633796342
1518589360.87,12499.934,-0.91,24.997,19.71,0.160577978767
1518589361.87,12499.934,-0.91,24.997,19.721,0.169318754559
1518589362.87,12499.952,0.53,25.001,19.71,0.177856123719
1518589363.87,12499.952,0.53,25.001,19.71,0.186190086247
1518589364.87,12499.952,0.53,25.003,19.71,0.194320642142
1518589365.87,12499.952,0.53,25.0,19.721,0.202247791405
1518589366.87,12499.947,0.13,25.001,19.699,0.209971534036
1518589367.87,12499.947,0.13,24.997,19.699,0.217491870034
1518589368.87,12499.947,0.13,24.998,19.699,0.2248087994
1518589369.87,12499.952,0.53,24.996,19.71,0.231922322134
1518589370.87,12499.952,0.53,24.999,19.721,0.238832438236
1518589371.87,12499.952,0.53,24.997,19.71,0.245539147705
1518589372.87,12499.952,0.53,24.999,19.721,0.252042450542
1518589373.87,12499.952,0.53,24.998,19.731,0.258342346746
1518589374.87,12499.952,0.53,25.001,19.721,0.264438836318
1518589375.87,12499.952,0.53,25.0,19.721,0.270331919258
1518589376.87,12499.937,-0.67,25.002,19.689,0.276021595566
1518589377.87,12499.937,-0.67,24.999,19.71,0.281507865241
1518589378.87,12499.937,-0.67,25.0,19.689,0.286790728284
1518589379.87,12499.95,0.37,24.996,19.689,0.291870184695
1518589380.87,12499.95,0.37,24.998,19.699,0.296746234473
1518589381.87,12499.95,0.37,24.995,19.689,0.313503197092
1518589382.87,12499.939,-0.51,24.998,19.699,0.328773383392
1518589383.87,12499.939,-0.51,24.996,19.689,0.342561673765
1518589384.87,12499.939,-0.51,25.001,19.721,0.341035784597
1518589385.87,12499.939,-0.51,25.0,19.71,0.347186402184
1518589386.87,12499.938,-0.59,25.003,19.689,0.353325515993
1518589387.87,12499.938,-0.59,25.0,19.699,0.359452428823
1518589388.87,12499.938,-0.59,25.0,19.699,0.366914198365
1518589389.87,12499.95,0.37,24.997,19.71,0.375468478338
1518589390.87,12499.95,0.37,24.997,19.689,0.38511526874
1518589391.87,12499.95,0.37,24.996,19.699,0.397529101511
1518589392.87,12499.952,0.53,24.999,19.699,0.409616296672
1518589393.87,12499.952,0.53,24.999,19.689,0.421378945818
1518589394.88,12499.952,0.53,25.002,19.699,0.430512946545
1518589395.88,12499.952,0.53,24.999,19.71,0.432911449659
1518589396.88,12499.953,0.61,25.0,19.699,0.43471872824
1518589397.88,12499.953,0.61,24.997,19.699,0.435929204697
1518589398.87,12499.953,0.61,24.998,19.689,0.457577086215
1518589399.87,12499.961,1.25,24.996,19.689,0.479372076668
1518589400.87,12499.961,1.25,25.0,19.699,0.501326725632
1518589401.88,12499.961,1.25,24.999,19.699,0.493220814171
1518589402.88,12499.959,1.09,25.002,19.721,0.483642070367
1518589403.88,12499.959,1.09,24.997,19.689,0.472577247442
1518589404.88,12499.959,1.09,24.999,19.689,0.453863247953
1518589405.88,12499.959,1.09,24.997,19.689,0.449658233177
1518589406.87,12499.978,2.61,24.998,19.678,0.445350730185
1518589407.88,12499.978,2.61,24.996,19.678,0.440935161389
1518589408.88,12499.978,2.61,24.999,19.667,0.455171332234
1518589409.88,12499.966,1.65,24.998,19.678,0.468673352803
1518589410.88,12499.966,1.65,25.0,19.699,0.481452378276
1518589411.88,12499.966,1.65,24.998,19.678,0.492750832499
1518589412.88,12499.959,1.09,25.0,19.678,0.491901365551
1518589413.88,12499.959,1.09,24.997,19.667,0.489666913301
1518589414.88,12499.959,1.09,24.998,19.678,0.472979740276
1518589415.88,12499.959,1.09,24.996,19.678,0.474683484844
1518589416.88,12499.965,1.57,24.999,19.678,0.477102206721
1518589417.88,12499.965,1.57,24.996,19.678,0.480240786301
1518589418.88,12499.965,1.57,24.998,19.678,0.491717932562
1518589419.88,12499.951,0.45,24.995,19.667,0.501668910775
1518589420.88,12499.951,0.45,24.998,19.678,0.510106270519
1518589421.88,12499.951,0.45,24.996,19.667,0.502436666031
1518589422.88,12499.929,-1.31,25.0,19.678,0.501657755595
1518589423.88,12499.929,-1.31,24.998,19.667,0.5008565348
1518589424.88,12499.929,-1.31,24.999,19.678,0.51156955124
1518589425.88,12499.929,-1.31,24.995,19.667,0.519028183388
1518589426.88,12499.957,0.93,24.995,19.689,0.525552569221
1518589427.88,12499.957,0.93,24.993,19.678,0.531156652714
1518589428.88,12499.957,0.93,24.995,19.656,0.493795654535
1518589429.88,12499.955,0.77,24.995,19.678,0.455663205947
1518589430.88,12499.955,0.77,24.998,19.667,0.416736299391
1518589431.88,12499.955,0.77,24.996,19.667,0.393135285316
1518589432.88,12499.955,0.77,24.998,19.656,0.379923578303
1518589433.88,12499.946,0.05,24.997,19.667,0.365572299946
1518589434.88,12499.946,0.05,24.999,19.689,0.34162749717
1518589435.88,12499.946,0.05,24.997,19.646,0.314654551096
1518589436.88,12499.939,-0.51,25.0,19.678,0.286951986537
1518589437.88,12499.939,-0.51,24.998,19.667,0.258512134308
1518589438.88,12499.939,-0.51,25.0,19.678,0.234887206316
1518589439.88,12499.936,-0.75,24.997,19.656,0.212092990625
1518589440.88,12499.936,-0.75,24.998,19.678,0.190126001243
1518589441.88,12499.936,-0.75,24.995,19.678,0.182819916179
1518589442.88,12499.936,-0.75,24.998,19.678,0.171292292729
1518589443.88,12499.962,1.33,24.997,19.656,0.159392365151
1518589444.89,12499.962,1.33,25.001,19.656,0.129444890361
1518589445.88,12499.962,1.33,25.0,19.656,0.104437765862
1518589446.88,12499.937,-0.67,25.001,19.667,0.0805203629966
1518589447.88,12499.937,-0.67,24.998,19.678,0.0576857097788
1518589448.88,12499.937,-0.67,25.001,19.678,0.0559138488944
1518589449.89,12499.939,-0.51,24.997,19.667,0.0538603197179
1518589450.89,12499.939,-0.51,24.999,19.667,0.0515362774293
1518589451.89,12499.939,-0.51,24.997,19.678,0.0466466832077
1518589452.89,12499.939,-0.51,24.999,19.678,0.0293441625728
1518589453.88,12499.946,0.05,24.998,19.678,0.011158291131
1518589454.88,12499.946,0.05,25.002,19.646,-0.00791232551512
1518589455.88,12499.946,0.05,25.002,19.667,-0.0218036618621
1518589456.89,12499.929,-1.31,25.004,19.646,-0.035577520221
1518589457.89,12499.929,-1.31,25.001,19.678,-0.049230414598
1518589458.89,12499.929,-1.31,25.001,19.678,-0.0756375838926
1518589459.89,12499.947,0.13,24.998,19.656,-0.102243803428
1518589460.89,12499.947,0.13,24.998,19.646,-0.129056742391
1518589461.89,12499.947,0.13,24.996,19.667,-0.161465189303
1518589462.89,12499.947,0.13,25.0,19.656,-0.194553474708
1518589463.89,12499.957,0.93,24.999,19.667,-0.22756611405
1518589464.89,12499.957,0.93,25.003,19.656,-0.260516354104
1518589465.89,12499.957,0.93,25.002,19.656,-0.278179884248
1518589466.89,12499.942,-0.27,25.005,19.646,-0.295531069355
1518589467.89,12499.942,-0.27,25.0,19.646,-0.312569909425
1518589468.89,12499.942,-0.27,25.001,19.656,-0.313816500777
1518589469.89,12499.945,-0.03,24.996,19.635,-0.315579019198
1518589470.89,12499.945,-0.03,24.996,19.667,-0.317843520714
1518589471.89,12499.945,-0.03,24.994,19.635,-0.33981434469
1518589472.89,12499.945,-0.03,24.997,19.656,-0.360139361314
1518589473.89,12499.939,-0.51,24.998,19.667,-0.379590090714
1518589474.89,12499.939,-0.51,25.003,19.646,-0.398169321687
1518589475.89,12499.939,-0.51,25.003,19.646,-0.403927764981
1518589476.89,12499.942,-0.27,25.006,19.656,-0.408757190952
1518589477.89,12499.942,-0.27,25.003,19.646,-0.412649930411
1518589478.89,12499.942,-0.27,25.002,19.646,-0.426465829854
1518589479.89,12499.95,0.37,24.997,19.635,-0.438813080146
1518589480.89,12499.95,0.37,24.995,19.667,-0.449693772882
1518589481.89,12499.95,0.37,24.993,19.656,-0.446041566989
1518589482.89,12499.95,0.37,24.996,19.646,-0.426203962006
1518589483.89,12499.932,-1.07,24.997,19.635,-0.404763845714
1518589484.89,12499.932,-1.07,25.002,19.646,-0.381698210552
1518589485.89,12499.932,-1.07,25.001,19.667,-0.379908919699
1518589486.89,12499.933,-0.99,25.003,19.678,-0.376205121099
1518589487.89,12499.933,-0.99,24.998,19.656,-0.370584025957
1518589488.89,12499.933,-0.99,24.999,19.624,-0.347267957007
1518589489.89,12499.95,0.37,24.996,19.656,-0.32385672043
1518589490.89,12499.95,0.37,24.997,19.656,-0.300332886255
1518589491.89,12499.95,0.37,24.997,19.656,-0.300509695856
1518589492.89,12499.95,0.37,24.999,19.646,-0.294000648395
1518589493.89,12499.923,-1.79,24.999,19.646,-0.285418131874
1518589494.89,12499.923,-1.79,25.003,19.635,-0.274762146292
1518589495.89,12499.923,-1.79,25.001,19.624,-0.259694705386
1518589496.89,12499.942,-0.27,25.005,19.646,-0.244235438786
1518589497.89,12499.942,-0.27,25.001,19.646,-0.228381557699
1518589498.89,12499.942,-0.27,25.0,19.624,-0.223281827776
1518589499.9,12499.927,-1.47,24.997,19.646,-0.219422763016
1518589500.89,12499.927,-1.47,24.999,19.646,-0.216810638207
1518589501.89,12499.927,-1.47,24.998,19.646,-0.206995683468
1518589502.89,12499.927,-1.47,25.002,19.635,-0.176013217145
1518589503.89,12499.955,0.77,25.002,19.656,-0.145366800616
1518589504.9,12499.955,0.77,25.005,19.624,-0.115035517918
1518589505.9,12499.955,0.77,25.002,19.646,-0.0912535807692
1518589506.9,12499.934,-0.91,25.003,19.646,-0.0675399690967
1518589507.9,12499.934,-0.91,25.0,19.646,-0.0438793445286
1518589508.9,12499.934,-0.91,25.001,19.646,-0.0225625626934
1518589509.89,12499.945,-0.03,24.999,19.624,-0.00850459584696
1518589510.9,12499.945,-0.03,25.0,19.646,0.00522011000053
1518589511.9,12499.945,-0.03,24.999,19.646,0.0178497955029
1518589512.9,12499.945,-0.03,25.002,19.646,0.0244625164169
1518589513.9,12499.957,0.93,25.001,19.646,0.0304407864751
1518589514.9,12499.957,0.93,25.002,19.646,0.035786000075
1518589515.9,12499.957,0.93,25.001,19.646,0.0411103674325
1518589516.9,12499.939,-0.51,25.002,19.646,0.0454366947899
1518589517.9,12499.939,-0.51,25.0,19.667,0.0487670737436
1518589518.9,12499.939,-0.51,25.001,19.624,0.0464912078881
1518589519.9,12499.962,1.33,24.999,19.646,0.0648908404644
1518589520.9,12499.962,1.33,25.002,19.656,0.0839949923701
1518589521.9,12499.962,1.33,25.001,19.646,0.105357161843
1518589522.9,12499.962,1.33,25.006,19.624,0.106817793209
1518589523.9,12499.936,-0.75,25.003,19.656,0.107595169807
1518589524.9,12499.936,-0.75,25.004,19.624,0.107689291637
1518589525.9,12499.936,-0.75,25.0,19.624,0.10720543571
1518589526.9,12499.939,-0.51,25.002,19.667,0.106248879035
1518589527.9,12499.939,-0.51,24.999,19.624,0.104819621613
1518589528.9,12499.939,-0.51,25.002,19.646,0.0929241561063
1518589529.9,12499.939,-0.51,25.002,19.646,0.0869808157051
1518589530.9,12499.945,-0.03,25.006,19.656,0.0816042978817
1518589531.9,12499.945,-0.03,25.004,19.646,0.0844777327794
1518589532.9,12499.945,-0.03,25.006,19.656,0.0734269235496
1518589533.9,12499.95,0.37,25.002,19.624,0.0615112392795
1518589534.9,12499.95,0.37,25.003,19.646,0.0487216163856
1518589535.9,12499.95,0.37,24.999,19.646,0.053677305048
1518589536.9,12499.957,0.93,25.001,19.635,0.0584412640562
1518589537.9,12499.957,0.93,25.0,19.646,0.0630204653976
1518589538.9,12499.957,0.93,25.004,19.656,0.0605032990573
1518589539.9,12499.957,0.93,25.003,19.656,0.0664964891686
1518589540.9,12499.95,0.37,25.005,19.667,0.0733203915817
1518589541.9,12499.95,0.37,25.002,19.656,0.0886699888187
1518589542.9,12499.95,0.37,25.004,19.646,0.0920256760867
1518589543.9,12499.932,-1.07,25.0,19.667,0.0949226065821
1518589544.9,12499.932,-1.07,25.003,19.656,0.0973649634973
1518589545.9,12499.932,-1.07,25.001,19.656,0.112583278211
1518589546.9,12499.957,0.93,25.003,19.667,0.126788214553
1518589547.91,12499.957,0.93,25.002,19.646,0.139995808093
1518589548.9,12499.957,0.93,25.005,19.678,0.136847467731
1518589549.9,12499.957,0.93,25.002,19.656,0.128844462804
1518589550.9,12499.95,0.37,25.005,19.678,0.120597089718
1518589551.9,12499.95,0.37,25.001,19.689,0.112103256877
1518589552.9,12499.95,0.37,25.003,19.656,0.1058249822
1518589553.9,12499.962,1.33,25.0,19.656,0.099456071686
1518589554.91,12499.962,1.33,25.002,19.656,0.0929965253358
1518589555.91,12499.962,1.33,25.0,19.667,0.0784114065201
1518589556.9,12499.945,-0.03,25.003,19.678,0.0651492223184
1518589557.9,12499.945,-0.03,25.002,19.656,0.0532023035447
1518589558.9,12499.945,-0.03,25.005,19.656,0.0379505930111
1518589559.91,12499.945,-0.03,25.003,19.646,0.00952580027522
1518589560.91,12499.962,1.33,25.005,19.646,-0.0182593126143
1518589561.91,12499.962,1.33,25.001,19.646,-0.0454291476136
1518589562.91,12499.962,1.33,25.002,19.667,-0.0550433788343
1518589563.91,12499.934,-0.91,24.999,19.656,-0.0651285678057
1518589564.91,12499.934,-0.91,25.001,19.656,-0.0756937781113
1518589565.91,12499.934,-0.91,24.999,19.667,-0.0635600100745
1518589566.91,12499.965,1.57,25.001,19.656,-0.0516409792505
1518589567.91,12499.965,1.57,25.0,19.656,-0.0399255304593
1518589568.91,12499.965,1.57,25.003,19.656,-0.0453145978601
1518589569.91,12499.965,1.57,25.0,19.635,-0.0719192138387
1518589570.91,12499.947,0.13,25.003,19.656,-0.0990066399466
1518589571.91,12499.947,0.13,25.001,19.656,-0.126599883742
1518589572.91,12499.947,0.13,25.002,19.656,-0.139884657183
1518589573.91,12499.938,-0.59,25.001,19.667,-0.15265594375
1518589574.91,12499.938,-0.59,25.003,19.656,-0.164924201424
1518589575.91,12499.938,-0.59,25.001,19.667,-0.172877077761
1518589576.91,12499.927,-1.47,25.004,19.635,-0.182238644158
1518589577.91,12499.927,-1.47,25.0,19.656,-0.193015175402
1518589578.91,12499.927,-1.47,25.001,19.646,-0.23442473696
1518589579.91,12499.927,-1.47,24.998,19.646,-0.252289687821
1518589580.91,12499.933,-0.99,25.0,19.667,-0.268147752101
1518589581.91,12499.933,-0.99,24.999,19.646,-0.282012176576
1518589582.91,12499.933,-0.99,25.002,19.678,-0.288851765961
1518589583.91,12499.936,-0.75,25.002,19.656,-0.296350556757
1518589584.91,12499.936,-0.75,25.004,19.667,-0.30451621815
1518589585.91,12499.936,-0.75,25.002,19.646,-0.2997089631
1518589586.91,12499.937,-0.67,25.003,19.646,-0.295308872116
1518589587.91,12499.937,-0.67,24.999,19.646,-0.291311762004
1518589588.91,12499.937,-0.67,25.001,19.646,-0.294632031576
1518589589.91,12499.937,-0.67,25.0,19.656,-0.288023005816
1518589590.91,12499.933,-0.99,25.001,19.656,-0.280703185937
1518589591.91,12499.933,-0.99,25.0,19.624,-0.272666297151
1518589592.91,12499.933,-0.99,25.003,19.646,-0.267928483096
1518589593.91,12499.939,-0.51,25.002,19.656,-0.264148271514
1518589594.91,12499.939,-0.51,25.005,19.656,-0.261322176411
1518589595.91,12499.939,-0.51,25.001,19.656,-0.249011250173
1518589596.91,12499.937,-0.67,25.003,19.646,-0.235849392871
