resistance,ppm,temp_c
9984.8567,-0.03,24.993
9984.8579,0.09,25.004
9984.8579,0.09,25.007
9984.8579,0.09,25.007
9984.8579,0.09,24.975
9984.8579,0.09,24.996
9984.8579,0.09,24.999
9984.8579,0.09,25.003
9984.8579,0.09,25.012
9984.8579,0.09,25.007
9984.8579,0.09,25.01
9984.8579,0.09,24.995
9984.8579,0.09,25.007
9984.8579,0.09,24.999
9984.8572,0.02,24.982
9984.8572,0.02,25.014
9984.8572,0.02,24.993
9984.8572,0.02,24.997
9984.8572,0.02,24.989
9984.8572,0.02,24.993
9984.8572,0.02,25.01
9984.8572,0.02,25.01
9984.8572,0.02,24.993
9984.8572,0.02,25.001
9984.8572,0.02,25.001
9984.8572,0.02,24.986
9984.8572,0.02,25.001
9984.8582,0.12,24.995
9984.8582,0.12,24.997
9984.8582,0.12,25.004
9984.8582,0.12,25.003
9984.8582,0.12,24.999
9984.8582,0.12,24.995
9984.8582,0.12,25.001
9984.8582,0.12,24.988
9984.8582,0.12,24.985
9984.8582,0.12,24.993
9984.8582,0.12,25.0
9984.8582,0.12,25.004
9984.8582,0.12,25.012
9984.8582,0.12,25.005
9984.8577,0.07,24.986
9984.8577,0.07,25.003
9984.8577,0.07,25.001
9984.8577,0.07,24.996
9984.8577,0.07,24.993
9984.8577,0.07,25.007
9984.8577,0.07,25.004
9984.8577,0.07,25.003
9984.8577,0.07,25.01
9984.8577,0.07,24.999
9984.8577,0.07,24.986
9984.8577,0.07,24.992
9984.8577,0.07,24.996
9984.8567,-0.03,24.989
9984.8567,-0.03,25.007
9984.8567,-0.03,25.0
9984.8567,-0.03,25.004
9984.8567,-0.03,25.01
9984.8567,-0.03,25.003
9984.8567,-0.03,24.999
9984.8567,-0.03,25.023
9984.8567,-0.03,25.003
9984.8567,-0.03,24.997
9984.8567,-0.03,24.997
9984.8567,-0.03,25.008
9984.8567,-0.03,24.999
9984.8551,-0.19,25.0
9984.8551,-0.19,24.99
9984.8551,-0.19,25.005
9984.8551,-0.19,24.993
9984.8551,-0.19,25.008
9984.8551,-0.19,25.0
9984.8551,-0.19,24.989
9984.8551,-0.19,24.989
9984.8551,-0.19,25.004
9984.8551,-0.19,24.989
9984.8551,-0.19,24.989
9984.8551,-0.19,25.0
9984.8551,-0.19,24.985
9984.8551,-0.19,25.005
9984.8572,0.02,24.99
9984.8572,0.02,24.996
9984.8572,0.02,25.005
9984.8572,0.02,24.997
9984.8572,0.02,25.003
9984.8572,0.02,25.003
9984.8572,0.02,25.015
9984.8572,0.02,24.999
9984.8572,0.02,25.019
9984.8572,0.02,25.004
9984.8572,0.02,25.008
9984.8572,0.02,25.005
9984.8572,0.02,24.999
9984.8572,0.02,25.003
9984.8572,0.02,25.0
9984.8572,0.02,25.004
9984.8572,0.02,24.999
9984.8572,0.02,24.997
9984.8572,0.02,24.982
9984.8572,0.02,24.989
9984.8572,0.02,25.003
9984.8572,0.02,25.007
9984.8572,0.02,25.021
9984.8572,0.02,24.989
9984.8572,0.02,25.007
9984.8572,0.02,25.003
9984.8572,0.02,25.004
9984.8589,0.19,25.008
9984.8589,0.19,25.001
9984.8589,0.19,25.0
9984.8589,0.19,25.001
9984.8589,0.19,25.005
9984.8589,0.19,25.004
9984.8589,0.19,25.0
9984.8589,0.19,24.995
9984.8589,0.19,25.011
9984.8589,0.19,24.986
9984.8589,0.19,25.003
9984.8589,0.19,24.999
9984.8589,0.19,25.003
9984.8564,-0.06,24.993
9984.8564,-0.06,24.996
9984.8564,-0.06,24.999
9984.8564,-0.06,24.984
9984.8564,-0.06,24.995
9984.8564,-0.06,24.975
9984.8564,-0.06,25.001
9984.8564,-0.06,24.985
9984.8564,-0.06,25.008
9984.8564,-0.06,24.995
9984.8564,-0.06,24.995
9984.8564,-0.06,24.995
9984.8564,-0.06,25.007
9984.8572,0.02,25.003
9984.8572,0.02,25.004
9984.8572,0.02,24.999
9984.8572,0.02,25.007
9984.8572,0.02,24.997
9984.8572,0.02,25.001
9984.8572,0.02,25.011
9984.8572,0.02,24.999
9984.8572,0.02,25.007
9984.8572,0.02,25.005
9984.8572,0.02,25.003
9984.8572,0.02,25.004
9984.8572,0.02,24.993
9984.8572,0.02,25.007
9984.8579,0.09,25.0
9984.8579,0.09,25.01
9984.8579,0.09,24.993
9984.8579,0.09,25.001
9984.8579,0.09,25.003
9984.8579,0.09,25.001
9984.8579,0.09,25.005
9984.8579,0.09,24.996
9984.8579,0.09,25.0
9984.8579,0.09,25.0
9984.8579,0.09,24.995
9984.8579,0.09,25.004
9984.8579,0.09,24.99
9984.8574,0.04,24.996
9984.8574,0.04,24.993
9984.8574,0.04,25.0
9984.8574,0.04,25.001
9984.8574,0.04,24.978
9984.8574,0.04,25.0
9984.8574,0.04,24.999
9984.8574,0.04,24.997
9984.8574,0.04,25.01
9984.8574,0.04,25.0
9984.8574,0.04,25.018
9984.8574,0.04,25.014
9984.8574,0.04,25.015
9984.8574,0.04,24.989
9984.8551,-0.19,24.989
9984.8551,-0.19,24.988
9984.8551,-0.19,24.989
9984.8551,-0.19,25.001
9984.8551,-0.19,25.0
9984.8551,-0.19,24.996
9984.8551,-0.19,24.996
9984.8551,-0.19,25.001
9984.8551,-0.19,25.01
9984.8551,-0.19,24.997
9984.8551,-0.19,25.008
9984.8551,-0.19,24.999
9984.8551,-0.19,24.999
9984.8572,0.02,25.003
9984.8572,0.02,25.0
9984.8572,0.02,25.018
9984.8572,0.02,24.995
9984.8572,0.02,25.004
9984.8572,0.02,25.001
9984.8572,0.02,25.001
9984.8572,0.02,24.999
9984.8572,0.02,25.004
9984.8572,0.02,25.001
9984.8572,0.02,24.984
9984.8572,0.02,24.977
9984.8572,0.02,24.995
9984.8549,-0.21,24.999
9984.8549,-0.21,24.997
9984.8549,-0.21,24.99
9984.8549,-0.21,25.007
9984.8549,-0.21,24.999
9984.8549,-0.21,24.992
9984.8549,-0.21,24.984
9984.8549,-0.21,24.99
9984.8549,-0.21,25.003
9984.8549,-0.21,25.008
9984.8549,-0.21,24.988
9984.8549,-0.21,25.015
9984.8549,-0.21,25.0
9984.8549,-0.21,24.999
9984.8564,-0.06,24.995
9984.8564,-0.06,24.997
9984.8564,-0.06,25.012
9984.8564,-0.06,25.003
9984.8564,-0.06,24.99
9984.8564,-0.06,25.003
9984.8564,-0.06,25.008
9984.8564,-0.06,25.014
9984.8564,-0.06,25.004
9984.8564,-0.06,24.997
9984.8564,-0.06,24.992
9984.8564,-0.06,24.989
9984.8564,-0.06,25.007
9984.8567,-0.03,25.001
9984.8567,-0.03,24.99
9984.8567,-0.03,25.004
9984.8567,-0.03,24.992
9984.8567,-0.03,25.008
9984.8567,-0.03,25.004
9984.8567,-0.03,25.022
9984.8567,-0.03,25.01
9984.8567,-0.03,24.99
9984.8567,-0.03,25.012
9984.8567,-0.03,25.001
9984.8567,-0.03,25.0
9984.8567,-0.03,25.011
9984.8567,-0.03,25.008
9984.8567,-0.03,24.99
9984.8567,-0.03,24.989
9984.8567,-0.03,24.995
9984.8567,-0.03,25.001
9984.8567,-0.03,24.992
9984.8567,-0.03,24.988
9984.8567,-0.03,24.999
9984.8567,-0.03,24.995
9984.8567,-0.03,24.993
9984.8567,-0.03,24.986
9984.8567,-0.03,25.007
9984.8567,-0.03,25.0
9984.8567,-0.03,24.992
9984.8559,-0.11,25.003
9984.8559,-0.11,24.99
9984.8559,-0.11,24.997
9984.8559,-0.11,25.015
9984.8559,-0.11,25.008
9984.8559,-0.11,24.996
9984.8559,-0.11,25.003
9984.8559,-0.11,25.0
9984.8559,-0.11,25.01
9984.8559,-0.11,24.995
9984.8559,-0.11,25.01
9984.8559,-0.11,25.001
9984.8559,-0.11,24.993
9984.8551,-0.19,25.005
9984.8551,-0.19,25.0
9984.8551,-0.19,25.005
9984.8551,-0.19,24.993
9984.8551,-0.19,24.995
9984.8551,-0.19,25.001
9984.8551,-0.19,24.99
9984.8551,-0.19,24.995
9984.8551,-0.19,24.99
9984.8551,-0.19,24.999
9984.8551,-0.19,24.999
9984.8551,-0.19,24.993
9984.8551,-0.19,25.007
9984.8551,-0.19,25.003
9984.8574,0.04,25.007
9984.8574,0.04,24.992
9984.8574,0.04,24.992
9984.8574,0.04,25.003
9984.8574,0.04,24.988
9984.8574,0.04,25.001
9984.8574,0.04,25.018
9984.8574,0.04,25.007
9984.8574,0.04,25.003
9984.8574,0.04,24.997
9984.8574,0.04,25.01
9984.8574,0.04,25.004
9984.8574,0.04,24.996
9984.8562,-0.08,24.992
9984.8562,-0.08,24.99
9984.8562,-0.08,24.995
9984.8562,-0.08,24.995
9984.8562,-0.08,25.012
9984.8562,-0.08,25.005
9984.8562,-0.08,24.999
9984.8562,-0.08,24.999
9984.8562,-0.08,25.012
9984.8562,-0.08,24.985
9984.8562,-0.08,25.008
9984.8562,-0.08,24.997
9984.8562,-0.08,25.005
9984.8562,-0.08,25.004
9984.8559,-0.11,24.992
9984.8559,-0.11,24.997
9984.8559,-0.11,24.997
9984.8559,-0.11,24.999
9984.8559,-0.11,25.008
9984.8559,-0.11,25.001
9984.8559,-0.11,25.007
9984.8559,-0.11,24.999
9984.8559,-0.11,25.004
9984.8559,-0.11,24.999
9984.8559,-0.11,25.007
9984.8559,-0.11,25.018
9984.8559,-0.11,25.003
9984.8554,-0.16,25.015
9984.8554,-0.16,25.0
9984.8554,-0.16,25.005
9984.8554,-0.16,24.999
9984.8554,-0.16,25.003
9984.8554,-0.16,24.995
9984.8554,-0.16,24.99
9984.8554,-0.16,25.01
9984.8554,-0.16,24.993
9984.8554,-0.16,25.004
9984.8554,-0.16,24.99
9984.8554,-0.16,24.995
9984.8554,-0.16,24.996
9984.8562,-0.08,25.004
9984.8562,-0.08,24.988
9984.8562,-0.08,24.999
9984.8562,-0.08,24.997
9984.8562,-0.08,24.997
9984.8562,-0.08,24.996
9984.8562,-0.08,24.981
9984.8562,-0.08,24.997
9984.8562,-0.08,25.005
9984.8562,-0.08,24.997
9984.8562,-0.08,25.004
9984.8562,-0.08,25.008
9984.8562,-0.08,25.011
9984.8562,-0.08,25.016
9984.8564,-0.06,25.014
9984.8564,-0.06,25.016
9984.8564,-0.06,24.999
9984.8564,-0.06,25.012
9984.8564,-0.06,25.001
9984.8564,-0.06,25.003
9984.8564,-0.06,24.986
9984.8564,-0.06,24.988
9984.8564,-0.06,25.007
9984.8564,-0.06,24.993
9984.8564,-0.06,24.995
9984.8564,-0.06,24.997
9984.8564,-0.06,25.004
9984.8595,0.25,24.989
9984.8595,0.25,24.996
9984.8595,0.25,24.995
9984.8595,0.25,24.986
9984.8595,0.25,24.992
9984.8595,0.25,25.011
9984.8595,0.25,24.992
9984.8595,0.25,25.007
9984.8595,0.25,25.007
9984.8595,0.25,25.038
9984.8595,0.25,25.1
9984.8595,0.25,25.156
9984.8595,0.25,25.257
9984.8582,0.12,25.357
9984.8582,0.12,25.462
9984.8582,0.12,25.564
9984.8582,0.12,25.674
9984.8582,0.12,25.796
9984.8582,0.12,25.877
9984.8582,0.12,25.955
9984.8582,0.12,26.024
9984.8582,0.12,26.075
9984.8582,0.12,26.139
9984.8582,0.12,26.187
9984.8582,0.12,26.206
9984.8582,0.12,26.214
9984.8582,0.12,26.221
9984.8546,-0.24,26.216
9984.8546,-0.24,26.198
9984.8546,-0.24,26.194
9984.8546,-0.24,26.176
9984.8546,-0.24,26.158
9984.8546,-0.24,26.129
9984.8546,-0.24,26.097
9984.8546,-0.24,26.077
9984.8546,-0.24,26.046
9984.8546,-0.24,26.016
9984.8546,-0.24,25.995
9984.8546,-0.24,25.972
9984.8546,-0.24,25.95
9984.8539,-0.31,25.922
9984.8539,-0.31,25.935
9984.8539,-0.31,25.906
9984.8539,-0.31,25.888
9984.8539,-0.31,25.907
9984.8539,-0.31,25.899
9984.8539,-0.31,25.918
9984.8539,-0.31,25.917
9984.8539,-0.31,25.928
9984.8539,-0.31,25.933
9984.8539,-0.31,25.936
9984.8539,-0.31,25.962
9984.8539,-0.31,25.966
9984.8539,-0.31,25.962
9984.8544,-0.26,25.973
9984.8544,-0.26,25.989
9984.8544,-0.26,25.997
9984.8544,-0.26,25.995
9984.8544,-0.26,26.0
9984.8544,-0.26,26.016
9984.8544,-0.26,26.0
9984.8544,-0.26,26.011
9984.8544,-0.26,26.017
9984.8544,-0.26,26.022
9984.8544,-0.26,26.012
9984.8544,-0.26,26.013
9984.8544,-0.26,26.001
9984.8551,-0.19,26.002
9984.8551,-0.19,25.993
9984.8551,-0.19,25.998
9984.8551,-0.19,25.989
9984.8551,-0.19,25.99
9984.8551,-0.19,26.004
9984.8551,-0.19,25.995
9984.8551,-0.19,25.994
9984.8551,-0.19,25.991
9984.8551,-0.19,25.973
9984.8551,-0.19,26.0
9984.8551,-0.19,25.997
9984.8551,-0.19,25.997
9984.8541,-0.29,25.997
9984.8541,-0.29,26.008
9984.8541,-0.29,26.001
9984.8541,-0.29,26.0
9984.8541,-0.29,26.001
9984.8541,-0.29,26.005
9984.8541,-0.29,26.001
9984.8541,-0.29,26.004
9984.8541,-0.29,26.008
9984.8541,-0.29,26.012
9984.8541,-0.29,26.019
9984.8541,-0.29,26.006
9984.8541,-0.29,25.998
9984.8541,-0.29,26.005
9984.8534,-0.36,26.004
9984.8534,-0.36,25.997
9984.8534,-0.36,26.009
9984.8534,-0.36,26.022
9984.8534,-0.36,26.0
9984.8534,-0.36,26.015
9984.8534,-0.36,26.02
9984.8534,-0.36,26.013
9984.8534,-0.36,26.009
9984.8534,-0.36,26.012
9984.8534,-0.36,26.008
9984.8534,-0.36,26.002
9984.8534,-0.36,26.004
9984.8529,-0.41,26.0
9984.8529,-0.41,26.019
9984.8529,-0.41,26.011
9984.8529,-0.41,26.006
9984.8529,-0.41,26.016
9984.8529,-0.41,26.015
9984.8529,-0.41,26.02
9984.8529,-0.41,26.008
9984.8529,-0.41,26.013
9984.8529,-0.41,26.0
9984.8529,-0.41,26.008
9984.8529,-0.41,26.009
9984.8529,-0.41,26.012
9984.8529,-0.41,26.022
9984.8524,-0.46,26.02
9984.8524,-0.46,26.012
9984.8524,-0.46,26.017
9984.8524,-0.46,26.011
9984.8524,-0.46,26.023
9984.8524,-0.46,26.016
9984.8524,-0.46,26.012
9984.8524,-0.46,26.034
9984.8524,-0.46,26.016
9984.8524,-0.46,26.011
9984.8524,-0.46,26.016
9984.8524,-0.46,26.03
9984.8524,-0.46,26.016
9984.8531,-0.39,26.009
9984.8531,-0.39,26.015
9984.8531,-0.39,26.005
9984.8531,-0.39,26.015
9984.8531,-0.39,26.001
9984.8531,-0.39,26.006
9984.8531,-0.39,26.006
9984.8531,-0.39,25.998
9984.8531,-0.39,26.009
9984.8531,-0.39,26.001
9984.8531,-0.39,26.026
9984.8531,-0.39,26.022
9984.8531,-0.39,26.026
9984.8513,-0.57,26.023
9984.8513,-0.57,26.038
9984.8513,-0.57,26.039
9984.8513,-0.57,26.035
9984.8513,-0.57,26.015
9984.8513,-0.57,26.027
9984.8513,-0.57,26.012
9984.8513,-0.57,26.023
9984.8513,-0.57,26.012
9984.8513,-0.57,26.023
9984.8513,-0.57,26.017
9984.8513,-0.57,26.019
9984.8513,-0.57,26.024
9984.8513,-0.57,26.022
9984.8526,-0.44,26.02
9984.8526,-0.44,26.034
9984.8526,-0.44,26.015
9984.8526,-0.44,26.023
9984.8526,-0.44,26.022
9984.8526,-0.44,26.012
9984.8526,-0.44,26.013
9984.8526,-0.44,25.998
9984.8526,-0.44,26.013
9984.8526,-0.44,26.011
9984.8526,-0.44,26.011
9984.8526,-0.44,26.019
9984.8526,-0.44,26.019
9984.8529,-0.41,26.022
9984.8529,-0.41,26.016
9984.8529,-0.41,26.015
9984.8529,-0.41,26.016
9984.8529,-0.41,26.024
9984.8529,-0.41,26.024
9984.8529,-0.41,26.022
9984.8529,-0.41,26.023
9984.8529,-0.41,26.03
9984.8529,-0.41,26.02
9984.8529,-0.41,26.019
9984.8529,-0.41,26.017
9984.8529,-0.41,26.038
9984.8529,-0.41,26.022
9984.8516,-0.54,26.02
9984.8516,-0.54,26.037
9984.8516,-0.54,26.022
9984.8516,-0.54,26.031
9984.8516,-0.54,26.009
9984.8516,-0.54,26.024
9984.8516,-0.54,26.023
9984.8516,-0.54,26.02
9984.8516,-0.54,25.997
9984.8516,-0.54,26.011
9984.8516,-0.54,26.013
9984.8516,-0.54,26.024
9984.8516,-0.54,26.02
9984.8516,-0.54,26.006
9984.8516,-0.54,26.031
9984.8516,-0.54,26.02
9984.8516,-0.54,26.0
9984.8516,-0.54,26.005
9984.8516,-0.54,26.016
9984.8516,-0.54,26.012
9984.8516,-0.54,26.009
9984.8516,-0.54,26.027
9984.8516,-0.54,26.023
9984.8516,-0.54,26.027
9984.8516,-0.54,26.023
9984.8516,-0.54,26.026
9984.8534,-0.36,26.009
9984.8534,-0.36,26.024
9984.8534,-0.36,26.015
9984.8534,-0.36,26.023
9984.8534,-0.36,26.022
9984.8534,-0.36,26.038
9984.8534,-0.36,26.028
9984.8534,-0.36,26.023
9984.8534,-0.36,26.016
9984.8534,-0.36,26.028
9984.8534,-0.36,26.005
9984.8534,-0.36,26.015
9984.8534,-0.36,25.993
9984.8534,-0.36,25.997
9984.8513,-0.57,26.008
9984.8513,-0.57,26.002
9984.8513,-0.57,26.012
9984.8513,-0.57,26.005
9984.8513,-0.57,26.008
9984.8513,-0.57,26.008
9984.8513,-0.57,26.023
9984.8513,-0.57,26.016
9984.8513,-0.57,26.038
9984.8513,-0.57,26.039
9984.8513,-0.57,26.012
9984.8513,-0.57,26.028
9984.8513,-0.57,26.033
9984.8519,-0.51,26.034
9984.8519,-0.51,26.026
9984.8519,-0.51,26.023
9984.8519,-0.51,26.013
9984.8519,-0.51,26.023
9984.8519,-0.51,26.012
9984.8519,-0.51,26.011
9984.8519,-0.51,26.026
9984.8519,-0.51,26.009
9984.8519,-0.51,26.015
9984.8519,-0.51,26.022
9984.8519,-0.51,26.024
9984.8519,-0.51,26.008
9984.8516,-0.54,26.016
9984.8516,-0.54,26.016
9984.8516,-0.54,26.004
9984.8516,-0.54,26.008
9984.8516,-0.54,26.019
9984.8516,-0.54,26.017
9984.8516,-0.54,26.019
9984.8516,-0.54,26.002
9984.8516,-0.54,26.02
9984.8516,-0.54,26.026
9984.8516,-0.54,26.015
9984.8516,-0.54,26.013
9984.8516,-0.54,26.02
9984.8516,-0.54,26.011
9984.8521,-0.49,26.03
9984.8521,-0.49,26.015
9984.8521,-0.49,26.03
9984.8521,-0.49,26.016
9984.8521,-0.49,26.023
9984.8521,-0.49,26.013
9984.8521,-0.49,26.012
9984.8521,-0.49,26.016
9984.8521,-0.49,26.017
9984.8521,-0.49,26.012
9984.8521,-0.49,25.997
9984.8521,-0.49,26.019
9984.8521,-0.49,26.009
9984.8521,-0.49,26.028
9984.8521,-0.49,26.011
9984.8521,-0.49,26.001
9984.8521,-0.49,25.998
9984.8521,-0.49,26.023
9984.8521,-0.49,26.015
9984.8521,-0.49,26.011
9984.8521,-0.49,26.016
9984.8521,-0.49,26.019
9984.8521,-0.49,26.009
9984.8521,-0.49,26.009
9984.8521,-0.49,26.013
9984.8521,-0.49,26.023
9984.8521,-0.49,26.019
9984.8534,-0.36,26.019
9984.8534,-0.36,26.02
9984.8534,-0.36,26.013
9984.8534,-0.36,26.005
9984.8534,-0.36,26.016
9984.8534,-0.36,26.024
9984.8534,-0.36,26.017
9984.8534,-0.36,26.019
9984.8534,-0.36,26.02
9984.8534,-0.36,26.016
9984.8534,-0.36,26.016
9984.8534,-0.36,26.016
9984.8534,-0.36,26.008
9984.8513,-0.57,26.015
9984.8513,-0.57,26.013
9984.8513,-0.57,26.004
9984.8513,-0.57,26.012
9984.8513,-0.57,26.005
9984.8513,-0.57,26.009
9984.8513,-0.57,26.027
9984.8513,-0.57,25.998
9984.8513,-0.57,26.017
9984.8513,-0.57,26.009
9984.8513,-0.57,26.011
9984.8513,-0.57,26.019
9984.8513,-0.57,26.013
9984.8503,-0.67,26.009
9984.8503,-0.67,26.02
9984.8503,-0.67,26.022
9984.8503,-0.67,26.011
9984.8503,-0.67,26.026
9984.8503,-0.67,26.002
9984.8503,-0.67,26.015
9984.8503,-0.67,26.015
9984.8503,-0.67,26.016
9984.8503,-0.67,26.015
9984.8503,-0.67,26.011
9984.8503,-0.67,26.023
9984.8503,-0.67,26.011
9984.8503,-0.67,26.004
9984.8508,-0.62,26.006
9984.8508,-0.62,26.008
9984.8508,-0.62,26.02
9984.8508,-0.62,26.019
9984.8508,-0.62,26.004
9984.8508,-0.62,26.005
9984.8508,-0.62,26.023
9984.8508,-0.62,26.005
9984.8508,-0.62,26.015
9984.8508,-0.62,26.001
9984.8508,-0.62,26.017
9984.8508,-0.62,25.997
9984.8508,-0.62,26.008
9984.8508,-0.62,26.013
9984.8508,-0.62,26.008
9984.8508,-0.62,26.005
9984.8508,-0.62,26.015
9984.8508,-0.62,25.995
9984.8508,-0.62,26.005
9984.8508,-0.62,26.017
9984.8508,-0.62,26.02
9984.8508,-0.62,26.012
9984.8508,-0.62,26.005
9984.8508,-0.62,26.0
9984.8508,-0.62,26.011
9984.8508,-0.62,26.005
9984.8508,-0.62,26.012
9984.8488,-0.82,26.02
9984.8488,-0.82,26.012
9984.8488,-0.82,26.016
9984.8488,-0.82,26.015
9984.8488,-0.82,26.011
9984.8488,-0.82,26.008
9984.8488,-0.82,26.013
9984.8488,-0.82,26.015
9984.8488,-0.82,26.002
9984.8488,-0.82,26.015
9984.8488,-0.82,26.022
9984.8488,-0.82,26.008
9984.8488,-0.82,26.002
9984.8513,-0.57,26.001
9984.8513,-0.57,26.022
9984.8513,-0.57,26.009
9984.8513,-0.57,26.0
9984.8513,-0.57,26.008
9984.8513,-0.57,26.008
9984.8513,-0.57,26.017
9984.8513,-0.57,25.994
9984.8513,-0.57,26.004
9984.8513,-0.57,26.019
9984.8513,-0.57,26.019
9984.8513,-0.57,26.005
9984.8513,-0.57,25.997
9984.8513,-0.57,26.009
9984.8513,-0.57,26.015
9984.8513,-0.57,26.008
9984.8513,-0.57,26.013
9984.8513,-0.57,26.016
9984.8513,-0.57,26.011
9984.8513,-0.57,26.009
9984.8513,-0.57,26.004
9984.8513,-0.57,26.017
9984.8513,-0.57,26.019
9984.8513,-0.57,26.015
9984.8513,-0.57,26.004
9984.8513,-0.57,26.001
9984.8513,-0.57,26.015
9984.8496,-0.74,26.009
9984.8496,-0.74,26.005
9984.8496,-0.74,26.013
9984.8496,-0.74,26.006
9984.8496,-0.74,25.995
9984.8496,-0.74,26.009
9984.8496,-0.74,25.997
9984.8496,-0.74,26.009
9984.8496,-0.74,26.016
9984.8496,-0.74,26.02
9984.8496,-0.74,26.005
9984.8496,-0.74,26.006
9984.8496,-0.74,26.0
9984.8491,-0.79,26.013
9984.8491,-0.79,26.016
9984.8491,-0.79,26.005
9984.8491,-0.79,26.012
9984.8491,-0.79,26.011
9984.8491,-0.79,25.997
9984.8491,-0.79,26.028
9984.8491,-0.79,26.0
9984.8491,-0.79,26.002
9984.8491,-0.79,26.009
9984.8491,-0.79,26.002
9984.8491,-0.79,26.005
9984.8491,-0.79,26.011
9984.8491,-0.79,25.991
9984.8501,-0.69,26.0
9984.8501,-0.69,25.994
9984.8501,-0.69,26.019
9984.8501,-0.69,26.008
9984.8501,-0.69,26.011
9984.8501,-0.69,26.013
9984.8501,-0.69,26.015
9984.8501,-0.69,26.017
9984.8501,-0.69,26.009
9984.8501,-0.69,26.002
9984.8501,-0.69,26.011
9984.8501,-0.69,26.004
9984.8501,-0.69,26.008
9984.8493,-0.77,26.009
9984.8493,-0.77,26.0
9984.8493,-0.77,26.023
9984.8493,-0.77,26.015
9984.8493,-0.77,26.016
9984.8493,-0.77,26.008
9984.8493,-0.77,26.002
9984.8493,-0.77,26.005
9984.8493,-0.77,26.011
9984.8493,-0.77,26.004
9984.8493,-0.77,25.991
9984.8493,-0.77,26.0
9984.8493,-0.77,25.993
9984.8506,-0.64,26.016
9984.8506,-0.64,26.004
9984.8506,-0.64,26.011
9984.8506,-0.64,26.0
9984.8506,-0.64,25.994
9984.8506,-0.64,25.997
9984.8506,-0.64,26.0
9984.8506,-0.64,25.998
9984.8506,-0.64,26.017
9984.8506,-0.64,26.008
9984.8506,-0.64,26.008
9984.8506,-0.64,26.013
9984.8506,-0.64,26.002
9984.8506,-0.64,26.001
9984.8513,-0.57,26.009
9984.8513,-0.57,26.004
9984.8513,-0.57,26.006
9984.8513,-0.57,26.0
9984.8513,-0.57,26.013
