timestamp,ambient_c,ambient_rh,set_c,err_c,duty_cycle
1521530753.83,23.668,60.566,25.000,-1.332,0.000
1521530754.24,23.635,60.566,25.000,-1.365,0.000
1521530754.65,23.657,60.559,25.000,-1.343,0.000
1521530755.05,23.668,60.574,25.000,-1.332,0.000
1521530755.46,23.657,60.597,25.000,-1.343,0.000
1521530755.87,23.657,60.597,25.000,-1.343,0.000
1521530756.28,23.646,60.589,25.000,-1.354,0.000
1521530756.69,23.646,60.597,25.000,-1.354,0.000
1521530757.09,23.657,60.605,25.000,-1.343,0.000
1521530757.50,23.668,60.597,25.000,-1.332,0.000
1521530757.91,23.657,60.597,25.000,-1.343,0.000
1521530758.32,23.646,60.620,25.000,-1.354,0.000
1521530758.73,23.657,60.620,25.000,-1.343,0.000
1521530759.13,23.657,60.620,25.000,-1.343,0.000
1521530759.54,23.668,60.635,25.000,-1.332,0.000
1521530759.95,23.668,60.628,25.000,-1.332,0.000
1521530760.36,23.657,60.635,25.000,-1.343,0.000
1521530760.77,23.668,60.673,25.000,-1.332,0.000
1521530761.17,23.668,60.658,25.000,-1.332,0.000
1521530761.58,23.668,60.658,25.000,-1.332,0.000
1521530761.99,23.646,60.666,25.000,-1.354,0.000
1521530762.40,23.668,60.673,25.000,-1.332,0.000
1521530762.80,23.646,60.666,25.000,-1.354,0.000
1521530763.21,23.668,60.673,25.000,-1.332,0.000
1521530763.62,23.668,60.673,25.000,-1.332,0.000
1521530764.03,23.668,60.673,25.000,-1.332,0.000
1521530764.44,23.657,60.696,25.000,-1.343,0.000
1521530764.84,23.657,60.689,25.000,-1.343,0.000
1521530765.25,23.668,60.711,25.000,-1.332,0.000
1521530765.66,23.657,60.719,25.000,-1.343,0.000
1521530766.07,23.668,60.727,25.000,-1.332,0.000
1521530766.48,23.657,60.734,25.000,-1.343,0.000
1521530766.88,23.668,60.727,25.000,-1.332,0.000
1521530767.29,23.657,60.734,25.000,-1.343,0.000
1521530767.70,23.657,60.757,25.000,-1.343,0.000
1521530768.11,23.668,60.757,25.000,-1.332,0.000
1521530768.52,23.678,60.765,25.000,-1.322,0.000
1521530768.92,23.657,60.750,25.000,-1.343,0.000
1521530769.33,23.668,60.757,25.000,-1.332,0.000
1521530769.74,23.668,60.765,25.000,-1.332,0.000
1521530770.15,23.678,60.795,25.000,-1.322,0.000
1521530770.56,23.678,60.795,25.000,-1.322,0.000
1521530770.96,23.678,60.811,25.000,-1.322,0.000
1521530771.37,23.668,60.803,25.000,-1.332,0.000
1521530771.78,23.700,60.826,25.000,-1.300,0.000
1521530772.19,23.678,60.826,25.000,-1.322,0.000
1521530772.59,23.689,60.826,25.000,-1.311,0.000
1521530773.00,23.668,60.818,25.000,-1.332,0.000
1521530773.41,23.689,60.833,25.000,-1.311,0.000
1521530773.82,23.678,60.841,25.000,-1.322,0.000
1521530774.23,23.668,60.826,25.000,-1.332,0.000
1521530774.63,23.700,60.841,25.000,-1.300,0.000
1521530775.04,23.710,60.864,25.000,-1.290,0.000
1521530775.45,23.689,60.849,25.000,-1.311,0.000
1521530775.86,23.710,60.856,25.000,-1.290,0.000
1521530776.27,23.700,60.856,25.000,-1.300,0.000
1521530776.67,23.689,60.872,25.000,-1.311,0.000
1521530777.08,23.678,60.872,25.000,-1.322,0.000
1521530777.49,23.689,60.856,25.000,-1.311,0.000
1521530777.90,23.700,60.872,25.000,-1.300,0.000
1521530778.31,23.700,60.864,25.000,-1.300,0.000
1521530778.72,23.689,60.887,25.000,-1.311,0.000
1521530779.12,23.710,60.872,25.000,-1.290,0.000
1521530779.53,23.700,60.895,25.000,-1.300,0.000
1521530779.94,23.700,60.887,25.000,-1.300,0.000
1521530780.35,23.700,60.910,25.000,-1.300,0.000
1521530780.75,23.700,60.910,25.000,-1.300,0.000
1521530781.16,23.689,60.902,25.000,-1.311,0.000
1521530781.57,23.710,60.910,25.000,-1.290,0.000
1521530781.98,23.700,60.917,25.000,-1.300,0.000
1521530782.39,23.689,60.910,25.000,-1.311,0.000
1521530782.79,23.700,60.925,25.000,-1.300,0.000
1521530783.20,23.721,60.940,25.000,-1.279,0.000
1521530783.61,23.710,60.940,25.000,-1.290,0.000
1521530784.02,23.700,60.940,25.000,-1.300,0.000
1521530784.43,23.700,60.940,25.000,-1.300,0.000
1521530784.83,23.721,60.956,25.000,-1.279,0.000
1521530785.24,23.700,60.956,25.000,-1.300,0.000
1521530785.65,23.721,60.940,25.000,-1.279,0.000
1521530786.06,23.700,60.986,25.000,-1.300,0.000
1521530786.47,23.700,60.978,25.000,-1.300,0.000
1521530786.87,23.721,60.971,25.000,-1.279,0.000
1521530787.28,23.721,60.971,25.000,-1.279,0.000
1521530787.69,23.700,60.986,25.000,-1.300,0.000
1521530788.10,23.710,60.994,25.000,-1.290,0.000
1521530788.50,23.700,61.001,25.000,-1.300,0.000
1521530788.91,23.732,61.009,25.000,-1.268,0.000
1521530789.32,23.710,61.032,25.000,-1.290,0.000
1521530789.73,23.721,61.017,25.000,-1.279,0.000
1521530790.14,23.721,61.024,25.000,-1.279,0.000
1521530790.54,23.710,61.039,25.000,-1.290,0.000
1521530790.95,23.710,61.055,25.000,-1.290,0.000
1521530791.36,23.721,61.047,25.000,-1.279,0.000
1521530791.77,23.710,61.070,25.000,-1.290,0.000
1521530792.18,23.710,61.047,25.000,-1.290,0.000
1521530792.58,23.721,61.070,25.000,-1.279,0.000
1521530792.99,23.700,61.078,25.000,-1.300,0.000
1521530793.40,23.732,61.093,25.000,-1.268,0.000
1521530793.81,23.732,61.093,25.000,-1.268,0.000
1521530794.22,23.710,61.093,25.000,-1.290,0.000
1521530794.62,23.721,61.101,25.000,-1.279,0.000
1521530795.03,23.710,61.116,25.000,-1.290,0.000
1521530795.44,23.732,61.123,25.000,-1.268,0.000
1521530795.85,23.732,61.131,25.000,-1.268,0.000
1521530796.25,23.732,61.131,25.000,-1.268,0.000
1521530796.66,23.700,61.131,25.000,-1.300,0.000
1521530797.07,23.732,61.146,25.000,-1.268,0.000
1521530797.48,23.732,61.154,25.000,-1.268,0.000
1521530797.89,23.732,61.162,25.000,-1.268,0.000
1521530798.30,23.743,61.177,25.000,-1.257,0.000
1521530798.70,23.732,61.169,25.000,-1.268,0.000
1521530799.11,23.732,61.177,25.000,-1.268,0.000
1521530799.52,23.732,61.169,25.000,-1.268,0.000
1521530799.93,23.732,61.184,25.000,-1.268,0.000
1521530800.33,23.721,61.177,25.000,-1.279,0.000
1521530800.74,23.732,61.184,25.000,-1.268,0.000
1521530801.15,23.753,61.192,25.000,-1.247,0.000
1521530801.56,23.743,61.200,25.000,-1.257,0.000
1521530801.97,23.732,61.200,25.000,-1.268,0.000
1521530802.37,23.732,61.200,25.000,-1.268,0.000
1521530802.78,23.732,61.207,25.000,-1.268,0.000
1521530803.19,23.743,61.223,25.000,-1.257,0.000
1521530803.60,23.732,61.207,25.000,-1.268,0.000
1521530804.01,23.743,61.230,25.000,-1.257,0.000
1521530804.41,23.764,61.230,25.000,-1.236,0.000
1521530804.82,23.743,61.238,25.000,-1.257,0.000
1521530805.23,23.743,61.223,25.000,-1.257,0.000
1521530805.64,23.753,61.238,25.000,-1.247,0.000
1521530806.05,23.732,61.238,25.000,-1.268,0.000
1521530806.45,23.743,61.245,25.000,-1.257,0.000
1521530806.86,23.732,61.261,25.000,-1.268,0.000
1521530807.27,23.743,61.261,25.000,-1.257,0.000
1521530807.68,23.764,61.261,25.000,-1.236,0.000
1521530808.09,23.753,61.261,25.000,-1.247,0.000
1521530808.49,23.775,61.245,25.000,-1.225,0.000
1521530808.90,23.764,61.268,25.000,-1.236,0.000
1521530809.31,23.743,61.261,25.000,-1.257,0.000
1521530809.72,23.753,61.253,25.000,-1.247,0.000
1521530810.12,23.753,61.268,25.000,-1.247,0.000
1521530810.53,23.743,61.284,25.000,-1.257,0.000
1521530810.94,23.743,61.276,25.000,-1.257,0.000
1521530811.35,23.753,61.268,25.000,-1.247,0.000
1521530811.76,23.753,61.276,25.000,-1.247,0.000
1521530812.16,23.764,61.268,25.000,-1.236,0.000
1521530812.57,23.753,61.276,25.000,-1.247,0.000
1521530812.98,23.753,61.276,25.000,-1.247,0.000
1521530813.39,23.753,61.299,25.000,-1.247,0.000
1521530813.80,23.775,61.291,25.000,-1.225,0.000
1521530814.20,23.732,61.276,25.000,-1.268,0.000
1521530814.61,23.753,61.291,25.000,-1.247,0.000
1521530815.02,23.775,61.307,25.000,-1.225,0.000
1521530815.43,23.764,61.299,25.000,-1.236,0.000
1521530815.84,23.764,61.307,25.000,-1.236,0.000
1521530816.24,23.775,61.307,25.000,-1.225,0.000
1521530816.65,23.753,61.299,25.000,-1.247,0.000
1521530817.06,23.743,61.299,25.000,-1.257,0.000
1521530817.47,23.753,61.299,25.000,-1.247,0.000
1521530817.88,23.764,61.299,25.000,-1.236,0.000
1521530818.28,23.775,61.299,25.000,-1.225,0.000
1521530818.69,23.753,61.299,25.000,-1.247,0.000
1521530819.10,23.764,61.307,25.000,-1.236,0.000
1521530819.51,23.764,61.307,25.000,-1.236,0.000
1521530819.92,23.775,61.307,25.000,-1.225,0.000
1521530820.32,23.764,61.307,25.000,-1.236,0.000
1521530820.73,23.732,61.299,25.000,-1.268,0.000
1521530821.14,23.764,61.307,25.000,-1.236,0.000
1521530821.55,23.764,61.307,25.000,-1.236,0.000
1521530821.95,23.764,61.329,25.000,-1.236,0.000
1521530822.36,23.753,61.314,25.000,-1.247,0.000
1521530822.77,23.775,61.322,25.000,-1.225,0.000
1521530823.18,23.753,61.322,25.000,-1.247,0.000
1521530823.59,23.764,61.329,25.000,-1.236,0.000
1521530823.99,23.764,61.307,25.000,-1.236,0.000
1521530824.40,23.785,61.337,25.000,-1.215,0.000
1521530824.81,23.764,61.322,25.000,-1.236,0.000
1521530825.22,23.753,61.322,25.000,-1.247,0.000
1521530825.63,23.764,61.329,25.000,-1.236,0.000
1521530826.03,23.785,61.345,25.000,-1.215,0.000
1521530826.44,23.764,61.322,25.000,-1.236,0.000
1521530826.85,23.775,61.322,25.000,-1.225,0.000
1521530827.26,23.775,61.345,25.000,-1.225,0.000
1521530827.67,23.775,61.329,25.000,-1.225,0.000
1521530828.07,23.785,61.345,25.000,-1.215,0.000
1521530828.48,23.753,61.337,25.000,-1.247,0.000
1521530828.89,23.775,61.329,25.000,-1.225,0.000
1521530829.30,23.764,61.345,25.000,-1.236,0.000
1521530829.70,23.785,61.345,25.000,-1.215,0.000
1521530830.11,23.775,61.345,25.000,-1.225,0.000
1521530830.52,23.753,61.337,25.000,-1.247,0.000
1521530830.93,23.785,61.345,25.000,-1.215,0.000
1521530831.34,23.775,61.352,25.000,-1.225,0.000
1521530831.74,23.785,61.375,25.000,-1.215,0.000
1521530832.15,23.775,61.345,25.000,-1.225,0.000
1521530832.56,23.775,61.352,25.000,-1.225,0.000
1521530832.97,23.775,61.345,25.000,-1.225,0.000
1521530833.38,23.796,61.352,25.000,-1.204,0.000
1521530833.78,23.785,61.360,25.000,-1.215,0.000
1521530834.19,23.785,61.360,25.000,-1.215,0.000
