Timestamp,Resistance,PPM,Oven (C),Ambient (C)
1520901109.51,999.56989,-0.00,24.999,22.305
1520901110.51,999.56989,-0.00,24.999,22.305
1520901111.51,999.56989,-0.00,24.998,22.316
1520901112.51,999.56978,-0.11,25.0,22.284
1520901113.51,999.56978,-0.11,24.999,22.305
1520901114.51,999.56978,-0.11,24.999,22.295
1520901115.51,999.56973,-0.16,24.999,22.284
1520901116.51,999.56973,-0.16,25.0,22.316
1520901117.51,999.56973,-0.16,25.0,22.295
1520901118.51,999.56973,-0.16,25.001,22.316
1520901119.51,999.5698,-0.09,25.0,22.316
1520901120.51,999.5698,-0.09,25.0,22.305
1520901121.51,999.5698,-0.09,25.0,22.295
1520901122.51,999.56977,-0.12,25.001,22.316
1520901123.51,999.56977,-0.12,25.0,22.316
1520901124.51,999.56977,-0.12,25.001,22.316
1520901125.51,999.56987,-0.02,25.0,22.316
1520901126.51,999.56987,-0.02,25.0,22.327
1520901127.51,999.56987,-0.02,25.0,22.327
1520901128.51,999.56987,-0.02,25.001,22.316
1520901129.51,999.5701,0.21,25.0,22.305
1520901130.51,999.5701,0.21,25.0,22.316
1520901131.51,999.5701,0.21,25.0,22.316
1520901132.51,999.56997,0.08,25.0,22.348
1520901133.51,999.56997,0.08,25.0,22.327
1520901134.51,999.56997,0.08,25.001,22.327
1520901135.51,999.56993,0.04,25.001,22.327
1520901136.51,999.56993,0.04,25.002,22.327
1520901137.51,999.56993,0.04,25.001,22.305
1520901138.51,999.56993,0.04,25.002,22.327
1520901139.51,999.56969,-0.20,25.002,22.327
1520901140.52,999.56969,-0.20,25.002,22.327
1520901141.52,999.56969,-0.20,25.002,22.327
1520901142.51,999.56982,-0.07,25.003,22.338
1520901143.51,999.56982,-0.07,25.003,22.338
1520901144.51,999.56982,-0.07,25.003,22.338
1520901145.51,999.56985,-0.04,25.003,22.348
1520901146.52,999.56985,-0.04,25.004,22.348
1520901147.52,999.56985,-0.04,25.002,22.327
1520901148.52,999.56985,-0.04,25.001,22.348
1520901149.52,999.5698,-0.09,24.999,22.348
1520901150.52,999.5698,-0.09,24.999,22.348
1520901151.51,999.5698,-0.09,24.999,22.348
1520901152.51,999.56993,0.04,24.999,22.327
1520901153.52,999.56993,0.04,25.0,22.327
1520901154.52,999.56993,0.04,25.002,22.348
1520901155.52,999.56989,-0.00,25.001,22.348
1520901156.52,999.56989,-0.00,25.002,22.37
1520901157.52,999.56989,-0.00,25.003,22.348
1520901158.52,999.56989,-0.00,25.003,22.338
1520901159.52,999.56982,-0.07,25.004,22.348
1520901160.52,999.56982,-0.07,25.004,22.348
1520901161.52,999.56982,-0.07,25.002,22.338
1520901162.52,999.56997,0.08,25.001,22.348
1520901163.52,999.56997,0.08,25.0,22.338
1520901164.52,999.56997,0.08,25.0,22.348
1520901165.52,999.56997,0.08,25.0,22.37
1520901166.52,999.56988,-0.01,25.001,22.338
1520901167.52,999.56988,-0.01,25.002,22.348
1520901168.52,999.56988,-0.01,25.002,22.348
1520901169.52,999.56992,0.03,25.003,22.37
1520901170.52,999.56992,0.03,25.004,22.348
1520901171.52,999.56992,0.03,25.003,22.348
1520901172.52,999.56969,-0.20,25.003,22.338
1520901173.52,999.56969,-0.20,25.001,22.359
1520901174.52,999.56969,-0.20,24.999,22.348
1520901175.52,999.56969,-0.20,24.998,22.359
1520901176.52,999.56978,-0.11,24.999,22.348
1520901177.52,999.56978,-0.11,24.998,22.327
1520901178.52,999.56978,-0.11,24.999,22.348
1520901179.52,999.56998,0.09,24.999,22.348
1520901180.52,999.56998,0.09,25.0,22.348
1520901181.52,999.56998,0.09,25.0,22.359
1520901182.52,999.56989,-0.00,25.001,22.348
1520901183.52,999.56989,-0.00,25.001,22.348
1520901184.52,999.56989,-0.00,25.001,22.348
1520901185.52,999.56989,-0.00,25.001,22.327
1520901186.52,999.56971,-0.18,25.001,22.327
1520901187.53,999.56971,-0.18,25.0,22.359
1520901188.53,999.56971,-0.18,25.0,22.348
1520901189.53,999.56984,-0.05,25.0,22.348
1520901190.52,999.56984,-0.05,25.0,22.327
1520901191.52,999.56984,-0.05,25.0,22.359
1520901192.52,999.56985,-0.04,25.0,22.327
1520901193.52,999.56985,-0.04,25.0,22.338
1520901194.53,999.56985,-0.04,25.0,22.338
1520901195.53,999.56985,-0.04,24.999,22.327
1520901196.53,999.56984,-0.05,25.0,22.316
1520901197.53,999.56984,-0.05,25.0,22.338
1520901198.52,999.56984,-0.05,25.001,22.338
1520901199.53,999.56982,-0.07,24.999,22.348
1520901200.53,999.56982,-0.07,24.999,22.348
1520901201.53,999.56982,-0.07,24.998,22.338
1520901202.53,999.56973,-0.16,24.998,22.338
1520901203.53,999.56973,-0.16,24.998,22.348
1520901204.53,999.56973,-0.16,24.999,22.348
1520901205.53,999.56973,-0.16,24.999,22.338
1520901206.53,999.56992,0.03,24.999,22.338
1520901207.53,999.56992,0.03,24.998,22.359
1520901208.53,999.56992,0.03,25.0,22.359
1520901209.54,999.56978,-0.11,24.999,22.348
1520901210.53,999.56978,-0.11,25.0,22.381
1520901211.53,999.56978,-0.11,24.999,22.391
1520901212.53,999.56984,-0.05,24.999,22.37
1520901213.53,999.56984,-0.05,24.998,22.402
1520901214.53,999.56984,-0.05,24.998,22.381
1520901215.53,999.56984,-0.05,24.998,22.381
1520901216.53,999.5698,-0.09,24.998,22.391
1520901217.53,999.5698,-0.09,24.998,22.391
1520901218.53,999.5698,-0.09,24.998,22.402
1520901219.53,999.56963,-0.26,24.998,22.391
1520901220.53,999.56963,-0.26,24.999,22.391
1520901221.53,999.56963,-0.26,25.0,22.402
1520901222.53,999.56963,-0.26,25.001,22.381
1520901223.53,999.56963,-0.26,25.001,22.402
1520901224.53,999.56963,-0.26,25.001,22.402
1520901225.53,999.56963,-0.26,25.0,22.402
1520901226.53,999.5697,-0.19,25.0,22.402
1520901227.53,999.5697,-0.19,25.0,22.391
1520901228.53,999.5697,-0.19,25.0,22.391
1520901229.53,999.56977,-0.12,24.998,22.402
1520901230.53,999.56977,-0.12,24.998,22.423
1520901231.53,999.56977,-0.12,24.998,22.434
1520901232.53,999.56979,-0.10,24.998,22.391
1520901233.53,999.56979,-0.10,24.998,22.391
1520901234.53,999.56979,-0.10,25.0,22.391
1520901235.54,999.56979,-0.10,25.001,22.381
1520901236.54,999.56956,-0.33,25.002,22.423
1520901237.53,999.56956,-0.33,25.001,22.402
1520901238.53,999.56956,-0.33,25.002,22.413
1520901239.53,999.56968,-0.21,25.003,22.413
1520901240.54,999.56968,-0.21,25.003,22.413
1520901241.54,999.56968,-0.21,25.003,22.402
1520901242.54,999.56971,-0.18,25.003,22.413
1520901243.54,999.56971,-0.18,25.002,22.413
1520901244.54,999.56971,-0.18,25.003,22.402
1520901245.54,999.56971,-0.18,25.002,22.413
1520901246.54,999.56983,-0.06,25.002,22.402
1520901247.54,999.56983,-0.06,25.003,22.413
1520901248.54,999.56983,-0.06,25.003,22.413
1520901249.54,999.56979,-0.10,25.003,22.413
1520901250.54,999.56979,-0.10,25.001,22.423
1520901251.54,999.56979,-0.10,25.0,22.434
1520901252.54,999.56989,-0.00,24.999,22.413
1520901253.54,999.56989,-0.00,24.998,22.402
1520901254.54,999.56989,-0.00,24.998,22.413
1520901255.54,999.56989,-0.00,24.998,22.391
1520901256.54,999.56992,0.03,24.999,22.423
1520901257.54,999.56992,0.03,24.999,22.413
1520901258.54,999.56992,0.03,25.0,22.402
1520901259.54,999.56974,-0.15,25.0,22.402
1520901260.54,999.56974,-0.15,25.0,22.413
1520901261.54,999.56974,-0.15,25.0,22.434
1520901262.54,999.56974,-0.15,25.001,22.402
1520901263.54,999.56959,-0.30,25.0,22.423
1520901264.54,999.56959,-0.30,25.0,22.423
1520901265.54,999.56959,-0.30,25.0,22.423
1520901266.54,999.56978,-0.11,25.0,22.445
1520901267.54,999.56978,-0.11,25.001,22.413
1520901268.54,999.56978,-0.11,25.001,22.434
1520901269.54,999.56974,-0.15,25.001,22.423
1520901270.54,999.56974,-0.15,25.002,22.423
1520901271.54,999.56974,-0.15,25.002,22.423
1520901272.54,999.56974,-0.15,25.003,22.423
1520901273.54,999.56978,-0.11,25.003,22.423
1520901274.54,999.56978,-0.11,25.004,22.423
1520901275.54,999.56978,-0.11,25.002,22.445
1520901276.54,999.56996,0.07,25.001,22.423
1520901277.54,999.56996,0.07,25.0,22.413
1520901278.54,999.56996,0.07,25.001,22.445
1520901279.54,999.56973,-0.16,25.002,22.445
1520901280.54,999.56973,-0.16,25.002,22.445
1520901281.55,999.56973,-0.16,25.004,22.466
1520901282.55,999.56973,-0.16,25.005,22.466
1520901283.55,999.56971,-0.18,25.004,22.445
1520901284.54,999.56971,-0.18,25.003,22.456
1520901285.54,999.56971,-0.18,25.002,22.456
1520901286.55,999.56985,-0.04,25.001,22.445
1520901287.55,999.56985,-0.04,25.0,22.456
1520901288.55,999.56985,-0.04,25.002,22.445
1520901289.55,999.56994,0.05,25.002,22.477
1520901290.55,999.56994,0.05,25.004,22.445
1520901291.55,999.56994,0.05,25.003,22.466
1520901292.55,999.56994,0.05,25.003,22.466
1520901293.55,999.5699,0.01,25.002,22.456
1520901294.55,999.5699,0.01,25.001,22.477
1520901295.55,999.5699,0.01,25.001,22.466
1520901296.55,999.56987,-0.02,25.003,22.456
1520901297.55,999.56987,-0.02,25.003,22.466
1520901298.55,999.56987,-0.02,25.004,22.466
1520901299.55,999.56993,0.04,25.003,22.477
1520901300.55,999.56993,0.04,25.003,22.477
1520901301.55,999.56993,0.04,25.001,22.466
1520901302.55,999.56993,0.04,25.0,22.456
1520901303.55,999.56979,-0.10,24.999,22.466
1520901304.55,999.56979,-0.10,25.001,22.477
1520901305.55,999.56979,-0.10,25.001,22.477
1520901306.55,999.56971,-0.18,25.003,22.466
1520901307.55,999.56971,-0.18,25.004,22.477
1520901308.55,999.56971,-0.18,25.005,22.477
1520901309.55,999.56969,-0.20,25.003,22.466
1520901310.55,999.56969,-0.20,25.002,22.466
1520901311.55,999.56969,-0.20,25.001,22.466
1520901312.55,999.56969,-0.20,25.001,22.477
1520901313.55,999.56978,-0.11,25.0,22.477
1520901314.55,999.56978,-0.11,25.002,22.488
1520901315.55,999.56978,-0.11,25.002,22.477
1520901316.55,999.56959,-0.30,25.004,22.456
1520901317.55,999.56959,-0.30,25.003,22.488
1520901318.55,999.56959,-0.30,25.003,22.477
1520901319.55,999.56974,-0.15,25.002,22.477
1520901320.55,999.56974,-0.15,25.002,22.466
1520901321.55,999.56974,-0.15,24.999,22.488
1520901322.56,999.56974,-0.15,24.999,22.466
1520901323.55,999.56978,-0.11,25.001,22.477
1520901324.55,999.56978,-0.11,25.003,22.456
1520901325.55,999.56978,-0.11,25.004,22.477
1520901326.55,999.56959,-0.30,25.005,22.466
1520901327.56,999.56959,-0.30,25.003,22.456
1520901328.56,999.56959,-0.30,25.003,22.466
1520901329.56,999.5697,-0.19,25.002,22.456
1520901330.56,999.5697,-0.19,25.002,22.477
1520901331.55,999.5697,-0.19,25.001,22.477
1520901332.55,999.5697,-0.19,25.001,22.488
1520901333.56,999.56983,-0.06,25.0,22.477
1520901334.56,999.56983,-0.06,25.0,22.456
1520901335.56,999.56983,-0.06,25.001,22.488
1520901336.56,999.56979,-0.10,25.003,22.466
1520901337.56,999.56979,-0.10,25.004,22.477
1520901338.56,999.56979,-0.10,25.004,22.466
1520901339.56,999.56973,-0.16,25.002,22.456
1520901340.56,999.56973,-0.16,25.004,22.466
1520901341.56,999.56973,-0.16,25.002,22.456
1520901342.56,999.56973,-0.16,25.003,22.477
1520901343.56,999.56966,-0.23,25.001,22.456
1520901344.56,999.56966,-0.23,25.0,22.466
1520901345.56,999.56966,-0.23,25.0,22.466
1520901346.56,999.5697,-0.19,25.0,22.477
1520901347.56,999.5697,-0.19,25.001,22.456
1520901348.56,999.5697,-0.19,25.003,22.456
1520901349.56,999.56961,-0.28,25.003,22.456
1520901350.56,999.56961,-0.28,25.003,22.456
1520901351.56,999.56961,-0.28,25.002,22.456
1520901352.56,999.56961,-0.28,25.002,22.456
1520901353.56,999.56982,-0.07,25.0,22.456
1520901354.56,999.56982,-0.07,25.0,22.477
1520901355.56,999.56982,-0.07,24.998,22.466
1520901356.56,999.5696,-0.29,24.999,22.466
1520901357.56,999.5696,-0.29,24.999,22.456
1520901358.56,999.5696,-0.29,25.001,22.423
1520901359.56,999.5696,-0.29,25.002,22.434
1520901360.56,999.5698,-0.09,25.002,22.445
1520901361.56,999.5698,-0.09,25.001,22.477
1520901362.56,999.5698,-0.09,25.001,22.456
1520901363.56,999.56974,-0.15,24.999,22.445
1520901364.56,999.56974,-0.15,24.998,22.456
1520901365.56,999.56974,-0.15,24.997,22.456
1520901366.56,999.56974,-0.15,24.999,22.477
1520901367.56,999.56974,-0.15,24.999,22.456
1520901368.57,999.56974,-0.15,25.001,22.477
1520901369.57,999.56974,-0.15,25.001,22.456
1520901370.56,999.56964,-0.25,25.001,22.445
1520901371.56,999.56964,-0.25,25.0,22.445
1520901372.56,999.56964,-0.25,24.999,22.445
1520901373.56,999.56992,0.03,24.999,22.456
1520901374.57,999.56992,0.03,24.999,22.456
1520901375.57,999.56992,0.03,25.0,22.466
1520901376.57,999.56959,-0.30,25.001,22.456
1520901377.57,999.56959,-0.30,25.001,22.456
1520901378.56,999.56959,-0.30,25.002,22.466
1520901379.56,999.56959,-0.30,24.999,22.445
1520901380.57,999.56983,-0.06,24.998,22.456
1520901381.57,999.56983,-0.06,24.999,22.456
1520901382.57,999.56983,-0.06,25.001,22.456
1520901383.57,999.5697,-0.19,25.001,22.456
1520901384.57,999.5697,-0.19,25.001,22.445
1520901385.57,999.5697,-0.19,25.001,22.456
1520901386.57,999.56971,-0.18,25.001,22.423
1520901387.57,999.56971,-0.18,24.999,22.434
1520901388.57,999.56971,-0.18,25.0,22.423
1520901389.57,999.56971,-0.18,25.0,22.445
1520901390.57,999.56956,-0.33,25.001,22.423
1520901391.57,999.56956,-0.33,25.0,22.423
1520901392.57,999.56956,-0.33,25.002,22.413
1520901393.57,999.56959,-0.30,25.002,22.423
1520901394.57,999.56959,-0.30,25.001,22.456
1520901395.57,999.56959,-0.30,25.001,22.456
1520901396.57,999.56971,-0.18,25.0,22.423
1520901397.57,999.56971,-0.18,25.0,22.413
1520901398.57,999.56971,-0.18,25.001,22.456
1520901399.57,999.56971,-0.18,25.003,22.423
1520901400.57,999.5696,-0.29,25.003,22.434
1520901401.57,999.5696,-0.29,25.003,22.434
1520901402.57,999.5696,-0.29,25.003,22.413
1520901403.57,999.5696,-0.29,25.003,22.434
1520901404.57,999.5696,-0.29,25.003,22.413
1520901405.57,999.5696,-0.29,25.003,22.423
1520901406.57,999.56966,-0.23,25.002,22.413
1520901407.57,999.56966,-0.23,25.001,22.402
1520901408.57,999.56966,-0.23,25.002,22.423
1520901409.57,999.56966,-0.23,25.002,22.434
1520901410.57,999.5698,-0.09,25.003,22.445
1520901411.57,999.5698,-0.09,25.001,22.445
1520901412.57,999.5698,-0.09,25.002,22.445
1520901413.57,999.56996,0.07,25.001,22.423
1520901414.58,999.56996,0.07,25.001,22.434
1520901415.58,999.56996,0.07,25.001,22.423
1520901416.58,999.56968,-0.21,25.002,22.413
1520901417.57,999.56968,-0.21,25.001,22.445
1520901418.57,999.56968,-0.21,25.001,22.434
1520901419.57,999.56968,-0.21,25.001,22.413
1520901420.57,999.56969,-0.20,25.002,22.413
1520901421.58,999.56969,-0.20,25.001,22.423
1520901422.58,999.56969,-0.20,25.001,22.456
1520901423.58,999.56978,-0.11,25.001,22.423
1520901424.58,999.56978,-0.11,25.001,22.423
1520901425.58,999.56978,-0.11,25.001,22.413
1520901426.57,999.56985,-0.04,25.0,22.434
1520901427.58,999.56985,-0.04,24.999,22.423
1520901428.58,999.56985,-0.04,24.999,22.423
1520901429.58,999.56985,-0.04,24.997,22.423
1520901430.58,999.56979,-0.10,25.0,22.413
1520901431.58,999.56979,-0.10,25.001,22.445
1520901432.58,999.56979,-0.10,25.001,22.402
1520901433.58,999.56966,-0.23,25.001,22.413
1520901434.58,999.56966,-0.23,25.0,22.423
1520901435.58,999.56966,-0.23,24.999,22.423
1520901436.58,999.56985,-0.04,24.999,22.413
1520901437.58,999.56985,-0.04,24.998,22.402
1520901438.58,999.56985,-0.04,25.0,22.413
1520901439.58,999.56985,-0.04,25.001,22.391
1520901440.58,999.56959,-0.30,25.001,22.413
1520901441.58,999.56959,-0.30,25.001,22.402
1520901442.58,999.56959,-0.30,25.0,22.413
1520901443.58,999.56964,-0.25,24.999,22.402
1520901444.58,999.56964,-0.25,25.0,22.413
1520901445.58,999.56964,-0.25,24.999,22.413
1520901446.58,999.56961,-0.28,24.999,22.402
1520901447.58,999.56961,-0.28,25.0,22.413
1520901448.58,999.56961,-0.28,25.001,22.413
1520901449.58,999.56961,-0.28,25.001,22.413
1520901450.58,999.5697,-0.19,25.002,22.413
1520901451.58,999.5697,-0.19,25.0,22.423
1520901452.58,999.5697,-0.19,25.0,22.413
1520901453.58,999.56974,-0.15,24.999,22.413
1520901454.58,999.56974,-0.15,25.001,22.423
1520901455.59,999.56974,-0.15,24.999,22.413
1520901456.58,999.56974,-0.15,24.999,22.423
1520901457.58,999.56956,-0.33,24.999,22.434
1520901458.58,999.56956,-0.33,25.0,22.434
1520901459.58,999.56956,-0.33,24.999,22.413
1520901460.58,999.56984,-0.05,25.002,22.423
1520901461.58,999.56984,-0.05,25.002,22.445
1520901462.59,999.56984,-0.05,25.004,22.434
1520901463.59,999.56966,-0.23,25.003,22.434
1520901464.59,999.56966,-0.23,25.004,22.445
1520901465.58,999.56966,-0.23,25.003,22.445
1520901466.58,999.56966,-0.23,25.003,22.413
1520901467.58,999.5697,-0.19,25.003,22.423
1520901468.59,999.5697,-0.19,25.003,22.434
1520901469.59,999.5697,-0.19,25.002,22.456
1520901470.59,999.56971,-0.18,25.001,22.434
1520901471.59,999.56971,-0.18,25.002,22.466
1520901472.59,999.56971,-0.18,25.002,22.445
1520901473.59,999.56978,-0.11,25.002,22.456
1520901474.59,999.56978,-0.11,25.003,22.456
1520901475.59,999.56978,-0.11,25.003,22.456
1520901476.59,999.56978,-0.11,25.002,22.456
1520901477.59,999.56966,-0.23,25.002,22.466
1520901478.59,999.56966,-0.23,25.003,22.466
1520901479.59,999.56966,-0.23,25.002,22.466
1520901480.59,999.56975,-0.14,25.003,22.466
1520901481.59,999.56975,-0.14,25.003,22.466
1520901482.59,999.56975,-0.14,25.005,22.466
1520901483.59,999.5697,-0.19,25.004,22.477
1520901484.59,999.5697,-0.19,25.004,22.477
1520901485.59,999.5697,-0.19,25.002,22.456
1520901486.59,999.5697,-0.19,25.002,22.477
1520901487.6,999.5695,-0.39,25.002,22.477
1520901488.59,999.5695,-0.39,25.002,22.434
1520901489.59,999.5695,-0.39,25.002,22.456
1520901490.59,999.56983,-0.06,25.004,22.445
1520901491.59,999.56983,-0.06,25.004,22.456
1520901492.59,999.56983,-0.06,25.004,22.456
1520901493.59,999.56975,-0.14,25.001,22.456
1520901494.59,999.56975,-0.14,25.0,22.445
1520901495.59,999.56975,-0.14,24.999,22.434
1520901496.59,999.56975,-0.14,24.999,22.445
1520901497.59,999.56977,-0.12,24.999,22.445
1520901498.59,999.56977,-0.12,25.001,22.445
1520901499.59,999.56977,-0.12,25.0,22.456
1520901500.59,999.56977,-0.12,25.001,22.456
1520901501.59,999.56977,-0.12,25.0,22.456
1520901502.59,999.56977,-0.12,25.002,22.466
1520901503.59,999.56968,-0.21,25.001,22.445
1520901504.59,999.56968,-0.21,25.001,22.434
1520901505.59,999.56968,-0.21,25.001,22.423
1520901506.59,999.56968,-0.21,25.002,22.445
1520901507.59,999.56965,-0.24,25.001,22.434
1520901508.6,999.56965,-0.24,25.001,22.456
1520901509.6,999.56965,-0.24,25.002,22.445
1520901510.6,999.56951,-0.38,25.001,22.434
1520901511.6,999.56951,-0.38,25.0,22.456
1520901512.59,999.56951,-0.38,24.999,22.456
1520901513.59,999.56958,-0.31,25.0,22.456
1520901514.6,999.56958,-0.31,24.999,22.413
1520901515.6,999.56958,-0.31,24.998,22.466
1520901516.6,999.56958,-0.31,24.999,22.445
1520901517.6,999.56969,-0.20,24.998,22.445
1520901518.6,999.56969,-0.20,24.998,22.466
1520901519.6,999.56969,-0.20,24.996,22.456
1520901520.6,999.56974,-0.15,24.996,22.445
1520901521.6,999.56974,-0.15,24.996,22.445
1520901522.6,999.56974,-0.15,24.999,22.456
1520901523.6,999.56963,-0.26,24.999,22.456
1520901524.6,999.56963,-0.26,25.0,22.456
1520901525.6,999.56963,-0.26,25.001,22.477
1520901526.6,999.56963,-0.26,25.0,22.456
1520901527.6,999.56949,-0.40,24.998,22.466
1520901528.6,999.56949,-0.40,24.999,22.456
1520901529.6,999.56949,-0.40,24.998,22.466
1520901530.6,999.56955,-0.34,24.999,22.445
1520901531.6,999.56955,-0.34,25.0,22.456
1520901532.6,999.56955,-0.34,25.001,22.466
1520901533.6,999.56982,-0.07,25.001,22.477
1520901534.6,999.56982,-0.07,25.0,22.466
1520901535.6,999.56982,-0.07,24.999,22.466
1520901536.6,999.56982,-0.07,25.0,22.466
1520901537.6,999.56956,-0.33,25.0,22.456
1520901538.6,999.56956,-0.33,25.001,22.456
1520901539.6,999.56956,-0.33,25.0,22.456
1520901540.6,999.5696,-0.29,25.0,22.477
1520901541.6,999.5696,-0.29,25.001,22.456
1520901542.6,999.5696,-0.29,25.001,22.477
1520901543.6,999.56963,-0.26,25.001,22.477
1520901544.6,999.56963,-0.26,25.002,22.488
1520901545.6,999.56963,-0.26,25.002,22.488
1520901546.6,999.56963,-0.26,25.002,22.509
1520901547.6,999.56959,-0.30,25.002,22.477
1520901548.6,999.56959,-0.30,25.003,22.488
1520901549.61,999.56959,-0.30,25.003,22.477
1520901550.6,999.56966,-0.23,25.004,22.498
1520901551.6,999.56966,-0.23,25.004,22.498
1520901552.6,999.56966,-0.23,25.004,22.488
1520901553.6,999.56966,-0.23,25.002,22.488
1520901554.6,999.5698,-0.09,25.0,22.488
1520901555.61,999.5698,-0.09,24.999,22.509
1520901556.61,999.5698,-0.09,25.0,22.509
1520901557.61,999.56974,-0.15,25.0,22.52
1520901558.61,999.56974,-0.15,25.001,22.509
1520901559.6,999.56974,-0.15,25.002,22.498
1520901560.6,999.56978,-0.11,25.002,22.52
1520901561.61,999.56978,-0.11,25.004,22.52
1520901562.61,999.56978,-0.11,25.006,22.509
1520901563.61,999.56978,-0.11,25.003,22.531
1520901564.61,999.56955,-0.34,25.002,22.498
1520901565.61,999.56955,-0.34,25.001,22.509
1520901566.61,999.56955,-0.34,25.002,22.531
1520901567.61,999.56982,-0.07,25.001,22.509
1520901568.61,999.56982,-0.07,25.003,22.531
1520901569.61,999.56982,-0.07,25.002,22.509
1520901570.61,999.56983,-0.06,25.002,22.531
1520901571.61,999.56983,-0.06,25.001,22.52
1520901572.61,999.56983,-0.06,25.003,22.541
1520901573.61,999.56983,-0.06,25.004,22.541
1520901574.61,999.56961,-0.28,25.003,22.531
1520901575.61,999.56961,-0.28,25.002,22.541
1520901576.61,999.56961,-0.28,25.003,22.541
1520901577.61,999.56969,-0.20,25.001,22.531
1520901578.61,999.56969,-0.20,25.002,22.541
1520901579.61,999.56969,-0.20,25.0,22.509
1520901580.61,999.56974,-0.15,25.003,22.531
1520901581.61,999.56974,-0.15,25.003,22.52
1520901582.61,999.56974,-0.15,25.003,22.52
1520901583.61,999.56974,-0.15,25.002,22.52
1520901584.61,999.56964,-0.25,25.0,22.509
1520901585.61,999.56964,-0.25,25.0,22.509
1520901586.61,999.56964,-0.25,25.001,22.52
1520901587.61,999.56966,-0.23,25.001,22.52
1520901588.61,999.56966,-0.23,25.002,22.509
1520901589.61,999.56966,-0.23,25.001,22.52
1520901590.61,999.5697,-0.19,25.003,22.509
1520901591.61,999.5697,-0.19,25.003,22.509
1520901592.61,999.5697,-0.19,25.001,22.509
1520901593.61,999.5697,-0.19,24.999,22.52
1520901594.61,999.5696,-0.29,24.998,22.509
1520901595.61,999.5696,-0.29,24.998,22.509
1520901596.62,999.5696,-0.29,24.998,22.509
1520901597.62,999.56958,-0.31,24.998,22.509
1520901598.61,999.56958,-0.31,24.998,22.509
1520901599.61,999.56958,-0.31,24.997,22.498
1520901600.61,999.5697,-0.19,24.998,22.509
1520901601.61,999.5697,-0.19,24.998,22.488
1520901602.62,999.5697,-0.19,24.999,22.498
1520901603.62,999.5697,-0.19,24.998,22.509
1520901604.62,999.56947,-0.42,25.0,22.498
1520901605.62,999.56947,-0.42,24.998,22.52
1520901606.61,999.56947,-0.42,24.998,22.509
1520901607.61,999.56956,-0.33,24.997,22.52
1520901608.62,999.56956,-0.33,24.998,22.509
1520901609.62,999.56956,-0.33,24.997,22.52
1520901610.62,999.56978,-0.11,24.998,22.531
1520901611.62,999.56978,-0.11,24.998,22.52
1520901612.62,999.56978,-0.11,24.998,22.509
1520901613.62,999.56978,-0.11,24.997,22.509
1520901614.62,999.56963,-0.26,24.998,22.509
1520901615.62,999.56963,-0.26,24.997,22.531
1520901616.62,999.56963,-0.26,24.998,22.52
1520901617.62,999.56982,-0.07,24.998,22.52
1520901618.62,999.56982,-0.07,24.999,22.52
1520901619.62,999.56982,-0.07,25.0,22.509
1520901620.62,999.56961,-0.28,24.999,22.52
1520901621.62,999.56961,-0.28,24.999,22.52
1520901622.62,999.56961,-0.28,25.0,22.52
1520901623.62,999.56961,-0.28,24.999,22.509
1520901624.62,999.56975,-0.14,25.0,22.52
1520901625.62,999.56975,-0.14,25.0,22.509
1520901626.62,999.56975,-0.14,25.001,22.541
1520901627.62,999.5696,-0.29,25.001,22.509
1520901628.62,999.5696,-0.29,25.002,22.531
1520901629.62,999.5696,-0.29,25.002,22.52
1520901630.62,999.56956,-0.33,25.002,22.509
1520901631.62,999.56956,-0.33,25.002,22.509
1520901632.62,999.56956,-0.33,25.003,22.541
1520901633.62,999.56956,-0.33,25.004,22.52
1520901634.62,999.56971,-0.18,25.003,22.531
1520901635.62,999.56971,-0.18,25.0,22.52
1520901636.62,999.56971,-0.18,24.998,22.509
1520901637.62,999.56973,-0.16,24.997,22.509
1520901638.62,999.56973,-0.16,24.997,22.531
1520901639.62,999.56973,-0.16,24.998,22.541
1520901640.62,999.56966,-0.23,25.0,22.52
1520901641.62,999.56966,-0.23,25.002,22.52
1520901642.62,999.56966,-0.23,25.002,22.541
1520901643.63,999.56966,-0.23,25.002,22.531
1520901644.63,999.56968,-0.21,25.003,22.541
1520901645.62,999.56968,-0.21,25.004,22.541
1520901646.62,999.56968,-0.21,25.002,22.541
1520901647.62,999.56974,-0.15,25.001,22.541
1520901648.62,999.56974,-0.15,25.0,22.541
1520901649.63,999.56974,-0.15,25.0,22.541
1520901650.63,999.56982,-0.07,25.0,22.541
1520901651.63,999.56982,-0.07,25.001,22.541
1520901652.63,999.56982,-0.07,25.002,22.541
1520901653.63,999.56982,-0.07,25.002,22.541
1520901654.63,999.56951,-0.38,25.003,22.552
1520901655.63,999.56951,-0.38,25.004,22.541
1520901656.63,999.56951,-0.38,25.004,22.531
1520901657.63,999.56956,-0.33,25.003,22.541
1520901658.78,999.56956,-0.33,25.001,22.531
1520901659.63,999.56956,-0.33,24.999,22.531
1520901660.63,999.56956,-0.33,25.0,22.541
1520901661.63,999.56947,-0.42,24.999,22.541
1520901662.63,999.56947,-0.42,25.002,22.541
1520901663.63,999.56947,-0.42,25.002,22.531
1520901664.63,999.56949,-0.40,25.004,22.541
1520901665.63,999.56949,-0.40,25.004,22.541
1520901666.63,999.56949,-0.40,25.005,22.552
1520901667.63,999.56963,-0.26,25.003,22.531
1520901668.63,999.56963,-0.26,25.001,22.541
