si7021_c,si7021_h,set,input,output
20.278,56.225,400,4.418,255.00
20.278,56.248,400,4.404,255.00
20.289,56.256,400,4.398,255.00
20.278,56.248,400,4.414,255.00
20.300,56.241,400,4.432,255.00
20.300,56.263,400,4.441,255.00
20.289,56.241,400,4.410,255.00
20.300,56.233,400,4.402,255.00
20.300,56.241,400,4.422,255.00
20.300,56.241,400,4.393,255.00
20.311,56.248,400,4.404,255.00
20.300,56.241,400,4.428,255.00
20.311,56.233,400,4.449,255.00
20.332,56.241,400,4.432,255.00
20.311,56.241,400,4.449,255.00
20.311,56.256,400,4.383,255.00
20.321,56.225,400,4.424,255.00
20.300,56.225,400,4.404,255.00
20.300,56.241,400,4.455,255.00
20.321,56.225,400,4.398,255.00
20.321,56.241,400,4.398,255.00
20.332,56.210,400,4.438,255.00
20.332,56.218,400,4.396,255.00
20.321,56.225,400,4.410,255.00
20.311,56.233,400,4.363,255.00
20.332,56.225,400,4.420,255.00
20.332,56.225,400,4.420,255.00
20.332,56.218,400,4.445,255.00
20.343,56.202,400,4.445,255.00
20.332,56.202,400,4.424,255.00
20.332,56.202,400,4.404,255.00
20.332,56.202,400,4.381,255.00
20.343,56.218,400,4.432,255.00
20.364,56.202,400,4.434,255.00
20.343,56.210,400,4.445,255.00
20.353,56.195,400,4.432,255.00
20.353,56.210,400,4.416,255.00
20.364,56.195,400,4.414,255.00
20.343,56.187,400,4.428,255.00
20.364,56.180,400,4.461,255.00
20.353,56.180,400,4.424,255.00
20.364,56.202,400,4.424,255.00
20.332,56.180,400,4.426,255.00
20.353,56.172,400,4.387,255.00
20.364,56.187,400,4.438,255.00
20.364,56.180,400,4.426,255.00
20.364,56.180,400,4.387,255.00
20.353,56.172,400,4.412,255.00
20.375,56.172,400,4.398,255.00
20.353,56.180,400,4.418,255.00
20.375,56.164,400,4.443,255.00
20.364,56.164,400,4.463,255.00
20.375,56.164,400,4.443,255.00
20.375,56.172,400,4.416,255.00
20.364,56.172,400,4.426,255.00
20.396,56.164,400,4.402,255.00
20.386,56.164,400,4.416,255.00
20.396,56.149,400,4.428,255.00
20.396,56.164,400,4.457,255.00
20.396,56.149,400,4.420,255.00
20.386,56.149,400,4.451,255.00
20.396,56.164,400,4.402,255.00
20.407,56.149,400,4.436,255.00
20.396,56.149,400,4.441,255.00
20.396,56.141,400,4.502,255.00
20.386,56.141,400,4.473,255.00
20.396,56.134,400,4.482,255.00
20.396,56.134,400,4.473,255.00
20.386,56.141,400,4.428,255.00
20.407,56.134,400,4.467,255.00
20.439,56.119,400,4.479,255.00
20.407,56.119,400,4.561,255.00
20.429,56.119,400,4.518,255.00
20.429,56.111,400,4.504,255.00
20.418,56.134,400,4.566,255.00
20.429,56.111,400,4.557,255.00
20.407,56.119,400,4.516,255.00
20.418,56.119,400,4.609,255.00
20.439,56.103,400,4.527,255.00
20.439,56.103,400,4.666,255.00
20.429,56.103,400,4.619,255.00
20.439,56.103,400,4.563,255.00
20.418,56.103,400,4.732,255.00
20.429,56.103,400,4.688,255.00
20.429,56.103,400,4.775,255.00
20.450,56.088,400,4.689,255.00
20.450,56.088,400,4.734,255.00
20.439,56.073,400,4.971,255.00
20.439,56.088,400,4.953,255.00
20.439,56.080,400,4.945,255.00
20.450,56.073,400,5.000,255.00
20.450,56.080,400,4.984,255.00
20.450,56.073,400,5.207,255.00
20.450,56.080,400,5.037,255.00
20.461,56.073,400,5.111,255.00
20.471,56.073,400,5.275,255.00
20.450,56.057,400,5.303,255.00
20.450,56.073,400,5.471,255.00
20.471,56.057,400,5.436,255.00
20.471,56.065,400,5.301,255.00
20.471,56.027,400,5.494,255.00
20.461,56.050,400,5.713,255.00
20.482,56.050,400,5.734,255.00
20.493,56.050,400,5.709,255.00
20.461,56.073,400,5.547,255.00
20.482,56.042,400,6.303,255.00
20.493,56.050,400,6.527,255.00
20.471,56.027,400,6.473,255.00
20.482,56.042,400,6.756,255.00
20.493,56.042,400,6.508,255.00
20.493,56.027,400,6.822,255.00
20.482,56.027,400,6.529,255.00
20.493,56.019,400,6.908,255.00
20.471,56.004,400,6.836,255.00
20.493,56.035,400,6.980,255.00
20.493,56.012,400,7.029,255.00
20.504,56.019,400,7.502,255.00
20.493,56.019,400,7.352,255.00
20.493,56.004,400,7.299,255.00
20.493,56.012,400,7.713,255.00
20.493,56.035,400,8.031,255.00
20.504,56.004,400,8.375,255.00
20.504,56.004,400,8.436,255.00
20.504,55.989,400,8.051,255.00
20.504,55.996,400,8.621,255.00
20.504,55.989,400,8.937,255.00
20.493,56.004,400,8.680,255.00
20.504,55.989,400,9.277,255.00
20.514,55.989,400,9.170,255.00
20.525,56.004,400,9.885,255.00
20.514,55.989,400,9.652,255.00
20.514,55.981,400,9.635,255.00
20.536,55.981,400,9.916,255.00
20.514,55.989,400,10.420,255.00
20.536,55.966,400,10.410,255.00
20.514,55.966,400,10.078,255.00
20.536,55.974,400,10.518,255.00
20.536,55.974,400,10.869,255.00
20.536,55.981,400,10.666,255.00
20.536,55.951,400,10.939,255.00
20.525,55.966,400,11.293,255.00
20.547,55.958,400,11.170,255.00
20.536,55.958,400,11.135,255.00
20.547,55.935,400,11.451,255.00
20.547,55.943,400,11.191,255.00
20.547,55.935,400,11.949,255.00
20.557,55.943,400,11.766,255.00
20.525,55.935,400,12.562,255.00
20.557,55.943,400,12.211,255.00
20.557,55.920,400,12.059,255.00
20.568,55.943,400,12.588,255.00
20.557,55.935,400,12.225,255.00
20.579,55.928,400,12.785,255.00
20.547,55.928,400,12.801,255.00
20.557,55.920,400,13.316,255.00
20.568,55.913,400,13.375,255.00
20.568,55.905,400,13.406,255.00
20.557,55.905,400,13.400,255.00
20.579,55.920,400,13.408,255.00
20.579,55.905,400,14.158,255.00
20.579,55.897,400,14.262,255.00
20.579,55.913,400,13.926,255.00
20.579,55.897,400,14.295,255.00
20.589,55.890,400,14.291,255.00
20.589,55.882,400,14.500,255.00
20.589,55.897,400,14.648,255.00
20.579,55.882,400,14.896,255.00
20.579,55.874,400,15.561,255.00
20.589,55.874,400,15.545,255.00
20.589,55.867,400,15.738,255.00
20.600,55.874,400,15.670,255.00
20.600,55.859,400,16.035,255.00
20.589,55.859,400,15.918,255.00
20.600,55.882,400,15.803,255.00
20.622,55.859,400,16.246,255.00
20.589,55.859,400,16.592,255.00
20.600,55.852,400,16.072,255.00
20.600,55.852,400,16.715,255.00
20.589,55.844,400,16.738,255.00
20.589,55.844,400,16.754,255.00
20.622,55.829,400,17.078,255.00
20.600,55.836,400,16.756,255.00
20.622,55.836,400,17.316,255.00
20.622,55.829,400,17.283,255.00
20.600,55.829,400,17.850,255.00
20.632,55.836,400,17.902,255.00
20.611,55.813,400,17.926,255.00
20.611,55.844,400,17.953,255.00
20.643,55.821,400,17.937,255.00
20.632,55.813,400,18.420,255.00
20.643,55.821,400,18.301,255.00
20.611,55.813,400,18.562,255.00
20.632,55.821,400,18.523,255.00
20.600,55.790,400,18.445,255.00
20.643,55.798,400,18.555,255.00
20.632,55.813,400,19.109,255.00
20.622,55.821,400,19.383,255.00
20.622,55.806,400,19.467,255.00
20.632,55.806,400,19.189,255.00
20.643,55.783,400,19.184,255.00
20.643,55.783,400,20.252,255.00
20.643,55.790,400,19.889,255.00
20.643,55.768,400,19.844,255.00
20.643,55.775,400,20.117,255.00
20.632,55.768,400,20.246,255.00
20.643,55.768,400,20.750,255.00
20.643,55.783,400,21.344,255.00
20.664,55.768,400,20.861,255.00
20.654,55.768,400,20.793,255.00
20.643,55.760,400,21.477,255.00
20.654,55.760,400,21.104,255.00
20.664,55.760,400,21.725,255.00
20.664,55.768,400,22.254,255.00
20.664,55.752,400,22.227,255.00
20.664,55.737,400,22.459,255.00
20.664,55.745,400,22.238,255.00
20.664,55.745,400,21.301,255.00
20.675,55.745,400,21.531,255.00
20.675,55.745,400,22.176,255.00
20.686,55.737,400,22.076,255.00
20.675,55.729,400,22.781,255.00
20.686,55.714,400,22.736,255.00
20.686,55.714,400,23.187,255.00
20.675,55.714,400,22.746,255.00
20.675,55.722,400,23.123,255.00
20.697,55.714,400,23.406,255.00
20.686,55.714,400,23.316,255.00
20.675,55.714,400,23.932,255.00
20.686,55.707,400,23.838,255.00
20.686,55.699,400,23.996,255.00
20.675,55.699,400,24.078,255.00
20.729,55.699,400,24.178,255.00
20.707,55.699,400,24.531,255.00
20.697,55.699,400,24.201,255.00
20.697,55.684,400,24.998,255.00
20.707,55.684,400,24.859,255.00
20.707,55.691,400,24.734,255.00
20.697,55.684,400,25.254,255.00
20.686,55.668,400,25.525,255.00
20.697,55.668,400,25.549,255.00
20.697,55.661,400,26.359,255.00
20.686,55.661,400,25.982,255.00
20.707,55.684,400,26.334,255.00
20.697,55.661,400,26.645,255.00
20.707,55.653,400,26.994,255.00
20.718,55.661,400,26.951,255.00
20.729,55.646,400,27.145,255.00
20.707,55.646,400,27.113,255.00
20.729,55.653,400,27.240,255.00
20.740,55.653,400,27.484,255.00
20.740,55.638,400,27.717,255.00
20.718,55.630,400,27.807,255.00
20.740,55.646,400,28.098,255.00
20.740,55.638,400,28.266,255.00
20.729,55.646,400,28.387,255.00
20.729,55.638,400,27.986,255.00
20.740,55.623,400,28.398,255.00
20.729,55.623,400,28.271,255.00
20.740,55.615,400,28.260,255.00
20.740,55.615,400,28.713,255.00
20.740,55.615,400,28.355,255.00
20.729,55.607,400,28.691,255.00
20.740,55.607,400,28.578,255.00
20.729,55.615,400,29.180,255.00
20.750,55.592,400,28.941,255.00
20.740,55.607,400,28.941,255.00
20.740,55.584,400,29.330,255.00
20.761,55.584,400,29.508,255.00
20.740,55.569,400,29.422,255.00
20.740,55.569,400,29.516,255.00
20.761,55.584,400,30.107,255.00
20.761,55.592,400,30.084,255.00
20.761,55.569,400,29.979,255.00
20.761,55.577,400,30.029,255.00
20.761,55.577,400,30.566,255.00
20.750,55.562,400,30.729,255.00
20.750,55.569,400,31.027,255.00
20.782,55.569,400,31.121,255.00
20.761,55.562,400,31.070,255.00
20.761,55.554,400,31.076,255.00
20.761,55.554,400,31.660,255.00
20.772,55.546,400,31.496,255.00
20.761,55.539,400,31.996,255.00
20.782,55.554,400,32.137,255.00
20.772,55.539,400,31.949,255.00
20.761,55.523,400,32.559,255.00
20.804,55.539,400,32.271,255.00
20.804,55.546,400,32.727,255.00
20.793,55.531,400,32.824,255.00
20.782,55.523,400,32.574,255.00
20.793,55.516,400,33.227,255.00
20.793,55.523,400,33.363,255.00
20.804,55.516,400,33.662,255.00
20.804,55.531,400,33.916,255.00
20.793,55.523,400,33.715,255.00
20.815,55.531,400,33.869,255.00
20.804,55.516,400,34.311,255.00
20.804,55.508,400,34.508,255.00
20.793,55.508,400,34.506,255.00
20.804,55.508,400,35.236,255.00
20.804,55.508,400,34.734,255.00
20.804,55.508,400,34.891,255.00
20.825,55.485,400,34.729,255.00
20.815,55.485,400,34.781,255.00
20.804,55.493,400,35.379,255.00
20.793,55.478,400,35.094,255.00
20.804,55.485,400,35.385,255.00
20.825,55.462,400,35.670,255.00
20.804,55.493,400,35.340,255.00
20.815,55.462,400,35.693,255.00
20.793,55.462,400,35.586,255.00
20.825,55.470,400,35.592,255.00
20.815,55.478,400,35.961,255.00
20.836,55.462,400,36.104,255.00
20.836,55.470,400,36.586,255.00
20.836,55.455,400,36.521,255.00
20.825,55.455,400,36.301,255.00
20.815,55.447,400,36.166,255.00
20.825,55.447,400,36.945,255.00
20.825,55.447,400,37.029,255.00
20.836,55.424,400,36.736,255.00
20.825,55.440,400,37.193,255.00
20.836,55.432,400,37.322,255.00
20.847,55.447,400,37.287,255.00
20.858,55.432,400,37.189,255.00
20.836,55.417,400,37.387,255.00
20.836,55.409,400,37.389,255.00
20.836,55.409,400,37.816,255.00
20.836,55.409,400,38.133,255.00
20.847,55.409,400,38.088,255.00
20.836,55.401,400,38.518,255.00
20.847,55.409,400,38.498,255.00
20.847,55.394,400,38.748,255.00
20.847,55.394,400,38.850,255.00
20.868,55.378,400,39.092,255.00
20.847,55.371,400,38.598,255.00
20.858,55.386,400,39.172,255.00
20.858,55.371,400,39.279,255.00
20.868,55.363,400,39.641,255.00
20.858,55.371,400,39.934,255.00
20.858,55.363,400,39.854,255.00
20.836,55.363,400,40.098,255.00
20.847,55.371,400,39.662,255.00
20.868,55.356,400,39.820,255.00
20.900,55.363,400,40.047,255.00
20.868,55.348,400,40.074,255.00
20.879,55.371,400,40.947,255.00
20.868,55.348,400,40.631,255.00
20.890,55.348,400,41.340,255.00
20.879,55.340,400,41.008,255.00
20.879,55.340,400,41.127,255.00
20.868,55.333,400,41.699,255.00
20.868,55.356,400,41.479,255.00
20.879,55.340,400,41.529,255.00
20.879,55.348,400,41.574,255.00
20.890,55.317,400,41.730,255.00
20.879,55.333,400,41.793,255.00
20.900,55.317,400,41.799,255.00
20.900,55.302,400,42.285,255.00
20.890,55.317,400,42.027,255.00
20.890,55.340,400,42.217,255.00
20.900,55.317,400,42.816,255.00
20.868,55.317,400,42.893,255.00
20.890,55.310,400,42.990,255.00
20.879,55.295,400,43.111,255.00
20.922,55.310,400,43.553,255.00
20.890,55.310,400,43.549,255.00
20.911,55.310,400,43.469,255.00
20.922,55.295,400,43.658,255.00
20.922,55.302,400,43.643,255.00
20.911,55.279,400,44.047,255.00
20.922,55.287,400,44.572,255.00
20.911,55.272,400,44.514,255.00
20.911,55.287,400,44.469,255.00
20.911,55.287,400,44.080,255.00
20.911,55.272,400,43.990,255.00
20.922,55.272,400,44.715,255.00
20.922,55.279,400,44.922,255.00
20.911,55.279,400,44.732,255.00
20.933,55.256,400,45.264,255.00
20.900,55.256,400,45.584,255.00
20.922,55.256,400,45.586,255.00
20.933,55.241,400,45.723,255.00
20.900,55.256,400,45.963,255.00
20.922,55.249,400,45.789,255.00
20.954,55.234,400,46.225,255.00
20.922,55.241,400,46.178,255.00
20.933,55.241,400,45.691,255.00
20.933,55.234,400,46.660,255.00
20.933,55.249,400,46.416,255.00
20.943,55.234,400,46.531,255.00
20.943,55.234,400,46.504,255.00
20.954,55.218,400,46.949,255.00
20.954,55.218,400,46.541,255.00
20.954,55.218,400,46.588,255.00
20.943,55.218,400,47.154,255.00
20.954,55.195,400,47.834,255.00
20.954,55.203,400,47.471,255.00
20.954,55.203,400,47.639,255.00
20.976,55.203,400,47.699,255.00
20.933,55.218,400,48.088,255.00
20.954,55.203,400,47.889,255.00
20.943,55.203,400,48.105,255.00
20.965,55.203,400,48.627,255.00
20.976,55.188,400,48.875,255.00
20.976,55.172,400,49.121,255.00
20.965,55.172,400,48.879,255.00
20.954,55.180,400,48.977,255.00
20.954,55.165,400,49.168,255.00
20.986,55.188,400,48.693,255.00
20.965,55.188,400,49.180,255.00
20.965,55.172,400,50.178,255.00
20.965,55.180,400,49.076,255.00
20.986,55.180,400,49.568,255.00
20.976,55.165,400,50.016,255.00
20.976,55.172,400,50.059,255.00
20.965,55.157,400,49.912,255.00
20.986,55.157,400,50.271,255.00
20.976,55.165,400,50.328,255.00
20.965,55.127,400,50.717,255.00
20.965,55.157,400,50.594,255.00
20.986,55.150,400,50.775,255.00
20.965,55.150,400,50.633,255.00
20.997,55.134,400,50.926,255.00
20.997,55.127,400,51.086,255.00
20.986,55.127,400,51.355,255.00
20.976,55.127,400,51.670,255.00
20.986,55.150,400,51.840,255.00
20.997,55.134,400,51.771,255.00
21.008,55.127,400,51.441,255.00
20.997,55.111,400,51.721,255.00
20.997,55.104,400,52.043,255.00
21.008,55.111,400,52.002,255.00
21.008,55.111,400,52.084,255.00
21.008,55.111,400,52.209,255.00
20.997,55.127,400,52.248,255.00
21.008,55.111,400,52.271,255.00
21.018,55.111,400,52.615,255.00
21.008,55.096,400,52.932,255.00
21.008,55.104,400,53.008,255.00
21.018,55.081,400,52.891,255.00
21.018,55.096,400,53.314,255.00
21.008,55.089,400,53.316,255.00
21.008,55.081,400,53.459,255.00
21.008,55.081,400,53.430,255.00
21.018,55.096,400,53.768,255.00
21.029,55.073,400,54.008,255.00
21.040,55.073,400,54.432,255.00
21.018,55.081,400,54.527,255.00
21.018,55.066,400,54.145,255.00
21.029,55.066,400,54.332,255.00
21.008,55.066,400,54.703,255.00
21.018,55.043,400,54.877,255.00
21.018,55.058,400,54.930,255.00
21.029,55.058,400,55.377,255.00
21.029,55.043,400,55.309,255.00
21.051,55.035,400,54.973,255.00
21.040,55.043,400,55.225,255.00
21.008,55.035,400,55.316,255.00
21.051,55.058,400,55.137,255.00
21.051,55.043,400,55.635,255.00
21.051,55.035,400,55.838,255.00
21.040,55.028,400,56.057,255.00
21.051,55.012,400,55.850,255.00
21.040,55.020,400,56.500,255.00
21.040,55.012,400,56.318,255.00
21.051,55.020,400,55.973,255.00
21.051,55.028,400,56.326,255.00
21.061,55.005,400,56.678,255.00
21.051,55.005,400,56.934,255.00
21.051,54.997,400,56.926,255.00
21.040,55.005,400,57.295,255.00
21.051,55.005,400,57.670,255.00
21.072,55.005,400,57.871,255.00
21.051,55.005,400,57.889,255.00
21.072,55.005,400,57.740,255.00
21.072,54.989,400,58.102,255.00
21.061,54.997,400,58.227,255.00
21.072,54.982,400,58.529,255.00
21.061,54.982,400,58.105,255.00
21.072,54.989,400,57.906,255.00
21.061,54.982,400,58.289,255.00
21.083,54.966,400,58.654,255.00
21.061,54.982,400,58.463,255.00
21.083,54.974,400,58.180,255.00
21.093,54.966,400,58.793,255.00
21.083,54.966,400,59.076,255.00
21.072,54.951,400,59.240,255.00
21.083,54.966,400,59.424,255.00
21.072,54.951,400,59.285,255.00
21.093,54.951,400,59.629,255.00
21.093,54.959,400,59.621,255.00
21.093,54.951,400,59.643,255.00
21.083,54.951,400,59.609,255.00
21.093,54.951,400,59.687,255.00
21.093,54.951,400,59.768,255.00
21.083,54.936,400,60.148,255.00
21.083,54.921,400,60.516,255.00
21.083,54.921,400,60.680,255.00
21.093,54.921,400,60.830,255.00
21.104,54.905,400,60.656,255.00
21.104,54.928,400,61.480,255.00
21.104,54.921,400,61.645,255.00
21.093,54.905,400,61.326,255.00
21.083,54.898,400,61.611,255.00
21.104,54.898,400,61.607,255.00
21.104,54.905,400,61.791,255.00
21.093,54.898,400,61.727,255.00
21.104,54.905,400,62.049,255.00
21.104,54.875,400,62.191,255.00
21.093,54.898,400,61.969,255.00
21.104,54.890,400,62.371,255.00
21.115,54.890,400,62.902,255.00
21.115,54.890,400,62.869,255.00
21.104,54.875,400,63.172,255.00
21.136,54.883,400,63.291,255.00
21.115,54.860,400,63.062,255.00
21.104,54.890,400,63.125,255.00
21.115,54.860,400,63.279,255.00
21.115,54.867,400,63.402,255.00
21.126,54.867,400,63.537,255.00
21.115,54.852,400,63.756,255.00
21.115,54.875,400,63.562,255.00
21.158,54.867,400,63.523,255.00
21.126,54.837,400,63.963,255.00
21.136,54.852,400,64.080,255.00
21.126,54.837,400,63.904,255.00
21.126,54.852,400,63.779,255.00
21.126,54.844,400,64.010,255.00
21.126,54.844,400,64.682,255.00
21.147,54.829,400,64.828,255.00
21.158,54.837,400,64.547,255.00
21.147,54.844,400,64.850,255.00
21.136,54.837,400,64.342,255.00
21.147,54.837,400,64.883,255.00
21.126,54.829,400,65.139,255.00
21.136,54.829,400,65.473,255.00
21.158,54.806,400,65.730,255.00
21.147,54.822,400,65.621,255.00
21.136,54.814,400,65.934,255.00
21.158,54.822,400,65.520,255.00
21.147,54.829,400,65.922,255.00
21.136,54.806,400,66.209,255.00
21.147,54.806,400,66.627,255.00
21.136,54.791,400,66.504,255.00
21.169,54.791,400,66.666,255.00
21.158,54.791,400,66.850,255.00
21.169,54.791,400,66.951,255.00
21.158,54.791,400,67.266,255.00
21.147,54.776,400,66.574,255.00
21.169,54.791,400,67.074,255.00
21.158,54.768,400,66.949,255.00
21.158,54.783,400,66.941,255.00
21.169,54.776,400,67.584,255.00
21.158,54.768,400,67.896,255.00
21.169,54.783,400,67.525,255.00
21.169,54.783,400,67.953,255.00
21.169,54.776,400,67.846,255.00
21.169,54.776,400,67.898,255.00
21.190,54.776,400,68.229,255.00
21.169,54.760,400,68.801,255.00
21.179,54.760,400,68.309,255.00
21.169,54.753,400,68.846,255.00
21.158,54.760,400,68.766,255.00
21.190,54.745,400,69.035,255.00
21.190,54.753,400,68.719,255.00
21.190,54.745,400,68.816,255.00
21.201,54.745,400,69.416,255.00
21.179,54.730,400,69.459,255.00
21.190,54.730,400,69.309,255.00
21.190,54.730,400,69.676,255.00
21.190,54.707,400,69.281,255.00
21.201,54.730,400,69.840,255.00
21.190,54.730,400,69.828,255.00
21.211,54.730,400,70.184,255.00
21.190,54.730,400,70.191,255.00
21.190,54.707,400,70.576,255.00
21.201,54.707,400,70.609,255.00
21.201,54.722,400,71.148,255.00
21.201,54.707,400,70.979,255.00
21.201,54.707,400,70.980,255.00
21.201,54.715,400,71.369,255.00
21.211,54.692,400,70.889,255.00
21.211,54.692,400,71.318,255.00
21.222,54.707,400,71.631,255.00
21.190,54.684,400,71.217,255.00
21.222,54.692,400,71.293,255.00
21.211,54.692,400,71.473,255.00
21.201,54.677,400,72.025,255.00
21.201,54.684,400,72.111,255.00
21.222,54.677,400,72.271,255.00
21.190,54.684,400,72.275,255.00
21.222,54.654,400,72.424,255.00
21.233,54.677,400,72.910,255.00
21.233,54.684,400,72.572,255.00
21.222,54.654,400,73.025,255.00
21.222,54.646,400,72.926,255.00
21.254,54.646,400,72.836,255.00
21.233,54.654,400,73.324,255.00
21.244,54.654,400,73.197,255.00
21.211,54.654,400,73.320,255.00
21.222,54.646,400,73.533,255.00
21.222,54.654,400,73.217,255.00
21.244,54.638,400,73.719,255.00
21.222,54.654,400,73.674,255.00
21.244,54.638,400,73.920,255.00
21.244,54.638,400,74.160,255.00
21.233,54.631,400,74.617,255.00
21.233,54.623,400,74.451,255.00
21.244,54.638,400,74.324,255.00
21.244,54.623,400,74.449,255.00
21.233,54.608,400,74.660,255.00
21.254,54.616,400,75.109,255.00
21.254,54.631,400,75.324,255.00
21.244,54.608,400,75.080,255.00
21.254,54.608,400,75.549,255.00
21.244,54.616,400,75.549,255.00
21.254,54.616,400,75.152,255.00
21.244,54.593,400,75.430,255.00
21.254,54.608,400,75.463,255.00
21.254,54.608,400,75.852,255.00
21.265,54.608,400,75.400,255.00
21.254,54.600,400,75.922,255.00
21.265,54.608,400,75.982,255.00
21.265,54.593,400,75.996,255.00
21.276,54.577,400,76.334,255.00
21.265,54.570,400,76.727,255.00
21.276,54.585,400,76.594,255.00
