timestamp,r,humidity,temp_c
1516435161.54,80002.949,53.364,20.965
1516435165.54,80002.964,53.380,20.965
1516435168.54,80002.964,53.364,20.976
1516435172.54,80002.974,53.387,20.965
1516435175.54,80002.989,53.402,20.944
1516435178.54,80003.002,53.410,20.944
1516435182.54,80002.989,53.425,20.944
1516435185.54,80002.951,53.433,20.933
1516435188.54,80002.969,53.441,20.922
1516435192.54,80002.987,53.456,20.922
1516435195.53,80002.984,53.479,20.922
1516435198.53,80003.010,53.494,20.922
1516435202.54,80002.994,53.517,20.922
1516435205.53,80002.977,53.525,20.944
1516435208.53,80002.951,53.517,20.944
1516435212.53,80002.966,53.525,20.955
1516435215.53,80002.954,53.525,20.933
1516435218.53,80002.954,53.509,20.955
1516435222.53,80002.959,53.509,20.976
1516435225.53,80002.987,53.502,20.955
1516435229.53,80002.944,53.494,20.965
1516435232.53,80002.938,53.471,20.976
1516435235.53,80002.903,53.479,20.987
1516435239.53,80002.923,53.471,20.976
1516435242.53,80002.918,53.456,20.976
1516435245.53,80002.923,53.464,20.955
1516435249.53,80002.946,53.448,20.976
1516435252.53,80002.954,53.418,20.987
1516435255.53,80002.911,53.418,20.976
1516435259.52,80002.895,53.402,20.976
1516435262.53,80002.936,53.395,20.976
1516435265.52,80002.971,53.380,20.997
1516435269.52,80002.979,53.380,20.976
1516435272.52,80002.982,53.387,20.965
1516435275.52,80002.969,53.380,20.965
1516435279.52,80002.984,53.395,20.944
1516435282.52,80002.987,53.425,20.944
1516435286.52,80002.994,53.425,20.955
1516435289.52,80002.974,53.433,20.933
1516435292.52,80002.982,53.441,20.955
1516435296.52,80002.987,53.433,20.944
1516435299.52,80002.984,53.425,20.933
1516435302.52,80002.969,53.418,20.944
1516435306.52,80002.969,53.418,20.976
1516435309.52,80002.956,53.418,20.944
1516435312.52,80002.931,53.448,20.944
1516435316.52,80002.926,53.425,20.976
1516435319.51,80002.931,53.418,20.955
1516435322.52,80002.956,53.410,20.987
1516435326.52,80002.959,53.395,20.944
1516435329.51,80002.931,53.402,20.933
1516435332.51,80002.936,53.372,20.933
1516435336.51,80002.908,53.418,20.944
1516435339.51,80002.926,53.410,20.944
1516435343.51,80002.918,53.418,20.976
1516435346.51,80002.916,53.402,20.965
1516435349.51,80002.916,53.387,20.965
1516435353.51,80002.905,53.402,20.965
1516435356.51,80002.926,53.395,20.965
1516435359.51,80002.918,53.364,20.987
1516435363.51,80002.930,53.349,20.976
1516435366.51,80002.946,53.364,20.987
1516435369.51,80002.989,53.372,20.965
1516435373.51,80002.974,53.364,20.965
1516435376.51,80002.982,53.349,20.955
1516435379.51,80002.971,53.357,20.976
1516435383.51,80002.994,53.349,20.944
1516435386.51,80003.004,53.364,20.922
1516435389.5,80003.017,53.372,20.933
1516435393.5,80003.017,53.380,20.944
1516435396.51,80003.012,53.380,20.944
1516435400.5,80002.994,53.395,20.933
1516435403.5,80003.010,53.402,20.922
1516435406.5,80003.017,53.387,20.912
1516435410.5,80003.004,53.410,20.912
1516435413.5,80002.971,53.418,20.912
1516435416.5,80002.954,53.425,20.901
1516435420.5,80002.954,53.441,20.912
1516435423.5,80003.002,53.464,20.912
1516435426.5,80002.970,53.464,20.912
1516435430.5,80002.936,53.479,20.901
1516435433.5,80002.946,53.471,20.912
1516435436.5,80002.944,53.471,20.912
1516435440.5,80002.977,53.471,20.912
1516435443.49,80002.949,53.486,20.901
1516435446.5,80002.951,53.479,20.912
1516435450.5,80002.964,53.471,20.869
1516435453.49,80002.997,53.456,20.880
1516435457.5,80003.004,53.471,20.869
1516435460.49,80003.015,53.502,20.869
1516435463.49,80003.035,53.494,20.826
1516435467.5,80002.979,53.517,20.848
1516435470.49,80003.002,53.525,20.848
1516435473.49,80003.018,53.532,20.848
1516435477.49,80003.037,53.525,20.858
1516435480.49,80002.994,53.532,20.858
1516435483.49,80002.977,53.563,20.869
1516435487.49,80002.992,53.540,20.880
1516435490.49,80003.007,53.547,20.869
1516435493.49,80002.984,53.540,20.869
1516435497.49,80002.966,53.555,20.880
1516435500.49,80002.951,53.540,20.890
1516435503.49,80002.933,53.525,20.901
1516435507.49,80002.936,53.540,20.901
1516435510.49,80002.936,53.509,20.901
1516435514.48,80002.944,53.532,20.901
1516435517.49,80002.949,53.540,20.890
1516435520.49,80002.938,53.532,20.901
1516435524.48,80002.931,53.509,20.890
1516435527.48,80002.908,53.532,20.880
1516435530.48,80002.913,53.525,20.880
1516435534.48,80002.911,53.525,20.890
1516435537.48,80002.893,53.525,20.880
1516435540.48,80002.926,53.517,20.890
1516435544.48,80002.928,53.517,20.880
1516435547.48,80002.959,53.532,20.912
1516435550.48,80002.944,53.517,20.901
1516435554.48,80002.949,53.464,20.922
1516435557.48,80002.969,53.494,20.944
1516435560.48,80002.961,53.479,20.933
1516435564.48,80002.969,53.464,20.901
1516435567.48,80002.971,53.448,20.912
1516435570.48,80002.987,53.441,20.912
1516435574.48,80002.987,53.441,20.901
1516435577.48,80002.977,53.441,20.912
1516435581.48,80002.969,53.441,20.912
1516435584.47,80002.977,53.425,20.922
1516435587.47,80002.964,53.441,20.912
1516435591.47,80002.954,53.433,20.912
1516435594.47,80002.954,53.425,20.869
1516435597.47,80003.002,53.418,20.869
1516435601.47,80002.987,53.418,20.848
1516435604.47,80002.971,53.448,20.869
1516435607.47,80002.966,53.464,20.826
1516435611.47,80003.002,53.471,20.858
1516435614.47,80002.994,53.471,20.837
1516435617.47,80002.992,53.464,20.858
1516435621.47,80002.979,53.502,20.848
1516435624.47,80002.989,53.471,20.869
1516435627.47,80002.994,53.494,20.869
1516435631.47,80003.007,53.486,20.848
1516435634.47,80003.017,53.502,20.858
1516435638.47,80003.017,53.502,20.826
1516435641.47,80003.035,53.525,20.794
1516435644.47,80003.025,53.525,20.794
1516435648.46,80003.010,53.555,20.773
1516435651.47,80003.010,53.578,20.805
1516435654.46,80003.004,53.586,20.815
1516435658.46,80002.989,53.586,20.794
1516435661.46,80003.002,53.593,20.773
1516435664.46,80003.002,53.624,20.794
1516435668.46,80003.002,53.624,20.751
1516435671.46,80003.010,53.639,20.751
1516435674.46,80003.002,53.669,20.762
1516435678.46,80003.010,53.685,20.783
1516435681.46,80003.007,53.677,20.751
1516435684.46,80003.002,53.685,20.751
1516435688.46,80002.992,53.692,20.762
1516435691.46,80002.999,53.700,20.773
1516435695.46,80002.992,53.692,20.773
1516435698.46,80002.977,53.708,20.783
1516435701.46,80002.999,53.700,20.773
1516435705.46,80002.979,53.715,20.783
1516435708.45,80002.959,53.700,20.794
1516435711.46,80003.002,53.692,20.805
1516435715.45,80002.997,53.685,20.826
1516435718.45,80002.992,53.685,20.815
1516435721.45,80002.966,53.677,20.826
1516435725.45,80002.927,53.677,20.826
1516435728.45,80002.916,53.669,20.815
1516435731.45,80002.946,53.647,20.815
1516435735.45,80002.944,53.639,20.826
1516435738.45,80002.941,53.624,20.837
1516435741.45,80002.918,53.647,20.858
1516435745.45,80002.946,53.593,20.869
1516435748.45,80002.987,53.601,20.837
1516435752.45,80003.010,53.586,20.815
1516435755.45,80002.977,53.586,20.826
1516435758.45,80002.951,53.593,20.826
1516435762.45,80002.961,53.593,20.815
1516435765.45,80002.979,53.601,20.826
1516435768.45,80002.971,53.586,20.837
1516435772.44,80002.951,53.586,20.815
1516435775.45,80002.977,53.586,20.837
1516435778.44,80002.944,53.578,20.837
1516435782.44,80002.923,53.586,20.837
1516435785.44,80002.928,53.570,20.826
1516435788.44,80002.936,53.570,20.826
1516435792.44,80002.933,53.570,20.826
1516435795.44,80002.916,53.555,20.826
1516435798.44,80002.908,53.555,20.826
1516435802.44,80002.903,53.540,20.837
1516435805.44,80002.893,53.547,20.826
1516435809.44,80002.895,53.563,20.826
1516435812.44,80002.905,53.532,20.815
1516435815.44,80002.900,53.540,20.815
1516435819.44,80002.888,53.563,20.794
1516435822.44,80002.888,53.563,20.794
1516435825.44,80002.893,53.555,20.783
1516435829.44,80002.933,53.555,20.815
1516435832.43,80002.949,53.586,20.794
1516435835.44,80002.931,53.578,20.783
1516435839.43,80002.933,53.601,20.794
1516435842.43,80002.911,53.586,20.794
1516435845.43,80002.931,53.593,20.805
1516435849.43,80002.921,53.593,20.826
1516435852.43,80002.898,53.593,20.826
1516435855.43,80002.885,53.570,20.826
1516435859.43,80002.905,53.563,20.826
1516435862.43,80002.885,53.570,20.826
1516435866.43,80002.898,53.540,20.848
1516435869.43,80002.938,53.540,20.837
1516435872.43,80002.956,53.540,20.837
1516435876.43,80002.944,53.525,20.837
1516435879.43,80002.938,53.525,20.848
1516435882.43,80002.921,53.517,20.858
1516435886.43,80002.916,53.517,20.848
1516435889.43,80002.926,53.502,20.848
1516435892.43,80002.911,53.494,20.858
1516435896.43,80002.921,53.486,20.858
1516435899.43,80002.908,53.486,20.837
1516435902.42,80002.908,53.486,20.858
1516435906.43,80002.911,53.486,20.837
1516435909.43,80002.928,53.502,20.848
1516435912.42,80002.956,53.486,20.815
1516435916.42,80002.959,53.502,20.837
1516435919.42,80002.969,53.525,20.848
1516435923.42,80002.966,53.486,20.858
1516435926.42,80002.954,53.502,20.848
1516435929.42,80002.928,53.517,20.848
1516435933.42,80002.933,53.486,20.837
1516435936.42,80002.926,53.502,20.837
1516435939.42,80002.917,53.517,20.826
1516435943.42,80002.928,53.502,20.826
1516435946.42,80002.898,53.525,20.848
1516435949.42,80002.921,53.525,20.805
1516435953.42,80002.926,53.540,20.805
1516435956.42,80002.936,53.532,20.783
1516435959.42,80002.977,53.547,20.783
1516435963.41,80002.944,53.555,20.794
1516435966.41,80002.928,53.570,20.805
1516435969.42,80002.926,53.586,20.805
1516435973.41,80002.928,53.570,20.794
1516435976.41,80002.933,53.578,20.805
1516435980.41,80002.933,53.586,20.783
1516435983.41,80002.933,53.601,20.794
1516435986.41,80002.895,53.586,20.773
1516435990.41,80002.905,53.593,20.794
1516435993.41,80002.908,53.586,20.762
1516435996.41,80002.893,53.616,20.773
1516436000.41,80002.931,53.631,20.773
1516436003.41,80002.918,53.616,20.762
1516436006.41,80002.944,53.631,20.762
1516436010.41,80002.946,53.639,20.762
1516436013.41,80002.946,53.647,20.751
1516436016.41,80002.931,53.647,20.773
1516436020.41,80002.926,53.647,20.751
1516436023.41,80002.926,53.669,20.751
1516436026.4,80002.933,53.677,20.751
1516436030.41,80002.916,53.677,20.751
1516436033.41,80002.905,53.662,20.762
1516436037.4,80002.913,53.692,20.762
1516436040.41,80002.949,53.677,20.762
1516436043.4,80002.944,53.692,20.762
1516436047.4,80002.955,53.662,20.773
1516436050.4,80002.938,53.685,20.751
1516436053.4,80002.923,53.685,20.762
1516436057.4,80002.913,53.677,20.762
1516436060.4,80002.898,53.685,20.773
1516436063.4,80002.903,53.677,20.741
1516436067.4,80002.875,53.669,20.741
1516436070.4,80002.888,53.692,20.719
1516436073.4,80002.883,53.692,20.719
1516436077.4,80002.893,53.700,20.709
1516436080.4,80002.898,53.731,20.687
1516436083.4,80002.903,53.723,20.719
1516436087.39,80002.908,53.723,20.698
1516436090.4,80002.885,53.738,20.709
1516436094.4,80002.865,53.776,20.709
1516436097.39,80002.860,53.776,20.719
1516436100.4,80002.900,53.769,20.730
1516436104.39,80002.911,53.776,20.709
1516436107.39,80002.926,53.769,20.698
1516436110.39,80002.949,53.769,20.698
1516436114.39,80002.954,53.784,20.709
1516436117.39,80002.921,53.776,20.698
1516436120.39,80002.905,53.792,20.730
1516436124.39,80002.916,53.776,20.719
1516436127.39,80002.921,53.784,20.730
1516436130.39,80002.916,53.776,20.719
1516436134.39,80002.933,53.776,20.751
1516436137.39,80002.926,53.792,20.719
1516436140.39,80002.928,53.776,20.719
1516436144.39,80002.923,53.761,20.719
1516436147.39,80002.921,53.792,20.730
1516436151.39,80002.905,53.776,20.751
1516436154.39,80002.900,53.769,20.762
1516436157.38,80002.936,53.769,20.741
1516436161.38,80002.898,53.761,20.751
1516436164.39,80002.893,53.761,20.719
1516436167.38,80002.913,53.769,20.730
1516436171.38,80002.923,53.769,20.698
1516436174.38,80002.949,53.776,20.698
1516436177.38,80002.944,53.776,20.719
1516436181.38,80002.928,53.784,20.698
1516436184.38,80002.905,53.792,20.687
1516436187.38,80002.893,53.807,20.676
1516436191.38,80002.911,53.814,20.676
1516436194.38,80002.911,53.837,20.676
1516436197.38,80002.905,53.830,20.666
1516436201.38,80002.893,53.845,20.698
1516436204.38,80002.900,53.822,20.709
1516436207.38,80002.870,53.837,20.741
1516436211.38,80002.913,53.837,20.709
1516436214.38,80002.888,53.814,20.698
1516436218.38,80002.903,53.799,20.730
1516436221.37,80002.941,53.822,20.709
1516436224.38,80002.944,53.807,20.698
1516436228.37,80002.928,53.799,20.719
1516436231.37,80002.928,53.799,20.741
1516436234.37,80002.905,53.799,20.751
1516436238.37,80002.936,53.799,20.741
1516436241.37,80002.933,53.776,20.751
1516436244.37,80002.936,53.784,20.741
1516436248.37,80002.903,53.761,20.741
1516436251.37,80002.923,53.731,20.751
1516436254.37,80002.911,53.731,20.741
1516436258.37,80002.911,53.731,20.751
1516436261.37,80002.893,53.715,20.709
1516436264.37,80002.918,53.731,20.730
1516436268.37,80002.923,53.715,20.730
1516436271.37,80002.898,53.715,20.719
1516436275.37,80002.916,53.692,20.730
1516436278.37,80002.921,53.708,20.730
1516436281.36,80002.916,53.708,20.730
1516436285.37,80002.926,53.700,20.709
1516436288.37,80002.923,53.708,20.730
1516436291.36,80002.933,53.715,20.730
1516436295.36,80002.926,53.700,20.741
1516436298.36,80002.921,53.715,20.741
1516436301.36,80002.911,53.708,20.741
1516436305.36,80002.933,53.692,20.730
1516436308.36,80002.936,53.715,20.719
1516436311.36,80002.928,53.715,20.730
1516436315.36,80002.944,53.715,20.719
1516436318.36,80002.966,53.723,20.719
1516436321.36,80002.974,53.731,20.741
1516436325.36,80002.941,53.715,20.730
1516436328.36,80002.931,53.731,20.741
1516436332.36,80002.931,53.731,20.751
1516436335.36,80002.959,53.731,20.741
1516436338.36,80002.992,53.708,20.730
1516436342.36,80003.004,53.731,20.730
1516436345.36,80002.979,53.731,20.741
1516436348.36,80002.979,53.731,20.741
1516436352.35,80002.984,53.731,20.751
1516436355.35,80002.997,53.700,20.741
1516436358.36,80002.971,53.708,20.741
1516436362.35,80002.954,53.700,20.751
1516436365.35,80002.938,53.692,20.762
1516436368.35,80002.926,53.700,20.741
1516436372.35,80002.933,53.692,20.719
1516436375.35,80002.966,53.677,20.730
1516436378.35,80002.956,53.692,20.730
1516436382.35,80002.951,53.692,20.730
1516436385.35,80002.936,53.692,20.741
1516436389.35,80002.946,53.677,20.741
1516436392.35,80002.961,53.685,20.751
1516436395.35,80002.949,53.692,20.730
1516436399.35,80002.971,53.677,20.783
1516436402.35,80002.964,53.669,20.751
1516436405.35,80002.941,53.662,20.762
1516436409.35,80002.928,53.669,20.794
1516436412.35,80002.918,53.654,20.773
1516436415.34,80002.928,53.616,20.805
1516436419.35,80002.916,53.601,20.805
1516436422.34,80002.944,53.593,20.805
1516436425.34,80002.936,53.586,20.815
1516436429.35,80002.928,53.547,20.762
1516436432.34,80002.938,53.563,20.741
1516436435.34,80002.913,53.555,20.741
1516436439.34,80002.936,53.578,20.751
1516436442.34,80002.959,53.586,20.751
1516436446.34,80002.977,53.570,20.751
1516436449.34,80002.992,53.601,20.719
1516436452.34,80002.982,53.608,20.709
1516436456.34,80002.987,53.616,20.719
1516436459.34,80002.982,53.631,20.687
1516436462.34,80002.999,53.647,20.698
1516436466.34,80003.020,53.639,20.698
1516436469.34,80002.992,53.669,20.687
1516436472.34,80002.966,53.654,20.687
1516436476.33,80002.974,53.677,20.698
1516436479.34,80002.974,53.685,20.687
1516436482.34,80002.974,53.692,20.687
1516436486.33,80002.951,53.692,20.687
1516436489.34,80002.946,53.708,20.687
1516436492.33,80002.966,53.715,20.676
1516436496.33,80002.951,53.723,20.687
1516436499.33,80002.956,53.723,20.676
1516436503.33,80002.946,53.753,20.687
1516436506.33,80002.977,53.746,20.666
1516436509.33,80002.984,53.761,20.666
1516436513.33,80002.999,53.769,20.676
1516436516.33,80003.010,53.784,20.698
1516436519.33,80002.992,53.776,20.709
1516436523.33,80002.977,53.776,20.719
1516436526.33,80002.966,53.776,20.709
1516436529.33,80002.997,53.769,20.741
1516436533.33,80002.982,53.753,20.741
1516436536.33,80002.949,53.731,20.773
1516436539.33,80002.956,53.723,20.762
1516436543.33,80002.933,53.692,20.773
1516436546.32,80002.933,53.677,20.730
1516436549.32,80002.951,53.662,20.741
1516436553.33,80002.951,53.647,20.741
1516436556.32,80002.987,53.647,20.762
1516436560.32,80002.959,53.631,20.783
1516436563.32,80002.938,53.616,20.794
1516436566.32,80002.926,53.601,20.773
1516436570.32,80002.933,53.586,20.805
1516436573.32,80002.916,53.563,20.783
1516436576.32,80002.908,53.578,20.826
1516436580.32,80002.916,53.540,20.805
1516436583.32,80002.928,53.540,20.826
1516436586.32,80002.913,53.502,20.783
1516436590.32,80002.933,53.509,20.837
1516436593.32,80002.926,53.494,20.826
1516436596.32,80002.923,53.502,20.826
1516436600.32,80002.913,53.479,20.826
1516436603.32,80002.938,53.464,20.858
1516436606.32,80002.913,53.471,20.858
1516436610.32,80002.911,53.441,20.837
1516436613.32,80002.913,53.441,20.837
1516436617.31,80002.911,53.418,20.826
1516436620.31,80002.905,53.418,20.826
1516436623.32,80002.918,53.410,20.815
1516436627.31,80002.911,53.410,20.826
1516436630.31,80002.928,53.418,20.837
1516436633.31,80002.931,53.402,20.869
1516436637.31,80002.944,53.380,20.826
1516436640.31,80002.984,53.410,20.869
1516436643.31,80003.004,53.387,20.848
1516436647.31,80003.004,53.372,20.869
1516436650.31,80002.989,53.372,20.848
1516436653.31,80002.974,53.357,20.848
1516436657.31,80002.987,53.357,20.848
1516436660.31,80002.989,53.357,20.826
1516436663.31,80002.997,53.372,20.826
1516436667.31,80002.999,53.349,20.805
1516436670.3,80003.004,53.357,20.805
1516436674.31,80003.025,53.364,20.805
1516436677.31,80003.025,53.380,20.837
1516436680.3,80002.959,53.372,20.826
1516436684.31,80002.966,53.387,20.826
1516436687.3,80002.949,53.387,20.815
1516436690.3,80002.946,53.402,20.826
1516436694.3,80002.944,53.402,20.837
1516436697.3,80002.944,53.395,20.826
1516436700.3,80002.936,53.395,20.805
1516436704.3,80002.913,53.402,20.826
1516436707.3,80002.921,53.402,20.815
1516436710.3,80002.908,53.418,20.826
1516436714.3,80002.936,53.425,20.826
1516436717.3,80002.927,53.418,20.826
1516436720.3,80002.931,53.418,20.826
1516436724.3,80002.916,53.418,20.815
1516436727.3,80002.918,53.418,20.815
1516436731.3,80002.918,53.402,20.773
1516436734.3,80002.918,53.433,20.783
1516436737.3,80002.938,53.425,20.783
1516436741.29,80002.916,53.448,20.794
1516436744.3,80002.961,53.456,20.794
1516436747.3,80002.971,53.464,20.794
1516436751.29,80002.989,53.448,20.805
1516436754.29,80002.951,53.456,20.805
1516436757.29,80002.961,53.448,20.815
1516436761.29,80002.961,53.448,20.805
1516436764.29,80002.987,53.441,20.783
1516436767.29,80003.012,53.441,20.773
1516436771.29,80002.997,53.448,20.762
1516436774.29,80003.002,53.441,20.751
1516436777.29,80002.997,53.448,20.783
1516436781.29,80002.951,53.464,20.762
1516436784.29,80002.961,53.471,20.773
1516436788.29,80002.989,53.464,20.805
1516436791.29,80002.987,53.456,20.805
