timestamp;value;unit;mode;current;operation;peak;battery_low;relative;hold
2018-01-22 00:36:57.436944;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:36:57.936821;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:36:58.436881;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:36:58.936940;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:36:59.436878;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:36:59.936867;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:00.436929;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:00.937007;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:01.437033;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:01.936919;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:02.436941;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:02.936920;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:03.437015;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:03.936956;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:04.437058;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:04.936996;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:05.436992;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:05.937021;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:06.437101;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:06.937106;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:07.437103;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:07.937044;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:08.437056;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:08.937154;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:09.437147;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:09.937090;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:10.437100;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:10.937203;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:11.437141;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:11.937224;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:12.437238;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:12.937157;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:13.437192;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:13.937266;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:14.437189;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:14.937202;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:15.437212;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:15.937293;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:16.437199;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:16.937246;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:17.437257;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:17.937291;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:18.437277;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:18.937293;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:19.437349;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:19.937399;0.0;A;current;AC;normal;;0;0;0
2018-01-22 00:37:20.437398;0.0;A;current;AC;normal;;0;0;0
