Timestamp,Resistance,PPM,Oven (C),Ambient (C),"Savitzky-Golay (151,2)"
1518254319.02,1000.0795,-0.08,24.999,21.737,-0.140089990928
1518254320.02,1000.0795,-0.08,25.001,21.758,-0.138469352451
1518254321.02,1000.0795,-0.08,25.0,21.748,-0.138916518294
1518254322.02,1000.0794,-0.18,25.002,21.758,-0.139510531623
1518254323.02,1000.0794,-0.18,24.999,21.737,-0.140252263935
1518254324.02,1000.0794,-0.18,25.001,21.748,-0.141076788598
1518254325.02,1000.0795,-0.08,24.998,21.748,-0.141919178979
1518254326.02,1000.0795,-0.08,25.001,21.78,-0.142780306576
1518254327.02,1000.0795,-0.08,24.998,21.769,-0.14270012872
1518254328.02,1000.0795,-0.08,25.003,21.758,-0.142705357711
1518254329.02,1000.0795,-0.08,25.0,21.758,-0.142795993547
1518254330.02,1000.0795,-0.08,25.001,21.748,-0.14297203623
1518254331.02,1000.0795,-0.08,24.999,21.737,-0.14220677346
1518254332.02,1000.0794,-0.18,25.002,21.758,-0.141460247906
1518254333.02,1000.0794,-0.18,24.999,21.758,-0.140731588071
1518254334.02,1000.0794,-0.18,25.001,21.748,-0.140980836621
1518254335.02,1000.0794,-0.18,24.999,21.758,-0.14118128126
1518254336.02,1000.0794,-0.18,25.001,21.758,-0.141332921986
1518254337.02,1000.0794,-0.18,24.998,21.758,-0.138487218168
1518254338.02,1000.0794,-0.18,25.001,21.758,-0.135655894075
1518254339.03,1000.0794,-0.18,24.997,21.726,-0.13283633521
1518254340.03,1000.0794,-0.18,25.0,21.737,-0.130986841245
1518254341.03,1000.0794,-0.18,24.995,21.737,-0.130105669184
1518254342.03,1000.0794,-0.18,24.997,21.78,-0.129231033362
1518254343.02,1000.0794,-0.18,24.994,21.758,-0.128362062279
1518254344.02,1000.0794,-0.18,24.998,21.726,-0.128458798605
1518254345.03,1000.0794,-0.18,24.999,21.737,-0.12849453004
1518254346.03,1000.0794,-0.18,25.003,21.737,-0.128469256586
1518254347.03,1000.0794,-0.18,25.0,21.748,-0.128382978241
1518254348.03,1000.0795,-0.08,25.002,21.758,-0.128235695007
1518254349.03,1000.0795,-0.08,24.996,21.758,-0.128027406883
1518254350.03,1000.0795,-0.08,24.994,21.748,-0.127758113868
1518254351.03,1000.0795,-0.08,24.991,21.737,-0.125440189499
1518254352.03,1000.0796,0.02,24.994,21.748,-0.123059517242
1518254353.03,1000.0796,0.02,24.994,21.748,-0.120614354102
1518254354.03,1000.0796,0.02,25.001,21.758,-0.120090583547
1518254355.03,1000.0794,-0.18,25.003,21.748,-0.119500579111
1518254356.03,1000.0794,-0.18,25.005,21.758,-0.118844340794
1518254357.03,1000.0794,-0.18,25.0,21.748,-0.11716095443
1518254358.03,1000.0795,-0.08,24.999,21.737,-0.115476260819
1518254359.03,1000.0795,-0.08,24.994,21.737,-0.113789388461
1518254360.03,1000.0795,-0.08,24.996,21.748,-0.112099465859
1518254361.03,1000.0795,-0.08,24.996,21.748,-0.112327449847
1518254362.03,1000.0796,0.02,25.0,21.769,-0.112420787329
1518254363.03,1000.0796,0.02,25.0,21.737,-0.112380349802
1518254364.03,1000.0796,0.02,25.005,21.748,-0.111311892729
1518254365.03,1000.0794,-0.18,25.002,21.769,-0.11030792654
1518254366.03,1000.0794,-0.18,25.005,21.748,-0.109368451234
1518254367.03,1000.0794,-0.18,25.0,21.748,-0.110481093277
1518254368.03,1000.0794,-0.18,25.0,21.748,-0.111659969201
1518254369.03,1000.0794,-0.18,24.997,21.758,-0.112906822003
1518254370.03,1000.0794,-0.18,24.999,21.758,-0.114223394678
1518254371.03,1000.0794,-0.18,24.997,21.748,-0.112662889593
1518254372.03,1000.0795,-0.08,25.002,21.748,-0.111238774011
1518254373.03,1000.0795,-0.08,25.002,21.758,-0.109950176435
1518254374.03,1000.0795,-0.08,25.005,21.78,-0.110652255569
1518254375.03,1000.0795,-0.08,25.001,21.769,-0.111226660183
1518254376.03,1000.0795,-0.08,25.004,21.748,-0.111674261776
1518254377.03,1000.0795,-0.08,25.0,21.758,-0.110074103511
1518254378.03,1000.0795,-0.08,25.002,21.769,-0.108478738489
1518254379.03,1000.0795,-0.08,24.999,21.758,-0.106887295209
1518254380.03,1000.0795,-0.08,25.003,21.758,-0.105298902173
1518254381.04,1000.0795,-0.08,25.002,21.78,-0.107687940815
1518254382.03,1000.0794,-0.18,25.007,21.769,-0.110081772698
1518254383.03,1000.0794,-0.18,25.004,21.769,-0.112483012317
1518254384.03,1000.0794,-0.18,25.006,21.769,-0.114894274168
1518254385.03,1000.0794,-0.18,25.001,21.769,-0.117318172747
1518254386.03,1000.0794,-0.18,25.003,21.737,-0.119757322548
1518254387.04,1000.0794,-0.18,24.999,21.758,-0.121253423899
1518254388.04,1000.0794,-0.18,25.007,21.737,-0.121808219799
1518254389.04,1000.0797,0.12,25.004,21.769,-0.122383495911
1518254390.03,1000.0797,0.12,25.005,21.769,-0.122980123735
1518254391.03,1000.0797,0.12,25.004,21.769,-0.123533176638
1518254392.04,1000.0796,0.02,25.004,21.791,-0.123977727986
1518254393.04,1000.0796,0.02,25.003,21.758,-0.124314649279
1518254394.04,1000.0796,0.02,25.005,21.769,-0.12550572618
1518254395.04,1000.0794,-0.18,25.004,21.78,-0.12652598939
1518254396.04,1000.0794,-0.18,25.006,21.78,-0.127377181905
1518254397.04,1000.0794,-0.18,25.003,21.78,-0.129021960889
1518254398.04,1000.0794,-0.18,25.005,21.758,-0.131462940837
1518254399.04,1000.0795,-0.08,25.003,21.78,-0.133742693575
1518254400.04,1000.0795,-0.08,25.005,21.78,-0.135864705098
1518254401.04,1000.0795,-0.08,25.003,21.769,-0.134883920767
1518254402.04,1000.0794,-0.18,25.004,21.78,-0.133815550844
1518254403.04,1000.0794,-0.18,25.003,21.769,-0.132660466827
1518254404.04,1000.0794,-0.18,25.008,21.78,-0.131419540215
1518254405.04,1000.0794,-0.18,25.008,21.78,-0.130093642506
1518254406.04,1000.0794,-0.18,25.011,21.78,-0.128683645199
1518254407.04,1000.0794,-0.18,25.007,21.78,-0.126229505625
1518254408.04,1000.0794,-0.18,25.006,21.78,-0.124784648381
1518254409.04,1000.0795,-0.08,25.001,21.769,-0.123389030798
1518254410.04,1000.0795,-0.08,25.002,21.769,-0.122043524375
1518254411.04,1000.0795,-0.08,25.0,21.78,-0.119788086442
1518254412.04,1000.0793,-0.28,25.004,21.78,-0.117649429299
1518254413.04,1000.0793,-0.28,25.004,21.769,-0.115627552946
1518254414.04,1000.0793,-0.28,25.008,21.791,-0.113722457382
1518254415.04,1000.0794,-0.18,25.004,21.791,-0.111934142607
1518254416.04,1000.0794,-0.18,25.004,21.791,-0.110262608621
1518254417.04,1000.0794,-0.18,25.001,21.801,-0.108707855425
1518254418.04,1000.0794,-0.18,25.002,21.78,-0.107269883019
1518254419.04,1000.0795,-0.08,24.999,21.769,-0.105948691402
1518254420.04,1000.0795,-0.08,25.003,21.769,-0.104744280574
1518254421.04,1000.0795,-0.08,25.003,21.791,-0.104617564702
1518254422.04,1000.0795,-0.08,25.007,21.78,-0.104542702987
1518254423.04,1000.0795,-0.08,25.006,21.801,-0.104520566927
1518254424.04,1000.0795,-0.08,25.009,21.78,-0.103525315722
1518254425.04,1000.0795,-0.08,25.005,21.769,-0.102517863539
1518254426.04,1000.0794,-0.18,25.004,21.78,-0.101498210378
1518254427.04,1000.0794,-0.18,24.997,21.78,-0.100466356239
1518254428.05,1000.0794,-0.18,24.997,21.78,-0.0983955888236
1518254429.04,1000.0795,-0.08,24.994,21.78,-0.0962459508005
1518254430.04,1000.0795,-0.08,24.998,21.78,-0.0940165706712
1518254431.04,1000.0795,-0.08,25.0,21.78,-0.0947209157009
1518254432.04,1000.0794,-0.18,25.006,21.78,-0.0954121882542
1518254433.04,1000.0794,-0.18,25.008,21.791,-0.0960921313279
1518254434.04,1000.0794,-0.18,25.01,21.801,-0.0938139472866
1518254435.05,1000.0794,-0.18,25.005,21.78,-0.0915911033955
1518254436.05,1000.0796,0.02,25.004,21.78,-0.0894227281561
1518254437.05,1000.0796,0.02,24.997,21.791,-0.0873079500701
1518254438.04,1000.0796,0.02,24.997,21.791,-0.0851800995077
1518254439.04,1000.0794,-0.18,24.994,21.78,-0.0829725068391
1518254440.05,1000.0794,-0.18,24.999,21.791,-0.0806843005659
1518254441.05,1000.0794,-0.18,25.0,21.78,-0.0794071196193
1518254442.05,1000.0795,-0.08,25.006,21.769,-0.0782458479636
1518254443.05,1000.0795,-0.08,25.006,21.78,-0.077200485599
1518254444.05,1000.0795,-0.08,25.01,21.791,-0.0762710325252
1518254445.05,1000.0795,-0.08,25.005,21.791,-0.0754574887424
1518254446.05,1000.0793,-0.28,25.003,21.791,-0.0747598542506
1518254447.05,1000.0793,-0.28,24.998,21.791,-0.0741781290498
1518254448.05,1000.0793,-0.28,24.998,21.78,-0.0736465150085
1518254449.05,1000.0796,0.02,24.994,21.769,-0.0730992139956
1518254450.05,1000.0796,0.02,24.997,21.78,-0.0725362260109
1518254451.05,1000.0796,0.02,24.999,21.769,-0.0729184652216
1518254452.05,1000.0794,-0.18,25.004,21.769,-0.0732200908276
1518254453.05,1000.0794,-0.18,25.003,21.769,-0.0734419743274
1518254454.05,1000.0794,-0.18,25.004,21.78,-0.0735849872195
1518254455.05,1000.0794,-0.18,24.999,21.801,-0.0736500010023
1518254456.05,1000.0796,0.02,24.998,21.769,-0.0736378871741
1518254457.05,1000.0796,0.02,24.993,21.769,-0.0735495172335
1518254458.05,1000.0796,0.02,24.994,21.748,-0.0734515608101
1518254459.05,1000.0796,0.02,24.993,21.78,-0.0734106875339
1518254460.05,1000.0796,0.02,24.998,21.737,-0.073427768903
1518254461.05,1000.0796,0.02,24.997,21.758,-0.0735036764161
1518254462.05,1000.0795,-0.08,25.001,21.769,-0.0736392815716
1518254463.05,1000.0795,-0.08,24.999,21.748,-0.0738354558678
1518254464.05,1000.0795,-0.08,25.0,21.748,-0.0731321566362
1518254465.05,1000.0795,-0.08,24.996,21.769,-0.0694759592801
1518254466.05,1000.0796,0.02,24.997,21.737,-0.0657469918053
1518254467.05,1000.0796,0.02,24.993,21.737,-0.0619426397165
1518254468.05,1000.0796,0.02,24.994,21.758,-0.0610088291506
1518254469.05,1000.0797,0.12,24.993,21.78,-0.0599312213441
1518254470.05,1000.0797,0.12,24.997,21.748,-0.0587098162969
1518254471.05,1000.0797,0.12,24.994,21.737,-0.0584371244387
1518254472.05,1000.0798,0.22,24.997,21.737,-0.0582189012322
1518254473.05,1000.0798,0.22,24.996,21.748,-0.058056018176
1518254474.05,1000.0798,0.22,25.0,21.748,-0.0579493467684
1518254475.05,1000.0798,0.22,24.997,21.726,-0.0568730462095
1518254476.05,1000.0796,0.02,24.999,21.748,-0.0557880306663
1518254477.05,1000.0796,0.02,24.996,21.748,-0.0546943001389
1518254478.05,1000.0796,0.02,24.997,21.737,-0.0546185669254
1518254479.05,1000.0796,0.02,24.994,21.748,-0.0546007883575
1518254480.05,1000.0796,0.02,24.997,21.748,-0.0546418359335
1518254481.05,1000.0796,0.02,24.994,21.737,-0.0547425811518
1518254482.06,1000.0795,-0.08,24.999,21.748,-0.0549038955108
1518254483.06,1000.0795,-0.08,24.996,21.748,-0.0551266505091
1518254484.06,1000.0795,-0.08,24.999,21.748,-0.055411717645
1518254485.05,1000.0795,-0.08,24.996,21.748,-0.0547332561186
1518254486.05,1000.0794,-0.18,24.998,21.758,-0.0540521800969
1518254487.05,1000.0794,-0.18,24.995,21.737,-0.05336848958
1518254488.06,1000.0794,-0.18,24.999,21.748,-0.0547356091644
1518254489.06,1000.0794,-0.18,24.998,21.748,-0.056233453513
1518254490.06,1000.0794,-0.18,25.001,21.748,-0.0578637656227
1518254491.06,1000.0794,-0.18,24.999,21.737,-0.0576406620251
1518254492.06,1000.0794,-0.18,25.001,21.726,-0.0575517691854
1518254493.05,1000.0794,-0.18,24.997,21.737,-0.0575970871037
1518254494.06,1000.0794,-0.18,24.999,21.737,-0.0577766157799
1518254495.06,1000.0794,-0.18,24.997,21.737,-0.0570636429157
1518254496.06,1000.0795,-0.08,25.0,21.737,-0.0564182111798
1518254497.06,1000.0795,-0.08,24.999,21.769,-0.0558394490736
1518254498.06,1000.0795,-0.08,25.002,21.737,-0.0562873992657
1518254499.06,1000.0795,-0.08,25.0,21.737,-0.0567353494578
1518254500.06,1000.0795,-0.08,25.002,21.737,-0.0571832996499
1518254501.06,1000.0795,-0.08,24.999,21.748,-0.0576312498421
1518254502.06,1000.0795,-0.08,25.002,21.737,-0.0591059123325
1518254503.06,1000.0795,-0.08,25.0,21.769,-0.0606472444527
1518254504.06,1000.0795,-0.08,25.002,21.748,-0.0622561177011
1518254505.06,1000.0795,-0.08,25.002,21.737,-0.0619457771108
1518254506.06,1000.0796,0.02,25.005,21.748,-0.0617029776487
1518254507.06,1000.0796,0.02,25.003,21.748,-0.0615268478164
1518254508.06,1000.0796,0.02,25.004,21.737,-0.0624432284137
1518254509.06,1000.0794,-0.18,25.002,21.769,-0.0634912052736
1518254510.06,1000.0794,-0.18,25.004,21.748,-0.0646707783963
1518254511.06,1000.0794,-0.18,25.001,21.758,-0.0650210336146
1518254512.06,1000.0794,-0.18,25.003,21.737,-0.0635143871318
1518254513.06,1000.0795,-0.08,25.0,21.758,-0.0620700527867
1518254514.06,1000.0795,-0.08,25.004,21.758,-0.0606854160839
1518254515.06,1000.0795,-0.08,25.003,21.758,-0.0642940296257
1518254516.06,1000.0794,-0.18,25.005,21.748,-0.0678956711802
1518254517.06,1000.0794,-0.18,25.002,21.769,-0.0714920837441
1518254518.06,1000.0794,-0.18,25.004,21.758,-0.0721364696819
1518254519.06,1000.0794,-0.18,25.0,21.748,-0.0728422962589
1518254520.06,1000.0794,-0.18,25.001,21.758,-0.0736086919768
1518254521.06,1000.0794,-0.18,24.999,21.758,-0.0763566136709
1518254522.06,1000.0794,-0.18,25.002,21.791,-0.0810869328397
1518254523.06,1000.0795,-0.08,25.0,21.748,-0.0858804356447
1518254524.06,1000.0795,-0.08,25.004,21.78,-0.0907397365809
1518254525.06,1000.0795,-0.08,25.002,21.769,-0.0897045707478
1518254526.06,1000.0796,0.02,25.005,21.758,-0.0887352030461
1518254527.06,1000.0796,0.02,25.0,21.758,-0.0878290189804
1518254528.06,1000.0796,0.02,25.0,21.769,-0.0909586569861
1518254529.07,1000.0796,0.02,24.996,21.726,-0.094149735631
1518254530.07,1000.0796,0.02,24.998,21.737,-0.0974031264135
1518254531.07,1000.0796,0.02,24.997,21.758,-0.100719700832
1518254532.06,1000.0796,0.02,25.001,21.737,-0.102046905788
1518254533.06,1000.0795,-0.08,24.999,21.78,-0.103305698118
