timestamp,LM399_PL7
1500241423.392,7151978.3
1500241426.744,7151979.1
1500241430.097,7151978.5
1500241433.449,7151978.8
1500241436.800,7151977.8
1500241440.153,7151978.0
1500241443.505,7151978.3
1500241446.857,7151977.0
1500241450.209,7151979.3
1500241453.561,7151979.8
1500241456.913,7151980.1
1500241460.265,7151979.9
1500241463.617,7151980.8
1500241466.969,7151980.8
1500241470.321,7151979.8
1500241473.674,7151978.8
1500241477.026,7151980.3
1500241480.378,7151978.8
1500241483.730,7151979.3
1500241487.082,7151979.1
1500241490.434,7151981.3
1500241493.786,7151979.3
1500241497.138,7151979.6
1500241500.490,7151979.6
1500241503.842,7151979.3
1500241507.194,7151979.3
1500241510.546,7151979.6
1500241513.899,7151978.8
1500241517.251,7151979.3
1500241520.603,7151980.3
1500241523.955,7151979.1
1500241527.307,7151978.8
1500241530.659,7151980.1
1500241534.011,7151979.3
1500241537.363,7151980.1
1500241540.715,7151979.8
1500241544.067,7151980.1
1500241547.419,7151980.6
1500241550.771,7151980.3
1500241554.123,7151980.6
1500241557.475,7151979.8
1500241560.828,7151979.6
1500241564.179,7151979.1
1500241567.532,7151979.1
1500241570.884,7151978.8
1500241574.236,7151977.8
1500241577.588,7151977.5
1500241580.940,7151978.3
1500241584.292,7151977.5
1500241587.644,7151978.0
1500241590.996,7151977.8
1500241594.348,7151977.0
1500241597.701,7151977.8
1500241601.053,7151979.6
1500241604.405,7151977.5
1500241607.757,7151978.8
1500241611.109,7151976.8
1500241614.461,7151977.5
1500241617.813,7151978.0
1500241621.165,7151977.3
1500241624.517,7151977.5
1500241627.869,7151978.0
1500241631.221,7151977.8
1500241634.573,7151978.8
1500241637.926,7151977.0
1500241641.278,7151977.5
1500241644.630,7151978.0
1500241647.982,7151979.8
1500241651.334,7151977.8
1500241654.686,7151978.5
1500241658.038,7151976.8
1500241661.390,7151978.5
1500241664.742,7151977.5
1500241668.094,7151978.3
1500241671.446,7151976.5
1500241674.799,7151976.8
1500241678.151,7151978.3
1500241681.503,7151978.5
1500241684.855,7151977.5
1500241688.207,7151978.8
1500241691.559,7151978.3
1500241694.911,7151978.3
1500241698.263,7151977.0
1500241701.615,7151977.0
1500241704.967,7151977.3
1500241708.319,7151977.5
1500241711.671,7151976.8
1500241715.023,7151977.8
1500241718.376,7151977.0
1500241721.728,7151973.7
1500241725.080,7151973.7
1500241728.432,7151978.3
1500241731.784,7151977.8
1500241735.136,7151978.5
1500241738.488,7151976.8
1500241741.840,7151978.8
1500241745.192,7151978.5
1500241748.544,7151978.3
1500241751.896,7151978.3
1500241755.249,7151977.5
1500241758.601,7151980.1
1500241761.952,7151978.0
1500241765.305,7151978.5
1500241768.657,7151977.8
1500241772.009,7151977.0
1500241775.361,7151977.0
1500241778.713,7151978.3
1500241782.065,7151978.0
1500241785.417,7151978.3
1500241788.769,7151977.0
1500241792.121,7151978.0
1500241795.473,7151979.1
1500241798.826,7151977.8
1500241802.178,7151978.5
1500241805.530,7151978.5
1500241808.882,7151978.3
1500241812.234,7151978.3
1500241815.586,7151977.8
1500241818.938,7151978.0
1500241822.290,7151977.8
1500241825.642,7151976.5
1500241828.994,7151979.1
1500241832.346,7151978.5
1500241835.699,7151978.0
1500241839.051,7151977.8
1500241842.403,7151979.3
1500241845.755,7151978.0
1500241849.107,7151977.5
1500241852.459,7151978.3
1500241855.811,7151979.1
1500241859.163,7151978.0
1500241862.515,7151978.8
1500241865.867,7151978.3
1500241869.219,7151979.1
1500241872.572,7151978.8
1500241875.924,7151979.6
1500241879.276,7151981.1
1500241882.628,7151981.8
1500241885.980,7151980.8
1500241889.332,7151980.1
1500241892.684,7151981.3
1500241896.036,7151980.6
1500241899.388,7151981.3
1500241902.740,7151980.3
1500241906.092,7151980.8
1500241909.444,7151979.8
1500241912.796,7151979.8
1500241916.149,7151979.3
1500241919.501,7151978.5
1500241922.853,7151979.1
1500241926.205,7151980.6
1500241929.557,7151980.3
1500241932.909,7151980.3
1500241936.261,7151979.8
1500241939.613,7151981.6
1500241942.965,7151979.6
1500241946.317,7151980.1
1500241949.669,7151980.6
1500241953.021,7151981.6
1500241956.374,7151981.1
1500241959.725,7151979.8
1500241963.078,7151980.8
1500241966.430,7151978.5
1500241969.782,7151979.6
1500241973.134,7151980.3
1500241976.486,7151979.6
1500241979.838,7151980.6
1500241983.190,7151980.1
1500241986.542,7151980.3
1500241989.894,7151980.3
1500241993.246,7151979.8
1500241996.598,7151980.6
1500241999.951,7151980.3
1500242003.303,7151980.3
1500242006.654,7151982.1
1500242010.007,7151981.1
1500242013.359,7151980.6
1500242016.711,7151981.1
1500242020.063,7151981.3
1500242023.415,7151981.3
1500242026.767,7151981.3
1500242030.119,7151981.3
1500242033.471,7151981.1
1500242036.823,7151981.6
1500242040.175,7151981.3
1500242043.528,7151981.1
1500242046.880,7151982.4
1500242050.232,7151982.9
1500242053.584,7151982.4
1500242056.936,7151981.1
1500242060.288,7151982.1
1500242063.640,7151981.8
1500242066.992,7151982.4
1500242070.344,7151982.4
1500242073.696,7151981.3
1500242077.048,7151981.6
1500242080.400,7151981.6
1500242083.752,7151981.6
1500242087.104,7151982.4
1500242090.457,7151981.8
1500242093.809,7151981.1
1500242097.160,7151980.3
1500242100.513,7151981.3
1500242103.865,7151980.6
1500242107.217,7151980.8
1500242110.569,7151979.1
1500242113.921,7151981.3
1500242117.273,7151979.8
1500242120.625,7151980.6
1500242123.977,7151980.3
1500242127.329,7151981.3
1500242130.682,7151981.2
1500242134.033,7151980.8
1500242137.385,7151980.3
1500242140.738,7151979.6
1500242144.089,7151980.6
1500242147.442,7151981.3
1500242150.794,7151982.1
1500242154.146,7151982.4
1500242157.498,7151981.3
1500242160.850,7151979.6
1500242164.202,7151980.3
1500242167.554,7151980.1
1500242170.906,7151979.1
1500242174.258,7151979.3
1500242177.611,7151978.8
1500242180.963,7151979.2
1500242184.315,7151979.3
1500242187.667,7151978.3
1500242191.019,7151979.8
1500242194.371,7151979.6
1500242197.723,7151980.1
1500242201.075,7151981.3
1500242204.427,7151980.8
1500242207.779,7151979.6
1500242211.131,7151980.1
1500242214.483,7151980.3
1500242217.835,7151980.6
1500242221.188,7151980.1
1500242224.540,7151980.3
1500242227.892,7151980.1
1500242231.244,7151981.1
1500242234.596,7151979.8
1500242237.948,7151980.1
1500242241.300,7151979.6
1500242244.652,7151979.6
1500242248.004,7151979.1
1500242251.356,7151979.1
1500242254.708,7151979.8
1500242258.060,7151978.8
1500242261.412,7151979.6
1500242264.765,7151979.6
1500242268.117,7151980.1
1500242271.469,7151982.4
1500242274.821,7151980.8
1500242278.173,7151979.8
1500242281.525,7151980.8
1500242284.877,7151977.8
1500242288.229,7151979.3
1500242291.581,7151980.3
1500242294.933,7151979.3
1500242298.285,7151981.3
1500242301.637,7151981.1
1500242304.990,7151980.8
1500242308.342,7151980.8
1500242311.694,7151980.3
1500242315.046,7151979.1
1500242318.398,7151980.1
1500242321.750,7151980.6
1500242325.102,7151979.8
1500242328.454,7151979.1
1500242331.806,7151979.3
1500242335.158,7151978.8
1500242338.510,7151978.3
1500242341.862,7151979.3
1500242345.214,7151979.1
1500242348.567,7151980.1
1500242351.919,7151978.8
1500242355.271,7151979.3
1500242358.623,7151980.1
1500242361.975,7151979.3
1500242365.327,7151979.1
1500242368.679,7151978.8
1500242372.031,7151979.3
1500242375.383,7151979.1
1500242378.735,7151978.5
1500242382.087,7151979.7
1500242385.440,7151978.3
1500242388.791,7151978.3
1500242392.144,7151979.1
1500242395.496,7151978.5
1500242398.848,7151977.5
1500242402.200,7151977.5
1500242405.552,7151977.5
1500242408.904,7151979.3
1500242412.256,7151977.0
1500242415.608,7151979.1
1500242418.960,7151977.5
1500242422.312,7151978.8
1500242425.665,7151978.0
1500242429.017,7151977.0
1500242432.369,7151977.8
1500242435.721,7151977.8
1500242439.073,7151978.0
1500242442.425,7151979.6
1500242445.777,7151979.6
1500242449.129,7151977.8
1500242452.481,7151978.3
1500242455.834,7151980.1
1500242459.185,7151978.8
1500242462.537,7151979.1
1500242465.890,7151978.3
1500242469.241,7151979.8
1500242472.594,7151978.0
1500242475.946,7151979.3
1500242479.298,7151979.8
1500242482.650,7151979.1
1500242486.002,7151978.8
1500242489.354,7151978.0
1500242492.706,7151978.0
1500242496.058,7151977.8
1500242499.410,7151977.0
1500242502.763,7151978.8
1500242506.115,7151979.3
1500242509.467,7151978.0
1500242512.819,7151978.3
1500242516.171,7151977.8
1500242519.523,7151977.5
1500242522.875,7151978.0
1500242526.227,7151979.1
1500242529.579,7151981.3
1500242532.931,7151981.8
1500242536.283,7151981.8
1500242539.635,7151981.6
1500242542.988,7151980.3
1500242546.340,7151981.8
1500242549.692,7151979.3
1500242553.044,7151980.3
1500242556.396,7151979.6
1500242559.748,7151981.6
1500242563.100,7151980.3
1500242566.452,7151979.6
1500242569.804,7151980.1
1500242573.156,7151979.3
1500242576.508,7151980.6
1500242579.860,7151979.8
1500242583.212,7151980.6
1500242586.564,7151978.0
1500242589.917,7151979.1
1500242593.269,7151978.5
1500242596.621,7151978.0
1500242599.973,7151980.1
1500242603.325,7151979.3
1500242606.677,7151981.6
1500242610.029,7151980.6
1500242613.381,7151980.6
1500242616.733,7151979.3
1500242620.085,7151979.1
1500242623.437,7151979.6
1500242626.790,7151978.3
1500242630.142,7151979.8
1500242633.493,7151979.1
1500242636.846,7151979.3
1500242640.198,7151977.8
1500242643.550,7151978.3
1500242646.902,7151979.6
1500242650.254,7151979.6
1500242653.606,7151979.6
1500242656.958,7151977.5
1500242660.310,7151979.3
1500242663.662,7151980.1
1500242667.014,7151978.5
1500242670.367,7151978.3
1500242673.719,7151980.1
1500242677.071,7151978.5
1500242680.423,7151979.1
1500242683.775,7151980.1
1500242687.127,7151979.3
1500242690.479,7151979.3
1500242693.831,7151979.1
1500242697.183,7151979.8
1500242700.535,7151979.8
1500242703.887,7151980.3
1500242707.240,7151979.6
1500242710.592,7151979.6
1500242713.943,7151978.8
1500242717.296,7151979.8
1500242720.648,7151980.3
1500242724.000,7151979.6
1500242727.352,7151980.3
1500242730.704,7151977.8
1500242734.056,7151978.8
1500242737.408,7151980.1
1500242740.760,7151978.8
1500242744.112,7151979.1
1500242747.464,7151978.5
1500242750.817,7151979.1
1500242754.169,7151978.3
1500242757.521,7151979.1
1500242760.873,7151979.3
1500242764.225,7151978.3
1500242767.577,7151978.5
1500242770.929,7151977.5
1500242774.281,7151977.8
1500242777.633,7151977.3
1500242780.985,7151978.0
1500242784.337,7151978.0
1500242787.690,7151978.8
1500242791.042,7151978.8
1500242794.394,7151978.0
1500242797.746,7151977.3
1500242801.098,7151977.8
1500242804.450,7151976.5
1500242807.802,7151977.3
1500242811.154,7151976.5
1500242814.506,7151976.3
1500242817.858,7151977.8
1500242821.210,7151978.0
1500242824.562,7151977.3
1500242827.915,7151978.8
1500242831.267,7151978.3
1500242834.619,7151978.3
1500242837.971,7151977.5
1500242841.323,7151978.0
1500242844.675,7151977.3
1500242848.027,7151978.7
1500242851.379,7151976.5
1500242854.731,7151977.8
1500242858.083,7151978.8
1500242861.435,7151978.3
1500242864.787,7151978.8
1500242868.140,7151977.8
1500242871.492,7151978.0
1500242874.844,7151977.0
1500242878.196,7151977.8
1500242881.548,7151977.5
1500242884.900,7151977.0
1500242888.252,7151977.0
1500242891.604,7151977.5
1500242894.956,7151977.8
1500242898.308,7151979.6
1500242901.660,7151978.5
1500242905.012,7151978.3
1500242908.365,7151978.8
1500242911.716,7151978.5
1500242915.069,7151979.3
1500242918.421,7151979.6
1500242921.773,7151980.1
1500242925.125,7151979.8
1500242928.477,7151980.1
1500242931.829,7151979.6
1500242935.181,7151978.5
1500242938.533,7151979.1
1500242941.885,7151979.1
1500242945.237,7151978.5
1500242948.590,7151978.8
1500242951.942,7151978.5
1500242955.294,7151978.8
1500242958.646,7151979.1
1500242961.998,7151978.3
1500242965.350,7151978.0
1500242968.702,7151978.0
1500242972.054,7151978.8
1500242975.406,7151978.0
1500242978.758,7151978.8
1500242982.110,7151980.6
1500242985.463,7151979.3
1500242988.815,7151979.3
1500242992.167,7151980.6
1500242995.519,7151979.3
1500242998.871,7151977.5
1500243002.223,7151978.8
1500243005.575,7151977.3
1500243008.927,7151976.5
1500243012.279,7151978.3
1500243015.631,7151976.8
1500243018.983,7151977.3
1500243022.336,7151978.3
1500243025.688,7151977.5
1500243029.040,7151978.3
1500243032.392,7151977.5
1500243035.744,7151978.3
1500243039.096,7151978.0
1500243042.448,7151978.5
1500243045.800,7151977.3
1500243049.152,7151977.0
1500243052.504,7151978.8
1500243055.856,7151978.5
1500243059.208,7151978.0
1500243062.560,7151978.8
1500243065.913,7151978.5
1500243069.265,7151978.8
1500243072.617,7151979.6
1500243075.970,7151978.8
1500243079.321,7151978.8
1500243082.673,7151978.8
1500243086.025,7151979.3
1500243089.377,7151978.8
1500243092.729,7151979.1
1500243096.081,7151979.8
1500243099.434,7151978.3
1500243102.786,7151978.5
1500243106.138,7151978.0
1500243109.490,7151978.3
1500243112.842,7151978.3
1500243116.194,7151978.0
1500243119.546,7151978.5
1500243122.898,7151977.0
1500243126.250,7151978.0
1500243129.602,7151978.8
1500243132.954,7151977.3
1500243136.306,7151978.5
1500243139.659,7151979.3
1500243143.011,7151978.5
1500243146.363,7151977.5
1500243149.715,7151979.8
1500243153.067,7151978.5
1500243156.419,7151978.8
1500243159.771,7151978.0
1500243163.123,7151977.8
1500243166.475,7151978.4
1500243169.827,7151978.5
1500243173.179,7151980.8
1500243176.531,7151979.8
1500243179.883,7151979.3
1500243183.236,7151980.6
1500243186.588,7151979.8
1500243189.940,7151979.3
1500243193.292,7151978.5
1500243196.644,7151977.0
1500243199.996,7151978.5
1500243203.348,7151978.8
1500243206.700,7151977.3
1500243210.052,7151978.3
1500243213.404,7151978.3
1500243216.756,7151977.5
1500243220.109,7151978.8
1500243223.461,7151978.0
1500243226.813,7151978.0
1500243230.165,7151977.8
1500243233.517,7151978.3
1500243236.869,7151978.5
1500243240.221,7151978.5
1500243243.573,7151979.3
1500243246.925,7151978.8
1500243250.277,7151978.3
1500243253.629,7151979.1
1500243256.982,7151980.3
1500243260.333,7151979.3
1500243263.686,7151977.8
1500243267.038,7151978.3
1500243270.390,7151977.8
1500243273.742,7151976.8
1500243277.094,7151976.3
1500243280.446,7151977.5
1500243283.798,7151978.0
1500243287.150,7151976.6
1500243290.502,7151976.5
1500243293.854,7151976.0
1500243297.206,7151978.3
1500243300.559,7151977.3
1500243303.911,7151977.0
1500243307.263,7151977.8
1500243310.615,7151978.0
1500243313.967,7151977.8
1500243317.319,7151978.3
1500243320.671,7151977.5
1500243324.023,7151976.3
1500243327.375,7151978.3
1500243330.727,7151977.0
1500243334.079,7151977.8
1500243337.432,7151980.1
1500243340.783,7151979.3
1500243344.136,7151978.5
1500243347.488,7151979.3
1500243350.840,7151979.3
1500243354.192,7151979.6
1500243357.544,7151979.8
1500243360.896,7151979.6
1500243364.248,7151980.1
1500243367.600,7151979.3
1500243370.952,7151980.8
1500243374.304,7151980.6
1500243377.656,7151981.1
1500243381.009,7151979.6
1500243384.361,7151981.6
1500243387.713,7151980.6
1500243391.065,7151980.1
1500243394.417,7151981.1
1500243397.769,7151981.6
1500243401.121,7151981.6
1500243404.473,7151980.1
1500243407.825,7151981.1
1500243411.177,7151982.1
1500243414.529,7151981.8
1500243417.881,7151981.3
1500243421.234,7151980.8
1500243424.585,7151981.1
1500243427.938,7151980.8
1500243431.290,7151980.3
1500243434.642,7151981.6
1500243437.994,7151981.1
1500243441.346,7151981.6
1500243444.698,7151981.6
1500243448.050,7151981.6
1500243451.402,7151980.5
1500243454.754,7151979.3
1500243458.106,7151979.6
1500243461.458,7151981.6
1500243464.810,7151980.6
1500243468.163,7151981.1
1500243471.515,7151979.8
1500243474.867,7151980.8
1500243478.219,7151980.6
1500243481.571,7151979.8
1500243484.923,7151980.3
1500243488.275,7151980.8
1500243491.627,7151980.6
1500243494.979,7151980.8
1500243498.331,7151980.6
1500243501.683,7151980.6
1500243505.035,7151979.3
1500243508.387,7151980.1
1500243511.740,7151978.5
1500243515.092,7151978.3
1500243518.444,7151978.5
1500243521.796,7151979.3
1500243525.148,7151978.3
1500243528.500,7151978.9
1500243531.852,7151978.5
1500243535.204,7151980.6
1500243538.556,7151978.8
1500243541.908,7151979.3
1500243545.260,7151979.1
1500243548.613,7151980.8
1500243551.964,7151979.8
1500243555.317,7151978.8
1500243558.669,7151978.3
1500243562.021,7151978.3
1500243565.373,7151979.1
1500243568.725,7151977.5
1500243572.077,7151977.8
1500243575.429,7151977.8
1500243578.781,7151979.3
1500243582.133,7151977.5
1500243585.485,7151978.5
1500243588.837,7151978.3
1500243592.190,7151979.8
1500243595.542,7151977.3
1500243598.893,7151978.5
1500243602.246,7151978.5
1500243605.598,7151979.1
1500243608.950,7151978.3
1500243612.302,7151977.0
1500243615.654,7151978.5
1500243619.006,7151979.1
1500243622.358,7151979.1
1500243625.710,7151978.0
1500243629.062,7151978.0
1500243632.415,7151976.1
1500243635.767,7151977.3
1500243639.119,7151978.5
1500243642.471,7151976.5
1500243645.823,7151978.3
1500243649.175,7151978.5
1500243652.527,7151979.1
1500243655.879,7151979.8
1500243659.231,7151978.8
1500243662.583,7151979.3
1500243665.935,7151979.6
1500243669.288,7151978.5
1500243672.640,7151979.1
1500243675.992,7151979.8
1500243679.343,7151978.8
1500243682.696,7151979.3
1500243686.048,7151978.3
1500243689.400,7151980.3
1500243692.752,7151980.3
1500243696.104,7151980.1
1500243699.456,7151980.3
1500243702.808,7151980.8
1500243706.160,7151980.1
1500243709.512,7151979.3
1500243712.864,7151979.6
1500243716.216,7151979.8
1500243719.569,7151977.5
1500243722.921,7151979.6
1500243726.273,7151978.8
1500243729.625,7151978.3
1500243732.977,7151978.5
1500243736.329,7151978.3
1500243739.681,7151979.3
1500243743.033,7151979.6
1500243746.385,7151979.1
1500243749.737,7151979.1
1500243753.089,7151979.3
1500243756.442,7151980.8
1500243759.794,7151979.6
1500243763.146,7151981.1
1500243766.498,7151981.3
1500243769.850,7151982.4
1500243773.202,7151980.8
1500243776.554,7151982.1
1500243779.906,7151981.3
1500243783.258,7151980.1
1500243786.610,7151982.1
1500243789.962,7151982.2
1500243793.314,7151982.6
1500243796.666,7151981.8
1500243800.019,7151982.4
1500243803.371,7151981.6
1500243806.723,7151982.1
1500243810.075,7151982.4
1500243813.427,7151981.6
1500243816.779,7151980.6
1500243820.131,7151980.6
1500243823.483,7151981.6
1500243826.835,7151980.8
1500243830.187,7151984.1
1500243833.539,7151983.1
1500243836.891,7151982.9
1500243840.244,7151982.6
1500243843.595,7151982.4
1500243846.948,7151982.4
1500243850.300,7151982.9
1500243853.652,7151982.6
1500243857.004,7151982.1
1500243860.356,7151981.1
1500243863.708,7151981.1
1500243867.060,7151982.1
1500243870.412,7151983.6
1500243873.764,7151983.1
1500243877.116,7151982.4
1500243880.468,7151981.1
1500243883.821,7151983.1
1500243887.173,7151984.1
1500243890.525,7151981.8
1500243893.877,7151981.6
1500243897.229,7151979.8
1500243900.581,7151979.1
1500243903.933,7151980.1
1500243907.285,7151980.3
1500243910.637,7151981.3
1500243913.989,7151980.8
1500243917.341,7151980.6
1500243920.693,7151979.8
1500243924.045,7151980.6
1500243927.398,7151980.3
1500243930.750,7151981.7
1500243934.102,7151982.4
1500243937.454,7151981.1
1500243940.806,7151981.1
1500243944.158,7151982.4
1500243947.510,7151981.1
1500243950.862,7151982.9
1500243954.214,7151982.1
1500243957.566,7151982.1
1500243960.918,7151981.1
1500243964.270,7151982.1
1500243967.622,7151982.9
1500243970.974,7151982.1
1500243974.327,7151983.6
1500243977.679,7151982.1
1500243981.031,7151982.1
1500243984.383,7151983.1
1500243987.735,7151983.1
1500243991.087,7151982.4
1500243994.439,7151982.4
1500243997.791,7151982.4
1500244001.143,7151979.8
1500244004.495,7151981.1
1500244007.847,7151980.8
1500244011.199,7151981.1
1500244014.551,7151981.6
1500244017.903,7151981.8
1500244021.256,7151982.6
1500244024.608,7151981.1
1500244027.960,7151981.8
1500244031.312,7151980.3
1500244034.664,7151982.1
1500244038.016,7151981.8
1500244041.368,7151981.6
1500244044.720,7151982.1
1500244048.072,7151980.3
1500244051.424,7151981.1
1500244054.776,7151980.3
1500244058.128,7151981.6
1500244061.481,7151980.8
1500244064.832,7151980.6
1500244068.185,7151980.6
1500244071.537,7151980.3
1500244074.889,7151980.6
1500244078.241,7151980.1
1500244081.593,7151981.8
1500244084.945,7151981.3
1500244088.297,7151981.1
1500244091.649,7151981.6
1500244095.001,7151981.1
1500244098.353,7151982.6
1500244101.705,7151980.1
1500244105.057,7151979.1
1500244108.410,7151979.3
1500244111.762,7151979.1
1500244115.114,7151979.1
1500244118.466,7151978.0
1500244121.818,7151978.3
1500244125.170,7151977.0
1500244128.522,7151979.1
1500244131.874,7151978.0
1500244135.226,7151979.3
1500244138.578,7151979.4
1500244141.931,7151978.8
1500244145.282,7151979.3
1500244148.635,7151980.1
1500244151.987,7151981.3
1500244155.339,7151982.9
1500244158.691,7151982.4
1500244162.043,7151982.1
1500244165.395,7151981.6
1500244168.747,7151981.6
1500244172.099,7151981.1
1500244175.451,7151981.3
1500244178.803,7151980.6
1500244182.155,7151981.1
1500244185.507,7151980.6
1500244188.859,7151980.8
1500244192.211,7151981.6
1500244195.564,7151981.6
1500244198.916,7151981.1
1500244202.268,7151980.8
1500244205.620,7151981.6
1500244208.972,7151980.3
1500244212.324,7151980.8
1500244215.676,7151982.1
1500244219.028,7151982.9
1500244222.380,7151982.9
1500244225.732,7151981.3
1500244229.084,7151982.6
1500244232.437,7151981.6
1500244235.788,7151982.4
1500244239.140,7151982.6
1500244242.493,7151981.6
1500244245.845,7151981.6
1500244249.197,7151982.6
1500244252.549,7151981.1
1500244255.901,7151981.3
1500244259.253,7151981.6
1500244262.605,7151982.6
1500244265.957,7151981.8
1500244269.309,7151981.6
1500244272.661,7151980.8
1500244276.013,7151981.8
1500244279.365,7151982.6
1500244282.718,7151981.6
1500244286.070,7151980.1
1500244289.422,7151979.8
1500244292.774,7151980.3
1500244296.126,7151980.3
1500244299.478,7151980.1
1500244302.830,7151980.8
1500244306.182,7151981.1
1500244309.535,7151979.8
1500244312.886,7151981.6
1500244316.238,7151981.1
1500244319.590,7151982.1
1500244322.943,7151981.1
1500244326.295,7151981.3
1500244329.647,7151980.8
1500244332.999,7151981.8
1500244336.351,7151981.8
1500244339.703,7151981.1
1500244343.055,7151981.6
1500244346.407,7151981.3
1500244349.759,7151981.6
1500244353.111,7151981.6
1500244356.463,7151981.3
1500244359.815,7151980.8
1500244363.167,7151980.1
1500244366.519,7151980.3
1500244369.872,7151980.3
1500244373.224,7151979.8
1500244376.576,7151981.1
1500244379.928,7151980.8
1500244383.280,7151980.8
1500244386.632,7151980.3
1500244389.984,7151980.6
1500244393.336,7151981.3
1500244396.688,7151980.6
1500244400.040,7151982.6
1500244403.392,7151981.3
1500244406.745,7151980.3
1500244410.097,7151981.6
1500244413.448,7151979.8
1500244416.801,7151980.3
1500244420.153,7151980.3
1500244423.505,7151980.1
1500244426.857,7151980.1
1500244430.209,7151981.8
1500244433.561,7151980.6
1500244436.913,7151981.3
1500244440.265,7151980.3
1500244443.617,7151980.6
1500244446.969,7151980.3
1500244450.322,7151981.3
1500244453.674,7151980.6
1500244457.026,7151980.6
1500244460.378,7151981.1
1500244463.730,7151981.1
1500244467.082,7151982.4
1500244470.434,7151982.1
1500244473.786,7151981.6
1500244477.138,7151980.8
1500244480.490,7151980.8
1500244483.842,7151981.8
1500244487.194,7151981.1
1500244490.546,7151981.3
1500244493.898,7151981.6
1500244497.251,7151981.8
1500244500.603,7151982.1
1500244503.955,7151981.1
1500244507.307,7151981.1
1500244510.659,7151983.4
1500244514.011,7151982.1
1500244517.363,7151982.4
1500244520.715,7151981.8
1500244524.067,7151982.1
1500244527.419,7151981.6
1500244530.771,7151982.6
1500244534.123,7151982.1
1500244537.476,7151983.6
1500244540.827,7151982.6
1500244544.180,7151984.1
1500244547.532,7151983.9
1500244550.884,7151982.6
1500244554.236,7151981.1
1500244557.588,7151981.6
1500244560.940,7151983.4
1500244564.292,7151983.4
1500244567.644,7151982.4
1500244570.996,7151981.8
1500244574.348,7151981.8
1500244577.700,7151982.1
1500244581.053,7151980.6
1500244584.405,7151981.7
1500244587.756,7151981.6
1500244591.109,7151980.3
1500244594.461,7151980.6
1500244597.813,7151980.6
1500244601.165,7151981.8
1500244604.517,7151982.6
1500244607.869,7151982.4
1500244611.221,7151982.6
1500244614.573,7151983.1
1500244617.925,7151983.1
1500244621.277,7151980.8
1500244624.629,7151980.8
1500244627.981,7151981.3
1500244631.334,7151980.6
1500244634.686,7151982.9
1500244638.038,7151981.6
1500244641.390,7151982.4
1500244644.742,7151981.8
1500244648.094,7151981.3
1500244651.446,7151981.8
1500244654.798,7151981.6
1500244658.150,7151980.3
1500244661.502,7151980.8
1500244664.854,7151979.3
1500244668.206,7151979.8
1500244671.559,7151982.4
1500244674.911,7151979.8
1500244678.263,7151980.6
1500244681.615,7151980.6
1500244684.967,7151979.3
1500244688.319,7151980.3
1500244691.671,7151978.0
1500244695.023,7151979.3
1500244698.375,7151979.6
1500244701.727,7151980.1
1500244705.079,7151979.1
1500244708.431,7151980.3
1500244711.784,7151980.8
1500244715.135,7151980.3
1500244718.488,7151979.1
1500244721.840,7151981.1
1500244725.192,7151981.1
1500244728.544,7151981.6
1500244731.896,7151980.1
1500244735.248,7151979.6
1500244738.600,7151978.8
1500244741.952,7151979.3
1500244745.304,7151979.6
1500244748.656,7151980.3
1500244752.008,7151979.6
1500244755.361,7151979.8
1500244758.713,7151980.8
1500244762.064,7151982.1
1500244765.417,7151981.1
1500244768.769,7151980.8
1500244772.121,7151979.3
1500244775.473,7151980.1
1500244778.825,7151981.1
1500244782.177,7151980.1
1500244785.529,7151980.3
1500244788.881,7151979.8
1500244792.233,7151979.6
1500244795.586,7151979.1
1500244798.938,7151978.8
1500244802.290,7151979.3
1500244805.642,7151980.1
1500244808.993,7151980.3
1500244812.346,7151977.8
1500244815.698,7151977.8
1500244819.050,7151977.5
1500244822.402,7151978.0
1500244825.754,7151977.8
1500244829.106,7151979.1
1500244832.458,7151978.8
1500244835.810,7151978.8
1500244839.162,7151978.5
1500244842.515,7151979.8
1500244845.867,7151979.3
1500244849.219,7151979.3
1500244852.571,7151979.6
1500244855.923,7151978.5
1500244859.275,7151978.3
1500244862.627,7151977.8
1500244865.979,7151979.1
1500244869.331,7151978.3
1500244872.683,7151976.8
1500244876.035,7151976.8
1500244879.387,7151978.5
1500244882.740,7151978.0
1500244886.092,7151978.0
1500244889.443,7151977.3
1500244892.796,7151977.5
1500244896.148,7151979.6
1500244899.500,7151976.8
1500244902.852,7151977.3
1500244906.204,7151977.3
1500244909.556,7151978.3
1500244912.908,7151979.1
1500244916.260,7151976.8
1500244919.612,7151978.3
1500244922.965,7151978.3
1500244926.317,7151977.0
1500244929.669,7151977.8
1500244933.021,7151977.8
1500244936.373,7151978.0
1500244939.725,7151976.8
1500244943.077,7151977.5
1500244946.429,7151978.0
1500244949.781,7151980.1
1500244953.133,7151979.6
1500244956.485,7151980.1
1500244959.837,7151979.8
1500244963.190,7151981.6
1500244966.542,7151980.3
1500244969.894,7151980.6
1500244973.246,7151980.6
1500244976.598,7151980.1
1500244979.950,7151979.3
1500244983.302,7151978.5
1500244986.654,7151977.8
1500244990.006,7151977.5
1500244993.358,7151977.8
1500244996.710,7151978.0
1500245000.062,7151977.8
1500245003.415,7151979.1
1500245006.766,7151977.8
1500245010.119,7151978.8
1500245013.471,7151977.5
1500245016.823,7151978.0
1500245020.175,7151978.3
1500245023.527,7151976.3
