timestamp,run5
1519747726.817,17527.704
1519747730.163,17527.406
1519747733.508,17527.139
1519747736.853,17526.251
1519747740.199,17527.853
1519747743.545,17528.043
1519747746.889,17528.822
1519747750.235,17529.252
1519747753.580,17529.564
1519747756.926,17529.698
1519747760.271,17529.706
1519747763.617,17530.074
1519747766.963,17530.200
1519747770.307,17529.660
1519747773.654,17528.491
1519747776.998,17530.347
1519747780.344,17529.711
1519747783.689,17529.564
1519747787.035,17529.458
1519747790.380,17528.563
1519747793.726,17529.635
1519747797.071,17530.611
1519747800.416,17529.749
1519747803.762,17530.020
1519747807.107,17529.374
1519747810.452,17530.849
1519747813.798,17530.413
1519747817.143,17531.351
1519747820.489,17530.081
1519747823.834,17530.735
1519747827.180,17530.978
1519747830.525,17531.189
1519747833.871,17530.745
1519747837.216,17530.107
1519747840.562,17529.729
1519747843.908,17530.477
1519747847.253,17530.079
1519747850.598,17530.575
1519747853.943,17530.461
1519747857.289,17530.902
1519747860.635,17530.307
1519747863.979,17531.085
1519747867.325,17530.327
1519747870.670,17530.221
1519747874.016,17529.470
1519747877.362,17529.171
1519747880.707,17529.029
1519747884.052,17529.060
1519747887.398,17529.663
1519747890.743,17528.530
1519747894.089,17527.412
1519747897.434,17527.602
1519747900.780,17527.830
1519747904.125,17528.008
1519747907.471,17527.032
1519747910.815,17526.364
1519747914.161,17527.349
1519747917.507,17526.805
1519747920.852,17527.101
1519747924.197,17528.522
1519747927.543,17526.264
1519747930.888,17525.053
1519747934.234,17527.073
1519747937.579,17528.038
1519747940.924,17526.998
1519747944.270,17530.172
1519747947.615,17528.189
1519747950.961,17529.164
1519747954.306,17528.680
1519747957.652,17529.797
1519747960.997,17529.617
1519747964.343,17529.972
1519747967.688,17528.814
1519747971.034,17529.118
1519747974.379,17529.235
1519747977.724,17530.819
1519747981.069,17533.255
1519747984.415,17532.943
1519747987.761,17533.026
1519747991.106,17533.716
1519747994.451,17533.029
1519747997.796,17532.532
1519748001.142,17533.163
1519748004.488,17531.762
1519748007.833,17531.954
1519748011.179,17532.177
1519748014.524,17530.748
1519748018.035,17529.420
1519748021.215,17531.070
1519748024.560,17531.496
1519748027.906,17531.098
1519748031.252,17532.666
1519748034.597,17531.531
1519748037.942,17531.283
1519748041.288,17532.149
1519748044.633,17531.214
1519748047.978,17528.180
1519748051.324,17530.152
1519748054.669,17530.357
1519748058.014,17528.842
1519748061.360,17531.523
1519748064.706,17530.325
1519748068.051,17530.408
1519748071.396,17530.031
1519748074.742,17531.508
1519748078.088,17530.940
1519748081.432,17531.004
1519748084.778,17531.065
1519748088.123,17530.659
1519748091.469,17531.810
1519748094.814,17531.792
1519748098.160,17531.485
1519748101.505,17531.136
1519748104.851,17531.049
1519748108.195,17531.417
1519748111.541,17531.417
1519748114.887,17531.379
1519748118.232,17530.915
1519748121.578,17531.572
1519748124.924,17530.743
1519748128.268,17531.310
1519748131.614,17531.592
1519748134.960,17532.388
1519748138.305,17531.508
1519748141.650,17531.848
1519748144.995,17532.263
1519748148.341,17532.248
1519748151.687,17532.010
1519748155.032,17532.400
1519748158.378,17532.309
1519748161.723,17531.947
1519748165.068,17532.030
1519748168.413,17532.208
1519748171.759,17533.531
1519748175.107,17532.892
1519748178.450,17532.403
1519748181.796,17532.431
1519748185.140,17532.053
1519748188.486,17530.469
1519748191.832,17531.878
1519748195.177,17532.753
1519748198.522,17532.715
1519748201.868,17531.615
1519748205.214,17532.758
1519748208.559,17531.469
1519748211.904,17533.102
1519748215.250,17531.772
1519748218.595,17532.684
1519748221.941,17533.113
1519748225.286,17532.492
1519748228.632,17533.267
1519748231.977,17532.552
1519748235.322,17532.821
1519748238.668,17532.748
1519748242.013,17532.943
1519748245.358,17531.478
1519748248.704,17530.629
1519748252.050,17531.721
1519748255.394,17532.015
1519748258.740,17533.006
1519748262.085,17531.016
1519748265.432,17532.598
1519748268.776,17534.124
1519748272.122,17531.997
1519748275.468,17529.911
1519748278.812,17529.526
1519748282.158,17531.419
1519748285.504,17533.115
1519748288.849,17531.179
1519748292.194,17532.289
1519748295.540,17531.635
1519748298.885,17532.109
1519748302.231,17532.008
1519748305.576,17532.284
1519748308.922,17531.209
1519748312.267,17530.857
1519748315.613,17530.763
1519748318.958,17532.046
1519748322.303,17532.623
1519748325.649,17530.845
1519748328.995,17531.987
1519748332.339,17534.030
1519748335.685,17532.679
1519748339.031,17533.105
1519748342.376,17532.558
1519748345.721,17533.222
1519748349.067,17532.778
1519748352.412,17532.228
1519748355.758,17532.089
1519748359.103,17531.384
1519748362.449,17532.218
1519748365.794,17531.982
1519748369.139,17531.181
1519748372.485,17530.892
1519748375.831,17530.875
1519748379.176,17530.094
1519748382.521,17529.805
1519748385.867,17530.370
1519748389.212,17528.538
1519748392.557,17528.071
1519748395.903,17526.632
1519748399.248,17525.334
1519748402.594,17525.570
1519748405.939,17526.104
1519748409.284,17524.723
1519748412.630,17525.368
1519748415.976,17525.572
1519748419.320,17525.061
1519748422.666,17525.419
1519748426.012,17524.843
1519748429.358,17524.529
1519748432.702,17524.585
1519748436.048,17524.577
1519748439.393,17525.144
1519748442.739,17525.476
1519748446.085,17525.336
1519748449.429,17524.447
1519748452.775,17524.111
1519748456.121,17524.790
1519748459.466,17524.196
1519748462.811,17524.178
1519748466.157,17524.415
1519748469.502,17525.850
1519748472.847,17524.399
1519748476.193,17524.625
1519748479.538,17524.546
1519748482.884,17524.245
1519748486.230,17524.234
1519748489.574,17524.415
1519748492.920,17523.785
1519748496.266,17524.419
1519748499.611,17524.135
1519748502.957,17523.898
1519748506.302,17523.561
1519748509.647,17523.427
1519748512.993,17523.827
1519748516.338,17524.900
1519748519.684,17525.103
1519748523.029,17523.466
1519748526.374,17525.339
1519748529.720,17524.793
1519748533.066,17524.968
1519748536.410,17525.121
1519748539.756,17526.477
1519748543.102,17526.994
1519748546.447,17526.338
1519748549.793,17526.723
1519748553.138,17526.226
1519748556.483,17525.093
1519748559.829,17525.151
1519748563.174,17524.804
1519748566.519,17523.242
1519748569.865,17524.361
1519748573.211,17524.231
1519748576.556,17524.235
1519748579.901,17523.922
1519748583.247,17525.264
1519748586.593,17525.018
1519748589.937,17525.250
1519748593.283,17524.010
1519748596.629,17525.208
1519748599.974,17524.871
1519748603.319,17525.774
1519748606.665,17525.883
1519748610.010,17525.815
1519748613.356,17525.164
1519748616.701,17525.898
1519748620.047,17525.833
1519748623.392,17525.679
1519748626.738,17526.183
1519748630.082,17526.194
1519748633.429,17525.139
1519748636.773,17525.451
1519748640.119,17524.206
1519748643.464,17524.755
1519748646.810,17525.382
1519748650.155,17525.443
1519748653.500,17525.638
1519748656.846,17525.651
1519748660.192,17527.002
1519748663.537,17526.481
1519748666.882,17524.925
1519748670.228,17525.362
1519748673.574,17526.876
1519748677.071,17528.122
1519748680.264,17527.833
1519748683.610,17527.435
1519748686.955,17527.966
1519748690.301,17525.613
1519748693.646,17528.195
1519748696.991,17528.287
1519748700.337,17527.670
1519748703.682,17527.886
1519748707.028,17530.512
1519748710.373,17530.094
1519748713.718,17530.287
1519748717.064,17531.075
1519748720.409,17531.252
1519748723.755,17531.701
1519748727.101,17532.758
1519748730.446,17533.064
1519748733.791,17532.765
1519748737.137,17532.484
1519748740.481,17533.021
1519748743.827,17532.717
1519748747.172,17533.407
1519748750.518,17533.470
1519748753.863,17534.382
1519748757.209,17533.422
1519748760.555,17533.343
1519748763.900,17533.660
1519748767.245,17533.290
1519748770.591,17533.153
1519748773.936,17533.118
1519748777.281,17533.635
1519748780.627,17534.436
1519748783.972,17534.405
1519748787.317,17534.907
1519748790.663,17534.337
1519748794.009,17534.190
1519748797.354,17533.774
1519748800.699,17532.205
1519748804.045,17532.078
1519748807.390,17532.613
1519748810.736,17533.217
1519748814.081,17532.408
1519748817.427,17533.637
1519748820.772,17533.944
1519748824.117,17534.106
1519748827.463,17533.698
1519748830.809,17533.832
1519748834.153,17533.896
1519748837.499,17533.490
1519748840.845,17533.495
1519748844.190,17532.451
1519748847.536,17532.380
1519748850.881,17532.618
1519748854.226,17532.167
1519748857.572,17533.153
1519748860.917,17534.291
1519748864.263,17534.157
1519748867.608,17534.570
1519748870.953,17534.494
1519748874.299,17534.841
1519748877.645,17534.849
1519748880.989,17532.958
1519748884.335,17534.484
1519748887.681,17534.109
1519748891.026,17534.017
1519748894.371,17534.920
1519748897.717,17534.177
1519748901.062,17535.110
1519748904.472,17534.228
1519748907.753,17534.111
1519748911.099,17531.952
1519748914.444,17533.019
1519748917.790,17532.955
1519748921.134,17531.726
1519748924.480,17531.392
1519748927.826,17532.973
1519748931.171,17532.499
1519748934.516,17532.504
1519748937.862,17532.768
1519748941.208,17534.134
1519748944.552,17533.500
1519748947.898,17532.773
1519748951.244,17532.897
1519748954.589,17533.181
1519748957.934,17533.151
1519748961.280,17532.509
1519748964.626,17533.108
1519748967.971,17530.849
1519748971.316,17530.340
1519748974.662,17531.957
1519748978.007,17532.890
1519748981.352,17533.004
1519748984.698,17533.959
1519748988.043,17533.870
1519748991.388,17533.366
1519748994.734,17533.277
1519748998.080,17533.627
1519749001.425,17533.840
1519749004.770,17533.199
1519749008.116,17533.493
1519749011.461,17532.999
1519749014.806,17532.973
1519749018.152,17533.173
1519749021.498,17531.716
1519749024.843,17531.605
1519749028.188,17531.817
1519749031.534,17530.487
1519749034.879,17531.209
1519749038.224,17531.414
1519749041.570,17531.369
1519749044.916,17531.280
1519749048.261,17531.361
1519749051.606,17531.209
1519749054.952,17531.392
1519749058.297,17531.371
1519749061.643,17530.923
1519749064.988,17530.814
1519749068.333,17530.601
1519749071.679,17529.967
1519749075.024,17530.020
1519749078.370,17530.071
1519749081.715,17530.426
1519749085.061,17532.215
1519749088.406,17530.621
1519749091.751,17530.499
1519749095.097,17529.709
1519749098.443,17529.143
1519749101.788,17528.986
1519749105.133,17530.269
1519749108.479,17529.369
1519749111.824,17529.617
1519749115.169,17530.540
1519749118.514,17530.175
1519749121.860,17530.175
1519749125.206,17529.802
1519749128.550,17530.342
1519749131.896,17529.202
1519749135.242,17529.658
1519749138.840,17529.498
1519749141.932,17529.268
1519749145.278,17528.768
1519749148.623,17529.719
1519749151.969,17529.503
1519749155.314,17531.280
1519749158.660,17530.702
1519749162.005,17531.024
1519749165.351,17531.830
1519749168.696,17531.338
1519749172.041,17530.550
1519749175.387,17530.545
1519749178.732,17530.925
1519749182.078,17532.076
1519749185.423,17531.858
1519749188.769,17531.843
1519749192.114,17531.574
1519749195.460,17531.506
1519749198.805,17531.708
1519749202.150,17531.125
1519749205.495,17531.085
1519749208.841,17531.947
1519749212.187,17531.341
1519749215.532,17530.956
1519749218.877,17530.109
1519749222.223,17531.967
1519749225.569,17532.912
1519749228.913,17531.597
1519749232.259,17531.650
1519749235.604,17531.181
1519749238.949,17531.566
1519749242.295,17532.446
1519749245.641,17532.509
1519749248.987,17532.228
1519749252.333,17531.574
1519749255.677,17532.872
1519749259.023,17532.613
1519749262.368,17531.620
1519749265.713,17531.807
1519749269.059,17531.166
1519749272.405,17531.416
1519749275.749,17530.325
1519749279.095,17529.146
1519749282.441,17528.208
1519749285.785,17529.957
1519749289.131,17531.957
1519749292.476,17532.367
1519749295.822,17532.664
1519749299.168,17532.451
1519749302.513,17532.558
1519749305.858,17532.677
1519749309.203,17531.787
1519749312.549,17532.238
1519749315.895,17531.696
1519749319.240,17531.518
1519749322.585,17530.900
1519749325.931,17531.536
1519749329.276,17532.309
1519749332.622,17531.812
1519749335.967,17531.387
1519749339.312,17530.755
1519749342.659,17530.672
1519749346.003,17529.995
1519749349.349,17530.502
1519749352.695,17530.373
1519749356.039,17528.791
1519749359.386,17528.771
1519749362.730,17530.058
1519749366.076,17527.254
1519749369.422,17525.936
1519749372.766,17526.293
1519749376.113,17527.240
1519749379.457,17526.904
1519749382.803,17526.594
1519749386.148,17525.366
1519749389.493,17526.608
1519749392.839,17526.300
1519749396.185,17527.052
1519749399.530,17528.213
1519749402.876,17528.512
1519749406.221,17527.691
1519749409.567,17528.125
1519749412.912,17527.433
1519749416.258,17526.691
1519749419.602,17526.947
1519749422.948,17527.739
1519749426.294,17526.287
1519749429.640,17526.442
1519749432.984,17527.022
1519749436.330,17527.734
1519749439.675,17526.728
1519749443.021,17527.368
1519749446.367,17528.236
1519749449.711,17528.933
1519749453.057,17528.317
1519749456.402,17529.610
1519749459.748,17528.764
1519749463.093,17528.885
1519749466.438,17525.799
1519749469.784,17525.933
1519749473.130,17526.760
1519749476.475,17527.057
1519749479.820,17527.466
1519749483.166,17528.261
1519749486.511,17528.510
1519749489.856,17528.636
1519749493.202,17528.337
1519749496.547,17529.103
1519749499.893,17529.442
1519749503.239,17529.947
1519749506.584,17530.170
1519749509.929,17530.259
1519749513.274,17529.382
1519749516.620,17528.624
1519749519.966,17529.465
1519749523.311,17529.010
1519749526.656,17528.967
1519749530.002,17529.473
1519749533.347,17531.333
1519749536.693,17533.741
1519749540.038,17531.004
1519749543.384,17531.475
1519749546.729,17531.399
1519749550.074,17531.085
1519749553.419,17530.304
1519749556.765,17529.714
1519749560.111,17529.911
1519749563.456,17530.466
1519749566.801,17530.183
1519749570.147,17530.535
1519749573.492,17530.885
1519749576.837,17531.379
1519749580.183,17531.267
1519749583.529,17529.894
1519749586.873,17529.579
1519749590.219,17528.211
1519749593.565,17529.136
1519749596.910,17528.768
1519749600.256,17529.688
1519749603.601,17529.339
1519749606.946,17528.419
1519749610.292,17528.720
1519749613.638,17527.977
1519749616.983,17526.753
1519749620.328,17526.637
1519749623.673,17527.263
1519749627.019,17526.063
1519749630.364,17526.542
1519749633.710,17526.170
1519749637.055,17526.657
1519749640.401,17525.535
1519749643.746,17523.937
1519749647.091,17525.675
1519749650.437,17525.415
1519749653.782,17524.803
1519749657.128,17524.552
1519749660.473,17524.879
1519749663.818,17526.118
1519749667.164,17525.739
1519749670.510,17526.182
1519749673.855,17525.802
1519749677.200,17525.764
1519749680.546,17526.392
1519749683.891,17526.615
1519749687.237,17525.779
1519749690.582,17526.235
1519749693.927,17528.109
1519749697.273,17528.675
1519749700.619,17527.995
1519749703.963,17527.762
1519749707.309,17529.057
1519749710.655,17528.125
1519749714.000,17527.273
1519749717.345,17529.146
1519749720.691,17528.223
1519749724.036,17528.913
1519749727.382,17529.090
1519749730.728,17528.819
1519749734.072,17528.216
1519749737.418,17528.663
1519749740.763,17527.967
1519749744.109,17529.123
1519749747.454,17529.263
1519749750.800,17528.824
1519749754.145,17529.468
1519749757.490,17529.731
1519749760.836,17529.440
1519749764.181,17528.789
1519749767.527,17527.752
1519749770.871,17528.008
1519749774.217,17527.773
1519749777.563,17528.895
1519749780.908,17528.834
1519749784.253,17528.497
1519749787.599,17528.809
1519749790.944,17528.444
1519749794.290,17528.353
1519749797.636,17528.337
1519749800.980,17530.869
1519749804.326,17528.809
1519749807.672,17532.099
1519749811.017,17530.274
1519749814.362,17530.532
1519749817.708,17529.676
1519749821.053,17528.530
1519749824.398,17530.023
1519749827.744,17530.243
1519749831.089,17530.352
1519749834.435,17529.263
1519749837.780,17528.783
1519749841.125,17528.862
1519749844.471,17528.908
1519749847.817,17528.173
1519749851.162,17529.252
1519749854.507,17528.553
1519749857.853,17528.854
1519749861.198,17529.326
1519749864.544,17528.751
1519749867.889,17529.009
1519749871.235,17529.807
1519749874.580,17528.865
1519749877.926,17528.048
1519749881.271,17530.548
1519749884.616,17530.165
1519749887.961,17529.551
1519749891.307,17529.070
1519749894.653,17527.203
1519749897.998,17527.085
1519749901.343,17526.766
1519749904.689,17527.389
1519749908.034,17527.823
1519749911.379,17528.918
1519749914.725,17529.159
1519749918.071,17528.809
1519749921.415,17528.956
1519749924.761,17529.987
1519749928.107,17529.164
1519749931.452,17527.853
1519749934.798,17523.591
1519749938.142,17525.182
1519749941.488,17524.695
1519749944.834,17523.522
1519749948.179,17524.419
1519749951.525,17525.309
1519749954.870,17525.168
1519749958.215,17524.862
1519749961.561,17525.105
1519749964.907,17526.085
1519749968.252,17526.307
1519749971.597,17526.286
1519749974.943,17525.875
1519749978.288,17525.924
1519749981.633,17525.693
1519749984.979,17526.130
1519749988.324,17524.747
1519749991.670,17524.091
1519749995.016,17523.907
1519749998.360,17523.693
1519750001.706,17523.638
1519750005.052,17524.229
1519750008.397,17524.411
1519750011.742,17525.358
1519750015.087,17525.393
1519750018.433,17524.134
1519750021.779,17522.515
1519750025.124,17521.170
1519750028.469,17521.978
1519750031.815,17522.519
1519750035.160,17522.276
1519750038.505,17522.353
1519750041.851,17521.091
1519750045.197,17523.087
1519750048.541,17523.404
1519750051.887,17520.359
1519750055.233,17523.699
1519750058.579,17522.597
1519750061.923,17523.160
1519750065.269,17521.991
1519750068.615,17525.841
1519750071.959,17524.489
1519750075.305,17522.918
1519750078.650,17522.822
1519750081.996,17522.804
1519750085.341,17522.769
1519750088.687,17523.286
1519750092.033,17523.243
1519750095.377,17523.044
1519750098.723,17523.376
1519750102.069,17523.139
1519750105.414,17523.474
1519750108.759,17523.769
1519750112.105,17524.342
1519750115.451,17523.354
1519750118.795,17522.316
1519750122.141,17523.519
1519750125.487,17522.836
1519750128.832,17523.680
1519750132.177,17522.708
1519750135.523,17524.152
1519750138.868,17523.585
1519750142.214,17523.913
1519750145.560,17523.987
1519750148.905,17524.124
1519750152.250,17524.105
1519750155.596,17524.370
1519750158.941,17523.961
1519750162.287,17524.996
1519750165.631,17524.685
1519750168.977,17525.200
1519750172.323,17524.890
1519750175.668,17524.620
1519750179.013,17524.884
1519750182.359,17524.475
1519750185.705,17524.625
1519750189.049,17525.966
1519750192.395,17525.502
1519750195.741,17525.416
1519750199.086,17524.903
1519750202.431,17523.220
1519750205.777,17524.994
1519750209.123,17525.149
1519750212.467,17523.657
1519750215.813,17522.273
1519750219.159,17522.597
1519750222.503,17523.819
1519750225.849,17523.752
1519750229.194,17523.228
1519750232.540,17523.546
1519750235.885,17522.707
1519750239.231,17524.267
1519750242.577,17523.921
1519750245.921,17523.565
1519750249.267,17523.410
1519750252.613,17522.768
1519750255.958,17522.567
1519750259.303,17522.087
1519750262.649,17523.013
1519750265.994,17522.813
1519750269.340,17523.195
1519750272.685,17522.257
1519750276.031,17523.652
1519750279.376,17522.875
1519750282.722,17523.358
1519750286.067,17522.460
1519750289.412,17522.401
1519750292.758,17523.642
1519750296.103,17521.955
1519750299.449,17522.400
1519750302.794,17523.027
1519750306.139,17522.101
1519750309.485,17523.591
1519750312.830,17522.949
1519750316.175,17522.821
1519750319.521,17522.276
1519750322.867,17522.614
1519750326.212,17522.366
1519750329.557,17523.745
1519750332.903,17523.819
1519750336.248,17523.337
1519750339.594,17523.282
1519750342.939,17523.501
1519750346.284,17524.209
1519750349.630,17523.569
1519750352.975,17522.637
1519750356.320,17523.813
1519750359.666,17522.687
1519750363.012,17523.500
1519750366.357,17523.193
1519750369.702,17523.614
1519750373.048,17523.192
1519750376.393,17523.847
1519750379.738,17524.727
1519750383.084,17525.383
1519750386.430,17525.653
1519750389.775,17526.137
1519750393.120,17525.668
1519750396.466,17524.664
1519750399.812,17525.869
1519750403.157,17526.125
1519750406.502,17526.037
1519750409.847,17526.338
1519750413.193,17526.289
1519750416.538,17525.315
1519750419.884,17523.577
1519750423.229,17524.936
1519750426.575,17524.136
1519750429.920,17523.224
1519750433.265,17524.318
1519750436.611,17525.814
1519750439.957,17525.381
1519750443.301,17524.999
1519750446.647,17525.656
1519750449.993,17525.795
1519750453.338,17525.377
1519750456.683,17524.765
1519750460.029,17524.860
1519750463.374,17525.571
1519750466.720,17526.376
1519750470.065,17525.700
1519750473.410,17526.812
1519750476.755,17525.348
1519750480.101,17526.151
1519750483.447,17526.008
1519750486.792,17525.435
1519750490.138,17526.497
1519750493.483,17526.365
1519750496.828,17527.189
1519750500.174,17527.106
1519750503.519,17527.128
1519750506.865,17526.466
1519750510.210,17527.458
1519750513.556,17527.179
1519750516.901,17526.619
1519750520.246,17527.139
1519750523.592,17526.591
1519750526.938,17525.828
1519750530.282,17526.642
1519750533.628,17526.918
1519750536.974,17526.971
1519750540.318,17527.078
1519750543.664,17526.908
1519750547.010,17527.055
1519750550.355,17527.354
1519750553.700,17527.438
1519750557.046,17528.163
1519750560.392,17527.719
1519750563.736,17528.386
1519750567.082,17528.576
1519750570.428,17527.863
1519750573.773,17526.986
1519750577.119,17526.761
1519750580.464,17526.667
1519750583.809,17526.586
1519750587.155,17527.618
1519750590.500,17527.727
1519750593.846,17528.315
1519750597.191,17528.439
1519750600.536,17528.165
1519750603.882,17527.372
1519750607.227,17527.683
1519750610.572,17527.863
1519750613.918,17527.998
1519750617.263,17528.695
1519750620.609,17528.036
1519750623.955,17527.291
1519750627.299,17527.306
1519750630.645,17527.296
1519750633.991,17527.552
1519750637.336,17525.676
1519750640.681,17528.348
1519750644.027,17530.697
1519750647.372,17529.792
1519750650.717,17529.845
1519750654.063,17530.682
1519750657.409,17530.555
1519750660.754,17529.430
1519750664.100,17529.356
1519750667.445,17529.050
1519750670.790,17528.130
1519750674.136,17527.101
1519750677.482,17528.198
1519750680.826,17528.520
1519750684.172,17528.413
1519750687.517,17527.760
1519750690.862,17527.398
1519750694.208,17527.564
1519750697.554,17528.505
1519750700.900,17529.110
1519750704.244,17530.342
1519750707.590,17529.496
1519750710.936,17529.668
1519750714.280,17530.066
1519750717.626,17529.655
1519750720.972,17529.093
1519750724.317,17528.275
1519750727.662,17526.206
1519750731.008,17526.502
1519750734.353,17528.609
1519750737.699,17529.065
1519750741.044,17528.880
1519750744.390,17529.146
1519750747.735,17528.758
1519750751.081,17527.960
1519750754.425,17528.089
1519750757.772,17529.113
1519750761.117,17529.617
1519750764.462,17528.507
1519750767.807,17528.104
1519750771.153,17527.188
1519750774.498,17526.213
1519750777.844,17526.667
1519750781.190,17525.075
