Timestamp,Resistance,PPM,Oven (C),Ambient (C),"Savitzky-Golay (151,2)"
1520722064.43,2003.3691,-0.4,24.979,21.683,-0.123402121392
1520722065.42,2003.3691,-0.4,24.981,21.673,-0.13520671273
1520722066.43,2003.3691,-0.4,24.988,21.662,-0.146907795971
1520722067.43,2003.3691,-0.4,25.014,21.673,-0.158505371114
1520722068.43,2003.3712,0.65,25.028,21.673,-0.169999438159
1520722069.43,2003.3712,0.65,25.035,21.673,-0.181389997106
1520722070.43,2003.3712,0.65,25.016,21.683,-0.192677047956
1520722071.43,2003.3706,0.35,24.995,21.694,-0.203860590708
1520722072.43,2003.3706,0.35,24.981,21.683,-0.214940625363
1520722073.43,2003.3706,0.35,24.981,21.694,-0.225917151919
1520722074.43,2003.3696,-0.15,24.985,21.694,-0.236790170378
1520722075.43,2003.3696,-0.15,25.006,21.705,-0.24755968074
1520722076.43,2003.3696,-0.15,25.026,21.705,-0.258225683004
1520722077.43,2003.3696,-0.15,25.041,21.705,-0.26878817717
1520722078.43,2003.3684,-0.75,25.033,21.694,-0.279247163238
1520722079.43,2003.3684,-0.75,25.012,21.705,-0.289602641209
1520722080.43,2003.3684,-0.75,24.983,21.716,-0.299854611082
1520722081.43,2003.3684,-0.75,24.979,21.716,-0.310003072858
1520722082.43,2003.3684,-0.75,24.98,21.705,-0.320048026535
1520722083.43,2003.3684,-0.75,24.99,21.694,-0.329989472116
1520722084.43,2003.3689,-0.5,25.012,21.726,-0.339827409598
1520722085.43,2003.3689,-0.5,25.039,21.726,-0.349561838983
1520722086.43,2003.3689,-0.5,25.039,21.716,-0.35919276027
1520722087.43,2003.3689,-0.5,25.029,21.694,-0.368720173459
1520722088.43,2003.3689,-0.5,24.992,21.726,-0.378144078551
1520722089.43,2003.3689,-0.5,24.98,21.726,-0.387464475545
1520722090.43,2003.3689,-0.5,24.979,21.737,-0.396681364442
1520722091.43,2003.3684,-0.75,24.982,21.726,-0.405794745241
1520722092.43,2003.3684,-0.75,24.994,21.716,-0.414804617942
1520722093.43,2003.3684,-0.75,25.024,21.737,-0.423710982545
1520722094.43,2003.3686,-0.65,25.039,21.748,-0.432513839051
1520722095.43,2003.3686,-0.65,25.041,21.737,-0.441213187459
1520722096.43,2003.3686,-0.65,25.012,21.748,-0.44980902777
1520722097.43,2003.3686,-0.65,24.986,21.758,-0.458301359982
1520722098.43,2003.3699,-0.0,24.979,21.758,-0.466690184098
1520722099.43,2003.3699,-0.0,24.979,21.769,-0.474975500115
1520722100.43,2003.3699,-0.0,24.981,21.78,-0.483157308035
1520722101.43,2003.3691,-0.4,24.997,21.758,-0.491235607857
1520722102.43,2003.3691,-0.4,25.019,21.758,-0.499210399582
1520722103.44,2003.3691,-0.4,25.037,21.78,-0.507081683208
1520722104.43,2003.3671,-1.4,25.032,21.78,-0.514849458738
1520722105.43,2003.3671,-1.4,25.012,21.78,-0.522513726169
1520722106.43,2003.3671,-1.4,24.982,21.791,-0.530074485503
1520722107.43,2003.3671,-1.4,24.979,21.801,-0.537531736739
1520722108.43,2003.3699,-0.0,24.978,21.801,-0.544885479878
1520722109.44,2003.3699,-0.0,24.98,21.78,-0.552135714918
1520722110.44,2003.3699,-0.0,24.985,21.769,-0.559282441862
1520722111.44,2003.3691,-0.4,25.006,21.78,-0.566325660707
1520722112.44,2003.3691,-0.4,25.02,21.801,-0.573265371455
1520722113.43,2003.3691,-0.4,25.028,21.791,-0.580101574105
1520722114.44,2003.3691,-0.4,25.011,21.791,-0.586834268658
1520722115.44,2003.3686,-0.65,24.992,21.791,-0.593463455112
1520722116.44,2003.3686,-0.65,24.98,21.812,-0.59998913347
1520722117.44,2003.3686,-0.65,24.98,21.812,-0.606411303729
1520722118.44,2003.3699,-0.0,24.981,21.823,-0.612729965891
1520722119.44,2003.3699,-0.0,24.996,21.812,-0.618945119955
1520722120.44,2003.3699,-0.0,25.015,21.812,-0.625056765922
1520722121.44,2003.3679,-1.0,25.034,21.812,-0.63106490379
1520722122.44,2003.3679,-1.0,25.029,21.801,-0.636969533562
1520722123.44,2003.3679,-1.0,25.012,21.823,-0.642770655235
1520722124.44,2003.3679,-1.0,24.983,21.823,-0.648468268811
1520722125.44,2003.3679,-1.0,24.979,21.812,-0.654062374289
1520722126.44,2003.3679,-1.0,24.979,21.834,-0.65955297167
1520722127.44,2003.3679,-1.0,24.984,21.823,-0.664940060953
1520722128.44,2003.3681,-0.9,24.999,21.844,-0.670223642138
1520722129.44,2003.3681,-0.9,25.029,21.823,-0.675403715225
1520722130.44,2003.3681,-0.9,25.039,21.834,-0.680480280215
1520722131.44,2003.3684,-0.75,25.039,21.823,-0.685453337107
1520722132.44,2003.3684,-0.75,25.007,21.844,-0.690322885902
1520722133.44,2003.3684,-0.75,24.984,21.834,-0.695088926599
1520722134.44,2003.3684,-0.75,24.978,21.834,-0.699751459198
1520722135.44,2003.3694,-0.25,24.979,21.855,-0.7043104837
1520722136.44,2003.3694,-0.25,24.983,21.844,-0.708766000103
1520722137.44,2003.3694,-0.25,25.008,21.844,-0.71311800841
1520722138.44,2003.3694,-0.25,25.03,21.844,-0.717366508618
1520722139.44,2003.3694,-0.25,25.043,21.844,-0.721511500729
