25.000,24.984,18.27,21.362
25.000,24.989,17.39,21.362
25.000,24.988,17.68,21.340
25.000,24.990,17.31,21.362
25.000,24.986,18.16,21.362
25.000,24.985,18.27,21.351
25.000,24.983,18.77,21.372
25.000,24.985,18.36,21.340
25.000,24.985,18.45,21.362
25.000,24.989,17.73,21.362
25.000,24.987,18.05,21.372
25.000,24.991,17.38,21.383
25.000,24.989,17.90,21.372
25.000,24.990,17.60,21.362
25.000,24.987,18.28,21.372
25.000,24.988,18.04,21.372
25.000,24.986,18.58,21.383
25.000,24.990,17.76,21.394
25.000,24.989,17.95,21.383
25.000,24.994,17.15,21.394
25.000,24.990,17.82,21.372
25.000,24.991,17.70,21.383
25.000,24.988,18.28,21.394
25.000,24.990,17.89,21.383
25.000,24.988,18.37,21.394
25.000,24.992,17.64,21.372
25.000,24.991,17.82,21.383
25.000,24.996,17.05,21.383
25.000,24.993,17.60,21.394
25.000,24.995,17.24,21.372
25.000,24.991,17.91,21.383
25.000,24.993,17.51,21.383
25.000,24.991,18.05,21.394
25.000,24.994,17.45,21.405
25.000,24.993,17.68,21.383
25.000,24.998,16.71,21.415
25.000,24.996,17.15,21.415
25.000,24.997,16.94,21.405
25.000,24.992,17.98,21.405
25.000,24.992,17.98,21.426
25.000,24.987,18.85,21.405
25.000,24.990,18.30,21.383
25.000,24.990,18.36,21.405
25.000,24.998,16.89,21.415
25.000,24.999,16.75,21.415
25.000,25.005,15.69,21.405
25.000,24.996,17.36,21.415
25.000,24.992,18.13,21.426
25.000,24.985,19.34,21.405
25.000,24.988,18.80,21.415
25.000,24.992,18.16,21.426
25.000,25.002,16.27,21.415
25.000,25.004,15.95,21.437
25.000,25.008,15.16,21.437
25.000,24.996,17.44,21.415
25.000,24.990,18.49,21.437
25.000,24.984,19.73,21.426
25.000,24.986,19.34,21.415
25.000,24.989,18.83,21.437
25.000,25.003,16.29,21.437
25.000,25.007,15.42,21.415
25.000,25.013,14.32,21.447
25.000,25.001,16.59,21.447
25.000,24.992,18.28,21.426
25.000,24.984,19.82,21.426
25.000,24.984,19.80,21.437
25.000,24.986,19.37,21.447
25.000,24.999,17.06,21.426
25.000,25.008,15.44,21.437
25.000,25.019,13.35,21.447
25.000,25.011,14.75,21.447
25.000,24.999,17.02,21.469
25.000,24.983,19.87,21.447
25.000,24.981,20.37,21.437
25.000,24.981,20.33,21.447
25.000,24.991,18.65,21.458
25.000,25.004,16.30,21.437
25.000,25.022,12.91,21.458
25.000,25.020,13.20,21.437
25.000,25.009,15.11,21.437
25.000,24.986,19.37,21.447
25.000,24.981,20.44,21.447
25.000,24.980,20.69,21.458
25.000,24.984,19.94,21.458
25.000,24.994,18.06,21.437
25.000,25.016,13.96,21.437
25.000,25.023,12.79,21.447
25.000,25.020,13.23,21.469
25.000,24.993,18.22,21.437
25.000,24.982,20.31,21.458
25.000,24.979,20.85,21.458
25.000,24.980,20.66,21.447
25.000,24.985,19.79,21.469
25.000,25.003,16.59,21.469
25.000,25.016,14.15,21.447
25.000,25.024,12.55,21.458
25.000,25.010,15.14,21.469
25.000,24.992,18.44,21.469
25.000,24.980,20.63,21.447
25.000,24.980,20.76,21.469
25.000,24.981,20.61,21.458
25.000,24.992,18.65,21.458
25.000,25.005,16.17,21.480
25.000,25.023,12.88,21.458
25.000,25.021,13.10,21.458
25.000,25.008,15.50,21.501
25.000,24.985,19.73,21.469
25.000,24.980,20.71,21.447
25.000,24.979,20.95,21.469
25.000,24.983,20.26,21.469
25.000,24.992,18.72,21.480
25.000,25.014,14.61,21.480
25.000,25.023,12.84,21.480
25.000,25.024,12.73,21.490
25.000,24.998,17.37,21.469
25.000,24.983,20.23,21.480
25.000,24.979,21.02,21.490
25.000,24.980,20.93,21.480
25.000,24.984,20.12,21.501
25.000,25.005,16.39,21.490
25.000,25.021,13.36,21.480
25.000,25.032,11.24,21.469
25.000,25.018,13.74,21.501
25.000,24.995,17.92,21.480
25.000,24.979,20.91,21.490
25.000,24.978,21.12,21.501
25.000,24.979,21.08,21.490
25.000,24.985,19.97,21.490
25.000,25.004,16.58,21.490
25.000,25.029,11.88,21.512
25.000,25.033,11.04,21.490
25.000,25.022,12.93,21.512
25.000,24.990,18.89,21.501
25.000,24.979,20.89,21.522
25.000,24.978,21.16,21.512
25.000,24.979,21.11,21.512
25.000,24.983,20.31,21.501
25.000,25.007,16.06,21.490
25.000,25.027,12.28,21.490
25.000,25.038,10.15,21.522
25.000,25.026,12.34,21.512
25.000,24.998,17.33,21.522
25.000,24.979,20.83,21.501
25.000,24.978,21.07,21.501
25.000,24.979,21.12,21.501
25.000,24.983,20.30,21.501
25.000,25.000,17.16,21.512
25.000,25.030,11.72,21.512
25.000,25.035,10.56,21.522
25.000,25.028,11.87,21.522
25.000,24.992,18.42,21.512
25.000,24.980,20.81,21.544
25.000,24.978,21.10,21.512
25.000,24.979,21.11,21.512
25.000,24.981,20.71,21.522
25.000,25.000,17.21,21.522
25.000,25.021,13.27,21.533
25.000,25.035,10.58,21.522
25.000,25.026,12.18,21.544
25.000,25.002,16.61,21.522
25.000,24.980,20.69,21.555
25.000,24.978,21.05,21.522
25.000,24.978,21.12,21.533
25.000,24.982,20.54,21.522
25.000,24.996,17.96,21.522
25.000,25.024,12.83,21.544
25.000,25.032,11.28,21.533
25.000,25.028,11.93,21.533
25.000,24.996,17.77,21.522
25.000,24.980,20.63,21.512
25.000,24.978,21.09,21.533
25.000,24.979,21.04,21.533
25.000,24.983,20.39,21.533
25.000,25.005,16.37,21.544
25.000,25.026,12.41,21.522
25.000,25.039,9.83,21.533
25.000,25.026,12.27,21.522
25.000,24.997,17.56,21.522
25.000,24.979,20.85,21.555
25.000,24.978,21.06,21.544
25.000,24.978,21.10,21.544
25.000,24.983,20.36,21.544
25.000,25.000,17.12,21.522
25.000,25.028,12.02,21.544
25.000,25.036,10.34,21.544
25.000,25.033,10.96,21.544
25.000,25.000,16.90,21.544
25.000,24.981,20.53,21.533
25.000,24.978,21.03,21.544
25.000,24.979,21.01,21.544
25.000,24.981,20.63,21.544
25.000,25.001,17.00,21.544
25.000,25.024,12.71,21.544
25.000,25.039,9.89,21.544
25.000,25.028,11.80,21.555
25.000,25.000,16.89,21.544
25.000,24.979,20.71,21.576
25.000,24.978,20.98,21.555
25.000,24.978,21.04,21.544
25.000,24.981,20.53,21.544
25.000,24.996,17.94,21.555
25.000,25.026,12.32,21.544
25.000,25.035,10.48,21.555
25.000,25.033,10.79,21.576
25.000,25.002,16.53,21.544
25.000,24.981,20.39,21.555
25.000,24.978,20.95,21.544
25.000,24.979,20.96,21.565
25.000,24.981,20.56,21.565
25.000,24.998,17.50,21.576
25.000,25.019,13.65,21.565
25.000,25.036,10.40,21.565
25.000,25.030,11.35,21.565
25.000,25.009,15.23,21.555
25.000,24.982,20.17,21.565
25.000,24.979,20.81,21.565
25.000,24.979,20.91,21.565
25.000,24.984,19.99,21.576
25.000,24.998,17.44,21.565
25.000,25.025,12.51,21.576
25.000,25.032,11.08,21.565
25.000,25.029,11.52,21.576
25.000,24.999,17.02,21.555
25.000,24.982,20.15,21.576
25.000,24.979,20.81,21.565
25.000,24.980,20.62,21.576
25.000,24.987,19.43,21.576
25.000,25.012,14.74,21.565
25.000,25.028,11.81,21.555
25.000,25.034,10.51,21.576
25.000,25.014,14.30,21.576
25.000,24.989,18.88,21.576
25.000,24.979,20.70,21.587
25.000,24.979,20.84,21.576
25.000,24.980,20.64,21.576
25.000,24.992,18.46,21.565
25.000,25.012,14.74,21.587
25.000,25.032,10.96,21.565
25.000,25.031,11.16,21.576
25.000,25.014,14.14,21.576
26.000,24.984,204.86,21.555
26.000,25.004,204.07,21.576
26.000,25.156,178.72,21.576
26.000,25.415,132.97,21.587
26.000,25.684,84.83,21.576
26.000,25.902,45.46,21.598
26.000,26.048,18.93,21.587
26.000,26.117,5.96,21.576
26.000,26.115,6.14,21.587
26.000,26.034,20.69,21.576
26.000,25.950,36.01,21.598
