timestamp,resistance,oven_c,ambient_c
1531042248.75,10548.5989,23.785131,21.333
1531042249.31,10548.8886,23.784509,21.333
1531042249.87,10549.056,23.784149,21.333
1531042250.43,10549.1732,23.783898,21.333
1531042251.02,10549.1931,23.783855,21.326
1531042251.58,10549.3066,23.783611,21.326
1531042252.14,10549.4232,23.783361,21.326
1531042252.7,10549.516,23.783161,21.326
1531042253.26,10549.5691,23.783047,21.326
1531042253.82,10549.6303,23.782916,21.326
1531042254.38,10549.8714,23.782398,21.328
1531042254.94,10549.7968,23.782558,21.328
1531042255.5,10549.8698,23.782402,21.328
1531042256.06,10550.2134,23.781664,21.328
1531042256.62,10550.0099,23.782101,21.328
1531042257.18,10550.0718,23.781968,21.336
1531042257.74,10550.1138,23.781878,21.336
1531042258.3,10550.1856,23.781724,21.336
1531042258.86,10550.3802,23.781306,21.336
1531042259.42,10550.3618,23.781345,21.336
1531042259.98,10550.5166,23.781013,21.336
1531042260.54,10550.566,23.780907,21.331
1531042261.1,10550.5593,23.780921,21.331
1531042261.65,10550.591,23.780853,21.331
1531042262.21,10550.5792,23.780878,21.331
1531042262.77,10550.7082,23.780601,21.331
1531042263.33,10550.7222,23.780571,21.329
1531042263.89,10550.8078,23.780388,21.329
1531042264.45,10550.8344,23.780330,21.329
1531042265.01,10550.9169,23.780153,21.329
1531042265.57,10550.8336,23.780332,21.329
1531042266.13,10550.8668,23.780261,21.329
1531042266.69,10550.8683,23.780258,21.33
1531042267.25,10550.8869,23.780218,21.33
1531042267.81,10551.01,23.779953,21.33
1531042268.37,10551.066,23.779833,21.33
1531042268.93,10551.1339,23.779687,21.33
1531042269.49,10551.2172,23.779509,21.333
1531042270.05,10551.2828,23.779368,21.333
1531042270.61,10551.3154,23.779298,21.333
1531042271.17,10551.3656,23.779190,21.333
1531042271.73,10551.4872,23.778929,21.333
1531042272.29,10551.4363,23.779038,21.333
1531042272.85,10551.5307,23.778836,21.332
1531042273.41,10551.5517,23.778790,21.332
1531042273.97,10551.5827,23.778724,21.332
1531042274.53,10551.6409,23.778599,21.332
1531042275.09,10551.7132,23.778444,21.332
1531042275.65,10551.8452,23.778160,21.333
1531042276.21,10551.8481,23.778154,21.333
1531042276.76,10552.0518,23.777717,21.333
1531042277.32,10551.9862,23.777858,21.333
1531042277.88,10552.0975,23.777619,21.333
1531042278.44,10552.2671,23.777255,21.333
1531042279.0,10552.1771,23.777448,21.33
1531042279.56,10552.2654,23.777258,21.33
1531042280.12,10552.3148,23.777152,21.33
1531042280.68,10552.5278,23.776695,21.33
1531042281.24,10552.3745,23.777024,21.33
1531042281.8,10552.4556,23.776850,21.331
1531042282.36,10552.5345,23.776681,21.331
1531042282.92,10552.5715,23.776601,21.331
1531042283.48,10552.7867,23.776139,21.331
1531042284.04,10553.0182,23.775642,21.331
1531042284.6,10552.9423,23.775805,21.331
1531042285.16,10552.932,23.775827,21.323
1531042285.72,10552.9154,23.775863,21.323
1531042286.28,10552.9759,23.775733,21.323
1531042286.84,10553.0636,23.775545,21.323
1531042287.4,10553.0879,23.775493,21.323
1531042287.96,10553.0142,23.775651,21.326
1531042288.52,10553.0968,23.775474,21.326
1531042289.08,10553.191,23.775271,21.326
1531042289.64,10553.1873,23.775279,21.326
1531042290.2,10553.2522,23.775140,21.326
1531042290.79,10553.2758,23.775089,21.331
1531042291.35,10553.2809,23.775078,21.331
1531042291.91,10553.3713,23.774884,21.331
1531042292.47,10553.4141,23.774792,21.331
1531042293.03,10553.4908,23.774628,21.331
1531042293.59,10553.5107,23.774585,21.331
1531042294.15,10553.3905,23.774843,21.325
1531042294.71,10553.5461,23.774509,21.325
1531042295.27,10553.5179,23.774570,21.325
1531042295.83,10553.5172,23.774571,21.325
1531042296.38,10553.6314,23.774326,21.325
1531042296.94,10553.5798,23.774437,21.324
1531042297.5,10553.5069,23.774593,21.324
1531042298.06,10553.5708,23.774456,21.324
1531042298.62,10553.6769,23.774228,21.324
1531042299.18,10553.8001,23.773964,21.324
1531042299.74,10553.8325,23.773894,21.324
1531042300.3,10553.9453,23.773652,21.318
1531042300.86,10553.8583,23.773839,21.318
1531042301.42,10553.6995,23.774180,21.318
1531042301.98,10553.7327,23.774109,21.318
1531042302.54,10553.9892,23.773558,21.318
1531042303.1,10554.0018,23.773531,21.309
1531042303.66,10553.9797,23.773578,21.309
1531042304.22,10553.9766,23.773585,21.309
1531042304.78,10553.9405,23.773663,21.309
1531042305.34,10554.0563,23.773414,21.309
1531042305.9,10554.1506,23.773212,21.309
1531042306.46,10554.2723,23.772950,21.314
1531042307.02,10554.1565,23.773199,21.314
1531042307.58,10554.2811,23.772932,21.314
1531042308.14,10554.3637,23.772754,21.314
1531042308.7,10554.422,23.772629,21.314
1531042309.26,10554.4374,23.772596,21.324
1531042309.82,10554.4264,23.772620,21.324
1531042310.38,10554.4951,23.772472,21.324
1531042310.94,10554.4656,23.772536,21.324
1531042311.5,10554.5401,23.772376,21.324
1531042312.05,10554.6301,23.772182,21.324
1531042312.61,10554.6559,23.772127,21.326
1531042313.17,10554.6477,23.772145,21.326
1531042313.73,10554.5395,23.772377,21.326
1531042314.29,10554.6302,23.772182,21.326
1531042314.85,10554.7673,23.771888,21.326
1531042315.41,10554.7098,23.772011,21.331
1531042315.97,10554.9413,23.771515,21.331
1531042316.53,10554.807,23.771803,21.331
1531042317.09,10554.8446,23.771722,21.331
1531042317.65,10554.9906,23.771409,21.331
1531042318.21,10555.1078,23.771157,21.331
1531042318.77,10555.1683,23.771027,21.35
1531042319.33,10555.169,23.771026,21.35
1531042319.89,10555.3492,23.770639,21.35
1531042320.45,10555.2754,23.770798,21.35
1531042321.01,10555.257,23.770837,21.35
1531042321.57,10555.1781,23.771006,21.359
1531042322.13,10555.2644,23.770821,21.359
1531042322.69,10555.3927,23.770546,21.359
1531042323.25,10555.4399,23.770445,21.359
1531042323.81,10555.5991,23.770103,21.359
1531042324.37,10555.7318,23.769818,21.359
1531042324.93,10555.6846,23.769919,21.359
1531042325.49,10555.6795,23.769930,21.359
1531042326.05,10555.8613,23.769540,21.359
1531042326.61,10555.8053,23.769660,21.359
1531042327.17,10555.8834,23.769493,21.359
1531042327.73,10556.0257,23.769187,21.363
1531042328.28,10556.0442,23.769148,21.363
1531042328.84,10556.176,23.768865,21.363
1531042329.4,10556.033,23.769172,21.363
1531042329.96,10556.0124,23.769216,21.363
1531042330.56,10556.0485,23.769139,21.369
1531042331.11,10556.0743,23.769083,21.369
1531042331.67,10556.0662,23.769101,21.369
1531042332.23,10556.0806,23.769070,21.369
1531042332.79,10556.1765,23.768864,21.369
1531042333.35,10556.1359,23.768951,21.369
1531042333.91,10556.2391,23.768730,21.371
1531042334.47,10556.2347,23.768739,21.371
1531042335.03,10556.332,23.768530,21.371
1531042335.59,10556.3946,23.768396,21.371
1531042336.15,10556.2944,23.768611,21.371
1531042336.71,10556.2524,23.768701,21.372
1531042337.27,10556.2693,23.768665,21.372
1531042337.83,10556.3998,23.768385,21.372
1531042338.39,10556.429,23.768322,21.372
1531042338.95,10556.3914,23.768403,21.372
1531042339.51,10556.4098,23.768363,21.372
1531042340.07,10556.4798,23.768213,21.383
1531042340.63,10556.6044,23.767946,21.383
1531042341.19,10556.5668,23.768026,21.383
1531042341.75,10556.6346,23.767881,21.383
1531042342.31,10556.639,23.767871,21.383
1531042342.87,10556.656,23.767835,21.398
1531042343.43,10556.6995,23.767742,21.398
1531042343.99,10556.7592,23.767614,21.398
1531042344.55,10556.7523,23.767628,21.398
1531042345.11,10556.7516,23.767630,21.398
1531042345.67,10556.8784,23.767358,21.398
1531042346.23,10556.7936,23.767540,21.395
1531042346.79,10557.0074,23.767081,21.395
1531042347.34,10556.9006,23.767310,21.395
1531042347.9,10556.9862,23.767126,21.395
1531042348.46,10557.0931,23.766897,21.395
1531042349.02,10557.0275,23.767038,21.392
1531042349.58,10557.113,23.766854,21.392
1531042350.14,10557.1919,23.766685,21.392
1531042350.7,10557.2003,23.766667,21.392
1531042351.26,10557.1738,23.766724,21.392
1531042351.82,10557.3353,23.766377,21.392
1531042352.38,10557.2977,23.766458,21.401
1531042352.94,10557.2969,23.766460,21.401
1531042353.5,10557.3118,23.766428,21.401
1531042354.06,10557.3465,23.766353,21.401
1531042354.62,10557.4305,23.766173,21.401
1531042355.18,10557.4534,23.766124,21.393
1531042355.74,10557.4836,23.766059,21.393
1531042356.3,10557.5116,23.765999,21.393
1531042356.86,10557.545,23.765928,21.393
1531042357.42,10557.5634,23.765888,21.393
1531042357.98,10557.7057,23.765583,21.393
1531042358.54,10557.7426,23.765504,21.401
1531042359.1,10557.8141,23.765350,21.401
1531042359.66,10558.0488,23.764847,21.401
1531042360.22,10558.1107,23.764714,21.401
1531042360.78,10557.9839,23.764986,21.401
1531042361.34,10557.936,23.765089,21.408
1531042361.9,10557.9876,23.764978,21.408
1531042362.46,10557.9957,23.764961,21.408
1531042363.01,10558.1101,23.764715,21.408
1531042363.57,10558.1167,23.764701,21.408
1531042364.13,10558.1705,23.764586,21.408
1531042364.69,10558.1742,23.764578,21.406
1531042365.25,10558.2472,23.764421,21.406
1531042365.81,10558.2044,23.764513,21.406
1531042366.37,10558.214,23.764492,21.406
1531042366.93,10558.2339,23.764450,21.406
1531042367.49,10558.2774,23.764356,21.402
1531042368.05,10558.3349,23.764233,21.402
1531042368.61,10558.4057,23.764081,21.402
1531042369.17,10558.3266,23.764251,21.402
1531042369.73,10558.3318,23.764240,21.402
1531042370.34,10558.4401,23.764007,21.401
1531042370.9,10558.48,23.763922,21.401
1531042371.46,10558.5721,23.763724,21.401
1531042372.02,10558.5561,23.763758,21.401
1531042372.58,10558.4845,23.763912,21.401
1531042373.14,10558.5605,23.763749,21.401
1531042373.7,10558.5288,23.763817,21.399
1531042374.26,10558.5937,23.763678,21.399
1531042374.82,10558.5878,23.763690,21.399
1531042375.37,10558.6786,23.763496,21.399
1531042375.93,10558.6675,23.763519,21.399
1531042376.49,10558.6041,23.763655,21.407
1531042377.05,10558.7169,23.763413,21.407
1531042377.61,10558.7258,23.763394,21.407
1531042378.17,10559.0702,23.762655,21.407
1531042378.73,10558.8321,23.763166,21.407
1531042379.29,10558.9279,23.762961,21.407
1531042379.85,10559.1985,23.762380,21.408
1531042380.41,10559.0016,23.762803,21.408
1531042380.97,10559.0798,23.762635,21.408
1531042381.53,10559.0447,23.762710,21.408
1531042382.09,10559.0794,23.762636,21.408
1531042382.65,10559.0668,23.762663,21.404
1531042383.21,10559.1619,23.762459,21.404
1531042383.77,10559.1177,23.762554,21.404
1531042384.33,10559.2099,23.762356,21.404
1531042384.89,10559.2483,23.762273,21.404
1531042385.45,10559.2696,23.762228,21.404
1531042386.01,10559.3094,23.762142,21.405
1531042386.57,10559.2903,23.762183,21.405
1531042387.13,10559.3603,23.762033,21.405
1531042387.69,10559.3919,23.761965,21.405
1531042388.25,10559.4074,23.761932,21.405
