timestamp,temp_c
1512782823.002,21.5429
1512782824.001,21.5536
1512782825.001,21.5429
1512782826.000,21.5429
1512782827.000,21.5322
1512782827.999,21.5429
1512782828.999,21.5322
1512782829.998,21.5429
1512782831.002,21.5536
1512782832.001,21.5749
1512782833.001,21.5429
1512782834.000,21.5536
1512782835.000,21.5642
1512782835.999,21.5642
1512782836.999,21.5429
1512782837.998,21.5536
1512782838.998,21.5642
1512782839.997,21.5642
1512782840.997,21.5536
1512782841.996,21.5536
1512782843.000,21.5536
1512782843.999,21.5642
1512782844.999,21.5642
1512782845.998,21.5963
1512782846.998,21.5536
1512782847.998,21.5856
1512782848.997,21.6070
1512782849.997,21.5963
1512782850.996,21.6284
1512782851.996,21.5963
1512782852.995,21.5963
1512782853.995,21.5963
1512782854.994,21.5856
1512782855.998,21.6070
1512782856.997,21.6070
1512782857.997,21.6070
1512782858.996,21.6070
1512782859.996,21.6284
1512782860.995,21.6177
1512782861.995,21.6177
1512782862.994,21.6177
1512782863.994,21.6284
1512782864.993,21.6391
1512782865.993,21.6177
1512782866.992,21.6284
1512782867.996,21.6284
1512782868.991,21.6177
1512782869.995,21.6177
1512782870.994,21.6177
1512782871.994,21.6177
1512782872.993,21.6070
1512782873.993,21.6284
1512782874.992,21.6070
1512782875.992,21.6177
1512782876.992,21.6070
1512782877.991,21.6070
1512782878.990,21.5963
1512782879.994,21.5963
1512782880.989,21.5963
1512782881.993,21.5963
1512782882.992,21.5963
1512782883.992,21.5856
1512782884.991,21.6070
1512782885.991,21.5963
1512782886.991,21.5963
1512782887.990,21.5963
1512782888.989,21.5963
1512782889.989,21.5856
1512782890.989,21.5963
1512782891.988,21.5963
1512782892.988,21.5963
1512782893.987,21.5749
1512782894.991,21.5642
1512782895.990,21.5856
1512782896.990,21.5856
1512782897.989,21.5749
1512782898.989,21.5536
1512782899.988,21.5536
1512782900.988,21.5536
1512782901.987,21.5642
1512782902.987,21.5642
1512782903.986,21.5642
1512782904.990,21.5536
1512782905.985,21.5536
1512782906.989,21.5322
1512782907.988,21.5536
1512782908.988,21.5536
1512782909.987,21.5536
1512782910.987,21.5642
1512782911.986,21.5963
1512782912.986,21.5963
1512782913.985,21.5749
1512782914.985,21.5856
1512782915.984,21.5749
1512782916.984,21.5642
1512782917.983,21.5749
1512782918.983,21.5749
1512782919.986,21.5749
1512782920.986,21.5963
1512782921.985,21.5536
1512782922.985,21.5642
1512782923.985,21.5642
1512782924.984,21.5642
1512782925.984,21.5642
1512782926.983,21.5642
1512782927.983,21.5749
1512782928.982,21.5963
1512782929.982,21.5749
1512782930.981,21.5536
1512782931.985,21.5642
1512782932.984,21.5642
1512782933.984,21.5429
1512782934.983,21.5536
1512782935.983,21.5642
1512782936.982,21.5536
1512782937.982,21.5536
1512782938.981,21.5536
1512782939.981,21.5536
1512782940.980,21.5536
1512782941.980,21.5536
1512782942.979,21.5536
1512782943.983,21.5429
1512782944.982,21.5536
1512782945.982,21.5536
1512782946.981,21.5536
1512782947.981,21.5536
1512782948.980,21.5429
1512782949.980,21.5322
1512782950.979,21.5322
1512782951.979,21.5322
1512782952.978,21.5322
1512782953.978,21.5429
1512782954.978,21.5322
1512782955.977,21.5215
1512782956.980,21.5322
1512782957.976,21.5108
1512782958.979,21.5215
1512782959.979,21.5108
1512782960.979,21.5108
1512782961.978,21.5001
1512782962.977,21.5215
1512782963.977,21.5215
1512782964.976,21.5108
1512782965.976,21.5322
1512782966.976,21.5108
1512782967.975,21.5322
1512782968.979,21.5215
1512782969.974,21.5322
1512782970.977,21.5215
1512782971.977,21.5322
1512782972.977,21.5322
1512782973.976,21.5322
1512782974.976,21.5322
1512782975.975,21.5322
1512782976.975,21.5322
1512782977.974,21.5322
1512782978.974,21.5215
1512782979.973,21.5322
1512782980.973,21.5322
1512782981.972,21.5429
1512782982.972,21.5322
1512782983.975,21.5215
1512782984.975,21.5215
1512782985.974,21.5322
1512782986.974,21.5108
1512782987.973,21.5215
1512782988.973,21.5215
1512782989.972,21.5108
1512782990.972,21.5215
1512782991.971,21.5108
1512782992.971,21.5322
1512782993.970,21.5322
1512782994.970,21.5108
1512782995.973,21.5536
1512782996.973,21.5322
1512782997.972,21.5429
1512782998.972,21.5001
1512782999.972,21.5215
1512783000.971,21.5322
1512783001.970,21.5215
1512783002.970,21.5108
1512783003.969,21.5429
1512783004.969,21.5215
1512783005.969,21.5215
1512783006.968,21.5322
1512783007.972,21.5215
1512783008.971,21.5215
1512783009.971,21.5001
1512783010.970,21.5108
1512783011.970,21.5001
1512783012.969,21.5001
1512783013.969,21.5108
1512783014.968,21.5322
1512783015.968,21.5108
1512783016.967,21.5001
1512783017.967,21.5108
1512783018.966,21.5001
1512783019.966,21.5001
1512783020.969,21.4894
1512783021.965,21.4894
1512783022.968,21.4787
1512783023.968,21.5001
1512783024.967,21.5322
1512783025.967,21.5001
1512783026.966,21.5108
1512783027.966,21.4894
1512783028.965,21.5215
1512783029.965,21.5108
1512783030.964,21.5001
1512783031.964,21.5108
1512783032.967,21.5001
1512783033.967,21.5108
1512783034.966,21.5001
1512783035.966,21.5001
1512783036.965,21.4894
1512783037.965,21.5001
1512783038.964,21.5001
1512783039.964,21.5001
1512783040.963,21.5001
1512783041.963,21.5001
1512783042.962,21.4894
1512783043.962,21.5001
1512783044.962,21.4894
1512783045.965,21.4894
1512783046.961,21.4894
1512783047.964,21.5001
1512783048.964,21.4894
1512783049.963,21.5001
1512783050.963,21.4894
1512783051.962,21.4894
1512783052.962,21.5001
1512783053.961,21.5001
1512783054.961,21.5108
1512783055.960,21.5001
1512783056.960,21.5108
1512783057.963,21.5322
1512783058.959,21.5001
1512783059.962,21.5322
1512783060.962,21.5215
1512783061.961,21.5001
1512783062.961,21.5215
1512783063.960,21.5108
1512783064.960,21.5108
1512783065.959,21.5108
1512783066.959,21.5108
1512783067.958,21.5001
1512783068.958,21.5108
1512783069.957,21.5215
1512783070.957,21.5108
