timestamp,run1-ltz1000-4-to-3
1517304019.090,17492.387
1517304022.431,17492.578
1517304025.788,17492.440
1517304029.128,17492.922
1517304032.470,17492.962
1517304035.826,17492.919
1517304039.167,17492.977
1517304042.508,17493.008
1517304045.848,17492.736
1517304049.205,17492.721
1517304052.547,17492.840
1517304055.887,17493.009
1517304059.243,17493.119
1517304062.585,17492.719
1517304065.925,17492.639
1517304069.266,17492.937
1517304072.623,17492.663
1517304075.964,17492.862
1517304079.305,17493.113
1517304082.662,17493.148
1517304086.002,17493.383
1517304089.343,17493.482
1517304092.684,17493.304
1517304096.041,17493.184
1517304099.382,17493.482
1517304102.723,17493.659
1517304106.079,17493.659
1517304109.420,17493.409
1517304112.761,17493.250
1517304116.102,17493.223
1517304119.459,17492.976
1517304122.799,17493.342
1517304126.140,17493.536
1517304129.497,17493.407
1517304132.838,17493.995
1517304136.178,17494.237
1517304139.519,17494.029
1517304142.876,17494.201
1517304146.217,17494.371
1517304149.558,17493.701
1517304152.915,17493.963
1517304156.256,17494.072
1517304159.596,17493.526
1517304162.937,17493.019
1517304166.294,17493.099
1517304169.635,17492.785
1517304172.976,17492.512
1517304176.332,17492.636
1517304179.673,17493.147
1517304183.014,17493.385
1517304186.356,17493.028
1517304189.712,17493.075
1517304193.053,17493.376
1517304196.393,17493.155
1517304199.750,17492.748
1517304203.091,17492.256
1517304206.432,17492.792
1517304209.773,17493.218
1517304213.129,17493.145
1517304216.470,17492.710
1517304219.811,17492.317
1517304223.168,17492.543
1517304226.508,17492.492
1517304229.849,17492.442
1517304233.191,17492.682
1517304236.547,17492.728
1517304239.888,17492.896
1517304243.229,17492.325
1517304246.586,17492.905
1517304249.926,17492.496
1517304253.267,17492.347
1517304256.608,17492.548
1517304259.965,17492.265
1517304263.306,17492.425
1517304266.647,17492.664
1517304270.003,17492.181
1517304273.344,17492.502
1517304276.685,17492.122
1517304280.026,17492.197
1517304283.382,17492.375
1517304286.723,17491.720
1517304290.064,17492.037
1517304293.421,17492.185
1517304296.762,17492.164
1517304300.103,17492.288
1517304303.459,17492.270
1517304306.800,17492.109
1517304310.141,17492.507
1517304313.482,17492.643
1517304316.839,17491.963
1517304320.179,17492.192
1517304323.520,17492.439
1517304326.877,17492.279
1517304330.218,17491.377
1517304333.559,17492.583
1517304336.899,17491.914
1517304340.256,17492.156
1517304343.597,17492.099
1517304346.938,17491.734
1517304350.294,17491.813
1517304353.635,17491.732
1517304356.976,17491.530
1517304360.317,17490.629
1517304363.673,17490.970
1517304367.014,17491.313
1517304370.355,17491.582
1517304373.712,17491.439
1517304377.053,17491.520
1517304380.394,17491.457
1517304383.735,17491.590
1517304387.091,17492.297
1517304390.432,17492.208
1517304393.773,17492.065
1517304397.130,17492.142
1517304400.470,17492.662
1517304403.811,17492.721
1517304407.152,17492.061
1517304410.509,17491.759
1517304413.850,17491.694
1517304417.191,17491.662
1517304420.548,17491.636
1517304423.888,17491.790
1517304427.229,17491.913
1517304430.570,17491.587
1517304433.927,17491.800
1517304437.268,17491.525
1517304440.609,17492.240
1517304443.965,17492.142
1517304447.306,17492.108
1517304450.647,17492.118
1517304453.988,17492.242
1517304457.345,17491.918
1517304460.685,17491.922
1517304464.027,17490.977
1517304467.383,17491.334
1517304470.724,17491.307
1517304474.065,17490.876
1517304477.406,17490.936
1517304480.763,17492.226
1517304484.104,17492.586
1517304487.445,17492.349
1517304490.801,17492.496
1517304494.142,17492.619
1517304497.483,17492.867
1517304500.824,17492.744
1517304504.180,17492.887
1517304507.521,17492.863
1517304510.862,17492.691
1517304514.219,17491.795
1517304517.559,17491.904
1517304520.900,17492.076
1517304524.257,17492.174
1517304527.598,17491.991
1517304530.939,17492.136
1517304534.280,17491.934
1517304537.637,17491.957
1517304540.978,17491.927
1517304544.318,17492.114
1517304547.659,17492.123
1517304551.016,17491.858
1517304554.357,17491.920
1517304557.698,17491.649
1517304561.055,17492.019
1517304564.395,17491.669
1517304567.736,17491.502
1517304571.077,17491.538
1517304574.434,17492.205
1517304577.775,17492.404
1517304581.116,17492.435
1517304584.472,17491.834
1517304587.813,17490.658
1517304591.154,17490.457
1517304594.510,17490.597
1517304597.851,17490.957
1517304601.192,17490.364
1517304604.533,17490.094
1517304607.890,17489.680
1517304611.231,17489.749
1517304614.572,17489.559
1517304617.928,17489.672
1517304621.269,17489.491
1517304624.610,17489.914
1517304627.951,17490.353
1517304631.308,17489.420
1517304634.649,17489.520
1517304637.990,17489.169
1517304641.346,17488.638
1517304644.687,17489.069
1517304648.028,17489.258
1517304651.369,17488.789
1517304654.726,17488.561
1517304658.066,17488.314
1517304661.407,17488.496
1517304664.764,17488.644
1517304668.105,17488.363
1517304671.446,17488.551
1517304674.787,17488.554
1517304678.143,17488.643
1517304681.484,17488.663
1517304684.825,17488.727
1517304688.182,17488.681
1517304691.523,17488.961
1517304694.864,17488.889
1517304698.205,17488.810
1517304701.561,17488.762
1517304704.902,17488.732
1517304708.243,17488.544
1517304711.600,17488.746
1517304714.940,17488.847
1517304718.281,17488.568
1517304721.622,17489.208
1517304724.979,17489.069
1517304728.320,17489.084
1517304731.661,17488.713
1517304735.017,17489.049
1517304738.358,17489.298
1517304741.699,17489.154
1517304745.040,17488.917
1517304748.397,17489.049
1517304751.738,17489.278
1517304755.079,17488.872
1517304758.436,17488.793
1517304761.777,17488.788
1517304765.117,17488.781
1517304768.458,17488.947
1517304771.815,17489.012
1517304775.156,17488.487
1517304778.497,17488.704
1517304781.853,17487.679
1517304785.194,17487.940
1517304788.535,17488.239
1517304791.876,17489.611
1517304795.233,17489.258
1517304798.573,17488.879
1517304801.915,17489.198
1517304805.271,17490.637
1517304808.612,17490.671
1517304811.953,17490.335
1517304815.293,17490.101
1517304818.650,17490.014
1517304821.991,17489.924
1517304825.332,17490.640
1517304828.689,17490.633
1517304832.030,17490.699
1517304835.370,17490.868
1517304838.712,17490.274
1517304842.068,17490.666
1517304845.409,17490.288
1517304848.750,17490.580
1517304852.107,17490.531
1517304855.448,17490.477
1517304858.788,17490.666
1517304862.129,17490.355
1517304865.486,17490.165
1517304868.827,17489.435
1517304872.168,17489.401
1517304875.525,17489.365
1517304878.865,17489.407
1517304882.206,17489.170
1517304885.547,17488.933
1517304888.904,17489.074
1517304892.245,17488.699
1517304895.586,17488.617
1517304898.942,17489.018
1517304902.283,17488.617
1517304905.624,17488.894
1517304908.965,17488.482
1517304912.321,17488.357
1517304915.662,17488.523
1517304919.003,17488.693
1517304922.359,17488.562
1517304925.701,17488.150
1517304929.041,17488.186
1517304932.398,17488.362
1517304935.739,17488.036
1517304939.080,17488.064
1517304942.421,17488.153
1517304945.777,17487.271
1517304949.118,17488.184
1517304952.459,17487.672
1517304955.816,17487.629
1517304959.157,17487.889
1517304962.498,17487.959
1517304965.838,17488.182
1517304969.195,17488.053
1517304972.536,17488.273
1517304975.877,17488.225
1517304979.234,17488.265
1517304982.575,17488.509
1517304985.915,17488.630
1517304989.256,17488.758
1517304992.613,17488.722
1517304995.954,17488.610
1517304999.295,17488.489
1517305002.651,17488.592
1517305005.992,17488.532
1517305009.333,17488.491
1517305012.674,17488.399
1517305016.031,17488.310
1517305019.372,17488.666
1517305022.713,17488.657
1517305026.069,17488.802
1517305029.410,17488.511
1517305032.751,17488.361
1517305036.092,17488.546
1517305039.449,17487.856
1517305042.790,17487.555
1517305046.130,17487.835
1517305049.487,17487.606
1517305052.828,17487.868
1517305056.169,17487.987
1517305059.510,17487.936
1517305062.867,17488.015
1517305066.208,17488.069
1517305069.548,17488.125
1517305072.905,17488.467
1517305076.246,17488.790
1517305079.587,17488.449
1517305082.928,17488.334
1517305086.285,17488.866
1517305089.625,17488.819
1517305092.966,17488.562
1517305096.323,17489.182
1517305099.663,17489.016
1517305103.004,17488.993
1517305106.345,17488.919
1517305109.702,17488.807
1517305113.043,17488.952
1517305116.384,17488.573
1517305119.741,17489.164
1517305123.081,17488.898
1517305126.422,17488.638
1517305129.763,17488.605
1517305133.120,17488.987
1517305136.461,17488.646
1517305139.802,17488.513
1517305143.158,17488.525
1517305146.499,17488.234
1517305149.840,17488.177
1517305153.181,17488.311
1517305156.538,17488.402
1517305159.878,17489.151
1517305163.219,17489.227
1517305166.576,17489.255
1517305169.917,17489.433
1517305173.258,17489.275
1517305176.599,17489.632
1517305179.956,17489.316
1517305183.297,17489.435
1517305186.637,17489.354
1517305189.994,17489.601
1517305193.335,17489.629
1517305196.676,17489.762
1517305200.017,17489.973
1517305203.373,17490.280
1517305206.714,17490.331
1517305210.055,17490.061
1517305213.412,17490.277
1517305216.753,17491.261
1517305220.094,17491.256
1517305223.435,17491.042
1517305226.791,17491.837
1517305230.132,17492.142
1517305233.473,17491.778
1517305236.830,17491.718
1517305240.171,17492.137
1517305243.512,17492.166
1517305246.853,17492.430
1517305250.209,17492.344
1517305253.550,17492.450
1517305256.891,17492.108
1517305260.247,17492.369
1517305263.588,17492.093
1517305266.929,17492.265
1517305270.270,17492.039
1517305273.627,17491.549
1517305276.968,17491.322
1517305280.309,17491.522
1517305283.665,17491.277
1517305287.006,17491.411
1517305290.347,17491.204
1517305293.688,17491.749
1517305297.045,17491.481
1517305300.386,17491.497
1517305303.727,17491.451
1517305307.083,17491.155
1517305310.424,17491.012
1517305313.765,17490.948
1517305317.106,17491.131
1517305320.463,17491.207
1517305323.803,17491.235
1517305327.145,17491.225
1517305330.501,17491.406
1517305333.842,17491.035
1517305337.183,17491.157
1517305340.523,17491.212
1517305343.880,17491.289
1517305347.221,17491.521
1517305350.562,17511.205
1517305353.919,17524.364
1517305357.259,17524.073
1517305360.600,17523.504
1517305363.957,17523.491
1517305367.298,17523.676
1517305370.639,17523.532
1517305373.979,17523.449
1517305377.336,17523.216
1517305380.677,17523.225
1517305384.018,17523.192
1517305387.375,17523.873
1517305390.716,17523.506
1517305394.056,17523.338
1517305397.397,17523.167
1517305400.754,17523.352
1517305404.095,17523.428
1517305407.436,17523.419
1517305410.793,17523.953
1517305414.134,17523.730
1517305417.475,17523.680
1517305420.815,17523.484
1517305424.172,17523.583
1517305427.513,17523.738
1517305430.854,17523.499
1517305434.210,17523.406
1517305437.552,17523.577
1517305440.892,17523.750
1517305444.233,17523.650
1517305447.590,17523.598
1517305450.931,17523.789
1517305454.272,17523.956
1517305457.628,17524.013
1517305460.969,17524.209
1517305464.310,17524.252
1517305467.651,17524.471
1517305471.008,17524.489
1517305474.349,17524.551
1517305477.689,17524.523
1517305481.046,17524.898
1517305484.387,17525.447
1517305487.728,17525.549
1517305491.069,17526.960
1517305494.425,17526.602
1517305497.766,17526.715
1517305501.107,17527.563
1517305504.464,17527.569
1517305507.805,17527.341
1517305511.145,17527.102
1517305514.487,17527.367
1517305517.843,17527.354
1517305521.184,17526.852
1517305524.525,17524.837
1517305527.882,17524.936
1517305531.223,17524.765
1517305534.564,17524.177
1517305537.904,17524.276
1517305541.261,17524.377
1517305544.602,17524.778
1517305547.943,17524.481
1517305551.299,17524.476
1517305554.640,17524.553
1517305557.981,17524.069
1517305561.322,17524.181
1517305564.679,17524.193
1517305568.020,17524.599
1517305571.361,17524.964
1517305574.718,17524.064
1517305578.059,17524.158
1517305581.400,17523.681
1517305584.740,17524.018
1517305588.097,17523.854
1517305591.438,17523.680
1517305594.779,17523.951
1517305598.135,17524.021
1517305601.476,17524.133
1517305604.817,17524.136
1517305608.158,17524.382
1517305611.514,17524.586
1517305614.855,17524.624
1517305618.196,17524.513
1517305621.553,17524.802
1517305624.894,17524.364
1517305628.234,17524.549
1517305631.575,17524.484
1517305634.932,17524.459
1517305638.273,17524.619
1517305641.614,17524.442
1517305644.971,17524.406
1517305648.312,17524.358
1517305651.653,17524.067
1517305654.994,17524.367
1517305658.350,17524.059
1517305661.691,17523.621
1517305665.032,17523.612
1517305668.389,17523.717
1517305671.730,17523.212
1517305675.071,17523.294
1517305678.412,17523.077
1517305681.768,17522.948
1517305685.109,17522.779
1517305688.450,17523.351
1517305691.807,17523.562
1517305695.147,17523.543
1517305698.488,17523.046
1517305701.829,17523.220
1517305705.186,17523.272
1517305708.527,17523.126
1517305711.868,17522.953
1517305715.225,17523.152
1517305718.565,17523.837
1517305721.906,17523.522
1517305725.247,17523.143
1517305728.604,17522.738
1517305731.945,17523.176
1517305735.286,17523.069
1517305738.642,17522.988
1517305741.983,17523.240
1517305745.324,17523.395
1517305748.665,17523.495
1517305752.022,17523.356
1517305755.362,17523.288
1517305758.704,17523.387
1517305762.060,17523.594
1517305765.401,17523.147
1517305768.742,17522.874
1517305772.083,17522.946
1517305775.439,17524.050
1517305778.780,17523.323
1517305782.121,17522.534
1517305785.478,17522.680
1517305788.819,17522.766
1517305792.160,17522.898
1517305795.500,17522.693
1517305798.857,17522.627
1517305802.198,17522.740
1517305805.539,17522.631
1517305808.896,17522.673
1517305812.237,17522.906
1517305815.577,17522.697
1517305818.918,17522.169
1517305822.275,17521.997
1517305825.616,17522.396
1517305828.957,17522.001
1517305832.313,17521.718
1517305835.654,17522.422
1517305838.995,17522.560
1517305842.336,17522.439
1517305845.692,17522.322
1517305849.034,17522.688
1517305852.375,17522.764
1517305855.731,17521.785
1517305859.072,17521.821
1517305862.413,17521.548
1517305865.769,17521.329
1517305869.110,17521.513
1517305872.451,17521.907
1517305875.792,17521.527
1517305879.149,17521.243
1517305882.490,17521.393
1517305885.830,17521.661
1517305889.187,17521.593
1517305892.528,17521.616
1517305895.869,17521.690
1517305899.209,17521.547
1517305902.566,17521.227
1517305905.907,17521.627
1517305909.248,17521.737
1517305912.605,17521.440
1517305915.946,17521.889
1517305919.286,17521.877
1517305922.627,17521.545
1517305925.984,17521.623
1517305929.325,17521.754
1517305932.666,17522.123
1517305936.023,17522.197
1517305939.364,17522.259
1517305942.705,17522.309
1517305946.046,17522.514
1517305949.402,17522.291
1517305952.743,17522.335
1517305956.084,17522.521
1517305959.441,17522.891
1517305962.782,17522.213
1517305966.123,17521.698
1517305969.464,17521.626
1517305972.820,17522.249
1517305976.161,17521.888
1517305979.502,17521.489
1517305982.859,17521.682
1517305986.200,17521.850
1517305989.541,17521.521
1517305992.882,17521.720
1517305996.239,17521.497
1517305999.580,17521.650
1517306002.921,17522.052
1517306006.262,17521.589
1517306009.618,17521.727
1517306012.959,17521.701
1517306016.300,17521.709
1517306019.657,17521.484
1517306022.998,17521.347
1517306026.338,17521.393
1517306029.680,17521.469
1517306033.036,17521.163
1517306036.377,17523.205
1517306039.718,17523.045
1517306043.074,17523.283
1517306046.415,17522.896
1517306049.756,17523.086
1517306053.113,17521.348
1517306056.454,17522.789
1517306059.795,17523.240
1517306063.136,17523.040
1517306066.492,17522.817
1517306069.833,17521.960
1517306073.174,17522.142
1517306076.530,17522.522
1517306079.871,17522.884
1517306083.212,17522.892
1517306086.553,17522.856
1517306089.910,17523.178
1517306093.250,17521.991
1517306096.591,17521.950
1517306099.948,17522.149
1517306103.289,17521.979
1517306106.630,17522.412
1517306109.971,17522.375
1517306113.328,17522.515
1517306116.668,17522.636
1517306120.009,17522.433
1517306123.366,17522.678
1517306126.707,17522.272
1517306130.048,17522.044
1517306133.388,17522.083
1517306136.745,17522.604
1517306140.086,17522.617
1517306143.427,17522.327
1517306146.783,17522.205
1517306150.124,17521.772
1517306153.465,17521.777
1517306156.806,17521.489
1517306160.163,17521.831
1517306163.504,17521.611
1517306166.844,17521.440
1517306170.201,17521.519
1517306173.542,17521.906
1517306176.883,17522.252
1517306180.224,17521.844
1517306183.580,17522.247
1517306186.921,17522.337
1517306190.262,17522.303
1517306193.619,17522.452
1517306196.960,17521.929
1517306200.300,17521.977
1517306203.641,17522.813
1517306206.998,17522.343
1517306210.339,17522.043
1517306213.680,17522.130
1517306217.037,17522.067
1517306220.377,17521.696
1517306223.719,17521.900
1517306227.059,17521.977
1517306230.416,17521.717
1517306233.757,17521.893
1517306237.098,17522.442
1517306240.454,17522.221
1517306243.795,17522.195
1517306247.136,17521.754
1517306250.477,17522.007
1517306253.834,17521.964
1517306257.175,17521.721
1517306260.515,17521.747
1517306263.872,17522.431
1517306267.213,17522.400
1517306270.553,17522.755
1517306273.910,17522.661
1517306277.251,17522.958
1517306280.592,17523.158
1517306283.933,17522.692
1517306287.290,17522.439
1517306290.631,17522.371
1517306293.972,17521.412
1517306297.313,17521.282
1517306300.669,17521.528
1517306304.010,17521.565
1517306307.351,17521.600
1517306310.708,17521.893
1517306314.049,17522.102
1517306317.389,17521.536
1517306320.746,17522.265
1517306324.087,17522.040
1517306327.428,17522.232
1517306330.769,17522.100
1517306334.125,17521.968
1517306337.466,17521.749
1517306340.807,17521.514
1517306344.164,17522.102
1517306347.505,17522.101
1517306350.846,17522.033
1517306354.187,17521.879
1517306357.543,17521.184
1517306360.884,17520.986
1517306364.225,17520.953
1517306367.566,17521.394
1517306370.923,17521.409
1517306374.264,17521.386
1517306377.605,17521.703
1517306380.961,17521.823
1517306384.302,17522.214
1517306387.643,17522.873
1517306391.000,17522.024
1517306394.341,17522.090
1517306397.682,17522.367
1517306401.023,17523.025
1517306404.379,17522.570
1517306407.721,17522.086
1517306411.061,17522.069
1517306414.418,17522.054
1517306417.759,17521.938
1517306421.100,17521.988
1517306424.440,17521.900
1517306427.797,17522.270
1517306431.138,17522.128
1517306434.479,17522.003
1517306437.820,17522.009
1517306441.177,17521.647
1517306444.518,17521.361
1517306447.859,17522.135
1517306451.215,17521.968
1517306454.556,17521.765
1517306457.897,17521.803
1517306461.254,17522.021
1517306464.594,17522.067
1517306467.935,17521.878
1517306471.276,17521.941
1517306474.633,17521.811
1517306477.973,17521.780
1517306481.315,17520.957
1517306484.671,17521.341
1517306488.012,17522.192
1517306491.353,17522.273
1517306494.694,17522.335
1517306498.050,17522.390
1517306501.391,17522.584
1517306504.732,17522.201
1517306508.089,17522.354
1517306511.430,17522.353
1517306514.771,17522.565
1517306518.111,17522.107
1517306521.468,17522.125
1517306524.809,17522.284
1517306528.150,17522.232
1517306531.506,17522.116
1517306534.847,17522.201
1517306538.188,17522.148
1517306541.529,17522.034
1517306544.886,17521.623
1517306548.226,17521.913
1517306551.567,17521.973
1517306554.924,17521.466
1517306558.265,17521.896
1517306561.606,17522.026
1517306564.947,17521.721
1517306568.303,17521.635
1517306571.644,17521.450
1517306574.985,17521.837
1517306578.342,17521.631
1517306581.683,17521.792
1517306585.023,17521.773
1517306588.364,17521.932
1517306591.720,17521.766
1517306595.062,17521.562
1517306598.402,17521.697
1517306601.759,17521.684
1517306605.100,17521.682
1517306608.441,17521.915
1517306611.782,17521.545
1517306615.138,17521.675
1517306618.479,17521.371
1517306621.820,17521.682
1517306625.177,17521.913
1517306628.517,17521.571
1517306631.859,17521.958
1517306635.215,17522.059
1517306638.556,17522.019
1517306641.897,17521.894
1517306645.238,17522.166
1517306648.594,17522.361
1517306651.935,17522.902
1517306655.276,17523.084
1517306658.633,17522.578
1517306661.974,17522.366
1517306665.315,17522.358
1517306668.655,17522.115
1517306672.012,17522.343
1517306675.353,17522.087
1517306678.694,17522.258
1517306682.050,17522.181
1517306685.391,17522.491
1517306688.732,17522.271
1517306692.073,17521.960
1517306695.429,17521.825
1517306698.770,17521.872
1517306702.111,17522.041
1517306705.468,17522.055
1517306708.809,17521.979
1517306712.149,17522.038
1517306715.490,17522.233
1517306718.847,17522.242
1517306722.188,17522.076
1517306725.529,17522.000
1517306728.885,17522.844
1517306732.226,17522.584
1517306735.567,17522.680
1517306738.908,17522.605
1517306742.265,17522.669
1517306745.606,17522.826
1517306748.946,17522.842
1517306752.303,17522.832
1517306755.644,17522.718
1517306758.984,17522.655
1517306762.341,17522.784
1517306765.682,17523.062
1517306769.023,17523.285
1517306772.364,17523.079
1517306775.720,17522.968
1517306779.061,17523.172
1517306782.402,17523.050
1517306785.758,17522.812
1517306789.099,17522.872
1517306792.440,17522.801
1517306795.781,17522.457
1517306799.138,17522.614
1517306802.479,17522.860
1517306805.820,17522.845
1517306809.176,17522.778
1517306812.517,17522.837
1517306815.858,17522.651
1517306819.199,17522.687
1517306822.556,17523.295
1517306825.897,17523.566
1517306829.238,17523.485
1517306832.594,17523.139
1517306835.935,17523.327
1517306839.276,17523.206
1517306842.617,17523.334
1517306845.974,17523.325
1517306849.315,17523.432
1517306852.656,17523.461
1517306856.012,17523.618
1517306859.353,17523.842
1517306862.694,17523.909
1517306866.035,17523.560
1517306869.392,17523.731
1517306872.733,17523.904
1517306876.074,17524.103
1517306879.430,17524.210
1517306882.771,17524.472
1517306886.112,17524.542
1517306889.453,17524.413
1517306892.810,17524.262
1517306896.151,17524.045
1517306899.491,17523.674
1517306902.848,17523.467
1517306906.189,17523.522
1517306909.530,17523.359
1517306912.871,17523.429
1517306916.227,17523.565
1517306919.568,17524.177
1517306922.909,17523.686
1517306926.266,17523.160
1517306929.607,17522.640
1517306932.948,17522.903
1517306936.289,17522.830
1517306939.645,17523.240
1517306942.986,17523.107
1517306946.327,17523.193
1517306949.684,17523.812
1517306953.025,17523.495
1517306956.366,17523.512
1517306959.707,17523.031
1517306963.063,17523.259
1517306966.404,17523.524
1517306969.745,17523.394
1517306973.102,17523.500
1517306976.443,17523.190
1517306979.783,17522.872
1517306983.124,17522.905
1517306986.481,17522.932
1517306989.822,17522.967
1517306993.163,17523.079
1517306996.520,17523.354
1517306999.860,17523.700
1517307003.201,17523.048
1517307006.542,17523.500
1517307009.899,17523.325
1517307013.240,17523.366
1517307016.580,17523.353
1517307019.937,17523.192
1517307023.278,17523.370
1517307026.619,17523.510
1517307029.960,17523.651
1517307033.316,17523.683
1517307036.657,17523.529
1517307039.998,17523.518
1517307043.355,17523.567
1517307046.696,17523.505
1517307050.037,17523.537
1517307053.378,17523.399
1517307056.734,17523.344
1517307060.075,17523.446
1517307063.416,17523.153
1517307066.773,17523.263
1517307070.114,17523.162
1517307073.455,17523.216
1517307076.796,17523.486
1517307080.152,17523.352
1517307083.493,17523.534
1517307086.834,17523.813
1517307090.191,17523.432
1517307093.532,17523.428
1517307096.873,17523.629
1517307100.214,17523.689
1517307103.570,17523.349
1517307106.911,17523.072
1517307110.252,17523.039
1517307113.609,17523.306
1517307116.950,17522.798
1517307120.291,17522.711
1517307123.631,17522.834
1517307126.988,17522.668
1517307130.329,17522.816
1517307133.670,17523.081
1517307137.027,17522.925
1517307140.368,17523.240
1517307143.709,17523.612
1517307147.050,17523.640
1517307150.406,17523.240
1517307153.747,17523.114
1517307157.088,17523.130
1517307160.445,17523.258
1517307163.786,17523.452
1517307167.127,17523.102
1517307170.467,17522.944
1517307173.824,17522.787
1517307177.165,17522.978
1517307180.506,17523.022
1517307183.862,17522.885
1517307187.203,17522.792
1517307190.544,17522.698
1517307193.885,17522.626
1517307197.242,17522.898
1517307200.583,17522.940
1517307203.924,17523.097
1517307207.280,17522.578
1517307210.621,17522.936
1517307213.962,17523.923
1517307217.303,17524.121
1517307220.659,17524.051
1517307224.001,17523.102
1517307227.341,17523.273
1517307230.698,17524.059
1517307234.039,17524.395
1517307237.380,17523.286
1517307240.721,17522.853
1517307244.077,17523.069
1517307247.418,17522.916
1517307250.759,17523.087
1517307254.116,17523.188
1517307257.457,17523.413
1517307260.797,17523.736
1517307264.138,17523.730
1517307267.495,17523.581
1517307270.835,17523.518
1517307274.177,17523.185
1517307277.533,17523.448
1517307280.874,17523.596
1517307284.215,17523.252
1517307287.571,17523.319
1517307290.912,17523.680
1517307294.253,17523.833
1517307297.593,17523.580
1517307300.950,17523.359
1517307304.291,17523.095
1517307307.632,17522.893
1517307310.989,17522.559
1517307314.330,17522.662
1517307317.671,17522.656
1517307321.012,17522.708
1517307324.368,17522.675
1517307327.709,17522.826
1517307331.050,17522.617
1517307334.407,17522.732
1517307337.748,17522.379
1517307341.088,17522.342
1517307344.429,17522.194
1517307347.786,17522.584
1517307351.127,17522.700
1517307354.468,17523.048
1517307357.825,17522.713
1517307361.165,17522.773
1517307364.506,17523.001
1517307367.847,17522.918
1517307371.204,17523.041
1517307374.545,17522.143
1517307377.886,17522.092
1517307381.242,17523.040
1517307384.583,17522.085
1517307387.924,17522.860
1517307391.265,17523.155
1517307394.622,17521.741
1517307397.963,17521.888
1517307401.304,17522.552
1517307404.660,17522.627
1517307408.001,17522.769
1517307411.342,17522.561
1517307414.683,17522.071
1517307418.040,17521.910
1517307421.380,17522.173
1517307424.721,17521.908
1517307428.078,17522.709
1517307431.418,17522.202
1517307434.760,17522.069
1517307438.100,17521.997
1517307441.457,17521.808
1517307444.798,17522.067
1517307448.139,17522.069
1517307451.496,17521.494
1517307454.836,17521.798
1517307458.177,17522.053
1517307461.518,17522.195
1517307464.875,17521.806
1517307468.216,17521.854
1517307471.557,17521.498
1517307474.913,17521.694
1517307478.254,17521.851
1517307481.595,17521.886
1517307484.936,17522.257
1517307488.293,17522.936
1517307491.634,17523.401
1517307494.974,17523.505
1517307498.331,17523.553
